시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명
경상남도 창원의창구 대산면 갈전리,6**,단독,8m미만,116.14,366.2,201705,12,"        17,500",1998,대산북로385번길
경상남도 창원의창구 대산면 갈전리,8**,단독,8m미만,64.46,476.4,201704,28,"        14,400",1935,대산북로271번길
경상남도 창원의창구 대산면 갈전리,6**,단독,8m미만,75.09,593,201611,16,"        20,000",2009,갈전로62번길
경상남도 창원의창구 대산면 갈전리,2**,단독,8m미만,85.95,978,201703,12,"        20,900",1931,죽송로119번길
경상남도 창원의창구 대산면 대방리,4**,단독,8m미만,79.2,272,201704,5,"        15,500",1995,봉강가술로358번길
경상남도 창원의창구 대산면 대방리,2**,단독,8m미만,94,499,201702,11,"        26,500",1998,봉강가술로394번길
경상남도 창원의창구 대산면 모산리,2**,단독,8m미만,20.49,49.4,201607,16,"         1,200",1935,모산길56번길
경상남도 창원의창구 대산면 모산리,1**,단독,12m미만,39.66,153,201608,2,"         3,500",1935,모산길
경상남도 창원의창구 대산면 모산리,1**,단독,12m미만,187.8,203,201704,29,"        33,500",1995,모산길57번길
경상남도 창원의창구 대산면 모산리,2**,단독,8m미만,51.24,225,201607,16,"         5,447",1936,모산길56번길
경상남도 창원의창구 대산면 모산리,1**,단독,8m미만,27.11,284,201609,21,"        10,800",1935,모산길41번길
경상남도 창원의창구 대산면 모산리,2**,단독,8m미만,27.44,321.6,201610,12,"         9,800",1935,모산길46번길
경상남도 창원의창구 대산면 북부리,3**,단독,8m미만,52.2,124,201705,18,"         5,450",2001,대산북로893번길
경상남도 창원의창구 대산면 북부리,1**,단독,8m미만,95.67,324,201703,8,"        15,000",1997,대산북로899번길
경상남도 창원의창구 대산면 북부리,3**,단독,8m미만,169.66,413,201612,14,"        19,000",1994,대산북로
경상남도 창원의창구 대산면 우암리,2**,단독,8m미만,31,172,201702,14,"         5,800",2009,우암로
경상남도 창원의창구 대산면 우암리,1**,단독,12m미만,52.8,249.7,201703,4,"         9,800",1935,북부로10번길
경상남도 창원의창구 대산면 우암리,1**,단독,8m미만,145.72,454,201609,1,"         9,976",1992,북부로10번길
경상남도 창원의창구 대산면 유등리,2**,단독,8m미만,117.22,397,201609,2,"         6,000",1995,유등로369번길
경상남도 창원의창구 대산면 유등리,2**,단독,8m미만,42.97,476,201701,2,"        11,700",1934,유등로
경상남도 창원의창구 대산면 일동리,8*,단독,8m미만,54.22,379,201704,12,"         9,000",1999,대산북로
경상남도 창원의창구 대산면 제동리,3**,단독,8m미만,50.58,98,201701,31,"         5,150",1993,제동길43번길
경상남도 창원의창구 대산면 제동리,3**,단독,8m미만,111.05,107,201607,25,"         6,500",1994,제동길
경상남도 창원의창구 대산면 제동리,3**,단독,8m미만,54.6,162,201704,10,"        19,000",2001,제동길43번길
경상남도 창원의창구 대산면 제동리,2**,단독,8m미만,329.28,222,201701,9,"        58,500",2016,진산대로
경상남도 창원의창구 대산면 제동리,3**,단독,8m미만,41.65,224,201609,9,"         6,600",1935,제동길
경상남도 창원의창구 대산면 제동리,2**,단독,8m미만,28.09,248,201705,24,"        10,600",1936,진산대로
경상남도 창원의창구 대산면 제동리,4**,단독,8m미만,92.1,257,201704,3,"        22,000",2016,주남로416번길
경상남도 창원의창구 대산면 제동리,4**,단독,8m미만,52.9,262,201704,17,"         6,000",1900,주남로416번길
경상남도 창원의창구 대산면 제동리,2**,단독,8m미만,49.59,337,201703,4,"        16,000",1935,제동길49번길
경상남도 창원의창구 대산면 제동리,5**,단독,8m미만,129.76,361,201704,6,"        21,600",2001,주남로394번길
경상남도 창원의창구 대산면 제동리,4**,단독,8m미만,69.42,408,201608,11,"        11,100",1966,주남로434번길
경상남도 창원의창구 대산면 제동리,5**,단독,8m미만,213.44,660,201703,17,"        52,900",2004,주남로285번길
경상남도 창원의창구 대원동,2*,단독,12m미만,190.7,72.23,201607,5,"        50,000",1978,대원로52번길
경상남도 창원의창구 대원동,2*,단독,8m미만,72.23,170.2,201609,21,"        41,100",1978,대원로56번길
경상남도 창원의창구 대원동,1*,단독,12m미만,72.23,182.6,201610,18,"        44,000",1993,대원로104번길
경상남도 창원의창구 대원동,*,단독,8m미만,72.23,183,201609,30,"        44,500",1978,대원로86번길
경상남도 창원의창구 대원동,2*,단독,8m미만,72.23,191.4,201704,12,"        45,100",1978,대원로60번길
경상남도 창원의창구 대원동,*,단독,25m미만,63.4,192.6,201702,21,"        50,700",1978,대원로
경상남도 창원의창구 대원동,1*,단독,8m미만,72.23,203.3,201706,13,"        47,580",1978,대원로60번길
경상남도 창원의창구 대원동,*,단독,8m미만,72.23,203.9,201609,26,"        49,500",1978,대원로90번길
경상남도 창원의창구 대원동,1*,단독,8m미만,72.23,205,201703,23,"        48,300",1978,대원로
경상남도 창원의창구 대원동,3*,단독,25m미만,72.23,213,201610,22,"        57,600",1978,대원로
경상남도 창원의창구 대원동,3*,단독,25m미만,72.23,214.1,201705,8,"        59,580",1978,대원로
경상남도 창원의창구 대원동,2*,단독,12m미만,72.23,218.5,201701,19,"        52,870",1978,대원로64번길
경상남도 창원의창구 대원동,3*,단독,25m미만,88.35,218.7,201703,31,"        59,000",1978,대원로
경상남도 창원의창구 대원동,3*,단독,8m미만,72.23,231.5,201703,9,"        54,600",1978,대원로57번길
경상남도 창원의창구 대원동,9*,단독,12m미만,297.44,284.5,201612,5,"        71,500",1992,대원로27번길
경상남도 창원의창구 대원동,9*,단독,12m미만,258.54,285.2,201701,23,"        66,000",2001,대원로27번길
경상남도 창원의창구 대원동,9*,단독,12m미만,329.13,286.4,201702,1,"        57,000",1991,대원로27번길
경상남도 창원의창구 대원동,9*,단독,12m미만,263.82,290.8,201608,17,"        64,000",2002,대원로33번길
경상남도 창원의창구 도계동,3**,다가구,12m미만,311.78,180.8,201612,27,"        66,059",2016,도계로12번길
경상남도 창원의창구 도계동,3**,다가구,12m미만,305.24,192.7,201611,15,"        60,606",2015,도계두리길86번길
경상남도 창원의창구 도계동,3**,다가구,12m미만,324.05,199.1,201610,13,"        80,000",2014,도계로60번길
경상남도 창원의창구 도계동,8**,다가구,12m미만,314.94,212.5,201610,25,"        51,900",1998,태복산로11번길
경상남도 창원의창구 도계동,3**,다가구,12m미만,351.14,220,201610,25,"        42,700",1991,하남천서길9번길
경상남도 창원의창구 도계동,8**,다가구,12m미만,322.13,237.4,201611,12,"        52,500",1996,태복산로31번길
경상남도 창원의창구 도계동,8**,다가구,12m미만,362.32,250.3,201610,13,"        40,500",1998,태복산로23번길
경상남도 창원의창구 도계동,4**,다가구,12m미만,240.82,263.4,201607,18,"        85,500",2011,원이대로20번길
경상남도 창원의창구 도계동,3**,단독,12m미만,139.4,118.3,201705,22,"        26,500",1991,도계두리길86번길
경상남도 창원의창구 도계동,3**,단독,12m미만,230.4,134.7,201701,24,"        33,000",1993,하남천서길9번길
경상남도 창원의창구 도계동,3**,단독,12m미만,148.31,136.4,201701,9,"        33,000",1993,도계두리길6번길
경상남도 창원의창구 도계동,3**,단독,12m미만,193.17,140,201607,4,"        30,000",1994,도계두리길
경상남도 창원의창구 도계동,3**,단독,12m미만,329.52,143.6,201611,30,"        47,200",1993,하남천동길
경상남도 창원의창구 도계동,3**,단독,12m미만,240.48,143.9,201703,17,"        53,500",2003,도계로8번길
경상남도 창원의창구 도계동,3**,단독,12m미만,165.61,144,201609,25,"        29,000",1989,하남천서길21번길
경상남도 창원의창구 도계동,3**,단독,8m미만,166.56,150.1,201703,5,"        18,000",1996,하남천동길
경상남도 창원의창구 도계동,3**,단독,8m미만,181.95,169.9,201610,26,"        28,250",1996,하남천서길37번길
경상남도 창원의창구 도계동,3**,단독,12m미만,193.57,183.1,201610,19,"        38,000",1991,도계로4번길
경상남도 창원의창구 도계동,4**,단독,12m미만,261.86,217.9,201703,13,"        44,200",1991,도계로83번길
경상남도 창원의창구 도계동,8**,단독,12m미만,312.89,238.3,201703,17,"        49,800",1996,원이대로113번길
경상남도 창원의창구 도계동,8**,단독,12m미만,333.98,250.1,201703,18,"        45,000",1995,태복산로11번길
경상남도 창원의창구 도계동,9**,단독,25m이상,328.09,255.6,201607,1,"        65,000",2011,태복산로
경상남도 창원의창구 도계동,4**,단독,12m미만,250.55,261.3,201611,15,"        83,000",2010,원이대로20번길
경상남도 창원의창구 도계동,4**,단독,12m미만,250.55,261.3,201704,18,"        86,000",2010,원이대로20번길
경상남도 창원의창구 도계동,3**,단독,12m미만,490.23,264.9,201703,27,"        97,100",2015,하남천서길51번길
경상남도 창원의창구 도계동,4**,단독,12m미만,582.86,265.2,201703,22,"       156,000",2016,원이대로93번길
경상남도 창원의창구 도계동,4**,단독,12m미만,73.44,281.4,201609,6,"        75,000",2011,원이대로20번길
경상남도 창원의창구 동읍 금산리,5**,단독,8m미만,293.85,338,201609,19,"        26,200",2006,동읍로670번길
경상남도 창원의창구 동읍 금산리,4**,단독,8m미만,113.74,436,201610,20,"        27,000",2013,동읍로
경상남도 창원의창구 동읍 남산리,2**,단독,8m미만,99.03,222,201607,19,"        25,500",2015,용남길10번길
경상남도 창원의창구 동읍 남산리,2**,단독,8m미만,140.08,364,201704,4,"        17,500",1946,용남길10번길
경상남도 창원의창구 동읍 노연리,1**,단독,8m미만,51.57,212,201704,1,"         6,900",1935,노연로228번길
경상남도 창원의창구 동읍 노연리,6**,단독,8m미만,90,565,201607,29,"        25,000",2008,노연로69번길
경상남도 창원의창구 동읍 다호리,3*,단독,8m미만,93.59,338,201706,21,"        31,500",2000,주남로64번길
경상남도 창원의창구 동읍 다호리,1**,단독,8m미만,64.13,347,201704,25,"        17,300",1945,동읍로267번다호길
경상남도 창원의창구 동읍 다호리,1**,단독,8m미만,158.92,441,201703,6,"        31,600",1995,동읍로
경상남도 창원의창구 동읍 단계리,6**,단독,8m미만,129.51,545,201609,15,"        48,000",2007,자여로118번길
경상남도 창원의창구 동읍 무성리,3**,단독,8m미만,59.59,354,201706,28,"        13,300",1985,무성길47번길
경상남도 창원의창구 동읍 무성리,2**,단독,8m미만,98.94,383,201607,4,"        28,000",2003,무성길47번길
경상남도 창원의창구 동읍 본포리,3**,단독,8m미만,71,249.5,201705,8,"        12,000",2014,동읍로1310번길
경상남도 창원의창구 동읍 봉강리,5**,단독,8m미만,81.54,357,201701,6,"         3,500",1900,동읍로1223번길
경상남도 창원의창구 동읍 봉강리,6**,단독,8m미만,139.13,578.5,201701,14,"        25,300",1993,동읍로1187번길
경상남도 창원의창구 동읍 봉곡리,3**,단독,8m미만,61.28,239,201701,25,"        11,000",1945,동읍로1055번길
경상남도 창원의창구 동읍 봉곡리,8**,단독,8m미만,63,393,201705,12,"        16,000",2003,동읍로1079번길
경상남도 창원의창구 동읍 봉산리,1*,단독,8m미만,40.09,69,201701,31,"         6,000",1900,자여로78번길
경상남도 창원의창구 동읍 봉산리,1*,단독,8m미만,49.2,149,201610,29,"        13,200",1991,자여로78번길
경상남도 창원의창구 동읍 산남리,1**,단독,8m미만,36.69,635,201705,22,"        21,000",1935,봉강가술로201번길
경상남도 창원의창구 동읍 산남리,6**,단독,8m미만,183.28,660,201706,26,"        24,220",1993,봉강가술로
경상남도 창원의창구 동읍 석산리,4**,단독,12m미만,111.84,311,201704,24,"         7,682",1991,석산길
경상남도 창원의창구 동읍 석산리,3**,단독,8m미만,84.87,572,201704,5,"        29,040",2011,석산길51번길
경상남도 창원의창구 동읍 석산리,3**,단독,8m미만,164.15,1029,201705,2,"        51,750",2007,석산길
경상남도 창원의창구 동읍 송정리,1**,단독,8m미만,132.11,356,201609,29,"        27,500",1979,자여로93번길
경상남도 창원의창구 동읍 용강리,2**,단독,8m미만,89.69,182,201706,5,"        26,000",2015,의창대로491번길
경상남도 창원의창구 동읍 용강리,2**,단독,8m미만,63.21,190,201608,24,"         8,950",1998,의창대로491번길
경상남도 창원의창구 동읍 용강리,4**,단독,8m미만,76.86,218,201608,11,"         2,640",1970,의창대로421번길
경상남도 창원의창구 동읍 용잠리,2**,다가구,8m미만,64.46,94,201608,2,"        10,800",1900,용잠로
경상남도 창원의창구 동읍 용잠리,4**,단독,12m미만,71.44,155,201608,24,"        14,000",1935,동읍로
경상남도 창원의창구 동읍 용잠리,2**,단독,8m미만,72.7,163,201702,16,"        12,500",1978,의창대로900번길
경상남도 창원의창구 동읍 용잠리,2**,단독,8m미만,72.7,163,201607,19,"        13,000",1978,의창대로900번길
경상남도 창원의창구 동읍 용잠리,2**,단독,8m미만,84.09,175,201704,28,"        12,100",1992,의창대로894번길
경상남도 창원의창구 동읍 용잠리,4**,단독,8m미만,261.57,330,201612,27,"        53,473",2012,동읍로19번길
경상남도 창원의창구 동읍 용잠리,4**,단독,8m미만,97.4,374,201703,9,"        40,500",2002,의창대로
경상남도 창원의창구 동읍 용잠리,4**,단독,12m미만,101.04,687,201701,2,"        55,000",1994,동읍로19번길
경상남도 창원의창구 동읍 용전리,5*,단독,8m미만,80.31,251,201612,30,"        14,800",1978,용남길86번길
경상남도 창원의창구 동읍 용전리,6*,단독,8m미만,137.44,305,201704,14,"        24,900",1994,용남길
경상남도 창원의창구 동읍 용전리,1**,단독,8m미만,104.56,406,201607,27,"        20,000",1941,용남길
경상남도 창원의창구 동읍 용정리,1**,단독,12m미만,164.41,168,201702,28,"        27,000",1993,자여로
경상남도 창원의창구 동읍 용정리,2**,단독,8m미만,39.6,221,201611,26,"        10,300",1927,자여로112번길
경상남도 창원의창구 동읍 월잠리,3**,단독,8m미만,60.45,121,201704,15,"         6,010",1900,주남로61번길
경상남도 창원의창구 동읍 월잠리,4**,단독,8m미만,254.73,636,201611,3,"        59,800",2011,주남로71번길
경상남도 창원의창구 동읍 월잠리,5**,단독,8m미만,202.08,836,201608,2,"        46,500",1992,동읍로
경상남도 창원의창구 동읍 죽동리,2**,단독,8m미만,43.63,182,201607,30,"         6,200",1939,봉강가술로237번길
경상남도 창원의창구 동읍 화양리,1***,단독,8m미만,80,427,201703,20,"        27,193",2001,화양길76번길
경상남도 창원의창구 동읍 화양리,1***,단독,8m미만,123.92,450,201611,30,"        33,950",2011,동읍로457번길
경상남도 창원의창구 동정동,3**,단독,8m미만,118.87,84,201607,6,"        11,700",1993,동정길43번길
경상남도 창원의창구 동정동,2**,단독,12m미만,44.63,99,201703,1,"        14,450",1975,서상로35번길
경상남도 창원의창구 동정동,3**,단독,8m미만,52.03,101,201705,10,"        12,000",1977,의창대로139번길
경상남도 창원의창구 동정동,2**,단독,12m미만,46.28,113,201702,24,"        11,000",1977,서상로11번길
경상남도 창원의창구 동정동,2**,단독,12m미만,197.75,120,201704,24,"        41,200",2012,서상로35번길
경상남도 창원의창구 동정동,2**,단독,8m미만,142.74,146,201701,16,"        21,000",1979,서상로
경상남도 창원의창구 동정동,3**,단독,8m미만,137.82,148,201608,15,"        17,000",1990,의창대로139번길
경상남도 창원의창구 동정동,4**,단독,8m미만,21.02,149,201704,14,"        16,650",1904,동정길
경상남도 창원의창구 동정동,2**,단독,12m미만,197.6,161,201611,10,"        27,000",1986,서상로25번길
경상남도 창원의창구 동정동,2**,단독,25m미만,292.27,181,201702,23,"        47,500",1979,서상로
경상남도 창원의창구 동정동,2**,단독,12m미만,117.25,195,201610,21,"        40,400",1979,서상로
경상남도 창원의창구 동정동,3**,단독,8m미만,42.98,208,201612,26,"        22,500",1965,동정길51번길
경상남도 창원의창구 동정동,3**,단독,8m미만,44.06,245,201612,11,"         7,500",1920,동정길43번길
경상남도 창원의창구 동정동,3**,단독,8m미만,82.94,251,201706,19,"        25,120",1978,동정길
경상남도 창원의창구 동정동,9*,단독,12m미만,231.59,330,201611,15,"        50,000",2016,천주로121번길
경상남도 창원의창구 동정동,3**,단독,8m미만,47.04,345,201607,16,"        32,240",1950,의창대로139번길
경상남도 창원의창구 명곡동,2**,단독,12m미만,197.16,330,201612,19,"        34,700",2016,태복산로54번길
경상남도 창원의창구 명서동,6*,다가구,12m미만,240.46,178.6,201702,21,"        39,200",1991,명서로89번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,219.59,206,201609,9,"        33,500",1989,원이대로222번길
경상남도 창원의창구 명서동,1**,다가구,25m미만,230.54,227.6,201609,5,"        38,800",1992,우곡로
경상남도 창원의창구 명서동,1**,다가구,25m미만,171,228,201610,3,"        40,200",1992,우곡로
경상남도 창원의창구 명서동,8*,다가구,25m미만,302.13,236.3,201611,2,"        43,250",1991,원이대로174번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,164.71,239.6,201609,18,"        37,500",1988,원이대로214번길
경상남도 창원의창구 명서동,7*,다가구,12m미만,217.03,240.7,201610,6,"        64,500",2010,명서로120번길
경상남도 창원의창구 명서동,6*,다가구,12m미만,195.17,240.8,201612,2,"        38,000",1991,명서로69번길
경상남도 창원의창구 명서동,9*,다가구,12m미만,163.42,242.6,201609,9,"        36,500",1988,우곡로71번길
경상남도 창원의창구 명서동,9*,다가구,12m미만,223.31,242.6,201610,31,"        33,400",1991,원이대로196번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,192.68,242.7,201607,29,"        49,500",1988,창이대로95번길
경상남도 창원의창구 명서동,1**,다가구,25m미만,198.94,242.8,201608,16,"        41,000",1991,우곡로
경상남도 창원의창구 명서동,4*,다가구,12m미만,295.54,248.9,201609,7,"        45,300",1990,원이대로189번길
경상남도 창원의창구 명서동,9*,다가구,12m미만,369.85,250.7,201612,26,"        80,000",2015,원이대로196번길
경상남도 창원의창구 명서동,6*,다가구,12m미만,337.06,252.5,201611,3,"        39,500",1990,명서로77번길
경상남도 창원의창구 명서동,1**,다가구,25m미만,163.99,254.1,201608,29,"        41,500",1988,명서로
경상남도 창원의창구 명서동,6*,다가구,12m미만,289.23,256,201611,2,"        40,000",1991,명서로77번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,248.49,256.1,201608,26,"        71,000",2016,명서로141번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,189.63,256.7,201704,18,"        42,000",1989,원이대로222번길
경상남도 창원의창구 명서동,9*,다가구,12m미만,293.9,258.4,201609,29,"        41,500",1991,원이대로196번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,243.82,259.8,201611,5,"        67,000",2008,명서로119번길
경상남도 창원의창구 명서동,6*,다가구,12m미만,328.67,262.1,201611,2,"        44,500",1991,명서로69번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,255.6,263.2,201704,25,"        56,000",2003,창이대로81번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,253.8,264.4,201705,25,"        45,500",1988,원이대로210번길
경상남도 창원의창구 명서동,6*,다가구,12m미만,163.3,264.8,201610,12,"        40,000",1988,명지로109번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,261.14,266.5,201611,27,"        77,500",2016,명서로129번길
경상남도 창원의창구 명서동,2*,다가구,12m미만,164.88,275.1,201609,7,"        36,801",1988,태복산로4번길
경상남도 창원의창구 명서동,9*,다가구,25m미만,275.22,289.9,201608,19,"        72,230",2015,우곡로
경상남도 창원의창구 명서동,1**,다가구,12m미만,195.74,294.9,201608,7,"        50,500",1991,명서로142번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,445.5,300.4,201607,18,"        65,000",1992,명서로141번길
경상남도 창원의창구 명서동,1*,다가구,12m미만,536.13,347,201609,29,"        64,800",1992,우곡로3번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,301.38,394.5,201609,28,"        82,000",2013,명지로109번길
경상남도 창원의창구 명서동,1**,단독,12m미만,200.86,206,201702,22,"        30,000",1989,우곡로85번길
경상남도 창원의창구 명서동,8*,단독,12m미만,227.1,229.9,201704,1,"        58,500",2015,원이대로178번길
경상남도 창원의창구 명서동,8*,단독,12m미만,224.84,234.8,201607,11,"        34,000",1989,원이대로178번길
경상남도 창원의창구 명서동,4*,단독,12m미만,164.85,235.9,201611,14,"        39,000",1990,원이대로219번길
경상남도 창원의창구 명서동,1**,단독,12m미만,235.62,238,201702,13,"        77,500",2015,창이대로107번길
경상남도 창원의창구 명서동,1**,단독,12m미만,231.51,239.2,201607,28,"        73,000",2015,명서로116번길
경상남도 창원의창구 명서동,6*,단독,12m미만,244.1,240.6,201704,12,"        36,500",1991,서곡길
경상남도 창원의창구 명서동,6*,단독,12m미만,206.49,241.3,201705,22,"        36,000",1991,명서로77번길
경상남도 창원의창구 명서동,1**,단독,12m미만,196.52,243.5,201607,21,"        36,500",1990,명지로115번길
경상남도 창원의창구 명서동,1**,단독,12m미만,235.4,243.6,201703,31,"        68,700",2015,명지로104번길
경상남도 창원의창구 명서동,1**,단독,25m미만,178.33,244.4,201706,19,"        43,500",1988,우곡로
경상남도 창원의창구 명서동,1**,단독,12m미만,184.72,244.5,201702,6,"        32,000",1988,명서로89번길
경상남도 창원의창구 명서동,1**,단독,12m미만,243.84,244.9,201702,27,"        61,158",2015,원이대로210번길
경상남도 창원의창구 명서동,1**,단독,25m미만,199.84,245,201705,30,"        39,500",1983,명서로
경상남도 창원의창구 명서동,1**,단독,12m미만,246.87,245,201706,27,"        35,000",1999,원이대로210번길
경상남도 창원의창구 명서동,4*,단독,12m미만,235.49,247.1,201705,16,"        66,382",2012,원이대로189번길
경상남도 창원의창구 명서동,1**,단독,12m미만,158.11,249,201705,29,"        43,000",1996,원이대로222번길
경상남도 창원의창구 명서동,5*,단독,25m미만,192.02,249.1,201703,28,"        40,000",1988,명서로
경상남도 창원의창구 명서동,1**,단독,12m미만,244.47,249.4,201704,2,"        75,700",2015,명서로111번길
경상남도 창원의창구 명서동,3*,단독,25m미만,237.15,250.6,201706,12,"        63,500",2014,명서로
경상남도 창원의창구 명서동,1**,단독,12m미만,243.82,252.3,201703,10,"        35,000",2001,원이대로246번길
경상남도 창원의창구 명서동,1**,단독,12m미만,336.72,253.6,201706,16,"        42,400",1991,우곡로101번길
경상남도 창원의창구 명서동,1**,단독,12m미만,242.96,255.7,201705,13,"        51,000",2008,명서로137번길
경상남도 창원의창구 명서동,1**,단독,25m미만,255.26,255.7,201706,8,"        52,500",2001,우곡로
경상남도 창원의창구 명서동,1**,단독,12m미만,164.88,256.1,201704,11,"        37,500",1988,원이대로220번길
경상남도 창원의창구 명서동,1**,단독,12m미만,234.31,256.2,201611,26,"        55,500",2004,명서로137번길
경상남도 창원의창구 명서동,1**,단독,12m미만,106.86,256.9,201609,2,"        45,000",1984,명서로137번길
경상남도 창원의창구 명서동,7*,단독,25m미만,220.31,257,201608,24,"        45,000",1988,명서로
경상남도 창원의창구 명서동,7*,단독,12m미만,251.98,257.8,201607,22,"        73,000",2015,명지로93번길
경상남도 창원의창구 명서동,6*,단독,12m미만,305.14,262.1,201612,13,"        37,000",1991,명서로69번길
경상남도 창원의창구 명서동,1**,단독,12m미만,193.78,263.2,201609,7,"        40,000",1989,명서로89번길
경상남도 창원의창구 명서동,8*,단독,12m미만,163.78,263.8,201706,15,"        43,500",1999,원이대로178번길
경상남도 창원의창구 명서동,8*,단독,12m미만,337.18,264.2,201610,13,"        41,000",1991,원이대로178번길
경상남도 창원의창구 명서동,6*,단독,12m미만,163.3,264.8,201704,13,"        47,500",1988,명지로109번길
경상남도 창원의창구 명서동,9*,단독,25m미만,228.23,267.5,201706,8,"        40,000",1991,우곡로
경상남도 창원의창구 명서동,1**,단독,12m미만,197.95,268.3,201608,29,"        42,500",1993,지귀로59번길
경상남도 창원의창구 명서동,1*,단독,12m미만,198.45,270.2,201608,16,"        41,500",1991,우곡로3번길
경상남도 창원의창구 명서동,1**,단독,12m미만,263.07,272.1,201609,23,"        34,000",1991,지귀로59번길
경상남도 창원의창구 명서동,2*,단독,25m이상,393.36,273.7,201610,15,"        49,000",1991,태복산로
경상남도 창원의창구 명서동,3*,단독,12m미만,304.96,274.4,201608,18,"        41,000",1991,명지로109번길
경상남도 창원의창구 명서동,1*,단독,12m미만,162.36,274.5,201608,29,"        40,500",1985,우곡로3번길
경상남도 창원의창구 명서동,1**,단독,12m미만,164.68,274.5,201607,7,"        43,500",1988,명지로103번길
경상남도 창원의창구 명서동,1**,단독,12m미만,164.01,275,201608,22,"        43,500",1987,원이대로258번길
경상남도 창원의창구 명서동,1*,단독,12m미만,272.12,275.5,201704,18,"        65,000",2013,우곡로3번길
경상남도 창원의창구 명서동,1**,단독,12m미만,196.82,288.6,201703,31,"        44,250",1989,명서로119번길
경상남도 창원의창구 명서동,7*,단독,12m미만,199.58,289.7,201703,2,"        54,500",1988,명지로89번길
경상남도 창원의창구 명서동,1**,단독,25m미만,164.39,290.4,201706,24,"        50,000",1988,우곡로
경상남도 창원의창구 명서동,1**,단독,12m미만,128.8,300.5,201701,20,"        59,000",1992,명서로141번길
경상남도 창원의창구 명서동,2*,단독,12m미만,193.44,310.4,201608,19,"        47,700",1990,도계로169번길
경상남도 창원의창구 명서동,2*,단독,12m미만,428.69,310.4,201702,2,"        53,500",1991,도계로169번길
경상남도 창원의창구 명서동,1*,단독,12m미만,418.6,311.5,201610,20,"        66,500",1993,도계로173번길
경상남도 창원의창구 명서동,1*,단독,12m미만,239.55,318.4,201702,21,"        43,000",1987,우곡로3번길
경상남도 창원의창구 명서동,1*,단독,12m미만,359.39,319.3,201705,15,"        45,000",1990,명지로14번길
경상남도 창원의창구 명서동,1*,단독,12m미만,420.03,346.3,201610,17,"        60,500",1992,우곡로3번길
경상남도 창원의창구 명서동,8*,단독,12m미만,499.89,367.1,201609,20,"        59,800",1991,우곡로3번길
경상남도 창원의창구 반계동,1***,단독,-,74,241,201701,20,"         7,520",1900,구암반계길
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,292.89,221.3,201610,27,"        35,800",1991,봉곡로120번길
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,228.18,229.9,201607,25,"        59,000",2015,사림로29번길
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,230.09,232.4,201703,28,"        68,000",2016,봉곡로119번길
