시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명
경상남도 창원의창구 도계동,3**,단독,12m미만,372.48,201.2,201711,22,"        68,000",2005,도계로17번길
경상남도 창원의창구 도계동,4**,단독,12m미만,293.8,202.6,201802,27,"        35,500",2004,태복산로31번길
경상남도 창원의창구 도계동,4**,단독,12m미만,394.86,217.4,201802,10,"        80,000",2016,태복산로7번길
경상남도 창원의창구 도계동,3**,단독,12m미만,377.3,229.6,201801,25,"        41,000",2002,원이대로55번길
경상남도 창원의창구 도계동,3**,단독,12m미만,282.62,249.2,201707,28,"        46,900",1990,도계로50번길
경상남도 창원의창구 도계동,3**,단독,12m미만,399.43,254.8,201709,29,"        68,708",2002,도계두리길86번길
경상남도 창원의창구 도계동,3**,단독,12m미만,806.64,260.3,201708,30,"       150,000",1990,원이대로55번길
경상남도 창원의창구 도계동,4**,단독,12m미만,226.23,268.2,201708,20,"        89,000",2013,원이대로20번길
경상남도 창원의창구 도계동,4**,단독,12m미만,273.1,281.2,201710,13,"        89,000",2011,원이대로20번길
경상남도 창원의창구 동읍 노연리,1**,단독,12m미만,82.03,396,201710,25,"        10,000",2009,봉강가술로
경상남도 창원의창구 동읍 다호리,3*,단독,8m미만,117.66,331,201710,15,"        23,000",2001,주남로64번길
경상남도 창원의창구 동읍 덕산리,3**,단독,8m미만,102.8,314,201804,11,"        16,700",1978,덕산길43번길
경상남도 창원의창구 동읍 덕산리,3**,단독,8m미만,115.41,330,201803,10,"        22,000",1977,덕산길43번길
경상남도 창원의창구 동읍 무성리,2**,단독,8m미만,89.26,478,201710,29,"        17,100",1936,무성길85번길
경상남도 창원의창구 동읍 무점리,5*,단독,8m미만,71.72,214,201801,6,"         8,300",1934,무점길88번길
경상남도 창원의창구 동읍 무점리,4*,단독,8m미만,97.41,247,201707,26,"        12,100",2012,무점길88번길
경상남도 창원의창구 동읍 봉강리,7**,단독,8m미만,92.34,221,201804,20,"         8,000",1997,동읍로1141번길
경상남도 창원의창구 동읍 봉강리,7**,단독,8m미만,92.34,221,201802,24,"         7,500",1997,동읍로1141번길
경상남도 창원의창구 동읍 산남리,1**,단독,8m미만,83.4,245,201707,3,"        10,000",1999,봉강가술로
경상남도 창원의창구 동읍 석산리,2*,단독,8m미만,143.57,1215,201806,18,"        80,000",2010,석산길
경상남도 창원의창구 동읍 송정리,1**,단독,8m미만,35.71,129,201803,29,"         7,500",1953,자여로98번길
경상남도 창원의창구 동읍 송정리,1**,단독,8m미만,89.31,241,201709,4,"        29,500",2013,자여로78번길
경상남도 창원의창구 동읍 송정리,1**,단독,8m미만,123.65,241,201801,21,"        19,500",1980,자여로60번길
경상남도 창원의창구 동읍 신방리,7**,단독,8m미만,35.7,228,201709,9,"        17,800",1967,동읍로112번길
경상남도 창원의창구 동읍 신방리,7**,단독,12m미만,77.85,466,201707,18,"        45,000",1991,동읍로
경상남도 창원의창구 동읍 용강리,3**,단독,8m미만,123.85,311,201710,12,"        11,000",1978,의창대로421번길
경상남도 창원의창구 동읍 용강리,4**,단독,12m미만,320.12,1347,201707,10,"        58,096",1976,신풍고개길
경상남도 창원의창구 동읍 용잠리,1***,단독,8m미만,42.98,95,201707,26,"         3,730",1999,용잠로
경상남도 창원의창구 동읍 용잠리,2**,단독,8m미만,71.36,118,201710,23,"         8,800",1985,의창대로894번길
경상남도 창원의창구 동읍 용잠리,2**,단독,-,83.38,162,201806,8,"        14,800",1999,의창대로894번길
경상남도 창원의창구 동읍 용잠리,2**,단독,8m미만,72.7,163,201711,23,"        13,000",1978,의창대로900번길
경상남도 창원의창구 동읍 용잠리,2**,단독,8m미만,77.4,206,201805,14,"        13,000",1977,의창대로900번길
경상남도 창원의창구 동읍 용잠리,4**,단독,12m미만,148.28,250,201707,11,"        65,000",1985,동읍로
경상남도 창원의창구 동읍 용잠리,3**,단독,25m이상,231.8,253,201712,29,"        49,725",1900,의창대로
경상남도 창원의창구 동읍 용잠리,5**,단독,8m미만,97.66,417,201803,23,"        28,000",1930,동읍로
경상남도 창원의창구 동읍 용잠리,4**,단독,8m미만,101.27,491,201707,14,"        50,000",1994,동읍로19번길
경상남도 창원의창구 동읍 용전리,6*,단독,8m미만,137.44,305,201712,14,"        24,732",1994,용남길
경상남도 창원의창구 동읍 용정리,1**,단독,8m미만,15.87,93,201803,20,"         3,800",1941,자여로98번길
경상남도 창원의창구 동읍 용정리,1**,단독,8m미만,124.06,135,201806,30,"        15,500",2008,자여로
경상남도 창원의창구 동읍 월잠리,8*,단독,8m미만,97,182,201712,8,"        15,000",1998,주남로
경상남도 창원의창구 동읍 월잠리,4**,단독,8m미만,105.6,381,201712,29,"        32,000",2016,주남로17번길
경상남도 창원의창구 동읍 월잠리,7*,단독,8m미만,81.7,572,201802,26,"        24,000",1926,주남로235번길
경상남도 창원의창구 동읍 죽동리,5**,단독,8m미만,45,106.1,201707,3,"         2,000",1900,죽동길45번길
경상남도 창원의창구 동읍 화양리,1***,단독,8m미만,40.68,130,201712,8,"         9,000",2016,화양길76번길
경상남도 창원의창구 동정동,3**,단독,8m미만,46.23,83,201803,30,"        12,900",2010,서상로35번길
경상남도 창원의창구 동정동,2**,단독,8m미만,48.59,99,201803,27,"        10,000",1977,서상로35번길
경상남도 창원의창구 동정동,3**,단독,8m미만,110,114,201712,28,"        17,000",1977,의창대로139번길
경상남도 창원의창구 동정동,3**,단독,12m미만,157.25,137,201801,15,"        20,000",1990,의창대로139번길
경상남도 창원의창구 동정동,3**,단독,8m미만,108.05,146,201803,26,"        16,000",1977,의창대로139번길
경상남도 창원의창구 동정동,2**,단독,8m미만,153.81,158,201803,30,"        24,000",1988,서상로11번길
경상남도 창원의창구 동정동,3**,단독,12m미만,160.8,167,201708,8,"        28,500",1990,의창대로139번길
경상남도 창원의창구 동정동,2**,단독,12m미만,117.25,195,201805,23,"        42,070",1979,서상로
경상남도 창원의창구 동정동,3**,단독,8m미만,89.73,250,201710,16,"        23,500",1980,동정길43번길
경상남도 창원의창구 동정동,4**,단독,8m미만,71.91,311,201707,14,"        16,000",1983,동정길
경상남도 창원의창구 명서동,1*,다가구,12m미만,273.04,224.9,201709,18,"        36,500",1993,우곡로15번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,231.98,233.1,201801,21,"        67,000",2015,명지로94번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,328.79,256.3,201707,3,"        45,700",1991,원이대로206번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,265.36,271.9,201803,20,"        43,000",2011,지귀로59번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,279.13,284.6,201710,17,"        68,096",2016,지귀로59번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,331.05,357.2,201802,10,"        58,000",1991,원이대로210번길
경상남도 창원의창구 명서동,1**,단독,12m미만,201.38,211.3,201806,20,"        37,350",1988,원이대로222번길
경상남도 창원의창구 명서동,1*,단독,25m이상,197.6,220,201802,13,"        83,000",2017,우곡로
경상남도 창원의창구 명서동,9*,단독,12m미만,318.59,226.3,201803,14,"        47,000",1992,원이대로196번길
경상남도 창원의창구 명서동,9*,단독,12m미만,283.97,230.9,201710,18,"        33,200",1990,원이대로196번길
경상남도 창원의창구 명서동,*,단독,25m미만,294.02,231.7,201806,25,"        45,000",1990,우곡로
경상남도 창원의창구 명서동,1**,단독,12m미만,179.52,237.3,201707,27,"        38,700",1986,명지로94번길
경상남도 창원의창구 명서동,1**,단독,12m미만,312.78,238.4,201712,19,"        39,000",1990,명지로94번길
경상남도 창원의창구 명서동,1**,단독,12m미만,190.82,240.7,201803,12,"        31,500",1989,원이대로206번길
경상남도 창원의창구 명서동,1**,단독,12m미만,199.66,241.5,201801,2,"        60,000",1988,창이대로113번길
경상남도 창원의창구 명서동,9*,단독,12m미만,163.42,242.6,201711,20,"        42,500",1988,우곡로71번길
경상남도 창원의창구 명서동,1**,단독,25m미만,229,244.3,201804,2,"        52,000",2002,명서로
경상남도 창원의창구 명서동,1**,단독,12m미만,241.94,244.5,201710,20,"        64,044",2017,명서로89번길
경상남도 창원의창구 명서동,7*,단독,12m미만,326.05,248.2,201708,31,"        71,000",1992,명지로84번길
경상남도 창원의창구 명서동,1**,단독,12m미만,237.1,248.6,201801,10,"        40,700",1997,명서로134번길
경상남도 창원의창구 명서동,1**,단독,12m미만,247.1,249.1,201711,27,"        59,000",2011,명서로115번길
경상남도 창원의창구 명서동,1**,단독,12m미만,236.91,250.5,201804,14,"        58,000",2010,원이대로206번길
경상남도 창원의창구 명서동,1**,단독,12m미만,164.97,251.1,201803,31,"        37,000",1988,
경상남도 창원의창구 명서동,1**,단독,12m미만,194.22,251.5,201806,26,"        37,000",1990,명지로115번길
경상남도 창원의창구 명서동,*,단독,25m미만,229.06,252.7,201806,21,"        78,000",2016,우곡로15번길
경상남도 창원의창구 명서동,1**,단독,12m미만,234.04,254.3,201712,20,"        59,000",2010,원이대로206번길
경상남도 창원의창구 명서동,1**,단독,12m미만,173.47,254.9,201804,16,"        36,700",1989,명지로93번길
경상남도 창원의창구 명서동,1**,단독,25m미만,184.43,255.9,201711,8,"        45,000",1989,우곡로
경상남도 창원의창구 명서동,1**,단독,12m미만,189.63,256.7,201712,18,"        48,500",1989,원이대로222번길
경상남도 창원의창구 명서동,1**,단독,12m미만,340.72,258.4,201711,22,"        35,000",1991,원이대로206번길
경상남도 창원의창구 명서동,1**,단독,12m미만,243.86,267.5,201710,21,"        29,700",1991,
경상남도 창원의창구 명서동,6*,단독,12m미만,193.86,268.5,201707,20,"        41,000",1989,명지로109번길
경상남도 창원의창구 명서동,2*,단독,12m미만,246.91,273.7,201803,10,"        34,000",1987,태복산로4번길
경상남도 창원의창구 명서동,6*,단독,12m미만,359.89,274.4,201709,28,"        38,200",1992,
경상남도 창원의창구 명서동,1*,단독,12m미만,162.36,274.5,201709,14,"        41,000",1985,우곡로3번길
경상남도 창원의창구 명서동,1*,단독,12m미만,198.25,275.1,201803,2,"        32,000",1988,우곡로3번길
경상남도 창원의창구 명서동,1**,단독,12m미만,299.63,275.3,201803,5,"        30,000",1992,원이대로210번길
경상남도 창원의창구 명서동,2*,단독,25m이상,264,290.3,201804,28,"        50,000",2012,태복산로
경상남도 창원의창구 명서동,1**,단독,12m미만,430.4,299,201803,13,"        49,500",1993,명서로141번길
경상남도 창원의창구 명서동,6*,단독,12m미만,198.63,309.9,201801,25,"        35,500",1991,명서로77번길
경상남도 창원의창구 명서동,1**,단독,12m미만,296.22,316.3,201804,7,"        77,000",2016,명지로103번길
경상남도 창원의창구 명서동,1**,단독,12m미만,137.34,319.7,201707,21,"        70,000",1986,명지로121번길
경상남도 창원의창구 명서동,1**,단독,25m미만,493.28,370.1,201804,28,"        67,000",2001,우곡로
경상남도 창원의창구 명서동,2**,단독,12m미만,1518.28,424.5,201707,28,"       166,000",1995,창이대로95번길
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,216.78,251.9,201711,9,"        36,500",1993,창이대로333번길
경상남도 창원의창구 봉곡동,1**,다가구,25m미만,164.98,252.7,201802,26,"        57,500",1986,봉곡로72번길
경상남도 창원의창구 봉곡동,1*,다가구,12m미만,258.36,262.6,201708,7,"        64,461",2010,지귀로73번길
경상남도 창원의창구 봉곡동,8*,다가구,12m미만,280.8,282.3,201802,17,"        50,700",2002,봉곡로11번길
경상남도 창원의창구 봉곡동,5*,다가구,12m미만,144.55,284.1,201708,11,"        46,000",1986,지귀로128번길
경상남도 창원의창구 봉곡동,1**,다가구,25m미만,175.4,326.6,201711,13,"        50,000",1985,봉곡로123번길
경상남도 창원의창구 봉곡동,1**,단독,12m미만,175.54,222.5,201709,27,"        39,000",1989,창이대로283번길
경상남도 창원의창구 봉곡동,1**,단독,12m미만,315.18,228.3,201711,7,"        32,500",1991,봉곡로123번길
경상남도 창원의창구 봉곡동,4*,단독,12m미만,192.11,228.8,201707,3,"        40,500",1990,창이대로165번길
경상남도 창원의창구 봉곡동,1**,단독,12m미만,251.91,233.4,201712,21,"        36,000",1996,봉곡로97번길
경상남도 창원의창구 봉곡동,1**,단독,12m미만,228.92,234.7,201710,19,"        59,064",2017,창이대로263번길
경상남도 창원의창구 봉곡동,1*,단독,12m미만,215.27,240.5,201712,21,"        38,000",1989,지귀로59번길
경상남도 창원의창구 봉곡동,1**,단독,12m미만,199.94,242.1,201801,3,"        23,000",1991,봉곡로93번길
경상남도 창원의창구 봉곡동,1**,단독,12m미만,241.46,246.7,201710,19,"        67,112",2017,창이대로309번길
경상남도 창원의창구 봉곡동,1**,단독,12m미만,320.52,247.2,201711,2,"        34,700",1995,사림로29번길
경상남도 창원의창구 봉곡동,1*,단독,25m미만,209.3,249.2,201802,28,"        53,000",1987,지귀로
경상남도 창원의창구 봉곡동,1**,단독,12m미만,339.64,249.2,201708,30,"        42,500",1991,창이대로309번길
경상남도 창원의창구 봉곡동,2*,단독,12m미만,105.9,249.9,201711,27,"        37,000",2000,지귀로32번길
경상남도 창원의창구 봉곡동,1**,단독,12m미만,238.15,251.4,201707,31,"        35,750",1990,봉곡로119번길
경상남도 창원의창구 봉곡동,1**,단독,12m미만,185.52,251.5,201708,28,"        39,000",1988,봉곡로119번길
경상남도 창원의창구 봉곡동,1**,단독,12m미만,195.08,251.8,201710,20,"        36,000",1985,창이대로333번길
경상남도 창원의창구 봉곡동,1**,단독,12m미만,294.44,254.1,201806,4,"        38,000",1990,봉곡로111번길
경상남도 창원의창구 봉곡동,1**,단독,12m미만,327.28,257.4,201708,9,"        39,800",1992,봉곡로99번길
경상남도 창원의창구 봉곡동,1**,단독,12m미만,199.65,257.5,201802,13,"        37,000",1989,봉곡로99번길
경상남도 창원의창구 봉곡동,1**,단독,12m미만,229.2,258.9,201709,17,"        55,000",2013,사림로29번길
경상남도 창원의창구 봉곡동,5*,단독,12m미만,206.9,263.4,201805,25,"        38,000",1992,창이대로169번길
경상남도 창원의창구 봉곡동,7*,단독,12m미만,261.44,264.6,201709,8,"        70,460",2017,봉곡로23번길
경상남도 창원의창구 봉곡동,7*,단독,12m미만,258.92,265.6,201803,24,"        66,000",2015,창이대로205번길
경상남도 창원의창구 봉곡동,1**,단독,12m미만,181.04,268.3,201805,20,"        43,800",1988,봉곡로120번길
경상남도 창원의창구 봉곡동,9*,단독,12m미만,239.31,269.8,201803,15,"        32,000",2004,봉곡로35번길
경상남도 창원의창구 봉곡동,1**,단독,12m미만,131.41,270.6,201712,27,"        36,000",1988,봉곡로120번길
경상남도 창원의창구 봉곡동,1**,단독,12m미만,126.8,271.6,201708,2,"        38,000",1987,봉곡로120번길
경상남도 창원의창구 봉곡동,6*,단독,12m미만,263.43,279,201804,24,"        60,200",2010,창이대로197번길
경상남도 창원의창구 봉곡동,1**,단독,12m미만,195.41,279.7,201804,1,"        37,500",1990,봉곡로54번길
경상남도 창원의창구 봉곡동,8*,단독,12m미만,222.29,279.7,201806,22,"        36,150",1988,봉곡로11번길
경상남도 창원의창구 봉곡동,8*,단독,12m미만,275.86,280.9,201712,15,"        78,030",2015,봉곡로3번길
경상남도 창원의창구 봉림동,7**,단독,12m미만,317.19,258.2,201711,28,"        68,000",2014,소봉로
경상남도 창원의창구 봉림동,5**,단독,12m미만,253.42,260.6,201710,21,"        76,000",2013,대봉로42번길
경상남도 창원의창구 북면 감계리,2**,단독,12m미만,336.43,202,201803,5,"        89,000",2016,감계로110번길
경상남도 창원의창구 북면 감계리,2**,단독,25m미만,352.97,221,201712,23,"       118,000",2016,감계로110번길
경상남도 창원의창구 북면 내곡리,5**,단독,12m미만,52.4,310,201711,18,"        31,000",1960,단내로
경상남도 창원의창구 북면 대산리,5**,단독,8m미만,97.1,162,201711,27,"         9,918",1999,대산길156번길
경상남도 창원의창구 북면 대산리,5**,단독,8m미만,116.51,248,201711,27,"        15,184",1995,대산길156번길
경상남도 창원의창구 북면 대산리,3**,단독,8m미만,199.98,545,201805,18,"        30,000",1995,대산길38번길
경상남도 창원의창구 북면 동전리,4**,단독,8m미만,37.68,119,201707,17,"        10,000",1960,
경상남도 창원의창구 북면 동전리,3**,단독,8m미만,83.45,203,201806,1,"        15,000",1997,동전무동길26번길
경상남도 창원의창구 북면 동전리,2**,단독,8m미만,88.14,331,201801,30,"        38,000",1998,동전무동길26번길
경상남도 창원의창구 북면 동전리,1**,단독,25m미만,175.63,397,201806,13,"        65,000",1998,동전로
경상남도 창원의창구 북면 마산리,6**,단독,8m미만,43.95,364,201802,23,"        16,500",1925,마산길
경상남도 창원의창구 북면 무곡리,2*,단독,8m미만,29.7,179,201707,5,"         5,400",1965,천주로862번길
경상남도 창원의창구 북면 신촌리,4**,단독,8m미만,52.56,116,201708,20,"         9,600",1919,천주로
경상남도 창원의창구 북면 신촌리,7**,단독,8m미만,49,128,201805,18,"         5,000",1991,신리길35번길
경상남도 창원의창구 북면 신촌리,7**,단독,8m미만,67.62,263,201805,15,"        10,000",1999,신리길27번길
경상남도 창원의창구 북면 신촌리,7**,단독,8m미만,55.52,677,201801,2,"        31,000",1910,신리길35번길
경상남도 창원의창구 북면 외감리,7**,단독,8m미만,100.67,343,201711,13,"        30,000",2017,외감로35번길
경상남도 창원의창구 북면 외감리,*,단독,8m미만,188.6,658,201709,5,"        29,500",1991,천주로
경상남도 창원의창구 북면 월백리,4**,단독,8m미만,81.42,333,201804,6,"        18,000",2014,백월로277번길
경상남도 창원의창구 북면 월촌리,2**,단독,8m미만,55.52,182,201708,11,"         7,450",1900,백월로74번기곡길
경상남도 창원의창구 북면 월촌리,1**,단독,8m미만,95.58,189,201802,26,"        14,000",1999,백월로87번월촌길
경상남도 창원의창구 북면 지개리,9*,단독,8m미만,98.87,435,201708,26,"        25,000",1915,구룡로
경상남도 창원의창구 북면 하천리,5**,단독,12m미만,54.12,295,201804,20,"         8,500",2011,온천로
경상남도 창원의창구 북면 하천리,1***,단독,8m미만,74.79,376,201803,28,"        16,000",1993,하천로63번길
경상남도 창원의창구 북면 화천리,1**,단독,8m미만,83.84,154,201804,18,"        12,750",1988,천주로488번길
경상남도 창원의창구 북면 화천리,1**,단독,8m미만,83.84,154,201707,27,"        12,500",1988,천주로488번길
경상남도 창원의창구 사림동,1*,다가구,12m미만,317.13,249.2,201712,7,"        67,000",1991,창이대로483번길
경상남도 창원의창구 사림동,2*,다가구,12m미만,229.45,250.8,201805,12,"        36,000",1992,용지로281번길
경상남도 창원의창구 사림동,1**,다가구,12m미만,248.26,256.1,201805,30,"        38,000",1993,사림로45번길
경상남도 창원의창구 사림동,1**,다가구,12m미만,254.04,256.4,201711,9,"        67,455",2017,사림로71번길
경상남도 창원의창구 사림동,1**,다가구,25m미만,319.84,263.1,201802,4,"        59,500",1992,사림로
경상남도 창원의창구 사림동,6*,다가구,12m미만,272.78,274.9,201709,28,"        68,205",2013,사림로111번길
경상남도 창원의창구 사림동,1**,다가구,12m미만,267.25,282.3,201806,26,"        34,500",1995,사림로99번길
경상남도 창원의창구 사림동,4*,다가구,25m미만,413.54,315.9,201708,9,"       139,000",2017,퇴촌로9번길
경상남도 창원의창구 사림동,1**,단독,12m미만,213.81,233.7,201712,1,"        40,000",1997,사림로45번길
경상남도 창원의창구 사림동,1**,단독,12m미만,227.66,239.8,201709,25,"        57,000",2009,사림로57번길
경상남도 창원의창구 사림동,2*,단독,12m미만,158.93,248.5,201806,18,"        36,000",1983,용지로285번길
경상남도 창원의창구 사림동,9*,단독,12m미만,167.12,254.3,201802,2,"        30,000",1989,사림로4번길
경상남도 창원의창구 사림동,9*,단독,12m미만,185.16,255.5,201803,10,"        46,000",1992,사림로4번길
경상남도 창원의창구 사림동,1*,단독,12m미만,369.61,259.2,201709,30,"        54,000",2001,용지로311번길
경상남도 창원의창구 사림동,6*,단독,12m미만,211.17,259.3,201708,3,"        47,500",1998,사림로111번길
경상남도 창원의창구 사림동,1**,단독,12m미만,244.46,259.4,201803,6,"        45,000",2001,사림로45번길
경상남도 창원의창구 사림동,1*,단독,12m미만,378.39,259.5,201711,27,"        81,000",2014,사림로149번길
경상남도 창원의창구 사림동,1**,단독,25m미만,198.48,260.9,201707,21,"        49,000",1991,사림로99번길
경상남도 창원의창구 사림동,1**,단독,12m미만,247.36,261.6,201708,15,"        36,000",1991,사림로85번길
경상남도 창원의창구 사림동,1**,단독,12m미만,99.88,265.3,201805,28,"        37,000",1994,사림로85번길
경상남도 창원의창구 사림동,2*,단독,12m미만,186.8,266.2,201711,16,"        40,000",1989,창이대로457번길
경상남도 창원의창구 사림동,2*,단독,12m미만,260.18,273.5,201711,3,"        65,000",2016,용지로281번길
경상남도 창원의창구 사림동,1*,단독,12m미만,164.88,273.9,201710,30,"        35,000",1987,용지로285번길
경상남도 창원의창구 사림동,1*,단독,12m미만,251.66,273.9,201707,25,"        43,000",2001,용지로289번길
경상남도 창원의창구 사림동,1**,단독,12m미만,250.11,303.6,201805,28,"        56,000",2004,사림로45번길
경상남도 창원의창구 사림동,1**,단독,12m미만,419.88,315,201712,21,"        40,000",2002,사림로45번길
경상남도 창원의창구 서상동,7**,다가구,12m미만,338.77,170.4,201801,7,"        75,000",2013,평산로127번길
경상남도 창원의창구 서상동,7**,다가구,25m미만,472.71,215.9,201805,19,"       130,000",2017,평산로159번길
경상남도 창원의창구 서상동,7**,다가구,12m미만,465.27,249.9,201802,2,"       117,000",2014,남산로113번길
경상남도 창원의창구 서상동,6**,다가구,12m미만,470.07,252.6,201805,14,"        84,000",2012,평산로195번길
경상남도 창원의창구 서상동,4**,단독,12m미만,105.45,82,201708,10,"        29,700",1982,서상로
경상남도 창원의창구 서상동,5**,단독,25m미만,111.14,100,201708,16,"        19,000",1997,읍성로
경상남도 창원의창구 서상동,5**,단독,12m미만,128.33,110,201805,9,"        10,500",1986,읍성로17번길
경상남도 창원의창구 서상동,*,단독,8m미만,110.05,116,201707,1,"        26,000",1982,천주로12번길
경상남도 창원의창구 서상동,2**,단독,8m미만,69.18,117,201707,22,"        31,000",1983,서상로12번길
경상남도 창원의창구 서상동,5**,단독,8m미만,190.35,148,201711,13,"        19,000",1983,읍성로
경상남도 창원의창구 서상동,5**,단독,8m미만,123.96,169,201801,13,"        24,000",1988,읍성로
