시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,NO,매수자,매도자,해제사유발생일,거래유형,중개사소재지
경상남도 창원의창구 사림동,162-7,162,7,미래리움2,28.23,201911,18,"        11,000",4,2019.0,용동로57번안길 9-11,,,,,,
경상남도 창원의창구 용동,,0,0,미래리움,63.08,201911,24,"        32,300",10,2018.0, ,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,126.06,201911,10,"        38,000",22,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,178.37,201911,7,"        47,800",3,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,178.37,201911,17,"        63,000",21,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,117.52,201911,13,"        29,600",29,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 소답동,158-10,158,10,	(158-10)	,47.66,201911,20,"         8,500",4,2013.0,읍성로127번길 11,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,117.52,201911,22,"        29,000",10,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,153.74,201912,25,"        40,000",21,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,96-6,96,6,대원그린빌,26.45,201912,20,"         3,500",5,2003.0,대원로27번길 20,,,,,,
경상남도 창원의창구 사림동,162-7,162,7,미래리움2,27.93,201912,17,"        12,000",6,2019.0,용동로57번안길 9-11,,,,,,
경상남도 창원의창구 사림동,162-7,162,7,미래리움2,28.23,201912,17,"        13,000",8,2019.0,용동로57번안길 9-11,,,,,,
경상남도 창원의창구 동읍 용잠리,230-6,230,6,보광드림빌,84.04,201912,11,"        19,600",3,, ,,,,,,
경상남도 창원의창구 용호동,73-49,73,49,창원오피스텔,30.6,201912,24,"         4,700",4,1990.0,용지로153번길 3,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,153.74,202001,6,"        41,600",22,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,153.74,202001,6,"        45,000",10,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,117.52,202001,15,"        31,000",32,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 소답동,156-10,156,10,강남캐슬,57.29,202001,13,"        14,500",4,2014.0,의창대로289번길 6,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,153.74,202001,30,"        42,000",10,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,126.06,202001,30,"        35,500",24,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 용호동,73-49,73,49,창원오피스텔,29.2,202002,11,"         3,500",4,1990.0,용지로153번길 3,,,,,,
경상남도 창원의창구 중동,784-1,784,1,어반브릭스,59.51,202002,9,"        27,280",22,2019.0,중동중앙로 47,,,,,,
경상남도 창원의창구 사림동,25,25,0,우영프라자,31.6,202002,6,"         5,880",4,2003.0,용지로293번길 28,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,126.06,202002,29,"        33,000",12,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,153.74,202002,1,"        42,000",17,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,126.06,202002,7,"        35,000",13,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,118.91,202002,9,"        31,700",30,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,175.61,202002,28,"        50,000",38,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,118.91,202003,3,"        29,300",6,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 도계동,910-2,910,2,강남프리텔,32.67,202003,18,"         5,360",7,2003.0,우곡로 2-11,,,,,,
경상남도 창원의창구 대산면 제동리,822-3,822,3,(822-3),57.1,202003,5,"        13,720",4,2019.0,가술산단동로 14,,,,,,
경상남도 창원의창구 대산면 제동리,822-3,822,3,(822-3),40.87,202003,5,"         9,749",4,2019.0,가술산단동로 14,,,,,,
경상남도 창원의창구 대산면 제동리,822-3,822,3,(822-3),28.68,202003,5,"         6,809",5,2019.0,가술산단동로 14,,,,,,
경상남도 창원의창구 대산면 제동리,822-3,822,3,(822-3),40.87,202003,5,"         9,749",5,2019.0,가술산단동로 14,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,153.74,202003,14,"        43,900",25,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,117.52,202003,21,"        27,000",8,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,117.52,202003,5,"        30,000",36,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대산면 제동리,822-3,822,3,(822-3),40.87,202003,5,"         9,749",4,2019.0,가술산단동로 14,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,178.37,202004,17,"        45,000",5,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,118.91,202004,19,"        31,500",26,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 팔용동,31-2,31,2,한미코보스텔,26.97,202004,10,"         5,020",4,2004.0,창원대로397번길 8-9,,,,,,
경상남도 창원의창구 소답동,156-4,156,4,노블하우스,84.55,202004,24,"        12,100",8,2012.0,읍성로117번길 12,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,118.91,202004,1,"        29,300",15,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 사림동,161-1,161,1,현대 썬앤빌 더 스퀘어,28.26,202004,7,"        15,330",7,2019.0,용동로 45,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,126.06,202004,24,"        33,000",16,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,118.91,202004,13,"        29,300",17,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 사림동,105-1,105,1,사림프라자,44.55,202005,6,"         5,800",5,2002.0,사림로 47,,,,,,
경상남도 창원의창구 명서동,202-3,202,3,모비딕빌딩,35.52,202005,25,"         7,000",13,2004.0,우곡로217번길 24,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,126.06,202005,15,"        36,000",28,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,153.74,202005,24,"        44,000",33,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,178.37,202005,4,"        54,700",23,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,126.06,202005,25,"        34,800",34,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,117.52,202005,26,"        31,400",16,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,126.06,202005,31,"        35,900",36,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,153.74,202005,22,"        43,000",24,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,118.91,202005,19,"        28,900",11,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,118.91,202005,29,"        33,000",23,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,117.52,202006,23,"        31,000",13,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,178.37,202006,17,"        55,000",6,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,118.91,202006,17,"        30,000",18,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 팔용동,31-2,31,2,한미코보스텔,30.87,202006,8,"         4,000",4,2004.0,창원대로397번길 8-9,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,117.52,202006,24,"        30,500",26,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,118.91,202006,26,"        31,300",31,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,153.74,202006,1,"        43,000",19,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,118.91,202006,11,"        29,000",14,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 대원동,121,121,0,더시티세븐,153.74,202006,16,"        47,500",35,2009.0,원이대로 320,,,,,,
경상남도 창원의창구 팔용동,31-2,31,2,한미코보스텔,22.6,202006,11,"         3,100",7,2004.0,창원대로397번길 8-9,,,,,,
경상남도 창원시 의창구 사림동,162-2,162,2,해금 Science Town,28.493,202007,8,"15,467",7,2019.0, ,40.0,-,-,-,-,-
경상남도 창원시 의창구 소답동,156-10,156,10,강남캐슬,77.155,202007,14,"24,000",5,2014.0,의창대로289번길 6,39.0,-,-,-,-,-
경상남도 창원시 의창구 소답동,157-6,157,6,덕산세흥파크,84.75,202007,1,"18,800",7,2012.0,읍성로117번길 4,41.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,25,25,0,우영프라자,31.13,202007,16,"5,900",5,2003.0,용지로293번길 28,38.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,162-7,162,7,미래리움2,28.2339,202008,31,"14,770",6,2019.0,용동로57번안길 9-11,34.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,59.6001,202008,2,"29,990",24,2019.0,중동중앙로 47,37.0,-,-,20200824,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,22.6421,202008,25,"14,194",13,2019.0,중동중앙로 47,35.0,-,-,20200908,-,-
경상남도 창원시 의창구 사림동,162-7,162,7,미래리움2,28.2339,202008,12,"14,310",4,2019.0,용동로57번안길 9-11,36.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,162-7,162,7,미래리움2,28.2339,202009,15,"15,500",8,2019.0,용동로57번안길 9-11,32.0,-,-,-,-,-
경상남도 창원시 의창구 용동,162-5,162,5,미래리움,63.0808,202009,2,"32,000",10,2018.0, ,33.0,-,-,-,-,-
경상남도 창원시 의창구 봉곡동,32-4,32,4,우성빌딩,34.16,202010,30,"4,800",7,,지귀로24번길 16,27.0,-,-,-,-,-
경상남도 창원시 의창구 소답동,156-4,156,4,노블하우스,48.1775,202010,21,"9,500",7,2012.0,읍성로117번길 12,31.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,59.6001,202010,26,"29,100",10,2019.0,중동중앙로 47,29.0,-,-,-,-,-
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트 아티움시티,84.921,202010,28,"35,700",23,2020.0,창원대로397번길 11,28.0,-,-,-,-,-
경상남도 창원시 의창구 소답동,156-4,156,4,노블하우스,48.1775,202010,21,"9,500",7,2012.0,읍성로117번길 12,30.0,-,-,20201210,-,-
경상남도 창원시 의창구 사림동,105-1,105,1,사림프라자,32.37,202011,17,"4,000",4,2002.0,사림로 47,22.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,38.5697,202011,17,"21,790",13,2019.0,중동중앙로 47,21.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,59.5066,202011,24,"29,000",13,2019.0,중동중앙로 47,10.0,-,-,-,-,-
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트 아티움시티,84.921,202011,23,"35,000",12,2020.0,창원대로397번길 11,11.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,162-7,162,7,미래리움2,28.2339,202011,20,"12,048",2,2019.0,용동로57번안길 9-11,13.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,162-7,162,7,미래리움2,28.2339,202011,20,"13,000",2,2019.0,용동로57번안길 9-11,14.0,-,-,20201130,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,59.6001,202011,19,"30,430",19,2019.0,중동중앙로 47,15.0,-,-,20201221,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,38.5697,202011,19,"22,210",17,2019.0,중동중앙로 47,16.0,-,-,-,-,-
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트 아티움시티,84.921,202011,19,"35,700",17,2020.0,창원대로397번길 11,18.0,-,-,-,-,-
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트 아티움시티,84.921,202011,19,"35,700",16,2020.0,창원대로397번길 11,17.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,38.5697,202011,17,"21,290",11,2019.0,중동중앙로 47,20.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,38.5697,202011,17,"21,790",13,2019.0,중동중앙로 47,19.0,-,-,20201123,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,59.5066,202011,6,"28,150",25,2019.0,중동중앙로 47,26.0,-,-,-,-,-
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트 아티움시티,84.921,202011,11,"35,700",18,2020.0,창원대로397번길 11,25.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,59.6001,202011,21,"29,510",22,2019.0,중동중앙로 47,12.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,22.6421,202011,28,"15,440",18,2019.0,중동중앙로 47,9.0,-,-,-,-,-
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트 아티움시티,84.921,202011,16,"35,700",16,2020.0,창원대로397번길 11,24.0,-,-,-,-,-
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트 아티움시티,84.921,202011,17,"35,000",11,2020.0,창원대로397번길 11,23.0,-,-,-,-,-
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트 아티움시티,84.921,202012,24,"35,000",11,2020.0,창원대로397번길 11,2.0,-,-,-,-,-
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트 아티움시티,84.921,202012,29,"35,000",8,2020.0,창원대로397번길 11,1.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,59.5066,202012,9,"30,920",31,2019.0,중동중앙로 47,6.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,59.6001,202012,21,"30,430",19,2019.0,중동중앙로 47,3.0,-,-,-,-,-
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트 아티움시티,84.921,202012,18,"35,000",13,2020.0,창원대로397번길 11,4.0,-,-,-,-,-
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트 아티움시티,84.921,202012,15,"35,700",19,2020.0,창원대로397번길 11,5.0,-,-,-,-,-
경상남도 창원시 의창구 소답동,158-6,158,6,덕산세안파크,84.57,202012,2,"13,000",3,2011.0,의창대로299번길 3,8.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,22.6421,202012,4,"15,650",10,2019.0,중동중앙로 47,7.0,-,-,-,-,-
경상남도 창원시 의창구 소답동,156-4,156,4,노블하우스,48.1775,202101,2,"9,500",6,2012.0,읍성로117번길 12,92.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,162-7,162,7,미래리움2,27.9255,202101,4,"13,820",6,2019.0,용동로57번안길 9-11,91.0,-,-,-,-,-
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트 아티움시티,84.921,202101,8,"35,000",7,2020.0,창원대로397번길 11,90.0,-,-,-,-,-
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트 아티움시티,84.921,202101,8,"35,000",9,2020.0,창원대로397번길 11,89.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,59.5066,202101,23,"29,940",29,2019.0,중동중앙로 47,81.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,105-1,105,1,사림프라자,45.302,202101,21,"4,000",6,2002.0,사림로 47,82.0,-,-,-,-,-
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트 아티움시티,84.921,202101,18,"35,000",12,2020.0,창원대로397번길 11,83.0,-,-,-,-,-
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트 아티움시티,84.921,202101,14,"35,000",13,2020.0,창원대로397번길 11,85.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,59.6001,202101,24,"30,070",25,2019.0,중동중앙로 47,80.0,-,-,-,-,-
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트 아티움시티,84.921,202101,13,"35,000",9,2020.0,창원대로397번길 11,86.0,-,-,-,-,-
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트 아티움시티,84.921,202101,13,"35,000",8,2020.0,창원대로397번길 11,87.0,-,-,-,-,-
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트 아티움시티,84.921,202101,13,"35,000",7,2020.0,창원대로397번길 11,88.0,-,-,-,-,-
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트 아티움시티,84.921,202101,14,"35,000",10,2020.0,창원대로397번길 11,84.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,59.6001,202102,25,"31,380",29,2019.0,중동중앙로 47,75.0,-,-,-,-,-
경상남도 창원시 의창구 명서동,202-3,202,3,모비딕빌딩,35.52,202102,24,"7,400",13,2004.0,우곡로217번길 24,76.0,-,-,-,-,-
경상남도 창원시 의창구 팔용동,31-2,31,2,한미코보스텔,28.715,202102,26,"3,500",5,2004.0,창원대로397번길 8-9,74.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,162-7,162,7,미래리움2,28.2339,202102,3,"12,000",2,2019.0,용동로57번안길 9-11,78.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,105-1,105,1,사림프라자,56.6825,202102,3,"4,950",4,2002.0,사림로 47,79.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,59.6001,202102,22,"31,380",29,2019.0,중동중앙로 47,77.0,-,-,20210225,-,-
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트 아티움시티,84.921,202103,2,"35,400",15,2020.0,창원대로397번길 11,73.0,-,-,-,-,-
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트 아티움시티,84.921,202103,3,"35,000",5,2020.0,창원대로397번길 11,72.0,-,-,-,-,-
경상남도 창원시 의창구 용동,162-5,162,5,미래리움,30.7214,202103,20,"14,000",7,2018.0, ,70.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,59.5066,202103,12,"29,820",22,2019.0,중동중앙로 47,71.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,22.6421,202104,17,"16,000",8,2019.0,중동중앙로 47,63.0,-,-,-,-,-
경상남도 창원시 의창구 대산면 제동리,822-3,822,3,엠케이빌딩,28.6812,202104,14,"9,579",3,2019.0,가술산단동로 14,66.0,-,-,-,-,-
경상남도 창원시 의창구 소답동,157-7,157,7,덕산세흥파크(B동),84.29,202104,29,"23,000",8,2012.0,읍성로117번길 6,61.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,25,25,0,우영프라자,31.13,202104,26,"5,800",4,2003.0,용지로293번길 28,62.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,38.5697,202104,9,"22,310",17,2019.0,중동중앙로 47,69.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,38.5697,202104,16,"23,000",13,2019.0,중동중앙로 47,64.0,-,-,-,-,-
경상남도 창원시 의창구 용동,162-5,162,5,미래리움,30.7214,202104,11,"13,500",3,2018.0, ,67.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,59.5066,202104,10,"31,000",18,2019.0,중동중앙로 47,68.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,38.5697,202104,16,"23,000",13,2019.0,중동중앙로 47,65.0,-,-,20210419,-,-
경상남도 창원시 의창구 소답동,156-8,156,8,대흥오피스텔,81.7,202105,17,"16,000",5,2011.0,의창대로289번길 6-13,57.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,22.6421,202105,1,"17,000",15,2019.0,중동중앙로 47,60.0,-,-,-,-,-
경상남도 창원시 의창구 소답동,157-6,157,6,덕산세흥파크,84.85,202105,15,"19,500",5,2012.0,읍성로117번길 4,58.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,161-1,161,1,현대 썬앤빌 더 스퀘어,28.2619,202105,13,"13,500",6,2019.0,용동로 45,59.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,38.5697,202105,18,"21,200",11,2019.0,중동중앙로 47,56.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,162-7,162,7,미래리움2,23.3979,202105,31,"10,800",7,2019.0,용동로57번안길 9-11,54.0,-,-,-,-,-
경상남도 창원시 의창구 소답동,156-10,156,10,강남캐슬,60.75,202105,25,"12,800",5,2014.0,의창대로289번길 6,55.0,-,-,-,-,-
경상남도 창원시 의창구 명서동,199-8,199,8,장복빌딩,288.7,202106,2,"26,000",11,1991.0,창이대로113번길 6,53.0,-,-,-,-,-
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트 아티움시티,84.921,202106,16,"42,500",7,2020.0,창원대로397번길 11,52.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,25,25,0,우영프라자,43.32,202107,8,"6,000",5,2003.0,용지로293번길 28,50.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,161-1,161,1,현대 썬앤빌 더 스퀘어,28.2619,202107,12,"13,100",5,2019.0,용동로 45,49.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,162-3,162,3,센트럴 애비뉴,24.5968,202107,1,"11,000",4,2019.0,용동로57번길 20,51.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,59.6001,202107,21,"32,900",11,2019.0,중동중앙로 47,47.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,59.5066,202107,22,"32,900",21,2019.0,중동중앙로 47,46.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,162-7,162,7,미래리움2,28.2339,202107,25,"13,500",6,2019.0,용동로57번안길 9-11,45.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,161-1,161,1,현대 썬앤빌 더 스퀘어,33.8433,202107,14,"18,150",8,2019.0,용동로 45,48.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,59.5066,202108,16,"30,800",24,2019.0,중동중앙로 47,41.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,162-7,162,7,미래리움2,28.2339,202108,17,"12,000",4,2019.0,용동로57번안길 9-11,40.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,22.6421,202108,19,"17,000",12,2019.0,중동중앙로 47,39.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,59.6001,202108,15,"33,000",27,2019.0,중동중앙로 47,42.0,-,-,-,-,-
경상남도 창원시 의창구 소답동,157-6,157,6,덕산세흥파크,84.85,202108,3,"19,200",6,2012.0,읍성로117번길 4,44.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,59.6001,202108,11,"33,500",25,2019.0,중동중앙로 47,43.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,161-1,161,1,현대 썬앤빌 더 스퀘어,28.2619,202108,31,"14,500",3,2019.0,용동로 45,37.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,161-1,161,1,현대 썬앤빌 더 스퀘어,23.2798,202108,21,"11,150",8,2019.0,용동로 45,38.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,22.6421,202109,17,"17,200",11,2019.0,중동중앙로 47,32.0,-,-,-,-,-
경상남도 창원시 의창구 명서동,202-3,202,3,모비딕빌딩,29.6,202109,13,"7,000",13,2004.0,우곡로217번길 24,35.0,-,-,-,-,-
경상남도 창원시 의창구 소답동,158-10,158,10,(158-10),67.84,202109,11,"18,000",6,2013.0,읍성로127번길 11,36.0,-,-,-,-,-
경상남도 창원시 의창구 명서동,202-3,202,3,모비딕빌딩,29.6,202109,13,"7,000",10,2004.0,우곡로217번길 24,34.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,162-3,162,3,센트럴 애비뉴,31.2287,202109,16,"17,320",8,2019.0,용동로57번길 20,33.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,59.5066,202109,18,"33,500",22,2019.0,중동중앙로 47,31.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,38.5697,202110,1,"24,300",9,2019.0,중동중앙로 47,30.0,-,-,-,-,-
경상남도 창원시 의창구 소답동,156-4,156,4,노블하우스,48.1775,202110,5,"8,000",4,2012.0,읍성로117번길 12,29.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,162-7,162,7,미래리움2,28.2339,202110,18,"13,500",7,2019.0,용동로57번안길 9-11,27.0,-,-,-,-,-
경상남도 창원시 의창구 동읍 용잠리,1153-12,1153,12,라푸름,78.0124,202110,20,"9,738",14,2017.0, ,26.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,59.5066,202110,6,"33,500",32,2019.0,중동중앙로 47,28.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,59.5066,202110,30,"34,000",26,2019.0,중동중앙로 47,23.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,105-1,105,1,사림프라자,38.76,202110,25,"4,000",5,2002.0,사림로 47,25.0,-,-,-,-,-
경상남도 창원시 의창구 사림동,105-1,105,1,사림프라자,43.9998,202110,27,"4,350",5,2002.0,사림로 47,24.0,-,-,-,-,-
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,38.5697,202111,29,"24,300",9,2019.0,중동중앙로 47,13.0,-,-,20220210,중개거래,경남 창원의창구
경상남도 창원시 의창구 사림동,161-1,161,1,현대 썬앤빌 더 스퀘어,28.2619,202111,17,"13,300",7,2019.0,용동로 45,17.0,-,-,-,중개거래,경남 창원의창구
경상남도 창원시 의창구 사림동,161-1,161,1,현대 썬앤빌 더 스퀘어,28.2619,202111,23,"15,113",5,2019.0,용동로 45,14.0,-,-,-,중개거래,경남 창원성산구
경상남도 창원시 의창구 중동,784-1,784,1,어반브릭스,22.6421,202111,23,"17,000",8,2019.0,중동중앙로 47,15.0,-,-,-,중개거래,경남 창원의창구
경상남도 창원시 의창구 사림동,161-1,161,1,현대 썬앤빌 더 스퀘어,27.504,202111,13,"13,350",5,2019.0,용동로 45,20.0,-,-,-,중개거래,경남 창원의창구
경상남도 창원시 의창구 동읍 용잠리,1153-12,1153,12,라푸름,78.0124,202111,16,"9,600",11,2017.0, ,18.0,-,-,-,직거래,-
경상남도 창원시 의창구 사림동,105-1,105,1,사림프라자,56.6825,202111,2,"3,700",5,2002.0,사림로 47,22.0,-,-,-,중개거래,경남 창원의창구
경상남도 창원시 의창구 동읍 용잠리,1153-12,1153,12,라푸름,75.6045,202111,16,"9,600",12,2017.0, ,19.0,-,-,-,직거래,-
경상남도 창원시 의창구 사림동,161-1,161,1,현대 썬앤빌 더 스퀘어,28.2619,202111,23,"15,186",5,2019.0,용동로 45,16.0,-,-,-,중개거래,경남 창원성산구
