□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
17,경상남도 창원시 마산합포구 자산동,7*,단독,8m미만,38.34,89.00,202311,23,"8,000",-,-,1998,자산동18길,-,직거래,-
18,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,26.45,149.00,202311,21,"6,500",-,-,1998,자산동16길,-,직거래,-
19,경상남도 창원시 마산합포구 장군동4가,2*,단독,12m미만,130.30,132.60,202311,21,"15,500",-,-,1977,완월동5길,-,중개거래,경남 창원마산합포구
20,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,61.62,99.00,202311,21,"19,350",-,-,1973,합포북13길,-,직거래,-
21,경상남도 창원시 마산합포구 진북면 추곡리,3**,단독,8m미만,224.93,480.00,202311,20,"20,660",-,-,2001,추곡1길,-,중개거래,경남 창원마산합포구
22,경상남도 창원시 마산합포구 진동면 태봉리,2**,단독,8m미만,136.41,243.50,202311,19,"23,000",-,-,2002,오산2길,-,중개거래,경남 창원마산합포구
23,경상남도 창원시 마산합포구 교방동,3**,단독,12m미만,233.23,141.40,202311,19,"30,500",-,-,1987,교방동1길,-,중개거래,경남 창원마산합포구
24,경상남도 창원시 마산합포구 산호동,4*,단독,12m미만,80.33,116.40,202311,16,"10,600",-,-,1970,산호남2길,-,중개거래,경남 창원마산합포구
25,경상남도 창원시 마산합포구 상남동,3*,단독,8m미만,130.74,125.00,202311,16,"14,500",-,-,1980,노산북2길,-,중개거래,경남 창원마산합포구
26,경상남도 창원시 마산합포구 교방동,3**,단독,8m미만,115.10,120.80,202311,16,"12,500",-,-,1983,교방서7길,-,직거래,-
27,경상남도 창원시 마산합포구 진북면 추곡리,3**,단독,8m미만,224.93,480.00,202311,14,"20,660",-,-,2001,추곡1길,20231211,중개거래,경남 창원시 마산합포구
28,경상남도 창원시 마산합포구 산호동,4*,단독,12m미만,80.33,116.40,202311,13,"10,600",-,-,1970,산호남2길,20231116,중개거래,경남 창원마산합포구
29,경상남도 창원시 마산합포구 서성동,8*,단독,8m미만,15.97,55.90,202311,13,"2,000",-,-,1998,,-,직거래,-
30,경상남도 창원시 마산합포구 자산동,3**,단독,8m미만,80.22,152.00,202311,09,"1,300",-,-,1998,자산남11길,-,직거래,-
31,경상남도 창원시 마산합포구 성호동,1*,단독,,115.87,179.00,202311,08,"10,200",-,-,1998,천하장사로,-,중개거래,경남 창원시마산회원구
32,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,30.74,43.00,202311,06,"4,300",-,-,1998,노산동8길,-,중개거래,경남 창원마산합포구
33,경상남도 창원시 마산합포구 창포동3가,*,단독,8m미만,68.22,65.40,202311,06,"16,500",-,-,2001,문화동12길,-,중개거래,경남 창원마산합포구
34,경상남도 창원시 마산합포구 진전면 시락리,8**,다가구,8m미만,142.04,711.00,202311,06,"42,600",-,-,2017,회진로,-,직거래,-
35,경상남도 창원시 마산합포구 창포동3가,*,단독,8m미만,20.26,24.50,202311,06,"1,500",-,-,1998,문화동12길,-,중개거래,경남 창원마산합포구
36,경상남도 창원시 마산합포구 장군동1가,*,단독,8m미만,12.73,29.80,202311,04,"5,500",-,-,1986,반월북4길,-,중개거래,경남 창원마산합포구
37,경상남도 창원시 마산합포구 구산면 내포리,1***,단독,8m미만,70.80,256.00,202311,04,"18,500",-,-,2017,욱곡1길,-,중개거래,경남 창원마산합포구 경남 창원성산구
38,경상남도 창원시 마산합포구 수성동,2*,단독,8m미만,164.88,128.90,202311,03,"11,000",-,-,1998,동서북6길,-,직거래,-
39,경상남도 창원시 마산합포구 추산동,4*,단독,8m미만,24.70,80.50,202311,03,"7,000",-,-,1998,성호서10길,-,직거래,-
40,경상남도 창원시 마산합포구 진전면 창포리,2**,단독,8m미만,198.11,486.00,202311,03,"22,729",-,-,2002,창포1길,-,직거래,-
41,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,17.82,46.00,202311,01,"10,400",-,-,1992,합포남10길,-,중개거래,경남 창원마산합포구
42,경상남도 창원시 마산합포구 진동면 교동리,7**,단독,8m미만,110.01,670.00,202311,01,"20,000",-,-,1998,야촌길,-,직거래,-
43,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,76.89,93.00,202310,30,"17,700",-,-,1998,회원천북길,-,중개거래,경남 창원시 마산합포구
44,경상남도 창원시 마산합포구 장군동1가,*,단독,8m미만,48.75,61.20,202310,30,"20,800",-,-,1998,반월북4길,-,중개거래,경남 창원마산회원구
45,경상남도 창원시 마산합포구 월영동,6**,단독,8m미만,49.19,93.00,202310,28,"8,000",-,-,1974,월영남4길,-,중개거래,경남 창원마산회원구
46,경상남도 창원시 마산합포구 오동동,4*,단독,8m미만,88.59,118.10,202310,27,"20,500",-,-,1998,오동북3길,-,중개거래,경남 창원마산합포구
47,경상남도 창원시 마산합포구 진동면 진동리,2**,단독,8m미만,80.55,145.00,202310,26,"10,000",-,-,1998,서촌길,-,중개거래,경남 창원마산합포구
48,경상남도 창원시 마산합포구 산호동,4*,단독,12m미만,132.13,201.30,202310,25,"37,654",-,-,1977,산호남1길,-,직거래,-
49,경상남도 창원시 마산합포구 진북면 부평리,3**,단독,,29.75,157.00,202310,25,"5,500",-,-,1998,부평1길,-,중개거래,경남 창원시마산합포구
50,경상남도 창원시 마산합포구 신창동,*,단독,12m미만,49.59,58.60,202310,24,"3,000",-,-,1998,문화북3길,-,직거래,-
51,경상남도 창원시 마산합포구 신월동,*,단독,8m미만,97.48,182.00,202310,24,"7,000",-,-,1998,완월남14길,-,중개거래,경남 창원마산합포구
52,경상남도 창원시 마산합포구 구산면 석곡리,5**,단독,8m미만,56.19,372.00,202310,24,"17,300",-,-,1998,명주길,-,중개거래,경남 창원마산합포구
53,경상남도 창원시 마산합포구 구산면 구복리,9*,단독,8m미만,42.64,112.50,202310,22,"13,000",-,-,1998,구복길,-,중개거래,경남 창원마산합포구
54,경상남도 창원시 마산합포구 구산면 심리,5**,단독,8m미만,33.05,187.30,202310,20,"6,300",-,-,1998,심리1길,-,직거래,-
55,경상남도 창원시 마산합포구 구산면 석곡리,6**,단독,8m미만,60.48,246.00,202310,19,"12,000",-,-,1994,석곡로,-,직거래,-
56,경상남도 창원시 마산합포구 신포동1가,1*,단독,12m미만,24.18,29.80,202310,18,"2,200",-,-,1997,중앙북7길,-,직거래,-
57,경상남도 창원시 마산합포구 진동면 다구리,1**,단독,8m미만,83.30,111.00,202310,18,"11,500",-,-,1998,도만1길,-,중개거래,경남 창원마산회원구
58,경상남도 창원시 마산합포구 중성동,3*,단독,8m미만,141.88,113.70,202310,17,"20,000",-,-,1982,오동서6길,-,직거래,-
59,경상남도 창원시 마산합포구 자산동,2**,단독,8m미만,112.45,103.00,202310,16,"12,000",-,-,1998,자산서11길,-,직거래,-
60,경상남도 창원시 마산합포구 성호동,1*,단독,25m미만,54.78,42.00,202310,14,"16,510",-,-,1997,천하장사로,-,직거래,-
61,경상남도 창원시 마산합포구 구산면 내포리,1**,단독,8m미만,93.70,563.00,202310,12,"22,000",-,-,1998,내포3길,-,중개거래,경남 창원마산합포구
62,경상남도 창원시 마산합포구 구산면 구복리,1**,단독,8m미만,108.19,321.20,202310,12,"11,500",-,-,2004,구복길,-,직거래,-
63,경상남도 창원시 마산합포구 산호동,4*,단독,8m미만,111.22,133.60,202310,11,"23,000",-,-,1998,산호남8길,-,중개거래,경남 창원마산합포구
64,경상남도 창원시 마산합포구 산호동,2*,단독,12m미만,105.99,104.10,202310,09,"21,000",-,-,1998,산호북1길,-,중개거래,경남 창원마산합포구
65,경상남도 창원시 마산합포구 월포동,*,단독,12m미만,45.62,49.90,202310,08,"5,000",-,-,1965,반월동4길,-,중개거래,경남 창원마산합포구
66,경상남도 창원시 마산합포구 신흥동,*,단독,8m미만,120.97,171.90,202310,06,"34,000",-,-,1998,중앙남8길,-,중개거래,"경남 창원시마산합포구, 경남 창원시의창구"
67,경상남도 창원시 마산합포구 중앙동2가,*,단독,8m미만,36.36,53.60,202310,06,"1,600",-,-,,중앙남2길,-,중개거래,경남 창원마산합포구
68,경상남도 창원시 마산합포구 산호동,2**,단독,12m미만,122.41,183.40,202310,04,"21,500",-,-,1998,산호동4길,-,직거래,-
69,경상남도 창원시 마산합포구 산호동,2*,단독,8m미만,61.55,140.50,202310,02,"6,000",-,-,1973,산호북10길,-,중개거래,경남 창원마산합포구
70,경상남도 창원시 마산합포구 산호동,4*,단독,8m미만,42.98,81.10,202309,26,"12,000",-,-,1998,산호남3길,-,중개거래,경남 창원마산합포구
71,경상남도 창원시 마산합포구 두월동2가,*,단독,25m미만,135.21,241.30,202309,25,"28,400",-,-,1998,문화북1길,20240205,직거래,-
72,경상남도 창원시 마산합포구 두월동2가,*,단독,25m미만,135.21,241.30,202309,24,"28,400",-,-,1998,문화북1길,-,직거래,-
73,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,79.45,205.00,202309,23,"23,238",-,-,,자산동5길,-,중개거래,경남 창원마산합포구
74,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,95.12,175.00,202309,23,"14,900",-,-,1998,자산동9길,-,중개거래,경남 창원마산합포구 경남 창원마산회원구
75,경상남도 창원시 마산합포구 산호동,2**,단독,12m미만,54.94,29.30,202309,21,"4,000",-,-,1998,산호동2길,-,직거래,-
76,경상남도 창원시 마산합포구 진북면 부평리,3**,단독,8m미만,58.87,367.00,202309,18,"12,500",-,-,1998,부평2길,-,중개거래,경남 창원마산합포구
77,경상남도 창원시 마산합포구 대성동1가,*,단독,8m미만,45.10,86.90,202309,18,"9,800",-,-,1998,반월북8길,-,중개거래,경남 창원마산회원구 부산 연제구
78,경상남도 창원시 마산합포구 산호동,2*,단독,8m미만,94.91,95.90,202309,18,"14,000",-,-,1998,산호시장길,-,중개거래,경남 창원마산합포구 경남 창원마산회원구
79,경상남도 창원시 마산합포구 진동면 신기리,2**,단독,8m미만,82.00,176.00,202309,13,"4,500",-,-,1998,죽전안담길,-,직거래,-
80,경상남도 창원시 마산합포구 완월동,9*,단독,8m미만,91.14,165.00,202309,12,"4,000",-,-,1998,완월북8길,-,직거래,-
81,경상남도 창원시 마산합포구 진전면 시락리,1**,단독,8m미만,98.34,698.00,202309,09,"38,400",-,-,2014,회진로,-,중개거래,경남 김해시
82,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,134.69,119.00,202309,09,"10,500",-,-,1998,자산동8길,-,직거래,-
83,경상남도 창원시 마산합포구 산호동,4*,단독,12m미만,80.33,116.40,202309,08,"10,600",-,-,1998,산호남2길,20231113,중개거래,경남 창원마산합포구
84,경상남도 창원시 마산합포구 진전면 이명리,1**,단독,8m미만,151.80,443.00,202309,08,"15,000",-,-,1998,이명2길,-,중개거래,경남 창원마산합포구
85,경상남도 창원시 마산합포구 진북면 부평리,3**,단독,8m미만,29.75,157.00,202309,06,"5,500",-,-,1998,부평1길,20231106,중개거래,경남 창원마산합포구
86,경상남도 창원시 마산합포구 진전면 시락리,6**,단독,8m미만,70.48,145.00,202309,06,"4,500",-,-,1998,진전정곡길,-,중개거래,경남 창원마산합포구
87,경상남도 창원시 마산합포구 구산면 내포리,1***,단독,8m미만,74.86,132.00,202309,01,"7,000",-,-,1983,욱곡1길,-,직거래,-
88,경상남도 창원시 마산합포구 교방동,3**,단독,25m미만,190.58,181.60,202308,30,"60,000",-,-,1998,노산서18길,-,중개거래,경남 창원마산합포구
89,경상남도 창원시 마산합포구 자산동,1**,단독,12m미만,116.76,126.00,202308,30,"20,570",-,-,1978,자산동9길,-,직거래,-
90,경상남도 창원시 마산합포구 자산동,4*,단독,8m미만,67.51,63.00,202308,30,"9,430",-,-,1997,자산동15길,-,직거래,-
91,경상남도 창원시 마산합포구 추산동,4*,단독,8m미만,73.44,52.80,202308,29,"4,000",-,-,1995,성호서2길,-,직거래,-
92,경상남도 창원시 마산합포구 진동면 태봉리,3**,단독,8m미만,95.70,340.00,202308,25,"9,000",-,-,1998,태봉1길,-,중개거래,경남 창원마산합포구
93,경상남도 창원시 마산합포구 월남동2가,5*,단독,25m이상,119.00,140.60,202308,25,"70,000",-,-,1998,해안대로,-,중개거래,경남 창원마산회원구
94,경상남도 창원시 마산합포구 오동동,*,단독,8m미만,31.54,86.00,202308,24,"13,598",-,-,1998,오동동9길,-,직거래,-
95,경상남도 창원시 마산합포구 가포동,4**,단독,12m미만,65.56,175.70,202308,24,"24,500",-,-,2004,가포해안길,-,직거래,-
96,경상남도 창원시 마산합포구 부림동,1**,단독,12m미만,507.78,125.60,202308,24,"33,000",-,-,1990,동서북10길,-,직거래,-
97,경상남도 창원시 마산합포구 신월동,3*,단독,25m미만,44.70,116.00,202308,23,"7,200",-,-,1998,고운로,-,직거래,-
98,경상남도 창원시 마산합포구 교방동,1**,단독,,148.06,169.00,202308,22,"35,000",-,-,1998,천하장사로,20240315,중개거래,경남 창원시마산합포구
99,경상남도 창원시 마산합포구 진동면 동전리,6**,단독,12m미만,116.00,335.00,202308,22,"30,500",-,-,2013,동전길,-,중개거래,경남 창원마산합포구
100,경상남도 창원시 마산합포구 자산동,3**,단독,25m미만,162.59,195.00,202308,22,"36,000",-,-,1998,자산남로,-,중개거래,경남 창원마산합포구
101,경상남도 창원시 마산합포구 진동면 다구리,1**,단독,8m미만,101.94,520.00,202308,22,"26,500",-,-,2004,도만2길,-,직거래,-
102,경상남도 창원시 마산합포구 교방동,1**,단독,,148.06,169.00,202308,22,"35,000",-,-,1980,천하장사로,-,중개거래,경남 창원시마산합포구
103,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,26.45,46.00,202308,17,"7,400",-,-,1998,허당로,-,직거래,-
104,경상남도 창원시 마산합포구 교방동,3**,단독,12m미만,289.28,172.60,202308,16,"29,500",-,-,1996,교방서1길,-,직거래,-
105,경상남도 창원시 마산합포구 산호동,6**,단독,8m미만,33.50,19.00,202308,14,"2,500",-,-,1998,회원천북길,-,직거래,-
106,경상남도 창원시 마산합포구 진동면 진동리,4**,다가구,12m미만,563.91,318.20,202308,14,"69,000",-,-,2011,신서촌2길,-,중개거래,경남 창원마산합포구
107,경상남도 창원시 마산합포구 완월동,1**,단독,8m미만,83.25,70.00,202308,12,"7,000",-,-,2004,완월북10길,-,중개거래,경남 창원마산합포구
108,경상남도 창원시 마산합포구 진북면 인곡리,8**,단독,8m미만,48.60,132.00,202308,05,"2,700",-,-,1998,진북정곡길,-,직거래,-
109,경상남도 창원시 마산합포구 자산동,4*,단독,8m미만,40.67,69.00,202308,04,"13,045",-,-,1993,자산동15길,-,중개거래,경남 창원마산합포구
110,경상남도 창원시 마산합포구 진전면 일암리,1***,단독,8m미만,71.06,287.00,202308,03,"11,270",-,-,1998,적석산길,-,중개거래,경남 진주시
111,경상남도 창원시 마산합포구 진동면 태봉리,5**,단독,8m미만,75.44,384.00,202307,30,"15,000",-,-,2017,태봉1길,-,직거래,-
112,경상남도 창원시 마산합포구 산호동,2*,단독,12m미만,95.31,180.10,202307,28,"24,000",-,-,1977,산호시장길,-,직거래,-
113,경상남도 창원시 마산합포구 서성동,6*,단독,8m미만,85.54,112.40,202307,27,"30,600",-,-,1998,동서북3길,-,직거래,-
114,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,49.29,106.00,202307,27,"12,749",-,-,1998,자산동7길,-,중개거래,경남 창원마산합포구 부산 연제구
115,경상남도 창원시 마산합포구 자산동,3**,단독,25m미만,59.10,8.21,202307,24,"2,500",-,-,1998,심온길,-,중개거래,경남 창원마산합포구
116,경상남도 창원시 마산합포구 상남동,3**,단독,8m미만,42.51,84.00,202307,24,"26,000",-,-,1998,합포서4길,-,중개거래,경남 창원마산합포구
117,경상남도 창원시 마산합포구 진북면 인곡리,5**,단독,8m미만,98.61,537.00,202307,23,"34,675",-,-,1998,의림로,-,중개거래,경남 창녕군
118,경상남도 창원시 마산합포구 진전면 오서리,1***,단독,8m미만,57.84,425.00,202307,19,"16,400",-,-,2011,탑동길,-,직거래,-
119,경상남도 창원시 마산합포구 완월동,3**,단독,8m미만,31.61,104.00,202307,18,"11,500",-,-,,완월남1길,-,중개거래,경남 창원마산합포구
120,경상남도 창원시 마산합포구 진동면 요장리,2**,단독,8m미만,116.40,492.00,202307,17,"34,700",-,-,2019,광암1길,-,직거래,-
121,경상남도 창원시 마산합포구 진전면 이명리,9**,단독,8m미만,160.51,796.00,202307,14,"15,940",-,-,2010,장자골길,-,직거래,-
122,경상남도 창원시 마산합포구 교원동,7*,단독,8m미만,34.50,79.00,202307,12,"7,000",-,-,1995,노산남10길,-,중개거래,경남 창원마산합포구
123,경상남도 창원시 마산합포구 현동,8**,단독,8m미만,82.48,331.00,202307,11,"10,600",-,-,1998,묘촌1길,-,중개거래,경남 창원마산합포구
124,경상남도 창원시 마산합포구 산호동,2**,단독,8m미만,66.12,162.00,202307,08,"12,250",-,-,1998,산호남9길,-,중개거래,경남 창원마산회원구
125,경상남도 창원시 마산합포구 산호동,1*,다가구,8m미만,533.39,394.00,202307,04,"94,000",-,-,1998,산호북4길,-,중개거래,경남 창원마산합포구
126,경상남도 창원시 마산합포구 월남동2가,5*,단독,25m이상,119.00,140.60,202306,30,"70,000",-,-,1998,해안대로,20230825,중개거래,경남 창원마산회원구
127,경상남도 창원시 마산합포구 완월동,2*,단독,8m미만,66.00,58.00,202306,30,"5,000",-,-,1983,자산남14길,-,중개거래,경남 창원마산합포구
128,경상남도 창원시 마산합포구 자산동,1**,다가구,12m미만,130.51,157.00,202306,30,"15,000",-,-,1998,자산북1길,-,중개거래,경남 창원마산합포구
129,경상남도 창원시 마산합포구 완월동,3**,단독,8m미만,101.45,268.00,202306,28,"8,000",-,-,1998,완월남3길,20230704,직거래,-
130,경상남도 창원시 마산합포구 구산면 난포리,3**,단독,8m미만,69.42,354.00,202306,24,"6,400",-,-,1998,난포2길,-,중개거래,경남 창원마산합포구 경남 창원의창구
131,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,39.87,145.00,202306,22,"8,000",-,-,1998,노산동2길,-,직거래,-
132,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,48.64,99.00,202306,19,"14,547",-,-,1998,자산동5길,-,중개거래,경남 창원마산합포구 부산 연제구
133,경상남도 창원시 마산합포구 산호동,2*,단독,12m미만,70.55,154.10,202306,19,"25,000",-,-,1998,산호시장길,-,중개거래,경남 창원마산합포구
134,경상남도 창원시 마산합포구 산호동,*,단독,8m미만,398.97,305.60,202306,17,"90,000",-,-,1974,삼호로,-,직거래,-
135,경상남도 창원시 마산합포구 산호동,*,단독,8m미만,398.97,305.60,202306,17,"75,000",-,-,1974,삼호로,20230710,직거래,-
136,경상남도 창원시 마산합포구 대성동1가,*,단독,8m미만,39.67,89.30,202306,15,"12,900",-,-,1998,반월북8길,-,중개거래,경남 창원마산회원구 부산 연제구
137,경상남도 창원시 마산합포구 서성동,*,단독,8m미만,42.31,65.80,202306,12,"12,000",-,-,1993,동서북5길,-,직거래,-
138,경상남도 창원시 마산합포구 오동동,*,단독,8m미만,40.15,64.10,202306,12,"20,000",-,-,1998,오동동8길,-,직거래,-
139,경상남도 창원시 마산합포구 구산면 심리,*,단독,8m미만,52.02,96.00,202306,09,"4,100",-,-,1998,실리섬길,-,직거래,-
140,경상남도 창원시 마산합포구 구산면 심리,*,단독,8m미만,52.02,96.00,202306,09,"4,100",-,-,1998,실리섬길,20230609,직거래,-
141,경상남도 창원시 마산합포구 산호동,3**,단독,12m미만,54.38,100.80,202306,08,"7,500",-,-,1976,산호동6길,-,직거래,-
142,경상남도 창원시 마산합포구 구산면 심리,*,단독,8m미만,52.02,96.00,202306,08,"5,200",-,-,1998,실리섬길,20230608,직거래,-
143,경상남도 창원시 마산합포구 완월동,4**,단독,8m미만,244.44,440.00,202306,07,"55,000",-,-,2013,완월남6길,-,직거래,-
144,경상남도 창원시 마산합포구 산호동,4*,단독,8m미만,122.74,158.70,202306,06,"16,000",-,-,1998,산호남4길,-,중개거래,경남 창원마산합포구
145,경상남도 창원시 마산합포구 완월동,3**,단독,8m미만,31.54,112.00,202306,06,"11,500",-,-,1998,완월남1길,-,중개거래,경남 창원마산합포구
146,경상남도 창원시 마산합포구 진북면 인곡리,8**,단독,8m미만,48.60,132.00,202306,05,"3,000",-,-,1998,진북정곡길,20230805,직거래,-
147,경상남도 창원시 마산합포구 완월동,9*,단독,8m미만,72.46,145.00,202306,03,"9,800",-,-,1998,완월북10길,-,중개거래,경남 창원마산합포구
148,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,88.70,56.00,202306,02,"12,000",-,-,1998,합포남8길,-,중개거래,경남 창원마산합포구
149,경상남도 창원시 마산합포구 산호동,2**,단독,12m미만,81.88,63.00,202306,01,"5,500",-,-,1998,산호남11길,-,중개거래,경남 창원마산합포구
150,경상남도 창원시 마산합포구 구산면 석곡리,6**,단독,8m미만,60.48,246.00,202306,01,"12,200",-,-,1994,석곡로,-,직거래,-
151,경상남도 창원시 마산합포구 성호동,9*,단독,8m미만,32.01,46.00,202305,30,"5,100",-,-,1998,성호서3길,-,중개거래,경남 창원마산합포구
152,경상남도 창원시 마산합포구 교방동,1**,단독,8m미만,44.79,105.00,202305,27,"3,900",-,-,1998,교방남6길,-,중개거래,경남 창원마산합포구
153,경상남도 창원시 마산합포구 진동면 고현리,3**,단독,12m미만,108.68,129.36,202305,27,"13,000",-,-,1998,미더덕로,-,중개거래,경남 창원마산합포구
154,경상남도 창원시 마산합포구 교원동,1*,단독,8m미만,162.44,172.00,202305,26,"30,000",-,-,1998,교방동6길,-,중개거래,경남 창원마산합포구
155,경상남도 창원시 마산합포구 예곡동,2**,단독,8m미만,74.24,152.00,202305,23,"7,400",-,-,1998,예곡길,-,중개거래,경남 창원마산합포구
156,경상남도 창원시 마산합포구 진북면 대평리,2**,단독,8m미만,88.62,337.00,202305,18,"12,800",-,-,1998,대평안길,-,중개거래,경남 창원마산합포구
157,경상남도 창원시 마산합포구 교방동,1**,단독,8m미만,57.98,107.00,202305,15,"15,000",-,-,1977,천하장사로,-,직거래,-
158,경상남도 창원시 마산합포구 오동동,2**,단독,8m미만,135.88,82.60,202305,12,"6,000",-,-,1998,오동동1길,-,직거래,-
159,경상남도 창원시 마산합포구 평화동,*,단독,8m미만,42.44,96.40,202305,10,"10,000",-,-,1994,문화북6길,-,직거래,-
160,경상남도 창원시 마산합포구 월영동,4**,다가구,8m미만,307.66,183.00,202305,04,"50,000",-,-,1998,월영북로,-,중개거래,경남 창원마산합포구
161,경상남도 창원시 마산합포구 구산면 옥계리,2**,단독,8m미만,99.15,278.00,202305,03,"5,800",-,-,1998,옥계안길,-,직거래,-
162,경상남도 창원시 마산합포구 상남동,2*,다가구,25m미만,96.78,36.00,202305,03,"14,500",-,-,1998,북성로,-,중개거래,경남 창원마산합포구 경남 창원마산회원구
163,경상남도 창원시 마산합포구 장군동4가,1*,단독,8m미만,160.39,160.60,202305,02,"14,000",-,-,1990,완월동6길,-,직거래,-
164,경상남도 창원시 마산합포구 반월동,6*,단독,8m미만,33.60,49.60,202305,02,"9,200",-,-,1998,반월남1길,-,중개거래,부산 연제구
165,경상남도 창원시 마산합포구 자산동,3**,단독,8m미만,97.81,169.00,202305,02,"15,000",-,-,1998,완월동17길,-,중개거래,경남 창원마산합포구
