□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
179,경상남도 창원시 마산회원구 봉암동,4**,단독,8m미만,172.83,179.40,202107,08,"19,000",-,-,1981,봉암북11길,-,-,-
180,경상남도 창원시 마산회원구 내서읍 삼계리,1***,단독,12m미만,45.50,101.00,202107,05,"6,000",-,-,2012,삼계로,-,-,-
181,경상남도 창원시 마산회원구 합성동,6*,단독,8m미만,139.99,142.40,202107,03,"14,500",-,-,1977,합성북15길,-,-,-
182,경상남도 창원시 마산회원구 구암동,2*,단독,8m미만,80.56,144.70,202107,02,"20,000",-,-,1984,구암남6길,-,-,-
183,경상남도 창원시 마산회원구 구암동,9*,단독,12m미만,117.89,115.10,202107,02,"19,500",-,-,1982,구암남17길,-,-,-
184,경상남도 창원시 마산회원구 회원동,1**,단독,8m미만,131.37,132.00,202106,30,"21,000",-,-,1976,회원동33길,-,-,-
185,경상남도 창원시 마산회원구 합성동,2**,단독,8m미만,129.66,167.40,202106,30,"25,100",-,-,1982,합성남12길,-,-,-
186,경상남도 창원시 마산회원구 회원동,5**,단독,8m미만,139.24,136.00,202106,30,"28,500",-,-,1988,회원남24길,-,-,-
187,경상남도 창원시 마산회원구 구암동,2*,단독,12m미만,115.12,117.40,202106,29,"20,000",-,-,1982,구암남3길,-,-,-
188,경상남도 창원시 마산회원구 구암동,2*,단독,12m미만,115.10,117.40,202106,29,"20,000",-,-,1982,구암남3길,20210826,-,-
189,경상남도 창원시 마산회원구 회원동,*,단독,8m미만,50.02,91.60,202106,29,"15,000",-,-,1974,회원동31길,-,-,-
190,경상남도 창원시 마산회원구 회원동,*,단독,12m미만,109.93,186.10,202106,28,"20,700",-,-,1976,회원동31길,20210825,-,-
191,경상남도 창원시 마산회원구 회원동,5*,단독,12m미만,75.96,113.40,202106,26,"19,000",-,-,1974,회원동9길,-,-,-
192,경상남도 창원시 마산회원구 구암동,1***,다가구,25m미만,111.07,109.30,202106,25,"15,000",-,-,1991,구암서1길,-,-,-
193,경상남도 창원시 마산회원구 양덕동,1**,다가구,8m미만,336.13,191.30,202106,24,"38,000",-,-,2003,양덕북3길,-,-,-
194,경상남도 창원시 마산회원구 양덕동,4*,다가구,8m미만,124.56,132.20,202106,22,"21,400",-,-,1976,양덕동17길,-,-,-
195,경상남도 창원시 마산회원구 회원동,6*,다가구,12m미만,471.06,135.20,202106,22,"39,800",-,-,2003,회원동27길,-,-,-
196,경상남도 창원시 마산회원구 봉암동,4**,단독,8m미만,153.13,239.10,202106,22,"29,800",-,-,1979,봉암북11길,-,-,-
197,경상남도 창원시 마산회원구 회성동,4**,단독,12m미만,147.57,135.30,202106,21,"24,800",-,-,1983,회성남12길,-,-,-
198,경상남도 창원시 마산회원구 회성동,3*,단독,8m미만,135.49,128.00,202106,21,"16,000",-,-,1988,회성남2길,-,-,-
199,경상남도 창원시 마산회원구 석전동,2**,단독,8m미만,129.26,113.50,202106,21,"18,000",-,-,1977,석전동1길,-,-,-
200,경상남도 창원시 마산회원구 내서읍 신감리,3*,단독,8m미만,84.42,231.00,202106,21,"9,500",-,-,1995,신감길,-,-,-
201,경상남도 창원시 마산회원구 회원동,6**,단독,8m미만,180.52,190.00,202106,21,"16,000",-,-,1989,회원천북길,-,-,-
202,경상남도 창원시 마산회원구 구암동,2*,단독,8m미만,128.50,133.30,202106,21,"10,500",-,-,1979,구암서2길,-,-,-
203,경상남도 창원시 마산회원구 구암동,9*,다가구,8m미만,95.40,136.70,202106,19,"25,000",-,-,1978,구암남13길,-,-,-
204,경상남도 창원시 마산회원구 합성동,1**,단독,12m미만,347.34,197.90,202106,19,"83,000",-,-,2016,합성동11길,-,-,-
205,경상남도 창원시 마산회원구 합성동,1**,단독,8m미만,131.07,137.40,202106,19,"12,500",-,-,1979,합성동6길,-,-,-
206,경상남도 창원시 마산회원구 합성동,1**,단독,8m미만,163.59,161.40,202106,18,"21,500",-,-,1984,합성남8길,-,-,-
207,경상남도 창원시 마산회원구 구암동,2**,단독,12m미만,108.90,99.50,202106,17,"13,200",-,-,1989,구암북1길,-,-,-
208,경상남도 창원시 마산회원구 구암동,2**,단독,12m미만,81.18,98.40,202106,16,"13,500",-,-,1983,구암북1길,-,-,-
209,경상남도 창원시 마산회원구 구암동,9*,다가구,12m미만,99.66,103.30,202106,15,"19,000",-,-,1979,구암남13길,-,-,-
210,경상남도 창원시 마산회원구 구암동,9*,단독,8m미만,115.24,124.50,202106,15,"28,000",-,-,1979,구암남13길,-,-,-
211,경상남도 창원시 마산회원구 구암동,2**,다가구,8m미만,659.34,488.90,202106,14,"141,681",-,-,2021,구암북3길,-,-,-
212,경상남도 창원시 마산회원구 합성동,7*,단독,8m미만,52.36,105.00,202106,12,"16,500",-,-,1977,합성북6길,-,-,-
213,경상남도 창원시 마산회원구 양덕동,7*,단독,8m미만,56.10,114.70,202106,12,"23,360",-,-,1975,산호천서길,-,-,-
214,경상남도 창원시 마산회원구 양덕동,8**,단독,8m미만,55.37,98.50,202106,09,"8,190",-,-,1976,양덕북12길,-,-,-
215,경상남도 창원시 마산회원구 회원동,6**,단독,8m미만,84.58,116.00,202106,07,"10,500",-,-,1985,회원북28길,-,-,-
216,경상남도 창원시 마산회원구 내서읍 중리,9**,단독,8m미만,84.84,309.00,202106,07,"21,000",-,-,1994,죽암서길,20210924,-,-
217,경상남도 창원시 마산회원구 내서읍 중리,9**,단독,8m미만,84.84,299.00,202106,07,"21,000",-,-,1994,죽암서길,-,-,-
218,경상남도 창원시 마산회원구 석전동,2**,단독,12m미만,83.95,140.80,202106,05,"13,000",-,-,1980,석전서9길,-,-,-
219,경상남도 창원시 마산회원구 구암동,2*,단독,8m미만,119.86,112.90,202106,04,"23,000",-,-,1983,구암남5길,-,-,-
220,경상남도 창원시 마산회원구 구암동,2**,단독,12m미만,139.91,98.80,202106,04,"11,800",-,-,1988,구암북14길,-,-,-
221,경상남도 창원시 마산회원구 봉암동,4**,다가구,8m미만,104.96,97.30,202106,04,"12,500",-,-,1981,봉암북11길,-,-,-
222,경상남도 창원시 마산회원구 양덕동,2*,단독,12m미만,129.22,162.30,202106,03,"31,000",-,-,1976,양덕북5길,-,-,-
223,경상남도 창원시 마산회원구 양덕동,2*,단독,12m미만,129.22,162.30,202106,03,"31,000",-,-,1976,양덕북5길,20210809,-,-
224,경상남도 창원시 마산회원구 석전동,2**,단독,8m미만,130.65,126.40,202106,03,"14,000",-,-,1983,석전북17길,20210819,-,-
225,경상남도 창원시 마산회원구 내서읍 호계리,4**,단독,12m미만,95.80,317.00,202106,03,"41,800",-,-,1996,호계본동2길,-,-,-
226,경상남도 창원시 마산회원구 합성동,2**,단독,8m미만,115.06,115.40,202106,02,"14,500",-,-,1977,합성남11길,-,-,-
227,경상남도 창원시 마산회원구 회원동,6**,단독,12m미만,186.05,158.90,202106,02,"26,200",-,-,1988,회원남33길,-,-,-
228,경상남도 창원시 마산회원구 석전동,2**,단독,12m미만,149.05,133.70,202106,01,"61,800",-,-,1979,석전남10길,-,-,-
229,경상남도 창원시 마산회원구 합성동,1**,단독,8m미만,71.57,101.00,202105,28,"10,250",-,-,1979,합성남18길,-,-,-
230,경상남도 창원시 마산회원구 합성동,1**,단독,8m미만,74.70,137.60,202105,27,"11,400",-,-,1984,합성동1길,-,-,-
231,경상남도 창원시 마산회원구 합성동,1**,단독,8m미만,74.70,137.60,202105,27,"11,500",-,-,1984,합성동1길,20210625,-,-
232,경상남도 창원시 마산회원구 합성동,3**,다가구,8m미만,274.56,139.30,202105,27,"57,000",-,-,2015,팔용로,-,-,-
233,경상남도 창원시 마산회원구 구암동,2*,단독,12m미만,163.51,171.80,202105,27,"41,500",-,-,1984,구암남5길,-,-,-
234,경상남도 창원시 마산회원구 봉암동,4**,단독,8m미만,125.43,133.00,202105,26,"19,750",-,-,1980,봉암북3길,-,-,-
235,경상남도 창원시 마산회원구 회원동,6**,단독,12m미만,156.69,157.40,202105,23,"25,400",-,-,1981,회원북13길,-,-,-
236,경상남도 창원시 마산회원구 구암동,1***,단독,8m미만,83.87,165.70,202105,23,"19,000",-,-,1983,금강로,-,-,-
237,경상남도 창원시 마산회원구 회원동,6**,단독,12m미만,156.69,157.40,202105,23,"25,400",-,-,1981,회원북13길,20210726,-,-
238,경상남도 창원시 마산회원구 내서읍 원계리,5**,단독,8m미만,147.85,275.00,202105,22,"34,000",-,-,2015,원계증산길,-,-,-
239,경상남도 창원시 마산회원구 내서읍 신감리,8**,단독,8m미만,52.00,323.00,202105,21,"24,200",-,-,1995,감나무골길,-,-,-
240,경상남도 창원시 마산회원구 합성동,1**,단독,8m미만,71.54,126.80,202105,20,"10,000",-,-,1977,합성옛길,-,-,-
241,경상남도 창원시 마산회원구 봉암동,4**,단독,8m미만,240.67,258.60,202105,17,"28,000",-,-,1982,봉암북11길,-,-,-
242,경상남도 창원시 마산회원구 석전동,2**,단독,8m미만,123.14,126.10,202105,17,"18,000",-,-,1997,석전동3길,-,-,-
243,경상남도 창원시 마산회원구 석전동,2**,단독,8m미만,110.45,106.60,202105,17,"20,300",-,-,1977,석전동6길,-,-,-
244,경상남도 창원시 마산회원구 양덕동,8**,단독,12m미만,103.31,118.00,202105,14,"19,000",-,-,1977,양덕북9길,-,-,-
245,경상남도 창원시 마산회원구 양덕동,1*,단독,12m미만,214.02,329.60,202105,14,"64,000",-,-,1977,양덕북5길,-,-,-
246,경상남도 창원시 마산회원구 합성동,7*,단독,25m미만,138.93,150.90,202105,12,"48,000",-,-,2018,합성북1길,-,-,-
247,경상남도 창원시 마산회원구 합성동,5**,단독,12m미만,181.31,70.00,202105,11,"20,000",-,-,2019,합성북2길,-,-,-
248,경상남도 창원시 마산회원구 양덕동,7*,단독,8m미만,52.33,100.20,202105,11,"10,634",-,-,1973,산호천서길,-,-,-
249,경상남도 창원시 마산회원구 양덕동,7*,단독,8m미만,56.56,90.20,202105,11,"9,366",-,-,1976,산호천서길,-,-,-
250,경상남도 창원시 마산회원구 구암동,*,단독,8m미만,85.97,196.20,202105,11,"26,500",-,-,1984,구암서8길,-,-,-
251,경상남도 창원시 마산회원구 구암동,*,단독,8m미만,85.97,216.20,202105,10,"27,000",-,-,1984,구암서8길,20210726,-,-
252,경상남도 창원시 마산회원구 양덕동,1**,다가구,8m미만,336.13,191.30,202105,09,"38,000",-,-,2003,양덕북3길,20210624,-,-
253,경상남도 창원시 마산회원구 구암동,1***,단독,8m미만,126.04,119.80,202105,07,"21,600",-,-,1988,금강로,-,-,-
254,경상남도 창원시 마산회원구 구암동,1***,단독,8m미만,120.20,142.80,202105,07,"20,000",-,-,1984,구암북20길,-,-,-
255,경상남도 창원시 마산회원구 구암동,2**,단독,12m미만,154.64,134.70,202105,06,"19,000",-,-,1984,구암북10길,20211226,-,-
256,경상남도 창원시 마산회원구 회원동,2*,단독,12m미만,116.76,127.00,202105,05,"18,500",-,-,1977,회원동12길,-,-,-
257,경상남도 창원시 마산회원구 양덕동,7*,단독,8m미만,52.33,100.20,202105,05,"11,470",-,-,1973,산호천서길,20210511,-,-
258,경상남도 창원시 마산회원구 양덕동,7*,단독,8m미만,56.56,90.20,202105,05,"8,530",-,-,1976,산호천서길,20210511,-,-
259,경상남도 창원시 마산회원구 회원동,2*,단독,12m미만,75.87,126.90,202105,05,"18,000",-,-,1977,회원동12길,-,-,-
260,경상남도 창원시 마산회원구 회원동,2*,단독,12m미만,68.80,71.40,202105,05,"9,720",-,-,1978,회원동12길,-,-,-
261,경상남도 창원시 마산회원구 합성동,3**,단독,8m미만,214.35,197.30,202105,04,"31,806",-,-,1988,합성남14길,-,-,-
262,경상남도 창원시 마산회원구 구암동,2**,단독,12m미만,144.28,128.20,202105,03,"23,300",-,-,1987,구암북17길,-,-,-
263,경상남도 창원시 마산회원구 구암동,1***,단독,8m미만,131.80,144.00,202105,02,"17,300",-,-,1979,구암동5길,-,-,-
264,경상남도 창원시 마산회원구 구암동,1***,단독,12m미만,140.27,145.20,202105,01,"22,000",-,-,1983,구암북1길,-,-,-
265,경상남도 창원시 마산회원구 합성동,1**,단독,8m미만,143.90,134.40,202104,30,"12,000",-,-,1984,합성동2길,-,-,-
266,경상남도 창원시 마산회원구 내서읍 평성리,3*,단독,8m미만,135.79,240.00,202104,30,"41,460",-,-,2016,안성로,-,-,-
267,경상남도 창원시 마산회원구 양덕동,2*,단독,8m미만,139.80,168.60,202104,29,"35,500",-,-,1974,양덕동15길,-,-,-
268,경상남도 창원시 마산회원구 양덕동,9*,단독,8m미만,123.37,146.60,202104,29,"19,500",-,-,1977,양덕북16길,-,-,-
269,경상남도 창원시 마산회원구 석전동,1**,단독,12m미만,278.78,201.00,202104,28,"23,000",-,-,1992,석전북2길,-,-,-
270,경상남도 창원시 마산회원구 구암동,2**,단독,12m미만,78.68,111.10,202104,27,"16,500",-,-,1987,구암북15길,-,-,-
271,경상남도 창원시 마산회원구 구암동,8*,다가구,8m미만,133.68,133.33,202104,26,"15,000",-,-,1985,구암남9길,20210511,-,-
272,경상남도 창원시 마산회원구 합성동,1**,단독,8m미만,112.90,122.50,202104,26,"14,000",-,-,1984,합성동8길,-,-,-
273,경상남도 창원시 마산회원구 내서읍 감천리,4**,단독,8m미만,69.12,274.00,202104,26,"12,400",-,-,1990,감천2길,-,-,-
274,경상남도 창원시 마산회원구 구암동,8*,다가구,8m미만,133.68,127.90,202104,26,"14,800",-,-,1985,구암남9길,-,-,-
275,경상남도 창원시 마산회원구 구암동,1***,단독,8m미만,174.99,168.10,202104,25,"22,000",-,-,1977,구암동4길,20210624,-,-
276,경상남도 창원시 마산회원구 합성동,2**,단독,8m미만,126.88,181.10,202104,23,"22,281",-,-,1985,합성남12길,-,-,-
277,경상남도 창원시 마산회원구 회원동,6*,단독,12m미만,114.34,119.30,202104,22,"18,000",-,-,1977,회원동11길,-,-,-
278,경상남도 창원시 마산회원구 봉암동,4**,단독,8m미만,129.61,169.10,202104,22,"19,000",-,-,1983,봉암북4길,-,-,-
279,경상남도 창원시 마산회원구 회원동,2*,단독,8m미만,49.59,142.50,202104,22,"6,900",-,-,1995,회원동20길,-,-,-
280,경상남도 창원시 마산회원구 석전동,1**,단독,12m미만,122.72,82.00,202104,21,"13,000",-,-,2003,석전북5길,-,-,-
281,경상남도 창원시 마산회원구 구암동,1***,단독,8m미만,154.72,153.10,202104,20,"17,500",-,-,1983,금강로,-,-,-
282,경상남도 창원시 마산회원구 내서읍 삼계리,*,단독,12m미만,304.66,203.20,202104,19,"42,000",-,-,1999,삼계11길,-,-,-
283,경상남도 창원시 마산회원구 양덕동,1*,다가구,8m미만,156.18,164.90,202104,18,"21,200",-,-,1994,합성옛길,-,-,-
284,경상남도 창원시 마산회원구 구암동,1*,단독,12m미만,115.57,164.10,202104,17,"21,000",-,-,1985,구암서2길,-,-,-
285,경상남도 창원시 마산회원구 구암동,2**,단독,25m미만,125.77,145.10,202104,11,"15,000",-,-,1983,금강로,-,-,-
286,경상남도 창원시 마산회원구 구암동,2*,단독,8m미만,128.50,133.00,202104,07,"11,000",-,-,1979,구암서2길,20210409,-,-
287,경상남도 창원시 마산회원구 합성동,1**,단독,8m미만,59.50,135.80,202104,07,"20,000",-,-,1974,합성남6길,-,-,-
288,경상남도 창원시 마산회원구 구암동,1***,단독,8m미만,98.23,166.60,202104,06,"18,000",-,-,1987,구암북18길,-,-,-
289,경상남도 창원시 마산회원구 합성동,2**,단독,8m미만,27.82,53.70,202104,06,"9,852",-,-,1983,합성남12길,-,-,-
290,경상남도 창원시 마산회원구 내서읍 호계리,5**,단독,12m미만,105.12,196.00,202104,05,"18,000",-,-,1993,호계본동2길,-,-,-
291,경상남도 창원시 마산회원구 회원동,6**,단독,12m미만,162.87,165.60,202104,05,"20,600",-,-,1983,회원남32길,-,-,-
292,경상남도 창원시 마산회원구 합성동,6**,단독,8m미만,81.69,107.00,202104,02,"12,000",-,-,1980,합성북9길,-,-,-
293,경상남도 창원시 마산회원구 회원동,2*,단독,8m미만,96.29,119.40,202104,01,"10,000",-,-,1976,회원동15길,-,-,-
294,경상남도 창원시 마산회원구 내서읍 중리,1***,단독,8m미만,26.46,143.00,202103,30,"5,000",-,-,1956,신평안길,-,-,-
295,경상남도 창원시 마산회원구 양덕동,6*,다가구,8m미만,132.83,132.20,202103,29,"15,500",-,-,1977,산호천동길,-,-,-
296,경상남도 창원시 마산회원구 석전동,1**,단독,8m미만,31.24,66.00,202103,29,"5,000",-,-,1995,석전북7길,-,-,-
297,경상남도 창원시 마산회원구 내서읍 삼계리,5**,단독,8m미만,107.36,180.00,202103,29,"33,900",-,-,1995,삼계로,-,-,-
298,경상남도 창원시 마산회원구 구암동,1***,단독,8m미만,118.30,108.30,202103,27,"13,800",-,-,1989,구암북20길,-,-,-
299,경상남도 창원시 마산회원구 합성동,1**,단독,8m미만,122.61,116.00,202103,26,"22,050",-,-,1979,합성옛길,-,-,-
300,경상남도 창원시 마산회원구 내서읍 신감리,9**,단독,12m미만,68.01,330.00,202103,25,"31,000",-,-,1991,광려로,-,-,-
301,경상남도 창원시 마산회원구 내서읍 신감리,8**,단독,8m미만,52.00,335.00,202103,25,"25,300",-,-,2011,감나무골길,-,-,-
302,경상남도 창원시 마산회원구 내서읍 삼계리,4**,단독,8m미만,95.67,194.00,202103,25,"18,000",-,-,1992,삼계본동1길,20210407,-,-
303,경상남도 창원시 마산회원구 양덕동,7*,단독,8m미만,99.90,92.70,202103,24,"14,409",-,-,1974,양덕서6길,-,-,-
304,경상남도 창원시 마산회원구 두척동,6**,단독,8m미만,76.03,950.00,202103,24,"31,000",-,-,1995,회성북9길,-,-,-
305,경상남도 창원시 마산회원구 양덕동,7*,단독,8m미만,99.90,97.03,202103,24,"14,540",-,-,1974,양덕서6길,20210406,-,-
306,경상남도 창원시 마산회원구 양덕동,1**,단독,8m미만,60.93,128.30,202103,24,"18,500",-,-,1977,양덕로,-,-,-
307,경상남도 창원시 마산회원구 양덕동,1**,단독,8m미만,60.93,137.12,202103,24,"19,500",-,-,1977,양덕로,20210511,-,-
308,경상남도 창원시 마산회원구 구암동,1***,단독,12m미만,134.32,115.80,202103,23,"20,000",-,-,1985,구암북17길,-,-,-
309,경상남도 창원시 마산회원구 회성동,4**,단독,8m미만,146.94,151.30,202103,23,"12,000",-,-,1984,회성시장2길,-,-,-
310,경상남도 창원시 마산회원구 석전동,2**,단독,8m미만,87.33,93.80,202103,23,"5,000",-,-,1977,석전동3길,-,-,-
311,경상남도 창원시 마산회원구 회원동,6*,단독,12m미만,161.56,156.50,202103,23,"22,000",-,-,1972,,-,-,-
312,경상남도 창원시 마산회원구 구암동,2**,다가구,8m미만,124.57,117.20,202103,21,"16,000",-,-,1989,구암북16길,-,-,-
313,경상남도 창원시 마산회원구 내서읍 삼계리,4**,단독,8m미만,95.67,194.00,202103,20,"18,000",-,-,1992,삼계본동1길,-,-,-
314,경상남도 창원시 마산회원구 석전동,2**,단독,12m미만,123.58,123.20,202103,20,"20,200",-,-,1975,석전동4길,20210706,-,-
315,경상남도 창원시 마산회원구 양덕동,4*,단독,8m미만,71.47,125.40,202103,19,"25,400",-,-,1977,양덕동17길,-,-,-
316,경상남도 창원시 마산회원구 양덕동,7*,단독,8m미만,98.85,115.40,202103,17,"20,000",-,-,1983,양덕서7길,-,-,-
317,경상남도 창원시 마산회원구 회원동,3*,단독,25m이상,192.87,415.50,202103,16,"80,000",-,-,1995,3·15대로,-,-,-
318,경상남도 창원시 마산회원구 회원동,6*,단독,8m미만,58.98,165.30,202103,16,"16,000",-,-,1974,회원동11길,-,-,-
319,경상남도 창원시 마산회원구 합성동,2**,단독,8m미만,61.21,105.50,202103,16,"13,388",-,-,1983,합성남로,-,-,-
320,경상남도 창원시 마산회원구 회원동,4**,단독,8m미만,90.00,79.00,202103,13,"23,850",-,-,1996,,-,-,-
321,경상남도 창원시 마산회원구 양덕동,1*,단독,12m미만,65.07,100.80,202103,13,"31,000",-,-,1981,합성옛길,-,-,-
322,경상남도 창원시 마산회원구 합성동,1**,단독,25m미만,121.64,117.00,202103,12,"20,000",-,-,1979,구암남1길,20210511,-,-
323,경상남도 창원시 마산회원구 구암동,1***,단독,8m미만,74.81,128.80,202103,12,"9,100",-,-,1983,금강로,20211005,-,-
324,경상남도 창원시 마산회원구 구암동,1***,단독,8m미만,74.81,128.80,202103,12,"9,600",-,-,1983,금강로,20210531,-,-
325,경상남도 창원시 마산회원구 회원동,5*,단독,12m미만,69.78,118.70,202103,11,"12,500",-,-,1973,회원동10길,-,-,-
326,경상남도 창원시 마산회원구 석전동,2**,단독,12m미만,97.54,90.70,202103,11,"11,400",-,-,1976,석전동2길,-,-,-
327,경상남도 창원시 마산회원구 구암동,8*,다가구,8m미만,133.68,127.90,202103,10,"14,800",-,-,1985,구암남9길,20210506,-,-
328,경상남도 창원시 마산회원구 회원동,6**,단독,12m미만,131.86,123.50,202103,10,"24,000",-,-,1986,회원북25길,-,-,-
329,경상남도 창원시 마산회원구 구암동,1***,단독,8m미만,84.84,155.40,202103,10,"10,000",-,-,1984,금강로,-,-,-
330,경상남도 창원시 마산회원구 회원동,4**,단독,8m미만,73.63,122.00,202103,09,"40,700",-,-,1968,회원남로,-,-,-
331,경상남도 창원시 마산회원구 석전동,2**,단독,8m미만,133.85,132.50,202103,09,"16,500",-,-,1983,석전북17길,-,-,-
332,경상남도 창원시 마산회원구 회원동,5*,단독,8m미만,69.09,148.10,202103,09,"17,000",-,-,1973,회원동9길,-,-,-
333,경상남도 창원시 마산회원구 회원동,*,단독,8m미만,84.23,183.10,202103,08,"8,500",-,-,1977,바냇들1길,-,-,-
334,경상남도 창원시 마산회원구 회원동,6*,단독,8m미만,97.82,106.80,202103,08,"5,590",-,-,1974,회원동11길,-,-,-
335,경상남도 창원시 마산회원구 구암동,2**,단독,8m미만,125.76,115.90,202103,07,"20,000",-,-,1983,구암북16길,-,-,-
336,경상남도 창원시 마산회원구 내서읍 삼계리,4**,다가구,25m미만,399.69,188.00,202103,06,"76,578",-,-,2011,삼계본동2길,-,-,-
337,경상남도 창원시 마산회원구 구암동,1***,단독,8m미만,238.41,233.10,202103,05,"34,750",-,-,1979,구암동4길,-,-,-
338,경상남도 창원시 마산회원구 구암동,1***,단독,8m미만,191.76,177.40,202103,05,"26,500",-,-,1995,구암동4길,-,-,-
339,경상남도 창원시 마산회원구 합성동,7*,단독,8m미만,125.82,160.10,202103,04,"25,000",-,-,1978,합성북13길,-,-,-
340,경상남도 창원시 마산회원구 석전동,2**,단독,12m미만,142.48,144.30,202103,04,"28,400",-,-,1984,석전동4길,-,-,-
341,경상남도 창원시 마산회원구 회원동,6**,단독,8m미만,126.88,120.70,202103,04,"10,000",-,-,1990,회원천남길,-,-,-
342,경상남도 창원시 마산회원구 양덕동,7*,단독,8m미만,101.13,96.50,202103,02,"13,000",-,-,1975,양덕서6길,-,-,-
343,경상남도 창원시 마산회원구 내서읍 삼계리,1***,단독,8m미만,117.87,425.00,202103,02,"43,000",-,-,2016,삼계로,-,-,-
344,경상남도 창원시 마산회원구 회원동,6**,단독,8m미만,61.48,100.70,202103,01,"6,500",-,-,1994,회원북22길,-,-,-
345,경상남도 창원시 마산회원구 양덕동,3*,다가구,8m미만,160.01,147.20,202102,25,"40,000",-,-,1987,합성남17길,-,-,-
346,경상남도 창원시 마산회원구 구암동,2**,단독,12m미만,100.70,95.10,202102,25,"9,900",-,-,1983,구암북18길,-,-,-
347,경상남도 창원시 마산회원구 구암동,1***,단독,8m미만,177.90,174.30,202102,24,"21,500",-,-,1980,구암동정길,-,-,-
348,경상남도 창원시 마산회원구 양덕동,7*,단독,8m미만,94.15,91.20,202102,23,"12,500",-,-,1990,양덕서6길,-,-,-
349,경상남도 창원시 마산회원구 봉암동,4**,다가구,12m미만,120.61,125.90,202102,23,"21,000",-,-,1984,봉암북10길,-,-,-
350,경상남도 창원시 마산회원구 구암동,9*,단독,8m미만,161.57,202.10,202102,22,"14,400",-,-,1978,구암남14길,-,-,-
351,경상남도 창원시 마산회원구 회원동,2*,단독,8m미만,129.42,152.80,202102,19,"22,500",-,-,1979,회원동23길,-,-,-
352,경상남도 창원시 마산회원구 회원동,5*,단독,12m미만,106.01,112.40,202102,18,"19,500",-,-,1977,회원동7길,-,-,-
353,경상남도 창원시 마산회원구 회원동,3*,단독,12m미만,99.87,112.90,202102,15,"17,000",-,-,1978,회원동12길,-,-,-
354,경상남도 창원시 마산회원구 합성동,1**,단독,8m미만,148.35,146.70,202102,15,"19,000",-,-,1983,합성동12길,-,-,-
355,경상남도 창원시 마산회원구 봉암동,4**,단독,8m미만,153.13,239.10,202102,15,"29,800",-,-,1979,,-,-,-
356,경상남도 창원시 마산회원구 내서읍 중리,1***,다가구,12m미만,253.02,181.00,202102,15,"46,000",-,-,2010,중리상곡로,-,-,-
357,경상남도 창원시 마산회원구 합성동,2**,단독,12m미만,143.52,131.90,202102,10,"35,932",-,-,1983,합성남9길,-,-,-
358,경상남도 창원시 마산회원구 내서읍 호계리,2**,다가구,8m미만,659.49,469.00,202102,09,"111,000",-,-,2010,호원로,20210330,-,-
359,경상남도 창원시 마산회원구 내서읍 호계리,2**,다가구,8m미만,659.49,469.00,202102,09,"110,500",-,-,2010,호원로,-,-,-
360,경상남도 창원시 마산회원구 석전동,3*,단독,12m미만,150.10,135.00,202102,07,"43,800",-,-,1984,석전남23길,-,-,-
361,경상남도 창원시 마산회원구 회원동,2*,단독,12m미만,69.12,73.10,202102,06,"10,000",-,-,1979,회원동12길,-,-,-
362,경상남도 창원시 마산회원구 양덕동,9*,단독,25m미만,349.38,166.60,202102,06,"65,000",-,-,1980,합성남로,-,-,-
363,경상남도 창원시 마산회원구 회원동,2*,단독,12m미만,120.13,125.60,202102,06,"18,000",-,-,1974,회원동12길,-,-,-
364,경상남도 창원시 마산회원구 양덕동,4*,단독,8m미만,124.56,132.20,202102,06,"16,000",-,-,1976,양덕동17길,-,-,-
365,경상남도 창원시 마산회원구 양덕동,9*,단독,25m미만,349.38,166.60,202102,06,"65,000",-,-,1980,합성남로,20210317,-,-
366,경상남도 창원시 마산회원구 회원동,2*,단독,12m미만,83.97,87.60,202102,06,"12,000",-,-,1974,회원동12길,-,-,-
367,경상남도 창원시 마산회원구 내서읍 삼계리,*,다가구,12m미만,295.62,203.20,202102,05,"47,000",-,-,2010,삼계11길,-,-,-
368,경상남도 창원시 마산회원구 합성동,6*,단독,25m미만,43.01,77.94,202102,05,"2,000",-,-,1979,금강로,-,-,-
369,경상남도 창원시 마산회원구 합성동,1**,단독,12m미만,210.12,121.60,202102,05,"34,000",-,-,1994,합성동13길,-,-,-
370,경상남도 창원시 마산회원구 양덕동,7*,단독,8m미만,48.83,90.20,202102,04,"12,300",-,-,1974,산호천서길,-,-,-
371,경상남도 창원시 마산회원구 합성동,2**,단독,12m미만,127.77,138.90,202102,03,"31,300",-,-,1979,합성남11길,-,-,-
372,경상남도 창원시 마산회원구 내서읍 중리,4**,단독,8m미만,92.73,83.00,202102,01,"9,000",-,-,1992,함마대로,-,-,-
373,경상남도 창원시 마산회원구 합성동,2**,단독,8m미만,150.25,139.40,202102,01,"32,933",-,-,1983,합성남9길,-,-,-
374,경상남도 창원시 마산회원구 구암동,8*,다가구,12m미만,184.65,181.80,202102,01,"58,500",-,-,1985,구암남10길,-,-,-
375,경상남도 창원시 마산회원구 석전동,1**,단독,8m미만,68.14,123.00,202101,28,"15,000",-,-,1983,석전북7길,-,-,-
