□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
17,경상남도 창원시 마산합포구 진동면 동전리,6**,단독,12m미만,88.00,325.00,202211,28,"16,500",-,-,1998,동전길,-,직거래,-
18,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,74.85,57.00,202211,26,"14,000",-,-,1998,합포북9길,-,중개거래,경남 창원마산합포구
19,경상남도 창원시 마산합포구 완월동,*,단독,8m미만,109.02,142.00,202211,24,"13,000",-,-,1990,고운로,-,중개거래,경남 창원마산합포구
20,경상남도 창원시 마산합포구 산호동,4*,단독,8m미만,115.21,156.70,202211,23,"10,000",-,-,1998,산호남3길,-,직거래,-
21,경상남도 창원시 마산합포구 진동면 진동리,6**,다가구,12m미만,563.72,285.20,202211,22,"85,000",-,-,2014,신서촌1길,-,중개거래,경남 창원마산합포구
22,경상남도 창원시 마산합포구 산호동,5*,단독,8m미만,82.29,136.50,202211,21,"18,000",-,-,1998,산호서6길,-,중개거래,경남 창원마산합포구
23,경상남도 창원시 마산합포구 산호동,2*,단독,8m미만,52.23,102.50,202211,21,"10,500",-,-,1974,산호북15길,-,직거래,-
24,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,47.20,99.00,202211,21,"17,263",-,-,1998,자산동6길,-,중개거래,경남 창원시 마산회원구
25,경상남도 창원시 마산합포구 완월동,1**,단독,8m미만,106.88,114.00,202211,17,"7,700",-,-,1979,완월북13길,-,직거래,-
26,경상남도 창원시 마산합포구 진북면 대평리,2**,단독,8m미만,92.56,279.00,202211,15,"12,000",-,-,2001,대평안길,-,직거래,-
27,경상남도 창원시 마산합포구 완월동,3**,단독,8m미만,80.34,80.00,202211,09,"7,700",-,-,1994,완월남14길,-,직거래,-
28,경상남도 창원시 마산합포구 완월동,1**,단독,12m미만,125.24,99.00,202211,07,"9,300",-,-,2006,완월북5길,-,직거래,-
29,경상남도 창원시 마산합포구 구산면 옥계리,6**,단독,8m미만,99.66,355.00,202211,07,"25,000",-,-,2020,옥계로,-,직거래,-
30,경상남도 창원시 마산합포구 신월동,4*,단독,8m미만,65.16,109.00,202211,05,"12,000",-,-,1999,반월서10길,-,중개거래,경남 창원마산합포구
31,경상남도 창원시 마산합포구 상남동,3*,단독,8m미만,122.61,121.00,202211,05,"13,500",-,-,1980,노산북2길,-,중개거래,경남 창원마산회원구
32,경상남도 창원시 마산합포구 진북면 망곡리,1**,단독,8m미만,72.17,121.00,202211,04,"7,300",-,-,1998,연동3길,-,중개거래,경남 창원마산합포구
33,경상남도 창원시 마산합포구 진동면 태봉리,2*,단독,8m미만,618.21,950.00,202211,03,"32,000",-,-,2004,태봉1길,20221128,직거래,-
34,경상남도 창원시 마산합포구 서성동,3*,단독,8m미만,77.30,52.90,202211,02,"8,000",-,-,1982,동서북2길,-,중개거래,경남 창원마산합포구
35,경상남도 창원시 마산합포구 진전면 임곡리,3**,단독,8m미만,29.75,248.00,202210,30,"6,000",-,-,1998,임곡안길,-,직거래,-
36,경상남도 창원시 마산합포구 덕동동,6**,단독,8m미만,51.75,110.00,202210,27,"8,800",-,-,1995,덕동남2길,-,직거래,-
37,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,61.52,112.00,202210,27,"16,000",-,-,1998,합포북10길,-,중개거래,경남 창원마산합포구
38,경상남도 창원시 마산합포구 산호동,3**,단독,8m미만,175.29,138.20,202210,24,"17,800",-,-,1991,산호동10길,-,중개거래,경남 창원마산합포구
39,경상남도 창원시 마산합포구 상남동,4*,단독,8m미만,154.01,152.00,202210,24,"12,000",-,-,1992,노산북6길,-,직거래,-
40,경상남도 창원시 마산합포구 월영동,*,단독,8m미만,21.12,55.70,202210,21,"13,254",-,-,1977,문화북8길,-,직거래,-
41,경상남도 창원시 마산합포구 자산동,3**,단독,8m미만,72.33,86.00,202210,20,"9,000",-,-,1998,자산남11길,-,중개거래,경남 창원마산합포구
42,경상남도 창원시 마산합포구 진전면 시락리,1**,단독,8m미만,96.90,274.00,202210,18,"13,800",-,-,1996,웃소포길,-,중개거래,경남 창원마산합포구
43,경상남도 창원시 마산합포구 장군동1가,*,단독,8m미만,81.86,210.20,202210,18,"40,000",-,-,1984,반월북2길,-,직거래,-
44,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,154.87,241.00,202210,17,"32,000",-,-,1998,합포서10길,-,중개거래,경남 창원마산합포구
45,경상남도 창원시 마산합포구 서성동,*,단독,8m미만,41.39,158.70,202210,17,"10,000",-,-,1998,동서북5길,-,직거래,-
46,경상남도 창원시 마산합포구 교원동,1*,단독,8m미만,181.27,152.00,202210,15,"23,000",-,-,1988,노산서18길,-,중개거래,경남 창원마산합포구
47,경상남도 창원시 마산합포구 장군동3가,1*,단독,12m미만,208.52,135.00,202210,15,"20,000",-,-,1989,중앙남8길,-,중개거래,경남 창원마산합포구
48,경상남도 창원시 마산합포구 상남동,2**,단독,8m미만,33.40,76.00,202210,14,"12,000",-,-,1998,합포서2길,-,중개거래,경남 창원마산합포구
49,경상남도 창원시 마산합포구 진동면 진동리,5**,단독,8m미만,65.00,218.00,202210,12,"9,500",-,-,1998,성산안길,-,중개거래,경남 창원마산합포구
50,경상남도 창원시 마산합포구 진동면 교동리,5**,단독,8m미만,69.09,220.00,202210,09,"14,300",-,-,1995,교동2길,-,중개거래,경남 창원마산합포구
51,경상남도 창원시 마산합포구 월영동,6**,단독,8m미만,50.40,99.00,202210,05,"5,000",-,-,1993,월영서9길,-,직거래,-
52,경상남도 창원시 마산합포구 월영동,5**,단독,8m미만,68.67,116.00,202210,05,"8,300",-,-,2002,월영서3길,-,직거래,-
53,경상남도 창원시 마산합포구 교방동,2**,단독,8m미만,129.02,119.00,202210,05,"15,000",-,-,1999,교방천북길,-,직거래,-
54,경상남도 창원시 마산합포구 진동면 동전리,6**,단독,8m미만,82.00,314.00,202210,04,"11,700",-,-,1998,동전길,-,중개거래,경남 창원마산합포구
55,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,26.04,69.00,202210,04,"24,000",-,-,1998,회원천북길,-,중개거래,경남 창원마산회원구
56,경상남도 창원시 마산합포구 진북면 지산리,2**,단독,12m미만,144.59,445.00,202210,03,"30,000",-,-,1997,지산1길,-,중개거래,경남 창원마산합포구
57,경상남도 창원시 마산합포구 신창동,*,다가구,12m미만,358.00,232.40,202210,03,"74,500",-,-,1998,문화북4길,-,중개거래,경남 창원의창구
58,경상남도 창원시 마산합포구 진전면 곡안리,3**,단독,8m미만,97.90,464.00,202210,03,"23,000",-,-,2005,곡안1길,-,중개거래,경남 창원마산합포구
59,경상남도 창원시 마산합포구 진동면 요장리,5**,단독,12m미만,124.62,282.00,202210,03,"13,000",-,-,1995,해양관광로,-,중개거래,경남 창원마산합포구
60,경상남도 창원시 마산합포구 구산면 심리,5**,단독,8m미만,134.20,320.80,202210,03,"22,000",-,-,2009,심리1길,-,중개거래,경남 창원마산합포구
61,경상남도 창원시 마산합포구 자산동,3**,단독,8m미만,68.89,119.00,202210,02,"4,000",-,-,1992,자산남11길,-,직거래,-
62,경상남도 창원시 마산합포구 진동면 진동리,4**,단독,12m미만,251.07,460.00,202209,28,"25,000",-,-,1987,진동시장길,20220928,직거래,-
63,경상남도 창원시 마산합포구 서성동,6*,단독,8m미만,98.73,95.90,202209,28,"7,000",-,-,1987,동서서1길,-,직거래,-
64,경상남도 창원시 마산합포구 구산면 옥계리,8**,단독,8m미만,124.48,399.00,202209,28,"8,000",-,-,1998,구산신촌3길,20221017,직거래,-
65,경상남도 창원시 마산합포구 진동면 진동리,4**,단독,12m미만,251.07,460.00,202209,28,"25,000",-,-,1987,진동시장길,-,직거래,-
66,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,46.63,83.00,202209,26,"10,000",-,-,1998,자산동8길,-,직거래,-
67,경상남도 창원시 마산합포구 중앙동2가,*,단독,12m미만,32.69,49.20,202209,26,"3,600",-,-,1998,중앙남2길,-,직거래,-
68,경상남도 창원시 마산합포구 월영동,6**,단독,8m미만,115.43,134.90,202209,24,"71,700",-,-,,월영남19길,-,중개거래,경남 창원의창구
69,경상남도 창원시 마산합포구 완월동,2*,단독,8m미만,44.23,106.00,202209,22,"10,300",-,-,1998,완월동19길,-,중개거래,경남 창원마산합포구
70,경상남도 창원시 마산합포구 월영동,5**,단독,8m미만,77.40,190.00,202209,21,"15,671",-,-,1987,월영남10길,-,직거래,-
71,경상남도 창원시 마산합포구 오동동,*,단독,8m미만,29.09,102.60,202209,21,"23,600",-,-,1994,,-,직거래,-
72,경상남도 창원시 마산합포구 진동면 진동리,2**,단독,8m미만,97.66,89.00,202209,20,"22,000",-,-,2012,해양관광로,20221021,중개거래,경남 창원마산합포구
73,경상남도 창원시 마산합포구 완월동,2**,단독,8m미만,76.75,132.00,202209,20,"6,000",-,-,1998,완월동10길,-,중개거래,경남 창원마산합포구
74,경상남도 창원시 마산합포구 자산동,2**,단독,8m미만,71.24,106.00,202209,19,"10,000",-,-,1975,자산서5길,-,중개거래,경남 창원마산합포구
75,경상남도 창원시 마산합포구 구산면 반동리,5**,단독,8m미만,84.51,384.00,202209,16,"16,000",-,-,2014,반동길,-,중개거래,경남 창원마산합포구
76,경상남도 창원시 마산합포구 완월동,1**,단독,8m미만,19.74,50.00,202209,16,"3,700",-,-,1998,완월북9길,-,직거래,-
77,경상남도 창원시 마산합포구 산호동,3**,다가구,12m미만,439.39,212.00,202209,14,"95,000",-,-,2017,합포북1길,-,중개거래,경남 창원마산합포구 경남 창원마산회원구
78,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,19.17,46.00,202209,13,"3,600",-,-,1998,자산서1길,-,중개거래,경남 창원마산합포구
79,경상남도 창원시 마산합포구 진동면 요장리,5**,단독,12m미만,124.62,282.00,202209,12,"15,000",-,-,1995,해양관광로,20220913,중개거래,경남 창원마산합포구
80,경상남도 창원시 마산합포구 진전면 율티리,3**,다가구,8m미만,336.58,337.00,202209,06,"30,500",-,-,2015,미더덕로,-,직거래,-
81,경상남도 창원시 마산합포구 교원동,7*,단독,8m미만,36.05,60.00,202209,06,"4,000",-,-,1998,노산남10길,-,직거래,-
82,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,41.85,87.50,202209,05,"8,500",-,-,1998,합포북13길,-,직거래,-
83,경상남도 창원시 마산합포구 진동면 요장리,1**,단독,8m미만,169.28,451.00,202209,05,"62,390",-,-,2022,,-,직거래,-
84,경상남도 창원시 마산합포구 오동동,*,단독,8m미만,22.31,46.30,202209,05,"9,000",-,-,1998,오동동9길,-,직거래,-
85,경상남도 창원시 마산합포구 진동면 요장리,2**,단독,8m미만,195.08,395.60,202209,03,"29,000",-,-,1995,광암2길,-,중개거래,경남 창원의창구
86,경상남도 창원시 마산합포구 진동면 요장리,1**,단독,8m미만,55.00,79.00,202209,03,"3,300",-,-,1998,주도2길,-,중개거래,경남 창원마산합포구
87,경상남도 창원시 마산합포구 추산동,3*,다가구,12m미만,189.49,98.20,202209,01,"34,300",-,-,2018,성호동5길,-,중개거래,경남 창원마산합포구
88,경상남도 창원시 마산합포구 오동동,*,단독,8m미만,40.49,114.40,202208,31,"20,000",-,-,1998,오동동15길,-,직거래,-
89,경상남도 창원시 마산합포구 중성동,3*,단독,8m미만,141.88,113.70,202208,31,"20,000",-,-,1982,오동서6길,-,직거래,-
90,경상남도 창원시 마산합포구 오동동,*,단독,8m미만,51.37,219.50,202208,31,"51,000",-,-,1998,오동동8길,-,직거래,-
91,경상남도 창원시 마산합포구 오동동,*,단독,8m미만,129.77,169.60,202208,31,"50,000",-,-,1976,오동동15길,-,직거래,-
92,경상남도 창원시 마산합포구 상남동,3*,단독,8m미만,67.22,226.00,202208,29,"5,000",-,-,,노산북4길,20220830,직거래,-
93,경상남도 창원시 마산합포구 산호동,5*,다가구,8m미만,648.01,390.40,202208,29,"139,650",-,-,2022,바냇들2길,-,중개거래,경남 창원성산구
94,경상남도 창원시 마산합포구 오동동,*,단독,8m미만,198.36,134.50,202208,29,"60,000",-,-,1995,오동동15길,-,직거래,-
95,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,110.25,126.00,202208,29,"24,500",-,-,1979,자산동3길,-,중개거래,전북 군산시
96,경상남도 창원시 마산합포구 진전면 고사리,1***,단독,8m미만,98.00,522.00,202208,28,"12,230",-,-,2003,원산2길,-,중개거래,경남 진주시
97,경상남도 창원시 마산합포구 진동면 진동리,2**,단독,8m미만,49.72,138.00,202208,27,"17,200",-,-,2015,서동촌길,-,중개거래,경남 창원마산합포구
98,경상남도 창원시 마산합포구 진전면 동산리,7*,단독,8m미만,118.74,214.00,202208,25,"19,050",-,-,2014,동산2길,-,중개거래,경남 창원마산합포구
99,경상남도 창원시 마산합포구 진동면 사동리,1**,단독,8m미만,96.69,178.00,202208,25,"14,000",-,-,1995,사동길,-,중개거래,경남 창원마산합포구
100,경상남도 창원시 마산합포구 진전면 양촌리,2*,단독,8m미만,51.46,380.00,202208,22,"10,000",-,-,1985,양촌1길,-,중개거래,경남 창원마산합포구
101,경상남도 창원시 마산합포구 자산동,2*,단독,8m미만,141.62,104.60,202208,22,"13,500",-,-,1992,자산서11길,-,직거래,-
102,경상남도 창원시 마산합포구 완월동,2*,단독,8m미만,45.25,93.00,202208,20,"6,000",-,-,1998,완월동19길,-,중개거래,경남 창원마산합포구
103,경상남도 창원시 마산합포구 현동,4**,다가구,25m미만,428.66,247.90,202208,19,"84,000",-,-,2016,현동7길,-,중개거래,경남 창원마산합포구
104,경상남도 창원시 마산합포구 구산면 내포리,6**,단독,8m미만,79.87,165.40,202208,18,"12,000",-,-,1998,내포1길,-,중개거래,경남 창원마산합포구
105,경상남도 창원시 마산합포구 성호동,9*,단독,8m미만,16.38,40.00,202208,17,"2,000",-,-,1998,성호서8길,-,직거래,-
106,경상남도 창원시 마산합포구 진북면 정현리,5**,단독,8m미만,27.76,453.00,202208,16,"8,500",-,-,1998,대현길,-,중개거래,경남 창원마산합포구
107,경상남도 창원시 마산합포구 상남동,2**,단독,8m미만,33.40,76.00,202208,13,"15,000",-,-,1998,합포서2길,20221011,중개거래,경남 창원마산합포구
108,경상남도 창원시 마산합포구 구산면 구복리,9*,단독,8m미만,99.31,556.00,202208,12,"39,300",-,-,2010,구복길,-,중개거래,경남 창원마산합포구
109,경상남도 창원시 마산합포구 진동면 신기리,5**,단독,8m미만,146.08,628.00,202208,12,"10,797",-,-,1985,신기남산길,20221226,중개거래,경남 창원시 마산회원구
110,경상남도 창원시 마산합포구 문화동,*,단독,8m미만,70.65,132.20,202208,11,"9,900",-,-,1998,문화서15길,-,중개거래,경남 창원마산합포구
111,경상남도 창원시 마산합포구 월영동,6**,단독,8m미만,49.19,93.00,202208,08,"8,000",-,-,1974,월영남4길,-,중개거래,경남 창원마산합포구
112,경상남도 창원시 마산합포구 진전면 창포리,1**,단독,8m미만,72.73,463.00,202208,06,"15,000",-,-,1998,창포1길,20220808,중개거래,경남 창녕군
113,경상남도 창원시 마산합포구 진전면 창포리,1**,단독,8m미만,72.73,463.00,202208,06,"15,000",-,-,1998,창포1길,-,중개거래,경남 창녕군
114,경상남도 창원시 마산합포구 오동동,*,단독,8m미만,31.74,59.50,202208,05,"15,000",-,-,1998,오동동8길,-,직거래,-
115,경상남도 창원시 마산합포구 진동면 다구리,3**,단독,8m미만,130.66,660.00,202208,02,"31,500",-,-,2016,다구2길,-,중개거래,경남 창원진해구
116,경상남도 창원시 마산합포구 오동동,*,단독,-,23.60,66.10,202208,02,"22,500",-,-,1998,오동동9길,-,직거래,-
117,경상남도 창원시 마산합포구 중성동,1*,단독,8m미만,69.85,84.60,202208,01,"17,200",-,-,1976,교방천남길,-,직거래,-
118,경상남도 창원시 마산합포구 오동동,*,단독,8m미만,57.58,142.10,202208,01,"31,330",-,-,1983,오동동9길,-,직거래,-
119,경상남도 창원시 마산합포구 구산면 내포리,1***,단독,8m미만,119.40,238.00,202208,01,"12,300",-,-,1996,욱곡2길,-,직거래,-
120,경상남도 창원시 마산합포구 진전면 금암리,2**,단독,8m미만,59.98,394.00,202208,01,"5,000",-,-,1998,금암길,-,직거래,-
121,경상남도 창원시 마산합포구 진동면 진동리,6**,다가구,12m미만,558.92,309.80,202208,01,"70,500",-,-,2012,신서촌1길,-,중개거래,경남 창원마산합포구
122,경상남도 창원시 마산합포구 진동면 신기리,2**,단독,8m미만,44.37,88.00,202208,01,"4,400",-,-,1998,신기남산길,-,직거래,-
123,경상남도 창원시 마산합포구 완월동,*,단독,25m미만,113.10,132.00,202208,01,"22,000",-,-,1979,자산남로,-,직거래,-
124,경상남도 창원시 마산합포구 중성동,1*,단독,8m미만,52.56,175.20,202208,01,"31,800",-,-,1998,오동서18길,-,직거래,-
125,경상남도 창원시 마산합포구 자산동,3**,단독,25m미만,209.41,238.00,202207,30,"30,000",-,-,1998,심온길,-,중개거래,경남 창원마산합포구
126,경상남도 창원시 마산합포구 오동동,*,단독,8m미만,113.63,69.20,202207,28,"20,883",-,-,1998,오동동15길,-,직거래,-
127,경상남도 창원시 마산합포구 월영동,6**,다가구,8m미만,124.50,124.50,202207,27,"25,000",-,-,1982,월영남19길,-,중개거래,경남 창원의창구
128,경상남도 창원시 마산합포구 산호동,2**,단독,12m미만,55.87,109.00,202207,25,"12,000",-,-,1983,산호남11길,-,중개거래,경남 창원마산합포구
129,경상남도 창원시 마산합포구 구산면 유산리,2**,단독,8m미만,95.20,438.00,202207,25,"34,500",-,-,2008,유천길,-,중개거래,경남 창원성산구
130,경상남도 창원시 마산합포구 월영동,6**,다가구,8m미만,118.70,122.00,202207,22,"25,000",-,-,1982,월영남20길,-,중개거래,경남 창원의창구
131,경상남도 창원시 마산합포구 월영동,9*,단독,-,33.00,53.00,202207,19,"12,500",-,-,1998,문화서13길,-,중개거래,경남 창원마산회원구
132,경상남도 창원시 마산합포구 산호동,1*,단독,8m미만,51.37,110.10,202207,19,"4,000",-,-,1973,산호북12길,-,중개거래,경남 창원마산합포구
133,경상남도 창원시 마산합포구 진동면 진동리,2**,단독,8m미만,71.37,155.00,202207,19,"8,700",-,-,1998,진동시장길,-,중개거래,경남 창원마산합포구
134,경상남도 창원시 마산합포구 월영동,5**,단독,8m미만,29.20,35.00,202207,17,"1,100",-,-,1998,밤밭고개로,-,중개거래,경남 창원마산합포구
135,경상남도 창원시 마산합포구 산호동,4*,단독,12m미만,164.63,210.60,202207,16,"35,000",-,-,1981,산호남8길,-,중개거래,경남 창원마산합포구
136,경상남도 창원시 마산합포구 남성동,6*,단독,12m미만,137.44,59.50,202207,15,"20,000",-,-,1986,어시장6길,-,직거래,-
137,경상남도 창원시 마산합포구 진동면 진동리,4**,단독,8m미만,194.62,158.00,202207,15,"17,500",-,-,1998,성산안길,-,중개거래,경남 창원마산합포구
138,경상남도 창원시 마산합포구 월영동,6**,다가구,8m미만,129.15,116.00,202207,12,"24,500",-,-,1980,월영남20길,-,중개거래,경남 창원의창구
139,경상남도 창원시 마산합포구 평화동,*,단독,12m미만,266.02,168.30,202207,12,"18,000",-,-,1986,문화북5길,-,중개거래,경남 창원마산합포구
140,경상남도 창원시 마산합포구 중성동,1*,단독,8m미만,16.53,52.90,202207,11,"10,000",-,-,1998,오동서17길,-,직거래,-
141,경상남도 창원시 마산합포구 중성동,1*,단독,8m미만,30.41,152.10,202207,11,"28,000",-,-,1998,오동서18길,-,직거래,-
142,경상남도 창원시 마산합포구 중성동,*,단독,8m미만,71.50,224.80,202207,11,"33,320",-,-,1968,,-,중개거래,경남 창원마산합포구
143,경상남도 창원시 마산합포구 중성동,*,단독,8m미만,26.45,92.60,202207,11,"11,200",-,-,1998,교방천남길,-,직거래,-
144,경상남도 창원시 마산합포구 오동동,*,단독,8m미만,30.38,76.00,202207,11,"12,000",-,-,1998,오동동9길,-,직거래,-
145,경상남도 창원시 마산합포구 성호동,5*,단독,8m미만,20.36,60.00,202207,11,"3,000",-,-,1998,성호서6길,-,직거래,-
146,경상남도 창원시 마산합포구 중성동,1*,단독,8m미만,103.78,112.40,202207,11,"22,100",-,-,1998,오동서18길,-,직거래,-
147,경상남도 창원시 마산합포구 중성동,*,단독,8m미만,29.65,69.40,202207,11,"13,640",-,-,1998,오동서19길,-,직거래,-
148,경상남도 창원시 마산합포구 월영동,6**,단독,8m미만,189.69,154.70,202207,09,"40,000",-,-,1991,월영남20길,-,중개거래,경남 창원의창구
149,경상남도 창원시 마산합포구 장군동5가,*,단독,8m미만,111.47,108.10,202207,09,"17,300",-,-,1998,완월동16길,-,중개거래,경남 창원마산합포구
150,경상남도 창원시 마산합포구 진동면 요장리,2**,단독,8m미만,90.00,117.00,202207,08,"1,500",-,-,1998,주도2길,-,직거래,-
151,경상남도 창원시 마산합포구 구산면 수정리,5**,단독,8m미만,62.80,285.00,202207,06,"5,000",-,-,1998,수정3길,-,직거래,-
152,경상남도 창원시 마산합포구 월영동,6**,다가구,12m미만,152.85,154.00,202207,06,"18,000",-,-,1979,월영남18길,-,직거래,-
153,경상남도 창원시 마산합포구 오동동,*,단독,8m미만,26.45,77.70,202207,05,"12,617",-,-,1998,합포로,-,직거래,-
154,경상남도 창원시 마산합포구 중앙동2가,*,단독,8m미만,65.61,213.90,202207,05,"31,000",-,-,1998,3·15대로,-,직거래,-
155,경상남도 창원시 마산합포구 월영동,6**,단독,8m미만,96.66,122.00,202207,04,"23,500",-,-,1980,월영남19길,-,중개거래,경남 창원의창구
156,경상남도 창원시 마산합포구 중앙동2가,*,단독,8m미만,207.70,232.00,202206,30,"28,000",-,-,1980,중앙동4길,-,중개거래,경남 창원마산합포구
157,경상남도 창원시 마산합포구 산호동,1*,단독,12m미만,155.66,159.30,202206,29,"39,500",-,-,1993,산호북1길,-,중개거래,경남 창원마산합포구
158,경상남도 창원시 마산합포구 진동면 동전리,6**,단독,8m미만,94.29,284.00,202206,29,"15,500",-,-,1990,동전길,-,중개거래,경남 창원마산합포구
159,경상남도 창원시 마산합포구 창포동2가,*,단독,12m미만,139.51,143.50,202206,28,"44,500",-,-,1979,문화동14길,-,중개거래,경남 창원마산합포구
160,경상남도 창원시 마산합포구 월영동,6**,단독,8m미만,73.09,127.20,202206,28,"23,500",-,-,1980,월영남20길,-,중개거래,경남 창원의창구
161,경상남도 창원시 마산합포구 진전면 창포리,2**,단독,8m미만,133.43,367.00,202206,26,"17,000",-,-,1997,창포2길,-,직거래,-
162,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,20.53,69.00,202206,25,"9,500",-,-,1998,합포남5길,-,직거래,-
163,경상남도 창원시 마산합포구 산호동,*,단독,8m미만,114.96,128.90,202206,24,"110,000",-,-,1976,산호북20길,20231124,중개거래,경남 창원마산회원구
164,경상남도 창원시 마산합포구 진북면 정현리,3**,단독,8m미만,79.12,193.00,202206,24,"6,000",-,-,1998,대현길,-,직거래,-
165,경상남도 창원시 마산합포구 산호동,*,단독,8m미만,262.03,131.50,202206,24,"60,000",-,-,1998,산호북21길,20231124,중개거래,경남 창원마산회원구
166,경상남도 창원시 마산합포구 산호동,*,단독,8m미만,74.88,135.50,202206,24,"72,000",-,-,1977,산호북20길,20231220,중개거래,경남 창원마산합포구
167,경상남도 창원시 마산합포구 성호동,9*,단독,8m미만,26.45,155.00,202206,24,"5,260",-,-,1998,성호서5길,-,직거래,-
