□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
경상남도 창원진해구 경화동,848-7,0848,0007,창성(다),54.72,48.17,201904,2,"         5,100",1,1986,조천북로146번길 9-8
경상남도 창원진해구 경화동,1227-11,1227,0011,행복빌라가동,70.71,47.25,201807,30,"         8,000",2,1993,조천로 17
경상남도 창원진해구 경화동,1508-1,1508,0001,혜성빌라(1508-1),72.87,48.33,201807,19,"         5,000",3,1990,조천로7번길 34
경상남도 창원진해구 경화동,1157-20,1157,0020,홍성빌라,68.89,38.84,201807,2,"         8,500",2,1994,충장로245번길 9
경상남도 창원진해구 대죽동,32-99,0032,0099,유림골든빌,62.8205,43.38,201905,14,"        12,000",5,2014,태평로48번길 24
경상남도 창원진해구 덕산동,10-26,0010,0026,뉴덕산빌라,59.79,38,201906,12,"         8,500",2,1991,충장로481번길 22
경상남도 창원진해구 덕산동,57-37,0057,0037,은하덕산원룸,37.94,16.06,201808,30,"         3,500",5,2001,동진로 136-22
경상남도 창원진해구 덕산동,57-37,0057,0037,은하덕산원룸,32.08,13.59,201809,19,"         2,100",4,2001,동진로 136-22
경상남도 창원진해구 덕산동,57-37,0057,0037,은하덕산원룸,32.58,13.8,201811,9,"         2,300",4,2001,동진로 136-22
경상남도 창원진해구 마천동,145-7,0145,0007,동인빌라,67.12,49.02,201901,2,"         6,600",3,1992,마천로 49
경상남도 창원진해구 마천동,145-48,0145,0048,드림시티빌2,32.5514,27.7,201902,11,"         5,100",3,2012,마천로 47
경상남도 창원진해구 북부동,444-11,0444,0011,동인빌라,46.32,43.64,201903,1,"         5,200",1,1990,웅천북로 35
경상남도 창원진해구 서중동,144-1,0144,0001,동인빌라(144-1),59.67,43.81,201906,7,"         6,000",1,1991,웅천로166번길 14-9
경상남도 창원진해구 석동,118-18,0118,0018,대성주택A동,46.76,42,201810,10,"         5,000",2,1983,냉천로 37
경상남도 창원진해구 석동,118-15,0118,0015,대성주택C동,50.425,47.8,201906,28,"         4,000",3,1983,냉천로 39-1
경상남도 창원진해구 석동,118-19,0118,0019,대성주택D동,46.76,40.3,201905,1,"        10,000",1,1983,냉천로 39
경상남도 창원진해구 석동,355-3,0355,0003,락희빌라,78.82,50.78,201905,7,"         6,200",4,2001,돌리로22번길 5-14
경상남도 창원진해구 석동,660,0660,0000,벚꽃그린빌2단지,59.83,95.77,201811,23,"        14,000",4,2003,냉천로107번길 14
경상남도 창원진해구 석동,660,0660,0000,벚꽃그린빌2단지,59.83,88.9,201811,28,"        15,800",1,2003,냉천로107번길 14
경상남도 창원진해구 석동,660,0660,0000,벚꽃그린빌2단지,59.83,95.77,201903,8,"        13,900",4,2003,냉천로107번길 14
경상남도 창원진해구 석동,660,0660,0000,벚꽃그린빌2단지,59.83,88.9,201905,13,"        13,500",1,2003,냉천로107번길 14
경상남도 창원진해구 석동,660,0660,0000,벚꽃그린빌2단지,59.83,95.77,201906,26,"        13,000",4,2003,냉천로107번길 14
경상남도 창원진해구 석동,659,0659,0000,벚꽃그린빌4단지,74.96,104.58,201807,11,"        18,500",1,2003,석동로 80
경상남도 창원진해구 석동,659,0659,0000,벚꽃그린빌4단지,74.96,112.41,201808,9,"        18,800",4,2003,석동로 80
경상남도 창원진해구 석동,659,0659,0000,벚꽃그린빌4단지,59.83,90.15,201810,20,"        15,500",3,2003,석동로 80
경상남도 창원진해구 석동,659,0659,0000,벚꽃그린빌4단지,74.96,112.41,201811,24,"        17,700",2,2003,석동로 80
경상남도 창원진해구 석동,659,0659,0000,벚꽃그린빌4단지,59.83,90.15,201901,19,"        16,000",2,2003,석동로 80
경상남도 창원진해구 석동,659,0659,0000,벚꽃그린빌4단지,84.96,127.18,201903,19,"        18,250",3,2003,석동로 80
경상남도 창원진해구 석동,659,0659,0000,벚꽃그린빌4단지,74.96,104.58,201904,3,"        20,000",1,2003,석동로 80
경상남도 창원진해구 석동,659,0659,0000,벚꽃그린빌4단지,59.83,90.15,201905,10,"        15,700",2,2003,석동로 80
경상남도 창원진해구 석동,268-12,0268,0012,제일원룸가동,30.1,14.45,201901,31,"         2,200",1,2001,진해대로802번길 31
경상남도 창원진해구 소사동,9-12,0009,0012,동화맨션B동,59.55,25.78,201807,3,"         6,000",4,1996,소사로 35
경상남도 창원진해구 소사동,9-39,0009,0039,세정아델하우스,64.899,48.37,201812,21,"        10,000",5,2012,소사로 37
경상남도 창원진해구 숭인동,14-1,0014,0001,숭인빌라,72.16,36.5,201906,19,"         8,000",3,1997,중원로10번길 10
경상남도 창원진해구 여좌동,35-1,0035,0001,경동빌라A,63.81,30.55,201810,10,"         7,000",3,1991,여좌로123번길 10-10
경상남도 창원진해구 여좌동,43-49,0043,0049,대림,33.525,20.76,201811,7,"         2,400",1,1986,여좌로99번길 4
경상남도 창원진해구 여좌동,116-1,0116,0001,대성빌라(116-1),51.6,41,201905,4,"         5,800",1,1990,여명로25번나길 18
경상남도 창원진해구 여좌동,759-1,0759,0001,동민화이트빌,59.1135,45.86,201808,28,"        12,100",3,2007,여좌남로 30
경상남도 창원진해구 여좌동,6-7,0006,0007,동일,42.38,28.18,201903,7,"         2,500",1,2001,여좌천로 110
경상남도 창원진해구 여좌동,2-30,0002,0030,로얄빌라,147.54,86.02,201811,15,"        12,000",-1,1991,여좌천로 120
경상남도 창원진해구 여좌동,8-3,0008,0003,목화나동,58.21,52.24,201811,13,"         4,400",3,1988,여좌천로116번길 14
경상남도 창원진해구 여좌동,122-24,0122,0024,삼원맨션,75.88,52.99,201902,16,"         6,700",2,1983,여좌남로55번길 14
경상남도 창원진해구 여좌동,101-1,0101,0001,세진체리힐가든,164.43,88.98,201810,24,"        32,000",4,1991,여명로25번라길 22
경상남도 창원진해구 여좌동,760-63,0760,0063,에덴빌라A,79.77,48.22,201807,27,"         6,000",1,1993,여명로16번길 27-1
경상남도 창원진해구 여좌동,120-3,0120,0003,예덴빌라,43.63,22.13,201906,15,"         5,500",2,2005,여좌남로55번안길 9
경상남도 창원진해구 여좌동,2-26,0002,0026,장복(2-26),55.89,66,201903,15,"         5,500",2,1983,여좌천로116번길 7-2
경상남도 창원진해구 여좌동,104-1,0104,0001,청송빌라,44.25,21.6,201808,7,"         4,500",2,1983,여명로 78
경상남도 창원진해구 용원동,1134-10,1134,0010,덕일빌라,67.71,27.73,201902,7,"         8,900",3,1997,용원남로7번길 21
경상남도 창원진해구 이동,346,0346,0000,대진빌라,74.64,41.63,201903,25,"         9,000",5,2000,충장로407번길 9-7
경상남도 창원진해구 이동,69-21,0069,0021,대풍이동빌라,69.82,34.37,201807,7,"         4,000",3,1994,동진로92번길 15
경상남도 창원진해구 이동,49-13,0049,0013,동부,92.24,60,201904,23,"         3,800",1,1980,이동로68번길 9
경상남도 창원진해구 이동,512,0512,0000,무지개,59.49,64.72,201810,18,"         8,000",1,1985,병암로29번길 3
경상남도 창원진해구 이동,288-1,0288,0001,성모빌라트,62.7,29.04,201811,16,"        10,000",4,2004,해원로2번길 29-1
경상남도 창원진해구 이동,507-10,0507,0010,청산빌라,84.63,49.83,201902,13,"        13,500",2,1998,진해대로728번길 8-38
경상남도 창원진해구 이동,332-1,0332,0001,혜성빌라,55.25,47.15,201807,4,"         6,200",2,1990,해원로14번길 11-3
경상남도 창원진해구 익선동,13-1,0013,0001,금화빌라,75.19,28.12,201902,28,"         7,300",4,2003,편백로13번길 3
경상남도 창원진해구 익선동,25-1,0025,0001,익선주택(25-1),49.69,39.14,201807,25,"         5,300",1,1978,편백로13번길 15-1
경상남도 창원진해구 자은동,977-1,0977,0001,대동빌라트2단지,76.23,97.73,201807,24,"        17,050",2,1996,냉천로108번길 5-16
경상남도 창원진해구 자은동,977-1,0977,0001,대동빌라트2단지,76.23,97.73,201812,16,"        14,700",1,1996,냉천로108번길 5-16
경상남도 창원진해구 자은동,977-1,0977,0001,대동빌라트2단지,76.23,97.73,201904,7,"        13,500",4,1996,냉천로108번길 5-16
경상남도 창원진해구 자은동,951-7,0951,0007,동인빌라,58.65,40.56,201808,20,"         9,500",1,1990,자은로64번길 33
경상남도 창원진해구 자은동,300,0300,0000,부길빌라1차,44.07,23.08,201904,26,"         5,500",2,1995,자은로88번안길 10
경상남도 창원진해구 자은동,407-4,0407,0004,안성명작빌라,84.99,38.97,201905,8,"         9,000",2,1998,진해대로913번길 29
경상남도 창원진해구 자은동,936-2,0936,0002,유일궁전빌라,66.57,12.08,201807,11,"         8,700",3,1993,진해대로901번길 6-3
경상남도 창원진해구 자은동,657-69,0657,0069,자은,46.74,47.1,201807,26,"         5,500",1,1980,진해대로976번길 6-17
경상남도 창원진해구 자은동,960-3,0960,0003,자은금화빌라,84.57,41.02,201811,12,"         9,000",4,2001,자은로64번길 5
경상남도 창원진해구 자은동,947-16,0947,0016,"혜성빌라A,B",62.81,30.32,201904,20,"         8,500",3,1991,진해대로913번길 16
경상남도 창원진해구 장천동,517-7,0517,0007,원진빌리지103동,73.93,43.38,201812,27,"         6,200",2,2002,충장로672번길 8
경상남도 창원진해구 제덕동,382-1,0382,0001,해성뷰티빌,74.93,42.89,201903,1,"         7,000",2,2002,제덕로234번길 16
경상남도 창원진해구 제황산동,28-521,0028,0521,부흥빌라가동,83.01,57.1,201808,7,"         6,200",3,1995,충장로168번길 15
경상남도 창원진해구 제황산동,28-580,0028,0580,삼진주택,67.01,66,201812,7,"         5,500",3,1984,인사로 35
경상남도 창원진해구 제황산동,28-395,0028,0395,안성빌라,54.67,26.88,201809,28,"         5,100",2,1993,인사로38번길 10
경상남도 창원진해구 죽곡동,121-1,0121,0001,안성그린토피아,67.23,46.43,201812,27,"         4,000",4,1998,어은로35번길 16
경상남도 창원진해구 충무동,27-10,0027,0010,(27-10),65.49,56.7,201905,15,"         3,000",2,1980,충장로 144-14
경상남도 창원진해구 태백동,2-2,0002,0002,경흥힐사이드빌라트,83.26,50.27,201902,19,"        10,300",3,1997,태백서로 70
경상남도 창원진해구 태백동,11-31,0011,0031,대야빌라라동,51.21,39,201903,25,"         4,250",2,1989,대야남로67번길 9
경상남도 창원진해구 태백동,11-187,0011,0187,대야연립,46.17,44,201903,22,"         6,000",1,1988,대야남로67번길 9-3
경상남도 창원진해구 태백동,2-71,0002,0071,성화태백빌라,109.46,74.05,201904,17,"        13,000",3,1993,진해대로563번길 23
경상남도 창원진해구 태평동,49,0049,0000,동성가동,60.96,45.66,201812,21,"         5,800",1,1984,태평로48번길 3
경상남도 창원진해구 태평동,36,0036,0000,태평연립,63.74,62,201903,29,"         8,500",1,1978,중원동로10번길 7-6
경상남도 창원진해구 풍호동,335,0335,0000,동진하이빌,73.93,40.56,201903,14,"         7,400",4,2003,충장로603번길 26
경상남도 창원진해구 풍호동,815-4,0815,0004,브라운하우스,65.11,45.67,201809,17,"        13,000",3,2013,진해대로1047번길 7
경상남도 창원진해구 풍호동,755-8,0755,0008,진흥골든빌라A,80.58,39.47,201902,1,"         8,500",3,1995,충장로 519
경상남도 창원진해구 풍호동,483-13,0483,0013,평화빌라,83.6,57.24,201812,25,"         9,400",1,1998,천자로363번길 3
