□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
경상남도 창원진해구 경화동,1150-8,1150,0008,삼부,61.11,65.11,201610,25,"         7,350",1,1984,충장로273번길 25
경상남도 창원진해구 경화동,860,0860,0000,성호빌라,58.72,19.44,201703,15,"         8,250",5,1994,진해대로 664
경상남도 창원진해구 경화동,843,0843,0000,신우까치빌라,75.5683,64.58,201706,3,"        13,000",2,1999,조천북로 147
경상남도 창원진해구 경화동,842,0842,0000,신우주택,68.61,48.53,201607,30,"         8,800",2,2000,조천북로145번길 8
경상남도 창원진해구 경화동,867-8,0867,0008,아신빌라가동,69.69,43.09,201611,30,"        10,050",4,1997,경화시장로45번길 17
경상남도 창원진해구 경화동,867-8,0867,0008,아신빌라가동,79.68,49.27,201701,11,"        11,000",1,1997,경화시장로45번길 17
경상남도 창원진해구 경화동,867-8,0867,0008,아신빌라가동,73.29,45.32,201706,19,"        11,000",2,1997,경화시장로45번길 17
경상남도 창원진해구 경화동,852-3,0852,0003,안성청운빌라,57.03,40.24,201703,19,"         9,600",2,1997,조천북로154번길 12
경상남도 창원진해구 경화동,972-7,0972,0007,영신A,69.36,41.2,201610,11,"        10,000",2,1984,충장로 357
경상남도 창원진해구 경화동,972-11,0972,0011,영신B,76.59,59,201706,1,"        10,000",2,1984,충장로 359
경상남도 창원진해구 경화동,836-7,0836,0007,우진빌라트,93.34,55.89,201612,5,"        11,500",4,1999,병암북로3번길 16
경상남도 창원진해구 경화동,1280,1280,0000,유일전원빌라101,59.87,49.91,201609,21,"         8,500",1,1995,조천로35번길 16
경상남도 창원진해구 경화동,1280,1280,0000,유일전원빌라101,59.17,49.33,201609,24,"         8,500",3,1995,조천로35번길 16
경상남도 창원진해구 경화동,1280-6,1280,0006,유일전원빌라103,59.87,50.86,201703,6,"         8,900",1,1996,조천로13번길 17
경상남도 창원진해구 경화동,1434,1434,0000,유일전원빌라105,53.19,35.32,201701,18,"        10,000",1,1998,조천로35번길 18
경상남도 창원진해구 경화동,1473-1,1473,0001,조천빌라,73.47,45.91,201702,28,"        10,000",2,1996,조천로31번길 34
경상남도 창원진해구 경화동,1164-1,1164,0001,중부상가,50.84,6.6,201607,21,"         5,800",2,1980,중초로 20
경상남도 창원진해구 경화동,1164-1,1164,0001,중부상가,50.84,6.6,201612,6,"         8,000",2,1980,중초로 20
경상남도 창원진해구 경화동,1171-2,1171,0002,중앙,53.12,53.3,201701,13,"         3,200",1,1981,충장로235번길 3-8
경상남도 창원진해구 경화동,1148-22,1148,0022,중초(1148-22),43.17,42.6,201703,20,"         6,400",1,1980,중초로23번길 10-8
경상남도 창원진해구 경화동,1148-7,1148,0007,중초(1148-7),49.59,31,201612,9,"         3,000",3,1979,중초로29번길 3
경상남도 창원진해구 경화동,1172-22,1172,0022,진양A,64.95,67.67,201706,1,"         9,500",2,1984,충장로235번길 6-1
경상남도 창원진해구 경화동,1172-64,1172,0064,진양B,48.64,48.59,201607,31,"         6,000",3,1984,충장로235번길 6
경상남도 창원진해구 경화동,846-15,0846,0015,"창성(가,나)",45,41.47,201610,10,"         6,500",3,1986,조천북로146번길 3
경상남도 창원진해구 경화동,848-7,0848,0007,창성(다),54.72,48.17,201704,25,"         5,700",2,1986,조천북로146번길 9-8
경상남도 창원진해구 경화동,848-8,0848,0008,태화맨션,84.38,60.39,201705,17,"        13,500",1,1997,병암북로3번길 24
경상남도 창원진해구 경화동,1227-11,1227,0011,행복빌라가동,70.71,47.25,201703,22,"        10,600",4,1993,조천로 17
경상남도 창원진해구 경화동,1154-11,1154,0011,혜성빌라(1154-11),59.17,36.55,201607,28,"         6,000",4,1992,경화로25번길 19
경상남도 창원진해구 경화동,1154-11,1154,0011,혜성빌라(1154-11),59.17,36.33,201608,26,"         7,300",3,1992,경화로25번길 19
경상남도 창원진해구 경화동,1508-1,1508,0001,혜성빌라(1508-1),72.87,48.33,201611,8,"         7,700",1,1990,조천로7번길 34
경상남도 창원진해구 경화동,1508-1,1508,0001,혜성빌라(1508-1),58.35,38.7,201703,20,"         6,900",3,1990,조천로7번길 34
경상남도 창원진해구 경화동,1508-1,1508,0001,혜성빌라(1508-1),58.35,38.7,201704,4,"         8,500",1,1990,조천로7번길 34
경상남도 창원진해구 광화동,4-3,0004,0003,수진하이빌,35.84,13.93,201608,30,"         3,950",3,2001,중원로 50-8
경상남도 창원진해구 대죽동,15-161,0015,0161,성호,44.82,50.08,201705,18,"         5,500",3,1991,속천로84번길 3
경상남도 창원진해구 대죽동,32-42,0032,0042,유림골든빌2차,52.8486,33.88,201609,5,"        13,000",3,2015,태평로48번길 22
경상남도 창원진해구 덕산동,14-39,0014,0039,덕산그린빌라,65.8,31.13,201703,20,"        10,300",2,1992,충장로481번길 14
경상남도 창원진해구 덕산동,14-31,0014,0031,덕산빌라,67.14,61.75,201701,24,"        10,300",3,1989,충장로481번길 19-2
경상남도 창원진해구 덕산동,58-4,0058,0004,은빛,81.38,54.16,201701,9,"        11,400",2,2002,덕산로 20-20
경상남도 창원진해구 덕산동,57-37,0057,0037,은하덕산원룸,37.94,16.06,201607,26,"         4,000",4,2001,동진로 136-22
경상남도 창원진해구 두동,1091,1091,0000,(1091),48.45,51.82,201608,6,"         4,500",2,2006,남의로 152
경상남도 창원진해구 두동,1091,1091,0000,(1091),48.45,51.82,201611,3,"         4,300",3,2006,남의로 152
경상남도 창원진해구 두동,1091,1091,0000,(1091),48.45,51.82,201612,28,"         4,500",3,2006,남의로 152
경상남도 창원진해구 두동,1121,1121,0000,진해수성,35.26,19.87,201702,15,"         5,100",12,2005,남의로 115
경상남도 창원진해구 두동,1121,1121,0000,진해수성,35.26,19.87,201702,15,"         5,100",12,2005,남의로 115
경상남도 창원진해구 두동,1121,1121,0000,진해수성,35.26,19.87,201702,15,"         5,000",13,2005,남의로 115
경상남도 창원진해구 두동,1121,1121,0000,진해수성,35.26,19.87,201702,15,"         5,000",13,2005,남의로 115
경상남도 창원진해구 두동,1121,1121,0000,진해수성,35.26,19.87,201702,15,"         5,100",11,2005,남의로 115
경상남도 창원진해구 두동,1121,1121,0000,진해수성,35.26,19.87,201702,15,"         5,000",13,2005,남의로 115
경상남도 창원진해구 두동,1121,1121,0000,진해수성,35.26,19.87,201702,15,"         5,100",11,2005,남의로 115
경상남도 창원진해구 두동,1121,1121,0000,진해수성,35.26,19.87,201702,15,"         5,100",11,2005,남의로 115
경상남도 창원진해구 두동,1121,1121,0000,진해수성,35.26,19.87,201702,15,"         5,100",12,2005,남의로 115
경상남도 창원진해구 두동,1121,1121,0000,진해수성,35.26,19.87,201702,15,"         5,100",11,2005,남의로 115
경상남도 창원진해구 두동,1121,1121,0000,진해수성,35.26,19.87,201702,15,"         5,100",12,2005,남의로 115
경상남도 창원진해구 두동,1121,1121,0000,진해수성,35.26,19.87,201702,15,"         5,000",13,2005,남의로 115
경상남도 창원진해구 마천동,145-49,0145,0049,드림시티빌1,68.4054,63.13,201611,10,"        12,500",5,2012,마천로 47-1
경상남도 창원진해구 마천동,145-48,0145,0048,드림시티빌2,32.5514,27.7,201610,7,"         6,500",2,2012,마천로 47
경상남도 창원진해구 마천동,144-1,0144,0001,성도빌라,72.18,46.73,201611,1,"         5,100",1,1997,마천로 43
경상남도 창원진해구 마천동,144-1,0144,0001,성도빌라,72.18,46.73,201611,23,"         8,600",2,1997,마천로 43
경상남도 창원진해구 마천동,144-1,0144,0001,성도빌라,72.18,46.73,201611,25,"         7,000",3,1997,마천로 43
경상남도 창원진해구 마천동,144-1,0144,0001,성도빌라,72.18,46.73,201704,10,"         6,000",3,1997,마천로 43
경상남도 창원진해구 마천동,144-18,0144,0018,청호빌라,77.01,41.75,201612,26,"         5,500",1,1997,마천로 39
경상남도 창원진해구 서중동,144-1,0144,0001,동인빌라(144-1),59.67,43.81,201611,9,"         7,000",1,1991,웅천로166번길 14-9
경상남도 창원진해구 석동,118-15,0118,0015,대성주택C동,50.42,47.8,201607,27,"         9,400",3,1983,냉천로 39-1
경상남도 창원진해구 석동,118-15,0118,0015,대성주택C동,50.42,47.8,201609,21,"         8,500",3,1983,냉천로 39-1
경상남도 창원진해구 석동,118-15,0118,0015,대성주택C동,50.425,47.8,201612,14,"        11,700",3,1983,냉천로 39-1
경상남도 창원진해구 석동,118-15,0118,0015,대성주택C동,50.425,47.8,201701,13,"        11,500",3,1983,냉천로 39-1
경상남도 창원진해구 석동,118-19,0118,0019,대성주택D동,46.76,40.3,201609,7,"        10,800",2,1983,냉천로 39
경상남도 창원진해구 석동,355-3,0355,0003,락희빌라,78.82,50.78,201611,9,"        10,000",4,2001,돌리로22번길 5-14
경상남도 창원진해구 석동,660,0660,0000,벚꽃그린빌2단지,51.71,76.84,201607,6,"        16,500",1,2003,냉천로107번길 14
경상남도 창원진해구 석동,660,0660,0000,벚꽃그린빌2단지,51.71,76.84,201607,12,"        17,000",4,2003,냉천로107번길 14
경상남도 창원진해구 석동,660,0660,0000,벚꽃그린빌2단지,59.83,95.77,201607,31,"        19,600",3,2003,냉천로107번길 14
경상남도 창원진해구 석동,660,0660,0000,벚꽃그린빌2단지,59.83,95.77,201608,26,"        19,000",4,2003,냉천로107번길 14
경상남도 창원진해구 석동,660,0660,0000,벚꽃그린빌2단지,59.83,95.77,201609,2,"        20,500",2,2003,냉천로107번길 14
경상남도 창원진해구 석동,660,0660,0000,벚꽃그린빌2단지,59.83,88.9,201609,8,"        20,700",1,2003,냉천로107번길 14
경상남도 창원진해구 석동,660,0660,0000,벚꽃그린빌2단지,51.71,76.84,201609,27,"        15,850",3,2003,냉천로107번길 14
경상남도 창원진해구 석동,660,0660,0000,벚꽃그린빌2단지,51.71,76.84,201611,2,"        17,000",1,2003,냉천로107번길 14
경상남도 창원진해구 석동,660,0660,0000,벚꽃그린빌2단지,51.71,76.84,201612,1,"        17,400",2,2003,냉천로107번길 14
경상남도 창원진해구 석동,660,0660,0000,벚꽃그린빌2단지,59.83,95.77,201612,30,"        19,800",2,2003,냉천로107번길 14
경상남도 창원진해구 석동,660,0660,0000,벚꽃그린빌2단지,51.71,76.83,201701,3,"        16,000",3,2003,냉천로107번길 14
경상남도 창원진해구 석동,660,0660,0000,벚꽃그린빌2단지,59.83,95.77,201701,7,"        19,700",3,2003,냉천로107번길 14
경상남도 창원진해구 석동,660,0660,0000,벚꽃그린빌2단지,59.83,95.77,201701,31,"        19,000",3,2003,냉천로107번길 14
경상남도 창원진해구 석동,660,0660,0000,벚꽃그린빌2단지,59.83,88.9,201702,6,"        19,000",1,2003,냉천로107번길 14
경상남도 창원진해구 석동,660,0660,0000,벚꽃그린빌2단지,51.71,76.84,201703,23,"        16,100",4,2003,냉천로107번길 14
경상남도 창원진해구 석동,660,0660,0000,벚꽃그린빌2단지,51.71,76.84,201703,25,"        16,000",3,2003,냉천로107번길 14
경상남도 창원진해구 석동,660,0660,0000,벚꽃그린빌2단지,51.71,76.84,201705,3,"        17,000",4,2003,냉천로107번길 14
경상남도 창원진해구 석동,660,0660,0000,벚꽃그린빌2단지,59.83,95.77,201705,24,"        18,700",2,2003,냉천로107번길 14
경상남도 창원진해구 석동,659,0659,0000,벚꽃그린빌4단지,74.96,104.58,201607,13,"        23,800",1,2003,석동로 80
경상남도 창원진해구 석동,659,0659,0000,벚꽃그린빌4단지,84.96,127.18,201609,10,"        27,000",4,2003,석동로 80
경상남도 창원진해구 석동,659,0659,0000,벚꽃그린빌4단지,84.96,127.18,201610,10,"        27,400",2,2003,석동로 80
경상남도 창원진해구 석동,659,0659,0000,벚꽃그린빌4단지,84.96,127.18,201610,18,"        27,400",2,2003,석동로 80
경상남도 창원진해구 석동,659,0659,0000,벚꽃그린빌4단지,74.96,112.41,201612,16,"        20,000",3,2003,석동로 80
경상남도 창원진해구 석동,659,0659,0000,벚꽃그린빌4단지,74.96,112.41,201701,17,"        23,000",4,2003,석동로 80
경상남도 창원진해구 석동,659,0659,0000,벚꽃그린빌4단지,84.96,127.18,201702,17,"        27,400",3,2003,석동로 80
경상남도 창원진해구 석동,659,0659,0000,벚꽃그린빌4단지,59.83,90.15,201702,21,"        19,100",3,2003,석동로 80
경상남도 창원진해구 석동,659,0659,0000,벚꽃그린빌4단지,74.96,112.41,201702,24,"        24,500",2,2003,석동로 80
경상남도 창원진해구 석동,659,0659,0000,벚꽃그린빌4단지,59.83,83.47,201705,16,"        17,900",1,2003,석동로 80
경상남도 창원진해구 석동,298-2,0298,0002,유일수정빌라,79.43,44.57,201702,23,"        12,000",2,1994,돌리로10번길 25
경상남도 창원진해구 석동,355-4,0355,0004,파인빌리지,84.87,42.48,201609,6,"        17,200",1,2002,돌리로22번길 5-16
경상남도 창원진해구 소사동,9-12,0009,0012,동화맨션B동,59.55,25.78,201701,6,"         5,900",2,1996,소사로 35
경상남도 창원진해구 소사동,9-12,0009,0012,동화맨션B동,59.55,25.78,201705,22,"         6,000",4,1996,소사로 35
경상남도 창원진해구 소사동,9-39,0009,0039,세정아델하우스,64.65,48.19,201610,20,"        10,000",5,2012,소사로 37
경상남도 창원진해구 소사동,9-39,0009,0039,세정아델하우스,64.899,48.37,201610,25,"        11,000",2,2012,소사로 37
경상남도 창원진해구 소사동,9-39,0009,0039,세정아델하우스,64.65,48.19,201610,25,"        10,000",2,2012,소사로 37
경상남도 창원진해구 속천동,4-2,0004,0002,유진파크뷰,73.185,57.83,201706,26,"        15,500",5,2012,속천로 57
경상남도 창원진해구 송학동,50-10,0050,0010,중앙상가,80.39,4.96,201607,12,"        13,000",2,1980,벚꽃로60번길 9-2
경상남도 창원진해구 송학동,50-10,0050,0010,중앙상가,80.39,4.96,201701,17,"         7,000",2,1980,벚꽃로60번길 9-2
경상남도 창원진해구 여좌동,97-34,0097,0034,경동빌라(97-34),44.12,20.54,201610,5,"         5,200",2,1997,여명로 91
경상남도 창원진해구 여좌동,97-34,0097,0034,경동빌라(97-34),44.12,20.54,201702,23,"         7,700",3,1997,여명로 91
경상남도 창원진해구 여좌동,35-1,0035,0001,경동빌라A,63.81,30.55,201612,2,"         7,300",1,1991,여좌로123번길 10-10
경상남도 창원진해구 여좌동,104-9,0104,0009,광신,59.82,57.6,201607,25,"         7,000",2,1986,여좌로63번길 20-4
경상남도 창원진해구 여좌동,105-32,0105,0032,대성빌라(105-32),76.05,36.63,201609,13,"        11,800",4,1992,여명로 90
경상남도 창원진해구 여좌동,759-1,0759,0001,동민화이트빌,59.1135,45.86,201703,27,"        12,100",2,2007,여좌남로 30
경상남도 창원진해구 여좌동,120-35,0120,0035,동백맨션,64.06,40.5,201610,19,"         7,000",3,1985,여좌남로41번길 12
경상남도 창원진해구 여좌동,120-35,0120,0035,동백맨션,64.06,40.5,201706,14,"         8,200",2,1985,여좌남로41번길 12
경상남도 창원진해구 여좌동,39-2,0039,0002,라인빌라,52.57,33.21,201609,27,"         7,500",2,1998,여좌천로 94
경상남도 창원진해구 여좌동,2-30,0002,0030,로얄빌라,174.52,101.75,201610,6,"        23,000",3,1991,여좌천로 120
경상남도 창원진해구 여좌동,8-4,0008,0004,목화가동,45.96,30.9,201610,28,"         5,500",1,1987,여좌천로116번길 14-1
경상남도 창원진해구 여좌동,8-4,0008,0004,목화가동,45.24,30.4,201703,10,"         6,000",3,1987,여좌천로116번길 14-1
경상남도 창원진해구 여좌동,110-6,0110,0006,송원하이츠빌라,64.39,40.7,201611,4,"         6,000",4,1992,여좌로63번길 9-1
경상남도 창원진해구 여좌동,110-6,0110,0006,송원하이츠빌라,64.39,40.7,201705,25,"         6,000",4,1992,여좌로63번길 9-1
경상남도 창원진해구 여좌동,8-20,0008,0020,승진빌라,70.58,38.1,201706,5,"         8,100",2,1989,여좌로99번다길 20
경상남도 창원진해구 여좌동,8-20,0008,0020,승진빌라,70.58,38.1,201706,19,"         8,100",2,1989,여좌로99번다길 20
경상남도 창원진해구 여좌동,748-1,0748,0001,신창APT,60.01,43.18,201703,13,"         4,900",1,1984,여좌남로10번길 3
경상남도 창원진해구 여좌동,121-1,0121,0001,신흥연립(가),46.695,27,201704,10,"         5,000",1,1988,여좌남로55번안길 3
경상남도 창원진해구 여좌동,134-1,0134,0001,여좌상가APT,40.6,25.5,201703,16,"         5,480",2,1981,여좌남로56번길 3
경상남도 창원진해구 여좌동,41-1,0041,0001,은하,56.2,47.9,201704,15,"         4,100",1,1980,여좌로123번길 15
경상남도 창원진해구 여좌동,93-3,0093,0003,정원빌라,91.59,39.8,201607,4,"         9,500",3,1991,여좌천로80번길 6
경상남도 창원진해구 여좌동,836-58,0836,0058,중앙하이츠빌라,66.78,25.16,201611,30,"        10,000",4,2001,태백서로14번길 22
경상남도 창원진해구 여좌동,836-58,0836,0058,중앙하이츠빌라,66.78,25.16,201703,29,"         9,000",5,2001,태백서로14번길 22
경상남도 창원진해구 여좌동,34-40,0034,0040,청산빌라,58.83,35.55,201706,8,"         7,500",4,1997,여좌로118번가길 11-1
경상남도 창원진해구 여좌동,104-1,0104,0001,청송빌라,39.54,19.3,201612,14,"         4,600",3,1983,여명로 78
경상남도 창원진해구 여좌동,104-1,0104,0001,청송빌라,45.51,22.2,201704,19,"         5,100",1,1983,여명로 78
경상남도 창원진해구 여좌동,107-30,0107,0030,한일빌라(107-30),84.84,43.2,201612,9,"        11,900",2,1990,여명로 51-1
경상남도 창원진해구 여좌동,107-30,0107,0030,한일빌라(107-30),84.84,43.2,201706,7,"        13,100",2,1990,여명로 51-1
경상남도 창원진해구 여좌동,761-202,0761,0202,화신빌라,57.27,41.9,201704,10,"         8,900",3,1995,여좌로21번길 35
경상남도 창원진해구 이동,346,0346,0000,대진빌라,74.64,41.63,201704,30,"        10,500",2,2000,충장로407번길 9-7
경상남도 창원진해구 이동,334-11,0334,0011,대창빌라,84.75,61.86,201609,3,"        12,100",4,2004,해원로8번길 9
경상남도 창원진해구 이동,506-9,0506,0009,두손빌라2차,75.49,37.11,201611,22,"        12,500",4,2003,병암로38번길 11
경상남도 창원진해구 이동,512,0512,0000,무지개,59.49,64.72,201607,10,"         8,500",1,1985,병암로29번길 3
경상남도 창원진해구 이동,512,0512,0000,무지개,59.49,64.72,201706,30,"        12,000",2,1985,병암로29번길 3
경상남도 창원진해구 이동,331-4,0331,0004,삼희,36.17,34,201703,3,"         4,100",1,1979,해원로 24
경상남도 창원진해구 이동,288-1,0288,0001,성모빌라트,62.55,28.97,201609,5,"        12,500",3,2004,해원로2번길 29-1
경상남도 창원진해구 이동,542-45,0542,0045,안성그린파크,59.58,42.95,201611,8,"         7,000",3,1995,충장로364번가길 4-13
경상남도 창원진해구 이동,542-45,0542,0045,안성그린파크,54.15,38.93,201703,1,"         8,500",2,1995,충장로364번가길 4-13
경상남도 창원진해구 이동,47-10,0047,0010,유일그린빌라,58.83,27.5,201611,18,"         8,000",2,1991,충장로439번길 28
경상남도 창원진해구 이동,26-4,0026,0004,은성빌라,62.71,32.05,201612,9,"         9,300",4,2003,해원로2번길 42
경상남도 창원진해구 이동,19-3,0019,0003,이동,44.1,37.4,201607,2,"         7,000",2,1989,해원로2번길 39
경상남도 창원진해구 이동,508-5,0508,0005,일성빌라가동,81.57,59.25,201706,20,"         8,000",4,1991,병암로30번길 5-7
경상남도 창원진해구 이동,508-6,0508,0006,일성빌라나동,68.73,44.56,201702,18,"        10,200",1,1992,병암로30번길 5-5
경상남도 창원진해구 이동,293-2,0293,0002,중앙빌라,68.43,43.25,201703,18,"        10,500",4,1991,해원로2번길 37
경상남도 창원진해구 이동,507-10,0507,0010,청산빌라,84.92,50,201610,12,"        13,900",1,1998,진해대로728번길 8-38
경상남도 창원진해구 이동,332-1,0332,0001,혜성빌라,56.395,48.13,201703,13,"         7,000",1,1990,해원로14번길 11-3
경상남도 창원진해구 익선동,26,0026,0000,에덴상가빌라,83.64,38.87,201703,20,"        10,500",5,1996,백구로 75
경상남도 창원진해구 익선동,26,0026,0000,에덴상가빌라,83.34,36.49,201705,26,"         8,000",2,1996,백구로 75
경상남도 창원진해구 익선동,25-1,0025,0001,익선주택(25-1),49.69,39.14,201703,14,"         5,380",1,1978,편백로13번길 15-1
경상남도 창원진해구 인사동,7-24,0007,0024,목동원룸,32.88,14.52,201608,10,"         4,000",4,2001,인사로6번길 4
경상남도 창원진해구 인사동,7-24,0007,0024,목동원룸,29.81,13.16,201702,4,"         2,600",4,2001,인사로6번길 4
경상남도 창원진해구 인사동,7-24,0007,0024,목동원룸,32.88,14.52,201702,7,"         3,000",4,2001,인사로6번길 4
경상남도 창원진해구 자은동,310-1,0310,0001,경동빌라1차,59.19,27.12,201609,7,"         7,000",2,1994,자은로 104-3
경상남도 창원진해구 자은동,305-9,0305,0009,경동빌라2차,59.4,36.6,201704,7,"         7,000",3,1995,자은로88번안길 17
경상남도 창원진해구 자은동,858-22,0858,0022,경부로얄맨션,81.66,48.96,201612,17,"        11,000",4,1994,덕산로55번길 10-2
경상남도 창원진해구 자은동,977-1,0977,0001,대동빌라트2단지,76.23,97.73,201611,7,"        19,700",2,1996,냉천로108번길 5-16
경상남도 창원진해구 자은동,977-1,0977,0001,대동빌라트2단지,76.23,97.73,201612,25,"        21,500",3,1996,냉천로108번길 5-16
경상남도 창원진해구 자은동,977-1,0977,0001,대동빌라트2단지,76.23,97.73,201702,6,"        19,500",1,1996,냉천로108번길 5-16
경상남도 창원진해구 자은동,668-6,0668,0006,봉산빌라,67.65,51.89,201607,8,"        10,500",1,1992,진해대로976번길 6-7
경상남도 창원진해구 자은동,668-6,0668,0006,봉산빌라,74.15,56.88,201704,11,"         8,300",1,1992,진해대로976번길 6-7
경상남도 창원진해구 자은동,668-6,0668,0006,봉산빌라,67.65,51.89,201706,22,"        10,000",1,1992,진해대로976번길 6-7
경상남도 창원진해구 자은동,293-1,0293,0001,부길빌라2차,68.22,40.04,201609,13,"         9,000",2,1995,자은로88번안길 11
경상남도 창원진해구 자은동,293-1,0293,0001,부길빌라2차,68.94,40.46,201609,22,"         9,300",3,1995,자은로88번안길 11
경상남도 창원진해구 자은동,949-1,0949,0001,삼익가동,58.78,43,201611,8,"         6,300",3,1989,진해대로913번길 20
경상남도 창원진해구 자은동,309-1,0309,0001,성호빌라,73.29,50.07,201705,24,"         6,000",3,1996,자은로 104
경상남도 창원진해구 자은동,407-4,0407,0004,안성명작빌라,84.99,38.97,201704,23,"        11,500",5,1998,진해대로913번길 29
경상남도 창원진해구 자은동,936-2,0936,0002,유일궁전빌라,69.15,12.62,201608,22,"         9,000",4,1993,진해대로901번길 6-3
경상남도 창원진해구 자은동,936-2,0936,0002,유일궁전빌라,66.57,12.08,201705,12,"         8,700",1,1993,진해대로901번길 6-3
경상남도 창원진해구 자은동,936-2,0936,0002,유일궁전빌라,69.15,12.62,201706,19,"        11,000",2,1993,진해대로901번길 6-3
경상남도 창원진해구 자은동,657-69,0657,0069,자은,37.79,47.1,201612,2,"         5,770",1,1980,진해대로976번길 6-17
경상남도 창원진해구 자은동,960-3,0960,0003,자은금화빌라,84.51,40.99,201705,26,"        13,400",4,2001,자은로64번길 5
경상남도 창원진해구 자은동,960-3,0960,0003,자은금화빌라,84.24,40.87,201706,5,"        12,700",3,2001,자은로64번길 5
경상남도 창원진해구 자은동,861-9,0861,0009,천자빌라,68.01,37.66,201611,16,"        12,100",2,1994,덕산로55번길 3
