□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,,
,,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다.,,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,,
계약일자 : 20150701 ~ 20160630,,,,,,,,,,,,
실거래 구분 : 연립다세대(매매),,,,,,,,,,,,
주소구분 : 지번주소,,,,,,,,,,,,
시도 : 경상남도,,,,,,,,,,,,
시군구 : 창원진해구,,,,,,,,,,,,
읍면동 : 전체,,,,,,,,,,,,
면적 : 전체,,,,,,,,,,,,
금액선택 : 전체,,,,,,,,,,,,
,,,,,,,,,,,,
시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원진해구 이동,512,0512,0000,무지개,59.49,64.72,201511,23,"        12,000",2,1985,병암로29번길 3
경상남도 창원진해구 이동,512,0512,0000,무지개,59.49,64.72,201604,1,"        12,000",3,1985,병암로29번길 3
경상남도 창원진해구 이동,542-45,0542,0045,안성그린파크,59.58,42.95,201606,14,"         7,900",2,1995,충장로364번가길 4-13
경상남도 창원진해구 이동,336-10,0336,0010,우진빌라,50.14,35.9,201510,27,"         7,500",2,1991,해원로8번길 14
경상남도 창원진해구 이동,515-5,0515,0005,유일낙원빌라,59.38,36.32,201604,14,"        12,000",1,1997,병암로30번길 4
경상남도 창원진해구 이동,26-4,0026,0004,은성빌라,74.32,37.98,201606,7,"        10,800",3,2003,해원로2번길 42
경상남도 창원진해구 이동,47-6,0047,0006,은하빌라,76.03,38.13,201511,11,"        10,000",4,2001,충장로439번길 29
경상남도 창원진해구 이동,19-3,0019,0003,이동,49.08,41.7,201509,18,"         6,500",1,1989,해원로2번길 39
경상남도 창원진해구 이동,19-3,0019,0003,이동,44.1,37.4,201511,11,"         7,250",3,1989,해원로2번길 39
경상남도 창원진해구 이동,69-63,0069,0063,정원빌라,76.18,43.1,201605,31,"         7,000",3,1996,냉천로8번길 19
경상남도 창원진해구 이동,507-10,0507,0010,청산빌라,84.63,49.83,201601,3,"        13,000",1,1998,진해대로728번길 8-38
경상남도 창원진해구 이동,507-10,0507,0010,청산빌라,84.63,49.83,201602,22,"        15,500",1,1998,진해대로728번길 8-38
경상남도 창원진해구 이동,507-11,0507,0011,태성빌라(507-11),70.15,33.06,201604,7,"        11,700",2,2000,병암로38번길 5
경상남도 창원진해구 이동,538-142,0538,0142,행운주택(538-142),42.79,33.33,201602,13,"         6,200",1,1990,충장로364번가길 5
경상남도 창원진해구 익선동,26,0026,0000,에덴상가빌라,83.64,38.87,201604,24,"        10,650",3,1996,백구로 75
경상남도 창원진해구 익선동,25-1,0025,0001,익선주택(25-1),49.69,39.14,201510,2,"         3,680",2,1978,편백로13번길 15-1
경상남도 창원진해구 인사동,1-16,0001,0016,(1-16),42.78,48.51,201601,4,"         2,700",2,1984,충장로130번길 19
경상남도 창원진해구 인사동,7-24,0007,0024,목동원룸,35.95,15.87,201509,3,"         3,200",2,2001,인사로6번길 4
경상남도 창원진해구 인사동,7-24,0007,0024,목동원룸,36.59,16.16,201603,25,"         2,800",3,2001,인사로6번길 4
경상남도 창원진해구 인사동,7-222,0007,0222,제황,57.8,43,201510,21,"         5,400",2,1988,제황로 68
경상남도 창원진해구 인사동,7-222,0007,0222,제황,57.8,43,201603,14,"         4,750",3,1988,제황로 68
경상남도 창원진해구 자은동,370-1,0370,0001,경남빌라,68.1,37.55,201606,9,"         8,500",3,1993,자은로64번가길 16
경상남도 창원진해구 자은동,310-1,0310,0001,경동빌라1차,59.4,27.21,201508,17,"         9,000",4,1994,자은로 104-3
경상남도 창원진해구 자은동,305-9,0305,0009,경동빌라2차,59.4,36.6,201601,24,"         9,000",4,1995,자은로88번안길 17
경상남도 창원진해구 자은동,302-15,0302,0015,경동빌라3차,59.4,36.55,201508,12,"         8,400",2,1996,자은로88번안길 14
경상남도 창원진해구 자은동,944-4,0944,0004,경동빌라6차,69.3,36.35,201601,4,"        11,500",2,1996,진해대로901번길 14
경상남도 창원진해구 자은동,944-4,0944,0004,경동빌라6차,69.3,36.35,201602,5,"        11,500",2,1996,진해대로901번길 14
경상남도 창원진해구 자은동,858-22,0858,0022,경부로얄맨션,81.66,48.96,201509,15,"        13,000",2,1994,덕산로55번길 10-2
경상남도 창원진해구 자은동,708-2,0708,0002,대경빌라,54.77,37.54,201512,21,"        11,500",2,1997,진해대로989번길 19-4
경상남도 창원진해구 자은동,977-1,0977,0001,대동빌라트2단지,76.23,97.73,201508,10,"        20,000",2,1996,냉천로108번길 5-16
경상남도 창원진해구 자은동,977-1,0977,0001,대동빌라트2단지,76.23,97.73,201604,25,"        19,700",2,1996,냉천로108번길 5-16
경상남도 창원진해구 자은동,668-6,0668,0006,봉산빌라,78.45,60.17,201510,23,"        10,700",2,1992,진해대로976번길 6-7
경상남도 창원진해구 자은동,668-6,0668,0006,봉산빌라,67.65,51.89,201603,4,"         8,000",1,1992,진해대로976번길 6-7
경상남도 창원진해구 자은동,959-2,0959,0002,부길골든프라자,84.69,31.98,201603,25,"        16,000",5,1998,자은로64번길 3
경상남도 창원진해구 자은동,300,0300,0000,부길빌라1차,44.07,23.08,201509,20,"         6,800",4,1995,자은로88번안길 10
경상남도 창원진해구 자은동,300,0300,0000,부길빌라1차,57.45,30.09,201512,1,"         6,200",4,1995,자은로88번안길 10
경상남도 창원진해구 자은동,951-15,0951,0015,삼익나동,45.9,38,201605,21,"         7,500",2,1989,진해대로913번길 20-1
경상남도 창원진해구 자은동,309-1,0309,0001,성호빌라,63.38,43.31,201510,1,"         8,000",4,1996,자은로 104
경상남도 창원진해구 자은동,314-4,0314,0004,여명약수빌라,70.75,48.07,201605,16,"         8,500",4,1993,자은로88번안길 23
경상남도 창원진해구 자은동,957-14,0957,0014,유일파크빌라A동,34.59,19,201604,14,"         4,000",3,1993,자은로64번나길 9
경상남도 창원진해구 자은동,314-1,0314,0001,자은정원빌라,76.59,54.29,201508,29,"        14,500",1,1994,자은로 110
경상남도 창원진해구 자은동,861-9,0861,0009,천자빌라,68.01,37.66,201508,11,"        10,000",1,1994,덕산로55번길 3
경상남도 창원진해구 자은동,861-9,0861,0009,천자빌라,68.01,37.66,201512,15,"        10,000",1,1994,덕산로55번길 3
경상남도 창원진해구 자은동,947-16,0947,0016,"혜성빌라A,B",49.23,23.77,201509,21,"         8,350",3,1991,진해대로913번길 16
경상남도 창원진해구 제덕동,382-1,0382,0001,해성뷰티빌,74.93,42.89,201509,14,"         8,150",4,2002,제덕로234번길 16
경상남도 창원진해구 제덕동,382-1,0382,0001,해성뷰티빌,74.43,42.61,201602,25,"         8,400",4,2002,제덕로234번길 16
경상남도 창원진해구 제덕동,382-1,0382,0001,해성뷰티빌,74.43,42.61,201605,30,"         5,700",2,2002,제덕로234번길 16
경상남도 창원진해구 제황산동,29-8,0029,0008,(29-8),67.88,55,201507,14,"        15,900",5,2015,태평로37번안길 8
경상남도 창원진해구 제황산동,29-8,0029,0008,(29-8),67.88,55,201508,6,"        15,900",5,2015,태평로37번안길 8
경상남도 창원진해구 제황산동,29-8,0029,0008,(29-8),67.88,55,201512,4,"        15,800",4,2015,태평로37번안길 8
경상남도 창원진해구 제황산동,28-396,0028,0396,경남빌라,66.96,40.5,201510,28,"         7,000",4,1998,인사로38번길 8
경상남도 창원진해구 제황산동,29-50,0029,0050,부촌빌라,93.84,58,201512,21,"        11,500",1,1989,태평로37번안길 12
경상남도 창원진해구 제황산동,28-549,0028,0549,제황빌라,42.56,23.25,201604,22,"         5,300",3,2007,인사로17번길 8
경상남도 창원진해구 죽곡동,100-4,0100,0004,태성빌라1동,82.67,65.91,201507,29,"         6,000",2,1998,어은로35번길 25-2
경상남도 창원진해구 죽곡동,100-2,0100,0002,태성빌라2동,67.44,57.67,201511,5,"         6,600",2,1998,어은로35번길 25-4
경상남도 창원진해구 중앙동,5,0005,0000,중앙,53.29,9.62,201511,12,"         3,600",3,1979,중원동로 53
경상남도 창원진해구 중앙동,5,0005,0000,중앙,53.29,9.62,201605,7,"         6,700",3,1979,중원동로 53
경상남도 창원진해구 중앙동,5,0005,0000,중앙,53.29,9.62,201606,24,"         4,650",5,1979,중원동로 53
경상남도 창원진해구 충무동,28-190,0028,0190,금강영지빌A,63.82,58,201601,7,"        15,500",2,2013,제황로80번길 18
경상남도 창원진해구 충무동,28-190,0028,0190,금강영지빌A,63.82,58,201605,18,"        15,300",3,2013,제황로80번길 18
경상남도 창원진해구 충의동,54-3,0054,0003,남진다동,48.78,28.68,201510,29,"         6,250",3,1987,태평로58번길 10-1
경상남도 창원진해구 충의동,61,0061,0000,대풍충의빌라,76.68,38.41,201510,13,"         7,800",3,1996,중원동로10번길 49-1
경상남도 창원진해구 충의동,45,0045,0000,동성나동,52.48,39.88,201605,3,"         7,000",1,1984,태평로48번길 5
경상남도 창원진해구 태백동,4-484,0004,0484,(4-484),64.46,109,201606,22,"         3,000",1,1979,태백서로47번길 5
경상남도 창원진해구 태백동,4-489,0004,0489,(4-489),52.16,60.5,201509,12,"         5,000",2,1980,태백서로 41-13
경상남도 창원진해구 태백동,4-489,0004,0489,(4-489),52.16,60.5,201603,5,"         4,800",2,1980,태백서로 41-13
경상남도 창원진해구 태평동,49,0049,0000,동성가동,52.48,39.88,201512,11,"         6,100",2,1984,태평로48번길 3
경상남도 창원진해구 태평동,56,0056,0000,보성빌라,58.68,32.74,201512,4,"         5,000",3,1991,태평로 62-1
경상남도 창원진해구 태평동,56,0056,0000,보성빌라,58.68,32.74,201601,14,"         6,800",2,1991,태평로 62-1
경상남도 창원진해구 풍호동,771-15,0771,0015,경동덕산빌라1차,82.77,39.85,201509,3,"        14,000",2,1996,덕산로40번길 28
경상남도 창원진해구 풍호동,722-4,0722,0004,뉴중앙골든프라자,72.25,38.8,201603,3,"        17,000",6,2016,충장로541번길 6
경상남도 창원진해구 풍호동,722-4,0722,0004,뉴중앙골든프라자,71.97,38.64,201603,5,"        19,000",3,2016,충장로541번길 6
경상남도 창원진해구 풍호동,722-4,0722,0004,뉴중앙골든프라자,72.25,38.8,201603,17,"        19,500",3,2016,충장로541번길 6
경상남도 창원진해구 풍호동,722-4,0722,0004,뉴중앙골든프라자,71.97,38.64,201603,17,"        18,700",4,2016,충장로541번길 6
경상남도 창원진해구 풍호동,722-4,0722,0004,뉴중앙골든프라자,71.97,38.64,201603,17,"        18,700",6,2016,충장로541번길 6
경상남도 창원진해구 풍호동,722-4,0722,0004,뉴중앙골든프라자,71.97,38.64,201603,22,"        18,000",5,2016,충장로541번길 6
경상남도 창원진해구 풍호동,762-3,0762,0003,덕산,50.58,64,201601,18,"         4,000",2,1984,충장로511번길 18
경상남도 창원진해구 풍호동,335,0335,0000,동진하이빌,73.31,40.31,201509,9,"        10,000",2,2003,충장로603번길 26
경상남도 창원진해구 풍호동,815-4,0815,0004,브라운하우스,56.26,39.46,201512,23,"        12,800",3,2013,진해대로1047번길 7
경상남도 창원진해구 풍호동,755-8,0755,0008,진흥골든빌라A,72.875,35.67,201510,14,"         9,000",5,1995,충장로 519
경상남도 창원진해구 행암동,180,0180,0000,경남빌라,65.8,31.63,201606,8,"         7,000",4,1993,행암로217번길 8
경상남도 창원진해구 행암동,212-5,0212,0005,영남빌라,66.95,67.61,201509,21,"         4,000",1,1992,행암로207번길 26
경상남도 창원진해구 회현동,19,0019,0000,경남빌라,39.06,24.33,201511,16,"         6,500",4,1998,편백로7번길 15
