□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
경상남도 창원의창구 도계동,344-1,0344,0001,성산빌라7차,57.19,26.12,202002,13,"         9,200",4,1994,도계로50번길 15
경상남도 창원의창구 도계동,362-6,0362,0006,성수빌라5차,58.46,36.24,201908,1,"         9,500",4,1995,하남천동길50번길 15
경상남도 창원의창구 도계동,360-20,0360,0020,성수빌라6차,63.865,32.83,201912,27,"         9,300",1,1995,하남천동길50번길 10
경상남도 창원의창구 도계동,411-13,0411,0013,세종트윈빌라나,32.18,20.32,201908,1,"         8,000",2,2002,태복산로31번길 36
경상남도 창원의창구 도계동,324-11,0324,0011,소중한집,66.81,44.04,201909,6,"         9,000",4,1996,하남천서길15번길 7
경상남도 창원의창구 도계동,394-16,0394,0016,송백들장미빌라,46.44,15.19,202001,23,"         5,100",1,2002,도계두리길 176-1
경상남도 창원의창구 도계동,394-16,0394,0016,송백들장미빌라,46.44,15.19,202002,5,"         6,900",1,2002,도계두리길 176-1
경상남도 창원의창구 도계동,335-18,0335,0018,송백아모르빌,76.5575,45.52,202001,30,"        14,500",3,2006,도계로4번길 21-11
경상남도 창원의창구 도계동,405-8,0405,0008,영신빌라1차,58.29,28.49,202001,20,"         9,400",2,1995,태복산로7번길 31
경상남도 창원의창구 도계동,312-21,0312,0021,우성빌라,72.75,39.23,202004,22,"        10,000",2,1992,하남천서길9번길 20-10
경상남도 창원의창구 도계동,312-21,0312,0021,우성빌라,66.28,31.77,202006,19,"         6,800",3,1992,하남천서길9번길 20-10
경상남도 창원의창구 도계동,327-11,0327,0011,일호하이파이데파트,78,30.11,201910,13,"        13,500",3,1991,도계로 41
경상남도 창원의창구 도계동,417-3,0417,0003,임호아트빌라,82.56,33.59,202004,22,"        12,650",2,1996,도계로95번길 6-16
경상남도 창원의창구 도계동,360-22,0360,0022,자유빌라B,66.21,35.65,202001,6,"        11,000",4,2001,하남천동길50번길 14
경상남도 창원의창구 도계동,312-1,0312,0001,조각빌라,80.37,28.95,202002,10,"         9,000",3,1992,하남천서길9번길 26
경상남도 창원의창구 도계동,317-6,0317,0006,청송빌라3차,42.23,23.03,202005,28,"         8,000",3,1994,도계두리길 108
경상남도 창원의창구 도계동,344-8,0344,0008,형제시티빌라(344-8),49.88,27.84,201912,17,"         8,500",5,1998,원이대로55번길 21-7
경상남도 창원의창구 도계동,363-2,0363,0002,황제빌라B,79.79,33.9,202003,7,"        17,500",6,1992,하남천동길 64
경상남도 창원의창구 동읍 단계리,247-3,0247,0003,경준해피존,78.1254,56.95,202004,14,"         8,700",2,2012,자여로 121-12
경상남도 창원의창구 동읍 단계리,247-3,0247,0003,경준해피존,78.1254,56.95,202005,13,"         9,350",3,2012,자여로 121-12
경상남도 창원의창구 동읍 용잠리,654,0654,0000,동아바론하우스,85,78.53,201910,31,"        13,000",4,2013,동읍로83번길 30-7
경상남도 창원의창구 동읍 용잠리,234-16,0234,0016,춘광파크맨션,53.01,33.4,201910,5,"         6,000",2,1991,용잠로41번길 17-9
경상남도 창원의창구 동읍 용잠리,333-1,0333,0001,한진상가,68.04,55.93,201911,25,"         4,200",3,1993,의창대로 840-4
경상남도 창원의창구 동읍 용정리,159-2,0159,0002,자미르하우스,60.63,88.04,201907,16,"        10,000",4,2012,자여로115번길 5
경상남도 창원의창구 동읍 용정리,159-2,0159,0002,자미르하우스,60.63,88.04,202002,3,"         9,900",2,2012,자여로115번길 5
경상남도 창원의창구 동읍 용정리,150-6,0150,0006,헬리체자여,72.4093,56.95,201912,30,"        17,900",3,2018,자여로112번길 21
경상남도 창원의창구 동읍 용정리,150-6,0150,0006,헬리체자여,76.1728,59.91,201912,30,"        18,800",3,2018,자여로112번길 21
경상남도 창원의창구 동읍 용정리,150-6,0150,0006,헬리체자여,72.4093,56.95,202004,20,"        12,000",2,2018,자여로112번길 21
경상남도 창원의창구 동정동,334-2,0334,0002,더푸름빌리지,83.3063,78.81,201908,25,"        22,000",5,2016,동정길 53-17
경상남도 창원의창구 동정동,334-2,0334,0002,더푸름빌리지,83.3063,78.81,201908,25,"        22,000",2,2016,동정길 53-17
경상남도 창원의창구 동정동,334-2,0334,0002,더푸름빌리지,74.2996,70.03,201912,15,"        20,000",5,2016,동정길 53-17
경상남도 창원의창구 동정동,275-5,0275,0005,덕산세영파크2차,46.88,38.07,202001,16,"        16,000",2,2014,서상로 39-8
경상남도 창원의창구 북동,56,0056,0000,썬빌Ⅱ,81.17,59.92,202005,4,"        17,150",3,2012,의안로43번길 11
경상남도 창원의창구 북면 신촌리,882-4,0882,0004,SK빌,65.367,69.75,202004,28,"        18,000",2,2016,신리길30번길 10
경상남도 창원의창구 북면 신촌리,1533-14,1533,0014,거풍센터빌2단지,81.9293,89.82,201911,29,"        14,000",4,2014,신촌본포로 5-14
경상남도 창원의창구 북면 신촌리,1386-10,1386,0010,거풍힐링빌,75.915,87,201908,29,"        15,000",3,2014,천주로 1202-7
경상남도 창원의창구 북면 신촌리,산65-8,0065,0008,숲속그린빌,72.8926,102.62,202002,9,"        15,000",3,2018,천주로 1209
경상남도 창원의창구 북면 신촌리,산65-8,0065,0008,숲속그린빌,72.8926,102.62,202002,28,"        15,000",3,2018,천주로 1209
경상남도 창원의창구 북면 신촌리,산65-8,0065,0008,숲속그린빌,72.8926,102.62,202003,2,"        15,500",4,2018,천주로 1209
경상남도 창원의창구 북면 신촌리,887-3,0887,0003,올라뷰,76.7,61.51,201907,5,"        18,800",2,2015,신리길 25
경상남도 창원의창구 북면 신촌리,887-3,0887,0003,올라뷰,76.7,61.51,202001,7,"        18,800",2,2015,신리길 25
경상남도 창원의창구 북면 신촌리,887-3,0887,0003,올라뷰,76.7,61.51,202003,26,"        12,523",2,2015,신리길 25
경상남도 창원의창구 서상동,532,0532,0000,강남풀하우스,70.563,38.02,201908,26,"        13,000",2,2005,서상로 57-21
경상남도 창원의창구 서상동,532,0532,0000,강남풀하우스,67.7897,36.52,202001,9,"        11,500",4,2005,서상로 57-21
경상남도 창원의창구 서상동,532,0532,0000,강남풀하우스,67.7897,36.52,202003,14,"        13,000",2,2005,서상로 57-21
경상남도 창원의창구 서상동,10-2,0010,0002,대암빌라A동,58,31.45,202003,4,"         8,000",2,2001,천주로12번길 34-15
경상남도 창원의창구 서상동,416,0416,0000,대영주택,55.11,46.07,201912,30,"         8,350",1,1982,천주로12번길 19
경상남도 창원의창구 서상동,317-1,0317,0001,대영주택D,58.91,51.6,201907,2,"         7,200",1,1985,천주로12번길 24-7
경상남도 창원의창구 서상동,10-3,0010,0003,동원빌라,50.57,41.06,201912,13,"         7,000",4,1997,의창대로211번길 6-4
경상남도 창원의창구 서상동,10-3,0010,0003,동원빌라,61.37,49.83,202004,23,"         8,000",3,1997,의창대로211번길 6-4
경상남도 창원의창구 서상동,332-1,0332,0001,한성맨션나동,50.91,43.97,202002,3,"         6,000",2,1984,천주로12번길 6-16
경상남도 창원의창구 소계동,701-33,0701,0033,둥지빌라2차,76.41,42.4,201912,9,"         9,600",3,2002,금강로355번길 36
경상남도 창원의창구 소계동,720-3,0720,0003,뜨라페,75.17,56.65,201908,2,"        22,000",3,2016,소계로 131-9
경상남도 창원의창구 소계동,718-29,0718,0029,목화빌라,87.45,52.77,201908,29,"        10,600",1,1992,금강로355번길 47
경상남도 창원의창구 소계동,704-3,0704,0003,미림맨숀,57.87,50.7,201910,23,"         7,000",3,1983,금강로369번길 22-8
경상남도 창원의창구 소계동,702-5,0702,0005,소계썬빌,68.48,45.76,201911,4,"        15,000",4,2013,소계로106번길 20
경상남도 창원의창구 소계동,719-13,0719,0013,옥산빌라,69.72,33.93,202002,4,"         4,000",4,1990,소계로128번길 13
경상남도 창원의창구 소계동,715-4,0715,0004,일산시티아트,84.32,26.16,201909,27,"        15,000",4,1997,소계로94번길 6
경상남도 창원의창구 소계동,715-4,0715,0004,일산시티아트,84.32,26.16,202002,13,"        15,000",5,1997,소계로94번길 6
경상남도 창원의창구 소계동,715-4,0715,0004,일산시티아트,84.32,26.16,202005,6,"        14,400",5,1997,소계로94번길 6
경상남도 창원의창구 소계동,714-1,0714,0001,정원연립B동,48.83,27.09,201912,25,"         5,300",3,1983,소계로90번길 10
경상남도 창원의창구 소계동,714-7,0714,0007,진한빌딩,62.37,24.44,201911,27,"         9,000",6,1994,소계로84번길 3
경상남도 창원의창구 소계동,721-21,0721,0021,한보,47.07,45.29,201911,23,"         7,800",1,1983,소계로 117
경상남도 창원의창구 소답동,150-22,0150,0022,남양빌라1차,48.12,48.94,201911,29,"         5,000",4,1994,읍성로101번길 16
경상남도 창원의창구 소답동,134-14,0134,0014,대양빌라,54.54,32.48,202005,22,"         4,700",5,1994,의안로32번길 34
경상남도 창원의창구 소답동,159-5,0159,0005,대한빌라,49.27,27.54,201912,26,"         6,000",4,1993,의창대로299번길 6-14
경상남도 창원의창구 소답동,137-2,0137,0002,동림그린빌라,68.65,37.13,201909,21,"        13,000",4,1996,의안로18번길 28-1
경상남도 창원의창구 소답동,107-6,0107,0006,동호빌라,116.64,144.77,202001,28,"        18,500",5,1997,의안로32번길 11
경상남도 창원의창구 소답동,151-1,0151,0001,리즈트빌라,50.77,28.03,201909,10,"         9,000",1,1993,읍성로101번길 18
경상남도 창원의창구 소답동,151-1,0151,0001,리즈트빌라,50.77,28.03,201911,27,"         7,400",3,1993,읍성로101번길 18
경상남도 창원의창구 소답동,137-3,0137,0003,보람빌라,47.55,27.16,202003,17,"         7,800",5,1995,의안로18번길 34
경상남도 창원의창구 소답동,119-4,0119,0004,성수빌라11차,68.3,34.78,202002,7,"         6,400",5,1996,의안로32번길 22
경상남도 창원의창구 소답동,113-6,0113,0006,성수빌라7차,62.79,11.63,201911,30,"         9,100",3,1996,의안로8번길 4-1
경상남도 창원의창구 소답동,107-7,0107,0007,세안빌라,74.18,41.14,201907,16,"        11,700",3,2000,의안로32번길 9
경상남도 창원의창구 소답동,137-8,0137,0008,세원빌라,70.74,37.83,201910,11,"        10,700",2,1995,의안로18번길 30
경상남도 창원의창구 소답동,130-9,0130,0009,수양빌라,84.465,44,201909,26,"        16,200",3,2000,의안로50번길 33
경상남도 창원의창구 소답동,146-7,0146,0007,신동우3차,71.16,43.71,202004,3,"        11,000",1,1994,의안로56번길 45
경상남도 창원의창구 소답동,146-7,0146,0007,신동우3차,71.16,43.71,202006,4,"         6,900",2,1994,의안로56번길 45
경상남도 창원의창구 소답동,451-2,0451,0002,써니원빌,83.07,72.96,202006,2,"        23,000",2,2017,천주로36번길 45
경상남도 창원의창구 소답동,128-2,0128,0002,정원빌라,80.25,51.59,201911,1,"        14,000",1,1991,의안로66번길 28
경상남도 창원의창구 소답동,146-9,0146,0009,청송가든빌라,67.68,38.45,202004,20,"         9,000",2,1995,의안로56번길 41
경상남도 창원의창구 소답동,142-3,0142,0003,청송장미빌라,54.49,51.51,202004,4,"         6,500",1,1998,읍성로101번길 2-1
경상남도 창원의창구 소답동,111-9,0111,0009,칠성상가,89.2,32.94,201910,4,"        11,000",4,1992,의안로12번길 11
경상남도 창원의창구 소답동,152-19,0152,0019,태백산빌라,63.05,28.23,201912,28,"         7,500",5,1998,의창대로299번길 15
경상남도 창원의창구 소답동,118-2,0118,0002,한효맨션,81.24,62.12,201907,25,"        10,600",1,1984,의안로28번길 20
경상남도 창원의창구 소답동,118-2,0118,0002,한효맨션,81.24,62.12,202006,10,"         7,500",3,1984,의안로28번길 20
경상남도 창원의창구 중동,447-1,0447,0001,남산빌라,76.43,46.42,202002,14,"        14,000",3,1998,의안로 23
경상남도 창원의창구 중동,529-2,0529,0002,덕산빌라4차가동,76.48,41.5,201907,23,"        11,000",3,2005,의안로31번길 11
경상남도 창원의창구 팔용동,168-4,0168,0004,대한파크,60.06,26.57,201909,25,"        10,000",3,1996,의창대로116번길 12
경상남도 창원의창구 팔용동,168-4,0168,0004,대한파크,60.06,26.57,201910,7,"         7,200",5,1996,의창대로116번길 12
경상남도 창원의창구 팔용동,184-11,0184,0011,라인빌라,74.21,49.23,202002,3,"         4,600",4,1996,의창대로132번길 29-11
경상남도 창원의창구 팔용동,65,0065,0000,프라임하우스1단지,224.29,353.4,202001,19,"        85,000",1,2010,반계로62번길 24
경상남도 창원의창구 팔용동,67,0067,0000,프라임하우스3단지,209.12,307.25,202004,27,"        76,500",1,2010,반계로62번길 12
경상남도 창원의창구 팔용동,68,0068,0000,프라임하우스4단지,209.12,308.36,201912,11,"        79,000",1,2010,반계로62번길 11
