□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,,
,,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다.,,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,,
계약일자 : 20150701 ~ 20160630,,,,,,,,,,,,
실거래 구분 : 연립다세대(매매),,,,,,,,,,,,
주소구분 : 지번주소,,,,,,,,,,,,
시도 : 경상남도,,,,,,,,,,,,
시군구 : 창원의창구,,,,,,,,,,,,
읍면동 : 전체,,,,,,,,,,,,
면적 : 전체,,,,,,,,,,,,
금액선택 : 전체,,,,,,,,,,,,
,,,,,,,,,,,,
시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원의창구 북면 신촌리,887-3,0887,0003,올라뷰,76.7,61.51,201511,10,"        18,500",4,2015,신리길 25
경상남도 창원의창구 북면 신촌리,887-3,0887,0003,올라뷰,76.7,61.51,201512,30,"        18,200",4,2015,신리길 25
경상남도 창원의창구 북면 신촌리,887-3,0887,0003,올라뷰,76.7,61.51,201601,14,"        18,000",4,2015,신리길 25
경상남도 창원의창구 북면 신촌리,887-3,0887,0003,올라뷰,77.72,62.35,201601,14,"        17,600",5,2015,신리길 25
경상남도 창원의창구 북면 신촌리,887-3,0887,0003,올라뷰,76.7,61.51,201601,20,"        18,000",5,2015,신리길 25
경상남도 창원의창구 북면 신촌리,887-3,0887,0003,올라뷰,76.7,61.51,201601,27,"        18,000",5,2015,신리길 25
경상남도 창원의창구 북면 신촌리,887-3,0887,0003,올라뷰,77.72,62.35,201602,4,"        18,200",3,2015,신리길 25
경상남도 창원의창구 북면 신촌리,887-3,0887,0003,올라뷰,76.7,61.51,201603,21,"        18,000",2,2015,신리길 25
경상남도 창원의창구 북면 신촌리,879-1,0879,0001,올라빌,81.9255,85.05,201508,18,"        18,000",2,2013,신리길30번길 20
경상남도 창원의창구 북면 신촌리,879-1,0879,0001,올라빌,81.9255,85.05,201511,18,"        18,000",3,2013,신리길30번길 20
경상남도 창원의창구 북면 신촌리,879-1,0879,0001,올라빌,73.491,76.31,201511,26,"        17,000",4,2013,신리길30번길 20
경상남도 창원의창구 북면 신촌리,879-1,0879,0001,올라빌,73.491,76.31,201603,29,"        14,000",2,2013,신리길30번길 20
경상남도 창원의창구 북면 화천리,808-1,0808,0001,동양빌라,92.13,74.1,201605,26,"         9,400",1,1991,천주로613번길 11
경상남도 창원의창구 서상동,317-1,0317,0001,대영주택D,55.115,47.4,201604,23,"         8,500",2,1985,천주로12번길 24-7
경상남도 창원의창구 서상동,319,0319,0000,백합맨션,68.4,56.73,201606,10,"        12,300",2,1984,천주로12번길 14-1
경상남도 창원의창구 서상동,313-7,0313,0007,삼창연립A동,56.3,46,201510,10,"        10,500",1,1983,의창대로211번길 5
경상남도 창원의창구 서상동,396,0396,0000,썬빌,75.32,61.99,201508,31,"        20,700",1,2011,서상로64번길 8
경상남도 창원의창구 서상동,439,0439,0000,영진블루빌,84.94,66.19,201511,28,"        22,800",2,2011,의안로27번길 31
경상남도 창원의창구 서상동,453-2,0453,0002,정동아트빌라1차,64.81,33.16,201509,21,"        13,000",5,1998,의창대로211번길 29
경상남도 창원의창구 서상동,453-2,0453,0002,정동아트빌라1차,69.98,35.8,201603,8,"        14,300",5,1998,의창대로211번길 29
경상남도 창원의창구 서상동,332,0332,0000,한성가동,51.115,55,201510,23,"         7,500",3,1984,천주로12번길 6-16
경상남도 창원의창구 소계동,720-3,0720,0003,뜨라페,75.17,56.65,201603,23,"        27,000",4,2016,소계로 131-9
경상남도 창원의창구 소계동,704-3,0704,0003,미림맨숀,57.87,50.7,201601,15,"        11,500",1,1983,금강로369번길 22-8
경상남도 창원의창구 소계동,707-11,0707,0011,이조빌라A동,76.205,56.65,201604,6,"        20,000",1,2009,소계로90번길 20
경상남도 창원의창구 소계동,714-1,0714,0001,정원연립B동,48.83,27.09,201510,17,"        10,000",4,1983,소계로90번길 10
경상남도 창원의창구 소계동,714-1,0714,0001,정원연립B동,50.04,27.77,201511,20,"        10,000",4,1983,소계로90번길 10
경상남도 창원의창구 소계동,721-21,0721,0021,한보,47.07,45.29,201509,15,"         8,300",1,1983,소계로 117
경상남도 창원의창구 소계동,721-21,0721,0021,한보,47.07,45.29,201510,14,"         8,900",3,1983,소계로 117
경상남도 창원의창구 소계동,721-21,0721,0021,한보,47.07,45.29,201606,3,"         9,500",1,1983,소계로 117
경상남도 창원의창구 소답동,135-20,0135,0020,가원빌라나동,72.195,39.39,201601,14,"        14,900",2,2003,의안로28번길 32
경상남도 창원의창구 소답동,159-13,0159,0013,구성빌라2동,70.26,37.52,201508,30,"        13,600",2,1994,읍성로127번길 31
경상남도 창원의창구 소답동,155-5,0155,0005,금강수정빌라,66.41,35.03,201508,10,"        12,000",5,1994,의창대로317번길 9
경상남도 창원의창구 소답동,146-5,0146,0005,남양빌라5차,44.67,51.3,201508,27,"         8,100",5,1995,의창대로317번길 63
경상남도 창원의창구 소답동,148-6,0148,0006,대림종빌라,62.95,36.75,201510,28,"        11,300",4,1995,의안로66번길 41
경상남도 창원의창구 소답동,129-12,0129,0012,대성빌라,47.49,23.19,201604,6,"        10,000",5,1994,의안로62번길 36
경상남도 창원의창구 소답동,155-9,0155,0009,대양녹원빌라,45.72,52.41,201601,19,"         9,900",4,1997,의창대로299번길 6-11
경상남도 창원의창구 소답동,104-6,0104,0006,대양빌라3차,68.76,36.55,201510,8,"        13,150",3,1996,의안로56번길 8-1
경상남도 창원의창구 소답동,114-1,0114,0001,대원하이빌,68.9525,44.35,201507,1,"        16,500",2,2010,의창대로247번길 6
경상남도 창원의창구 소답동,114-1,0114,0001,대원하이빌,68.9525,44.35,201510,10,"        17,000",2,2010,의창대로247번길 6
경상남도 창원의창구 소답동,114-1,0114,0001,대원하이빌,68.9525,44.35,201601,4,"        17,700",4,2010,의창대로247번길 6
경상남도 창원의창구 소답동,146-2,0146,0002,대한그린빌라,57.295,34.86,201604,8,"        12,050",2,1994,의안로62번길 42
경상남도 창원의창구 소답동,149-2,0149,0002,덕산빌라,75.73,38,201604,23,"        16,500",2,2002,의안로44번길 49-6
경상남도 창원의창구 소답동,151-2,0151,0002,덕산빌라2차,75.8325,42.29,201512,5,"        13,000",5,2002,의창대로299번길 24
경상남도 창원의창구 소답동,151-2,0151,0002,덕산빌라2차,77.5025,43.22,201602,16,"        15,400",4,2002,의창대로299번길 24
경상남도 창원의창구 소답동,151-2,0151,0002,덕산빌라2차,77.5025,43.22,201603,26,"        15,850",3,2002,의창대로299번길 24
경상남도 창원의창구 소답동,108-4,0108,0004,덕산세영빌라,84.81,54.42,201511,2,"        20,400",1,2010,의안로32번길 4
경상남도 창원의창구 소답동,108-4,0108,0004,덕산세영빌라,99.96,64.14,201604,13,"        19,000",4,2010,의안로32번길 4
경상남도 창원의창구 소답동,107-6,0107,0006,동호빌라,84.85,105.31,201509,4,"        21,000",4,1997,의안로32번길 11
경상남도 창원의창구 소답동,151-1,0151,0001,리즈트빌라,50.77,28.03,201603,8,"        10,200",2,1993,읍성로101번길 18
경상남도 창원의창구 소답동,123-4,0123,0004,성수빌라17차,76.26,47.84,201511,25,"        12,900",4,1997,의안로56번길 16-1
경상남도 창원의창구 소답동,122-12,0122,0012,성수빌라19차,84.17,66.49,201508,18,"        18,780",2,1997,의안로50번길 22
경상남도 창원의창구 소답동,122-12,0122,0012,성수빌라19차,84.17,66.49,201512,5,"        19,500",3,1997,의안로50번길 22
경상남도 창원의창구 소답동,122-12,0122,0012,성수빌라19차,84.17,66.49,201601,16,"        17,500",4,1997,의안로50번길 22
경상남도 창원의창구 소답동,151-20,0151,0020,성수빌라1차,38.92,20.57,201605,17,"         7,500",4,1995,의창대로299번길 16-3
경상남도 창원의창구 소답동,145-2,0145,0002,성수빌라20차,84.17,59.77,201512,24,"        15,000",2,1997,의안로56번길 40
경상남도 창원의창구 소답동,128-4,0128,0004,성주빌라,69.66,32.91,201508,24,"        11,750",2,1991,의안로66번길 32
경상남도 창원의창구 소답동,128-4,0128,0004,성주빌라,51.99,32.91,201511,30,"         8,450",2,1991,의안로66번길 32
경상남도 창원의창구 소답동,154-7,0154,0007,성창비아트,97.58,35.58,201605,21,"        13,500",4,1993,의창대로299번길 12
경상남도 창원의창구 소답동,107-7,0107,0007,세안빌라,74.18,41.14,201510,18,"        14,500",3,2000,의안로32번길 9
경상남도 창원의창구 소답동,138-2,0138,0002,소답이조빌라,84.8,64.03,201606,10,"        21,300",3,2010,의안로12번길 30
경상남도 창원의창구 소답동,128-3,0128,0003,소답진보그린빌라가,74.13,87.4,201511,18,"        14,100",3,1994,의안로66번길 30
경상남도 창원의창구 소답동,139-16,0139,0016,소망빌라,71.225,35.36,201606,4,"        15,500",1,2003,의안로32번길 60
경상남도 창원의창구 소답동,130-9,0130,0009,수양빌라,84.465,44,201606,7,"        21,000",3,2000,의안로50번길 33
경상남도 창원의창구 소답동,111-4,0111,0004,신동우2차,56.88,25.24,201604,7,"        13,700",2,1994,의안로18번길 4
경상남도 창원의창구 소답동,146-7,0146,0007,신동우3차,71.16,43.71,201509,22,"        12,300",3,1994,의안로56번길 45
경상남도 창원의창구 소답동,153-1,0153,0001,신상아빌라,70.75,33.94,201508,30,"        13,100",2,1994,의창대로289번길 14
경상남도 창원의창구 소답동,115-8,0115,0008,이조5차빌라,74.88,37.28,201510,15,"        17,300",3,2002,의안로8번길 15
경상남도 창원의창구 소답동,134-18,0134,0018,이조빌라2차,75.66,39.01,201511,12,"        14,500",2,2000,의안로28번길 33
경상남도 창원의창구 소답동,134-18,0134,0018,이조빌라2차,75.66,39.01,201602,2,"        16,500",2,2000,의안로28번길 33
경상남도 창원의창구 소답동,128-2,0128,0002,정원빌라,80.25,51.59,201604,14,"        15,000",1,1991,의안로66번길 28
경상남도 창원의창구 소답동,119-3,0119,0003,청림둥지나동,50.275,25.85,201605,25,"         7,500",5,2002,의안로32번길 18-1
경상남도 창원의창구 소답동,149-10,0149,0010,청송샘터빌라,71.68,43.97,201511,2,"        15,000",2,1996,읍성로101번길 13-2
경상남도 창원의창구 소답동,149-10,0149,0010,청송샘터빌라,71.68,43.97,201602,22,"        11,000",5,1996,읍성로101번길 13-2
경상남도 창원의창구 소답동,111-9,0111,0009,칠성상가,71.925,26.56,201512,22,"        13,000",5,1992,의안로12번길 11
경상남도 창원의창구 소답동,152-19,0152,0019,태백산빌라,63.05,28.23,201606,20,"        11,000",5,1998,의창대로299번길 15
경상남도 창원의창구 소답동,129-11,0129,0011,태봉빌라3차,62.91,35.42,201512,8,"        12,300",3,1994,의안로62번길 34
경상남도 창원의창구 소답동,132-17,0132,0017,팔도상가,70.27,38.38,201509,24,"        14,500",5,1991,읍성로79번길 2
경상남도 창원의창구 소답동,132-17,0132,0017,팔도상가,52.67,28.84,201512,10,"        11,000",7,1991,읍성로79번길 2
경상남도 창원의창구 소답동,148-7,0148,0007,형제상가빌라,56.64,26.69,201510,6,"        10,500",5,1994,의안로66번길 39
경상남도 창원의창구 소답동,151-14,0151,0014,황제빌라,69.93,47.04,201509,8,"        14,100",2,1994,의창대로317번길 27
경상남도 창원의창구 신월동,68-21,0068,0021,신월상가,71.155,20.88,201604,19,"         9,000",5,1989,상남로202번길 42
경상남도 창원의창구 중동,447-1,0447,0001,남산빌라,76.43,46.42,201512,23,"        18,500",4,1998,의안로 23
경상남도 창원의창구 중동,642-1,0642,0001,중동성은빌라3차,82.74,54.21,201602,24,"        14,800",4,1997,의안로27번길 23
경상남도 창원의창구 중동,539,0539,0000,현대그린빌리지,65.03,45.52,201510,26,"        14,900",2,2011,읍성로34번길 5-10
경상남도 창원의창구 중동,539,0539,0000,현대그린빌리지,69.23,48.46,201604,9,"        15,000",1,2011,읍성로34번길 5-10
경상남도 창원의창구 중동,539,0539,0000,현대그린빌리지,65.03,45.52,201605,10,"        13,300",4,2011,읍성로34번길 5-10
경상남도 창원의창구 중동,539,0539,0000,현대그린빌리지,61.58,43.11,201606,17,"        13,500",4,2011,읍성로34번길 5-10
경상남도 창원의창구 중동,528,0528,0000,호영씨엘빌,77.2692,73.44,201508,27,"        23,000",5,2012,의안로31번길 13
경상남도 창원의창구 팔용동,175-4,0175,0004,(175-4),97.8,49.45,201603,29,"        15,250",4,2002,의창대로116번길 19-4
경상남도 창원의창구 팔용동,184-13,0184,0013,(184-13),22.13,13.89,201604,1,"         3,976",2,2002,의창대로132번길 29-19
경상남도 창원의창구 팔용동,184-13,0184,0013,(184-13),28.09,17.63,201604,1,"         4,565",1,2002,의창대로132번길 29-19
경상남도 창원의창구 팔용동,184-13,0184,0013,(184-13),23.65,14.85,201604,1,"         4,271",3,2002,의창대로132번길 29-19
경상남도 창원의창구 팔용동,184-13,0184,0013,(184-13),23.65,14.85,201604,1,"         4,271",2,2002,의창대로132번길 29-19
경상남도 창원의창구 팔용동,184-13,0184,0013,(184-13),22.13,13.89,201604,1,"         3,976",3,2002,의창대로132번길 29-19
경상남도 창원의창구 팔용동,184-13,0184,0013,(184-13),21.6,13.56,201604,1,"         3,535",1,2002,의창대로132번길 29-19
경상남도 창원의창구 팔용동,184-13,0184,0013,(184-13),22.13,13.89,201604,1,"         3,976",3,2002,의창대로132번길 29-19
경상남도 창원의창구 팔용동,184-13,0184,0013,(184-13),28.09,17.63,201604,1,"         4,565",1,2002,의창대로132번길 29-19
경상남도 창원의창구 팔용동,184-13,0184,0013,(184-13),23.65,14.85,201604,1,"         4,271",2,2002,의창대로132번길 29-19
경상남도 창원의창구 팔용동,184-13,0184,0013,(184-13),23.65,14.85,201604,1,"         4,271",3,2002,의창대로132번길 29-19
경상남도 창원의창구 팔용동,184-13,0184,0013,(184-13),22.13,13.89,201604,1,"         3,976",2,2002,의창대로132번길 29-19
경상남도 창원의창구 팔용동,184-13,0184,0013,(184-13),21.6,13.56,201604,1,"         3,535",1,2002,의창대로132번길 29-19
경상남도 창원의창구 팔용동,184-13,0184,0013,(184-13),23.65,14.85,201604,1,"         4,271",2,2002,의창대로132번길 29-19
경상남도 창원의창구 팔용동,184-13,0184,0013,(184-13),23.65,14.85,201604,1,"         4,271",3,2002,의창대로132번길 29-19
경상남도 창원의창구 팔용동,184-13,0184,0013,(184-13),23.65,14.85,201604,1,"         4,271",3,2002,의창대로132번길 29-19
경상남도 창원의창구 팔용동,184-13,0184,0013,(184-13),93.43,58.66,201604,1,"        14,727",4,2002,의창대로132번길 29-19
경상남도 창원의창구 팔용동,184-13,0184,0013,(184-13),23.65,14.85,201604,1,"         4,271",2,2002,의창대로132번길 29-19
경상남도 창원의창구 팔용동,163-18,0163,0018,대원하이빌B동,84.98,60.2,201601,29,"        20,300",3,2011,사화로1번길 12
경상남도 창원의창구 팔용동,163-18,0163,0018,대원하이빌B동,84.98,60.2,201603,30,"        20,800",4,2011,사화로1번길 12
경상남도 창원의창구 팔용동,163-18,0163,0018,대원하이빌B동,84.98,60.2,201604,26,"        20,500",2,2011,사화로1번길 12
경상남도 창원의창구 팔용동,177-2,0177,0002,청원빌,74.12,55.39,201603,30,"        19,450",2,2012,남산로9번길 10-6
경상남도 창원의창구 팔용동,170-6,0170,0006,팔광,59.84,28.03,201507,28,"        13,000",4,1996,의창대로116번길 36
경상남도 창원의창구 팔용동,170-6,0170,0006,팔광,46.24,21.7,201603,21,"         8,750",5,1996,의창대로116번길 36
경상남도 창원의창구 팔용동,65,0065,0000,프라임하우스1단지,224.29,353.4,201507,16,"        58,127",1,2010,반계로62번길 24
경상남도 창원의창구 팔용동,65,0065,0000,프라임하우스1단지,209.12,329.49,201510,20,"        65,000",1,2010,반계로62번길 24
경상남도 창원의창구 팔용동,65,0065,0000,프라임하우스1단지,224.29,353.4,201601,8,"        73,000",1,2010,반계로62번길 24
경상남도 창원의창구 팔용동,65,0065,0000,프라임하우스1단지,209.12,329.49,201601,8,"        72,000",1,2010,반계로62번길 24
경상남도 창원의창구 팔용동,66,0066,0000,프라임하우스2단지,270.33,413.18,201507,7,"       105,000",1,2010,반계로62번길 23
경상남도 창원의창구 팔용동,66,0066,0000,프라임하우스2단지,224.29,342.81,201510,15,"        68,200",1,2010,반계로62번길 23
경상남도 창원의창구 팔용동,66,0066,0000,프라임하우스2단지,209.12,319.62,201601,8,"        72,000",1,2010,반계로62번길 23
경상남도 창원의창구 팔용동,66,0066,0000,프라임하우스2단지,209.12,319.62,201601,26,"        75,000",1,2010,반계로62번길 23
경상남도 창원의창구 팔용동,66,0066,0000,프라임하우스2단지,209.12,319.62,201604,6,"        52,000",1,2010,반계로62번길 23
경상남도 창원의창구 팔용동,67,0067,0000,프라임하우스3단지,209.12,307.25,201510,15,"        68,200",1,2010,반계로62번길 12
경상남도 창원의창구 팔용동,67,0067,0000,프라임하우스3단지,209.12,307.25,201511,24,"        83,000",1,2010,반계로62번길 12
경상남도 창원의창구 팔용동,67,0067,0000,프라임하우스3단지,209.12,307.25,201604,23,"        84,000",1,2010,반계로62번길 12
경상남도 창원의창구 팔용동,67,0067,0000,프라임하우스3단지,270.33,397.18,201606,7,"       122,000",1,2010,반계로62번길 12
경상남도 창원의창구 팔용동,68,0068,0000,프라임하우스4단지,209.12,308.36,201601,22,"        83,500",1,2010,반계로62번길 11
경상남도 창원의창구 팔용동,68,0068,0000,프라임하우스4단지,209.12,308.36,201604,10,"        83,000",1,2010,반계로62번길 11
