□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,
,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다.,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,
계약일자 : 20170701 ~ 20180630,,,,,,,,,,,
실거래 구분 : 아파트(매매),,,,,,,,,,,
주소구분 : 지번주소,,,,,,,,,,,
시도 : 경상남도,,,,,,,,,,,
시군구 : 창원마산회원구,,,,,,,,,,,
읍면동 : 전체,,,,,,,,,,,
면적 : 전체,,,,,,,,,,,
금액선택 : 전체,,,,,,,,,,,
,,,,,,,,,,,
시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원마산회원구 내서읍 삼계리,505-1,0505,0001,마산삼계주공3단지,49.71,201802,13,"        12,000",14,2001,삼계본동1길 86
경상남도 창원마산회원구 내서읍 삼계리,505-1,0505,0001,마산삼계주공3단지,49.71,201803,13,"        12,000",6,2001,삼계본동1길 86
경상남도 창원마산회원구 내서읍 삼계리,505-1,0505,0001,마산삼계주공3단지,49.71,201805,21,"         9,100",14,2001,삼계본동1길 86
경상남도 창원마산회원구 내서읍 삼계리,505-1,0505,0001,마산삼계주공3단지,49.71,201806,28,"        11,400",12,2001,삼계본동1길 86
경상남도 창원마산회원구 내서읍 삼계리,304,0304,0000,삼계 블루힐스,59.9858,201708,3,"        19,500",15,2015,광려로 55
경상남도 창원마산회원구 내서읍 삼계리,304,0304,0000,삼계 블루힐스,59.9858,201708,7,"        20,600",13,2015,광려로 55
경상남도 창원마산회원구 내서읍 삼계리,304,0304,0000,삼계 블루힐스,84.9906,201708,26,"        26,700",20,2015,광려로 55
경상남도 창원마산회원구 내서읍 삼계리,304,0304,0000,삼계 블루힐스,59.9858,201710,12,"        19,100",4,2015,광려로 55
경상남도 창원마산회원구 내서읍 삼계리,304,0304,0000,삼계 블루힐스,59.9858,201710,12,"        19,000",24,2015,광려로 55
경상남도 창원마산회원구 내서읍 삼계리,304,0304,0000,삼계 블루힐스,84.9906,201801,19,"        26,500",7,2015,광려로 55
경상남도 창원마산회원구 내서읍 삼계리,304,0304,0000,삼계 블루힐스,59.9858,201801,31,"        19,500",16,2015,광려로 55
경상남도 창원마산회원구 내서읍 삼계리,304,0304,0000,삼계 블루힐스,59.9858,201802,26,"        19,500",10,2015,광려로 55
경상남도 창원마산회원구 내서읍 삼계리,507-1,0507,0001,숲속마을(507-1),75.95,201711,27,"        17,300",2,2001,숲속로 30
경상남도 창원마산회원구 내서읍 삼계리,507-1,0507,0001,숲속마을(507-1),75.95,201711,29,"        18,500",9,2001,숲속로 30
경상남도 창원마산회원구 내서읍 삼계리,507-1,0507,0001,숲속마을(507-1),84.51,201712,11,"        20,000",15,2001,숲속로 30
경상남도 창원마산회원구 내서읍 삼계리,507-1,0507,0001,숲속마을(507-1),84.51,201803,14,"        20,200",15,2001,숲속로 30
경상남도 창원마산회원구 내서읍 삼계리,507-1,0507,0001,숲속마을(507-1),84.51,201804,10,"        21,400",15,2001,숲속로 30
경상남도 창원마산회원구 내서읍 삼계리,507-1,0507,0001,숲속마을(507-1),75.95,201806,2,"        18,000",10,2001,숲속로 30
경상남도 창원마산회원구 내서읍 삼계리,507-1,0507,0001,숲속마을(507-1),84.45,201806,5,"        18,000",7,2001,숲속로 30
경상남도 창원마산회원구 내서읍 삼계리,507-1,0507,0001,숲속마을(507-1),84.45,201806,22,"        18,200",9,2001,숲속로 30
경상남도 창원마산회원구 내서읍 삼계리,508-1,0508,0001,숲속마을(6단지),84.9,201707,28,"        18,700",13,2002,숲속로 27
경상남도 창원마산회원구 내서읍 삼계리,508-1,0508,0001,숲속마을(6단지),84.9,201708,7,"        19,800",5,2002,숲속로 27
경상남도 창원마산회원구 내서읍 삼계리,508-1,0508,0001,숲속마을(6단지),84.88,201708,11,"        18,800",15,2002,숲속로 27
경상남도 창원마산회원구 내서읍 삼계리,508-1,0508,0001,숲속마을(6단지),75.88,201708,29,"        17,000",8,2002,숲속로 27
경상남도 창원마산회원구 내서읍 삼계리,508-1,0508,0001,숲속마을(6단지),59.85,201708,30,"        14,800",10,2002,숲속로 27
경상남도 창원마산회원구 내서읍 삼계리,508-1,0508,0001,숲속마을(6단지),84.76,201709,13,"        19,800",12,2002,숲속로 27
경상남도 창원마산회원구 내서읍 삼계리,508-1,0508,0001,숲속마을(6단지),59.85,201711,1,"        16,000",12,2002,숲속로 27
경상남도 창원마산회원구 내서읍 삼계리,508-1,0508,0001,숲속마을(6단지),75.88,201711,3,"        20,000",12,2002,숲속로 27
경상남도 창원마산회원구 내서읍 삼계리,508-1,0508,0001,숲속마을(6단지),75.88,201711,13,"        17,400",4,2002,숲속로 27
경상남도 창원마산회원구 내서읍 삼계리,508-1,0508,0001,숲속마을(6단지),84.9,201711,25,"        18,200",12,2002,숲속로 27
경상남도 창원마산회원구 내서읍 삼계리,508-1,0508,0001,숲속마을(6단지),59.85,201801,23,"        12,500",8,2002,숲속로 27
경상남도 창원마산회원구 내서읍 삼계리,508-1,0508,0001,숲속마을(6단지),59.85,201801,25,"        17,000",8,2002,숲속로 27
경상남도 창원마산회원구 내서읍 삼계리,508-1,0508,0001,숲속마을(6단지),59.85,201802,13,"        14,100",3,2002,숲속로 27
경상남도 창원마산회원구 내서읍 삼계리,508-1,0508,0001,숲속마을(6단지),59.85,201803,17,"        15,800",3,2002,숲속로 27
경상남도 창원마산회원구 내서읍 삼계리,508-1,0508,0001,숲속마을(6단지),59.85,201806,4,"        13,000",2,2002,숲속로 27
경상남도 창원마산회원구 내서읍 삼계리,508-1,0508,0001,숲속마을(6단지),59.85,201806,21,"        12,700",9,2002,숲속로 27
경상남도 창원마산회원구 내서읍 삼계리,506,0506,0000,숲속마을주공그린빌4단지,84.55,201708,12,"        21,000",9,2002,숲속로 8
경상남도 창원마산회원구 내서읍 삼계리,506,0506,0000,숲속마을주공그린빌4단지,84.55,201708,31,"        20,400",14,2002,숲속로 8
경상남도 창원마산회원구 내서읍 삼계리,506,0506,0000,숲속마을주공그린빌4단지,84.55,201711,23,"        20,000",11,2002,숲속로 8
경상남도 창원마산회원구 내서읍 삼계리,506,0506,0000,숲속마을주공그린빌4단지,59.26,201712,2,"        16,800",9,2002,숲속로 8
경상남도 창원마산회원구 내서읍 삼계리,506,0506,0000,숲속마을주공그린빌4단지,84.55,201803,10,"        19,000",2,2002,숲속로 8
경상남도 창원마산회원구 내서읍 삼계리,506,0506,0000,숲속마을주공그린빌4단지,84.55,201803,25,"        20,700",13,2002,숲속로 8
경상남도 창원마산회원구 내서읍 삼계리,506,0506,0000,숲속마을주공그린빌4단지,59.26,201804,26,"        15,400",5,2002,숲속로 8
경상남도 창원마산회원구 내서읍 삼계리,506,0506,0000,숲속마을주공그린빌4단지,75.85,201805,15,"        16,000",1,2002,숲속로 8
경상남도 창원마산회원구 내서읍 삼계리,506,0506,0000,숲속마을주공그린빌4단지,59.26,201806,22,"        13,500",5,2002,숲속로 8
경상남도 창원마산회원구 내서읍 삼계리,43,0043,0000,조은나오스빌,127.7933,201710,31,"        23,500",6,2004,삼풍로 2
경상남도 창원마산회원구 내서읍 삼계리,38,0038,0000,한우리,59.865,201707,27,"        13,400",4,2000,삼계1길 48
경상남도 창원마산회원구 내서읍 삼계리,38,0038,0000,한우리,59.865,201708,18,"        13,700",4,2000,삼계1길 48
경상남도 창원마산회원구 내서읍 삼계리,38,0038,0000,한우리,59.865,201708,26,"        12,800",10,2000,삼계1길 48
경상남도 창원마산회원구 내서읍 삼계리,38,0038,0000,한우리,59.865,201709,2,"        13,900",5,2000,삼계1길 48
경상남도 창원마산회원구 내서읍 삼계리,38,0038,0000,한우리,59.865,201709,8,"        12,600",3,2000,삼계1길 48
경상남도 창원마산회원구 내서읍 삼계리,38,0038,0000,한우리,59.865,201711,29,"        13,000",4,2000,삼계1길 48
경상남도 창원마산회원구 내서읍 삼계리,38,0038,0000,한우리,59.865,201712,22,"        10,300",15,2000,삼계1길 48
경상남도 창원마산회원구 내서읍 삼계리,38,0038,0000,한우리,59.865,201712,29,"        14,300",10,2000,삼계1길 48
경상남도 창원마산회원구 내서읍 삼계리,38,0038,0000,한우리,59.865,201801,26,"        14,000",13,2000,삼계1길 48
경상남도 창원마산회원구 내서읍 삼계리,38,0038,0000,한우리,59.865,201802,5,"        13,300",12,2000,삼계1길 48
경상남도 창원마산회원구 내서읍 삼계리,38,0038,0000,한우리,59.865,201803,5,"        11,100",1,2000,삼계1길 48
경상남도 창원마산회원구 내서읍 삼계리,38,0038,0000,한우리,59.865,201805,2,"        12,500",11,2000,삼계1길 48
경상남도 창원마산회원구 내서읍 삼계리,38,0038,0000,한우리,59.865,201805,23,"        12,000",1,2000,삼계1길 48
경상남도 창원마산회원구 내서읍 삼계리,42,0042,0000,한우리2,59.865,201712,17,"        12,800",10,2001,삼계1길 18
경상남도 창원마산회원구 내서읍 삼계리,42,0042,0000,한우리2,59.865,201712,23,"        13,000",4,2001,삼계1길 18
경상남도 창원마산회원구 내서읍 삼계리,42,0042,0000,한우리2,59.865,201712,30,"        13,100",8,2001,삼계1길 18
경상남도 창원마산회원구 내서읍 삼계리,42,0042,0000,한우리2,59.865,201806,20,"        12,500",14,2001,삼계1길 18
경상남도 창원마산회원구 내서읍 삼계리,21,0021,0000,현대,77.24,201711,15,"        21,400",5,1998,삼풍로 82
경상남도 창원마산회원구 내서읍 삼계리,21,0021,0000,현대,84.36,201712,19,"        22,000",8,1998,삼풍로 82
경상남도 창원마산회원구 내서읍 삼계리,21,0021,0000,현대,84.36,201712,29,"        20,500",1,1998,삼풍로 82
경상남도 창원마산회원구 내서읍 삼계리,21,0021,0000,현대,99.24,201801,31,"        25,000",10,1998,삼풍로 82
경상남도 창원마산회원구 내서읍 삼계리,21,0021,0000,현대,77.24,201801,31,"        22,000",12,1998,삼풍로 82
경상남도 창원마산회원구 내서읍 삼계리,21,0021,0000,현대,77.24,201804,6,"        19,600",7,1998,삼풍로 82
경상남도 창원마산회원구 내서읍 삼계리,21,0021,0000,현대,84.36,201805,22,"        22,000",8,1998,삼풍로 82
경상남도 창원마산회원구 내서읍 삼계리,21,0021,0000,현대,99.24,201805,24,"        23,700",8,1998,삼풍로 82
경상남도 창원마산회원구 내서읍 삼계리,21,0021,0000,현대,77.24,201806,28,"        19,125",8,1998,삼풍로 82
경상남도 창원마산회원구 내서읍 삼계리,14,0014,0000,화성,124.647,201707,24,"        28,200",12,1998,삼계8길 31
경상남도 창원마산회원구 내서읍 삼계리,14,0014,0000,화성,124.647,201708,31,"        31,400",15,1998,삼계8길 31
경상남도 창원마산회원구 내서읍 삼계리,14,0014,0000,화성,84.99,201709,17,"        18,500",2,1998,삼계8길 31
경상남도 창원마산회원구 내서읍 삼계리,14,0014,0000,화성,84.99,201710,9,"        19,350",11,1998,삼계8길 31
경상남도 창원마산회원구 내서읍 삼계리,14,0014,0000,화성,84.99,201710,25,"        19,500",7,1998,삼계8길 31
경상남도 창원마산회원구 내서읍 삼계리,14,0014,0000,화성,124.647,201801,18,"        23,000",2,1998,삼계8길 31
경상남도 창원마산회원구 내서읍 삼계리,14,0014,0000,화성,84.99,201802,20,"        19,300",9,1998,삼계8길 31
경상남도 창원마산회원구 내서읍 삼계리,14,0014,0000,화성,124.647,201802,24,"        24,500",5,1998,삼계8길 31
경상남도 창원마산회원구 내서읍 삼계리,14,0014,0000,화성,124.647,201804,27,"        25,000",4,1998,삼계8길 31
경상남도 창원마산회원구 내서읍 삼계리,14,0014,0000,화성,84.99,201805,13,"        18,000",1,1998,삼계8길 31
경상남도 창원마산회원구 내서읍 삼계리,14,0014,0000,화성,84.99,201806,28,"        18,500",13,1998,삼계8길 31
경상남도 창원마산회원구 내서읍 상곡리,194,0194,0000,가고파,43.105,201708,30,"         7,000",4,1993,상곡로 35
경상남도 창원마산회원구 내서읍 상곡리,194,0194,0000,가고파,43.105,201710,29,"         6,750",8,1993,상곡로 35
경상남도 창원마산회원구 내서읍 상곡리,196,0196,0000,동남타운,59.981,201707,14,"        10,500",1,1996,상곡로 5
경상남도 창원마산회원구 내서읍 상곡리,196,0196,0000,동남타운,59.981,201710,28,"        11,100",7,1996,상곡로 5
경상남도 창원마산회원구 내서읍 상곡리,196,0196,0000,동남타운,59.981,201711,30,"        12,500",14,1996,상곡로 5
경상남도 창원마산회원구 내서읍 상곡리,67,0067,0000,삼계서진,39.9,201707,8,"         7,500",5,1997,경남대로 1019
경상남도 창원마산회원구 내서읍 상곡리,67,0067,0000,삼계서진,39.9,201708,3,"         7,750",11,1997,경남대로 1019
경상남도 창원마산회원구 내서읍 상곡리,67,0067,0000,삼계서진,39.9,201708,21,"         7,600",8,1997,경남대로 1019
경상남도 창원마산회원구 내서읍 상곡리,67,0067,0000,삼계서진,49.71,201708,22,"         8,800",5,1997,경남대로 1019
경상남도 창원마산회원구 내서읍 상곡리,67,0067,0000,삼계서진,39.9,201709,1,"         7,300",3,1997,경남대로 1019
경상남도 창원마산회원구 내서읍 상곡리,67,0067,0000,삼계서진,39.9,201711,9,"         7,400",13,1997,경남대로 1019
경상남도 창원마산회원구 내서읍 상곡리,67,0067,0000,삼계서진,39.9,201803,2,"         7,000",9,1997,경남대로 1019
경상남도 창원마산회원구 내서읍 상곡리,67,0067,0000,삼계서진,39.9,201803,28,"         6,300",11,1997,경남대로 1019
경상남도 창원마산회원구 내서읍 상곡리,67,0067,0000,삼계서진,39.9,201805,8,"         7,400",6,1997,경남대로 1019
경상남도 창원마산회원구 내서읍 상곡리,195,0195,0000,신성,59.908,201707,3,"        15,000",11,2003,상곡로 21
경상남도 창원마산회원구 내서읍 상곡리,195,0195,0000,신성,84.9496,201708,2,"        18,500",14,2003,상곡로 21
경상남도 창원마산회원구 내서읍 상곡리,195,0195,0000,신성,59.908,201708,6,"        15,300",3,2003,상곡로 21
경상남도 창원마산회원구 내서읍 상곡리,195,0195,0000,신성,59.908,201708,10,"        14,700",9,2003,상곡로 21
경상남도 창원마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,41.85,201707,4,"         7,800",11,1993,상곡로 67
경상남도 창원마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,41.85,201707,4,"         7,300",12,1993,상곡로 67
경상남도 창원마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,49.77,201707,18,"         7,500",10,1993,상곡로 67
경상남도 창원마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,41.85,201707,28,"         7,300",14,1993,상곡로 67
경상남도 창원마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,41.85,201708,5,"         7,050",14,1993,상곡로 67
경상남도 창원마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,49.77,201709,6,"         8,900",7,1993,상곡로 67
경상남도 창원마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,49.77,201709,10,"         9,200",12,1993,상곡로 67
경상남도 창원마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,41.85,201709,11,"         7,150",13,1993,상곡로 67
경상남도 창원마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,41.85,201711,1,"         7,000",2,1993,상곡로 67
경상남도 창원마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,41.85,201711,11,"         6,900",6,1993,상곡로 67
경상남도 창원마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,41.85,201802,10,"         6,700",8,1993,상곡로 67
경상남도 창원마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,41.85,201803,13,"         6,900",4,1993,상곡로 67
경상남도 창원마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,41.85,201803,15,"         6,500",4,1993,상곡로 67
경상남도 창원마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,41.85,201803,15,"         6,600",15,1993,상곡로 67
경상남도 창원마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,49.77,201803,26,"         8,650",3,1993,상곡로 67
경상남도 창원마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,41.85,201803,28,"         6,800",14,1993,상곡로 67
경상남도 창원마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,41.85,201804,17,"         6,150",3,1993,상곡로 67
경상남도 창원마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,49.77,201806,24,"         8,100",9,1993,상곡로 67
경상남도 창원마산회원구 내서읍 원계리,647,0647,0000,대동다:숲,59.6458,201708,24,"        14,500",1,2006,광려천남로 267
경상남도 창원마산회원구 내서읍 원계리,647,0647,0000,대동다:숲,84.9811,201802,19,"        21,500",13,2006,광려천남로 267
경상남도 창원마산회원구 내서읍 원계리,647,0647,0000,대동다:숲,84.9811,201806,4,"        20,800",4,2006,광려천남로 267
경상남도 창원마산회원구 내서읍 원계리,647,0647,0000,대동다:숲,59.6458,201806,4,"        16,000",7,2006,광려천남로 267
경상남도 창원마산회원구 내서읍 원계리,647,0647,0000,대동다:숲,84.9811,201806,21,"        18,000",2,2006,광려천남로 267
경상남도 창원마산회원구 내서읍 원계리,832-49,0832,0049,한일유엔아이,84.4857,201708,25,"        20,600",11,2005,광려천남로 245
경상남도 창원마산회원구 내서읍 원계리,832-49,0832,0049,한일유엔아이,84.4857,201710,21,"        22,800",19,2005,광려천남로 245
경상남도 창원마산회원구 내서읍 중리,1038,1038,0000,동신1,93.285,201709,18,"        17,800",13,1994,중리상곡로 114
경상남도 창원마산회원구 내서읍 중리,1038,1038,0000,동신1,105.78,201710,16,"        18,900",14,1994,중리상곡로 114
경상남도 창원마산회원구 내서읍 중리,1038,1038,0000,동신1,93.285,201710,28,"        16,500",10,1994,중리상곡로 114
경상남도 창원마산회원구 내서읍 중리,1038,1038,0000,동신1,93.285,201711,7,"        16,500",6,1994,중리상곡로 114
경상남도 창원마산회원구 내서읍 중리,1038,1038,0000,동신1,93.285,201711,18,"        16,500",9,1994,중리상곡로 114
경상남도 창원마산회원구 내서읍 중리,1038,1038,0000,동신1,93.285,201712,30,"        17,800",7,1994,중리상곡로 114
경상남도 창원마산회원구 내서읍 중리,1038,1038,0000,동신1,105.78,201801,5,"        16,500",1,1994,중리상곡로 114
경상남도 창원마산회원구 내서읍 중리,1038,1038,0000,동신1,93.285,201801,20,"        17,000",7,1994,중리상곡로 114
경상남도 창원마산회원구 내서읍 중리,1038,1038,0000,동신1,93.285,201801,22,"        17,300",12,1994,중리상곡로 114
경상남도 창원마산회원구 내서읍 중리,1038,1038,0000,동신1,93.285,201805,29,"        16,500",7,1994,중리상곡로 114
경상남도 창원마산회원구 내서읍 중리,1038,1038,0000,동신1,93.285,201806,18,"        16,000",5,1994,중리상곡로 114
경상남도 창원마산회원구 내서읍 중리,1036,1036,0000,동신2,59.87,201708,9,"        14,200",8,1996,중리상곡로 134
경상남도 창원마산회원구 내서읍 중리,1036,1036,0000,동신2,84.99,201708,12,"        16,300",13,1996,중리상곡로 134
경상남도 창원마산회원구 내서읍 중리,1036,1036,0000,동신2,84.99,201709,14,"        17,100",8,1996,중리상곡로 134
경상남도 창원마산회원구 내서읍 중리,1036,1036,0000,동신2,84.99,201709,26,"        17,000",15,1996,중리상곡로 134
경상남도 창원마산회원구 내서읍 중리,1036,1036,0000,동신2,84.99,201710,11,"        15,700",2,1996,중리상곡로 134
경상남도 창원마산회원구 내서읍 중리,1036,1036,0000,동신2,84.99,201710,22,"        17,400",12,1996,중리상곡로 134
경상남도 창원마산회원구 내서읍 중리,1036,1036,0000,동신2,84.99,201711,23,"        17,000",13,1996,중리상곡로 134
경상남도 창원마산회원구 내서읍 중리,1036,1036,0000,동신2,59.87,201711,30,"        11,600",1,1996,중리상곡로 134
경상남도 창원마산회원구 내서읍 중리,1036,1036,0000,동신2,84.99,201712,15,"        16,500",3,1996,중리상곡로 134
경상남도 창원마산회원구 내서읍 중리,1036,1036,0000,동신2,84.99,201802,4,"        16,500",7,1996,중리상곡로 134
경상남도 창원마산회원구 내서읍 중리,1036,1036,0000,동신2,84.99,201802,12,"        16,500",6,1996,중리상곡로 134
경상남도 창원마산회원구 내서읍 중리,1036,1036,0000,동신2,59.87,201803,13,"        12,500",3,1996,중리상곡로 134
경상남도 창원마산회원구 내서읍 중리,1036,1036,0000,동신2,59.87,201804,9,"        12,900",7,1996,중리상곡로 134
경상남도 창원마산회원구 내서읍 중리,1036,1036,0000,동신2,84.99,201804,18,"        18,000",4,1996,중리상곡로 134
경상남도 창원마산회원구 내서읍 중리,1036,1036,0000,동신2,84.99,201805,30,"        15,700",3,1996,중리상곡로 134
경상남도 창원마산회원구 내서읍 중리,1036,1036,0000,동신2,84.99,201806,2,"        15,000",2,1996,중리상곡로 134
경상남도 창원마산회원구 내서읍 중리,996,0996,0000,스마일빌라,88.41,201708,17,"        10,000",2,1996,중리상곡로 107-28
경상남도 창원마산회원구 내서읍 중리,1056,1056,0000,시영장미,47.61,201707,20,"         8,000",6,1992,중리상곡로 18
경상남도 창원마산회원구 내서읍 중리,1056,1056,0000,시영장미,47.61,201707,21,"         8,600",7,1992,중리상곡로 18
경상남도 창원마산회원구 내서읍 중리,1056,1056,0000,시영장미,47.61,201710,22,"         8,300",8,1992,중리상곡로 18
경상남도 창원마산회원구 내서읍 중리,1056,1056,0000,시영장미,47.61,201712,5,"         9,500",3,1992,중리상곡로 18
경상남도 창원마산회원구 내서읍 중리,1056,1056,0000,시영장미,47.61,201801,16,"         8,250",12,1992,중리상곡로 18
경상남도 창원마산회원구 내서읍 중리,1056,1056,0000,시영장미,47.61,201801,25,"         8,700",6,1992,중리상곡로 18
경상남도 창원마산회원구 내서읍 중리,1056,1056,0000,시영장미,47.61,201802,7,"         8,200",6,1992,중리상곡로 18
경상남도 창원마산회원구 내서읍 중리,1056,1056,0000,시영장미,47.61,201803,16,"         7,800",1,1992,중리상곡로 18
경상남도 창원마산회원구 내서읍 중리,1056,1056,0000,시영장미,47.61,201803,29,"         8,400",6,1992,중리상곡로 18
경상남도 창원마산회원구 내서읍 중리,1056,1056,0000,시영장미,47.61,201804,25,"         8,500",6,1992,중리상곡로 18
경상남도 창원마산회원구 내서읍 중리,1056,1056,0000,시영장미,47.61,201806,8,"         8,100",4,1992,중리상곡로 18
경상남도 창원마산회원구 내서읍 중리,1080-2,1080,0002,아델존,66.64,201710,24,"         9,700",2,2010,중리상곡로 51
경상남도 창원마산회원구 내서읍 중리,1080-2,1080,0002,아델존,84.9,201806,27,"        12,500",2,2010,중리상곡로 51
경상남도 창원마산회원구 내서읍 중리,1054,1054,0000,중리백로,59.92,201707,22,"        10,700",7,1995,중리상곡로 20-1
경상남도 창원마산회원구 내서읍 중리,1054,1054,0000,중리백로,59.92,201708,6,"        11,400",5,1995,중리상곡로 20-1
경상남도 창원마산회원구 내서읍 중리,1054,1054,0000,중리백로,59.97,201708,31,"        11,000",7,1995,중리상곡로 20-1
경상남도 창원마산회원구 내서읍 중리,1054,1054,0000,중리백로,59.92,201710,22,"        11,400",15,1995,중리상곡로 20-1
경상남도 창원마산회원구 내서읍 중리,1054,1054,0000,중리백로,59.92,201712,26,"        11,500",9,1995,중리상곡로 20-1
경상남도 창원마산회원구 내서읍 중리,1054,1054,0000,중리백로,59.97,201712,30,"        11,000",5,1995,중리상곡로 20-1
경상남도 창원마산회원구 내서읍 중리,1054,1054,0000,중리백로,59.97,201801,28,"        11,500",14,1995,중리상곡로 20-1
경상남도 창원마산회원구 내서읍 중리,1054,1054,0000,중리백로,59.97,201802,20,"        11,900",6,1995,중리상곡로 20-1
경상남도 창원마산회원구 내서읍 중리,1054,1054,0000,중리백로,59.92,201803,9,"        10,800",11,1995,중리상곡로 20-1
경상남도 창원마산회원구 내서읍 중리,1054,1054,0000,중리백로,59.97,201803,13,"        11,000",14,1995,중리상곡로 20-1
경상남도 창원마산회원구 내서읍 중리,1054,1054,0000,중리백로,59.97,201805,1,"        11,300",7,1995,중리상곡로 20-1
경상남도 창원마산회원구 내서읍 중리,470-11,0470,0011,한주,59.25,201712,4,"         9,900",10,1992,함마대로 2821
경상남도 창원마산회원구 내서읍 중리,338-1,0338,0001,현대,84.945,201707,4,"        12,200",10,1992,호원로 186-1
경상남도 창원마산회원구 내서읍 중리,338-1,0338,0001,현대,84.945,201707,20,"        13,500",15,1992,호원로 186-1
경상남도 창원마산회원구 내서읍 중리,338-1,0338,0001,현대,74.295,201709,6,"        12,800",14,1992,호원로 186-1
경상남도 창원마산회원구 내서읍 중리,338-1,0338,0001,현대,125.34,201709,21,"        20,000",2,1992,호원로 186-1
경상남도 창원마산회원구 내서읍 중리,338-1,0338,0001,현대,74.295,201709,23,"        11,700",4,1992,호원로 186-1
경상남도 창원마산회원구 내서읍 중리,338-1,0338,0001,현대,74.295,201709,25,"        12,000",14,1992,호원로 186-1
경상남도 창원마산회원구 내서읍 중리,338-1,0338,0001,현대,74.295,201709,25,"        12,300",5,1992,호원로 186-1
경상남도 창원마산회원구 내서읍 중리,338-1,0338,0001,현대,74.295,201711,1,"        13,000",15,1992,호원로 186-1
경상남도 창원마산회원구 내서읍 중리,338-1,0338,0001,현대,84.945,201801,3,"        15,500",10,1992,호원로 186-1
경상남도 창원마산회원구 내서읍 중리,338-1,0338,0001,현대,84.945,201801,15,"        11,000",5,1992,호원로 186-1
경상남도 창원마산회원구 내서읍 중리,338-1,0338,0001,현대,74.295,201801,26,"        11,200",10,1992,호원로 186-1
경상남도 창원마산회원구 내서읍 중리,338-1,0338,0001,현대,74.295,201802,19,"        10,000",5,1992,호원로 186-1
경상남도 창원마산회원구 내서읍 중리,338-1,0338,0001,현대,84.945,201804,27,"        12,300",3,1992,호원로 186-1
경상남도 창원마산회원구 내서읍 중리,338-1,0338,0001,현대,84.945,201805,4,"        13,300",4,1992,호원로 186-1
경상남도 창원마산회원구 내서읍 중리,338-1,0338,0001,현대,84.945,201805,15,"        14,000",11,1992,호원로 186-1
경상남도 창원마산회원구 내서읍 중리,338-1,0338,0001,현대,84.945,201805,23,"        13,700",12,1992,호원로 186-1
경상남도 창원마산회원구 내서읍 중리,338-1,0338,0001,현대,84.945,201806,18,"        13,000",2,1992,호원로 186-1
경상남도 창원마산회원구 내서읍 호계리,790-23,0790,0023,국제한마음,71.38,201707,4,"         9,500",3,1992,호계본동로 38
경상남도 창원마산회원구 내서읍 호계리,790-23,0790,0023,국제한마음,61.3,201710,13,"         8,500",15,1992,호계본동로 38
경상남도 창원마산회원구 내서읍 호계리,790-23,0790,0023,국제한마음,71.38,201710,19,"        12,300",5,1992,호계본동로 38
경상남도 창원마산회원구 내서읍 호계리,790-23,0790,0023,국제한마음,84.96,201710,20,"        15,000",4,1992,호계본동로 38
경상남도 창원마산회원구 내서읍 호계리,790-23,0790,0023,국제한마음,71.38,201711,3,"        12,750",12,1992,호계본동로 38
경상남도 창원마산회원구 내서읍 호계리,790-23,0790,0023,국제한마음,61.3,201712,9,"        10,000",14,1992,호계본동로 38
