□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,
,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다.,,,,,,,,,,
□ 검색조건,,,,,,,,,,
계약일자 : 20150101 ~ 20150630,,,,,,,,,,
실거래 구분 : 단독다가구(매매),,,,,,,,,,
주소구분 : 지번주소,,,,,,,,,,
시도 : 경상남도,,,,,,,,,,
시군구 : 창원마산합포구,,,,,,,,,,
읍면동 : 전체,,,,,,,,,,
면적 : 전체,,,,,,,,,,
금액선택 : 전체,,,,,,,,,,
,,,,,,,,,,
시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명
경상남도 창원마산합포구 두월동3가,*,단독,8m미만,66.37,119,201504,14,"        12,700",1983,
경상남도 창원마산합포구 두월동3가,*,단독,12m미만,113.39,135.5,201504,14,"        25,000",1974,문화남2길
경상남도 창원마산합포구 문화동,1*,다가구,8m미만,72.62,121.9,201506,6,"         9,300",1987,문화서12길
경상남도 창원마산합포구 문화동,1*,단독,8m미만,51.5,97.5,201505,31,"         7,420",1973,문화서8길
경상남도 창원마산합포구 문화동,*,단독,-,48.56,154,201503,24,"        12,000",1973,반월시장1길
경상남도 창원마산합포구 문화동,1*,단독,12m미만,71.37,158.7,201504,20,"        15,000",1978,고운로
경상남도 창원마산합포구 문화동,1*,단독,8m미만,202.24,405.8,201501,21,"        38,000",,문화북9길
경상남도 창원마산합포구 반월동,3*,단독,8m미만,174.99,207.7,201503,18,"        20,000",1990,반월북3길
경상남도 창원마산합포구 반월동,1*,단독,8m미만,55.21,221.8,201506,10,"        12,000",1939,반월북2길
경상남도 창원마산합포구 부림동,8*,단독,8m미만,41.82,62.8,201505,13,"         5,500",1967,
경상남도 창원마산합포구 산호동,3**,다가구,12m미만,123.6,85.3,201506,19,"        14,500",2005,해안대로
경상남도 창원마산합포구 산호동,2*,다가구,8m미만,87.3,111.4,201504,22,"        32,500",1973,산호북18길
경상남도 창원마산합포구 산호동,1*,다가구,8m미만,101.22,113.4,201504,29,"         8,950",1974,산호북11길
경상남도 창원마산합포구 산호동,2*,다가구,8m미만,102.34,127.3,201505,29,"        10,500",1974,산호시장길
경상남도 창원마산합포구 산호동,5*,다가구,12m미만,96.52,135.9,201505,11,"        16,600",1973,산호서4길
경상남도 창원마산합포구 산호동,2*,다가구,8m미만,128.82,145.2,201501,30,"        23,000",1977,산호북11길
경상남도 창원마산합포구 산호동,2*,다가구,12m미만,183.54,210.2,201506,10,"        42,900",1977,산호북1길
경상남도 창원마산합포구 산호동,4*,다가구,12m미만,378.54,228.7,201502,10,"        84,000",2014,산호남8길
경상남도 창원마산합포구 산호동,4**,단독,8m미만,28.83,40,201503,25,"         9,000",1948,합포남1길
경상남도 창원마산합포구 산호동,2*,단독,8m미만,32.86,46.4,201503,11,"         6,000",1974,산호북10길
경상남도 창원마산합포구 산호동,3**,단독,8m미만,26.12,51.2,201506,29,"         3,000",1966,회원천북길
경상남도 창원마산합포구 산호동,5*,단독,8m미만,34.6,52.89,201502,4,"         2,300",1983,산호서6길
경상남도 창원마산합포구 산호동,5**,단독,8m미만,28.5,53,201505,18,"         4,000",1956,합포북9길
경상남도 창원마산합포구 산호동,4**,단독,8m미만,24.99,56,201503,12,"         5,100",1995,합포남5길
경상남도 창원마산합포구 산호동,4**,단독,8m미만,88.7,56,201505,11,"         8,000",1982,합포남8길
경상남도 창원마산합포구 산호동,4**,단독,8m미만,17.85,63,201504,16,"         5,300",1965,합포북10길
경상남도 창원마산합포구 산호동,5**,단독,8m미만,27.4,79,201503,3,"         7,300",1964,회원천북길
경상남도 창원마산합포구 산호동,5**,단독,8m미만,27.4,79,201505,13,"         7,800",1964,회원천북길
경상남도 창원마산합포구 산호동,1*,단독,8m미만,55.01,82.6,201504,24,"         8,300",1974,산호북17길
경상남도 창원마산합포구 산호동,1*,단독,8m미만,84.5,82.6,201504,24,"         8,500",,산호북17길
경상남도 창원마산합포구 산호동,2**,단독,12m미만,86.84,89,201501,24,"        30,500",1969,합포북1길
경상남도 창원마산합포구 산호동,5*,단독,8m미만,91.2,91.2,201506,9,"        12,000",1973,산호서6길
경상남도 창원마산합포구 산호동,5*,단독,8m미만,57.79,92.6,201504,7,"        10,700",1973,산호서3길
경상남도 창원마산합포구 산호동,5*,단독,12m미만,108.5,95.9,201505,14,"        17,200",1978,바냇들1길
경상남도 창원마산합포구 산호동,6**,단독,25m미만,103.7,96,201503,4,"        12,000",1997,용마로
경상남도 창원마산합포구 산호동,5*,단독,8m미만,44.66,96.5,201506,29,"         6,500",1973,산호서6길
경상남도 창원마산합포구 산호동,2*,단독,12m미만,39.77,97.5,201504,27,"         7,500",2001,산호북1길
경상남도 창원마산합포구 산호동,4**,단독,8m미만,29.75,99,201503,5,"        10,000",1960,합포북10길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,39.04,99.2,201503,2,"        10,000",1973,산호서2길
경상남도 창원마산합포구 산호동,2*,단독,12m미만,124.56,99.2,201503,11,"        10,000",1976,산호시장길
경상남도 창원마산합포구 산호동,*,단독,8m미만,110.61,105.5,201503,5,"        11,000",1974,산호북18길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,98.96,105.8,201503,9,"        20,900",1970,산호남5길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,134.48,105.8,201503,2,"        16,700",1992,산호서2길
경상남도 창원마산합포구 산호동,4**,단독,8m미만,48.17,109,201504,4,"        11,200",1973,합포북5길
경상남도 창원마산합포구 산호동,2*,단독,8m미만,99.06,109.1,201504,17,"        23,000",1978,산호북18길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,95.16,112.4,201504,9,"        14,000",1986,산호남3길
경상남도 창원마산합포구 산호동,4*,단독,12m미만,112.15,113.7,201505,10,"        17,000",1973,산호서2길
경상남도 창원마산합포구 산호동,5*,단독,8m미만,65.16,114.7,201502,27,"         9,000",1973,산호서4길
경상남도 창원마산합포구 산호동,3*,단독,25m미만,116.24,115.2,201503,24,"        31,000",1976,산호남로
경상남도 창원마산합포구 산호동,4**,단독,8m미만,66.05,117,201506,25,"        10,600",1956,허당로
경상남도 창원마산합포구 산호동,1*,단독,8m미만,68,125,201503,26,"         5,600",1978,
경상남도 창원마산합포구 산호동,2*,단독,12m미만,127.54,128.9,201503,24,"        37,500",1976,산호북15길
경상남도 창원마산합포구 산호동,1*,단독,8m미만,143.49,132,201503,18,"        24,300",1994,산호북1길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,120.03,132.6,201503,10,"        23,500",1979,산호남3길
경상남도 창원마산합포구 산호동,2*,단독,8m미만,140.14,142.1,201503,9,"        23,000",1974,산호북9길
경상남도 창원마산합포구 산호동,3*,단독,12m미만,156.55,142.5,201506,24,"        32,000",1974,산호북14길
경상남도 창원마산합포구 산호동,2*,단독,8m미만,128.82,145.2,201506,22,"        30,000",1977,산호북11길
경상남도 창원마산합포구 산호동,2*,단독,8m미만,121.85,148.3,201503,16,"        25,000",1977,산호북8길
경상남도 창원마산합포구 산호동,4*,단독,12m미만,129.3,148.8,201503,12,"        24,000",1977,산호남8길
