□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
경상남도 창원성산구 반지동,1**,다가구,12m미만,226.32,227.4,201502,8,"        62,500",2014,창원천로196번길
경상남도 창원성산구 반지동,1**,다가구,12m미만,193.52,227.5,201503,31,"        37,400",1990,창원천로170번길
경상남도 창원성산구 반지동,1**,다가구,12m미만,165.71,227.7,201505,15,"        48,000",1989,창원천로170번길
경상남도 창원성산구 반지동,1**,다가구,12m미만,99.16,228.2,201504,22,"        36,500",1986,창원천로178번길
경상남도 창원성산구 반지동,5*,다가구,12m미만,226.16,228.4,201503,20,"        59,000",2011,충혼로201번길
경상남도 창원성산구 반지동,1**,다가구,12m미만,216.58,228.5,201503,12,"        63,900",2014,창원천로188번길
경상남도 창원성산구 반지동,7*,다가구,12m미만,207.81,228.9,201505,20,"        44,000",1995,반송로42번길
경상남도 창원성산구 반지동,6*,다가구,12m미만,217.83,228.9,201503,6,"        64,000",2012,반송로82번길
경상남도 창원성산구 반지동,1**,다가구,12m미만,98.58,229,201506,12,"        40,500",1986,창원천로134번길
경상남도 창원성산구 반지동,1**,다가구,12m미만,217.2,230.4,201505,19,"        64,000",2014,창원천로192번길
경상남도 창원성산구 반지동,5*,다가구,12m미만,225.77,235.6,201502,27,"        67,000",2013,반송로82번길
경상남도 창원성산구 반지동,1**,다가구,12m미만,235.97,239.1,201504,15,"        69,000",2014,창원천로166번길
경상남도 창원성산구 반지동,4*,다가구,25m미만,228.52,253.5,201505,19,"       109,500",2012,반송로
경상남도 창원성산구 반지동,4*,다가구,12m미만,166.05,254.4,201504,15,"        37,500",1987,반송로81번길
경상남도 창원성산구 반지동,4*,다가구,25m미만,228.06,264.7,201501,13,"        82,000",2014,반지로
경상남도 창원성산구 반지동,3*,단독,12m미만,157.9,203.8,201501,2,"        40,000",1987,창원천로214번길
경상남도 창원성산구 반지동,7*,단독,12m미만,164.25,210.8,201503,13,"        37,800",1983,원이대로393번길
경상남도 창원성산구 반지동,7*,단독,12m미만,194.92,215.2,201501,8,"        53,000",2002,반송로42번길
경상남도 창원성산구 반지동,6*,단독,12m미만,106.31,216.5,201504,8,"        36,900",1987,반지로16번길
경상남도 창원성산구 반지동,6*,단독,12m미만,146.42,218,201502,22,"        56,200",1987,원이대로393번길
경상남도 창원성산구 반지동,9*,단독,12m미만,197.5,218.7,201503,7,"        40,000",1990,반지로15번길
경상남도 창원성산구 반지동,8*,단독,12m미만,206.34,219.5,201504,10,"        58,000",2014,반송로42번길
경상남도 창원성산구 반지동,8*,단독,12m미만,181.97,223.9,201501,19,"        35,000",1987,창원천로188번길
경상남도 창원성산구 반지동,3*,단독,12m미만,182.61,225,201504,3,"        34,000",1986,창원천로238번길
경상남도 창원성산구 반지동,1**,단독,12m미만,164.08,226.6,201503,30,"        41,180",1988,창원천로148번길
경상남도 창원성산구 반지동,6*,단독,12m미만,164.78,227.4,201504,14,"        38,200",1987,반지로16번길
경상남도 창원성산구 반지동,1**,단독,12m미만,164.92,228.8,201503,17,"        36,000",1988,창원천로138번길
경상남도 창원성산구 반지동,1**,단독,12m미만,193.43,229.4,201504,14,"        46,500",1994,창원천로134번길
경상남도 창원성산구 반지동,1**,단독,12m미만,166.1,231.2,201502,28,"        42,650",1985,창원천로138번길
경상남도 창원성산구 반지동,8*,단독,12m미만,199.21,231.3,201505,11,"        68,900",2012,반송로50번길
경상남도 창원성산구 반지동,1**,단독,12m미만,185.07,231.5,201505,28,"        41,000",1986,창원천로178번길
경상남도 창원성산구 반지동,9*,단독,25m미만,163.92,231.8,201504,9,"        66,000",1987,반지로
경상남도 창원성산구 반지동,1**,단독,12m미만,157.95,232.4,201505,23,"        37,700",1987,창원천로196번길
경상남도 창원성산구 반지동,4*,단독,12m미만,163.8,235,201501,18,"        38,000",1987,반송로81번길
경상남도 창원성산구 반지동,2*,단독,12m미만,129.87,236.9,201501,19,"        33,000",1984,창원천로242번길
경상남도 창원성산구 반지동,2*,단독,12m미만,165.69,236.9,201504,7,"        33,800",1987,창원천로242번길
경상남도 창원성산구 반지동,8*,단독,25m미만,108.98,237.7,201505,13,"        50,000",1986,반송로
경상남도 창원성산구 반지동,9*,단독,12m미만,179.33,240.2,201503,18,"        40,800",1985,창원천로170번길
경상남도 창원성산구 반지동,9*,단독,12m미만,179.33,240.2,201501,22,"        40,000",1985,창원천로170번길
경상남도 창원성산구 반지동,5*,단독,25m미만,348.83,249.6,201503,17,"        78,000",2003,반송로
경상남도 창원성산구 반지동,4*,단독,12m미만,80.45,257.3,201501,5,"        35,500",1979,반송로29번길
경상남도 창원성산구 반지동,5*,단독,12m미만,186.83,270.3,201504,23,"        43,000",1986,반송로81번길
경상남도 창원성산구 사파동,1**,다가구,12m미만,243.6,245.2,201502,9,"        68,500",2014,동산로192번길
경상남도 창원성산구 사파동,3*,다가구,12m미만,243.61,248,201503,10,"        63,800",2011,비음로27번길
경상남도 창원성산구 사파동,3*,다가구,12m미만,236.79,248.5,201506,5,"        63,500",2010,비음로27번길
경상남도 창원성산구 사파동,3*,다가구,12m미만,246.96,250.3,201503,2,"        57,000",2009,비음로27번길
경상남도 창원성산구 사파동,1**,다가구,12m미만,231.18,251.7,201505,22,"        67,000",2008,창이대로648번길
경상남도 창원성산구 사파동,1**,다가구,12m미만,241.66,252.5,201501,22,"        68,000",2010,동산로192번길
경상남도 창원성산구 사파동,1**,다가구,12m미만,270.46,253.5,201503,27,"        50,000",1995,동산로196번길
경상남도 창원성산구 사파동,8*,다가구,12m미만,353.61,253.5,201503,23,"        54,500",1996,창이대로689번길
경상남도 창원성산구 사파동,1**,다가구,12m미만,247.36,254,201506,9,"        68,000",2014,동산로196번길
경상남도 창원성산구 사파동,7*,다가구,12m미만,383.01,255.2,201501,21,"        66,200",2002,창이대로695번길
경상남도 창원성산구 사파동,6*,다가구,12m미만,232.64,260.4,201502,28,"        52,500",1996,창이대로707번길
경상남도 창원성산구 사파동,1**,다가구,12m미만,233.06,261.1,201505,30,"        52,800",1990,동산로196번길
경상남도 창원성산구 사파동,2*,다가구,25m미만,411.48,285.4,201506,10,"        61,500",2001,비음로24번길
경상남도 창원성산구 사파동,1*,다가구,12m미만,459.47,324.1,201503,24,"        71,000",2002,비음로
경상남도 창원성산구 사파동,1**,단독,12m미만,220.65,235.7,201504,25,"        53,000",2009,동산로176번길
경상남도 창원성산구 사파동,1**,단독,12m미만,215.59,239.1,201501,30,"        50,400",1996,창이대로648번길
경상남도 창원성산구 사파동,1**,단독,12m미만,229.82,242.2,201502,8,"        38,500",1989,창이대로684번길
경상남도 창원성산구 사파동,7*,단독,12m미만,213.73,242.4,201503,20,"        53,500",1998,창이대로707번길
경상남도 창원성산구 사파동,6*,단독,12m미만,221.82,245.3,201505,26,"        55,200",1996,창이대로695번길
경상남도 창원성산구 사파동,1**,단독,12m미만,190.99,245.5,201506,22,"        38,000",1988,동산로192번길
경상남도 창원성산구 사파동,1**,단독,12m미만,182.21,247.8,201504,28,"        38,900",1989,동산로176번길
경상남도 창원성산구 사파동,3*,단독,12m미만,190.23,247.8,201502,12,"        59,000",2003,비음로27번길
경상남도 창원성산구 사파동,6*,단독,12m미만,220.55,248,201502,27,"        49,700",1996,창이대로707번길
경상남도 창원성산구 사파동,6*,단독,12m미만,179.47,248.2,201506,18,"        56,500",1996,창이대로695번길
경상남도 창원성산구 사파동,1**,단독,12m미만,257.46,251.7,201506,30,"        39,600",1989,창이대로706번길
경상남도 창원성산구 사파동,1**,단독,12m미만,412.67,252.3,201506,26,"        63,000",2008,창이대로716번길
경상남도 창원성산구 사파동,8*,단독,12m미만,232.12,253.2,201504,15,"        45,000",2001,창이대로707번길
경상남도 창원성산구 사파동,1**,단독,12m미만,199.26,253.4,201502,4,"        39,000",1989,동산로200번길
경상남도 창원성산구 사파동,1**,단독,12m미만,199.56,254.2,201506,10,"        43,000",1990,창이대로648번길
경상남도 창원성산구 사파동,9*,단독,12m미만,304.85,257.8,201504,2,"        46,000",1991,창이대로722번길
경상남도 창원성산구 사파동,8*,단독,12m미만,154.76,258.1,201505,30,"        53,750",2006,창이대로719번길
경상남도 창원성산구 사파동,1**,단독,12m미만,250.54,259.3,201504,6,"        38,600",1998,창이대로684번길
경상남도 창원성산구 사파동,4*,단독,12m미만,174.68,259.9,201503,13,"        38,300",1988,비음로24번길
경상남도 창원성산구 사파동,4*,단독,12m미만,150.02,260.2,201505,24,"        46,900",1995,창이대로663번길
경상남도 창원성산구 사파동,2*,단독,25m미만,247.72,262.7,201504,21,"        51,000",2001,비음로
경상남도 창원성산구 사파동,6*,단독,25m미만,202.38,263.2,201503,25,"        60,000",1996,비음로
경상남도 창원성산구 사파동,4*,단독,12m미만,396.76,263.6,201501,31,"        72,700",2001,창이대로663번길
경상남도 창원성산구 사파동,7*,단독,12m미만,403.23,273.2,201506,24,"        53,500",1996,창이대로695번길
경상남도 창원성산구 사파동,1*,단독,12m미만,382.5,316.3,201504,17,"        73,000",2015,창이대로603번길
경상남도 창원성산구 사파동,6*,단독,25m미만,323.54,319.6,201505,29,"        64,000",1997,비음로
경상남도 창원성산구 사파동,1**,단독,25m미만,478.37,324.5,201504,29,"        75,800",2001,동산로
경상남도 창원성산구 사파동,1**,단독,25m미만,480.81,333.3,201505,11,"       177,500",2015,원이대로773번길
경상남도 창원성산구 상남동,5*,다가구,12m미만,235.55,249.6,201502,24,"        53,400",2000,단정로98번길
경상남도 창원성산구 상남동,1**,다가구,12m미만,356.54,250.3,201503,25,"        59,000",2000,동산로61번길
경상남도 창원성산구 상남동,8*,다가구,12m미만,244.54,255,201501,3,"        74,300",2010,단정로58번길
경상남도 창원성산구 상남동,8*,다가구,25m미만,376.63,278.1,201501,17,"        77,000",1997,단정로
경상남도 창원성산구 상남동,6*,다가구,25m미만,267.9,285.3,201501,2,"        71,000",2011,토월로
경상남도 창원성산구 상남동,1**,단독,12m미만,197.88,241.4,201505,12,"        56,500",1997,동산로61번길
경상남도 창원성산구 상남동,9*,단독,12m미만,365.24,251.3,201506,30,"        84,800",2004,단정로44번길
경상남도 창원성산구 상남동,1**,단독,12m미만,238.62,252.5,201501,12,"        60,000",2001,동산로65번길
경상남도 창원성산구 상남동,5*,단독,25m미만,379.66,269.4,201502,27,"        67,250",1996,동산로
경상남도 창원성산구 성주동,1**,다가구,25m미만,375.74,259.5,201502,24,"        87,000",2012,삼정자로63번길
경상남도 창원성산구 성주동,1**,다가구,25m미만,409.31,259.5,201505,24,"        85,000",2012,삼정자로63번길
경상남도 창원성산구 성주동,1**,다가구,12m미만,387.6,265.5,201501,17,"        75,000",2014,삼정자로52번길
경상남도 창원성산구 성주동,1**,다가구,25m미만,395.15,268.8,201504,14,"        88,000",2013,외리로14번길
경상남도 창원성산구 성주동,1**,다가구,25m미만,253.43,269.7,201506,18,"        85,000",2011,삼정자로41번길
경상남도 창원성산구 성주동,1**,다가구,12m미만,434.58,279.5,201501,10,"        79,000",2014,삼정자로52번길
경상남도 창원성산구 성주동,1**,다가구,12m미만,270.54,279.8,201505,23,"        90,000",2011,삼정자로59번길
경상남도 창원성산구 성주동,1**,다가구,12m미만,434.53,280.5,201503,20,"        84,000",2014,삼정자로64번길
경상남도 창원성산구 성주동,1**,단독,25m이상,398.46,291.4,201504,6,"       100,000",2012,삼정자로43번길
경상남도 창원성산구 안민동,8*,다가구,8m미만,384.65,239,201502,9,"        84,700",2011,안민안길21번길
경상남도 창원성산구 안민동,8*,다가구,-,488.42,267,201503,19,"        98,000",2011,안민안길11번길
경상남도 창원성산구 안민동,8*,단독,8m미만,206.95,158,201504,9,"        24,000",1995,안민안길11번길
경상남도 창원성산구 양곡동,9**,단독,8m미만,61.02,316,201504,17,"        28,600",1940,양곡길106번길
경상남도 창원성산구 중앙동,1*,다가구,12m미만,238.71,252.8,201502,27,"        57,000",2000,외동반림로130번길
경상남도 창원성산구 중앙동,6*,다가구,12m미만,83.84,256.6,201504,9,"        39,400",1979,외동반림로80번길
경상남도 창원성산구 중앙동,3*,다가구,12m미만,197.79,260.7,201503,11,"        41,200",1983,외동반림로54번길
경상남도 창원성산구 중앙동,5*,다가구,12m미만,263.21,276.6,201506,15,"        70,500",2015,외동반림로6번길
경상남도 창원성산구 중앙동,6*,다가구,25m미만,246.01,284.8,201504,22,"        45,000",1991,외동반림로74번길
경상남도 창원성산구 중앙동,3*,다가구,12m미만,452.75,295.3,201504,30,"        59,000",2002,외동반림로68번길
경상남도 창원성산구 중앙동,3*,단독,12m미만,142.34,199.7,201503,2,"        30,000",1983,외동반림로54번길
경상남도 창원성산구 중앙동,4*,단독,12m미만,172.85,204.1,201503,25,"        31,500",1982,외동반림로38번길
경상남도 창원성산구 중앙동,4*,단독,25m미만,156.9,211.1,201504,17,"        31,000",1981,외동반림로
경상남도 창원성산구 중앙동,4*,단독,12m미만,197.85,237.3,201502,12,"        36,000",1989,외동반림로40번길
경상남도 창원성산구 중앙동,1*,단독,12m미만,290.19,240,201506,28,"        37,500",1989,외동반림로134번길
경상남도 창원성산구 중앙동,4*,단독,12m미만,236.34,243,201505,30,"        57,500",2009,외동반림로40번길
경상남도 창원성산구 중앙동,6*,단독,12m미만,355.71,244.1,201505,11,"        59,500",2001,외동반림로80번길
경상남도 창원성산구 중앙동,1*,단독,12m미만,269.06,245.8,201506,5,"        45,000",1989,외동반림로126번길
경상남도 창원성산구 중앙동,3*,단독,12m미만,159.1,249.9,201502,13,"        42,000",1983,외동반림로54번길
경상남도 창원성산구 중앙동,*,단독,12m미만,253.42,258.2,201504,25,"        68,000",2013,외동반림로142번길
경상남도 창원성산구 중앙동,2*,단독,12m미만,163.2,258.5,201503,12,"        43,000",1985,원이대로538번길
경상남도 창원성산구 중앙동,6*,단독,12m미만,311.38,258.7,201504,6,"        82,000",2015,외동반림로80번길
경상남도 창원성산구 중앙동,3*,단독,12m미만,147.84,260.5,201503,13,"        39,000",1983,원이대로566번길
경상남도 창원성산구 중앙동,3*,단독,12m미만,164.74,260.6,201501,26,"        42,500",1988,원이대로566번길
경상남도 창원성산구 중앙동,3*,단독,12m미만,188.04,260.8,201504,23,"        43,000",1984,외동반림로54번길
경상남도 창원성산구 중앙동,6*,단독,12m미만,158.8,264.7,201504,14,"        49,500",1981,외동반림로20번길
경상남도 창원성산구 중앙동,6*,단독,12m미만,195.23,285.4,201503,5,"        20,000",1979,외동반림로80번길
경상남도 창원성산구 중앙동,6*,단독,12m미만,179.21,286.5,201503,17,"        39,000",1979,외동반림로80번길
