□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,
,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다.,,,,,,,,,,
□ 검색조건,,,,,,,,,,
계약일자 : 20170701 ~ 20180630,,,,,,,,,,
실거래 구분 : 단독다가구(매매),,,,,,,,,,
주소구분 : 지번주소,,,,,,,,,,
시도 : 경상남도,,,,,,,,,,
시군구 : 창원마산회원구,,,,,,,,,,
읍면동 : 전체,,,,,,,,,,
면적 : 전체,,,,,,,,,,
금액선택 : 전체,,,,,,,,,,
,,,,,,,,,,
시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명
경상남도 창원마산회원구 구암동,4**,단독,8m미만,107.93,96.3,201707,26,"        13,400",1982,구암북15길
경상남도 창원마산회원구 구암동,1***,단독,8m미만,95.6,97,201802,13,"        10,000",1979,구암동5길
경상남도 창원마산회원구 구암동,4**,단독,8m미만,61.15,98,201801,19,"        12,300",1976,구암북15길
경상남도 창원마산회원구 구암동,4**,단독,8m미만,72.6,98.6,201802,23,"        10,500",1976,구암북15길
경상남도 창원마산회원구 구암동,7*,단독,12m미만,90.16,101.9,201802,8,"        20,000",1983,구암남3길
경상남도 창원마산회원구 구암동,2*,단독,12m미만,107.9,102.9,201804,13,"        15,500",1982,구암남2길
경상남도 창원마산회원구 구암동,2**,단독,12m미만,109.92,103.2,201711,11,"        23,000",1984,구암북5길
경상남도 창원마산회원구 구암동,1***,단독,12m미만,112.33,103.3,201709,25,"        16,900",1991,구암북12길
경상남도 창원마산회원구 구암동,1*,단독,8m미만,68.35,103.5,201710,11,"        14,000",1985,구암서2길
경상남도 창원마산회원구 구암동,8*,단독,12m미만,109.19,104,201802,6,"        19,000",1981,구암남6길
경상남도 창원마산회원구 구암동,9**,단독,8m미만,112.41,106,201806,15,"        11,500",1982,구암동1길
경상남도 창원마산회원구 구암동,2*,단독,25m미만,113.55,109,201709,20,"        34,000",1982,구암서1길
경상남도 창원마산회원구 구암동,2*,단독,12m미만,111.89,111.4,201805,16,"        20,000",1977,구암남5길
경상남도 창원마산회원구 구암동,1*,단독,12m미만,124.89,112,201712,29,"        14,950",1996,구암서8길
경상남도 창원마산회원구 구암동,4**,단독,8m미만,61.15,112.1,201707,20,"        11,000",1976,구암북15길
경상남도 창원마산회원구 구암동,2**,단독,12m미만,119.07,115.6,201712,7,"        25,500",1982,구암북1길
경상남도 창원마산회원구 구암동,8*,단독,12m미만,120.24,118.7,201710,24,"        19,400",1982,구암남6길
경상남도 창원마산회원구 구암동,*,단독,12m미만,120.03,120.1,201709,29,"        24,089",1982,구암서3길
경상남도 창원마산회원구 구암동,1*,단독,12m미만,137.04,120.4,201804,26,"        18,000",1993,구암서3길
경상남도 창원마산회원구 구암동,1***,단독,8m미만,84.26,122.9,201806,27,"        10,300",1987,구암북20길
경상남도 창원마산회원구 구암동,1***,단독,8m미만,47.8,126,201801,15,"         5,000",1976,구암동5길
경상남도 창원마산회원구 구암동,2**,단독,8m미만,122.16,128.7,201711,28,"        12,500",1982,구암북14길
경상남도 창원마산회원구 구암동,1***,단독,12m미만,129.04,128.7,201801,26,"        18,700",1988,구암북12길
경상남도 창원마산회원구 구암동,1*,단독,25m미만,61.62,131.6,201711,8,"        20,000",1977,금강로
경상남도 창원마산회원구 구암동,*,단독,8m미만,134.46,133.8,201707,11,"        15,000",1979,금강로
경상남도 창원마산회원구 구암동,2**,단독,8m미만,112.67,135.7,201805,24,"        15,600",1989,구암북2길
경상남도 창원마산회원구 구암동,2*,단독,12m미만,159.06,138.3,201708,28,"        29,000",1986,구암남5길
경상남도 창원마산회원구 구암동,8*,단독,8m미만,106.25,140.5,201804,13,"        18,000",1979,구암남8길
경상남도 창원마산회원구 구암동,1***,단독,12m미만,138.38,145,201806,29,"        28,700",1988,구암남23길
경상남도 창원마산회원구 구암동,2**,단독,12m미만,182.05,145.2,201710,25,"        22,000",1984,구암북3길
경상남도 창원마산회원구 구암동,2**,단독,8m미만,132.27,146.8,201805,15,"        16,000",1983,구암북7길
경상남도 창원마산회원구 구암동,1***,단독,12m미만,149.4,147.3,201803,10,"        25,200",1986,구암북12길
경상남도 창원마산회원구 구암동,2**,단독,12m미만,191.96,159.9,201707,31,"        31,000",1983,구암북11길
경상남도 창원마산회원구 구암동,1*,단독,8m미만,145.79,165.1,201712,1,"        15,000",1979,구암서2길
경상남도 창원마산회원구 구암동,1*,단독,12m미만,155.14,167.6,201804,23,"        30,200",1986,구암서2길
경상남도 창원마산회원구 구암동,1*,단독,8m미만,167.33,185.3,201711,11,"        21,300",1977,구암서2길
경상남도 창원마산회원구 내서읍 감천리,5**,단독,8m미만,72.35,330,201710,13,"        16,500",1995,감천2길
경상남도 창원마산회원구 내서읍 삼계리,5**,단독,8m미만,33.1,81,201708,18,"         9,500",1970,삼계본동2길
경상남도 창원마산회원구 내서읍 삼계리,1***,단독,8m미만,61.92,137,201802,10,"        17,302",2012,안계길
경상남도 창원마산회원구 내서읍 삼계리,1***,단독,8m미만,46.86,218,201707,28,"        10,500",1970,안계길
경상남도 창원마산회원구 내서읍 삼계리,1***,단독,8m미만,113.13,218,201707,3,"        26,700",2012,삼계로
경상남도 창원마산회원구 내서읍 삼계리,4**,단독,12m미만,328.02,330,201708,11,"        65,500",2014,삼계숲길
경상남도 창원마산회원구 내서읍 삼계리,6**,단독,8m미만,567.98,379,201801,29,"        82,000",2013,삼계본동1길
경상남도 창원마산회원구 내서읍 상곡리,1**,단독,12m미만,208.17,192,201801,27,"        30,000",2003,상곡안길
경상남도 창원마산회원구 내서읍 신감리,4**,단독,-,56.46,126,201805,3,"        10,000",1996,신목길
경상남도 창원마산회원구 내서읍 신감리,5**,단독,8m미만,68.13,163,201711,21,"        15,000",1990,광려로
경상남도 창원마산회원구 내서읍 신감리,3**,단독,12m미만,160.64,234,201710,16,"        39,000",2016,광려로
경상남도 창원마산회원구 내서읍 신감리,5**,단독,12m미만,82.5,252,201804,2,"        30,800",2011,광려로
경상남도 창원마산회원구 내서읍 용담리,6**,단독,8m미만,93.51,208,201801,31,"         9,200",1990,함마대로
경상남도 창원마산회원구 내서읍 용담리,4**,단독,8m미만,199.54,397,201708,17,"        26,300",2005,용담로
경상남도 창원마산회원구 내서읍 원계리,5**,단독,8m미만,70.06,152,201707,26,"         9,660",1950,원계증산길
경상남도 창원마산회원구 내서읍 원계리,5**,단독,8m미만,89.59,179,201707,26,"        11,340",1950,원계증산길
경상남도 창원마산회원구 내서읍 원계리,5**,단독,8m미만,125.06,298,201707,13,"        30,000",1997,원계증산길
경상남도 창원마산회원구 내서읍 원계리,5**,단독,8m미만,77.56,367,201711,20,"        20,100",1980,원계증산길
경상남도 창원마산회원구 내서읍 중리,1***,단독,8m미만,96.15,174,201804,12,"        15,700",1996,신평로
경상남도 창원마산회원구 내서읍 중리,1***,단독,12m미만,182.55,180.6,201803,19,"        37,700",2006,중리1길
경상남도 창원마산회원구 내서읍 중리,1***,단독,12m미만,161.07,193.7,201711,22,"        27,000",1998,중리상곡로
경상남도 창원마산회원구 내서읍 중리,3**,단독,8m미만,81.03,199,201708,31,"        16,500",1984,옥정3길
경상남도 창원마산회원구 내서읍 중리,1***,단독,12m미만,229.08,210.4,201806,25,"        40,000",2000,중리1길
경상남도 창원마산회원구 내서읍 중리,1***,단독,12m미만,468.69,263.1,201708,21,"        71,000",2003,중리1길
경상남도 창원마산회원구 내서읍 중리,8**,단독,8m미만,280.33,285,201806,15,"        23,000",1999,죽암서길
경상남도 창원마산회원구 내서읍 중리,8**,단독,8m미만,421.26,429,201708,31,"        59,000",2000,죽암서길
경상남도 창원마산회원구 내서읍 평성리,2**,단독,8m미만,79.82,205,201801,10,"        12,500",1980,
경상남도 창원마산회원구 내서읍 평성리,3*,단독,8m미만,135.71,224,201806,15,"        36,000",2014,안성로
경상남도 창원마산회원구 내서읍 호계리,6**,단독,8m미만,103.68,140,201806,18,"        23,100",2017,호계본동로
경상남도 창원마산회원구 내서읍 호계리,3**,단독,8m미만,89.68,158,201801,28,"         7,500",1980,호원로
경상남도 창원마산회원구 내서읍 호계리,2**,단독,8m미만,29.75,168,201801,9,"         3,500",1970,
경상남도 창원마산회원구 내서읍 호계리,5**,단독,8m미만,277.44,240,201801,25,"        55,000",2017,호계본동3길
경상남도 창원마산회원구 내서읍 호계리,4**,단독,12m미만,96.9,328,201804,18,"        36,000",1996,호계본동2길
경상남도 창원마산회원구 내서읍 호계리,7**,단독,8m미만,159.51,353,201708,1,"        40,000",1991,용담로
경상남도 창원마산회원구 두척동,6**,단독,8m미만,97.41,207,201708,25,"        19,000",1991,두곡길
경상남도 창원마산회원구 두척동,6**,단독,8m미만,98.97,221,201709,19,"        19,050",1980,두곡길
경상남도 창원마산회원구 봉암동,4**,다가구,8m미만,95.49,123,201803,5,"        13,000",1980,봉암북7길
경상남도 창원마산회원구 봉암동,4**,단독,8m미만,112.42,112.4,201711,10,"        17,000",1979,양덕동7길
경상남도 창원마산회원구 봉암동,4**,단독,12m미만,126.75,118.9,201802,1,"        16,300",1986,봉암북2길
경상남도 창원마산회원구 봉암동,4**,단독,12m미만,136.01,122.1,201709,11,"        22,000",1983,봉덕2길
경상남도 창원마산회원구 봉암동,4**,단독,8m미만,162.3,169.6,201709,18,"        21,500",1984,봉암북7길
경상남도 창원마산회원구 봉암동,4**,단독,12m미만,214.13,180.3,201802,4,"        34,000",1990,봉암북4길
경상남도 창원마산회원구 봉암동,4**,단독,8m미만,291.73,264.2,201712,1,"        40,000",1984,봉암북10길
경상남도 창원마산회원구 봉암동,4**,단독,12m미만,172.27,335.3,201711,29,"        59,000",1981,봉암북4길
경상남도 창원마산회원구 석전동,2**,다가구,12m미만,587.12,309.1,201708,9,"       111,921",2017,석전동9길
경상남도 창원마산회원구 석전동,1**,단독,8m미만,29.02,79,201709,1,"         4,800",1974,석전북7길
경상남도 창원마산회원구 석전동,1**,단독,8m미만,81.93,79,201805,1,"        12,000",1983,석전북14길
경상남도 창원마산회원구 석전동,3*,단독,8m미만,77.96,91,201709,7,"         7,600",1989,석전남8길
경상남도 창원마산회원구 석전동,1**,단독,8m미만,41.22,99,201803,13,"         9,000",1973,석전북5길
경상남도 창원마산회원구 석전동,1**,단독,8m미만,46.08,102,201707,9,"         6,500",1975,석전북2길
경상남도 창원마산회원구 석전동,2**,단독,8m미만,59.77,103.5,201709,2,"        10,000",1977,석전동1길
경상남도 창원마산회원구 석전동,2**,단독,8m미만,59.77,103.5,201804,26,"        15,500",1977,석전동1길
경상남도 창원마산회원구 석전동,2**,단독,12m미만,60.66,104.9,201709,6,"        31,650",1978,석전남8길
경상남도 창원마산회원구 석전동,2**,단독,8m미만,61.65,107.7,201806,4,"        10,400",1983,북성로
경상남도 창원마산회원구 석전동,1**,단독,8m미만,39.67,109,201806,9,"         5,950",1968,석전서4길
경상남도 창원마산회원구 석전동,2**,단독,12m미만,126.2,110.7,201709,12,"        21,000",1977,석전동2길
경상남도 창원마산회원구 석전동,1**,단독,8m미만,39.67,116,201805,3,"         9,500",1980,석전서4길
경상남도 창원마산회원구 석전동,1**,단독,8m미만,45.16,119.3,201711,16,"         6,000",1975,석전북10길
경상남도 창원마산회원구 석전동,2**,단독,12m미만,127.54,120.1,201710,13,"        49,800",1976,석전남9길
경상남도 창원마산회원구 석전동,2**,단독,8m미만,124.96,120.4,201711,11,"        28,000",1979,석전동8길
경상남도 창원마산회원구 석전동,2**,단독,8m미만,46.28,121.7,201711,1,"        13,000",1970,석전동2길
경상남도 창원마산회원구 석전동,2**,단독,8m미만,58.02,122.3,201711,1,"        14,300",1975,석전북21길
경상남도 창원마산회원구 석전동,2**,단독,12m미만,130.25,122.7,201805,4,"        23,000",1977,삼호천길
경상남도 창원마산회원구 석전동,2**,단독,8m미만,141.45,126.7,201803,14,"        28,000",1977,석전동6길
경상남도 창원마산회원구 석전동,2**,단독,8m미만,73.55,128.2,201805,5,"        15,000",1983,석전동4길
경상남도 창원마산회원구 석전동,2**,단독,8m미만,65.12,130.3,201708,18,"        16,700",1981,석전서8길
경상남도 창원마산회원구 석전동,2**,단독,8m미만,137.31,132.5,201804,9,"        21,000",1983,석전동3길
경상남도 창원마산회원구 석전동,2**,단독,8m미만,147.12,132.8,201806,1,"        29,700",1977,석전남9길
경상남도 창원마산회원구 석전동,2**,단독,8m미만,147.12,132.8,201709,20,"        29,000",1977,석전남9길
경상남도 창원마산회원구 석전동,1**,단독,8m미만,132.77,133,201803,17,"         9,500",1982,석전북9길
경상남도 창원마산회원구 석전동,2**,단독,12m미만,159.93,134.8,201707,10,"        29,000",1998,석전남9길
경상남도 창원마산회원구 석전동,2**,단독,8m미만,79.28,134.9,201802,24,"        28,800",1977,
경상남도 창원마산회원구 석전동,2**,단독,12m미만,64.83,136.8,201711,13,"        35,000",1976,석전남9길
경상남도 창원마산회원구 석전동,2**,단독,12m미만,131.81,138.8,201709,16,"        32,800",1978,석전남9길
경상남도 창원마산회원구 석전동,2**,단독,12m미만,156.47,139.1,201804,16,"        35,000",1970,석전남9길
경상남도 창원마산회원구 석전동,2**,단독,8m미만,72.34,144.5,201802,27,"        28,300",1978,
경상남도 창원마산회원구 석전동,1**,단독,8m미만,85.94,148,201805,9,"        13,000",1978,석전북2길
경상남도 창원마산회원구 석전동,1**,단독,8m미만,60.76,152,201708,16,"        17,300",1970,석전북22길
경상남도 창원마산회원구 석전동,2**,단독,8m미만,147.53,157.3,201709,6,"        19,500",1985,석전남9길
경상남도 창원마산회원구 석전동,3*,단독,8m미만,164.3,163,201707,6,"        19,500",1989,석전남8길
경상남도 창원마산회원구 석전동,2**,단독,8m미만,155.66,164.8,201802,8,"        25,300",1999,석전북22길
경상남도 창원마산회원구 석전동,1**,단독,8m미만,54.58,181,201708,16,"         5,000",1977,석전북5길
경상남도 창원마산회원구 석전동,1**,단독,8m미만,131.14,206,201708,14,"         9,500",1983,석전북9길
경상남도 창원마산회원구 석전동,2**,단독,12m미만,146.04,228,201707,17,"        56,850",1981,석전동5길
경상남도 창원마산회원구 석전동,2**,단독,12m미만,658.98,379.2,201806,8,"       156,000",2014,석전동4길
경상남도 창원마산회원구 양덕동,3**,단독,8m미만,28.38,50,201708,17,"        10,500",1983,탑골2길
경상남도 창원마산회원구 양덕동,1**,단독,8m미만,46.99,83.6,201709,21,"        26,723",1984,양덕동5길
경상남도 창원마산회원구 양덕동,2*,단독,8m미만,57.86,97.5,201801,16,"        15,000",1983,양덕동15길
경상남도 창원마산회원구 양덕동,6*,단독,8m미만,61.06,99.1,201806,19,"        18,300",1973,양덕남1길
경상남도 창원마산회원구 양덕동,4*,단독,8m미만,76.39,100.2,201803,16,"        13,900",1974,팔용로
경상남도 창원마산회원구 양덕동,2*,단독,12m미만,109.51,102.1,201801,24,"        18,200",1977,양덕천길
경상남도 창원마산회원구 양덕동,1**,단독,8m미만,58.41,102.6,201804,17,"        14,000",1977,양덕동5길
경상남도 창원마산회원구 양덕동,7*,단독,8m미만,56.1,114.7,201804,9,"        10,000",1975,산호천서길
경상남도 창원마산회원구 양덕동,9*,단독,8m미만,113.11,120.4,201804,17,"        15,000",1977,양덕북16길
경상남도 창원마산회원구 양덕동,1**,단독,8m미만,69.15,120.6,201709,25,"        10,600",1975,양덕북2길
경상남도 창원마산회원구 양덕동,9*,단독,8m미만,118.48,122,201804,23,"        25,169",1977,양덕북4길
경상남도 창원마산회원구 양덕동,9*,단독,8m미만,113.59,122.3,201709,26,"        20,000",1976,
경상남도 창원마산회원구 양덕동,3*,단독,8m미만,72.7,124.8,201710,24,"         5,300",1980,양덕동16길
경상남도 창원마산회원구 양덕동,4*,단독,8m미만,71.47,125.4,201804,19,"        17,000",1977,양덕동17길
경상남도 창원마산회원구 양덕동,4*,단독,8m미만,123.15,126.1,201709,18,"        23,800",1977,양덕천길
경상남도 창원마산회원구 양덕동,2*,단독,12m미만,121.53,128.2,201803,8,"        25,000",1978,양덕천길
경상남도 창원마산회원구 양덕동,9*,단독,-,145.23,129.1,201708,8,"        26,450",1976,
경상남도 창원마산회원구 양덕동,9*,단독,12m미만,145.23,129.1,201803,27,"        26,000",1976,양덕북16길
경상남도 창원마산회원구 양덕동,1**,단독,8m미만,73.49,129.8,201803,1,"        17,600",1976,양덕북14길
경상남도 창원마산회원구 양덕동,1**,단독,8m미만,73.49,129.8,201708,1,"         8,580",1976,양덕북14길
경상남도 창원마산회원구 양덕동,1**,단독,8m미만,112.03,129.9,201708,1,"        20,250",1974,양덕로
경상남도 창원마산회원구 양덕동,9*,단독,12m미만,126.94,132.8,201709,1,"        50,000",1977,양덕북4길
경상남도 창원마산회원구 양덕동,1**,단독,8m미만,119.38,133.8,201712,12,"        10,000",1983,합포로
경상남도 창원마산회원구 양덕동,6*,단독,8m미만,65.16,134.9,201801,10,"        17,500",1970,산호천동길
경상남도 창원마산회원구 양덕동,1**,단독,8m미만,122.3,137.5,201711,16,"        24,064",1978,양덕북3길
경상남도 창원마산회원구 양덕동,1**,단독,12m미만,199.63,139.6,201707,4,"        48,500",2011,양덕북17길
경상남도 창원마산회원구 양덕동,8**,단독,8m미만,125.13,141.4,201803,6,"        29,000",1978,양덕북12길
경상남도 창원마산회원구 양덕동,3**,단독,8m미만,46.64,144,201711,30,"        17,500",1967,
경상남도 창원마산회원구 양덕동,1*,단독,8m미만,152.81,144.5,201707,10,"        41,500",1975,
경상남도 창원마산회원구 양덕동,6*,단독,8m미만,68.59,145.85,201804,27,"        17,000",1978,양덕남2길
경상남도 창원마산회원구 양덕동,1**,단독,8m미만,73.88,151,201708,17,"        15,700",1976,양덕북3길
경상남도 창원마산회원구 양덕동,1**,단독,8m미만,105.46,151.2,201806,2,"        15,000",1977,양덕북10길
경상남도 창원마산회원구 양덕동,8*,단독,12m미만,159.52,153.4,201707,31,"        65,000",1979,양덕북18길
경상남도 창원마산회원구 양덕동,3*,단독,8m미만,101.1,156.2,201710,24,"        17,000",1985,양덕동16길
경상남도 창원마산회원구 양덕동,1*,단독,8m미만,85.78,158.7,201712,6,"        10,600",1974,양덕북10길
경상남도 창원마산회원구 양덕동,1**,단독,8m미만,329.44,163.6,201712,27,"        49,990",1996,양덕동5길
경상남도 창원마산회원구 양덕동,6*,단독,8m미만,173.82,165.3,201805,13,"        60,500",1976,양덕남1길
경상남도 창원마산회원구 양덕동,2*,단독,8m미만,139.8,168.6,201708,22,"        26,300",1974,양덕동15길
경상남도 창원마산회원구 양덕동,2*,단독,8m미만,120.96,169.6,201801,17,"        19,000",1974,양덕동15길
경상남도 창원마산회원구 양덕동,2*,단독,8m미만,166.93,169.9,201712,20,"        29,000",1977,팔용로
경상남도 창원마산회원구 양덕동,1**,단독,8m미만,133.19,172.7,201804,12,"        14,500",1975,양덕북12길
경상남도 창원마산회원구 양덕동,4*,단독,8m미만,163.6,172.9,201708,27,"        28,500",1974,양덕동12길
경상남도 창원마산회원구 양덕동,9*,단독,12m미만,131.37,178.8,201712,12,"        61,500",1979,양덕북17길
경상남도 창원마산회원구 양덕동,8**,단독,12m미만,199.36,216.9,201712,26,"        39,969",1983,양덕북9길
경상남도 창원마산회원구 양덕동,1*,단독,25m이상,132.25,219.7,201712,28,"        53,600",1974,팔용로
경상남도 창원마산회원구 양덕동,9*,단독,12m미만,452.01,233.9,201712,26,"       107,000",2017,양덕북18길
경상남도 창원마산회원구 양덕동,1*,단독,8m미만,239.02,251.2,201805,15,"        36,000",1976,양덕북1길
경상남도 창원마산회원구 양덕동,1**,단독,8m미만,462.06,257.2,201708,3,"        90,858",2017,양덕남9길
경상남도 창원마산회원구 양덕동,2*,단독,12m미만,140.7,259,201802,26,"        46,300",1981,양덕동18길
경상남도 창원마산회원구 양덕동,1**,단독,8m미만,121.69,357,201711,29,"        54,000",1972,양덕북2길
경상남도 창원마산회원구 양덕동,4*,단독,25m이상,226.8,456.2,201803,26,"        20,700",1970,팔용로
경상남도 창원마산회원구 합성동,1**,다가구,12m미만,414.23,226.6,201712,20,"        96,000",2016,합성서5길
경상남도 창원마산회원구 합성동,2**,단독,12m미만,118.22,79.5,201804,9,"        15,600",1997,합성남11길
경상남도 창원마산회원구 합성동,7*,단독,25m미만,54.44,90,201801,22,"        15,700",1978,합성북16길
경상남도 창원마산회원구 합성동,3**,단독,8m미만,113.65,100.7,201805,19,"        15,180",1979,합성남11길
경상남도 창원마산회원구 합성동,6*,단독,8m미만,97.03,101.5,201708,3,"        16,319",1979,합성북19길
경상남도 창원마산회원구 합성동,1**,단독,8m미만,57.06,103.1,201801,1,"        13,000",1988,합성동1길
경상남도 창원마산회원구 합성동,2**,단독,8m미만,86.67,107,201804,9,"        13,888",1982,합성남14길
경상남도 창원마산회원구 합성동,6*,단독,12m미만,112.95,108.8,201708,16,"        20,500",1982,합성북18길
경상남도 창원마산회원구 합성동,2**,단독,12m미만,99.56,109.3,201806,19,"        20,848",2005,합성남11길
경상남도 창원마산회원구 합성동,2**,단독,12m미만,91.9,110,201801,27,"        14,940",1977,합성남12길
경상남도 창원마산회원구 합성동,2**,단독,8m미만,94.74,111.4,201804,24,"        14,619",1979,합성남13길
경상남도 창원마산회원구 합성동,7*,단독,8m미만,63.67,114.3,201806,1,"        12,000",1982,합성북3길
경상남도 창원마산회원구 합성동,8*,단독,8m미만,116.59,117,201710,3,"        19,500",1977,합성서13길
경상남도 창원마산회원구 합성동,7*,단독,8m미만,109.81,119.1,201804,13,"        15,000",1978,합성북4길
경상남도 창원마산회원구 합성동,1**,단독,8m미만,116.76,119.9,201804,28,"        17,600",1979,합성서4길
경상남도 창원마산회원구 합성동,3**,단독,8m미만,64.63,121.5,201712,18,"        14,450",1977,합성남17길
경상남도 창원마산회원구 합성동,7*,단독,8m미만,121.39,122.5,201802,1,"        20,000",1985,합성북13길
경상남도 창원마산회원구 합성동,2**,단독,12m미만,115.94,127.1,201801,17,"        38,000",1980,합성남7길
경상남도 창원마산회원구 합성동,8*,단독,8m미만,87.36,127.6,201803,19,"        15,000",1976,합성서9길
경상남도 창원마산회원구 합성동,7*,단독,12m미만,78.84,133.9,201806,18,"        16,000",1982,
경상남도 창원마산회원구 합성동,1**,단독,8m미만,64.82,136,201806,5,"        23,500",1976,합성남18길
경상남도 창원마산회원구 합성동,1**,단독,8m미만,119.86,137.9,201802,1,"        16,500",1979,
경상남도 창원마산회원구 합성동,2**,단독,12m미만,109.58,139.1,201806,19,"        21,620",1980,합성남12길
경상남도 창원마산회원구 합성동,1**,단독,8m미만,131.94,142.5,201707,28,"        39,000",1977,합성동2길
경상남도 창원마산회원구 합성동,2**,단독,12m미만,130.61,144.4,201805,4,"        27,532",1979,합성남12길
경상남도 창원마산회원구 합성동,1**,단독,8m미만,148.28,144.7,201709,25,"        24,500",1974,양덕북4길
