□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,,,,,,,,,,
계약일자 : 2022-01-01 ~ 2022-12-31,,,,실거래 구분 : 아파트(매매),,,,,주소구분 : 지번 주소,,,,,,,,,,,
시도 : 경상남도,,,,시군구 : 창원시 진해구,,,,,읍면동 : 전체,,,,,,,,,,,
단지명 : 전체,,,,면적 : 전체,,,,,금액선택 : 전체,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
341,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202209,17,"12,500",-,8,-,-,1999,안청북로 39,-,중개거래,경남 창원진해구,-,아파트
342,경상남도 창원시 진해구 자은동,831,0831,0000,삼성아파트2단지,59.9200,202209,17,"12,500",-,10,-,-,1993,자은로64번길 39,20221017,중개거래,경남 창원진해구,-,아파트
343,경상남도 창원시 진해구 이동,398-2,0398,0002,뉴중앙하이츠,35.5833,202209,17,"8,500",-,6,-,-,2013,천자로 13,-,중개거래,경남 창원진해구,-,아파트
344,경상남도 창원시 진해구 남양동,20,0020,0000,STX칸,84.9859,202209,15,"19,000",-,12,-,-,2009,월남로 142,-,직거래,-,-,아파트
345,경상남도 창원시 진해구 풍호동,744,0744,0000,풍호주공,46.6800,202209,15,"9,000",-,1,-,-,1990,동진로 166,-,직거래,-,-,아파트
346,경상남도 창원시 진해구 마천동,99-3,0099,0003,남명플럼빌리지,59.8761,202209,15,"10,600",-,4,-,-,2004,웅동로 70,-,중개거래,경남 창원진해구,-,아파트
347,경상남도 창원시 진해구 석동,656,0656,0000,벚꽃그린빌3단지,84.9700,202209,15,"32,700",-,3,-,-,2003,석동로 60,-,중개거래,경남 창원진해구,-,아파트
348,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,84.9908,202209,15,"28,100",-,6,-,-,2017,웅천동로 100,-,직거래,-,-,아파트
349,경상남도 창원시 진해구 자은동,392,0392,0000,자은솔라움,59.9099,202209,14,"16,300",-,4,-,-,2005,자은로88번길 42,-,중개거래,경남 창원진해구,-,아파트
350,경상남도 창원시 진해구 속천동,7,0007,0000,진해유진에코블루스카이,59.9717,202209,14,"24,500",-,12,-,-,2015,속천로 45,-,중개거래,경남 창원진해구,-,아파트
351,경상남도 창원시 진해구 풍호동,83-3,0083,0003,우성,59.8500,202209,14,"13,500",-,5,-,-,1994,충장로 575,-,중개거래,경남 창원진해구,-,아파트
352,경상남도 창원시 진해구 남문동,1293-1,1293,0001,남문호반베르디움,84.9908,202209,13,"31,500",-,2,-,-,2018,웅천동로43번길 19,-,직거래,-,-,아파트
353,경상남도 창원시 진해구 남양동,20,0020,0000,STX칸,84.9859,202209,13,"19,000",-,12,-,-,2009,월남로 142,-,직거래,-,-,아파트
354,경상남도 창원시 진해구 자은동,125,0125,0000,자은중흥에스-클래스,84.8605,202209,13,"40,300",-,3,-,-,2017,냉천로 262,-,중개거래,경남 창원진해구,-,아파트
355,경상남도 창원시 진해구 용원동,1338-3,1338,0003,부산신항만이지더원2단지,84.8926,202209,13,"26,500",-,21,-,-,2014,신항북로 202,-,중개거래,경남 창원진해구,-,아파트
356,경상남도 창원시 진해구 충무동,5-10,0005,0010,마린힐즈,61.6866,202209,12,"19,000",-,12,-,-,2020,충장로52번길 3,-,직거래,-,-,아파트
357,경상남도 창원시 진해구 경화동,751,0751,0000,원창훼미리,59.6800,202209,12,"8,000",-,3,-,-,1999,병암북로4번길 25,-,중개거래,경남 창원진해구,-,아파트
358,경상남도 창원시 진해구 마천동,99-3,0099,0003,남명플럼빌리지,59.8761,202209,12,"10,650",-,5,-,-,2004,웅동로 70,-,중개거래,경남 창원진해구,-,아파트
359,경상남도 창원시 진해구 청안동,477,0477,0000,부영1차,84.9538,202209,12,"18,000",-,15,-,-,2002,안청남로 13,-,중개거래,경남 창원진해구,-,아파트
360,경상남도 창원시 진해구 덕산동,72-9,0072,0009,송림홈타운,84.1500,202209,08,"13,500",-,11,-,-,2002,동진로 138,-,중개거래,경남 창원진해구,-,아파트
361,경상남도 창원시 진해구 경화동,1334,1334,0000,경화동두산위브,84.9422,202209,08,"35,000",-,5,-,-,2017,조천로 30,-,중개거래,경남 창원진해구,-,아파트
362,경상남도 창원시 진해구 청안동,477,0477,0000,부영1차,84.9538,202209,08,"17,500",-,8,-,-,2002,안청남로 13,-,중개거래,경남 창원진해구,-,아파트
363,경상남도 창원시 진해구 풍호동,83-101,0083,0101,디에스아이존빌,59.9581,202209,08,"16,900",-,2,-,-,2002,풍호로42번길 15,-,중개거래,대전 유성구,-,아파트
364,경상남도 창원시 진해구 남양동,20,0020,0000,STX칸,84.9859,202209,07,"18,700",-,2,-,-,2009,월남로 142,-,직거래,-,-,아파트
365,경상남도 창원시 진해구 석동,351,0351,0000,한솔솔파크1단지,131.4810,202209,07,"38,000",-,7,-,-,2009,진해대로789번길 24,-,중개거래,경남 창원진해구,-,아파트
366,경상남도 창원시 진해구 청안동,474,0474,0000,부영2차,59.8404,202209,07,"12,100",-,1,-,-,2002,안청북로 12,-,중개거래,경남 김해시 경남 창원진해구,-,아파트
367,경상남도 창원시 진해구 용원동,1338-2,1338,0002,부산신항만이지더원1단지,59.9276,202209,07,"19,800",-,5,-,-,2014,신항동로 143,-,중개거래,경남 창원진해구,-,아파트
368,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,59.8404,202209,07,"12,900",-,6,-,-,2003,안청북로 15,20220908,중개거래,경남 창원진해구,-,아파트
369,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,59.8404,202209,07,"12,900",-,6,-,-,2003,안청북로 15,-,중개거래,경남 창원진해구,-,아파트
370,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202209,07,"11,500",-,4,-,-,1995,냉천로108번길 6,-,중개거래,경남 창원진해구,-,아파트
371,경상남도 창원시 진해구 남문동,1274-1,1274,0001,시티프라디움1차아파트,59.9780,202209,06,"20,400",-,24,-,-,2017,웅천동로 16,-,중개거래,경남 창원진해구,-,아파트
372,경상남도 창원시 진해구 석동,493,0493,0000,상지약수,84.7100,202209,05,"16,700",-,15,-,-,1991,병암북로4번길 37,-,중개거래,경남 창원진해구,-,아파트
373,경상남도 창원시 진해구 남양동,20,0020,0000,STX칸,84.9859,202209,05,"18,700",-,2,-,-,2009,월남로 142,-,직거래,-,-,아파트
374,경상남도 창원시 진해구 여좌동,761-48,0761,0048,금화골든파크,35.2600,202209,05,"6,500",-,4,-,-,2004,충장로 79,-,직거래,-,-,아파트
375,경상남도 창원시 진해구 마천동,99-3,0099,0003,남명플럼빌리지,84.9721,202209,05,"14,500",-,6,-,-,2004,웅동로 70,-,중개거래,경남 창원진해구,-,아파트
376,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,49.8420,202209,03,"8,000",-,11,-,-,2003,안청북로 15,-,중개거래,경남 창원진해구,-,아파트
377,경상남도 창원시 진해구 자은동,284-1,0284,0001,월드메르디앙,84.9485,202209,03,"29,200",-,10,-,-,2008,자은로64번가길 26,-,중개거래,경남 창원진해구,-,아파트
378,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,72.9755,202209,03,"39,000",-,11,-,-,2015,천자로 386,-,중개거래,경남 창원진해구,-,아파트
379,경상남도 창원시 진해구 남문동,1293-1,1293,0001,남문호반베르디움,71.9910,202209,03,"27,000",-,22,-,-,2018,웅천동로43번길 19,-,중개거래,경남 창원진해구,-,아파트
380,경상남도 창원시 진해구 용원동,1338-2,1338,0002,부산신항만이지더원1단지,84.8926,202209,03,"26,100",-,12,-,-,2014,신항동로 143,-,중개거래,경남 창원진해구,-,아파트
381,경상남도 창원시 진해구 풍호동,83-3,0083,0003,우성,59.8500,202209,02,"14,000",-,1,-,-,1994,충장로 575,-,중개거래,경남 창원진해구,-,아파트
382,경상남도 창원시 진해구 경화동,1400,1400,0000,경화동더샵,84.9400,202209,02,"22,500",-,5,-,-,2005,조천북로 65,-,중개거래,경남 창원진해구,-,아파트
383,경상남도 창원시 진해구 풍호동,75-1,0075,0001,풍호시영,49.7900,202209,02,"14,500",-,2,-,-,1991,진해대로1041번길 35,-,중개거래,경남 창원진해구,-,아파트
384,경상남도 창원시 진해구 석동,90-1,0090,0001,석동주공,32.7600,202209,02,"9,600",-,4,-,-,1991,냉천로 52,-,중개거래,경남 창원진해구,-,아파트
385,경상남도 창원시 진해구 안골동,375,0375,0000,창원마린2차푸르지오,84.9925,202209,02,"32,000",-,8,-,-,2016,안골로298번길 26,-,중개거래,경남 창원진해구,-,아파트
386,경상남도 창원시 진해구 자은동,125,0125,0000,자은중흥에스-클래스,84.8605,202209,02,"39,700",-,4,-,-,2017,냉천로 262,20221201,중개거래,경남 창원진해구,-,아파트
387,경상남도 창원시 진해구 남양동,20-2,0020,0002,창원진해비전시티우방아이유쉘아파트,76.5916,202209,01,"24,100",-,14,-,-,2021,월남로 144,-,중개거래,경남 창원진해구,-,아파트
388,경상남도 창원시 진해구 남문동,1274-1,1274,0001,시티프라디움1차아파트,59.9808,202209,01,"20,500",-,6,-,-,2017,웅천동로 16,-,중개거래,경남 창원진해구,-,아파트
389,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.9618,202208,31,"11,900",-,13,-,-,2002,안청로 126,-,중개거래,경남 창원진해구,-,아파트
390,경상남도 창원시 진해구 석동,551-1,0551,0001,진해석동푸르지오,84.9790,202208,31,"33,000",-,14,-,-,2006,진해대로 727,-,직거래,-,-,아파트
391,경상남도 창원시 진해구 용원동,1206,1206,0000,진해녹산현대,84.9700,202208,30,"16,950",-,2,-,-,1998,안청북로 42,-,중개거래,경남 창원진해구,-,아파트
392,경상남도 창원시 진해구 석동,607,0607,0000,한림,59.7200,202208,30,"12,800",-,2,-,-,1995,진해대로728번길 8-36,-,중개거래,경남 창원진해구,-,아파트
393,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,49.8420,202208,30,"8,350",-,7,-,-,2003,안청북로 15,-,중개거래,경남 창원진해구,-,아파트
394,경상남도 창원시 진해구 용원동,1338-3,1338,0003,부산신항만이지더원2단지,84.8926,202208,30,"26,000",-,15,-,-,2014,신항북로 202,-,중개거래,경남 창원진해구,-,아파트
395,경상남도 창원시 진해구 인의동,28,0028,0000,성신아트빌라,59.9100,202208,29,"9,000",-,2,-,-,1995,태평로34번길 11,20221017,중개거래,경남 창원진해구,-,아파트
396,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.9334,202208,29,"10,800",-,6,-,-,2002,안청로 126,-,직거래,-,-,아파트
397,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202208,29,"12,300",-,1,-,-,1995,냉천로108번길 6,-,중개거래,경남 창원진해구,-,아파트
398,경상남도 창원시 진해구 용원동,1209,1209,0000,코아루,84.7156,202208,29,"21,500",-,5,-,-,2005,안골로 339,-,중개거래,경남 창원진해구,-,아파트
399,경상남도 창원시 진해구 석동,675,0675,0000,우림필유,84.8600,202208,28,"43,000",-,9,-,-,2008,해원로 45,-,중개거래,경남 창원진해구,-,아파트
400,경상남도 창원시 진해구 풍호동,483-10,0483,0010,평화마을,59.9100,202208,27,"11,600",-,9,-,-,2000,충장로603번길 10,-,중개거래,경남 창원진해구,-,아파트
401,경상남도 창원시 진해구 용원동,1206,1206,0000,진해녹산현대,84.9700,202208,27,"18,500",-,13,-,-,1998,안청북로 42,-,중개거래,경남 창원진해구,-,아파트
402,경상남도 창원시 진해구 용원동,1209,1209,0000,코아루,84.7156,202208,27,"25,000",-,10,-,-,2005,안골로 339,-,중개거래,경남 창원진해구,-,아파트
403,경상남도 창원시 진해구 용원동,1208,1208,0000,일신님,101.7235,202208,27,"29,500",-,15,-,-,2005,안골로 359,20221025,중개거래,경남 창원진해구,-,아파트
404,경상남도 창원시 진해구 남문동,1274-1,1274,0001,시티프라디움1차아파트,59.9982,202208,27,"20,500",-,15,-,-,2017,웅천동로 16,-,중개거래,경남 창원진해구,-,아파트
405,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.9618,202208,26,"12,000",-,15,-,-,2002,안청로 126,-,직거래,-,-,아파트
406,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202208,26,"11,400",-,11,-,-,2000,안청북로 39,-,중개거래,경남 창원진해구,-,아파트
407,경상남도 창원시 진해구 용원동,1209,1209,0000,코아루,84.7156,202208,26,"24,700",-,13,-,-,2005,안골로 339,-,중개거래,경남 창원진해구,-,아파트
408,경상남도 창원시 진해구 자은동,114,0114,0000,창원자은에일린의뜰,84.9800,202208,26,"42,500",-,18,-,-,2017,냉천로 235,-,중개거래,경남 창원진해구,-,아파트
409,경상남도 창원시 진해구 남문동,1274-1,1274,0001,시티프라디움1차아파트,59.9982,202208,26,"20,100",-,11,-,-,2017,웅천동로 16,-,중개거래,경남 창원진해구,-,아파트
410,경상남도 창원시 진해구 용원동,1338-3,1338,0003,부산신항만이지더원2단지,84.8926,202208,25,"26,500",-,12,-,-,2014,신항북로 202,-,중개거래,경남 창원진해구,-,아파트
411,경상남도 창원시 진해구 자은동,849,0849,0000,삼성아파트1단지,49.1400,202208,25,"10,200",-,3,-,-,1993,자은로64번길 40,-,중개거래,경남 창원진해구,-,아파트
412,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,59.9891,202208,24,"32,600",-,16,-,-,2015,천자로 386,-,중개거래,경남 창원진해구,-,아파트
413,경상남도 창원시 진해구 경화동,1400,1400,0000,경화동더샵,84.9400,202208,24,"23,700",-,10,-,-,2005,조천북로 65,-,중개거래,경남 창원진해구,-,아파트
414,경상남도 창원시 진해구 남양동,20,0020,0000,STX칸,84.9859,202208,24,"19,040",-,4,-,-,2009,월남로 142,-,직거래,-,-,아파트
415,경상남도 창원시 진해구 이동,445-2,0445,0002,진해이동디에스아이존빌,84.8366,202208,23,"34,000",-,4,-,-,2008,병암로 20,-,중개거래,경남 창원진해구,-,아파트
416,경상남도 창원시 진해구 충의동,10,0010,0000,동원스카이뷰,67.9400,202208,23,"10,000",-,4,-,-,2003,태평로8번길 10,-,중개거래,경남 창원진해구,-,아파트
417,경상남도 창원시 진해구 마천동,99-3,0099,0003,남명플럼빌리지,59.8761,202208,23,"10,400",-,18,-,-,2004,웅동로 70,-,중개거래,경남 창원진해구,-,아파트
418,경상남도 창원시 진해구 풍호동,83-101,0083,0101,디에스아이존빌,76.2167,202208,22,"20,300",-,1,-,-,2002,풍호로42번길 15,-,중개거래,경남 창원진해구,-,아파트
419,경상남도 창원시 진해구 자은동,125,0125,0000,자은중흥에스-클래스,84.8605,202208,20,"42,000",-,12,-,-,2017,냉천로 262,-,중개거래,경남 창원진해구,-,아파트
420,경상남도 창원시 진해구 석동,551-1,0551,0001,진해석동푸르지오,84.9790,202208,20,"31,800",-,2,-,-,2006,진해대로 727,-,중개거래,경남 창원진해구,-,아파트
421,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202208,20,"9,950",-,4,-,-,1995,냉천로108번길 6,-,중개거래,경남 창원진해구,-,아파트
422,경상남도 창원시 진해구 청안동,477,0477,0000,부영1차,84.9538,202208,20,"16,500",-,3,-,-,2002,안청남로 13,-,중개거래,경남 창원진해구,-,아파트
423,경상남도 창원시 진해구 남문동,1293-1,1293,0001,남문호반베르디움,84.9908,202208,20,"32,000",-,7,-,-,2018,웅천동로43번길 19,-,중개거래,경남 창원진해구,-,아파트
424,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,84.9908,202208,20,"29,600",-,15,-,-,2017,웅천동로 100,-,중개거래,경남 창원진해구,-,아파트
425,경상남도 창원시 진해구 장천동,260,0260,0000,창원한신휴플러스오션파크,69.7930,202208,20,"31,000",-,12,-,-,2016,행암로 5,-,중개거래,경남 창원진해구,-,아파트
426,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,84.8242,202208,20,"31,000",-,11,-,-,2007,행암로 25,-,중개거래,경남 창원진해구,-,아파트
427,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202208,20,"10,800",-,4,-,-,2000,안청북로 39,-,중개거래,경남 창원진해구,-,아파트
428,경상남도 창원시 진해구 자은동,663,0663,0000,협성DS.이아이존빌,84.9792,202208,20,"35,000",-,9,-,-,2014,풍호로35번길 11,-,중개거래,경남 창원진해구,-,아파트
429,경상남도 창원시 진해구 장천동,260,0260,0000,창원한신휴플러스오션파크,69.7930,202208,19,"32,100",-,13,-,-,2016,행암로 5,-,중개거래,경남 창원진해구,-,아파트
430,경상남도 창원시 진해구 청안동,477,0477,0000,부영1차,84.9538,202208,19,"15,200",-,3,-,-,2002,안청남로 13,-,중개거래,경남 창원진해구,-,아파트
431,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,72.9755,202208,19,"37,000",-,7,-,-,2015,천자로 386,-,중개거래,경남 창원진해구,-,아파트
432,경상남도 창원시 진해구 경화동,751,0751,0000,원창훼미리,59.6800,202208,19,"13,900",-,5,-,-,1999,병암북로4번길 25,-,직거래,-,-,아파트
433,경상남도 창원시 진해구 풍호동,83-3,0083,0003,우성,59.8500,202208,19,"14,000",-,1,-,-,1994,충장로 575,20220822,직거래,-,-,아파트
434,경상남도 창원시 진해구 풍호동,83-3,0083,0003,우성,84.7700,202208,18,"18,500",-,1,-,-,1994,충장로 575,20220819,직거래,-,-,아파트
435,경상남도 창원시 진해구 경화동,887,0887,0000,한동더푸름,69.2385,202208,18,"14,200",-,5,-,-,2012,병암로37번길 8-10,-,직거래,-,-,아파트
436,경상남도 창원시 진해구 경화동,887,0887,0000,한동더푸름,69.2385,202208,18,"14,200",-,3,-,-,2012,병암로37번길 8-10,-,직거래,-,-,아파트
437,경상남도 창원시 진해구 장천동,260,0260,0000,창원한신휴플러스오션파크,69.9261,202208,18,"31,000",-,7,-,-,2016,행암로 5,20221216,중개거래,경남 창원진해구,-,아파트
438,경상남도 창원시 진해구 용원동,1338-2,1338,0002,부산신항만이지더원1단지,59.9276,202208,18,"20,000",-,12,-,-,2014,신항동로 143,-,중개거래,경남 창원진해구,-,아파트
439,경상남도 창원시 진해구 부흥동,1-1,0001,0001,데시앙,84.9554,202208,18,"21,150",-,1,-,-,2007,중원동로 38,-,중개거래,경남 창원진해구,-,아파트
440,경상남도 창원시 진해구 자은동,121,0121,0000,자은프라임,84.8900,202208,18,"30,000",-,8,-,-,2015,냉천로 257,-,직거래,-,-,아파트
441,경상남도 창원시 진해구 자은동,284-1,0284,0001,월드메르디앙,84.9177,202208,18,"28,600",-,7,-,-,2008,자은로64번가길 26,-,중개거래,경남 창원진해구,-,아파트
442,경상남도 창원시 진해구 남양동,20,0020,0000,STX칸,84.9859,202208,17,"18,700",-,1,-,-,2009,월남로 142,-,직거래,-,-,아파트
443,경상남도 창원시 진해구 경화동,859,0859,0000,경화주공,31.9800,202208,17,"8,300",-,4,-,-,1986,충장로345번길 50,-,중개거래,경남 창원성산구 경남 창원진해구,-,아파트
444,경상남도 창원시 진해구 남양동,20,0020,0000,STX칸,84.9859,202208,17,"19,040",-,4,-,-,2009,월남로 142,-,직거래,-,-,아파트
445,경상남도 창원시 진해구 남양동,20,0020,0000,STX칸,84.9859,202208,17,"18,700",-,1,-,-,2009,월남로 142,-,직거래,-,-,아파트
446,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202208,16,"12,600",-,7,-,-,1999,안청북로 39,-,중개거래,경남 창원진해구,-,아파트
447,경상남도 창원시 진해구 안골동,375,0375,0000,창원마린2차푸르지오,84.9925,202208,15,"36,500",-,17,-,-,2016,안골로298번길 26,-,중개거래,경남 창원진해구,-,아파트
448,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202208,15,"13,200",-,12,-,-,1999,안청북로 39,-,중개거래,경남 창원진해구,-,아파트
449,경상남도 창원시 진해구 마천동,246,0246,0000,진해신항만경남아너스빌,84.8201,202208,15,"18,100",-,15,-,-,2008,마천로 50,-,중개거래,경남 창원진해구,-,아파트
450,경상남도 창원시 진해구 남문동,1293-1,1293,0001,남문호반베르디움,84.9908,202208,15,"31,100",-,5,-,-,2018,웅천동로43번길 19,-,중개거래,경남 창원진해구,-,아파트
451,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.7768,202208,14,"10,900",-,15,-,-,2002,안청로 126,-,중개거래,경남 창원진해구,-,아파트
452,경상남도 창원시 진해구 자은동,831,0831,0000,삼성아파트2단지,59.9200,202208,14,"11,000",-,2,-,-,1993,자은로64번길 39,-,중개거래,경남 창원진해구,-,아파트
453,경상남도 창원시 진해구 경화동,1388,1388,0000,대동다:숲,84.9950,202208,14,"24,300",-,10,-,-,2006,조천북로 79,-,중개거래,경남 창원진해구,-,아파트
454,경상남도 창원시 진해구 경화동,1334,1334,0000,경화동두산위브,74.7176,202208,13,"39,200",-,9,-,-,2017,조천로 30,-,중개거래,경남 창원진해구,-,아파트
455,경상남도 창원시 진해구 용원동,1206,1206,0000,진해녹산현대,84.9700,202208,13,"15,300",-,1,-,-,1998,안청북로 42,-,중개거래,경남 창원진해구,-,아파트
456,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,84.9849,202208,13,"50,700",-,9,-,-,2015,천자로 386,-,중개거래,경남 창원진해구,-,아파트
457,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,49.8420,202208,13,"9,300",-,6,-,-,2003,안청북로 15,-,중개거래,경남 창원진해구,-,아파트
458,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202208,12,"13,000",-,9,-,-,1999,안청북로 39,-,중개거래,경남 창원진해구,-,아파트
459,경상남도 창원시 진해구 풍호동,744,0744,0000,풍호주공,39.3000,202208,12,"9,100",-,3,-,-,1990,동진로 166,-,중개거래,경남 창원진해구,-,아파트
460,경상남도 창원시 진해구 경화동,890,0890,0000,부건2차IDEA,62.6433,202208,11,"15,500",-,8,-,-,2018,진해대로694번길 23,-,중개거래,경남 창원진해구,-,아파트
461,경상남도 창원시 진해구 남양동,20,0020,0000,STX칸,84.9859,202208,11,"19,040",-,4,-,-,2009,월남로 142,-,직거래,-,-,아파트
462,경상남도 창원시 진해구 석동,675,0675,0000,우림필유,84.9900,202208,11,"36,000",-,8,-,-,2008,해원로 45,-,중개거래,경남 창원의창구,-,아파트
463,경상남도 창원시 진해구 풍호동,744,0744,0000,풍호주공,39.6900,202208,11,"9,400",-,3,-,-,1990,동진로 166,-,중개거래,경남 창원시 진해구,-,아파트
464,경상남도 창원시 진해구 남문동,1293-1,1293,0001,남문호반베르디움,71.9910,202208,11,"27,000",-,3,-,-,2018,웅천동로43번길 19,-,중개거래,경남 창원진해구,-,아파트
465,경상남도 창원시 진해구 남문동,1274-1,1274,0001,시티프라디움1차아파트,59.9808,202208,11,"20,500",-,18,-,-,2017,웅천동로 16,-,중개거래,경남 창원진해구,-,아파트
466,경상남도 창원시 진해구 경화동,859,0859,0000,경화주공,39.7200,202208,11,"10,500",-,4,-,-,1986,충장로345번길 50,-,중개거래,경남 창원시 진해구,-,아파트
467,경상남도 창원시 진해구 경화동,859,0859,0000,경화주공,31.9800,202208,11,"9,000",-,3,-,-,1986,충장로345번길 50,-,직거래,-,-,아파트
468,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.9618,202208,10,"11,500",-,7,-,-,2002,안청로 126,-,중개거래,경남 창원진해구,-,아파트
469,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.9334,202208,09,"11,700",-,11,-,-,2002,안청로 126,-,중개거래,경남 창원진해구,-,아파트
470,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.9618,202208,09,"13,300",-,9,-,-,2002,안청로 126,-,중개거래,경남 창원진해구,-,아파트
471,경상남도 창원시 진해구 남양동,20,0020,0000,STX칸,84.9859,202208,09,"18,700",-,2,-,-,2009,월남로 142,-,직거래,-,-,아파트
472,경상남도 창원시 진해구 남문동,1293-1,1293,0001,남문호반베르디움,84.9908,202208,09,"31,700",-,20,-,-,2018,웅천동로43번길 19,20230323,중개거래,경남 창원진해구,-,아파트
473,경상남도 창원시 진해구 남양동,20,0020,0000,STX칸,84.9916,202208,09,"18,700",-,3,-,-,2009,월남로 142,-,직거래,-,-,아파트
474,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,59.8404,202208,08,"13,600",-,8,-,-,2003,안청북로 15,-,중개거래,경남 창원진해구,-,아파트
475,경상남도 창원시 진해구 남문동,1293-1,1293,0001,남문호반베르디움,84.9908,202208,08,"30,700",-,7,-,-,2018,웅천동로43번길 19,-,중개거래,경남 창원진해구,-,아파트
476,경상남도 창원시 진해구 용원동,1206,1206,0000,진해녹산현대,84.9700,202208,08,"16,100",-,4,-,-,1998,안청북로 42,-,중개거래,경남 창원진해구,-,아파트
477,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,177.7704,202208,08,"55,000",-,7,-,-,2007,행암로 25,-,중개거래,경남 창원진해구,-,아파트
478,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,49.8420,202208,08,"8,900",-,15,-,-,2003,안청북로 15,-,중개거래,경남 창원진해구,-,아파트
479,경상남도 창원시 진해구 풍호동,75-1,0075,0001,풍호시영,49.7900,202208,06,"14,450",-,4,-,-,1991,진해대로1041번길 35,-,중개거래,경남 창원진해구,-,아파트
480,경상남도 창원시 진해구 풍호동,83-3,0083,0003,우성,59.8500,202208,06,"12,500",-,4,-,-,1994,충장로 575,-,중개거래,경남 창원진해구,-,아파트
481,경상남도 창원시 진해구 풍호동,83-3,0083,0003,우성,59.8500,202208,06,"13,000",-,1,-,-,1994,충장로 575,-,중개거래,경남 창원진해구,-,아파트
482,경상남도 창원시 진해구 남문동,1293-1,1293,0001,남문호반베르디움,71.9935,202208,06,"25,800",-,24,-,-,2018,웅천동로43번길 19,-,중개거래,경남 창원진해구,-,아파트
483,경상남도 창원시 진해구 석동,551-1,0551,0001,진해석동푸르지오,116.4530,202208,06,"41,000",-,11,-,-,2006,진해대로 727,-,중개거래,경남 창원시 진해구,-,아파트
484,경상남도 창원시 진해구 남양동,20,0020,0000,STX칸,84.9859,202208,06,"18,700",-,2,-,-,2009,월남로 142,-,직거래,-,-,아파트
