□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
14,경상남도 창원시 성산구 반림동,10,0010,0000,노블파크,84.9500,202112,29,"68,500",-,5,-,-,2007,원이대로 449,-,중개거래,경남 창원성산구,-,아파트
15,경상남도 창원시 성산구 반림동,10,0010,0000,노블파크,84.9700,202112,29,"69,000",-,10,-,-,2007,원이대로 449,-,중개거래,경남 창원성산구,-,아파트
16,경상남도 창원시 성산구 반림동,10,0010,0000,노블파크,84.9500,202112,29,"68,500",-,2,-,-,2007,원이대로 449,-,중개거래,경남 창원성산구,-,아파트
17,경상남도 창원시 성산구 외동,853-16,0853,0016,월드메르디앙이스턴애비뉴,84.5558,202112,29,"29,500",-,9,-,-,2009,창원대로780번길 34,-,중개거래,경남 창원성산구,-,아파트
18,경상남도 창원시 성산구 남양동,4,0004,0000,롯데,71.6250,202112,29,"26,500",-,3,-,-,1990,대암로 56,-,중개거래,경남 창원성산구,-,아파트
19,경상남도 창원시 성산구 남산동,601-4,0601,0004,한양,43.5600,202112,29,"7,000",-,8,-,-,1986,정동로162번길 69,-,중개거래,경남 창원성산구,-,아파트
20,경상남도 창원시 성산구 내동,454-1,0454,0001,목련,41.2230,202112,29,"12,500",-,5,-,-,1979,삼동로128번길 65,-,중개거래,경남 창원성산구,-,아파트
21,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,49.9800,202112,29,"21,500",-,13,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,-,아파트
22,경상남도 창원시 성산구 성주동,101,0101,0000,프리빌리지,134.9342,202112,29,"54,500",-,5,-,-,2003,대암로 253,-,중개거래,경남 창원성산구,-,아파트
23,경상남도 창원시 성산구 성주동,101,0101,0000,프리빌리지,84.8782,202112,29,"53,500",-,1,-,-,2003,대암로 253,-,중개거래,경남 창원성산구,-,아파트
24,경상남도 창원시 성산구 신촌동,33-8,0033,0008,신촌동원로얄듀크,121.6314,202112,28,"35,000",-,9,-,-,2008,신촌로 130,-,직거래,-,-,아파트
25,경상남도 창원시 성산구 사파동,93,0093,0000,동성,49.5000,202112,28,"20,700",-,9,-,-,1992,창이대로 737,-,직거래,-,-,아파트
26,경상남도 창원시 성산구 상남동,44-1,0044,0001,대동,59.8320,202112,28,"34,000",-,20,-,-,1995,동산로 115,-,중개거래,경남 창원의창구,-,아파트
27,경상남도 창원시 성산구 가음정동,391-10,0391,0010,소라,59.9400,202112,28,"13,800",-,11,-,-,1990,성산패총로178번길 51,-,중개거래,경남 창원성산구,-,아파트
28,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,47.9700,202112,28,"11,500",-,5,-,-,1992,대암로 126,-,중개거래,경남 창원성산구,-,아파트
29,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,47.9700,202112,28,"13,700",-,10,-,-,1992,대암로 126,-,중개거래,경남 창원성산구,-,아파트
30,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,47.9700,202112,28,"12,000",-,7,-,-,1992,대암로 126,-,중개거래,경남 창원성산구,-,아파트
31,경상남도 창원시 성산구 용호동,69,0069,0000,용지더샵레이크파크,101.9047,202112,27,"142,500",-,20,-,-,2017,외동반림로 156,-,중개거래,경남 창원성산구,-,아파트
32,경상남도 창원시 성산구 용호동,66,0066,0000,일동,50.9900,202112,27,"39,500",-,3,-,-,1986, 216,-,중개거래,경남 창원성산구,-,아파트
33,경상남도 창원시 성산구 신촌동,23-2,0023,0002,성원,51.2400,202112,27,"9,900",-,3,-,-,1987,신촌로 123,20220117,중개거래,경남 창원성산구,-,아파트
34,경상남도 창원시 성산구 대원동,40,0040,0000,포레나대원,84.3530,202112,27,"71,500",-,5,-,-,2018,창원천로 34,-,중개거래,경남 창원성산구,-,아파트
35,경상남도 창원시 성산구 대방동,357,0357,0000,개나리1차,42.1800,202112,27,"14,900",-,7,-,-,1992,대정로 149,-,중개거래,경남 창원성산구,-,아파트
36,경상남도 창원시 성산구 반림동,10,0010,0000,노블파크,84.9800,202112,27,"64,000",-,15,-,-,2007,원이대로 449,-,중개거래,경남 창원성산구,-,아파트
37,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,59.9700,202112,27,"29,000",-,20,-,-,1994,원이대로 774,20220128,중개거래,경남 창원성산구,-,아파트
38,경상남도 창원시 성산구 대방동,357,0357,0000,개나리1차,42.1800,202112,27,"14,800",-,8,-,-,1992,대정로 149,-,중개거래,경남 창원성산구,-,아파트
39,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,47.9700,202112,27,"11,900",-,5,-,-,1992,대암로 126,-,중개거래,경남 창원성산구,-,아파트
40,경상남도 창원시 성산구 신촌동,23-2,0023,0002,성원,59.1600,202112,27,"11,700",-,3,-,-,1987,신촌로 123,-,중개거래,경남 창원성산구,-,아파트
41,경상남도 창원시 성산구 신촌동,22-1,0022,0001,양곡상가,62.6500,202112,27,"7,200",-,6,-,-,1979,신촌로 83,-,중개거래,경남 창원성산구,-,아파트
42,경상남도 창원시 성산구 대방동,357,0357,0000,개나리1차,49.4100,202112,27,"15,900",-,11,-,-,1992,대정로 149,-,중개거래,경남 창원성산구,-,아파트
43,경상남도 창원시 성산구 남양동,22,0022,0000,성원2차,79.6900,202112,26,"29,000",-,9,-,-,1992,대정로 99,-,중개거래,경남 창원성산구,-,아파트
44,경상남도 창원시 성산구 대방동,376,0376,0000,대방그린빌,39.7150,202112,26,"13,900",-,17,-,-,1996,대암로 256,-,중개거래,경남 창원성산구,-,아파트
45,경상남도 창원시 성산구 외동,853-33,0853,0033,두산기계사원,49.0200,202112,26,"8,000",-,4,-,-,1993,창원대로780번길 23,-,중개거래,경남 창원성산구,-,아파트
46,경상남도 창원시 성산구 성주동,101,0101,0000,프리빌리지,84.8782,202112,26,"53,500",-,17,-,-,2003,대암로 253,-,중개거래,경남 창원성산구,-,아파트
47,경상남도 창원시 성산구 가음동,13,0013,0000,창원가음한화꿈에그린,84.9763,202112,26,"74,700",-,10,-,-,2017,원이대로878번길 9,-,중개거래,경남 창원성산구,-,아파트
48,경상남도 창원시 성산구 대원동,80-1,0080,0001,대동1차황토방,84.8700,202112,25,"23,900",-,4,-,-,1999,창원대로 548,-,중개거래,경남 창원성산구,-,아파트
49,경상남도 창원시 성산구 신촌동,34-1,0034,0001,양곡,90.5500,202112,25,"17,700",-,1,-,-,1978,신촌로 62,-,중개거래,경남 창원성산구,-,아파트
50,경상남도 창원시 성산구 대방동,374,0374,0000,대방동성,60.0000,202112,25,"24,900",-,17,-,-,1996,대암로 282,-,중개거래,경남 창원성산구,-,아파트
51,경상남도 창원시 성산구 성주동,153,0153,0000,유니온빌리지,181.4957,202112,25,"79,000",-,1,-,-,2005,삼정자로 79,-,중개거래,경남 창원성산구,-,아파트
52,경상남도 창원시 성산구 남양동,20,0020,0000,성원1차,84.9700,202112,25,"33,900",-,12,-,-,1991,대정로 73,20220228,중개거래,경남 창원성산구,-,아파트
53,경상남도 창원시 성산구 외동,853-36,0853,0036,한일유엔아이오르젠,59.9500,202112,25,"18,500",-,3,-,-,2003,창원대로780번길 93,-,중개거래,경남 창원시 성산구,-,아파트
54,경상남도 창원시 성산구 대방동,356,0356,0000,덕산타운1,49.9400,202112,25,"17,700",-,20,-,-,1992,대정로 131,-,중개거래,경남 창원성산구,-,아파트
55,경상남도 창원시 성산구 대원동,40,0040,0000,포레나대원,84.2843,202112,25,"79,800",-,12,-,-,2018,창원천로 34,-,중개거래,경남 창원성산구,-,아파트
56,경상남도 창원시 성산구 남산동,601-7,0601,0007,대우사원,48.8400,202112,24,"9,000",-,6,-,-,1991,정동로162번길 81,-,중개거래,경남 창원성산구,-,아파트
57,경상남도 창원시 성산구 내동,454-9,0454,0009,내동주공1단지,49.4900,202112,24,"13,000",-,2,-,-,1976,삼동로128번길 60,-,중개거래,경남 창원성산구,-,아파트
58,경상남도 창원시 성산구 내동,452-14,0452,0014,월드메르디앙웨스턴애비뉴,59.9294,202112,24,"20,500",-,15,-,-,2009,삼동로128번길 24,-,중개거래,경남 창원성산구,-,아파트
59,경상남도 창원시 성산구 사파동,147,0147,0000,삼익,79.7100,202112,24,"60,000",-,5,-,-,1989,원이대로773번길 13,-,중개거래,경남 창원성산구,-,아파트
60,경상남도 창원시 성산구 사파동,147,0147,0000,삼익,49.7600,202112,24,"39,900",-,3,-,-,1988,원이대로773번길 13,-,중개거래,경남 창원성산구,-,아파트
61,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,59.3400,202112,24,"20,700",-,11,-,-,1992,대암로 82,-,중개거래,경남 창원성산구,-,아파트
62,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,47.9700,202112,24,"12,000",-,7,-,-,1992,대암로 126,-,중개거래,경남 창원성산구,-,아파트
63,경상남도 창원시 성산구 대방동,358,0358,0000,대동,59.9900,202112,24,"25,500",-,5,-,-,1992,대정로 142,-,중개거래,경남 창원성산구,-,아파트
64,경상남도 창원시 성산구 내동,454-1,0454,0001,목련,59.6700,202112,24,"16,000",-,5,-,-,1979,삼동로128번길 65,-,중개거래,경남 창원성산구,-,아파트
65,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,47.9700,202112,23,"12,000",-,17,-,-,1992,대암로 126,-,중개거래,경남 창원성산구,-,아파트
66,경상남도 창원시 성산구 대방동,358,0358,0000,대동,49.9400,202112,23,"17,000",-,15,-,-,1992,대정로 142,-,중개거래,경남 창원성산구,-,아파트
67,경상남도 창원시 성산구 신촌동,23-1,0023,0001,영흥,41.6550,202112,23,"6,900",-,4,-,-,1981,신촌로 107,-,중개거래,경남 창원성산구,-,아파트
68,경상남도 창원시 성산구 상남동,63,0063,0000,대우,42.1700,202112,23,"38,000",-,2,-,-,1989,상남로 48,-,중개거래,경남 창원성산구,-,아파트
69,경상남도 창원시 성산구 대방동,358,0358,0000,대동,49.9400,202112,23,"19,000",-,17,-,-,1992,대정로 142,-,중개거래,경남 창원성산구,-,아파트
70,경상남도 창원시 성산구 성주동,153,0153,0000,유니온빌리지,147.9780,202112,23,"63,500",-,16,-,-,2005,삼정자로 79,-,중개거래,경남 창원성산구,-,아파트
71,경상남도 창원시 성산구 신촌동,23-2,0023,0002,성원,59.1600,202112,23,"11,700",-,1,-,-,1987,신촌로 123,-,중개거래,경남 창원성산구,-,아파트
72,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,108.5000,202112,23,"52,500",-,6,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,-,아파트
73,경상남도 창원시 성산구 남양동,24,0024,0000,피오르빌,49.5100,202112,22,"18,000",-,10,-,-,1995,대정로 84,-,중개거래,경남 창원성산구,-,아파트
74,경상남도 창원시 성산구 남양동,24,0024,0000,피오르빌,49.5100,202112,22,"20,000",-,9,-,-,1995,대정로 84,20220209,중개거래,경남 창원시 성산구,-,아파트
75,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,59.9700,202112,22,"29,900",-,18,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,-,아파트
76,경상남도 창원시 성산구 외동,853-33,0853,0033,두산기계사원,49.0200,202112,22,"7,500",-,1,-,-,1993,창원대로780번길 23,-,중개거래,경남 창원성산구,-,아파트
77,경상남도 창원시 성산구 반림동,8,0008,0000,럭키,49.4850,202112,22,"20,500",-,7,-,-,1989,반송로 105,-,중개거래,경남 창원성산구,-,아파트
78,경상남도 창원시 성산구 반림동,18,0018,0000,트리비앙,84.9900,202112,22,"65,800",-,8,-,-,2006,원이대로 495,-,중개거래,경남 창원성산구,-,아파트
79,경상남도 창원시 성산구 남양동,24,0024,0000,피오르빌,49.5100,202112,22,"20,000",-,9,-,-,1995,대정로 84,-,중개거래,경남 창원시 성산구,-,아파트
80,경상남도 창원시 성산구 대방동,356,0356,0000,덕산타운1,49.9400,202112,22,"18,800",-,18,-,-,1992,대정로 131,-,중개거래,경남 창원성산구,-,아파트
81,경상남도 창원시 성산구 대방동,357,0357,0000,개나리1차,49.4100,202112,22,"16,000",-,15,-,-,1992,대정로 149,-,직거래,-,-,아파트
82,경상남도 창원시 성산구 상남동,44-1,0044,0001,대동,59.2920,202112,21,"36,900",-,13,-,-,1994,동산로 115,-,중개거래,경남 창원성산구,-,아파트
83,경상남도 창원시 성산구 가음동,24-7,0024,0007,세방전지(주)사원,41.6700,202112,21,"30,900",-,4,-,-,1993,가음정로 107-22,-,중개거래,경남 창원성산구,-,아파트
84,경상남도 창원시 성산구 가음동,16,0016,0000,창원더샵센트럴파크2단지,84.8797,202112,21,"70,000",-,16,-,-,2017,원이대로863번길 19,20220412,중개거래,경남 창원성산구,-,아파트
85,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,84.9600,202112,21,"31,000",-,12,-,-,1992,대암로 82,-,중개거래,경남 창원성산구,-,아파트
86,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,47.9700,202112,21,"13,500",-,16,-,-,1992,대암로 126,-,직거래,-,-,아파트
87,경상남도 창원시 성산구 대방동,374,0374,0000,대방동성,60.0000,202112,21,"23,500",-,6,-,-,1996,대암로 282,-,중개거래,경남 창원성산구,-,아파트
88,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,49.9800,202112,21,"24,000",-,10,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,-,아파트
89,경상남도 창원시 성산구 안민동,143-7,0143,0007,신우에이스타운,84.9300,202112,21,"13,900",-,1,-,-,1999,안민안길 8,-,중개거래,경남 창원성산구,-,아파트
90,경상남도 창원시 성산구 남산동,601-1,0601,0001,대우2차아파트,80.8800,202112,20,"18,500",-,6,-,-,1991,정동로162번길 31,-,중개거래,경남 창원성산구,-,아파트
91,경상남도 창원시 성산구 상남동,44-1,0044,0001,대동,59.8320,202112,20,"36,700",-,11,-,-,1995,동산로 115,-,중개거래,경남 창원성산구,-,아파트
92,경상남도 창원시 성산구 상남동,63,0063,0000,대우,49.1600,202112,20,"45,000",-,1,-,-,1989,상남로 48,-,직거래,-,-,아파트
93,경상남도 창원시 성산구 반림동,3-1,0003,0001,현대1차,68.7600,202112,20,"33,000",-,5,-,-,1989,외동반림로 219,-,중개거래,경남 창원성산구,-,아파트
94,경상남도 창원시 성산구 용호동,70,0070,0000,용지아이파크,84.7312,202112,20,"105,300",-,25,-,-,2017,원이대로579번길 13,-,중개거래,경남 창원시 성산구,-,아파트
95,경상남도 창원시 성산구 반지동,23,0023,0000,대동그린파크,70.1100,202112,20,"25,000",-,11,-,-,1990,창원천로 292,-,중개거래,경남 창원성산구,-,아파트
96,경상남도 창원시 성산구 남양동,16,0016,0000,한림엘리시온,84.8699,202112,20,"40,500",-,3,-,-,2002,대암로 8,-,중개거래,경남 창원성산구,-,아파트
97,경상남도 창원시 성산구 신촌동,34-1,0034,0001,양곡,111.9300,202112,20,"22,100",-,3,-,-,1978,신촌로 62,-,직거래,-,-,아파트
98,경상남도 창원시 성산구 내동,452-14,0452,0014,월드메르디앙웨스턴애비뉴,59.9294,202112,20,"21,000",-,13,-,-,2009,삼동로128번길 24,-,중개거래,경남 창원성산구,-,아파트
99,경상남도 창원시 성산구 대방동,367,0367,0000,대동황토방,84.1272,202112,20,"38,000",-,3,-,-,2001,창이대로881번길 19,-,중개거래,경남 창원성산구,-,아파트
100,경상남도 창원시 성산구 대방동,356,0356,0000,덕산타운1,59.9500,202112,20,"22,000",-,9,-,-,1992,대정로 131,-,중개거래,경남 창원성산구,-,아파트
101,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,47.9700,202112,20,"13,500",-,12,-,-,1992,대암로 126,-,중개거래,경남 창원성산구,-,아파트
102,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,47.9700,202112,20,"12,400",-,9,-,-,1992,대암로 126,-,중개거래,경남 창원성산구,-,아파트
103,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,84.9600,202112,20,"27,500",-,1,-,-,1992,대암로 82,-,중개거래,경남 창원성산구,-,아파트
104,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,47.9700,202112,20,"12,100",-,13,-,-,1992,대암로 126,-,중개거래,경남 창원성산구,-,아파트
105,경상남도 창원시 성산구 대방동,376,0376,0000,대방그린빌,39.7150,202112,19,"14,700",-,13,-,-,1996,대암로 256,-,중개거래,경남 창원성산구,-,아파트
106,경상남도 창원시 성산구 사파동,93,0093,0000,동성,49.5000,202112,18,"19,800",-,5,-,-,1992,창이대로 737,-,중개거래,경남 창원성산구,-,아파트
107,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,47.9700,202112,18,"11,500",-,13,-,-,1992,대암로 126,-,중개거래,경남 창원성산구,-,아파트
108,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,84.9600,202112,18,"28,250",-,18,-,-,1992,대암로 82,-,중개거래,경남 창원성산구,-,아파트
109,경상남도 창원시 성산구 안민동,108,0108,0000,대동한솔마을,84.9800,202112,18,"24,800",-,17,-,-,1999,안민로 161,20220330,중개거래,경남 창원성산구,-,아파트
110,경상남도 창원시 성산구 반림동,8,0008,0000,럭키,76.1100,202112,18,"39,000",-,9,-,-,1989,반송로 105,-,중개거래,경남 창원성산구,-,아파트
111,경상남도 창원시 성산구 남양동,24,0024,0000,피오르빌,49.5100,202112,18,"19,750",-,4,-,-,1995,대정로 84,-,중개거래,경남 창원성산구,-,아파트
112,경상남도 창원시 성산구 내동,454-11,0454,0011,삼미종합특수강,53.9500,202112,18,"10,500",-,4,-,-,1976,연덕로 183,-,중개거래,경남 창원성산구,-,아파트
113,경상남도 창원시 성산구 내동,454-11,0454,0011,삼미종합특수강,53.9500,202112,18,"10,500",-,4,-,-,1976,연덕로 183,20211224,중개거래,경남 창원성산구,-,아파트
114,경상남도 창원시 성산구 반지동,23,0023,0000,대동그린파크,70.1100,202112,18,"27,000",-,14,-,-,1991,창원천로 292,-,중개거래,경남 창원성산구,-,아파트
115,경상남도 창원시 성산구 남양동,24,0024,0000,피오르빌,49.5100,202112,18,"22,000",-,11,-,-,1995,대정로 84,-,중개거래,경남 창원성산구 서울 송파구,-,아파트
116,경상남도 창원시 성산구 대방동,357,0357,0000,개나리1차,49.4100,202112,18,"16,000",-,3,-,-,1992,대정로 149,-,중개거래,경남 창원성산구,-,아파트
117,경상남도 창원시 성산구 내동,454-1,0454,0001,목련,41.2200,202112,17,"11,200",-,5,-,-,1979,삼동로128번길 65,-,중개거래,경남 창원성산구,-,아파트
118,경상남도 창원시 성산구 대방동,371,0371,0000,대동디지털황토방,84.9026,202112,17,"44,500",-,14,-,-,2001,창이대로881번길 8,-,중개거래,경남 창원성산구,-,아파트
119,경상남도 창원시 성산구 반지동,24,0024,0000,까치2차,54.0900,202112,17,"15,900",-,15,-,-,1991,창원천로 256,-,중개거래,경남 창원성산구,-,아파트
120,경상남도 창원시 성산구 사파동,93,0093,0000,동성,49.5000,202112,17,"18,400",-,20,-,-,1992,창이대로 737,-,중개거래,경남 창원성산구,-,아파트
121,경상남도 창원시 성산구 대방동,375,0375,0000,덕산타운2,84.8700,202112,17,"35,000",-,7,-,-,1996,대암로 272,-,중개거래,경남 창원성산구,-,아파트
122,경상남도 창원시 성산구 신촌동,21-6,0021,0006,동성2차,59.9700,202112,17,"12,000",-,2,-,-,1987,신촌로 63,-,직거래,-,-,아파트
123,경상남도 창원시 성산구 남산동,601-26,0601,0026,남산효성해링턴플레이스,79.3703,202112,16,"29,900",-,6,-,-,2018,정동로162번길 78,-,중개거래,경남 창원성산구,-,아파트
124,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,49.9800,202112,16,"22,500",-,22,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,-,아파트
125,경상남도 창원시 성산구 내동,454-11,0454,0011,삼미종합특수강,65.1500,202112,16,"14,000",-,1,-,-,1976,연덕로 183,-,중개거래,경남 창원성산구,-,아파트
126,경상남도 창원시 성산구 반지동,23,0023,0000,대동그린파크,120.6600,202112,15,"34,000",-,15,-,-,1991,창원천로 292,-,중개거래,경남 창원성산구,-,아파트
127,경상남도 창원시 성산구 사파동,142,0142,0000,대동,52.7700,202112,15,"34,750",-,5,-,-,1988,신사로 106,-,중개거래,경남 창원성산구,-,아파트
128,경상남도 창원시 성산구 대방동,357,0357,0000,개나리1차,42.1800,202112,15,"12,900",-,1,-,-,1992,대정로 149,-,중개거래,경남 창원성산구,-,아파트
129,경상남도 창원시 성산구 대방동,358,0358,0000,대동,49.9400,202112,15,"14,500",-,2,-,-,1992,대정로 142,-,직거래,-,-,아파트
130,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,47.9700,202112,15,"13,800",-,2,-,-,1992,대암로 126,-,중개거래,경남 창원성산구,-,아파트
131,경상남도 창원시 성산구 남산동,601-7,0601,0007,대우사원,37.7400,202112,15,"6,900",-,12,-,-,1991,정동로162번길 81,-,중개거래,경남 창원성산구,-,아파트
132,경상남도 창원시 성산구 신촌동,23-2,0023,0002,성원,59.1600,202112,15,"9,000",-,1,-,-,1987,신촌로 123,-,직거래,-,-,아파트
133,경상남도 창원시 성산구 성주동,153,0153,0000,유니온빌리지,84.9457,202112,15,"47,300",-,12,-,-,2005,삼정자로 79,-,중개거래,경남 창원성산구,-,아파트
134,경상남도 창원시 성산구 성주동,153,0153,0000,유니온빌리지,130.9115,202112,15,"58,300",-,20,-,-,2005,삼정자로 79,-,중개거래,경남 창원성산구,-,아파트
135,경상남도 창원시 성산구 성주동,153,0153,0000,유니온빌리지,130.9115,202112,15,"62,000",-,1,-,-,2005,삼정자로 79,-,중개거래,경남 창원성산구,-,아파트
136,경상남도 창원시 성산구 신촌동,23-2,0023,0002,성원,59.1600,202112,14,"12,000",-,1,-,-,1987,신촌로 123,-,직거래,-,-,아파트
137,경상남도 창원시 성산구 신촌동,23-2,0023,0002,성원,50.9100,202112,14,"8,800",-,5,-,-,1987,신촌로 123,-,중개거래,경남 창원성산구,-,아파트
138,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,47.9700,202112,14,"13,800",-,2,-,-,1992,대암로 126,-,중개거래,경남 창원성산구,-,아파트
139,경상남도 창원시 성산구 대방동,356,0356,0000,덕산타운1,49.9400,202112,14,"19,200",-,8,-,-,1992,대정로 131,-,중개거래,경남 창원성산구,-,아파트
140,경상남도 창원시 성산구 안민동,197,0197,0000,대동청솔,85.0000,202112,14,"21,900",-,9,-,-,1999,안민로101번길 29,-,중개거래,경남 창원성산구,-,아파트
141,경상남도 창원시 성산구 남양동,4,0004,0000,롯데,71.6250,202112,14,"26,000",-,13,-,-,1990,대암로 56,20211231,중개거래,경남 창원성산구,-,아파트
142,경상남도 창원시 성산구 남양동,4,0004,0000,롯데,71.6250,202112,14,"26,000",-,13,-,-,1990,대암로 56,20211231,중개거래,경남 창원성산구,-,아파트
143,경상남도 창원시 성산구 남양동,4,0004,0000,롯데,71.6250,202112,14,"26,000",-,13,-,-,1990,대암로 56,-,중개거래,경남 창원성산구,-,아파트
144,경상남도 창원시 성산구 대방동,357,0357,0000,개나리1차,42.1800,202112,14,"14,500",-,14,-,-,1992,대정로 149,-,중개거래,경남 창원성산구,-,아파트
