□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,,,,,,,,,,
계약일자 : 2022-01-01 ~ 2022-12-31,,,,실거래 구분 : 아파트(매매),,,,,주소구분 : 지번 주소,,,,,,,,,,,
시도 : 경상남도,,,,시군구 : 창원시 마산회원구,,,,,읍면동 : 전체,,,,,,,,,,,
단지명 : 전체,,,,면적 : 전체,,,,,금액선택 : 전체,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
301,경상남도 창원시 마산회원구 양덕동,5-2,0005,0002,경남아파트2동3동,59.4800,202209,24,"12,000",-,5,-,-,1992,양덕동17길 22,-,중개거래,경남 창원마산회원구,-,아파트
302,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,84.9470,202209,24,"59,990",-,5,-,-,2015,삼호로 80,-,중개거래,경남 창원마산회원구,-,아파트
303,경상남도 창원시 마산회원구 양덕동,64-1,0064,0001,한일타운2,59.9880,202209,24,"19,500",-,1,-,-,1996,양덕로 151,-,중개거래,경남 창원마산회원구,-,아파트
304,경상남도 창원시 마산회원구 내서읍 중리,1054,1054,0000,중리백로,59.9200,202209,24,"10,400",-,8,-,-,1995,중리상곡로 20-1,-,중개거래,경남 창원마산회원구,-,아파트
305,경상남도 창원시 마산회원구 내서읍 호계리,348,0348,0000,중리2차서광,84.1900,202209,24,"10,700",-,4,-,-,1992,호계안길 91,-,중개거래,경남 창원마산회원구,-,아파트
306,경상남도 창원시 마산회원구 내서읍 호계리,289-7,0289,0007,정일맨션,74.2800,202209,24,"9,300",-,5,-,-,1994,호원로 243,-,중개거래,경남 창원마산회원구,-,아파트
307,경상남도 창원시 마산회원구 내서읍 호계리,543-1,0543,0001,세일로얄파크,84.4446,202209,24,"10,700",-,1,-,-,2001,호계본동3길 7,-,중개거래,경남 창원마산회원구,-,아파트
308,경상남도 창원시 마산회원구 내서읍 삼계리,34,0034,0000,대동,84.9700,202209,24,"23,700",-,12,-,-,1998,삼계5길 30,-,중개거래,경남 창원마산회원구,-,아파트
309,경상남도 창원시 마산회원구 내서읍 삼계리,7,0007,0000,THE-푸른,59.9900,202209,24,"13,500",-,1,-,-,1998,삼계10길 22,-,직거래,-,-,아파트
310,경상남도 창원시 마산회원구 내서읍 삼계리,21,0021,0000,현대,84.3600,202209,23,"24,700",-,5,-,-,1998,삼풍로 82,-,중개거래,경남 창원마산회원구,-,아파트
311,경상남도 창원시 마산회원구 내서읍 삼계리,260,0260,0000,대동이미지2단지,84.9274,202209,23,"18,300",-,9,-,-,2003,광려로 29,-,중개거래,경남 창원마산회원구,-,아파트
312,경상남도 창원시 마산회원구 내서읍 삼계리,7,0007,0000,THE-푸른,49.6200,202209,23,"11,500",-,3,-,-,1998,삼계10길 22,-,중개거래,경남 창원마산회원구,-,아파트
313,경상남도 창원시 마산회원구 내서읍 삼계리,37,0037,0000,대동다:숲,84.9700,202209,23,"20,050",-,6,-,-,1999,삼계2길 31,-,중개거래,경남 창원마산회원구,-,아파트
314,경상남도 창원시 마산회원구 양덕동,84-1,0084,0001,메트로시티,84.9933,202209,23,"48,600",-,23,-,-,2009,양덕서로 30,-,중개거래,경남 창원의창구,-,아파트
315,경상남도 창원시 마산회원구 내서읍 삼계리,505-1,0505,0001,마산삼계주공3단지,49.7100,202209,22,"10,285",-,7,-,-,2001,삼계본동1길 86,-,중개거래,경남 창원마산회원구,-,아파트
316,경상남도 창원시 마산회원구 내서읍 중리,338-1,0338,0001,현대,125.3400,202209,22,"18,000",-,14,-,-,1992,호원로 186-1,-,중개거래,경남 창원마산회원구,-,아파트
317,경상남도 창원시 마산회원구 양덕동,151-21,0151,0021,킹스타운,80.7804,202209,21,"23,500",-,5,-,-,2015,합포로 277,-,중개거래,경남 창원마산합포구 경남 창원의창구,-,아파트
318,경상남도 창원시 마산회원구 내서읍 중리,338-1,0338,0001,현대,84.9450,202209,21,"12,000",-,4,-,-,1992,호원로 186-1,-,중개거래,경남 창원마산회원구,-,아파트
319,경상남도 창원시 마산회원구 양덕동,53-4,0053,0004,타워맨션,80.9900,202209,21,"10,000",-,3,-,-,1979,양덕동9길 43,-,중개거래,경남 창원마산회원구,-,아파트
320,경상남도 창원시 마산회원구 내서읍 원계리,647,0647,0000,대동다:숲,84.9811,202209,20,"24,700",-,7,-,-,2006,광려천남로 267,-,중개거래,경남 창원마산회원구,-,아파트
321,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,59.9460,202209,20,"17,730",-,14,-,-,2001,호원로 361-3,-,중개거래,경남 창원마산회원구,-,아파트
322,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,84.9670,202209,19,"21,700",-,12,-,-,2001,호원로 361-3,-,중개거래,경남 창원마산회원구,-,아파트
323,경상남도 창원시 마산회원구 양덕동,64-1,0064,0001,한일타운2,84.9580,202209,19,"26,000",-,13,-,-,1996,양덕로 151,-,중개거래,경남 창원의창구,-,아파트
324,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,84.9470,202209,19,"60,000",-,33,-,-,2015,삼호로 80,-,직거래,-,-,아파트
325,경상남도 창원시 마산회원구 내서읍 중리,470-11,0470,0011,한주,59.2500,202209,19,"5,500",-,14,-,-,1992,함마대로 2821,-,중개거래,경남 창원마산회원구,-,아파트
326,경상남도 창원시 마산회원구 내서읍 상곡리,67,0067,0000,삼계서진,39.9000,202209,19,"6,200",-,10,-,-,1997,경남대로 1019,-,중개거래,경남 창원마산회원구,-,아파트
327,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,84.9470,202209,18,"62,800",-,30,-,-,2015,삼호로 80,-,중개거래,경남 창원마산회원구,-,아파트
328,경상남도 창원시 마산회원구 내서읍 삼계리,34,0034,0000,대동,59.9400,202209,18,"16,600",-,11,-,-,1998,삼계5길 30,-,중개거래,경남 창원마산회원구,-,아파트
329,경상남도 창원시 마산회원구 내서읍 중리,1036,1036,0000,동신2,84.9900,202209,17,"16,500",-,7,-,-,1996,중리상곡로 134,20220928,중개거래,경남 창원마산회원구,-,아파트
330,경상남도 창원시 마산회원구 양덕동,888-1,0888,0001,우성,59.9700,202209,17,"24,700",-,18,-,-,1998,양덕옛2길 16,-,직거래,-,-,아파트
331,경상남도 창원시 마산회원구 내서읍 상곡리,67,0067,0000,삼계서진,39.9000,202209,17,"5,400",-,4,-,-,1997,경남대로 1019,-,중개거래,경남 창원마산회원구,-,아파트
332,경상남도 창원시 마산회원구 내서읍 삼계리,34,0034,0000,대동,70.6500,202209,17,"18,400",-,13,-,-,1998,삼계5길 30,-,중개거래,경남 창원마산회원구,-,아파트
333,경상남도 창원시 마산회원구 내서읍 중리,1036,1036,0000,동신2,84.9900,202209,17,"16,500",-,7,-,-,1996,중리상곡로 134,-,중개거래,경남 창원마산회원구,-,아파트
334,경상남도 창원시 마산회원구 양덕동,79-9,0079,0009,마산양덕4차한일타운,83.6830,202209,17,"35,500",-,23,-,-,2004,양덕서로 45,-,중개거래,경남 창원마산회원구,-,아파트
335,경상남도 창원시 마산회원구 내서읍 호계리,53-1,0053,0001,화인태양,67.8300,202209,17,"7,000",-,2,-,-,1991,광려천북로 206,-,중개거래,경남 창원마산합포구,-,아파트
336,경상남도 창원시 마산회원구 회원동,30-24,0030,0024,대양,53.4500,202209,16,"7,400",-,3,-,-,1981,회원동16길 50,-,직거래,-,-,아파트
337,경상남도 창원시 마산회원구 내서읍 삼계리,42,0042,0000,한우리2,59.8650,202209,16,"12,000",-,3,-,-,2001,삼계1길 18,-,중개거래,경남 창원마산회원구,-,아파트
338,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,74.9440,202209,16,"54,000",-,30,-,-,2015,삼호로 80,-,중개거래,경남 창원마산회원구,-,아파트
339,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,84.9670,202209,16,"23,900",-,11,-,-,2001,호원로 361-3,-,중개거래,경남 창원마산합포구,-,아파트
340,경상남도 창원시 마산회원구 내서읍 호계리,350,0350,0000,세한그린파크,59.9900,202209,16,"5,500",-,1,-,-,1996,광려천북로 74,-,중개거래,경남 창원마산회원구,-,아파트
341,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,84.9470,202209,16,"59,900",-,19,-,-,2015,삼호로 80,-,중개거래,경남 창원마산회원구,-,아파트
342,경상남도 창원시 마산회원구 양덕동,151-7,0151,0007,배진,84.4500,202209,16,"16,600",-,10,-,-,1998,양덕남8길 13,-,중개거래,경남 창원마산회원구,-,아파트
343,경상남도 창원시 마산회원구 합성동,132-1,0132,0001,백화아트빌,84.9000,202209,15,"18,800",-,6,-,-,2002,3·15대로 822,-,중개거래,경남 창원마산회원구,-,아파트
344,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,38.8280,202209,15,"24,000",-,14,-,-,2019,석전남8길 40,-,직거래,-,-,아파트
345,경상남도 창원시 마산회원구 석전동,260-14,0260,0014,이미지피렌체,84.9381,202209,15,"24,800",-,20,-,-,2004,양덕옛1길 37,-,중개거래,경남 창원마산회원구,-,아파트
346,경상남도 창원시 마산회원구 내서읍 삼계리,506,0506,0000,숲속마을주공그린빌4단지,84.5500,202209,15,"21,300",-,3,-,-,2002,숲속로 8,-,중개거래,경남 창원마산회원구,-,아파트
347,경상남도 창원시 마산회원구 내서읍 호계리,348,0348,0000,중리2차서광,59.4000,202209,15,"7,880",-,11,-,-,1992,호계안길 91,-,중개거래,경남 창원마산회원구,-,아파트
348,경상남도 창원시 마산회원구 봉암동,277,0277,0000,봉암서광,59.3400,202209,15,"12,000",-,6,-,-,2000,봉양로 241,-,직거래,-,-,아파트
349,경상남도 창원시 마산회원구 합성동,131-10,0131,0010,합성,49.5560,202209,15,"6,900",-,4,-,-,1982,합성옛길 267,-,중개거래,경남 창원마산회원구,-,아파트
350,경상남도 창원시 마산회원구 석전동,203-10,0203,0010,일우근주맨션,84.7200,202209,14,"17,000",-,16,-,-,1994,석전북2길 64,-,중개거래,경남 창원마산회원구,-,아파트
351,경상남도 창원시 마산회원구 석전동,239-1,0239,0001,C.K밸리1,84.9368,202209,14,"16,800",-,7,-,-,2004,석전동14길 47,-,중개거래,경남 창원마산회원구,-,아파트
352,경상남도 창원시 마산회원구 내서읍 삼계리,290,0290,0000,대동이미지1단지,72.5162,202209,13,"17,000",-,10,-,-,2003,광려로 28,-,직거래,-,-,아파트
353,경상남도 창원시 마산회원구 내서읍 중리,338-1,0338,0001,현대,84.9450,202209,13,"10,900",-,4,-,-,1992,호원로 186-1,-,직거래,-,-,아파트
354,경상남도 창원시 마산회원구 내서읍 삼계리,7,0007,0000,THE-푸른,39.7400,202209,13,"8,700",-,3,-,-,1998,삼계10길 22,-,중개거래,경남 창원마산회원구,-,아파트
355,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,84.9409,202209,13,"58,500",-,29,-,-,2019,석전남8길 40,-,중개거래,경남 창원마산회원구,-,아파트
356,경상남도 창원시 마산회원구 양덕동,84-1,0084,0001,메트로시티,124.4478,202209,12,"65,500",-,22,-,-,2009,양덕서로 30,-,중개거래,경남 창원마산회원구,-,아파트
357,경상남도 창원시 마산회원구 내서읍 호계리,348,0348,0000,중리2차서광,69.6100,202209,08,"9,400",-,9,-,-,1992,호계안길 91,-,중개거래,경남 창원마산회원구,-,아파트
358,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,74.9440,202209,08,"53,000",-,43,-,-,2015,삼호로 80,-,중개거래,경남 창원마산회원구,-,아파트
359,경상남도 창원시 마산회원구 구암동,1323-1,1323,0001,배진,74.9250,202209,08,"6,500",-,5,-,-,1992,구암반계길 17,-,중개거래,경남 창원마산회원구,-,아파트
360,경상남도 창원시 마산회원구 양덕동,79-9,0079,0009,마산양덕4차한일타운,70.7756,202209,08,"33,500",-,11,-,-,2004,양덕서로 45,-,중개거래,경남 창원마산회원구,-,아파트
361,경상남도 창원시 마산회원구 내서읍 중리,1038,1038,0000,동신1,93.2850,202209,08,"15,800",-,15,-,-,1994,중리상곡로 114,-,중개거래,경남 창원마산회원구,-,아파트
362,경상남도 창원시 마산회원구 내서읍 삼계리,7,0007,0000,THE-푸른,49.6200,202209,08,"12,800",-,13,-,-,1998,삼계10길 22,-,중개거래,경남 창원마산회원구,-,아파트
363,경상남도 창원시 마산회원구 내서읍 호계리,350,0350,0000,세한그린파크,59.9900,202209,07,"6,000",-,4,-,-,1996,광려천북로 74,-,중개거래,경남 창원마산회원구,-,아파트
364,경상남도 창원시 마산회원구 내서읍 삼계리,508-1,0508,0001,숲속마을(6단지),84.7600,202209,07,"20,400",-,8,-,-,2002,숲속로 27,-,중개거래,경남 창원마산회원구,-,아파트
365,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,114.0580,202209,07,"103,800",-,37,-,-,2015,삼호로 80,-,중개거래,경남 창원마산회원구,-,아파트
366,경상남도 창원시 마산회원구 내서읍 중리,470-11,0470,0011,한주,59.2500,202209,06,"4,000",-,3,-,-,1992,함마대로 2821,-,중개거래,경남 창원의창구,-,아파트
367,경상남도 창원시 마산회원구 내서읍 삼계리,7,0007,0000,THE-푸른,59.9900,202209,06,"13,500",-,8,-,-,1998,삼계10길 22,-,중개거래,경남 창원마산회원구,-,아파트
368,경상남도 창원시 마산회원구 합성동,144-5,0144,0005,고려맨션,66.9000,202209,06,"6,000",-,5,-,-,1986,합성옛길 324,-,중개거래,경남 창원마산회원구,-,아파트
369,경상남도 창원시 마산회원구 내서읍 삼계리,7,0007,0000,THE-푸른,59.9900,202209,05,"15,100",-,8,-,-,1998,삼계10길 22,-,중개거래,경남 창원마산회원구,-,아파트
370,경상남도 창원시 마산회원구 내서읍 삼계리,290,0290,0000,대동이미지1단지,84.9977,202209,04,"21,600",-,16,-,-,2003,광려로 28,20230118,중개거래,경남 창원마산회원구,-,아파트
371,경상남도 창원시 마산회원구 내서읍 호계리,80,0080,0000,코오롱하늘채2차,103.9320,202209,03,"33,800",-,14,-,-,2005,호원로 359,-,중개거래,경남 창원마산회원구,-,아파트
372,경상남도 창원시 마산회원구 내서읍 호계리,300,0300,0000,서광맨션,70.2900,202209,03,"8,900",-,6,-,-,1991,광려천동로 22,-,중개거래,경남 창원마산회원구,-,아파트
373,경상남도 창원시 마산회원구 내서읍 삼계리,34,0034,0000,대동,59.9000,202209,03,"14,500",-,3,-,-,1998,삼계5길 30,-,중개거래,경남 창원마산회원구,-,아파트
374,경상남도 창원시 마산회원구 내서읍 삼계리,7,0007,0000,THE-푸른,49.6200,202209,03,"12,250",-,10,-,-,1998,삼계10길 22,-,중개거래,경남 창원마산회원구,-,아파트
375,경상남도 창원시 마산회원구 내서읍 삼계리,260,0260,0000,대동이미지2단지,59.9841,202209,03,"15,700",-,14,-,-,2003,광려로 29,-,중개거래,경남 창원마산회원구,-,아파트
376,경상남도 창원시 마산회원구 내서읍 호계리,53,0053,0000,한백,111.6100,202209,03,"18,500",-,15,-,-,1993,광려천북로 198,-,중개거래,경남 창원마산회원구 경남 함안군,-,아파트
377,경상남도 창원시 마산회원구 내서읍 삼계리,507-1,0507,0001,숲속마을(507-1),84.5100,202209,02,"20,000",-,5,-,-,2001,숲속로 30,-,중개거래,경남 창원마산회원구,-,아파트
378,경상남도 창원시 마산회원구 내서읍 삼계리,508-1,0508,0001,숲속마을(6단지),84.8800,202209,02,"19,800",-,2,-,-,2002,숲속로 27,-,중개거래,경남 창원마산회원구,-,아파트
379,경상남도 창원시 마산회원구 회원동,403-3,0403,0003,삼성메르빌,84.6620,202209,02,"17,800",-,8,-,-,2004,회원남1길 49,-,직거래,-,-,아파트
380,경상남도 창원시 마산회원구 내서읍 삼계리,37,0037,0000,대동다:숲,84.9600,202209,02,"17,900",-,10,-,-,1999,삼계2길 31,-,중개거래,경남 창원마산회원구,-,아파트
381,경상남도 창원시 마산회원구 내서읍 삼계리,7,0007,0000,THE-푸른,59.9900,202209,02,"12,900",-,12,-,-,1998,삼계10길 22,-,중개거래,경남 창원마산회원구,-,아파트
382,경상남도 창원시 마산회원구 구암동,26-17,0026,0017,한효이화맨션,66.7350,202209,01,"12,000",-,5,-,-,1987,구암남2길 24,-,중개거래,경남 창원마산회원구,-,아파트
383,경상남도 창원시 마산회원구 내서읍 중리,1038,1038,0000,동신1,105.7800,202209,01,"18,500",-,13,-,-,1994,중리상곡로 114,-,중개거래,경남 창원마산회원구,-,아파트
384,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,71.8860,202208,31,"18,800",-,23,-,-,2001,호원로 361-3,-,중개거래,경남 창원마산회원구,-,아파트
385,경상남도 창원시 마산회원구 내서읍 삼계리,304,0304,0000,삼계블루힐스,84.9906,202208,31,"28,000",-,15,-,-,2015,광려로 55,-,중개거래,경남 창원마산회원구,-,아파트
386,경상남도 창원시 마산회원구 내서읍 중리,470-11,0470,0011,한주,59.2500,202208,31,"7,600",-,8,-,-,1992,함마대로 2821,-,중개거래,경남 창원마산회원구,-,아파트
387,경상남도 창원시 마산회원구 양덕동,96-13,0096,0013,대상,42.7050,202208,30,"11,700",-,11,-,-,1999,양덕북17길 48,-,중개거래,경남 창원마산회원구,-,아파트
388,경상남도 창원시 마산회원구 양덕동,101-1,0101,0001,서광빌라맨션,79.8000,202208,29,"13,500",-,1,-,-,1986,양덕북3길 73,-,중개거래,경남 창원마산회원구,-,아파트
389,경상남도 창원시 마산회원구 구암동,12-10,0012,0010,세화A.P.T,49.3200,202208,29,"6,200",-,5,-,-,1980,구암서3길 68,-,중개거래,경남 창원마산회원구,-,아파트
390,경상남도 창원시 마산회원구 양덕동,84-1,0084,0001,메트로시티,124.4478,202208,29,"61,500",-,3,-,-,2009,양덕서로 30,-,중개거래,경남 창원마산회원구,-,아파트
391,경상남도 창원시 마산회원구 내서읍 상곡리,194,0194,0000,가고파,43.1050,202208,29,"5,000",-,7,-,-,1993,상곡로 35,-,직거래,-,-,아파트
392,경상남도 창원시 마산회원구 내서읍 삼계리,260,0260,0000,대동이미지2단지,59.9573,202208,29,"15,600",-,10,-,-,2003,광려로 29,-,중개거래,경남 창원마산회원구,-,아파트
393,경상남도 창원시 마산회원구 회원동,313,0313,0000,e-편한세상창원파크센트럴,59.8849,202208,28,"42,700",-,15,-,-,2020,회원남로 65,-,중개거래,경남 창원마산회원구,-,아파트
394,경상남도 창원시 마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,41.8500,202208,28,"5,900",-,9,-,-,1993,상곡로 67,-,중개거래,경남 창원마산회원구 경남 창원진해구,-,아파트
395,경상남도 창원시 마산회원구 양덕동,829-1,0829,0001,무학,55.8000,202208,27,"7,300",-,3,-,-,1983,양덕북9길 34,-,중개거래,경남 창원마산회원구,-,아파트
396,경상남도 창원시 마산회원구 구암동,14,0014,0000,은하,48.9600,202208,27,"6,900",-,3,-,-,1980,구암서5길 5,-,중개거래,경남 창원마산회원구,-,아파트
397,경상남도 창원시 마산회원구 양덕동,910,0910,0000,한일3,59.9322,202208,27,"22,000",-,10,-,-,2003,삼호로 151,-,중개거래,경남 창원마산회원구,-,아파트
398,경상남도 창원시 마산회원구 양덕동,84-1,0084,0001,메트로시티,124.4478,202208,27,"66,000",-,21,-,-,2009,양덕서로 30,-,중개거래,경남 창원마산회원구,-,아파트
399,경상남도 창원시 마산회원구 양덕동,64-1,0064,0001,한일타운2,59.9880,202208,27,"21,500",-,20,-,-,1996,양덕로 151,-,중개거래,경남 창원마산회원구,-,아파트
400,경상남도 창원시 마산회원구 내서읍 삼계리,290,0290,0000,대동이미지1단지,59.9841,202208,26,"14,000",-,3,-,-,2003,광려로 28,-,중개거래,경남 창원마산회원구,-,아파트
401,경상남도 창원시 마산회원구 내서읍 중리,1056,1056,0000,시영장미,47.6100,202208,26,"7,600",-,3,-,-,1992,중리상곡로 18,-,중개거래,경남 창원마산회원구,-,아파트
402,경상남도 창원시 마산회원구 내서읍 삼계리,34,0034,0000,대동,59.9000,202208,26,"14,420",-,3,-,-,1998,삼계5길 30,-,중개거래,경남 창원마산회원구,-,아파트
403,경상남도 창원시 마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,41.8500,202208,26,"5,500",-,3,-,-,1993,상곡로 67,-,중개거래,경남 창원마산회원구,-,아파트
404,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,84.9750,202208,25,"59,500",-,43,-,-,2015,삼호로 80,-,중개거래,경남 창원마산회원구,-,아파트
405,경상남도 창원시 마산회원구 석전동,284-2,0284,0002,개나리,60.6000,202208,25,"5,900",-,2,-,-,1985,석전서6길 43,-,직거래,-,-,아파트
406,경상남도 창원시 마산회원구 내서읍 삼계리,7,0007,0000,THE-푸른,59.9900,202208,25,"14,900",-,11,-,-,1998,삼계10길 22,-,중개거래,경남 창원마산회원구,-,아파트
407,경상남도 창원시 마산회원구 내서읍 호계리,9,0009,0000,신우,84.0700,202208,24,"11,600",-,1,-,-,1996,호원로 371,-,중개거래,경남 창원마산회원구,-,아파트
408,경상남도 창원시 마산회원구 양덕동,84-1,0084,0001,메트로시티,195.1910,202208,24,"95,000",-,4,-,-,2009,양덕서로 30,20240109,중개거래,경남 창원마산회원구,-,아파트
409,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,101.9610,202208,23,"70,000",-,24,-,-,2015,삼호로 80,-,중개거래,경남 창원마산회원구,-,아파트
410,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,84.9750,202208,22,"58,500",-,22,-,-,2015,삼호로 80,-,중개거래,경남 창원마산회원구,-,아파트
411,경상남도 창원시 마산회원구 내서읍 삼계리,506,0506,0000,숲속마을주공그린빌4단지,75.8500,202208,22,"19,800",-,9,-,-,2002,숲속로 8,-,중개거래,경남 창원마산회원구,-,아파트
412,경상남도 창원시 마산회원구 양덕동,84-1,0084,0001,메트로시티,124.4478,202208,22,"74,000",-,7,-,-,2009,양덕서로 30,-,중개거래,경남 창원마산회원구,-,아파트
413,경상남도 창원시 마산회원구 양덕동,158-5,0158,0005,정우맨션,83.7400,202208,22,"14,000",-,2,-,-,1979,양덕동2길 106,-,직거래,-,-,아파트
414,경상남도 창원시 마산회원구 구암동,1345,1345,0000,크라운,55.3200,202208,22,"14,600",-,2,-,-,1984,구암북12길 49,-,중개거래,경남 창원마산회원구,-,아파트
415,경상남도 창원시 마산회원구 내서읍 중리,338-1,0338,0001,현대,84.9450,202208,21,"11,700",-,3,-,-,1992,호원로 186-1,-,중개거래,경남 창원마산회원구,-,아파트
416,경상남도 창원시 마산회원구 내서읍 중리,1054,1054,0000,중리백로,59.9700,202208,21,"13,700",-,15,-,-,1995,중리상곡로 20-1,-,중개거래,경남 창원마산회원구,-,아파트
417,경상남도 창원시 마산회원구 석전동,232-1,0232,0001,동도센트리움,108.3470,202208,21,"35,500",-,5,-,-,2013,양덕옛2길 129,-,중개거래,경남 창원마산합포구 경남 창원마산회원구,-,아파트
418,경상남도 창원시 마산회원구 내서읍 삼계리,14,0014,0000,화성아파트,84.9900,202208,21,"20,000",-,1,-,-,1998,삼계8길 31,-,중개거래,경남 창원마산회원구,-,아파트
419,경상남도 창원시 마산회원구 내서읍 중리,1036,1036,0000,동신2,84.9900,202208,21,"17,500",-,9,-,-,1996,중리상곡로 134,-,중개거래,경남 창원마산회원구,-,아파트
420,경상남도 창원시 마산회원구 합성동,358,0358,0000,롯데캐슬더퍼스트,84.9874,202208,20,"54,000",-,16,-,-,2018,합성북16길 197,-,중개거래,경남 창원마산회원구,-,아파트
421,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,59.9460,202208,20,"17,000",-,22,-,-,2001,호원로 361-3,-,중개거래,경남 창원마산회원구,-,아파트
422,경상남도 창원시 마산회원구 내서읍 삼계리,34,0034,0000,대동,70.8000,202208,20,"16,300",-,3,-,-,1998,삼계5길 30,-,중개거래,경남 창원마산회원구,-,아파트
423,경상남도 창원시 마산회원구 내서읍 삼계리,42,0042,0000,한우리2,59.8650,202208,20,"12,500",-,14,-,-,2001,삼계1길 18,-,중개거래,경남 창원마산회원구,-,아파트
424,경상남도 창원시 마산회원구 합성동,694-1,0694,0001,무학,49.5600,202208,20,"15,000",-,3,-,-,1987,금강로 35,20220930,중개거래,경남 창원마산회원구,-,아파트
425,경상남도 창원시 마산회원구 내서읍 삼계리,290,0290,0000,대동이미지1단지,59.9841,202208,19,"14,800",-,13,-,-,2003,광려로 28,-,중개거래,경남 창원마산회원구,-,아파트
426,경상남도 창원시 마산회원구 회원동,669-15,0669,0015,혁성아트빌,82.4150,202208,19,"17,800",-,7,-,-,2004,회원남로 29,-,중개거래,경남 창원마산회원구,-,아파트
427,경상남도 창원시 마산회원구 합성동,694-1,0694,0001,무학,49.5600,202208,19,"14,950",-,3,-,-,1987,금강로 35,-,중개거래,경남 창원마산회원구,-,아파트
428,경상남도 창원시 마산회원구 구암동,1344,1344,0000,한성(1344),54.9900,202208,19,"12,400",-,5,-,-,1984,구암북11길 60,-,중개거래,경남 창원성산구,-,아파트
429,경상남도 창원시 마산회원구 석전동,146-11,0146,0011,일우,84.9400,202208,18,"14,800",-,6,-,-,1991,석전남23길 6,-,중개거래,경남 창원마산회원구,-,아파트
430,경상남도 창원시 마산회원구 회원동,70-18,0070,0018,신진,68.1700,202208,18,"8,400",-,1,-,-,1979,회원동로 11,-,직거래,-,-,아파트
431,경상남도 창원시 마산회원구 내서읍 중리,1054,1054,0000,중리백로,59.9200,202208,18,"10,100",-,5,-,-,1995,중리상곡로 20-1,-,중개거래,경남 창원마산회원구,-,아파트
432,경상남도 창원시 마산회원구 내서읍 호계리,80,0080,0000,코오롱하늘채2차,103.9320,202208,18,"30,000",-,5,-,-,2005,호원로 359,-,중개거래,경남 창원마산회원구,-,아파트
433,경상남도 창원시 마산회원구 구암동,51-1,0051,0001,중앙하이츠,84.8109,202208,18,"28,600",-,10,-,-,2006,팔용로 215,-,직거래,-,-,아파트
434,경상남도 창원시 마산회원구 합성동,129-10,0129,0010,배진,60.4100,202208,18,"7,500",-,4,-,-,1986,합성서11길 136,-,중개거래,경남 창원마산회원구,-,아파트
