□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,,,,,,,,,,
계약일자 : 2020-07-01 ~ 2020-12-31,,,,실거래 구분 : 아파트(매매),,,,,주소구분 : 지번 주소,,,,,,,,,,,
시도 : 경상남도,,,,시군구 : 창원시 진해구,,,,,읍면동 : 전체,,,,,,,,,,,
단지명 : 전체,,,,면적 : 전체,,,,,금액선택 : 전체,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
604,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,84.9735,202011,25,"37,500",-,23,-,-,2015,천자로 386,-,-,-,-,아파트
605,경상남도 창원시 진해구 자은동,121,0121,0000,자은프라임,84.8900,202011,25,"28,500",-,23,-,-,2015,냉천로 257,-,-,-,-,아파트
606,경상남도 창원시 진해구 자은동,663,0663,0000,협성DS.이아이존빌,84.9910,202011,25,"30,000",-,4,-,-,2014,풍호로35번길 11,-,-,-,-,아파트
607,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202011,25,"12,500",-,4,-,-,1995,냉천로108번길 6,-,-,-,-,아파트
608,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202011,25,"12,000",-,4,-,-,1995,냉천로108번길 6,-,-,-,-,아파트
609,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,59.8404,202011,25,"11,500",-,6,-,-,2003,안청북로 15,-,-,-,-,아파트
610,경상남도 창원시 진해구 경화동,859,0859,0000,경화주공,39.7200,202011,24,"5,850",-,4,-,-,1986,충장로345번길 50,-,-,-,-,아파트
611,경상남도 창원시 진해구 용원동,1209,1209,0000,코아루,84.7156,202011,24,"19,200",-,5,-,-,2005,안골로 339,-,-,-,-,아파트
612,경상남도 창원시 진해구 자은동,114,0114,0000,창원자은에일린의뜰,84.9400,202011,24,"32,800",-,4,-,-,2017,냉천로 235,-,-,-,-,아파트
613,경상남도 창원시 진해구 청안동,474,0474,0000,부영2차,59.8404,202011,24,"8,500",-,2,-,-,2002,안청북로 12,-,-,-,-,아파트
614,경상남도 창원시 진해구 풍호동,75-1,0075,0001,풍호시영,49.7900,202011,24,"13,000",-,2,-,-,1994,진해대로1041번길 35,-,-,-,-,아파트
615,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202011,24,"10,300",-,5,-,-,1995,냉천로108번길 6,-,-,-,-,아파트
616,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.9334,202011,24,"8,900",-,4,-,-,2002,안청로 126,-,-,-,-,아파트
617,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.9618,202011,24,"9,300",-,2,-,-,2002,안청로 126,-,-,-,-,아파트
618,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,84.9908,202011,24,"28,500",-,14,-,-,2017,웅천동로 100,-,-,-,-,아파트
619,경상남도 창원시 진해구 남문동,1274-1,1274,0001,시티프라디움1차아파트,59.9982,202011,24,"19,000",-,10,-,-,2017,웅천동로 16,-,-,-,-,아파트
620,경상남도 창원시 진해구 용원동,1338-2,1338,0002,부산신항만이지더원1단지,84.8926,202011,24,"25,000",-,20,-,-,2014,신항동로 143,-,-,-,-,아파트
621,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,84.9908,202011,24,"26,500",-,10,-,-,2017,웅천동로 100,-,-,-,-,아파트
622,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,74.1476,202011,24,"24,000",-,4,-,-,2017,웅천동로 100,-,-,-,-,아파트
623,경상남도 창원시 진해구 이동,2-3,0002,0003,진해이동미소지움,164.8770,202011,24,"45,000",-,4,-,-,2007,동진로21번길 12,-,-,-,-,아파트
624,경상남도 창원시 진해구 안골동,375,0375,0000,창원마린2차푸르지오,84.9256,202011,24,"27,300",-,6,-,-,2016,안골로298번길 26,-,-,-,-,아파트
625,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,59.8404,202011,24,"7,900",-,2,-,-,2003,안청북로 15,-,-,-,-,아파트
626,경상남도 창원시 진해구 석동,551-1,0551,0001,진해석동푸르지오,84.9790,202011,24,"20,000",-,4,-,-,2006,진해대로 727,-,-,-,-,아파트
627,경상남도 창원시 진해구 용원동,1338-3,1338,0003,부산신항만이지더원2단지,59.9276,202011,24,"17,000",-,26,-,-,2014,신항북로 202,-,-,-,-,아파트
628,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,59.8404,202011,24,"7,900",-,2,-,-,2003,안청북로 15,20201203,-,-,-,아파트
629,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,59.8404,202011,24,"10,000",-,8,-,-,2003,안청북로 15,-,-,-,-,아파트
630,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,84.9908,202011,24,"27,000",-,10,-,-,2017,웅천동로 100,-,-,-,-,아파트
631,경상남도 창원시 진해구 경화동,859,0859,0000,경화주공,31.9800,202011,24,"5,500",-,5,-,-,1986,충장로345번길 50,-,-,-,-,아파트
632,경상남도 창원시 진해구 안골동,375,0375,0000,창원마린2차푸르지오,84.9925,202011,24,"27,500",-,17,-,-,2016,안골로298번길 26,-,-,-,-,아파트
633,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,84.8893,202011,24,"22,000",-,15,-,-,2007,행암로 25,-,-,-,-,아파트
634,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,84.8893,202011,24,"23,000",-,2,-,-,2007,행암로 25,-,-,-,-,아파트
635,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,84.8893,202011,24,"22,000",-,4,-,-,2007,행암로 25,-,-,-,-,아파트
636,경상남도 창원시 진해구 용원동,1209,1209,0000,코아루,84.7156,202011,24,"19,000",-,4,-,-,2005,안골로 339,-,-,-,-,아파트
637,경상남도 창원시 진해구 안골동,375,0375,0000,창원마린2차푸르지오,84.9925,202011,24,"26,900",-,13,-,-,2016,안골로298번길 26,-,-,-,-,아파트
638,경상남도 창원시 진해구 광화동,26,0026,0000,진해미진이지비아,77.3771,202011,24,"22,500",-,8,-,-,2014,중원동로 33,-,-,-,-,아파트
639,경상남도 창원시 진해구 안골동,375,0375,0000,창원마린2차푸르지오,84.9256,202011,24,"28,000",-,13,-,-,2016,안골로298번길 26,-,-,-,-,아파트
640,경상남도 창원시 진해구 경화동,859,0859,0000,경화주공,39.7200,202011,23,"5,900",-,5,-,-,1986,충장로345번길 50,-,-,-,-,아파트
641,경상남도 창원시 진해구 청안동,477,0477,0000,부영1차,84.9538,202011,23,"13,150",-,9,-,-,2002,안청남로 13,-,-,-,-,아파트
642,경상남도 창원시 진해구 청안동,477,0477,0000,부영1차,84.9538,202011,23,"11,000",-,1,-,-,2002,안청남로 13,-,-,-,-,아파트
643,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,59.8404,202011,23,"11,000",-,13,-,-,2003,안청북로 15,-,-,-,-,아파트
644,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,59.8404,202011,23,"10,500",-,2,-,-,2003,안청북로 15,-,-,-,-,아파트
645,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,59.8404,202011,23,"10,900",-,9,-,-,2003,안청북로 15,-,-,-,-,아파트
646,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202011,23,"8,000",-,15,-,-,1999,안청북로 39,-,-,-,-,아파트
647,경상남도 창원시 진해구 석동,675,0675,0000,우림필유,161.7500,202011,23,"50,000",-,8,-,-,2008,해원로 45,-,-,-,-,아파트
648,경상남도 창원시 진해구 석동,551-1,0551,0001,진해석동푸르지오,84.9790,202011,23,"28,000",-,11,-,-,2006,진해대로 727,-,-,-,-,아파트
649,경상남도 창원시 진해구 석동,90-1,0090,0001,석동주공,42.4800,202011,23,"11,200",-,4,-,-,1991,냉천로 52,-,-,-,-,아파트
650,경상남도 창원시 진해구 광화동,26,0026,0000,진해미진이지비아,57.3865,202011,23,"16,450",-,3,-,-,2014,중원동로 33,-,-,-,-,아파트
651,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,84.9735,202011,23,"40,500",-,23,-,-,2015,천자로 386,-,-,-,-,아파트
652,경상남도 창원시 진해구 안골동,375,0375,0000,창원마린2차푸르지오,59.9305,202011,23,"19,000",-,17,-,-,2016,안골로298번길 26,-,-,-,-,아파트
653,경상남도 창원시 진해구 용원동,1206,1206,0000,진해녹산현대,84.9700,202011,23,"12,000",-,2,-,-,1998,안청북로 42,-,-,-,-,아파트
654,경상남도 창원시 진해구 용원동,1206,1206,0000,진해녹산현대,84.9700,202011,23,"12,100",-,9,-,-,2000,안청북로 42,-,-,-,-,아파트
655,경상남도 창원시 진해구 자은동,114,0114,0000,창원자은에일린의뜰,84.9400,202011,23,"33,000",-,6,-,-,2017,냉천로 235,-,-,-,-,아파트
656,경상남도 창원시 진해구 자은동,121,0121,0000,자은프라임,59.9000,202011,23,"20,500",-,7,-,-,2015,냉천로 257,-,-,-,-,아파트
657,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202011,23,"10,000",-,2,-,-,1995,냉천로108번길 6,-,-,-,-,아파트
658,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202011,23,"12,500",-,3,-,-,1995,냉천로108번길 6,-,-,-,-,아파트
659,경상남도 창원시 진해구 안골동,375,0375,0000,창원마린2차푸르지오,84.9256,202011,23,"27,400",-,7,-,-,2016,안골로298번길 26,-,-,-,-,아파트
660,경상남도 창원시 진해구 남문동,1274-1,1274,0001,시티프라디움1차아파트,59.9982,202011,23,"17,500",-,19,-,-,2017,웅천동로 16,-,-,-,-,아파트
661,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,84.9908,202011,23,"26,500",-,11,-,-,2017,웅천동로 100,-,-,-,-,아파트
662,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,84.9908,202011,23,"27,500",-,11,-,-,2017,웅천동로 100,-,-,-,-,아파트
663,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,84.9908,202011,23,"27,000",-,7,-,-,2017,웅천동로 100,20201130,-,-,-,아파트
664,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,84.9908,202011,23,"27,000",-,7,-,-,2017,웅천동로 100,-,-,-,-,아파트
665,경상남도 창원시 진해구 남문동,1293-1,1293,0001,남문호반베르디움,71.9910,202011,23,"24,000",-,15,-,-,2018,웅천동로43번길 19,-,-,-,-,아파트
666,경상남도 창원시 진해구 남문동,1256-2,1256,0002,진해남문하우스디,84.9402,202011,23,"23,000",-,4,-,-,2019,웅천동로106번길 20,-,-,-,-,아파트
667,경상남도 창원시 진해구 두동,1296-16,1296,0016,청안프리존빌,84.3400,202011,23,"7,500",-,10,-,-,2004,웅동로 164,20210125,-,-,-,아파트
668,경상남도 창원시 진해구 경화동,859,0859,0000,경화주공,31.9800,202011,23,"5,000",-,4,-,-,1986,충장로345번길 50,-,-,-,-,아파트
669,경상남도 창원시 진해구 경화동,859,0859,0000,경화주공,31.9800,202011,23,"4,250",-,4,-,-,1986,충장로345번길 50,-,-,-,-,아파트
670,경상남도 창원시 진해구 용원동,1338-2,1338,0002,부산신항만이지더원1단지,84.8926,202011,23,"20,300",-,28,-,-,2014,신항동로 143,-,-,-,-,아파트
671,경상남도 창원시 진해구 용원동,1338-2,1338,0002,부산신항만이지더원1단지,84.8926,202011,23,"22,900",-,13,-,-,2014,신항동로 143,-,-,-,-,아파트
672,경상남도 창원시 진해구 용원동,1209,1209,0000,코아루,84.7156,202011,23,"15,500",-,9,-,-,2005,안골로 339,-,-,-,-,아파트
673,경상남도 창원시 진해구 용원동,1209,1209,0000,코아루,120.3504,202011,23,"24,000",-,7,-,-,2005,안골로 339,-,-,-,-,아파트
674,경상남도 창원시 진해구 용원동,1209,1209,0000,코아루,84.7156,202011,23,"17,000",-,13,-,-,2005,안골로 339,-,-,-,-,아파트
675,경상남도 창원시 진해구 이동,445-2,0445,0002,진해이동디에스아이존빌,84.8366,202011,23,"26,000",-,6,-,-,2008,병암로 20,-,-,-,-,아파트
676,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202011,22,"11,400",-,5,-,-,1995,냉천로108번길 6,-,-,-,-,아파트
677,경상남도 창원시 진해구 경화동,751,0751,0000,원창훼미리,59.6800,202011,22,"8,500",-,3,-,-,1999,병암북로4번길 25,-,-,-,-,아파트
678,경상남도 창원시 진해구 경화동,859,0859,0000,경화주공,39.7200,202011,22,"7,000",-,1,-,-,1986,충장로345번길 50,-,-,-,-,아파트
679,경상남도 창원시 진해구 경화동,859,0859,0000,경화주공,39.7200,202011,22,"6,500",-,2,-,-,1986,충장로345번길 50,-,-,-,-,아파트
680,경상남도 창원시 진해구 경화동,859,0859,0000,경화주공,31.9800,202011,22,"7,000",-,2,-,-,1986,충장로345번길 50,-,-,-,-,아파트
681,경상남도 창원시 진해구 경화동,871-1,0871,0001,성호에코허니문,38.8274,202011,22,"7,700",-,2,-,-,2013,경화시장로 53-1,-,-,-,-,아파트
682,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,59.8404,202011,22,"10,000",-,14,-,-,2003,안청북로 15,-,-,-,-,아파트
683,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202011,22,"9,950",-,2,-,-,1995,냉천로108번길 6,-,-,-,-,아파트
684,경상남도 창원시 진해구 청안동,474,0474,0000,부영2차,59.8404,202011,22,"12,250",-,13,-,-,2002,안청북로 12,-,-,-,-,아파트
685,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202011,22,"10,500",-,3,-,-,1995,냉천로108번길 6,-,-,-,-,아파트
686,경상남도 창원시 진해구 용원동,1209,1209,0000,코아루,84.7156,202011,22,"18,500",-,6,-,-,2005,안골로 339,-,-,-,-,아파트
687,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,84.9626,202011,22,"38,500",-,22,-,-,2015,천자로 386,-,-,-,-,아파트
688,경상남도 창원시 진해구 풍호동,744,0744,0000,풍호주공,39.3000,202011,22,"6,600",-,3,-,-,1990,동진로 166,-,-,-,-,아파트
689,경상남도 창원시 진해구 풍호동,83-101,0083,0101,디에스아이존빌,59.9581,202011,22,"13,000",-,5,-,-,2002,풍호로42번길 15,-,-,-,-,아파트
690,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,122.0641,202011,22,"35,800",-,14,-,-,2007,행암로 25,-,-,-,-,아파트
691,경상남도 창원시 진해구 장천동,132,0132,0000,벽산이솔렌스힐,140.4704,202011,22,"29,000",-,4,-,-,2008,진해대로1099번길 10,20210517,-,-,-,아파트
692,경상남도 창원시 진해구 이동,418-1,0418,0001,남흥,84.9600,202011,22,"13,900",-,5,-,-,1991,해원로 5,-,-,-,-,아파트
693,경상남도 창원시 진해구 남문동,1293-1,1293,0001,남문호반베르디움,84.9908,202011,22,"25,000",-,3,-,-,2018,웅천동로43번길 19,-,-,-,-,아파트
694,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,84.9908,202011,22,"23,030",-,4,-,-,2017,웅천동로 100,-,-,-,-,아파트
695,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,84.9908,202011,22,"27,000",-,19,-,-,2017,웅천동로 100,-,-,-,-,아파트
696,경상남도 창원시 진해구 남문동,1274-1,1274,0001,시티프라디움1차아파트,59.9780,202011,22,"17,000",-,20,-,-,2017,웅천동로 16,-,-,-,-,아파트
697,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202011,22,"11,500",-,10,-,-,2000,안청북로 39,-,-,-,-,아파트
698,경상남도 창원시 진해구 남문동,1274-1,1274,0001,시티프라디움1차아파트,59.9982,202011,22,"20,000",-,20,-,-,2017,웅천동로 16,-,-,-,-,아파트
699,경상남도 창원시 진해구 남문동,1274-1,1274,0001,시티프라디움1차아파트,59.9982,202011,22,"19,000",-,8,-,-,2017,웅천동로 16,-,-,-,-,아파트
700,경상남도 창원시 진해구 자은동,910,0910,0000,대동빌라트,84.9000,202011,22,"18,000",-,1,-,-,1996,냉천로 88,-,-,-,-,아파트
701,경상남도 창원시 진해구 자은동,834-1,0834,0001,벚꽃마을주공,75.8100,202011,22,"15,300",-,2,-,-,2000,진해대로921번길 10,-,-,-,-,아파트
702,경상남도 창원시 진해구 자은동,125,0125,0000,자은중흥에스-클래스,76.1615,202011,21,"32,000",-,14,-,-,2017,냉천로 262,-,-,-,-,아파트
703,경상남도 창원시 진해구 경화동,1316,1316,0000,경화베스티움,84.5298,202011,21,"27,200",-,5,-,-,2018,조천북로 131,-,-,-,-,아파트
704,경상남도 창원시 진해구 경화동,859,0859,0000,경화주공,31.9800,202011,21,"4,800",-,4,-,-,1986,충장로345번길 50,-,-,-,-,아파트
705,경상남도 창원시 진해구 안골동,375,0375,0000,창원마린2차푸르지오,84.9256,202011,21,"24,500",-,8,-,-,2016,안골로298번길 26,-,-,-,-,아파트
706,경상남도 창원시 진해구 안골동,375,0375,0000,창원마린2차푸르지오,74.9240,202011,21,"25,100",-,19,-,-,2016,안골로298번길 26,-,-,-,-,아파트
707,경상남도 창원시 진해구 안골동,375,0375,0000,창원마린2차푸르지오,74.9240,202011,21,"22,800",-,18,-,-,2016,안골로298번길 26,-,-,-,-,아파트
708,경상남도 창원시 진해구 석동,90-1,0090,0001,석동주공,32.7600,202011,21,"6,400",-,5,-,-,1991,냉천로 52,-,-,-,-,아파트
709,경상남도 창원시 진해구 석동,90-1,0090,0001,석동주공,42.4800,202011,21,"13,100",-,5,-,-,1991,냉천로 52,-,-,-,-,아파트
710,경상남도 창원시 진해구 석동,90-1,0090,0001,석동주공,42.4800,202011,21,"13,100",-,2,-,-,1991,냉천로 52,-,-,-,-,아파트
711,경상남도 창원시 진해구 석동,551-1,0551,0001,진해석동푸르지오,84.9790,202011,21,"20,000",-,10,-,-,2006,진해대로 727,20210202,-,-,-,아파트
712,경상남도 창원시 진해구 석동,675,0675,0000,우림필유,84.9900,202011,21,"29,000",-,6,-,-,2008,해원로 45,20210104,-,-,-,아파트
713,경상남도 창원시 진해구 석동,656,0656,0000,벚꽃그린빌3단지,84.9700,202011,21,"24,700",-,7,-,-,2003,석동로 60,-,-,-,-,아파트
714,경상남도 창원시 진해구 이동,2-3,0002,0003,진해이동미소지움,84.9910,202011,21,"22,350",-,6,-,-,2007,동진로21번길 17,-,-,-,-,아파트
715,경상남도 창원시 진해구 청안동,477,0477,0000,부영1차,84.9538,202011,21,"12,100",-,15,-,-,2002,안청남로 13,-,-,-,-,아파트
716,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,59.8404,202011,21,"8,600",-,10,-,-,2003,안청북로 15,-,-,-,-,아파트
717,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.9334,202011,21,"8,200",-,11,-,-,2002,안청로 126,-,-,-,-,아파트
718,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.9334,202011,21,"9,000",-,11,-,-,2002,안청로 126,-,-,-,-,아파트
719,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202011,21,"9,000",-,6,-,-,2000,안청북로 39,20201211,-,-,-,아파트
720,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202011,21,"12,800",-,15,-,-,2000,안청북로 39,-,-,-,-,아파트
721,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202011,21,"8,500",-,3,-,-,2000,안청북로 39,-,-,-,-,아파트
722,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202011,21,"10,500",-,11,-,-,1999,안청북로 39,-,-,-,-,아파트
723,경상남도 창원시 진해구 용원동,1206,1206,0000,진해녹산현대,84.9700,202011,21,"11,500",-,4,-,-,2000,안청북로 42,-,-,-,-,아파트
724,경상남도 창원시 진해구 용원동,1206,1206,0000,진해녹산현대,84.9700,202011,21,"12,000",-,6,-,-,2000,안청북로 42,-,-,-,-,아파트
725,경상남도 창원시 진해구 용원동,1206,1206,0000,진해녹산현대,84.9700,202011,21,"10,700",-,3,-,-,2000,안청북로 42,-,-,-,-,아파트
726,경상남도 창원시 진해구 마천동,99-3,0099,0003,남명플럼빌리지,59.8761,202011,21,"7,500",-,8,-,-,2004,웅동로 70,-,-,-,-,아파트
727,경상남도 창원시 진해구 용원동,1208,1208,0000,일신님,101.7235,202011,21,"22,500",-,2,-,-,2005,안골로 359,-,-,-,-,아파트
728,경상남도 창원시 진해구 용원동,1208,1208,0000,일신님,84.9886,202011,21,"15,700",-,2,-,-,2005,안골로 359,-,-,-,-,아파트
729,경상남도 창원시 진해구 용원동,1208,1208,0000,일신님,84.9886,202011,21,"20,000",-,11,-,-,2005,안골로 359,-,-,-,-,아파트
730,경상남도 창원시 진해구 용원동,1209,1209,0000,코아루,84.7156,202011,21,"17,500",-,4,-,-,2005,안골로 339,-,-,-,-,아파트
731,경상남도 창원시 진해구 용원동,1209,1209,0000,코아루,84.7156,202011,21,"16,400",-,4,-,-,2005,안골로 339,-,-,-,-,아파트
732,경상남도 창원시 진해구 용원동,1338-3,1338,0003,부산신항만이지더원2단지,84.8926,202011,21,"20,000",-,21,-,-,2014,신항북로 202,-,-,-,-,아파트
733,경상남도 창원시 진해구 용원동,1338-3,1338,0003,부산신항만이지더원2단지,84.8926,202011,21,"20,900",-,9,-,-,2014,신항북로 202,-,-,-,-,아파트
734,경상남도 창원시 진해구 용원동,1338-2,1338,0002,부산신항만이지더원1단지,84.8926,202011,21,"20,700",-,13,-,-,2014,신항동로 143,20201124,-,-,-,아파트
735,경상남도 창원시 진해구 용원동,1338-2,1338,0002,부산신항만이지더원1단지,84.8926,202011,21,"18,700",-,4,-,-,2014,신항동로 143,-,-,-,-,아파트
736,경상남도 창원시 진해구 남문동,1293-1,1293,0001,남문호반베르디움,71.9910,202011,21,"23,800",-,12,-,-,2018,웅천동로43번길 19,-,-,-,-,아파트
737,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,74.4533,202011,21,"21,300",-,3,-,-,2017,웅천동로 100,-,-,-,-,아파트
738,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,84.9908,202011,21,"24,500",-,23,-,-,2017,웅천동로 100,-,-,-,-,아파트
739,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,74.2787,202011,21,"22,000",-,9,-,-,2017,웅천동로 100,-,-,-,-,아파트
740,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,74.4533,202011,21,"21,300",-,3,-,-,2017,웅천동로 100,20201214,-,-,-,아파트
741,경상남도 창원시 진해구 남문동,1274-1,1274,0001,시티프라디움1차아파트,59.9808,202011,21,"18,000",-,22,-,-,2017,웅천동로 16,-,-,-,-,아파트
742,경상남도 창원시 진해구 남문동,1274-1,1274,0001,시티프라디움1차아파트,59.9808,202011,21,"18,000",-,17,-,-,2017,웅천동로 16,-,-,-,-,아파트
743,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202011,21,"10,400",-,2,-,-,1995,냉천로108번길 6,-,-,-,-,아파트
744,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202011,21,"10,500",-,1,-,-,1995,냉천로108번길 6,-,-,-,-,아파트
745,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202011,21,"11,200",-,3,-,-,1995,냉천로108번길 6,-,-,-,-,아파트
746,경상남도 창원시 진해구 자은동,525-3,0525,0003,자은동더샵,84.4192,202011,21,"21,000",-,6,-,-,2005,진해대로975번길 26,-,-,-,-,아파트
747,경상남도 창원시 진해구 자은동,525-3,0525,0003,자은동더샵,123.2238,202011,21,"26,400",-,11,-,-,2005,진해대로975번길 26,-,-,-,-,아파트
748,경상남도 창원시 진해구 자은동,849,0849,0000,삼성아파트1단지,49.1400,202011,21,"7,500",-,8,-,-,1993,자은로64번길 40,-,-,-,-,아파트
749,경상남도 창원시 진해구 자은동,121,0121,0000,자은프라임,59.9000,202011,21,"21,800",-,10,-,-,2015,냉천로 257,-,-,-,-,아파트
750,경상남도 창원시 진해구 자은동,125,0125,0000,자은중흥에스-클래스,84.8605,202011,21,"34,800",-,1,-,-,2017,냉천로 262,-,-,-,-,아파트
751,경상남도 창원시 진해구 자은동,125,0125,0000,자은중흥에스-클래스,84.8605,202011,21,"34,500",-,15,-,-,2017,냉천로 262,20201221,-,-,-,아파트
752,경상남도 창원시 진해구 자은동,114,0114,0000,창원자은에일린의뜰,101.3400,202011,21,"41,000",-,6,-,-,2017,냉천로 235,-,-,-,-,아파트
753,경상남도 창원시 진해구 장천동,260,0260,0000,창원한신휴플러스오션파크,84.4439,202011,21,"28,800",-,4,-,-,2016,행암로 5,-,-,-,-,아파트
754,경상남도 창원시 진해구 장천동,260,0260,0000,창원한신휴플러스오션파크,84.9860,202011,21,"30,200",-,19,-,-,2016,행암로 5,-,-,-,-,아파트
755,경상남도 창원시 진해구 풍호동,83-3,0083,0003,우성,101.6500,202011,21,"17,000",-,7,-,-,1993,충장로 575,-,-,-,-,아파트
756,경상남도 창원시 진해구 풍호동,744,0744,0000,풍호주공,39.3000,202011,21,"8,000",-,2,-,-,1990,동진로 166,-,-,-,-,아파트
757,경상남도 창원시 진해구 풍호동,744,0744,0000,풍호주공,46.6800,202011,21,"7,900",-,5,-,-,1990,동진로 166,-,-,-,-,아파트
758,경상남도 창원시 진해구 풍호동,744,0744,0000,풍호주공,39.3000,202011,21,"6,800",-,1,-,-,1990,동진로 166,-,-,-,-,아파트
759,경상남도 창원시 진해구 풍호동,744,0744,0000,풍호주공,47.0100,202011,21,"7,400",-,4,-,-,1990,동진로 166,-,-,-,-,아파트
760,경상남도 창원시 진해구 풍호동,744,0744,0000,풍호주공,46.6800,202011,21,"6,900",-,3,-,-,1990,동진로 166,-,-,-,-,아파트
761,경상남도 창원시 진해구 풍호동,83-77,0083,0077,한림리츠빌,84.9833,202011,21,"22,000",-,1,-,-,2005,풍호로 68,-,-,-,-,아파트
762,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,77.7755,202011,21,"34,500",-,3,-,-,2015,천자로 386,-,-,-,-,아파트
