□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,,,,,,,,,,
계약일자 : 2022-01-01 ~ 2022-12-31,,,,실거래 구분 : 아파트(매매),,,,,주소구분 : 지번 주소,,,,,,,,,,,
시도 : 경상남도,,,,시군구 : 창원시 성산구,,,,,읍면동 : 전체,,,,,,,,,,,
단지명 : 전체,,,,면적 : 전체,,,,,금액선택 : 전체,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
280,경상남도 창원시 성산구 대방동,356,0356,0000,덕산타운1,84.9800,202211,03,"27,600",-,2,-,-,1992,대정로 131,-,중개거래,경남 창원성산구,-,아파트
281,경상남도 창원시 성산구 반림동,18,0018,0000,트리비앙,59.9800,202211,02,"41,000",-,4,-,-,2006,원이대로 495,-,중개거래,경남 창원성산구,-,아파트
282,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,59.9700,202211,02,"25,000",-,14,-,-,1994,원이대로 774,-,중개거래,경남 창원마산합포구 경남 창원성산구,-,아파트
283,경상남도 창원시 성산구 상남동,44-1,0044,0001,대동,49.9500,202211,02,"20,000",-,14,-,-,1994,동산로 115,-,직거래,-,-,아파트
284,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,49.6800,202211,02,"14,500",-,5,-,-,1992,대암로 82,-,중개거래,경남 창원성산구,-,아파트
285,경상남도 창원시 성산구 남양동,20,0020,0000,성원1차,84.9700,202211,02,"27,500",-,13,-,-,1991,대정로 73,-,중개거래,경남 창원성산구,-,아파트
286,경상남도 창원시 성산구 남양동,20,0020,0000,성원1차,79.8100,202211,02,"25,500",-,10,-,-,1991,대정로 73,-,중개거래,경남 창원성산구,-,아파트
287,경상남도 창원시 성산구 남산동,601-7,0601,0007,대우사원,37.7400,202211,02,"7,000",-,4,-,-,1991,정동로162번길 81,-,중개거래,경남 창원성산구,-,아파트
288,경상남도 창원시 성산구 신촌동,34-2,0034,0002,동부산아이존빌2단지,83.7738,202211,02,"28,000",-,4,-,-,2005,신촌로 90,-,중개거래,경남 창원성산구,-,아파트
289,경상남도 창원시 성산구 대원동,80-1,0080,0001,대동1차황토방,120.9300,202211,02,"30,000",-,15,-,-,1999,창원대로 548,-,중개거래,경남 창원성산구,-,아파트
290,경상남도 창원시 성산구 신월동,90,0090,0000,주공,39.7200,202211,01,"31,000",-,4,-,-,1987,신사로 64,-,직거래,-,-,아파트
291,경상남도 창원시 성산구 성주동,168,0168,0000,프리빌리지2차,124.9884,202211,01,"63,000",-,25,-,-,2010,창원대로1209번길 22,-,중개거래,경남 창원성산구,-,아파트
292,경상남도 창원시 성산구 신월동,90,0090,0000,주공,47.1000,202211,01,"36,800",-,5,-,-,1988,신사로 64,-,중개거래,경남 창원성산구,-,아파트
293,경상남도 창원시 성산구 반림동,10,0010,0000,노블파크,84.9900,202211,01,"49,500",-,10,-,-,2007,원이대로 449,-,직거래,-,-,아파트
294,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,84.9100,202211,01,"36,900",-,19,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,-,아파트
295,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,47.9700,202211,01,"14,000",-,6,-,-,1992,대암로 126,-,중개거래,경남 창원성산구,-,아파트
296,경상남도 창원시 성산구 대원동,81,0081,0000,대원파크빌,52.9200,202210,31,"12,500",-,8,-,-,1997,삼동로 121,-,중개거래,경남 창원성산구,-,아파트
297,경상남도 창원시 성산구 반림동,4-1,0004,0001,현대2차,44.2400,202210,31,"18,250",-,1,-,-,1989,반송로 177,-,중개거래,경남 창원성산구,-,아파트
298,경상남도 창원시 성산구 반림동,18,0018,0000,트리비앙,148.6600,202210,31,"98,000",-,10,-,-,2006,원이대로 495,-,직거래,-,-,아파트
299,경상남도 창원시 성산구 가음동,17,0017,0000,창원더샵센트럴파크1단지,84.8074,202210,31,"57,000",-,19,-,-,2017,대정로40번길 7,-,중개거래,경남 창원성산구,-,아파트
300,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,49.9800,202210,31,"16,500",-,16,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,-,아파트
301,경상남도 창원시 성산구 남양동,16,0016,0000,한림엘리시온,84.8699,202210,31,"35,000",-,7,-,-,2002,대암로 8,-,중개거래,경남 창원성산구,-,아파트
302,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,59.9700,202210,31,"23,900",-,21,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,-,아파트
303,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,49.6800,202210,31,"15,800",-,1,-,-,1992,대암로 82,-,중개거래,경남 창원성산구,-,아파트
304,경상남도 창원시 성산구 신월동,90,0090,0000,주공,59.1200,202210,31,"48,000",-,3,-,-,1988,신사로 64,-,중개거래,경남 창원성산구,-,아파트
305,경상남도 창원시 성산구 대방동,357,0357,0000,개나리1차,42.1800,202210,30,"14,500",-,10,-,-,1992,대정로 149,-,중개거래,경남 창원성산구,-,아파트
306,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,84.9100,202210,29,"41,000",-,21,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,-,아파트
307,경상남도 창원시 성산구 외동,853-22,0853,0022,미지루,44.1900,202210,29,"9,000",-,11,-,-,1991,창원대로780번길 77,-,중개거래,경남 창원성산구,-,아파트
308,경상남도 창원시 성산구 남산동,601-1,0601,0001,대우2차아파트,48.8400,202210,29,"10,500",-,2,-,-,1993,정동로162번길 31,-,중개거래,경남 창원성산구,-,아파트
309,경상남도 창원시 성산구 반림동,18,0018,0000,트리비앙,84.9500,202210,29,"54,500",-,17,-,-,2006,원이대로 495,-,중개거래,경남 창원성산구,-,아파트
310,경상남도 창원시 성산구 가음동,24-7,0024,0007,세방전지(주)사원,41.6700,202210,29,"19,800",-,3,-,-,1993,가음정로 107-22,-,중개거래,경남 창원성산구,-,아파트
311,경상남도 창원시 성산구 가음동,13,0013,0000,창원가음한화꿈에그린,100.6140,202210,29,"62,500",-,3,-,-,2017,원이대로878번길 9,-,중개거래,경남 창원성산구,-,아파트
312,경상남도 창원시 성산구 대방동,376,0376,0000,대방그린빌,39.7150,202210,29,"13,700",-,10,-,-,1996,대암로 256,-,중개거래,경남 창원성산구,-,아파트
313,경상남도 창원시 성산구 사파동,93,0093,0000,동성,49.5000,202210,29,"16,400",-,24,-,-,1992,창이대로 737,-,중개거래,경남 창원성산구,-,아파트
314,경상남도 창원시 성산구 신촌동,26-1,0026,0001,효성가든,42.8000,202210,28,"6,100",-,4,-,-,1984,신촌로134번길 5,-,중개거래,경남 창원성산구,-,아파트
315,경상남도 창원시 성산구 사파동,93,0093,0000,동성,49.5000,202210,28,"18,150",-,18,-,-,1992,창이대로 737,-,중개거래,경남 창원성산구,-,아파트
316,경상남도 창원시 성산구 용호동,69,0069,0000,용지더샵레이크파크,101.9047,202210,28,"120,000",-,4,-,-,2017,외동반림로 156,-,중개거래,경남 창원성산구,-,아파트
317,경상남도 창원시 성산구 사파동,142,0142,0000,대동,50.2500,202210,27,"28,500",-,5,-,-,1988,신사로 106,-,중개거래,경남 창원성산구,-,아파트
318,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,59.9700,202210,27,"24,000",-,21,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,-,아파트
319,경상남도 창원시 성산구 대방동,376,0376,0000,대방그린빌,39.7150,202210,27,"15,500",-,8,-,-,1996,대암로 256,-,중개거래,경남 창원성산구,-,아파트
320,경상남도 창원시 성산구 신촌동,26-2,0026,0002,대원하일라맨션,129.8400,202210,27,"23,500",-,5,-,-,1991,신촌로 144,-,중개거래,경남 창원성산구,-,아파트
321,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,49.6800,202210,27,"15,900",-,16,-,-,1992,대암로 82,-,중개거래,경남 창원성산구,-,아파트
322,경상남도 창원시 성산구 대방동,376,0376,0000,대방그린빌,39.7150,202210,27,"16,700",-,13,-,-,1996,대암로 256,-,중개거래,경남 창원성산구,-,아파트
323,경상남도 창원시 성산구 남양동,22,0022,0000,성원2차,84.9200,202210,27,"25,000",-,5,-,-,1992,대정로 99,-,중개거래,경남 창원성산구,-,아파트
324,경상남도 창원시 성산구 대방동,374,0374,0000,대방동성,60.0000,202210,27,"24,000",-,17,-,-,1996,대암로 282,-,중개거래,경남 창원성산구,-,아파트
325,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,108.5000,202210,26,"46,750",-,19,-,-,1994,원이대로 774,20230307,중개거래,경남 창원성산구,-,아파트
326,경상남도 창원시 성산구 반림동,3-1,0003,0001,현대1차,84.5100,202210,26,"43,000",-,6,-,-,1989,외동반림로 219,20221227,중개거래,경남 창원성산구,-,아파트
327,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,108.5000,202210,26,"46,750",-,19,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,-,아파트
328,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,49.9800,202210,26,"16,100",-,1,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,-,아파트
329,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,47.9700,202210,26,"12,950",-,12,-,-,1992,대암로 126,-,중개거래,경남 창원성산구,-,아파트
330,경상남도 창원시 성산구 내동,456-21,0456,0021,일성그라미,71.9500,202210,26,"17,000",-,10,-,-,1990,연덕로184번길 19,-,중개거래,경남 창원성산구,-,아파트
331,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,47.9700,202210,26,"11,000",-,14,-,-,1992,대암로 126,-,직거래,-,-,아파트
332,경상남도 창원시 성산구 남양동,24,0024,0000,피오르빌,49.5100,202210,26,"17,000",-,4,-,-,1995,대정로 84,-,중개거래,경남 창원성산구,-,아파트
333,경상남도 창원시 성산구 가음동,12,0012,0000,창원센텀푸르지오,84.9004,202210,25,"60,000",-,25,-,-,2018,가음정로 59,-,중개거래,경남 창원성산구,-,아파트
334,경상남도 창원시 성산구 상남동,63,0063,0000,대우,42.1700,202210,25,"30,400",-,5,-,-,1989,상남로 48,-,중개거래,경남 창원성산구,-,아파트
335,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,84.9100,202210,25,"35,000",-,9,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,-,아파트
336,경상남도 창원시 성산구 대원동,80-1,0080,0001,대동1차황토방,84.8700,202210,24,"22,000",-,6,-,-,1999,창원대로 548,-,중개거래,경남 창원성산구,-,아파트
337,경상남도 창원시 성산구 안민동,197,0197,0000,대동청솔,119.7000,202210,24,"29,000",-,5,-,-,1999,안민로101번길 29,20221129,중개거래,경남 창원성산구,-,아파트
338,경상남도 창원시 성산구 대방동,358,0358,0000,대동,49.9400,202210,24,"15,800",-,11,-,-,1992,대정로 142,-,중개거래,경남 창원성산구,-,아파트
339,경상남도 창원시 성산구 대방동,371,0371,0000,대동디지털황토방,59.7686,202210,24,"30,500",-,14,-,-,2001,창이대로881번길 8,-,중개거래,경남 창원성산구,-,아파트
340,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,84.9600,202210,23,"31,000",-,13,-,-,1992,대암로 82,-,중개거래,경남 창원성산구,-,아파트
341,경상남도 창원시 성산구 대방동,358,0358,0000,대동,49.9400,202210,23,"16,000",-,10,-,-,1992,대정로 142,-,중개거래,경남 창원성산구,-,아파트
342,경상남도 창원시 성산구 내동,454-1,0454,0001,목련,84.2600,202210,22,"20,300",-,1,-,-,1979,삼동로128번길 65,20230125,중개거래,경남 창원성산구,-,아파트
343,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,59.9700,202210,22,"23,700",-,25,-,-,1994,원이대로 774,20221202,중개거래,경남 창원성산구,-,아파트
344,경상남도 창원시 성산구 대원동,80,0080,0000,대원2차대동,145.9807,202210,22,"34,500",-,6,-,-,1999,창원대로 538,-,중개거래,경남 창원성산구,-,아파트
345,경상남도 창원시 성산구 신월동,90,0090,0000,주공,39.7200,202210,22,"31,800",-,4,-,-,1987,신사로 64,-,중개거래,경남 창원성산구,-,아파트
346,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,59.9700,202210,22,"24,000",-,25,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,-,아파트
347,경상남도 창원시 성산구 내동,456-21,0456,0021,일성그라미,80.3200,202210,21,"17,300",-,1,-,-,1990,연덕로184번길 19,-,중개거래,경남 창원성산구,-,아파트
348,경상남도 창원시 성산구 대방동,358,0358,0000,대동,49.9400,202210,21,"16,500",-,14,-,-,1992,대정로 142,-,중개거래,경남 창원성산구,-,아파트
349,경상남도 창원시 성산구 가음동,12,0012,0000,창원센텀푸르지오,73.7334,202210,21,"57,000",-,16,-,-,2018,가음정로 59,-,중개거래,경남 창원성산구,-,아파트
350,경상남도 창원시 성산구 가음동,16,0016,0000,창원더샵센트럴파크2단지,84.8797,202210,21,"58,600",-,17,-,-,2017,원이대로863번길 19,-,중개거래,경남 창원성산구,-,아파트
351,경상남도 창원시 성산구 반림동,10,0010,0000,노블파크,84.9500,202210,21,"54,900",-,12,-,-,2007,원이대로 449,-,중개거래,경남 창원성산구,-,아파트
352,경상남도 창원시 성산구 가음동,16,0016,0000,창원더샵센트럴파크2단지,84.8797,202210,21,"58,000",-,6,-,-,2017,원이대로863번길 19,-,중개거래,경남 창원성산구,-,아파트
353,경상남도 창원시 성산구 대원동,40,0040,0000,포레나대원,108.2567,202210,21,"73,000",-,3,-,-,2018,창원천로 34,-,중개거래,경남 창원성산구,-,아파트
354,경상남도 창원시 성산구 외동,853-20,0853,0020,경남맨션,63.1500,202210,21,"9,800",-,1,-,-,1983,창원대로780번길 48,-,중개거래,경남 창원성산구,-,아파트
355,경상남도 창원시 성산구 신월동,90,0090,0000,주공,39.7200,202210,20,"31,500",-,3,-,-,1988,신사로 64,-,중개거래,경남 창원성산구,-,아파트
356,경상남도 창원시 성산구 신촌동,22-4,0022,0004,동성1차,59.8200,202210,20,"13,900",-,2,-,-,1986,신촌로 95,-,중개거래,경남 창원성산구,-,아파트
357,경상남도 창원시 성산구 성주동,101,0101,0000,프리빌리지,134.9342,202210,20,"56,000",-,3,-,-,2003,대암로 253,-,중개거래,경남 창원성산구,-,아파트
358,경상남도 창원시 성산구 대방동,376,0376,0000,대방그린빌,49.8650,202210,20,"18,000",-,17,-,-,1996,대암로 256,20221028,중개거래,경남 창원성산구,-,아파트
359,경상남도 창원시 성산구 신월동,90,0090,0000,주공,47.1000,202210,20,"42,800",-,5,-,-,1988,신사로 64,-,중개거래,경남 창원성산구,-,아파트
360,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,49.9800,202210,20,"17,000",-,6,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,-,아파트
361,경상남도 창원시 성산구 사파동,93,0093,0000,동성,49.5000,202210,19,"20,800",-,9,-,-,1992,창이대로 737,-,중개거래,경남 창원성산구,-,아파트
362,경상남도 창원시 성산구 가음동,16,0016,0000,창원더샵센트럴파크2단지,84.8074,202210,19,"61,000",-,14,-,-,2017,원이대로863번길 19,-,중개거래,경남 창원성산구,-,아파트
363,경상남도 창원시 성산구 남산동,601-26,0601,0026,남산효성해링턴플레이스,79.3703,202210,19,"29,900",-,6,-,-,2018,정동로162번길 78,-,중개거래,경남 창원성산구,-,아파트
364,경상남도 창원시 성산구 남산동,601-26,0601,0026,남산효성해링턴플레이스,84.9051,202210,19,"32,400",-,12,-,-,2018,정동로162번길 78,-,중개거래,경남 창원성산구,-,아파트
365,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,47.9700,202210,19,"12,000",-,18,-,-,1992,대암로 126,-,직거래,-,-,아파트
366,경상남도 창원시 성산구 남양동,24,0024,0000,피오르빌,39.7000,202210,19,"17,000",-,9,-,-,1995,대정로 84,-,중개거래,경남 창원성산구,-,아파트
367,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,84.9100,202210,19,"37,800",-,25,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,-,아파트
368,경상남도 창원시 성산구 반림동,18,0018,0000,트리비앙,59.9800,202210,18,"41,800",-,18,-,-,2006,원이대로 495,-,중개거래,경남 창원성산구,-,아파트
369,경상남도 창원시 성산구 반림동,18,0018,0000,트리비앙,84.9500,202210,18,"45,000",-,15,-,-,2006,원이대로 495,-,직거래,-,-,아파트
370,경상남도 창원시 성산구 신월동,93,0093,0000,은아,60.3800,202210,18,"43,000",-,2,-,-,1989,원이대로 663,-,중개거래,경남 창원성산구,-,아파트
371,경상남도 창원시 성산구 사파동,93,0093,0000,동성,49.5000,202210,18,"18,000",-,15,-,-,1992,창이대로 737,-,중개거래,경남 창원성산구,-,아파트
372,경상남도 창원시 성산구 신촌동,21-5,0021,0005,동성빌라2차,126.2400,202210,18,"17,500",-,5,-,-,1989,신촌로 43,-,중개거래,경남 창원성산구,-,아파트
373,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,59.9700,202210,18,"26,000",-,12,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,-,아파트
374,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,47.9700,202210,17,"11,000",-,14,-,-,1992,대암로 126,-,중개거래,경남 창원성산구,-,아파트
375,경상남도 창원시 성산구 가음동,16,0016,0000,창원더샵센트럴파크2단지,84.8797,202210,17,"63,000",-,18,-,-,2017,원이대로863번길 19,-,중개거래,경남 창원성산구,-,아파트
376,경상남도 창원시 성산구 사파동,93,0093,0000,동성,59.9200,202210,17,"23,700",-,19,-,-,1992,창이대로 737,-,중개거래,경남 창원성산구,-,아파트
377,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,49.6800,202210,17,"16,000",-,9,-,-,1992,대암로 82,-,중개거래,경남 창원성산구,-,아파트
378,경상남도 창원시 성산구 대방동,376,0376,0000,대방그린빌,39.7150,202210,17,"14,800",-,14,-,-,1996,대암로 256,-,중개거래,경남 창원성산구,-,아파트
379,경상남도 창원시 성산구 대방동,357,0357,0000,개나리1차,42.1800,202210,16,"16,100",-,12,-,-,1992,대정로 149,-,중개거래,경남 창원성산구,-,아파트
380,경상남도 창원시 성산구 사파동,93,0093,0000,동성,49.5000,202210,16,"19,600",-,3,-,-,1992,창이대로 737,-,중개거래,경남 창원성산구,-,아파트
381,경상남도 창원시 성산구 가음동,17,0017,0000,창원더샵센트럴파크1단지,117.8549,202210,15,"90,000",-,19,-,-,2017,대정로40번길 7,-,중개거래,경남 창원성산구,-,아파트
382,경상남도 창원시 성산구 상남동,44-1,0044,0001,대동,49.9500,202210,15,"24,900",-,11,-,-,1994,동산로 115,-,중개거래,경남 창원성산구,-,아파트
383,경상남도 창원시 성산구 내동,456-21,0456,0021,일성그라미,71.9500,202210,15,"17,300",-,6,-,-,1990,연덕로184번길 19,-,중개거래,경남 창원성산구,-,아파트
384,경상남도 창원시 성산구 반림동,18,0018,0000,트리비앙,75.9800,202210,14,"54,000",-,18,-,-,2006,원이대로 495,-,중개거래,경남 창원성산구,-,아파트
385,경상남도 창원시 성산구 성주동,153,0153,0000,유니온빌리지,101.9710,202210,14,"48,000",-,11,-,-,2005,삼정자로 79,-,중개거래,경남 창원성산구,-,아파트
386,경상남도 창원시 성산구 가음동,12,0012,0000,창원센텀푸르지오,73.7334,202210,14,"55,000",-,20,-,-,2018,가음정로 59,-,직거래,-,-,아파트
387,경상남도 창원시 성산구 신촌동,27-3,0027,0003,삼성빌라,69.6000,202210,14,"12,500",-,5,-,-,1990,신촌로134번길 23,-,직거래,-,-,아파트
388,경상남도 창원시 성산구 성주동,153,0153,0000,유니온빌리지,84.9457,202210,14,"39,000",-,10,-,-,2005,삼정자로 79,-,중개거래,경남 창원성산구,-,아파트
389,경상남도 창원시 성산구 신월동,90,0090,0000,주공,46.7400,202210,14,"39,000",-,5,-,-,1988,신사로 64,-,중개거래,경남 창원성산구,-,아파트
390,경상남도 창원시 성산구 안민동,188,0188,0000,동부산아이존빌,84.9281,202210,13,"27,000",-,14,-,-,2002,안민로117번길 3,-,중개거래,경남 창원성산구,-,아파트
391,경상남도 창원시 성산구 신촌동,22-4,0022,0004,동성1차,59.7600,202210,13,"13,000",-,2,-,-,1986,신촌로 95,-,중개거래,경남 창원성산구,-,아파트
392,경상남도 창원시 성산구 사파정동,1127,1127,0000,성산반도유보라아이비파크,78.9547,202210,13,"45,800",-,8,-,-,2022,비음로 191,20221020,직거래,-,-,아파트
393,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,49.9800,202210,13,"17,000",-,9,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,-,아파트
394,경상남도 창원시 성산구 신촌동,21-6,0021,0006,동성2차,59.9700,202210,13,"12,000",-,2,-,-,1987,신촌로 63,-,중개거래,경남 창원성산구,-,아파트
395,경상남도 창원시 성산구 남산동,601-4,0601,0004,한양,63.7200,202210,13,"12,000",-,10,-,-,1986,정동로162번길 69,-,중개거래,경남 창원성산구,-,아파트
396,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,49.6800,202210,13,"16,000",-,14,-,-,1992,대암로 82,-,중개거래,경남 창원의창구,-,아파트
397,경상남도 창원시 성산구 대방동,357,0357,0000,개나리1차,42.1800,202210,12,"16,300",-,9,-,-,1992,대정로 149,-,중개거래,경남 창원성산구,-,아파트
398,경상남도 창원시 성산구 성주동,168,0168,0000,프리빌리지2차,161.7775,202210,12,"69,000",-,19,-,-,2010,창원대로1209번길 22,-,중개거래,경남 창원성산구,-,아파트
399,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,59.9700,202210,12,"23,700",-,5,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,-,아파트
400,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,59.3400,202210,11,"18,500",-,10,-,-,1992,대암로 82,-,중개거래,경남 창원성산구,-,아파트
401,경상남도 창원시 성산구 신월동,93,0093,0000,은아,134.1150,202210,11,"97,000",-,3,-,-,1988,원이대로 663,20230619,중개거래,경남 창원성산구,-,아파트
402,경상남도 창원시 성산구 신월동,90,0090,0000,주공,47.1000,202210,11,"39,700",-,5,-,-,1987,신사로 64,-,중개거래,경남 창원성산구,-,아파트
403,경상남도 창원시 성산구 반지동,27,0027,0000,까치1차,31.4500,202210,11,"15,000",-,1,-,-,1990,창원천로 254,-,중개거래,경남 창원마산회원구,-,아파트
404,경상남도 창원시 성산구 대방동,357,0357,0000,개나리1차,42.1800,202210,11,"13,500",-,15,-,-,1992,대정로 149,-,중개거래,경남 창원마산회원구 경남 창원성산구,-,아파트
405,경상남도 창원시 성산구 사파동,93,0093,0000,동성,49.5000,202210,11,"16,700",-,20,-,-,1992,창이대로 737,-,중개거래,경남 창원성산구,-,아파트
406,경상남도 창원시 성산구 남양동,24,0024,0000,피오르빌,49.5100,202210,10,"19,000",-,3,-,-,1995,대정로 84,-,중개거래,경남 창원성산구,-,아파트
407,경상남도 창원시 성산구 가음동,12,0012,0000,창원센텀푸르지오,84.9004,202210,10,"64,000",-,5,-,-,2018,가음정로 59,-,중개거래,경남 창원성산구,-,아파트
408,경상남도 창원시 성산구 반림동,10,0010,0000,노블파크,84.9500,202210,09,"52,000",-,15,-,-,2007,원이대로 449,-,중개거래,경남 창원성산구,-,아파트
409,경상남도 창원시 성산구 남양동,24,0024,0000,피오르빌,39.7000,202210,08,"16,950",-,3,-,-,1995,대정로 84,-,중개거래,경남 창원성산구,-,아파트
410,경상남도 창원시 성산구 대원동,80-1,0080,0001,대동1차황토방,84.8700,202210,08,"25,000",-,7,-,-,1999,창원대로 548,-,중개거래,경남 창원성산구,-,아파트
411,경상남도 창원시 성산구 외동,853-16,0853,0016,월드메르디앙이스턴애비뉴,59.9294,202210,08,"23,700",-,15,-,-,2009,창원대로780번길 34,-,중개거래,경남 창원의창구,-,아파트
412,경상남도 창원시 성산구 남양동,23,0023,0000,위드파크아파트,51.4800,202210,08,"18,000",-,2,-,-,1998,가양로 99,-,중개거래,경남 창원성산구,-,아파트
413,경상남도 창원시 성산구 가음동,24-7,0024,0007,세방전지(주)사원,41.6700,202210,08,"22,900",-,4,-,-,1993,가음정로 107-22,-,중개거래,경남 창원성산구,-,아파트
414,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,108.5000,202210,07,"46,000",-,6,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,-,아파트
415,경상남도 창원시 성산구 신월동,90,0090,0000,주공,39.7200,202210,07,"34,500",-,1,-,-,1988,신사로 64,-,중개거래,경남 창원성산구,-,아파트
416,경상남도 창원시 성산구 반림동,8,0008,0000,럭키,84.9300,202210,07,"37,200",-,15,-,-,1989,반송로 105,20221007,중개거래,경남 창원성산구,-,아파트
417,경상남도 창원시 성산구 반지동,23,0023,0000,대동그린파크,84.9500,202210,06,"29,000",-,4,-,-,1991,창원천로 292,20221012,중개거래,경남 창원성산구,-,아파트
418,경상남도 창원시 성산구 반림동,4-1,0004,0001,현대2차,69.8400,202210,06,"34,000",-,11,-,-,1989,반송로 177,20221228,중개거래,경남 창원성산구,-,아파트
419,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,59.9700,202210,06,"27,000",-,5,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,-,아파트
420,경상남도 창원시 성산구 반지동,27,0027,0000,까치1차,31.4500,202210,06,"20,000",-,4,-,-,1990,창원천로 254,-,중개거래,경남 창원성산구,-,아파트
421,경상남도 창원시 성산구 반지동,23,0023,0000,대동그린파크,84.9500,202210,06,"29,000",-,4,-,-,1991,창원천로 292,-,중개거래,경남 창원성산구,-,아파트
422,경상남도 창원시 성산구 대방동,358,0358,0000,대동,49.9400,202210,06,"18,400",-,7,-,-,1992,대정로 142,-,중개거래,경남 창원성산구,-,아파트
423,경상남도 창원시 성산구 반림동,18,0018,0000,트리비앙,101.9300,202210,06,"72,800",-,6,-,-,2006,원이대로 495,-,중개거래,경남 창원성산구,-,아파트
424,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,49.9800,202210,06,"17,200",-,1,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,-,아파트
425,경상남도 창원시 성산구 대방동,358,0358,0000,대동,49.9400,202210,06,"18,800",-,10,-,-,1992,대정로 142,-,중개거래,경남 창원성산구,-,아파트
426,경상남도 창원시 성산구 반림동,4-1,0004,0001,현대2차,69.8400,202210,06,"33,000",-,11,-,-,1989,반송로 177,-,중개거래,경남 창원성산구,-,아파트
