□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
13,경상남도 창원시 성산구 대방동,367,0367,0000,대동황토방,59.2107,202312,30,"29,000",111,16,-,-,2001,창이대로881번길 19,-,중개거래,경남 창원시성산구,24.02.28,아파트
14,경상남도 창원시 성산구 반림동,8,0008,0000,럭키,84.8700,202312,29,"36,800",16,8,-,-,1990,반송로 105,-,중개거래,경남 창원성산구,24.01.31,아파트
15,경상남도 창원시 성산구 상남동,44-1,0044,0001,대동,49.9500,202312,29,"20,600",115,8,-,-,1995,동산로 115,-,중개거래,경남 창원성산구,24.01.31,아파트
16,경상남도 창원시 성산구 상남동,44-1,0044,0001,대동,59.2920,202312,29,"28,700",110,20,-,-,1994,동산로 115,-,중개거래,경남 창원시성산구,24.03.28,아파트
17,경상남도 창원시 성산구 상남동,44-1,0044,0001,대동,59.8320,202312,29,"28,000",111,8,-,-,1995,동산로 115,-,중개거래,경남 창원시성산구,24.03.07,아파트
18,경상남도 창원시 성산구 신촌동,21-5,0021,0005,동성빌라2차,126.2400,202312,28,"22,000",1,1,-,-,1989,신촌로 43,-,중개거래,경남 창원시성산구,24.04.01,아파트
19,경상남도 창원시 성산구 대방동,376,0376,0000,대방그린빌,39.7150,202312,28,"14,300",3,10,-,-,1996,대암로 256,-,중개거래,경남 창원시성산구,24.02.23,아파트
20,경상남도 창원시 성산구 내동,454-1,0454,0001,목련,41.2230,202312,28,"9,460",4,1,-,-,1979,삼동로128번길 65,-,직거래,-,23.12.28,아파트
21,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,59.9700,202312,28,"24,000",103,24,-,-,1994,원이대로 774,-,중개거래,경남 창원시성산구,24.03.19,아파트
22,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,84.9200,202312,28,"37,500",105,6,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,23.12.29,아파트
23,경상남도 창원시 성산구 가음동,12,0012,0000,창원센텀푸르지오,59.9573,202312,28,"49,500",108,20,-,-,2018,가음정로 59,-,중개거래,"경남 김해시, 경남 창원시성산구",24.02.06,아파트
24,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,84.9100,202312,27,"41,800",312,12,-,-,1994,원이대로 774,-,중개거래,경남 창원시성산구,24.03.15,아파트
25,경상남도 창원시 성산구 남산동,601-1,0601,0001,대우2차아파트,48.8400,202312,27,"9,700",203,8,-,-,1993,정동로162번길 31,-,중개거래,경남 창원성산구,24.01.19,아파트
26,경상남도 창원시 성산구 남산동,601-1,0601,0001,대우2차아파트,48.8400,202312,27,"8,900",203,11,-,-,1993,정동로162번길 31,-,중개거래,경남 창원마산합포구,24.01.11,아파트
27,경상남도 창원시 성산구 사파동,93,0093,0000,동성,49.5000,202312,27,"17,300",107,25,-,-,1992,창이대로 737,-,중개거래,경남 창원성산구,24.01.17,아파트
28,경상남도 창원시 성산구 사파동,148,0148,0000,무궁화,51.5700,202312,27,"25,000",12,5,-,-,1988,동산로 148,-,중개거래,경남 창원시성산구,24.02.07,아파트
29,경상남도 창원시 성산구 가음동,12,0012,0000,창원센텀푸르지오,84.9004,202312,27,"66,000",111,14,-,-,2018,가음정로 59,-,중개거래,경남 창원시성산구,24.02.20,아파트
30,경상남도 창원시 성산구 가음동,12,0012,0000,창원센텀푸르지오,73.7334,202312,27,"54,900",108,2,-,-,2018,가음정로 59,-,중개거래,경남 창원시성산구,24.02.16,아파트
31,경상남도 창원시 성산구 가음동,12,0012,0000,창원센텀푸르지오,73.7334,202312,27,"55,900",106,22,-,-,2018,가음정로 59,-,중개거래,경남 창원성산구,23.12.27,아파트
32,경상남도 창원시 성산구 사파동,147,0147,0000,삼익,59.9600,202312,27,"37,300",110,1,-,-,1988,원이대로773번길 13,-,중개거래,경남 창원시성산구,24.02.28,아파트
33,경상남도 창원시 성산구 사파동,143,0143,0000,동서,52.3100,202312,27,"27,900",1,1,-,-,1989,신사로 116,-,중개거래,경남 창원성산구,24.02.02,아파트
34,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,49.9800,202312,27,"16,800",203,11,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,24.01.08,아파트
35,경상남도 창원시 성산구 내동,454-1,0454,0001,목련,41.2230,202312,27,"9,400",4,4,-,-,1979,삼동로128번길 65,-,중개거래,경남 창원성산구,24.01.30,아파트
36,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,84.9600,202312,27,"25,200",301,15,-,-,1992,대암로 82,-,중개거래,경남 창원성산구,24.01.26,아파트
37,경상남도 창원시 성산구 대방동,376,0376,0000,대방그린빌,39.7150,202312,26,"13,000",3,19,-,-,1996,대암로 256,-,중개거래,경남 창원시성산구,24.02.22,아파트
38,경상남도 창원시 성산구 가음동,24-6,0024,0006,풍성전기사원,36.8100,202312,26,"14,800",-,2,-,-,1992,가음정로 107-28,-,중개거래,경남 창원성산구,24.01.30,아파트
39,경상남도 창원시 성산구 대방동,358,0358,0000,대동,49.9400,202312,26,"15,500",101,4,-,-,1992,대정로 142,-,직거래,-,23.12.26,아파트
40,경상남도 창원시 성산구 대방동,356,0356,0000,덕산타운1,49.9400,202312,26,"15,600",105,19,-,-,1992,대정로 131,-,중개거래,경남 창원성산구,24.01.29,아파트
41,경상남도 창원시 성산구 가음동,16,0016,0000,창원더샵센트럴파크2단지,84.8074,202312,26,"61,500",203,13,-,-,2017,원이대로863번길 19,-,중개거래,경남 창원성산구,24.01.25,아파트
42,경상남도 창원시 성산구 남산동,601-1,0601,0001,대우2차아파트,48.8400,202312,26,"11,000",203,10,-,-,1993,정동로162번길 31,-,중개거래,경남 창원시성산구,24.02.28,아파트
43,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,84.9600,202312,26,"27,600",305,18,-,-,1992,대암로 82,-,중개거래,경남 창원시성산구,24.04.30,아파트
44,경상남도 창원시 성산구 남양동,22,0022,0000,성원2차,84.9200,202312,25,"27,100",209,6,-,-,1992,대정로 99,-,중개거래,경남 창원성산구,24.01.29,아파트
45,경상남도 창원시 성산구 사파동,93,0093,0000,동성,49.5000,202312,25,"16,000",109,22,-,-,1992,창이대로 737,-,중개거래,경남 창원시성산구,24.02.14,아파트
46,경상남도 창원시 성산구 신월동,93,0093,0000,은아,60.3800,202312,25,"41,000",203,5,-,-,1989,원이대로 663,-,중개거래,경남 창원시성산구,24.03.11,아파트
47,경상남도 창원시 성산구 남양동,20,0020,0000,성원1차,84.9700,202312,25,"28,100",110,10,-,-,1991,대정로 73,-,중개거래,경남 창원시성산구,24.03.08,아파트
48,경상남도 창원시 성산구 반림동,4-1,0004,0001,현대2차,84.7800,202312,23,"42,000",201,11,-,-,1989,반송로 177,-,중개거래,경남 창원성산구,24.01.23,아파트
49,경상남도 창원시 성산구 반림동,3-1,0003,0001,현대1차,68.7600,202312,23,"33,000",103,10,-,-,1989,외동반림로 219,-,중개거래,경남 창원성산구,24.01.15,아파트
50,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,84.9200,202312,23,"36,500",511,16,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,24.01.10,아파트
51,경상남도 창원시 성산구 상남동,44-1,0044,0001,대동,59.8320,202312,23,"28,250",115,11,-,-,1995,동산로 115,-,중개거래,경남 창원시성산구,24.02.29,아파트
52,경상남도 창원시 성산구 반림동,3-1,0003,0001,현대1차,68.7600,202312,23,"32,500",103,15,-,-,1989,외동반림로 219,-,중개거래,경남 창원성산구,24.02.02,아파트
53,경상남도 창원시 성산구 반림동,8,0008,0000,럭키,49.4850,202312,23,"21,000",1,3,-,-,1989,반송로 105,-,중개거래,경남 창원시 성산구,24.03.15,아파트
54,경상남도 창원시 성산구 신월동,93,0093,0000,은아,60.3800,202312,23,"39,500",217,4,-,-,1989,원이대로 663,-,중개거래,경남 창원시성산구,24.03.21,아파트
55,경상남도 창원시 성산구 용호동,67-2,0067,0002,무학,56.4300,202312,23,"36,000",4,3,-,-,1987,외동반림로 200,-,중개거래,경남 창원시성산구,24.02.23,아파트
56,경상남도 창원시 성산구 대원동,40,0040,0000,포레나대원,59.0578,202312,23,"47,500",101,25,-,-,2018,창원천로 34,-,중개거래,경남 창원성산구,24.01.25,아파트
57,경상남도 창원시 성산구 사파동,93,0093,0000,동성,59.9200,202312,23,"21,300",110,10,-,-,1992,창이대로 737,-,중개거래,경남 창원성산구,24.01.15,아파트
58,경상남도 창원시 성산구 성주동,153,0153,0000,유니온빌리지,147.9780,202312,22,"52,000",-,16,-,-,2005,삼정자로 79,20241030,직거래,-,-,아파트
59,경상남도 창원시 성산구 신촌동,21-5,0021,0005,동성빌라2차,126.2400,202312,22,"19,000",2,3,-,-,1989,신촌로 43,-,직거래,-,24.01.10,아파트
60,경상남도 창원시 성산구 남양동,20,0020,0000,성원1차,118.9700,202312,22,"32,200",105,10,-,-,1991,대정로 73,-,중개거래,경남 창원성산구,24.01.30,아파트
61,경상남도 창원시 성산구 대방동,357,0357,0000,개나리1차,49.4100,202312,22,"15,600",103,13,-,-,1992,대정로 149,-,중개거래,경남 창원성산구,23.12.27,아파트
62,경상남도 창원시 성산구 대방동,358,0358,0000,대동,59.9900,202312,22,"20,000",-,8,-,-,1992,대정로 142,20231229,중개거래,경남 창원성산구,-,아파트
63,경상남도 창원시 성산구 대방동,358,0358,0000,대동,59.9900,202312,22,"20,000",105,8,-,-,1992,대정로 142,-,중개거래,경남 창원성산구,23.12.29,아파트
64,경상남도 창원시 성산구 안민동,197,0197,0000,대동청솔,85.0000,202312,21,"19,900",104,4,-,-,1999,안민로101번길 29,-,중개거래,경남 창원시성산구,24.03.20,아파트
65,경상남도 창원시 성산구 가음동,12,0012,0000,창원센텀푸르지오,84.9584,202312,21,"66,000",105,18,-,-,2018,가음정로 59,-,중개거래,경남 창원성산구,23.12.21,아파트
66,경상남도 창원시 성산구 남양동,23,0023,0000,위드파크아파트,53.8200,202312,21,"16,300",401,1,-,-,1998,가양로 99,-,중개거래,경남 창원성산구,24.01.23,아파트
67,경상남도 창원시 성산구 내동,454-9,0454,0009,내동주공1단지,49.4900,202312,21,"9,800",3,3,-,-,1976,삼동로128번길 60,-,중개거래,경남 창원성산구,23.12.22,아파트
68,경상남도 창원시 성산구 천선동,1142,1142,0000,서광파크빌,84.8446,202312,21,"19,200",105,15,-,-,2002,안민안길 50,-,중개거래,경남 창원시성산구,24.02.14,아파트
69,경상남도 창원시 성산구 성주동,102,0102,0000,한림푸르지오,84.9384,202312,20,"45,100",103,7,-,-,2003,외리로34번길 13,-,중개거래,경남 창원시성산구,24.02.15,아파트
70,경상남도 창원시 성산구 남양동,24,0024,0000,피오르빌,49.5100,202312,20,"16,000",207,13,-,-,1995,대정로 84,-,중개거래,경남 창원시성산구,24.03.20,아파트
71,경상남도 창원시 성산구 반림동,8,0008,0000,럭키,76.2900,202312,20,"30,000",15,9,-,-,1990,반송로 105,-,중개거래,경남 창원시성산구,24.04.12,아파트
72,경상남도 창원시 성산구 반림동,3-1,0003,0001,현대1차,68.7600,202312,20,"33,000",109,8,-,-,1989,외동반림로 219,-,중개거래,경남 창원시 성산구,24.03.15,아파트
73,경상남도 창원시 성산구 대원동,81,0081,0000,대원파크빌,52.9200,202312,20,"11,500",103,15,-,-,1997,삼동로 121,-,직거래,-,23.12.21,아파트
74,경상남도 창원시 성산구 사파정동,1127,1127,0000,성산반도유보라아이비파크,78.9547,202312,20,"53,000",114,4,-,-,2022,비음로 191,-,중개거래,"경남 창원시마산합포구, 경남 창원시마산회원구",24.04.03,아파트
75,경상남도 창원시 성산구 반림동,10,0010,0000,노블파크,59.9800,202312,20,"45,000",111,13,-,-,2007,원이대로 449,-,중개거래,경남 창원시성산구,24.03.05,아파트
76,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,108.5000,202312,20,"44,500",302,23,-,-,1994,원이대로 774,-,중개거래,경남 창원시성산구,24.02.29,아파트
77,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,49.9800,202312,20,"16,450",203,16,-,-,1994,원이대로 774,-,직거래,-,23.12.28,아파트
78,경상남도 창원시 성산구 사파동,93,0093,0000,동성,84.7100,202312,20,"29,500",105,20,-,-,1992,창이대로 737,-,중개거래,경남 창원성산구,24.02.02,아파트
79,경상남도 창원시 성산구 반림동,10,0010,0000,노블파크,59.9800,202312,20,"42,500",111,2,-,-,2007,원이대로 449,-,중개거래,경남 창원성산구,24.01.31,아파트
80,경상남도 창원시 성산구 신촌동,23-2,0023,0002,성원,59.1600,202312,20,"12,550",14,3,-,-,1987,신촌로 123,-,중개거래,경남 창원성산구,24.01.18,아파트
81,경상남도 창원시 성산구 상남동,64-3,0064,0003,대호타워,59.4900,202312,20,"15,900",-,2,-,-,1993,상남로24번길 13,-,중개거래,경남 창원시성산구,24.02.22,아파트
82,경상남도 창원시 성산구 용호동,69,0069,0000,용지더샵레이크파크,84.9518,202312,20,"95,500",101,7,-,-,2017,외동반림로 156,-,중개거래,경남 창원성산구,24.01.25,아파트
83,경상남도 창원시 성산구 신월동,93,0093,0000,은아,84.4500,202312,20,"58,000",107,2,-,-,1988,원이대로 663,-,중개거래,경남 창원성산구,24.01.19,아파트
84,경상남도 창원시 성산구 대방동,356,0356,0000,덕산타운1,59.9900,202312,19,"18,000",107,10,-,-,1990,대정로 131,-,중개거래,경남 창원성산구,23.12.20,아파트
85,경상남도 창원시 성산구 사파동,93,0093,0000,동성,49.5000,202312,19,"17,500",108,2,-,-,1992,창이대로 737,-,중개거래,경남 창원성산구,23.12.28,아파트
86,경상남도 창원시 성산구 반림동,8,0008,0000,럭키,59.2200,202312,19,"24,500",5,2,-,-,1989,반송로 105,-,중개거래,경남 창원성산구,23.12.27,아파트
87,경상남도 창원시 성산구 남양동,17,0017,0000,우성,73.3500,202312,18,"28,400",107,12,-,-,1989,대암로 22,-,중개거래,경남 창원시성산구,24.02.06,아파트
88,경상남도 창원시 성산구 대방동,358,0358,0000,대동,49.9400,202312,18,"18,000",104,13,-,-,1992,대정로 142,-,직거래,-,23.12.28,아파트
89,경상남도 창원시 성산구 대방동,358,0358,0000,대동,49.9400,202312,18,"14,850",104,9,-,-,1992,대정로 142,-,중개거래,경남 창원성산구,23.12.28,아파트
90,경상남도 창원시 성산구 가음동,12,0012,0000,창원센텀푸르지오,59.9573,202312,18,"48,500",112,18,-,-,2018,가음정로 59,-,중개거래,경남 창원성산구,24.01.10,아파트
91,경상남도 창원시 성산구 반림동,8,0008,0000,럭키,84.9200,202312,17,"35,300",9,6,-,-,1989,반송로 105,-,중개거래,경남 창원시성산구,24.02.19,아파트
92,경상남도 창원시 성산구 대방동,358,0358,0000,대동,84.9300,202312,17,"30,000",111,5,-,-,1992,대정로 142,-,중개거래,경남 창원시성산구,24.02.07,아파트
93,경상남도 창원시 성산구 사파정동,1127,1127,0000,성산반도유보라아이비파크,78.9547,202312,17,"49,000",103,9,-,-,2022,비음로 191,-,중개거래,경남 창원마산회원구 경남 창원성산구,24.01.31,아파트
94,경상남도 창원시 성산구 남양동,1,0001,0000,동성,84.9100,202312,16,"27,800",4,13,-,-,1990,대암로 64,-,중개거래,경남 창원시성산구,24.03.08,아파트
95,경상남도 창원시 성산구 가음동,16,0016,0000,창원더샵센트럴파크2단지,84.8797,202312,16,"56,800",202,3,-,-,2017,원이대로863번길 19,-,중개거래,경남 창원시성산구,24.02.26,아파트
96,경상남도 창원시 성산구 사파정동,1127,1127,0000,성산반도유보라아이비파크,78.9547,202312,16,"52,000",115,9,-,-,2022,비음로 191,-,중개거래,"경남 창원시마산회원구, 경남 창원시성산구",24.05.31,아파트
97,경상남도 창원시 성산구 사파정동,1127,1127,0000,성산반도유보라아이비파크,78.9547,202312,16,"51,800",111,11,-,-,2022,비음로 191,-,중개거래,경남 창원시성산구,24.02.19,아파트
98,경상남도 창원시 성산구 신월동,93,0093,0000,은아,84.4500,202312,16,"59,000",107,4,-,-,1988,원이대로 663,-,중개거래,경남 창원시성산구,24.02.28,아파트
99,경상남도 창원시 성산구 용호동,66,0066,0000,일동,50.9900,202312,16,"26,000",3,4,-,-,1986,외동반림로 216,-,중개거래,경남 창원성산구,24.01.05,아파트
100,경상남도 창원시 성산구 반림동,18,0018,0000,트리비앙,75.9800,202312,16,"51,200",210,5,-,-,2006,원이대로 495,-,중개거래,경남 창원시성산구,24.04.05,아파트
101,경상남도 창원시 성산구 반지동,23,0023,0000,대동그린파크,84.8500,202312,16,"26,500",104,8,-,-,1991,창원천로 292,-,중개거래,경남 창원시성산구,24.03.11,아파트
102,경상남도 창원시 성산구 남양동,17,0017,0000,우성,83.4600,202312,16,"29,000",102,1,-,-,1989,대암로 22,-,중개거래,경남 창원시성산구,24.02.19,아파트
103,경상남도 창원시 성산구 남양동,23,0023,0000,위드파크아파트,58.4510,202312,16,"20,400",401,13,-,-,1998,가양로 99,-,중개거래,경남 창원시성산구,24.03.29,아파트
104,경상남도 창원시 성산구 대원동,80-1,0080,0001,대동1차황토방,84.8700,202312,16,"27,000",103,10,-,-,1999,창원대로 548,-,중개거래,경남 창원성산구,24.01.18,아파트
105,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,108.5000,202312,16,"42,000",301,3,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,24.01.12,아파트
106,경상남도 창원시 성산구 반림동,4-1,0004,0001,현대2차,69.8400,202312,15,"36,100",212,12,-,-,1989,반송로 177,-,중개거래,경남 창원성산구,24.02.02,아파트
107,경상남도 창원시 성산구 반림동,10,0010,0000,노블파크,76.0300,202312,15,"54,850",122,17,-,-,2007,원이대로 449,-,중개거래,경남 창원시성산구,24.02.28,아파트
108,경상남도 창원시 성산구 안민동,108,0108,0000,대동한솔마을,84.9800,202312,15,"20,250",104,20,-,-,1999,안민로 161,-,중개거래,경남 창원성산구,24.01.19,아파트
109,경상남도 창원시 성산구 반림동,8,0008,0000,럭키,49.4850,202312,15,"21,000",1,3,-,-,1989,반송로 105,-,중개거래,경남 창원성산구,24.01.25,아파트
110,경상남도 창원시 성산구 반림동,8,0008,0000,럭키,84.8700,202312,15,"34,800",13,12,-,-,1990,반송로 105,-,중개거래,경남 창원시성산구,24.05.03,아파트
111,경상남도 창원시 성산구 가음동,24-7,0024,0007,세방전지(주)사원,39.7800,202312,15,"15,800",2,2,-,-,1989,가음정로 107-22,-,중개거래,경남 창원성산구,24.01.08,아파트
112,경상남도 창원시 성산구 상남동,44-1,0044,0001,대동,84.9420,202312,15,"40,900",123,21,-,-,1995,동산로 115,-,중개거래,경남 창원시성산구,24.02.19,아파트
113,경상남도 창원시 성산구 대방동,357,0357,0000,개나리1차,42.1800,202312,15,"12,400",104,5,-,-,1992,대정로 149,-,중개거래,경남 창원시성산구,24.02.21,아파트
114,경상남도 창원시 성산구 남양동,23,0023,0000,위드파크아파트,53.8200,202312,15,"19,300",401,8,-,-,1998,가양로 99,-,직거래,-,23.12.18,아파트
115,경상남도 창원시 성산구 용호동,70,0070,0000,용지아이파크,84.7227,202312,15,"88,000",110,27,-,-,2017,원이대로579번길 13,-,직거래,-,23.12.20,아파트
116,경상남도 창원시 성산구 대원동,81,0081,0000,대원파크빌,52.9200,202312,15,"10,000",102,13,-,-,1997,삼동로 121,-,중개거래,경남 창원성산구,23.12.18,아파트
117,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,47.9700,202312,14,"11,600",311,4,-,-,1992,대암로 126,-,중개거래,경남 창원성산구,23.12.22,아파트
118,경상남도 창원시 성산구 신촌동,23-2,0023,0002,성원,51.2400,202312,14,"10,000",11,1,-,-,1987,신촌로 123,-,중개거래,경남 창원시마산회원구,24.03.07,아파트
119,경상남도 창원시 성산구 용호동,66,0066,0000,일동,50.9900,202312,14,"26,000",2,3,-,-,1986,외동반림로 216,-,중개거래,-,23.12.29,아파트
120,경상남도 창원시 성산구 대방동,374,0374,0000,대방동성,60.0000,202312,14,"27,000",102,13,-,-,1996,대암로 282,-,중개거래,경남 창원시성산구,24.02.14,아파트
121,경상남도 창원시 성산구 반림동,4-1,0004,0001,현대2차,44.2400,202312,14,"21,500",213,5,-,-,1989,반송로 177,-,중개거래,경남 창원시성산구,24.05.22,아파트
122,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,84.9200,202312,14,"33,500",311,3,-,-,1994,원이대로 774,-,중개거래,경남 창원성산구,24.01.09,아파트
123,경상남도 창원시 성산구 사파동,142,0142,0000,대동,50.2500,202312,13,"26,000",6,2,-,-,1988,신사로 106,-,중개거래,경남 창원성산구,23.12.27,아파트
124,경상남도 창원시 성산구 가음동,23-3,0023,0003,은아,49.8300,202312,13,"22,000",5,5,-,-,1987,원이대로883번길 6,-,직거래,-,24.01.19,아파트
125,경상남도 창원시 성산구 남양동,4,0004,0000,롯데,71.6250,202312,13,"23,000",1,3,-,-,1990,대암로 56,-,중개거래,경남 창원성산구,24.01.26,아파트
126,경상남도 창원시 성산구 가음동,12,0012,0000,창원센텀푸르지오,73.7334,202312,13,"60,400",103,21,-,-,2018,가음정로 59,-,중개거래,경남 창원성산구,24.01.15,아파트
127,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,49.9800,202312,13,"18,700",203,16,-,-,1994,원이대로 774,-,직거래,-,23.12.13,아파트
128,경상남도 창원시 성산구 반림동,18,0018,0000,트리비앙,76.1700,202312,13,"48,000",210,3,-,-,2006,원이대로 495,-,중개거래,경남 창원성산구,24.01.18,아파트
129,경상남도 창원시 성산구 가음동,16,0016,0000,창원더샵센트럴파크2단지,84.8797,202312,13,"59,000",202,2,-,-,2017,원이대로863번길 19,-,직거래,-,23.12.26,아파트
130,경상남도 창원시 성산구 용호동,66,0066,0000,일동,50.9900,202312,13,"26,000",-,3,-,-,1986,외동반림로 216,20240103,중개거래,경남 창원시의창구,-,아파트
131,경상남도 창원시 성산구 천선동,1157,1157,0000,조광하우젠,84.9643,202312,12,"19,500",-,12,-,-,2005,안민로159번길 10,-,중개거래,경남 창원성산구,23.12.28,아파트
132,경상남도 창원시 성산구 반림동,8,0008,0000,럭키,76.2900,202312,12,"29,500",14,6,-,-,1990,반송로 105,-,중개거래,경남 창원성산구,23.12.29,아파트
133,경상남도 창원시 성산구 성주동,153,0153,0000,유니온빌리지,84.9457,202312,12,"41,000",116,2,-,-,2005,삼정자로 79,-,직거래,-,24.01.05,아파트
134,경상남도 창원시 성산구 대원동,40,0040,0000,포레나대원,84.3530,202312,12,"61,000",103,23,-,-,2018,창원천로 34,-,중개거래,경남 창원시성산구,24.02.23,아파트
135,경상남도 창원시 성산구 천선동,1155-13,1155,0013,삼성그린빌,83.9416,202312,12,"18,300",-,7,-,-,2000,안민로 177,-,중개거래,경남 창원성산구,24.01.19,아파트
136,경상남도 창원시 성산구 성주동,101,0101,0000,프리빌리지,84.8782,202312,11,"45,500",101,5,-,-,2003,대암로 253,-,중개거래,경남 창원시성산구,24.02.06,아파트
137,경상남도 창원시 성산구 사파정동,1127,1127,0000,성산반도유보라아이비파크,78.9547,202312,11,"51,000",102,10,-,-,2022,비음로 191,-,중개거래,경남 창원시성산구,24.04.30,아파트
138,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,108.5000,202312,11,"35,000",304,15,-,-,1994,원이대로 774,-,직거래,-,23.12.22,아파트
