□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
13,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.9334,202312,28,"9,200",107,9,-,-,2002,안청로 126,-,중개거래,경남 창원진해구,24.01.02,아파트
14,경상남도 창원시 진해구 경화동,1388,1388,0000,대동다:숲,84.9950,202312,28,"22,500",102,7,-,-,2006,조천북로 79,-,중개거래,경남 창원진해구,24.01.30,아파트
15,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,84.9626,202312,28,"41,500",116동,22,-,-,2015,천자로 386,-,중개거래,경남 창원시진해구,24.06.03,아파트
16,경상남도 창원시 진해구 충의동,4-1,0004,0001,퀸스스테이,71.8505,202312,27,"11,290",-,8,-,-,2022,중원로15번길 7,-,직거래,-,23.12.28,아파트
17,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,84.8893,202312,27,"31,900",108,11,-,-,2007,행암로 25,-,중개거래,경남 창원시 진해구,24.05.22,아파트
18,경상남도 창원시 진해구 자은동,834-1,0834,0001,벚꽃마을주공,84.5800,202312,27,"23,700",206,6,-,-,2000,진해대로921번길 10,-,중개거래,경남 창원시진해구,24.02.06,아파트
19,경상남도 창원시 진해구 풍호동,75-1,0075,0001,풍호시영,49.7900,202312,27,"10,500",104,1,-,-,1991,진해대로1041번길 35,-,중개거래,경남 창원진해구,24.01.30,아파트
20,경상남도 창원시 진해구 충의동,4-1,0004,0001,퀸스스테이,72.5883,202312,27,"11,398",-,7,-,-,2022,중원로15번길 7,-,직거래,-,23.12.28,아파트
21,경상남도 창원시 진해구 부흥동,1-1,0001,0001,데시앙,84.9554,202312,26,"25,000",102,5,-,-,2007,중원동로 38,-,중개거래,경남 창원시진해구,24.02.26,아파트
22,경상남도 창원시 진해구 경화동,1388,1388,0000,대동다:숲,84.9950,202312,26,"25,000",105,6,-,-,2006,조천북로 79,-,중개거래,경남 창원시 진해구,24.04.08,아파트
23,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,84.9626,202312,26,"42,500",112동,6,-,-,2015,천자로 386,-,중개거래,경남 창원시진해구,24.02.21,아파트
24,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,84.9626,202312,26,"40,000",113동,11,-,-,2015,천자로 386,-,직거래,-,24.02.13,아파트
25,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202312,26,"11,700",101,8,-,-,2000,안청북로 39,-,중개거래,경남 창원시진해구,24.02.22,아파트
26,경상남도 창원시 진해구 자은동,663,0663,0000,협성DS.이아이존빌,59.9690,202312,26,"23,300",109,8,-,-,2014,풍호로35번길 11,-,중개거래,경남 창원진해구,24.01.26,아파트
27,경상남도 창원시 진해구 청안동,477,0477,0000,부영1차,84.9538,202312,26,"16,900",105,6,-,-,2002,안청남로 13,-,중개거래,경남 창원진해구,24.01.31,아파트
28,경상남도 창원시 진해구 풍호동,305-17,0305,0017,창원마린푸르지오2단지,84.9626,202312,25,"37,500",203동,7,-,-,2015,충장로657번길 35,-,중개거래,경남 창원시진해구,24.03.19,아파트
29,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,84.9546,202312,24,"30,800",107,10,-,-,2007,행암로 25,-,중개거래,경남 창원시진해구,24.03.11,아파트
30,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,84.9626,202312,23,"40,000",112동,5,-,-,2015,천자로 386,-,중개거래,경남 창원시진해구,24.02.06,아파트
31,경상남도 창원시 진해구 안골동,375,0375,0000,창원마린2차푸르지오,59.9305,202312,23,"21,000",105동,3,-,-,2016,안골로298번길 26,-,중개거래,경남 창원진해구,24.01.30,아파트
32,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202312,23,"10,500",104,1,-,-,1995,냉천로108번길 6,-,중개거래,경남 창원진해구,24.01.10,아파트
33,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,84.8242,202312,23,"30,800",110,15,-,-,2007,행암로 25,-,중개거래,경남 창원시진해구,24.02.13,아파트
34,경상남도 창원시 진해구 용원동,1209,1209,0000,코아루,84.7156,202312,23,"19,900",105,1,-,-,2005,안골로 339,-,중개거래,경남 창원진해구,24.01.19,아파트
35,경상남도 창원시 진해구 속천동,1-3,0001,0003,수창블루안,59.8200,202312,23,"11,500",101,10,-,-,2004,속천로 58,-,중개거래,경남 창원진해구,24.01.26,아파트
36,경상남도 창원시 진해구 석동,90-1,0090,0001,석동주공,42.4800,202312,23,"12,500",111,2,-,-,1991,냉천로 52,-,중개거래,경남 창원진해구,24.01.09,아파트
37,경상남도 창원시 진해구 남문동,1274-1,1274,0001,시티프라디움1차아파트,59.9780,202312,23,"17,900",112동,14,-,-,2017,웅천동로 16,-,중개거래,경남 창원성산구 경남 창원진해구,24.01.10,아파트
38,경상남도 창원시 진해구 용원동,1209,1209,0000,코아루,84.7156,202312,22,"22,200",104,6,-,-,2005,안골로 339,-,중개거래,경남 창원시진해구,24.04.16,아파트
39,경상남도 창원시 진해구 경화동,1334,1334,0000,경화동두산위브,74.7176,202312,22,"30,500",110동,6,-,-,2017,조천로 30,-,중개거래,경남 창원진해구,24.01.24,아파트
40,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,74.2787,202312,22,"24,500",202,9,-,-,2017,웅천동로 100,-,중개거래,경남 창원진해구,24.01.24,아파트
41,경상남도 창원시 진해구 석동,90-1,0090,0001,석동주공,32.7600,202312,22,"10,500",104,4,-,-,1991,냉천로 52,-,직거래,-,23.12.27,아파트
42,경상남도 창원시 진해구 안골동,375,0375,0000,창원마린2차푸르지오,74.9240,202312,22,"28,700",-,13,-,-,2016,안골로298번길 26,20240119,중개거래,경남 창원진해구,-,아파트
43,경상남도 창원시 진해구 안골동,375,0375,0000,창원마린2차푸르지오,74.9240,202312,22,"28,700",102동,13,-,-,2016,안골로298번길 26,-,중개거래,경남 창원진해구,24.02.05,아파트
44,경상남도 창원시 진해구 청안동,477,0477,0000,부영1차,84.9538,202312,21,"18,500",106,14,-,-,2002,안청남로 13,-,중개거래,경남 창원진해구,24.01.11,아파트
45,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,84.9908,202312,21,"23,700",203,2,-,-,2017,웅천동로 100,-,직거래,-,23.12.21,아파트
46,경상남도 창원시 진해구 자은동,121,0121,0000,자은프라임,84.8900,202312,20,"30,000",113,11,-,-,2015,냉천로 257,-,중개거래,경남 창원시진해구,24.03.15,아파트
47,경상남도 창원시 진해구 자은동,121,0121,0000,자은프라임,59.9000,202312,20,"22,400",102,3,-,-,2015,냉천로 257,-,중개거래,경남 창원시진해구,24.04.19,아파트
48,경상남도 창원시 진해구 풍호동,83-101,0083,0101,디에스아이존빌,59.9581,202312,20,"15,000",101,2,-,-,2002,풍호로42번길 15,-,직거래,-,23.12.20,아파트
49,경상남도 창원시 진해구 남문동,1293-1,1293,0001,남문호반베르디움,84.9908,202312,20,"29,000",606동,19,-,-,2018,웅천동로43번길 19,-,중개거래,경남 창원시진해구,24.02.28,아파트
50,경상남도 창원시 진해구 충의동,1-1,0001,0001,서후빌,83.3590,202312,19,"14,556",-,3,-,-,2017,중원로15번길 6,-,직거래,-,23.12.19,아파트
51,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202312,19,"9,900",105,5,-,-,1995,냉천로108번길 6,-,중개거래,경남 창원진해구,24.01.29,아파트
52,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,84.9735,202312,19,"39,000",108동,2,-,-,2015,천자로 386,-,중개거래,경남 창원시진해구,24.02.15,아파트
53,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202312,19,"8,000",109,11,-,-,1999,안청북로 39,-,직거래,-,24.01.23,아파트
54,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202312,18,"12,500",107,2,-,-,1999,안청북로 39,-,중개거래,경남 창원진해구,24.01.15,아파트
55,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,84.9626,202312,18,"40,700",104동,10,-,-,2015,천자로 386,-,중개거래,경남 창원시진해구,24.03.26,아파트
56,경상남도 창원시 진해구 자은동,125,0125,0000,자은중흥에스-클래스,84.8605,202312,18,"38,500",102동,10,-,-,2017,냉천로 262,-,중개거래,경남 창원진해구,24.01.30,아파트
57,경상남도 창원시 진해구 자은동,125,0125,0000,자은중흥에스-클래스,76.1615,202312,18,"36,000",112동,10,-,-,2017,냉천로 262,-,중개거래,경남 창원시진해구,24.02.19,아파트
58,경상남도 창원시 진해구 자은동,834-1,0834,0001,벚꽃마을주공,59.9700,202312,16,"16,700",205,4,-,-,2000,진해대로921번길 10,-,중개거래,경남 창원시진해구,24.02.28,아파트
59,경상남도 창원시 진해구 풍호동,744,0744,0000,풍호주공,39.6900,202312,16,"7,600",109,4,-,-,1990,동진로 166,-,직거래,-,23.12.28,아파트
60,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.7768,202312,16,"10,800",101,9,-,-,2002,안청로 126,-,중개거래,경남 창원진해구,24.01.26,아파트
61,경상남도 창원시 진해구 남문동,1256-2,1256,0002,진해남문하우스디,84.9402,202312,16,"24,500",101동,16,-,-,2019,웅천동로106번길 20,-,중개거래,경남 창원진해구,23.12.20,아파트
62,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,74.4533,202312,16,"22,500",207,2,-,-,2017,웅천동로 100,-,중개거래,경남 창원시진해구,24.02.16,아파트
63,경상남도 창원시 진해구 석동,90-1,0090,0001,석동주공,32.7600,202312,16,"9,500",105,1,-,-,1991,냉천로 52,-,중개거래,경남 창원시진해구,24.04.19,아파트
64,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.9618,202312,15,"12,500",102,8,-,-,2002,안청로 126,-,중개거래,경남 창원시진해구,24.04.05,아파트
65,경상남도 창원시 진해구 자은동,525-3,0525,0003,자은동더샵,84.4192,202312,15,"24,000",102,7,-,-,2005,진해대로975번길 26,-,중개거래,경남 창원시진해구,24.02.26,아파트
66,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,59.8404,202312,15,"11,300",311,8,-,-,2003,안청북로 15,-,중개거래,경남 창원시진해구,24.03.22,아파트
67,경상남도 창원시 진해구 장천동,132,0132,0000,벽산이솔렌스힐,120.7191,202312,14,"35,000",104,4,-,-,2008,진해대로1099번길 10,-,중개거래,경남 창원진해구,23.12.28,아파트
68,경상남도 창원시 진해구 석동,675,0675,0000,우림필유,84.8600,202312,14,"35,000",-,6,-,-,2008,해원로 45,20240204,중개거래,경남 창원시진해구,-,아파트
69,경상남도 창원시 진해구 남양동,20-2,0020,0002,창원진해비전시티우방아이유쉘아파트,76.5916,202312,14,"20,900",103동,8,-,-,2021,월남로 144,-,중개거래,경남 창원성산구,24.01.18,아파트
70,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,72.9761,202312,14,"36,800",106동,14,-,-,2015,천자로 386,-,중개거래,경남 창원진해구,24.01.31,아파트
71,경상남도 창원시 진해구 자은동,663,0663,0000,협성DS.이아이존빌,59.9315,202312,13,"24,850",107,10,-,-,2014,풍호로35번길 11,-,중개거래,경남 창원진해구,24.01.31,아파트
72,경상남도 창원시 진해구 두동,1296-2,1296,0002,희가로,76.6499,202312,13,"9,200",102,1,-,-,2008,웅동로 182,-,중개거래,경남 창원진해구,24.01.19,아파트
73,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.9618,202312,13,"11,800",105,13,-,-,2002,안청로 126,-,중개거래,경남 창원진해구,23.12.28,아파트
74,경상남도 창원시 진해구 청안동,477,0477,0000,부영1차,84.9538,202312,12,"18,700",101,5,-,-,2002,안청남로 13,-,중개거래,경남 창원진해구,24.01.23,아파트
75,경상남도 창원시 진해구 이동,418-1,0418,0001,남흥,77.2100,202312,12,"13,500",107,1,-,-,1991,해원로 5,-,직거래,-,23.12.18,아파트
76,경상남도 창원시 진해구 청안동,474,0474,0000,부영2차,59.8404,202312,12,"12,800",201,7,-,-,2002,안청북로 12,-,직거래,-,23.12.12,아파트
77,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,84.9626,202312,11,"39,000",109동,3,-,-,2015,천자로 386,-,중개거래,"경남 창원시성산구, 경남 창원시진해구",24.03.06,아파트
78,경상남도 창원시 진해구 경화동,32-1,0032,0001,한빛프라자,84.9000,202312,11,"15,500",-,5,-,-,2000,충장로 325,-,중개거래,경남 창원시 진해구,24.04.22,아파트
79,경상남도 창원시 진해구 석동,675,0675,0000,우림필유,84.8600,202312,09,"42,800",124,7,-,-,2008,해원로 45,-,중개거래,경남 창원시진해구,24.03.22,아파트
80,경상남도 창원시 진해구 제황산동,25-52,0025,0052,대암그린비치맨션A동,108.7400,202312,09,"13,900",A,4,-,-,1991,속천로23번길 9,-,중개거래,경남 창원시진해구,24.04.12,아파트
81,경상남도 창원시 진해구 석동,232,0232,0000,진해자이,125.3181,202312,09,"42,250",104,6,-,-,2006,동진로21번길 26,-,중개거래,경남 창원진해구,24.01.29,아파트
82,경상남도 창원시 진해구 풍호동,731-1,0731,0001,경동윈츠빌,84.3928,202312,08,"23,000",106,6,-,-,2004,풍호로3번길 14,-,중개거래,경남 창원진해구,24.02.01,아파트
83,경상남도 창원시 진해구 안골동,375,0375,0000,창원마린2차푸르지오,84.9925,202312,08,"30,500",102동,3,-,-,2016,안골로298번길 26,-,중개거래,경남 창원시진해구,24.02.26,아파트
84,경상남도 창원시 진해구 석동,551-1,0551,0001,진해석동푸르지오,116.4530,202312,08,"39,500",109,10,-,-,2006,진해대로 727,-,중개거래,경남 창원진해구,24.01.05,아파트
85,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,84.9626,202312,08,"41,200",112동,6,-,-,2015,천자로 386,-,중개거래,경남 창원시진해구,24.03.04,아파트
86,경상남도 창원시 진해구 자은동,525-3,0525,0003,자은동더샵,84.4192,202312,08,"26,000",105,10,-,-,2005,진해대로975번길 26,-,중개거래,경남 창원시진해구,24.02.29,아파트
87,경상남도 창원시 진해구 장천동,260,0260,0000,창원한신휴플러스오션파크,84.4557,202312,08,"39,000",112동,12,-,-,2016,행암로 5,-,중개거래,경남 창원시진해구,24.02.27,아파트
88,경상남도 창원시 진해구 장천동,260,0260,0000,창원한신휴플러스오션파크,69.7930,202312,08,"30,400",107동,14,-,-,2016,행암로 5,-,중개거래,경남 창원시진해구,24.02.27,아파트
89,경상남도 창원시 진해구 청안동,474,0474,0000,부영2차,59.8404,202312,07,"10,200",204,1,-,-,2002,안청북로 12,-,중개거래,경남 창원진해구,24.01.26,아파트
90,경상남도 창원시 진해구 풍호동,83-3,0083,0003,우성,59.8500,202312,07,"11,000",120,9,-,-,1994,충장로 575,-,중개거래,경남 창원진해구,23.12.20,아파트
91,경상남도 창원시 진해구 석동,675,0675,0000,우림필유,84.8600,202312,06,"33,100",107,3,-,-,2008,해원로 45,-,중개거래,경남 창원진해구,23.12.11,아파트
92,경상남도 창원시 진해구 석동,656,0656,0000,벚꽃그린빌3단지,84.9700,202312,06,"29,000",305,1,-,-,2003,석동로 60,-,중개거래,"경남 창원시성산구, 경남 창원시진해구",24.02.15,아파트
93,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202312,06,"11,100",113,1,-,-,1999,안청북로 39,-,중개거래,경남 창원진해구,23.12.08,아파트
94,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.9618,202312,06,"12,000",104,9,-,-,2002,안청로 126,-,중개거래,경남 창원진해구,23.12.21,아파트
95,경상남도 창원시 진해구 안골동,375,0375,0000,창원마린2차푸르지오,59.9305,202312,06,"22,400",106동,8,-,-,2016,안골로298번길 26,-,중개거래,경남 창원진해구,24.01.29,아파트
96,경상남도 창원시 진해구 장천동,132,0132,0000,벽산이솔렌스힐,140.4704,202312,05,"35,000",104,9,-,-,2008,진해대로1099번길 10,-,중개거래,경남 창원진해구,24.01.16,아파트
97,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202312,05,"11,100",104,5,-,-,2000,안청북로 39,-,중개거래,경남 창원진해구,23.12.13,아파트
98,경상남도 창원시 진해구 남문동,1274-1,1274,0001,시티프라디움1차아파트,59.9780,202312,05,"18,000",106동,15,-,-,2017,웅천동로 16,-,직거래,-,23.12.07,아파트
99,경상남도 창원시 진해구 자은동,525-3,0525,0003,자은동더샵,84.4192,202312,05,"23,400",102,5,-,-,2005,진해대로975번길 26,-,중개거래,경남 창원진해구,24.01.08,아파트
100,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.7768,202312,04,"10,500",101,12,-,-,2002,안청로 126,-,중개거래,경남 창원진해구,24.01.03,아파트
101,경상남도 창원시 진해구 자은동,121,0121,0000,자은프라임,59.8100,202312,04,"24,300",106,5,-,-,2015,냉천로 257,-,중개거래,경남 창원진해구,23.12.12,아파트
102,경상남도 창원시 진해구 남문동,1293-1,1293,0001,남문호반베르디움,71.9910,202312,04,"24,600",607동,14,-,-,2018,웅천동로43번길 19,-,중개거래,경남 창원진해구,24.01.10,아파트
103,경상남도 창원시 진해구 남양동,20-2,0020,0002,창원진해비전시티우방아이유쉘아파트,76.5916,202312,03,"22,700",106동,12,-,-,2021,월남로 144,-,중개거래,경남 창원진해구,24.01.31,아파트
104,경상남도 창원시 진해구 경화동,1388,1388,0000,대동다:숲,84.9950,202312,03,"25,000",101,15,-,-,2006,조천북로 79,-,중개거래,경남 창원시진해구,24.02.29,아파트
105,경상남도 창원시 진해구 남양동,20,0020,0000,STX칸,84.9818,202312,01,"18,700",105,1,-,-,2009,월남로 142,-,직거래,-,23.12.21,아파트
106,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,49.8420,202312,01,"8,200",303,13,-,-,2003,안청북로 15,-,중개거래,경남 창원진해구,24.01.25,아파트
107,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,49.8420,202311,30,"9,000",301,14,-,-,2003,안청북로 15,-,중개거래,경남 창원진해구,24.01.18,아파트
108,경상남도 창원시 진해구 남문동,1293-1,1293,0001,남문호반베르디움,84.9908,202311,30,"29,800",608동,22,-,-,2018,웅천동로43번길 19,-,중개거래,경남 창원진해구,24.01.19,아파트
109,경상남도 창원시 진해구 석동,493,0493,0000,상지약수,84.7100,202311,30,"15,800",-,7,-,-,1991,병암북로4번길 37,-,중개거래,경남 창원시진해구,24.04.18,아파트
110,경상남도 창원시 진해구 자은동,663,0663,0000,협성DS.이아이존빌,59.9315,202311,29,"24,000",103,3,-,-,2014,풍호로35번길 11,-,중개거래,경남 창원시진해구,24.02.19,아파트
111,경상남도 창원시 진해구 풍호동,83-3,0083,0003,우성,84.7700,202311,29,"17,700",109,6,-,-,1993,충장로 575,-,중개거래,경남 창원진해구,24.01.31,아파트
112,경상남도 창원시 진해구 경화동,32-1,0032,0001,한빛프라자,59.8800,202311,29,"15,200",-,10,-,-,2000,충장로 325,-,직거래,-,23.11.29,아파트
113,경상남도 창원시 진해구 석동,675,0675,0000,우림필유,84.9900,202311,29,"39,500",114,11,-,-,2008,해원로 45,-,중개거래,경남 창원시진해구,24.02.29,아파트
114,경상남도 창원시 진해구 풍호동,83-3,0083,0003,우성,129.5600,202311,29,"26,800",116,13,-,-,1994,충장로 575,-,중개거래,경남 창원진해구,24.01.31,아파트
115,경상남도 창원시 진해구 경화동,1334,1334,0000,경화동두산위브,74.7176,202311,29,"35,100",102동,3,-,-,2017,조천로 30,-,중개거래,경남 창원시진해구,24.06.03,아파트
116,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,59.8404,202311,28,"12,000",310,6,-,-,2003,안청북로 15,-,직거래,-,23.12.04,아파트
117,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,84.9546,202311,28,"30,400",102,13,-,-,2007,행암로 25,-,중개거래,경남 창원진해구,24.01.31,아파트
118,경상남도 창원시 진해구 풍호동,744,0744,0000,풍호주공,39.3000,202311,28,"10,000",105,2,-,-,1990,동진로 166,-,중개거래,경남 창원진해구,24.01.03,아파트
119,경상남도 창원시 진해구 마천동,99-3,0099,0003,남명플럼빌리지,84.9721,202311,27,"14,900",105,5,-,-,2004,웅동로 70,-,중개거래,경남 창원진해구,24.01.03,아파트
120,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202311,27,"12,100",103,2,-,-,2000,안청북로 39,-,직거래,-,23.12.01,아파트
121,경상남도 창원시 진해구 남양동,20,0020,0000,STX칸,84.9859,202311,26,"18,000",107,9,-,-,2009,월남로 142,-,직거래,-,24.01.05,아파트
122,경상남도 창원시 진해구 석동,551-1,0551,0001,진해석동푸르지오,84.9790,202311,26,"31,000",112,13,-,-,2006,진해대로 727,-,중개거래,경남 창원시 진해구,24.03.19,아파트
123,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202311,26,"11,500",110,3,-,-,1995,냉천로108번길 6,-,중개거래,경남 창원진해구,23.12.18,아파트
124,경상남도 창원시 진해구 자은동,663,0663,0000,협성DS.이아이존빌,59.9690,202311,26,"23,000",104,7,-,-,2014,풍호로35번길 11,-,중개거래,경남 창원진해구,24.01.15,아파트
125,경상남도 창원시 진해구 자은동,663,0663,0000,협성DS.이아이존빌,59.9690,202311,26,"23,300",109,13,-,-,2014,풍호로35번길 11,-,중개거래,경남 창원진해구,24.01.03,아파트
126,경상남도 창원시 진해구 경화동,1400,1400,0000,경화동더샵,84.9400,202311,25,"22,000",107,3,-,-,2005,조천북로 65,-,중개거래,경남 창원진해구,24.01.11,아파트
127,경상남도 창원시 진해구 풍호동,75-1,0075,0001,풍호시영,49.7900,202311,25,"12,800",103,1,-,-,1991,진해대로1041번길 35,-,중개거래,경남 창원진해구,24.01.19,아파트
128,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,49.8420,202311,25,"8,600",306,8,-,-,2003,안청북로 15,-,중개거래,경남 창원진해구,23.12.26,아파트
129,경상남도 창원시 진해구 석동,656,0656,0000,벚꽃그린빌3단지,84.9700,202311,25,"26,450",305,2,-,-,2003,석동로 60,-,중개거래,경남 창원진해구,24.01.16,아파트
130,경상남도 창원시 진해구 남문동,1256-2,1256,0002,진해남문하우스디,84.9402,202311,25,"24,800",103동,15,-,-,2019,웅천동로106번길 20,-,중개거래,경남 창원진해구,24.01.17,아파트
131,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,84.9908,202311,25,"25,700",206,4,-,-,2017,웅천동로 100,-,중개거래,경남 창원진해구,24.02.02,아파트
132,경상남도 창원시 진해구 경화동,1388,1388,0000,대동다:숲,84.9950,202311,24,"22,500",-,7,-,-,2006,조천북로 79,20231228,중개거래,경남 창원진해구,-,아파트
133,경상남도 창원시 진해구 자은동,834-1,0834,0001,벚꽃마을주공,84.8800,202311,24,"24,000",203,8,-,-,2000,진해대로921번길 10,-,중개거래,경남 창원진해구,23.12.11,아파트
