□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
13,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,59.8404,202412,28,"11,000",-,6,개인,개인,2003,안청북로 15,-,중개거래,경남 창원시 진해구,-,아파트
14,경상남도 창원시 진해구 자은동,121,0121,0000,자은프라임,74.5600,202412,28,"25,900",-,1,개인,개인,2015,냉천로 257,-,중개거래,경남 창원시 진해구,-,아파트
15,경상남도 창원시 진해구 자은동,114,0114,0000,창원자은에일린의뜰,114.7900,202412,27,"50,000",-,2,개인,개인,2017,냉천로 235,-,중개거래,경남 창원시 진해구,-,아파트
16,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.7768,202412,27,"9,000",111,3,개인,개인,2002,안청로 126,-,직거래,-,24.12.30,아파트
17,경상남도 창원시 진해구 안골동,375,0375,0000,창원마린2차푸르지오,84.9256,202412,27,"30,800",108동,12,개인,개인,2016,안골로298번길 26,-,중개거래,경남 창원시 진해구,24.12.30,아파트
18,경상남도 창원시 진해구 자은동,663,0663,0000,협성DS.이아이존빌,59.9315,202412,26,"24,500",-,5,개인,개인,2014,풍호로35번길 11,-,중개거래,경남 창원시 진해구,-,아파트
19,경상남도 창원시 진해구 자은동,663,0663,0000,협성DS.이아이존빌,59.9315,202412,26,"24,500",-,5,개인,개인,2014,풍호로35번길 11,20241231,중개거래,경남 창원시 진해구,-,아파트
20,경상남도 창원시 진해구 석동,232,0232,0000,진해자이,84.9407,202412,26,"32,000",-,12,개인,개인,2006,동진로21번길 26,-,중개거래,경남 창원시 진해구,-,아파트
21,경상남도 창원시 진해구 자은동,114,0114,0000,창원자은에일린의뜰,101.5400,202412,26,"51,300",-,14,개인,개인,2017,냉천로 235,-,중개거래,경남 창원시 진해구,-,아파트
22,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,72.9898,202412,26,"37,400",-,14,개인,개인,2015,천자로 386,-,중개거래,경남 창원시 진해구,-,아파트
23,경상남도 창원시 진해구 장천동,260,0260,0000,창원한신휴플러스오션파크,84.4557,202412,25,"49,500",-,21,개인,개인,2016,행암로 5,-,중개거래,경남 창원시 진해구,-,아파트
24,경상남도 창원시 진해구 마천동,99-3,0099,0003,남명플럼빌리지,59.8761,202412,24,"8,900",-,18,개인,개인,2004,웅동로 70,-,중개거래,경남 창원시 진해구,-,아파트
25,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,49.8420,202412,24,"8,900",-,10,개인,개인,2003,안청북로 15,-,중개거래,경남 창원시 진해구,-,아파트
26,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,84.9546,202412,24,"29,000",-,2,개인,개인,2007,행암로 25,-,중개거래,경남 창원시 진해구,-,아파트
27,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,84.9735,202412,23,"43,300",-,10,개인,개인,2015,천자로 386,-,중개거래,경남 창원시 진해구,-,아파트
28,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,84.8893,202412,23,"32,000",-,11,개인,개인,2007,행암로 25,-,중개거래,경남 창원시 진해구,-,아파트
29,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202412,23,"10,000",-,15,법인,개인,1999,안청북로 39,-,중개거래,경남 창원시 진해구,-,아파트
30,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.7768,202412,22,"9,000",-,1,개인,개인,2002,안청로 126,-,중개거래,경남 창원시 진해구,-,아파트
31,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,84.9626,202412,22,"41,500",-,3,개인,개인,2015,천자로 386,-,중개거래,"경남 창원시 진해구, 부산 동래구",-,아파트
32,경상남도 창원시 진해구 석동,232,0232,0000,진해자이,84.9407,202412,22,"34,000",-,7,개인,개인,2006,동진로21번길 26,-,중개거래,경남 창원시 진해구,-,아파트
33,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,84.9626,202412,22,"41,500",-,3,개인,개인,2015,천자로 386,20241226,중개거래,경남 창원시 진해구,-,아파트
34,경상남도 창원시 진해구 남양동,20,0020,0000,STX칸,84.9818,202412,21,"16,700",-,8,개인,개인,2009,월남로 142,-,중개거래,경남 창원시 진해구,-,아파트
35,경상남도 창원시 진해구 용원동,1209,1209,0000,코아루,84.7156,202412,21,"19,450",-,3,개인,개인,2005,안골로 339,-,중개거래,경남 창원시 진해구,-,아파트
36,경상남도 창원시 진해구 석동,90-1,0090,0001,석동주공,32.7600,202412,21,"8,200",-,3,개인,개인,1991,냉천로 52,-,중개거래,경남 창원시 성산구,-,아파트
37,경상남도 창원시 진해구 남문동,1293-1,1293,0001,남문호반베르디움,84.9908,202412,21,"28,500",-,22,개인,개인,2018,웅천동로43번길 19,-,중개거래,경남 창원시 진해구,-,아파트
38,경상남도 창원시 진해구 석동,407,0407,0000,좋은아침,70.2225,202412,21,"15,300",-,5,개인,개인,2005,진해대로763번길 19,-,중개거래,경남 창원시 진해구,-,아파트
39,경상남도 창원시 진해구 용원동,1338-3,1338,0003,부산신항만이지더원2단지,59.9276,202412,21,"18,250",-,25,개인,개인,2014,신항북로 202,-,중개거래,경남 창원시 진해구,-,아파트
40,경상남도 창원시 진해구 석동,675,0675,0000,우림필유,84.8600,202412,20,"38,900",-,7,개인,개인,2008,해원로 45,-,중개거래,경남 창원시 진해구,-,아파트
41,경상남도 창원시 진해구 풍호동,83-3,0083,0003,우성,59.8500,202412,19,"10,500",-,6,개인,개인,1993,충장로 575,-,직거래,-,-,아파트
42,경상남도 창원시 진해구 남문동,1274-1,1274,0001,시티프라디움1차아파트,59.9808,202412,19,"17,600",-,20,개인,개인,2017,웅천동로 16,-,중개거래,경남 창원시 진해구,-,아파트
43,경상남도 창원시 진해구 자은동,114,0114,0000,창원자은에일린의뜰,84.9400,202412,19,"37,500",-,4,개인,개인,2017,냉천로 235,-,중개거래,경남 창원시 진해구,-,아파트
44,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202412,19,"10,700",-,14,개인,개인,2000,안청북로 39,-,중개거래,경남 창원시 진해구,-,아파트
45,경상남도 창원시 진해구 풍호동,83-3,0083,0003,우성,84.7700,202412,18,"14,800",-,2,개인,개인,1994,충장로 575,-,중개거래,경남 창원시 진해구,-,아파트
46,경상남도 창원시 진해구 풍호동,83-3,0083,0003,우성,59.8500,202412,17,"11,750",-,10,개인,개인,1994,충장로 575,-,중개거래,경남 창원시 진해구,-,아파트
47,경상남도 창원시 진해구 풍호동,83-3,0083,0003,우성,84.7700,202412,17,"14,900",-,9,개인,개인,1994,충장로 575,-,중개거래,경남 창원시 진해구,-,아파트
48,경상남도 창원시 진해구 남문동,1274-1,1274,0001,시티프라디움1차아파트,59.9982,202412,17,"18,000",-,12,개인,개인,2017,웅천동로 16,-,중개거래,경남 창원시 진해구,-,아파트
49,경상남도 창원시 진해구 경화동,1334,1334,0000,경화동두산위브,84.9551,202412,16,"36,900",-,14,개인,개인,2017,조천로 30,-,중개거래,"경남 창원시 의창구, 경남 창원시 진해구",-,아파트
50,경상남도 창원시 진해구 자은동,114,0114,0000,창원자은에일린의뜰,101.3400,202412,16,"52,500",-,18,개인,개인,2017,냉천로 235,-,중개거래,경남 창원시 진해구,-,아파트
51,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202412,16,"9,000",108,5,개인,개인,1995,냉천로108번길 6,-,직거래,-,24.12.18,아파트
52,경상남도 창원시 진해구 남문동,1293-1,1293,0001,남문호반베르디움,84.9908,202412,16,"27,500",-,7,개인,개인,2018,웅천동로43번길 19,20241216,중개거래,경남 창원시 진해구,-,아파트
53,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,59.9779,202412,16,"21,000",-,5,개인,개인,2007,행암로 25,-,직거래,-,-,아파트
54,경상남도 창원시 진해구 남문동,1293-1,1293,0001,남문호반베르디움,84.9908,202412,16,"27,500",-,7,개인,개인,2018,웅천동로43번길 19,-,중개거래,경남 창원시 진해구,-,아파트
55,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.9334,202412,16,"10,000",107,8,개인,개인,2002,안청로 126,-,직거래,-,24.12.16,아파트
56,경상남도 창원시 진해구 풍호동,83-3,0083,0003,우성,59.8500,202412,15,"12,750",-,7,개인,개인,1994,충장로 575,-,중개거래,경남 창원시 진해구,-,아파트
57,경상남도 창원시 진해구 경화동,41,0041,0000,대방빌리지,84.3020,202412,14,"16,000",-,4,개인,개인,2002,충장로 339,-,중개거래,경남 창원시 진해구,24.12.30,아파트
58,경상남도 창원시 진해구 남문동,1293-1,1293,0001,남문호반베르디움,71.9935,202412,14,"22,000",-,12,개인,개인,2018,웅천동로43번길 19,-,중개거래,경남 창원시 진해구,-,아파트
59,경상남도 창원시 진해구 자은동,125,0125,0000,자은중흥에스-클래스,76.1615,202412,14,"34,900",-,4,개인,개인,2017,냉천로 262,-,중개거래,경남 창원시 진해구,-,아파트
60,경상남도 창원시 진해구 자은동,663,0663,0000,협성DS.이아이존빌,84.9910,202412,14,"34,900",-,12,개인,개인,2014,풍호로35번길 11,-,중개거래,경남 창원시 진해구,-,아파트
61,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,72.9761,202412,14,"36,000",-,11,개인,개인,2015,천자로 386,-,중개거래,경남 창원시 진해구,-,아파트
62,경상남도 창원시 진해구 자은동,849,0849,0000,삼성아파트1단지,49.1400,202412,14,"9,700",-,5,개인,개인,1993,자은로64번길 40,-,중개거래,경남 창원시 성산구,-,아파트
63,경상남도 창원시 진해구 자은동,663,0663,0000,협성DS.이아이존빌,59.9315,202412,13,"25,000",-,10,개인,개인,2014,풍호로35번길 11,-,중개거래,경남 창원시 진해구,-,아파트
64,경상남도 창원시 진해구 석동,351,0351,0000,한솔솔파크1단지,119.5930,202412,13,"38,500",-,9,개인,개인,2009,진해대로789번길 24,-,중개거래,경남 창원시 진해구,-,아파트
65,경상남도 창원시 진해구 자은동,114,0114,0000,창원자은에일린의뜰,101.5400,202412,13,"50,700",-,12,개인,개인,2017,냉천로 235,-,중개거래,경남 창원시 진해구,-,아파트
66,경상남도 창원시 진해구 자은동,834-1,0834,0001,벚꽃마을주공,59.7100,202412,11,"18,700",-,6,개인,개인,2000,진해대로921번길 10,-,중개거래,경남 창원시 진해구,-,아파트
67,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202412,11,"10,000",-,11,개인,개인,2000,안청북로 39,-,중개거래,경남 창원시 진해구,-,아파트
68,경상남도 창원시 진해구 경화동,1334,1334,0000,경화동두산위브,84.9052,202412,11,"35,000",-,5,개인,개인,2017,조천로 30,-,중개거래,경남 창원시 진해구,-,아파트
69,경상남도 창원시 진해구 마천동,50-12,0050,0012,한결예다움,49.9970,202412,11,"8,050",-,11,개인,개인,2014,웅동로 103,-,중개거래,경남 창원시 진해구,-,아파트
70,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,84.9626,202412,10,"43,800",-,28,개인,개인,2015,천자로 386,-,중개거래,경남 창원시 진해구,-,아파트
71,경상남도 창원시 진해구 자은동,114,0114,0000,창원자은에일린의뜰,84.9400,202412,10,"37,700",-,12,개인,개인,2017,냉천로 235,-,중개거래,경남 창원시 진해구,-,아파트
72,경상남도 창원시 진해구 풍호동,305-17,0305,0017,창원마린푸르지오2단지,84.9591,202412,09,"39,700",-,5,개인,개인,2015,충장로657번길 35,-,중개거래,경남 창원시 진해구,-,아파트
73,경상남도 창원시 진해구 이동,506-8,0506,0008,덕진그린빌B,84.8800,202412,08,"11,600",-,4,개인,개인,2000,진해대로728번길 32,-,중개거래,경남 창원시 진해구,24.12.11,아파트
74,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,84.9546,202412,08,"30,500",-,14,개인,개인,2007,행암로 25,-,중개거래,경남 창원시 진해구,-,아파트
75,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,72.9898,202412,08,"36,000",-,23,개인,개인,2015,천자로 386,-,중개거래,경남 창원시 진해구,-,아파트
76,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202412,07,"10,500",-,1,개인,개인,1995,냉천로108번길 6,-,중개거래,경남 창원시 진해구,-,아파트
77,경상남도 창원시 진해구 용원동,1208,1208,0000,일신님,121.4142,202412,07,"34,000",-,14,개인,개인,2005,안골로 359,-,중개거래,경남 창원시 진해구,-,아파트
78,경상남도 창원시 진해구 석동,675,0675,0000,우림필유,84.8600,202412,07,"37,500",-,9,개인,개인,2008,해원로 45,-,중개거래,경남 창원시 진해구,-,아파트
79,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,84.9546,202412,07,"28,500",-,5,개인,개인,2007,행암로 25,-,중개거래,경남 창원시 진해구,-,아파트
80,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202412,07,"12,400",-,12,개인,개인,1999,안청북로 39,-,중개거래,경남 창원시 진해구,-,아파트
81,경상남도 창원시 진해구 자은동,663,0663,0000,협성DS.이아이존빌,59.9315,202412,07,"24,500",-,13,개인,개인,2014,풍호로35번길 11,-,중개거래,경남 창원시 진해구,-,아파트
82,경상남도 창원시 진해구 중평동,18-2,0018,0002,로얄스톤,82.0500,202412,07,"13,800",주건축물제1,3,개인,개인,2013,중원로38번길 12-1,-,중개거래,경남 창원시 진해구,24.12.20,아파트
83,경상남도 창원시 진해구 남문동,1293-1,1293,0001,남문호반베르디움,71.9910,202412,06,"23,500",-,7,개인,개인,2018,웅천동로43번길 19,-,중개거래,경남 창원시 진해구,-,아파트
84,경상남도 창원시 진해구 자은동,121,0121,0000,자은프라임,59.9000,202412,06,"22,500",-,11,개인,개인,2015,냉천로 257,-,중개거래,경남 창원시 진해구,-,아파트
85,경상남도 창원시 진해구 풍호동,325,0325,0000,신광,74.9700,202412,06,"5,950",A,2,개인,개인,1990,천자로385번길 9,-,직거래,-,24.12.06,아파트
86,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,59.9779,202412,06,"23,800",-,13,개인,개인,2007,행암로 25,-,중개거래,경남 창원시 진해구,-,아파트
87,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,84.9546,202412,05,"30,700",-,15,개인,개인,2007,행암로 25,-,중개거래,경남 창원시 진해구,-,아파트
88,경상남도 창원시 진해구 부흥동,1-1,0001,0001,데시앙,84.9554,202412,05,"25,950",-,9,개인,개인,2007,중원동로 38,-,중개거래,경남 창원시 진해구,-,아파트
89,경상남도 창원시 진해구 풍호동,305-17,0305,0017,창원마린푸르지오2단지,84.9626,202412,05,"43,000",-,18,개인,개인,2015,충장로657번길 35,-,중개거래,경남 창원시 진해구,-,아파트
90,경상남도 창원시 진해구 용원동,1206,1206,0000,진해녹산현대,84.9700,202412,05,"16,700",-,8,개인,개인,1998,안청북로 42,-,중개거래,경남 창원시 진해구,-,아파트
91,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202412,05,"10,000",102,10,개인,개인,2000,안청북로 39,-,중개거래,경남 창원시 진해구,24.12.26,아파트
92,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,84.8893,202412,05,"28,000",-,1,개인,개인,2007,행암로 25,-,중개거래,경남 창원시 진해구,-,아파트
93,경상남도 창원시 진해구 자은동,114,0114,0000,창원자은에일린의뜰,84.9400,202412,04,"40,000",-,12,개인,개인,2017,냉천로 235,-,중개거래,경남 창원시 진해구,-,아파트
94,경상남도 창원시 진해구 용원동,1208,1208,0000,일신님,121.4142,202412,03,"32,500",-,14,개인,개인,2005,안골로 359,-,중개거래,경남 창원시 진해구,-,아파트
95,경상남도 창원시 진해구 용원동,1208,1208,0000,일신님,84.9886,202412,03,"20,000",-,9,개인,개인,2005,안골로 359,-,중개거래,경남 창원시 진해구,-,아파트
96,경상남도 창원시 진해구 장천동,260,0260,0000,창원한신휴플러스오션파크,84.4557,202412,02,"37,800",-,14,개인,개인,2016,행암로 5,-,중개거래,경남 창원시 진해구,-,아파트
97,경상남도 창원시 진해구 경화동,887,0887,0000,한동더푸름,70.4757,202412,02,"13,200",-,6,개인,법인,2012,병암로37번길 8-10,-,중개거래,경남 창원시 의창구,-,아파트
98,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202412,02,"10,500",-,3,개인,개인,1995,냉천로108번길 6,-,중개거래,경남 창원시 진해구,-,아파트
99,경상남도 창원시 진해구 자은동,663,0663,0000,협성DS.이아이존빌,59.9315,202412,01,"22,500",-,1,개인,개인,2014,풍호로35번길 11,-,중개거래,경남 창원시 진해구,-,아파트
100,경상남도 창원시 진해구 경화동,1316,1316,0000,경화베스티움,84.9583,202412,01,"30,000",-,2,개인,개인,2018,조천북로 131,-,중개거래,경남 창원시 진해구,-,아파트
101,경상남도 창원시 진해구 장천동,132,0132,0000,벽산이솔렌스힐,84.9483,202412,01,"27,300",-,8,개인,개인,2008,진해대로1099번길 10,-,중개거래,경남 창원시 진해구,-,아파트
102,경상남도 창원시 진해구 풍호동,83-101,0083,0101,디에스아이존빌,59.9581,202411,30,"17,500",-,1,개인,개인,2002,풍호로42번길 15,-,중개거래,경남 창원시 진해구,-,아파트
103,경상남도 창원시 진해구 이동,418-1,0418,0001,남흥,77.2100,202411,30,"15,800",-,1,개인,개인,1991,해원로 5,-,중개거래,경남 창원시 진해구,-,아파트
104,경상남도 창원시 진해구 경화동,1334,1334,0000,경화동두산위브,74.7176,202411,30,"30,800",-,4,개인,개인,2017,조천로 30,-,중개거래,경남 창원시 진해구,-,아파트
105,경상남도 창원시 진해구 경화동,1316,1316,0000,경화베스티움,84.9583,202411,30,"33,500",104동,8,개인,개인,2018,조천북로 131,-,중개거래,경남 창원시 진해구,24.12.24,아파트
106,경상남도 창원시 진해구 풍호동,305-17,0305,0017,창원마린푸르지오2단지,84.9808,202411,29,"38,400",-,10,개인,개인,2015,충장로657번길 35,-,중개거래,경남 창원시 진해구,-,아파트
107,경상남도 창원시 진해구 풍호동,83-77,0083,0077,한림리츠빌,84.9833,202411,29,"26,500",-,8,개인,개인,2005,풍호로 68,-,중개거래,경남 창원시 진해구,-,아파트
108,경상남도 창원시 진해구 청안동,474,0474,0000,부영2차,59.8404,202411,29,"13,000",202,2,개인,개인,2002,안청북로 12,-,직거래,-,24.12.02,아파트
109,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.9618,202411,29,"10,000",-,9,개인,개인,2002,안청로 126,-,중개거래,경남 창원시 진해구,-,아파트
110,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,84.8893,202411,29,"27,800",-,3,개인,개인,2007,행암로 25,-,중개거래,경남 창원시 진해구,-,아파트
111,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.9618,202411,29,"14,000",-,14,개인,개인,2002,안청로 126,-,중개거래,경남 창원시 진해구,-,아파트
112,경상남도 창원시 진해구 자은동,125,0125,0000,자은중흥에스-클래스,84.8605,202411,28,"39,400",-,12,개인,개인,2017,냉천로 262,-,중개거래,경남 창원시 진해구,-,아파트
113,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202411,28,"10,500",102,13,법인,개인,2000,안청북로 39,-,중개거래,경남 창원시 진해구,24.12.27,아파트
114,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,84.9546,202411,28,"31,500",-,6,개인,개인,2007,행암로 25,-,중개거래,경남 창원시 진해구,-,아파트
115,경상남도 창원시 진해구 용원동,1208,1208,0000,일신님,84.9886,202411,28,"23,500",-,15,개인,개인,2005,안골로 359,-,중개거래,경남 창원시 진해구,-,아파트
116,경상남도 창원시 진해구 남문동,1274-1,1274,0001,시티프라디움1차아파트,59.9808,202411,28,"18,800",-,13,개인,개인,2017,웅천동로 16,-,중개거래,경남 창원시 진해구,-,아파트
117,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,72.9898,202411,28,"35,000",-,16,개인,개인,2015,천자로 386,-,중개거래,경남 창원시 진해구,-,아파트
118,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,84.8893,202411,27,"27,800",-,3,개인,개인,2007,행암로 25,20241202,중개거래,경남 창원시 진해구,-,아파트
119,경상남도 창원시 진해구 용원동,1338-2,1338,0002,부산신항만이지더원1단지,59.9276,202411,27,"20,000",-,19,개인,개인,2014,신항동로 143,-,중개거래,경남 창원시 진해구,-,아파트
120,경상남도 창원시 진해구 자은동,392,0392,0000,자은솔라움,68.7410,202411,27,"17,300",-,5,개인,개인,2005,자은로88번길 42,-,중개거래,경남 창원시 진해구,-,아파트
121,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,49.8420,202411,27,"7,400",303,14,개인,개인,2003,안청북로 15,-,중개거래,경남 창원시 진해구,24.12.04,아파트
122,경상남도 창원시 진해구 풍호동,83-77,0083,0077,한림리츠빌,84.9833,202411,27,"27,500",103,3,개인,개인,2005,풍호로 68,-,중개거래,경남 창원시 진해구,24.11.28,아파트
123,경상남도 창원시 진해구 풍호동,101-6,0101,0006,녹수빌라,73.3500,202411,27,"6,300",에이,3,개인,개인,1991,진해대로1033번길 17,-,중개거래,경남 창원시 진해구,24.12.30,아파트
124,경상남도 창원시 진해구 용원동,1209,1209,0000,코아루,84.7156,202411,27,"21,900",-,12,개인,개인,2005,안골로 339,-,중개거래,경남 창원시 진해구,-,아파트
125,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,84.9908,202411,26,"24,000",204,13,개인,개인,2017,웅천동로 100,-,중개거래,경남 창원시 진해구,24.12.26,아파트
126,경상남도 창원시 진해구 경화동,871-1,0871,0001,성호에코허니문,38.8274,202411,26,"7,450",가,4,개인,개인,2013,경화시장로 53-1,-,중개거래,경남 창원시 진해구,24.12.19,아파트
127,경상남도 창원시 진해구 풍호동,83-77,0083,0077,한림리츠빌,84.9833,202411,25,"26,500",-,9,개인,개인,2005,풍호로 68,-,중개거래,경남 창원시 진해구,-,아파트
128,경상남도 창원시 진해구 남문동,1274-1,1274,0001,시티프라디움1차아파트,59.9780,202411,25,"17,000",-,19,개인,개인,2017,웅천동로 16,-,중개거래,경남 창원시 진해구,-,아파트
129,경상남도 창원시 진해구 청안동,474,0474,0000,부영2차,59.8404,202411,25,"11,700",-,12,개인,개인,2002,안청북로 12,-,중개거래,경남 창원시 진해구,-,아파트
130,경상남도 창원시 진해구 풍호동,83-101,0083,0101,디에스아이존빌,84.6070,202411,24,"23,700",-,5,개인,개인,2002,풍호로42번길 15,-,중개거래,경남 창원시 진해구,-,아파트
131,경상남도 창원시 진해구 풍호동,731-1,0731,0001,경동윈츠빌,115.9211,202411,23,"20,900",-,3,개인,개인,2004,풍호로3번길 14,-,중개거래,경남 창원시 진해구,-,아파트
132,경상남도 창원시 진해구 용원동,1209,1209,0000,코아루,84.7156,202411,23,"21,900",-,12,개인,개인,2005,안골로 339,20241127,중개거래,경남 창원시 진해구,-,아파트
