□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,,,,,,,,,,
계약일자 : 2020-07-01 ~ 2020-12-31,,,,실거래 구분 : 아파트(매매),,,,,주소구분 : 지번 주소,,,,,,,,,,,
시도 : 경상남도,,,,시군구 : 창원시 의창구,,,,,읍면동 : 전체,,,,,,,,,,,
단지명 : 전체,,,,면적 : 전체,,,,,금액선택 : 전체,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
38,경상남도 창원시 의창구 소답동,112-1,0112,0001,영남보화맨션,62.0800,202012,22,"10,900",-,13,-,-,1993,의안로8번길 3,-,-,-,-,아파트
39,경상남도 창원시 의창구 북면 감계리,227-1,0227,0001,창원감계힐스테이트3차,101.6532,202012,22,"30,000",-,10,-,-,2014,감계로 259,-,-,-,-,아파트
40,경상남도 창원시 의창구 북면 감계리,225-1,0225,0001,창원감계힐스테이트4차,78.9805,202012,21,"32,000",-,25,-,-,2017,감계로 233,-,-,-,-,아파트
41,경상남도 창원시 의창구 소답동,101-4,0101,0004,소답대림맨션,84.8500,202012,21,"13,000",-,3,-,-,1989,읍성로67번길 27,-,-,-,-,아파트
42,경상남도 창원시 의창구 북면 감계리,230-1,0230,0001,창원감계힐스테이트1차,84.9601,202012,21,"34,500",-,17,-,-,2014,동전로 86,-,-,-,-,아파트
43,경상남도 창원시 의창구 북면 감계리,225-1,0225,0001,창원감계힐스테이트4차,78.9805,202012,21,"32,000",-,25,-,-,2017,감계로 233,20210105,-,-,-,아파트
44,경상남도 창원시 의창구 도계동,329,0329,0000,한마음코아,49.4400,202012,19,"12,000",-,2,-,-,1992,도계로50번길 6-46,-,-,-,-,아파트
45,경상남도 창원시 의창구 도계동,309-2,0309,0002,동하라일락,84.9120,202012,19,"15,600",-,2,-,-,1991,도계로31번길 10,20210210,-,-,-,아파트
46,경상남도 창원시 의창구 도계동,309-2,0309,0002,동하라일락,84.9120,202012,19,"15,600",-,2,-,-,1991,도계로31번길 10,20210209,-,-,-,아파트
47,경상남도 창원시 의창구 북면 신촌리,995-1,0995,0001,대호,59.6500,202012,19,"6,200",-,5,-,-,1998,천주로 1053,-,-,-,-,아파트
48,경상남도 창원시 의창구 북면 감계리,229-1,0229,0001,휴먼빌,59.9700,202012,18,"22,000",-,9,-,-,2014,감계로 297,20210217,-,-,-,아파트
49,경상남도 창원시 의창구 북면 감계리,229-1,0229,0001,휴먼빌,59.9700,202012,18,"22,000",-,9,-,-,2014,감계로 297,-,-,-,-,아파트
50,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,59.8956,202012,18,"24,000",-,5,-,-,2019,감계로 342,-,-,-,-,아파트
51,경상남도 창원시 의창구 북면 감계리,225-1,0225,0001,창원감계힐스테이트4차,101.9291,202012,18,"42,000",-,14,-,-,2017,감계로 233,-,-,-,-,아파트
52,경상남도 창원시 의창구 동읍 용잠리,372-1,0372,0001,원창호수,84.7800,202012,18,"11,200",-,8,-,-,2001,의창대로 856,-,-,-,-,아파트
53,경상남도 창원시 의창구 도계동,340-1,0340,0001,해바라기맨션,58.5600,202012,17,"9,000",-,5,-,-,1989,도계로50번길 6-25,-,-,-,-,아파트
54,경상남도 창원시 의창구 동읍 용잠리,372-1,0372,0001,원창호수,72.0000,202012,17,"11,000",-,15,-,-,2001,의창대로 856,-,-,-,-,아파트
55,경상남도 창원시 의창구 북면 감계리,227-2,0227,0002,감계아내에코프리미엄1차,84.9832,202012,17,"26,800",-,2,-,-,2014,감계로 277,-,-,-,-,아파트
56,경상남도 창원시 의창구 북면 감계리,227-1,0227,0001,창원감계힐스테이트3차,84.7732,202012,17,"32,500",-,13,-,-,2014,감계로 259,-,-,-,-,아파트
57,경상남도 창원시 의창구 북면 감계리,225-1,0225,0001,창원감계힐스테이트4차,84.9743,202012,17,"33,000",-,8,-,-,2017,감계로 233,-,-,-,-,아파트
58,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,70.5902,202012,17,"26,000",-,10,-,-,2019,감계로 342,-,-,-,-,아파트
59,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,84.5002,202012,17,"37,500",-,23,-,-,2019,감계로 342,-,-,-,-,아파트
60,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,70.5902,202012,17,"32,700",-,23,-,-,2019,감계로 342,-,-,-,-,아파트
61,경상남도 창원시 의창구 서상동,649,0649,0000,중동대동다숲,84.9338,202012,17,"33,300",-,5,-,-,2005,팔용로 512,-,-,-,-,아파트
62,경상남도 창원시 의창구 북면 무동리,122-1,0122,0001,휴먼빌2단지,84.9900,202012,17,"18,200",-,7,-,-,2013,동곡로 35,-,-,-,-,아파트
63,경상남도 창원시 의창구 북면 무동리,123-1,0123,0001,휴먼빌1단지,84.9940,202012,17,"17,000",-,14,-,-,2013,동곡로 33,-,-,-,-,아파트
64,경상남도 창원시 의창구 북면 감계리,231-10,0231,0010,창원감계힐스테이트2차,70.1076,202012,16,"30,500",-,18,-,-,2017,감계로 341,-,-,-,-,아파트
65,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,137.8600,202012,16,"64,400",-,9,-,-,2010,도계로 135,20201229,-,-,-,아파트
66,경상남도 창원시 의창구 북면 감계리,230-1,0230,0001,창원감계힐스테이트1차,101.8508,202012,16,"39,800",-,2,-,-,2014,동전로 86,-,-,-,-,아파트
67,경상남도 창원시 의창구 북면 감계리,227-2,0227,0002,감계아내에코프리미엄1차,84.9832,202012,16,"29,500",-,19,-,-,2014,감계로 277,-,-,-,-,아파트
68,경상남도 창원시 의창구 북면 감계리,231-10,0231,0010,창원감계힐스테이트2차,70.1076,202012,16,"28,000",-,2,-,-,2017,감계로 341,-,-,-,-,아파트
69,경상남도 창원시 의창구 북면 감계리,231-10,0231,0010,창원감계힐스테이트2차,84.8572,202012,16,"34,000",-,13,-,-,2017,감계로 341,-,-,-,-,아파트
70,경상남도 창원시 의창구 북면 무동리,122-1,0122,0001,휴먼빌2단지,84.9940,202012,16,"18,900",-,4,-,-,2013,동곡로 35,-,-,-,-,아파트
71,경상남도 창원시 의창구 팔용동,123-1,0123,0001,벽산블루밍A,59.9700,202012,16,"26,500",-,3,-,-,2000,반계로 104-9,-,-,-,-,아파트
72,경상남도 창원시 의창구 팔용동,122,0122,0000,벽산블루밍B,74.0100,202012,16,"32,400",-,14,-,-,1999,반계로 104-8,-,-,-,-,아파트
73,경상남도 창원시 의창구 서상동,11-5,0011,0005,무학서문마을,66.5400,202012,16,"14,700",-,10,-,-,1999,서상로12번길 83-15,-,-,-,-,아파트
74,경상남도 창원시 의창구 서상동,649,0649,0000,중동대동다숲,131.1125,202012,16,"39,500",-,15,-,-,2005,팔용로 512,-,-,-,-,아파트
75,경상남도 창원시 의창구 동정동,256-2,0256,0002,팔도그린,58.6000,202012,16,"10,300",-,5,-,-,1995,천주로36번길 9,-,-,-,-,아파트
76,경상남도 창원시 의창구 동정동,288,0288,0000,동정오성아파트,41.7900,202012,16,"9,700",-,15,-,-,1996,서상로 27,-,-,-,-,아파트
77,경상남도 창원시 의창구 소답동,408-6,0408,0006,청학,59.8750,202012,16,"10,500",-,6,-,-,1994,의안로70번길 21,-,-,-,-,아파트
78,경상남도 창원시 의창구 소답동,148-1,0148,0001,팔도맨션,48.0600,202012,16,"9,000",-,12,-,-,1994,읍성로89번길 34,-,-,-,-,아파트
79,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,137.8600,202012,16,"64,400",-,9,-,-,2010,도계로 135,-,-,-,-,아파트
80,경상남도 창원시 의창구 북면 감계리,227-2,0227,0002,감계아내에코프리미엄1차,84.8042,202012,15,"32,000",-,20,-,-,2014,감계로 277,-,-,-,-,아파트
81,경상남도 창원시 의창구 북면 감계리,231-10,0231,0010,창원감계힐스테이트2차,70.1076,202012,15,"31,800",-,19,-,-,2017,감계로 341,-,-,-,-,아파트
82,경상남도 창원시 의창구 북면 동전리,128,0128,0000,창원동전월드메르디앙,67.6322,202012,15,"14,300",-,1,-,-,2016,동전로224번길 3,-,-,-,-,아파트
83,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,137.8600,202012,15,"65,000",-,5,-,-,2010,도계로 135,-,-,-,-,아파트
84,경상남도 창원시 의창구 동읍 용잠리,1153-12,1153,0012,라푸름,71.9341,202012,15,"12,800",-,8,-,-,2017,용잠로35번길 3,-,-,-,-,아파트
85,경상남도 창원시 의창구 팔용동,122,0122,0000,벽산블루밍B,74.0100,202012,15,"25,000",-,3,-,-,1999,반계로 104-8,-,-,-,-,아파트
86,경상남도 창원시 의창구 북면 감계리,225-1,0225,0001,창원감계힐스테이트4차,78.8923,202012,15,"31,000",-,22,-,-,2017,감계로 233,-,-,-,-,아파트
87,경상남도 창원시 의창구 서상동,649,0649,0000,중동대동다숲,84.9715,202012,15,"33,000",-,10,-,-,2005,팔용로 512,-,-,-,-,아파트
88,경상남도 창원시 의창구 동읍 송정리,23-1,0023,0001,동부산훼미리2차,68.3650,202012,15,"12,000",-,8,-,-,1998,용정길32번길 14,-,-,-,-,아파트
89,경상남도 창원시 의창구 서상동,11-5,0011,0005,무학서문마을,66.5400,202012,15,"16,700",-,8,-,-,1999,서상로12번길 83-15,-,-,-,-,아파트
90,경상남도 창원시 의창구 동정동,288,0288,0000,동정오성아파트,84.7200,202012,15,"17,900",-,7,-,-,1996,서상로 27,-,-,-,-,아파트
91,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,70.5902,202012,15,"31,000",-,9,-,-,2019,감계로 342,-,-,-,-,아파트
92,경상남도 창원시 의창구 중동,790,0790,0000,창원중동유니시티1단지,115.7299,202012,15,"111,500",-,5,-,-,2019,중동로 34,-,-,-,-,아파트
93,경상남도 창원시 의창구 북면 감계리,227-2,0227,0002,감계아내에코프리미엄1차,84.9867,202012,15,"25,000",-,9,-,-,2014,감계로 277,-,-,-,-,아파트
94,경상남도 창원시 의창구 북면 무동리,123-1,0123,0001,휴먼빌1단지,84.9900,202012,14,"20,300",-,1,-,-,2013,동곡로 33,-,-,-,-,아파트
95,경상남도 창원시 의창구 동정동,288,0288,0000,동정오성아파트,84.7200,202012,14,"16,500",-,16,-,-,1996,서상로 27,-,-,-,-,아파트
96,경상남도 창원시 의창구 소답동,119-6,0119,0006,정우빌라,62.8300,202012,14,"9,400",-,8,-,-,1994,의안로28번길 19,-,-,-,-,아파트
97,경상남도 창원시 의창구 팔용동,124-2,0124,0002,대동중앙,59.9000,202012,14,"16,700",-,2,-,-,1993,반계로 101,-,-,-,-,아파트
98,경상남도 창원시 의창구 팔용동,124-2,0124,0002,대동중앙,59.9000,202012,14,"17,000",-,1,-,-,1993,반계로 101,-,-,-,-,아파트
