□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
13,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,59.9460,202112,30,"16,250",-,13,-,-,2001,호원로 361-3,-,중개거래,경남 창원마산회원구,-,아파트
14,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,38.8280,202112,30,"24,100",-,4,-,-,2019,석전남8길 40,-,직거래,-,-,아파트
15,경상남도 창원시 마산회원구 내서읍 중리,1036,1036,0000,동신2,84.9900,202112,29,"15,000",-,2,-,-,1996,중리상곡로 134,-,중개거래,경남 창원마산회원구,-,아파트
16,경상남도 창원시 마산회원구 합성동,350-6,0350,0006,대화빌아트,80.1190,202112,29,"12,000",-,6,-,-,2001,합성남15길 16,-,중개거래,경남 창원성산구,-,아파트
17,경상남도 창원시 마산회원구 석전동,203-10,0203,0010,일우근주맨션,84.7200,202112,29,"14,000",-,2,-,-,1994,석전북2길 64,-,직거래,-,-,아파트
18,경상남도 창원시 마산회원구 구암동,1345,1345,0000,크라운,55.3200,202112,29,"12,000",-,5,-,-,1984,구암북12길 49,-,중개거래,경남 창원마산회원구,-,아파트
19,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,59.6825,202112,29,"36,000",-,18,-,-,2019,석전남8길 40,-,직거래,-,-,아파트
20,경상남도 창원시 마산회원구 합성동,132-1,0132,0001,백화아트빌,84.9000,202112,29,"17,200",-,9,-,-,2002,3·15대로 822,-,중개거래,경남 창원마산회원구 경남 창원성산구,-,아파트
21,경상남도 창원시 마산회원구 내서읍 삼계리,508-1,0508,0001,숲속마을(6단지),75.8800,202112,29,"17,000",-,3,-,-,2002,숲속로 27,-,직거래,-,-,아파트
22,경상남도 창원시 마산회원구 양덕동,84-1,0084,0001,메트로시티,84.9933,202112,29,"59,000",-,16,-,-,2009,양덕서로 30,-,중개거래,경남 창원마산회원구,-,아파트
23,경상남도 창원시 마산회원구 내서읍 호계리,80,0080,0000,코오롱하늘채2차,103.9320,202112,28,"33,000",-,15,-,-,2005,호원로 359,-,중개거래,경남 창원마산회원구,-,아파트
24,경상남도 창원시 마산회원구 회원동,415,0415,0000,한효,143.0200,202112,28,"23,000",-,2,-,-,1994,회원동3길 38,-,중개거래,경남 창원마산회원구,-,아파트
25,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,84.9590,202112,28,"18,400",-,13,-,-,2001,호원로 361-3,-,중개거래,경남 창원마산회원구,-,아파트
26,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,38.8280,202112,27,"25,000",-,22,-,-,2019,석전남8길 40,-,중개거래,경남 창원마산회원구,-,아파트
27,경상남도 창원시 마산회원구 양덕동,148-3,0148,0003,삼성버킹궁,84.8090,202112,27,"18,000",-,1,-,-,2002,용마로 142,-,중개거래,경남 창원마산회원구,-,아파트
28,경상남도 창원시 마산회원구 합성동,694-1,0694,0001,무학,54.3400,202112,27,"10,500",-,5,-,-,1987,금강로 35,-,중개거래,경남 창원마산회원구,-,아파트
29,경상남도 창원시 마산회원구 구암동,1344,1344,0000,한성(1344),54.9900,202112,27,"13,300",-,5,-,-,1984,구암북11길 60,-,중개거래,경남 창원의창구,-,아파트
30,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,38.8280,202112,27,"23,900",-,11,-,-,2019,석전남8길 40,-,직거래,-,-,아파트
31,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,51.5654,202112,27,"37,500",-,11,-,-,2019,석전남8길 40,-,중개거래,경남 창원마산회원구,-,아파트
32,경상남도 창원시 마산회원구 구암동,1336-1,1336,0001,경남(1336),52.4175,202112,26,"13,500",-,5,-,-,1986,소계천서길 59,-,중개거래,경남 창원마산회원구,-,아파트
33,경상남도 창원시 마산회원구 내서읍 호계리,80,0080,0000,코오롱하늘채2차,74.1880,202112,25,"24,300",-,2,-,-,2005,호원로 359,-,중개거래,경남 창원마산회원구,-,아파트
34,경상남도 창원시 마산회원구 내서읍 중리,1056,1056,0000,시영장미,47.6100,202112,25,"7,000",-,12,-,-,1992,중리상곡로 18,-,직거래,-,-,아파트
35,경상남도 창원시 마산회원구 구암동,1335,1335,0000,경남(1335),48.0150,202112,24,"12,900",-,4,-,-,1985,소계천서길 49,-,중개거래,경남 창원의창구,-,아파트
36,경상남도 창원시 마산회원구 내서읍 삼계리,42,0042,0000,한우리2,59.8650,202112,24,"11,700",-,10,-,-,2001,삼계1길 18,-,중개거래,경남 창원마산회원구,-,아파트
37,경상남도 창원시 마산회원구 내서읍 삼계리,38,0038,0000,한우리,59.8650,202112,24,"12,700",-,12,-,-,2000,삼계1길 48,-,중개거래,경남 창원마산회원구,-,아파트
38,경상남도 창원시 마산회원구 구암동,87,0087,0000,구암대동,59.9250,202112,24,"16,000",-,7,-,-,1998,구암남14길 18,-,중개거래,경남 창원마산회원구,-,아파트
39,경상남도 창원시 마산회원구 양덕동,79-9,0079,0009,마산양덕4차한일타운,83.6830,202112,24,"39,800",-,10,-,-,2004,양덕서로 45,-,중개거래,경남 창원마산회원구,-,아파트
40,경상남도 창원시 마산회원구 내서읍 호계리,80,0080,0000,코오롱하늘채2차,74.1880,202112,24,"23,800",-,3,-,-,2005,호원로 359,-,중개거래,경남 창원마산회원구,-,아파트
41,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,38.8280,202112,24,"24,700",-,11,-,-,2019,석전남8길 40,-,중개거래,경남 창원의창구,-,아파트
42,경상남도 창원시 마산회원구 양덕동,49-1,0049,0001,유한미소안,59.6447,202112,24,"19,500",-,11,-,-,2008,양덕천길 47,-,중개거래,경남 창원마산회원구,-,아파트
43,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,38.8280,202112,24,"21,800",-,22,-,-,2019,석전남8길 40,-,직거래,-,-,아파트
44,경상남도 창원시 마산회원구 석전동,146-11,0146,0011,일우,84.9400,202112,24,"13,500",-,11,-,-,1991,석전남23길 6,-,직거래,-,-,아파트
45,경상남도 창원시 마산회원구 양덕동,535,0535,0000,양덕코오롱하늘채,84.9783,202112,23,"58,000",-,22,-,-,2016,양덕서5길 15,-,중개거래,경남 창원마산회원구,-,아파트
46,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,84.9590,202112,23,"21,300",-,17,-,-,2001,호원로 361-3,-,중개거래,경남 창원마산회원구,-,아파트
47,경상남도 창원시 마산회원구 구암동,87,0087,0000,구암대동,59.9250,202112,23,"17,850",-,18,-,-,1998,구암남14길 13,-,중개거래,경남 창원마산회원구,-,아파트
48,경상남도 창원시 마산회원구 구암동,80-3,0080,0003,대진,52.0300,202112,23,"8,000",-,4,-,-,1979,구암남6길 69,-,중개거래,경남 창원마산회원구,-,아파트
49,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,84.9409,202112,23,"50,000",-,16,-,-,2019,석전남8길 40,-,직거래,-,-,아파트
50,경상남도 창원시 마산회원구 합성동,694-1,0694,0001,무학,49.5600,202112,22,"13,000",-,2,-,-,1987,금강로 35,-,중개거래,경남 창원마산회원구,-,아파트
51,경상남도 창원시 마산회원구 양덕동,535,0535,0000,양덕코오롱하늘채,84.9783,202112,22,"57,600",-,15,-,-,2016,양덕서5길 15,20220223,중개거래,경남 창원마산회원구,-,아파트
52,경상남도 창원시 마산회원구 내서읍 중리,1038,1038,0000,동신1,93.2850,202112,22,"15,500",-,6,-,-,1994,중리상곡로 114,-,중개거래,경남 창원마산회원구,-,아파트
53,경상남도 창원시 마산회원구 구암동,1337,1337,0000,한우,45.6400,202112,22,"12,100",-,3,-,-,1985,구암북12길 70,20220209,중개거래,경남 창원의창구,-,아파트
54,경상남도 창원시 마산회원구 양덕동,535,0535,0000,양덕코오롱하늘채,84.9783,202112,22,"57,600",-,15,-,-,2016,양덕서5길 15,-,중개거래,경남 창원마산회원구,-,아파트
55,경상남도 창원시 마산회원구 내서읍 원계리,647,0647,0000,대동다:숲,84.9811,202112,21,"23,500",-,13,-,-,2006,광려천남로 267,-,중개거래,경남 창원마산회원구,-,아파트
56,경상남도 창원시 마산회원구 회원동,313,0313,0000,e-편한세상창원파크센트럴,103.2221,202112,21,"48,500",-,1,-,-,2020,회원남로 65,20220311,중개거래,경남 창원마산회원구,-,아파트
57,경상남도 창원시 마산회원구 회원동,313,0313,0000,e-편한세상창원파크센트럴,103.2221,202112,21,"61,000",-,18,-,-,2020,회원남로 65,20220311,중개거래,경남 창원마산회원구,-,아파트
58,경상남도 창원시 마산회원구 회원동,313,0313,0000,e-편한세상창원파크센트럴,103.2221,202112,21,"59,000",-,18,-,-,2020,회원남로 65,-,중개거래,경남 창원마산회원구,-,아파트
59,경상남도 창원시 마산회원구 회원동,313,0313,0000,e-편한세상창원파크센트럴,103.2221,202112,21,"46,500",-,1,-,-,2020,회원남로 65,-,중개거래,경남 창원마산회원구,-,아파트
60,경상남도 창원시 마산회원구 양덕동,84-1,0084,0001,메트로시티,84.9933,202112,21,"58,300",-,9,-,-,2009,양덕서로 30,20220224,중개거래,경남 창원마산회원구,-,아파트
61,경상남도 창원시 마산회원구 석전동,260-14,0260,0014,이미지피렌체,84.9381,202112,21,"24,000",-,11,-,-,2004,양덕옛1길 37,-,중개거래,경남 창원마산회원구,-,아파트
62,경상남도 창원시 마산회원구 내서읍 삼계리,290,0290,0000,대동이미지1단지,84.9977,202112,20,"21,000",-,19,-,-,2003,광려로 28,-,중개거래,경남 창원마산회원구,-,아파트
63,경상남도 창원시 마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,49.7700,202112,20,"7,200",-,8,-,-,1993,상곡로 67,-,중개거래,경남 창원마산회원구,-,아파트
64,경상남도 창원시 마산회원구 내서읍 삼계리,34,0034,0000,대동,59.9400,202112,20,"12,700",-,11,-,-,1998,삼계5길 30,-,중개거래,경남 창원마산회원구,-,아파트
65,경상남도 창원시 마산회원구 내서읍 중리,1036,1036,0000,동신2,59.8700,202112,20,"12,000",-,11,-,-,1996,중리상곡로 134,-,중개거래,경남 창원마산회원구,-,아파트
66,경상남도 창원시 마산회원구 양덕동,153-5,0153,0005,비젼,68.4700,202112,20,"16,000",-,7,-,-,2005,해안대로 607,-,직거래,-,-,아파트
67,경상남도 창원시 마산회원구 석전동,222-10,0222,0010,다담웰빙필,84.8016,202112,20,"18,300",-,12,-,-,2006,석전동16길 28,-,직거래,-,-,아파트
68,경상남도 창원시 마산회원구 내서읍 삼계리,7,0007,0000,THE-푸른,59.9900,202112,20,"13,800",-,5,-,-,1998,삼계10길 22,-,중개거래,경남 창원마산회원구,-,아파트
69,경상남도 창원시 마산회원구 회원동,313,0313,0000,e-편한세상창원파크센트럴,103.2221,202112,18,"51,000",-,3,-,-,2020,회원남로 65,20220311,중개거래,경남 창원마산회원구,-,아파트
70,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,114.0580,202112,18,"109,000",-,39,-,-,2015,삼호로 80,-,중개거래,경남 창원마산회원구,-,아파트
71,경상남도 창원시 마산회원구 회원동,313,0313,0000,e-편한세상창원파크센트럴,103.2221,202112,18,"48,500",-,1,-,-,2020,회원남로 65,20220311,중개거래,경남 창원마산회원구,-,아파트
72,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,59.6825,202112,18,"40,000",-,2,-,-,2019,석전남8길 40,-,중개거래,경남 창원마산회원구,-,아파트
73,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,59.6825,202112,18,"46,300",-,20,-,-,2019,석전남8길 40,-,중개거래,경남 창원마산회원구,-,아파트
74,경상남도 창원시 마산회원구 회원동,313,0313,0000,e-편한세상창원파크센트럴,103.2221,202112,18,"54,000",-,6,-,-,2020,회원남로 65,20220311,중개거래,경남 창원마산회원구,-,아파트
75,경상남도 창원시 마산회원구 회원동,313,0313,0000,e-편한세상창원파크센트럴,103.2221,202112,18,"49,000",-,3,-,-,2020,회원남로 65,-,중개거래,경남 창원마산회원구,-,아파트
76,경상남도 창원시 마산회원구 회원동,313,0313,0000,e-편한세상창원파크센트럴,103.2221,202112,18,"46,500",-,1,-,-,2020,회원남로 65,-,중개거래,경남 창원마산회원구,-,아파트
77,경상남도 창원시 마산회원구 양덕동,888-1,0888,0001,우성,84.7200,202112,18,"27,850",-,7,-,-,1998,양덕옛2길 16,-,중개거래,경남 창원마산회원구,-,아파트
78,경상남도 창원시 마산회원구 회원동,313,0313,0000,e-편한세상창원파크센트럴,103.2221,202112,18,"52,000",-,6,-,-,2020,회원남로 65,-,중개거래,경남 창원마산회원구,-,아파트
79,경상남도 창원시 마산회원구 내서읍 중리,1054,1054,0000,중리백로,59.9700,202112,17,"8,600",-,15,-,-,1995,중리상곡로 20-1,-,직거래,-,-,아파트
80,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,38.8280,202112,17,"24,700",-,16,-,-,2019,석전남8길 40,-,직거래,-,-,아파트
81,경상남도 창원시 마산회원구 양덕동,64-1,0064,0001,한일타운2,59.9880,202112,17,"20,500",-,7,-,-,1996,양덕로 151,-,중개거래,경남 창원마산회원구,-,아파트
82,경상남도 창원시 마산회원구 합성동,694-1,0694,0001,무학,54.3400,202112,17,"12,600",-,4,-,-,1987,금강로 35,-,중개거래,경남 창원마산회원구,-,아파트
83,경상남도 창원시 마산회원구 구암동,87,0087,0000,구암대동,59.9250,202112,17,"14,000",-,13,-,-,1998,구암남14길 18,-,중개거래,경남 창원의창구,-,아파트
84,경상남도 창원시 마산회원구 내서읍 중리,1036,1036,0000,동신2,84.9900,202112,17,"14,500",-,2,-,-,1996,중리상곡로 134,-,중개거래,경남 창원마산회원구,-,아파트
85,경상남도 창원시 마산회원구 내서읍 호계리,308-1,0308,0001,장미파크,102.1400,202112,17,"10,800",-,1,-,-,1993,광려천동로 13,20220120,중개거래,경남 창원마산회원구,-,아파트
86,경상남도 창원시 마산회원구 구암동,51-1,0051,0001,중앙하이츠,84.8109,202112,17,"28,500",-,1,-,-,2006,팔용로 215,-,중개거래,경남 창원마산회원구,-,아파트
87,경상남도 창원시 마산회원구 양덕동,156-19,0156,0019,한얼골든뷰,80.9000,202112,16,"16,000",-,14,-,-,2004,합포로 308,-,직거래,-,-,아파트
88,경상남도 창원시 마산회원구 내서읍 중리,1056,1056,0000,시영장미,47.6100,202112,16,"7,600",-,15,-,-,1992,중리상곡로 18,-,중개거래,경남 창원마산회원구,-,아파트
89,경상남도 창원시 마산회원구 내서읍 원계리,647,0647,0000,대동다:숲,84.9811,202112,16,"24,900",-,9,-,-,2006,광려천남로 267,-,중개거래,경남 창원마산회원구,-,아파트
90,경상남도 창원시 마산회원구 내서읍 삼계리,507-1,0507,0001,숲속마을(507-1),84.5100,202112,16,"16,300",-,14,-,-,2001,숲속로 30,-,중개거래,경남 창원마산회원구,-,아파트
91,경상남도 창원시 마산회원구 석전동,252-1,0252,0001,우성,59.4300,202112,16,"7,400",-,3,-,-,1985,석전동로 31,-,중개거래,경남 창원마산회원구,-,아파트
92,경상남도 창원시 마산회원구 회원동,648-1,0648,0001,회원주공,59.8900,202112,15,"10,900",-,14,-,-,2002,회원서11길 21,-,중개거래,경남 창원마산회원구,-,아파트
93,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,38.8280,202112,15,"25,000",-,17,-,-,2019,석전남8길 40,-,직거래,-,-,아파트
94,경상남도 창원시 마산회원구 회원동,313,0313,0000,e-편한세상창원파크센트럴,103.2221,202112,15,"63,000",-,27,-,-,2020,회원남로 65,-,중개거래,경남 창원마산회원구,-,아파트
95,경상남도 창원시 마산회원구 회원동,642-1,0642,0001,서광1,58.0500,202112,15,"6,000",-,2,-,-,1984,무학로 584,-,직거래,-,-,아파트
96,경상남도 창원시 마산회원구 내서읍 중리,1038,1038,0000,동신1,105.7800,202112,15,"19,400",-,5,-,-,1994,중리상곡로 114,-,중개거래,경남 창원마산회원구,-,아파트
97,경상남도 창원시 마산회원구 양덕동,64-1,0064,0001,한일타운2,59.9880,202112,15,"21,000",-,7,-,-,1996,양덕로 151,-,중개거래,경남 창원마산회원구,-,아파트
98,경상남도 창원시 마산회원구 회원동,313,0313,0000,e-편한세상창원파크센트럴,103.2221,202112,15,"65,000",-,27,-,-,2020,회원남로 65,20220311,중개거래,경남 창원마산회원구,-,아파트
99,경상남도 창원시 마산회원구 양덕동,64-1,0064,0001,한일타운2,59.9880,202112,14,"19,000",-,3,-,-,1996,양덕로 151,20211224,중개거래,경남 창원마산회원구,-,아파트
100,경상남도 창원시 마산회원구 구암동,87,0087,0000,구암대동,59.9250,202112,14,"16,700",-,8,-,-,1998,구암남14길 13,-,중개거래,경남 창원마산회원구,-,아파트
101,경상남도 창원시 마산회원구 내서읍 호계리,80,0080,0000,코오롱하늘채2차,84.9980,202112,14,"25,800",-,3,-,-,2005,호원로 359,-,중개거래,경남 창원마산회원구,-,아파트
102,경상남도 창원시 마산회원구 구암동,18-2,0018,0002,교직원,66.6900,202112,13,"8,300",-,4,-,-,1977,구암서5길 15,-,중개거래,경남 창원마산회원구,-,아파트
103,경상남도 창원시 마산회원구 구암동,1344,1344,0000,한성(1344),54.9900,202112,13,"10,900",-,5,-,-,1984,구암북11길 60,-,중개거래,경남 창원마산회원구,-,아파트
104,경상남도 창원시 마산회원구 봉암동,660-15,0660,0015,봉암푸르내,35.1700,202112,13,"5,300",-,1,-,-,1991,봉암공단5길 47,-,직거래,-,-,아파트
105,경상남도 창원시 마산회원구 양덕동,96-13,0096,0013,대상,42.7050,202112,13,"10,700",-,13,-,-,1999,양덕북17길 48,-,중개거래,경남 창원마산회원구,-,아파트
106,경상남도 창원시 마산회원구 석전동,232-1,0232,0001,동도센트리움,81.2840,202112,13,"24,500",-,6,-,-,2013,양덕옛2길 129,-,중개거래,경남 창원마산회원구,-,아파트
107,경상남도 창원시 마산회원구 내서읍 중리,1036,1036,0000,동신2,59.8700,202112,13,"11,000",-,9,-,-,1996,중리상곡로 134,-,중개거래,경남 창원마산회원구,-,아파트
108,경상남도 창원시 마산회원구 양덕동,64-1,0064,0001,한일타운2,59.9880,202112,13,"19,000",-,3,-,-,1996,양덕로 151,-,중개거래,경남 창원마산회원구,-,아파트
109,경상남도 창원시 마산회원구 구암동,1335,1335,0000,경남(1335),48.0150,202112,13,"12,300",-,5,-,-,1985,소계천서길 49,-,중개거래,경남 창원의창구,-,아파트
110,경상남도 창원시 마산회원구 구암동,1340-4,1340,0004,남아그린빌라,37.8000,202112,13,"5,200",-,3,-,-,1996,구암북12길 112,-,중개거래,경남 창원마산회원구,-,아파트
111,경상남도 창원시 마산회원구 내서읍 호계리,80,0080,0000,코오롱하늘채2차,84.9900,202112,12,"27,200",-,8,-,-,2005,호원로 359,-,중개거래,경남 창원마산회원구,-,아파트
112,경상남도 창원시 마산회원구 양덕동,161-1,0161,0001,대림하이빌,84.9365,202112,11,"27,000",-,12,-,-,2002,양덕동2길 76,-,중개거래,경남 창원마산회원구,-,아파트
113,경상남도 창원시 마산회원구 양덕동,84-1,0084,0001,메트로시티,84.8902,202112,11,"62,800",-,38,-,-,2009,양덕서로 30,-,중개거래,경남 창원마산회원구,-,아파트
114,경상남도 창원시 마산회원구 양덕동,64-1,0064,0001,한일타운2,84.9580,202112,11,"26,200",-,4,-,-,1996,양덕로 151,-,중개거래,경남 창원마산회원구,-,아파트
115,경상남도 창원시 마산회원구 양덕동,64-1,0064,0001,한일타운2,84.9580,202112,11,"24,200",-,1,-,-,1996,양덕로 151,-,중개거래,경남 창원마산회원구,-,아파트
116,경상남도 창원시 마산회원구 양덕동,96-13,0096,0013,대상,84.4950,202112,11,"22,000",-,5,-,-,1999,양덕북17길 48,-,중개거래,경남 창원마산회원구,-,아파트
117,경상남도 창원시 마산회원구 구암동,1344,1344,0000,한성(1344),54.9900,202112,11,"9,500",-,5,-,-,1984,구암북11길 60,-,중개거래,경남 창원의창구,-,아파트
118,경상남도 창원시 마산회원구 구암동,87,0087,0000,구암대동,59.9250,202112,11,"14,400",-,2,-,-,1998,구암남16길 54,-,중개거래,경남 창원마산회원구,-,아파트
119,경상남도 창원시 마산회원구 구암동,1335,1335,0000,경남(1335),48.0150,202112,11,"9,400",-,5,-,-,1985,소계천서길 49,-,중개거래,경남 창원마산회원구,-,아파트
120,경상남도 창원시 마산회원구 내서읍 삼계리,290,0290,0000,대동이미지1단지,84.9977,202112,11,"20,000",-,13,-,-,2003,광려로 28,-,중개거래,경남 창원마산회원구,-,아파트
121,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,127.8620,202112,11,"32,600",-,6,-,-,2001,호원로 361-3,-,중개거래,경남 창원마산회원구,-,아파트
122,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,71.8860,202112,11,"17,500",-,2,-,-,2001,호원로 361-3,-,중개거래,경남 창원마산회원구,-,아파트
123,경상남도 창원시 마산회원구 회원동,313,0313,0000,e-편한세상창원파크센트럴,84.9798,202112,11,"55,000",-,13,-,-,2020,회원남로 65,-,중개거래,경남 창원마산회원구,-,아파트
124,경상남도 창원시 마산회원구 양덕동,64-1,0064,0001,한일타운2,84.9580,202112,10,"24,000",-,14,-,-,1996,양덕로 151,-,직거래,-,-,아파트
125,경상남도 창원시 마산회원구 석전동,146-11,0146,0011,일우,84.9800,202112,10,"8,800",-,5,-,-,1992,석전남23길 12,-,중개거래,경남 창원마산회원구,-,아파트
126,경상남도 창원시 마산회원구 석전동,203-10,0203,0010,일우근주맨션,84.3400,202112,10,"14,000",-,12,-,-,1994,석전북2길 64,-,직거래,-,-,아파트
127,경상남도 창원시 마산회원구 내서읍 호계리,352,0352,0000,현대성우,84.9974,202112,10,"18,000",-,5,-,-,2004,광려천북로 58,-,중개거래,경남 창원마산회원구,-,아파트
128,경상남도 창원시 마산회원구 합성동,694-1,0694,0001,무학,54.3400,202112,10,"12,500",-,4,-,-,1987,금강로 35,-,중개거래,경남 창원마산회원구,-,아파트
129,경상남도 창원시 마산회원구 양덕동,177-1,0177,0001,양덕지오피아,78.5269,202112,10,"17,700",-,11,-,-,2007,양덕동9길 30,-,중개거래,경남 창원마산회원구,-,아파트
130,경상남도 창원시 마산회원구 회원동,313,0313,0000,e-편한세상창원파크센트럴,103.2221,202112,09,"58,000",-,11,-,-,2020,회원남로 65,20220311,중개거래,경남 창원마산회원구,-,아파트
131,경상남도 창원시 마산회원구 내서읍 호계리,352,0352,0000,현대성우,65.8752,202112,09,"14,000",-,6,-,-,2004,광려천북로 58,-,중개거래,경남 창원마산회원구,-,아파트
132,경상남도 창원시 마산회원구 내서읍 호계리,80,0080,0000,코오롱하늘채2차,135.6250,202112,09,"38,500",-,3,-,-,2005,호원로 359,-,중개거래,경남 창원마산회원구,-,아파트
133,경상남도 창원시 마산회원구 구암동,1345,1345,0000,크라운,55.3200,202112,09,"8,500",-,5,-,-,1984,구암북12길 49,-,중개거래,경남 창원의창구,-,아파트
