□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
경상남도 창원마산회원구 석전동,245-1,245,1,보양엠비션빌,22.8,201811,2,"         3,500",7,2004,양덕서8길 6
경상남도 창원마산회원구 석전동,245-6,245,6,석전오피스텔,21.6,201901,24,"         2,200",9,1996,양덕옛2길 73
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,39.05,201810,10,"         6,400",8,2003,양덕동2길 17
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,26.98,201903,4,"         5,300",11,2003,양덕동2길 17
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,36.36,201904,22,"         5,553",9,2003,양덕동2길 17
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,32.28,201906,3,"         5,500",4,2003,양덕동2길 17
경상남도 창원마산회원구 양덕동,174-48,174,48,동원에코빌,43.45,201903,14,"        10,300",8,2013,양덕로 13
경상남도 창원마산회원구 양덕동,153-14,153,14,리첸시아,22.68,201904,2,"         3,200",4,2003,봉양로 13
경상남도 창원마산회원구 양덕동,153-5,153,5,비전 스카이,33.23,201811,21,"         8,500",8,2005,해안대로 607
경상남도 창원마산회원구 양덕동,153-5,153,5,비전 스카이,33.23,201812,19,"         8,500",11,2005,해안대로 607
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,32.9,201810,18,"         5,200",4,2004,양덕북4길 56
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,26.41,201904,23,"         3,550",2,2004,양덕북4길 56
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,21.23,201905,7,"         3,100",3,2004,양덕북4길 56
경상남도 창원마산회원구 양덕동,151-35,151,35,송촌 e' 누리채 아파트,73.33,201812,28,"        15,000",7,2016,양덕남8길 5
경상남도 창원마산회원구 양덕동,151-35,151,35,송촌 e' 누리채 아파트,73.33,201812,28,"        15,000",3,2016,양덕남8길 5
경상남도 창원마산회원구 양덕동,153-28,153,28,수피아,42.73,201905,3,"         9,000",3,2012,양덕남9길 20
경상남도 창원마산회원구 양덕동,12-18,12,18,신우오피스텔,31.08,201904,13,"         3,000",8,2003,합성옛길 37-3
경상남도 창원마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,64.95,201808,27,"        19,000",2,2018, 
경상남도 창원마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,35.68,201810,17,"        10,691",2,2018, 
경상남도 창원마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,56.06,201810,17,"        13,000",2,2018, 
경상남도 창원마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,35.68,201812,31,"         9,574",2,2018, 
경상남도 창원마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,56.06,201901,13,"        14,000",3,2018, 
경상남도 창원마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,65,201902,19,"        16,000",3,2018, 
경상남도 창원마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,35.68,201904,15,"         9,200",2,2018, 
경상남도 창원마산회원구 양덕동,153-8,153,8,한진오피스텔,27.18,201811,2,"         2,650",12,1991,합포로 274
경상남도 창원마산회원구 양덕동,59-2,59,2,현대오피스텔,50.31,201807,9,"         3,500",5,1994,양덕로 119
경상남도 창원마산회원구 합성동,133-3,133,3,백화 하이빌,25.94,201904,11,"         2,950",9,1998,3·15대로 828-1
경상남도 창원마산회원구 회성동,463-10,463,10,대송그린빌라트,35.64,201807,31,"         6,000",2,2003,회성남18길 9
경상남도 창원마산회원구 회성동,463-10,463,10,대송그린빌라트,35.64,201904,5,"         6,400",2,2003,회성남18길 9
경상남도 창원마산회원구 회원동,409-3,409,3,금광아일린,84.28,201901,30,"        15,000",7,2016,회원동서로 8
경상남도 창원마산회원구 회원동,25-5,25,5,아세아포스,24.96,201810,5,"         3,800",3,2005,북성로 178
경상남도 창원마산회원구 회원동,25-5,25,5,아세아포스,37.5,201811,29,"         4,500",10,2005,북성로 178
경상남도 창원마산회원구 회원동,25-5,25,5,아세아포스,60.75,201905,2,"         8,000",11,2005,북성로 178
경상남도 창원마산회원구 회원동,25-5,25,5,아세아포스,39,201905,22,"         5,000",8,2005,북성로 178
경상남도 창원마산회원구 회원동,61-2,61,2,회원동신화하니엘,54.96,201903,14,"        12,000",4,2016, 
경상남도 창원마산회원구 회원동,61-2,61,2,회원동신화하니엘,54.96,201905,2,"        12,200",5,2016, 
경상남도 창원마산회원구 회원동,236-2,236,2,회원빌라,29.52,201809,14,"         1,600",5,1998,회원서1길 36
