□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
경상남도 창원마산회원구 내서읍 호계리,768-11,768,11,경상오피스텔,58.37,201703,30,"        13,200",2,2015, 
경상남도 창원마산회원구 내서읍 호계리,768-11,768,11,경상오피스텔,58.37,201704,15,"        13,200",4,2015, 
경상남도 창원마산회원구 내서읍 호계리,768-11,768,11,경상오피스텔,58.37,201704,22,"        13,200",3,2015, 
경상남도 창원마산회원구 내서읍 호계리,768-11,768,11,경상오피스텔,58.37,201704,22,"        13,200",4,2015, 
경상남도 창원마산회원구 내서읍 호계리,768-11,768,11,경상오피스텔,58.37,201704,22,"        13,200",2,2015, 
경상남도 창원마산회원구 내서읍 호계리,768-11,768,11,경상오피스텔,58.37,201705,26,"        13,200",2,2015, 
경상남도 창원마산회원구 내서읍 호계리,768-11,768,11,경상오피스텔,58.37,201705,29,"        13,200",2,2015, 
경상남도 창원마산회원구 내서읍 호계리,296,296,0,내서 신화하니엘 더시티,52.48,201706,26,"        16,880",8,,호원로 223
경상남도 창원마산회원구 석전동,222-8,222,8,	(222-8)	,30.02,201607,11,"         3,500",3,2000,석전동15길 39
경상남도 창원마산회원구 석전동,222-8,222,8,	(222-8)	,33.06,201612,3,"         4,470",5,2000,석전동15길 39
경상남도 창원마산회원구 석전동,222-8,222,8,	(222-8)	,30.02,201612,13,"         3,800",7,2000,석전동15길 39
경상남도 창원마산회원구 석전동,222-8,222,8,	(222-8)	,33.06,201702,17,"         4,700",6,2000,석전동15길 39
경상남도 창원마산회원구 석전동,239-1,239,1,C.K 밸리 1,36.95,201704,3,"         5,900",2,2004,석전동14길 47
경상남도 창원마산회원구 석전동,239-1,239,1,C.K 밸리 1,37,201706,16,"         5,300",2,2004,석전동14길 47
경상남도 창원마산회원구 석전동,258-1,258,1,덕강빌딩,26.25,201608,5,"         2,800",5,1996,석전동7길 7
경상남도 창원마산회원구 석전동,238-4,238,4,보람아파트 아름채,80.52,201703,4,"        20,100",2,2015,석전동8길 47
경상남도 창원마산회원구 석전동,245-1,245,1,보양엠비션빌,22.8,201612,23,"         4,300",7,2004,양덕서8길 6
경상남도 창원마산회원구 석전동,245-1,245,1,보양엠비션빌,25.65,201702,28,"         4,500",4,2004,양덕서8길 6
경상남도 창원마산회원구 석전동,245-1,245,1,보양엠비션빌,22.8,201704,25,"         4,100",8,2004,양덕서8길 6
경상남도 창원마산회원구 석전동,245-6,245,6,석전오피스텔,79.49,201607,7,"         6,000",11,1996,양덕옛2길 73
경상남도 창원마산회원구 석전동,245-6,245,6,석전오피스텔,21.6,201702,3,"         2,400",8,1996,양덕옛2길 73
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,36.82,201607,6,"         7,300",6,2003,양덕동2길 17
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,36.36,201609,21,"         7,400",11,2003,양덕동2길 17
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,26.98,201609,26,"         5,800",9,2003,양덕동2길 17
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,36.36,201609,27,"         7,800",11,2003,양덕동2길 17
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,26.52,201610,20,"         5,500",5,2003,양덕동2길 17
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,28.43,201612,31,"         5,800",10,2003,양덕동2길 17
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,39.05,201701,2,"         7,200",10,2003,양덕동2길 17
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,28.43,201704,28,"         5,850",10,2003,양덕동2길 17
경상남도 창원마산회원구 양덕동,174-48,174,48,동원에코빌,30.19,201607,13,"         8,000",7,2013,양덕로 13
경상남도 창원마산회원구 양덕동,174-48,174,48,동원에코빌,30.19,201609,1,"         8,000",5,2013,양덕로 13
경상남도 창원마산회원구 양덕동,174-48,174,48,동원에코빌,30.19,201610,27,"         7,800",6,2013,양덕로 13
경상남도 창원마산회원구 양덕동,174-48,174,48,동원에코빌,30.19,201610,27,"         8,050",4,2013,양덕로 13
경상남도 창원마산회원구 양덕동,174-48,174,48,동원에코빌,30.19,201703,25,"         8,000",5,2013,양덕로 13
경상남도 창원마산회원구 양덕동,153-14,153,14,리첸시아,22.68,201610,31,"         3,100",10,2003,봉양로 13
경상남도 창원마산회원구 양덕동,153-14,153,14,리첸시아,22.68,201703,13,"         3,700",5,2003,봉양로 13
경상남도 창원마산회원구 양덕동,153-14,153,14,리첸시아,35.19,201703,27,"         5,000",7,2003,봉양로 13
경상남도 창원마산회원구 양덕동,153-5,153,5,비전 스카이,33.23,201607,19,"         8,750",8,2005,해안대로 607
경상남도 창원마산회원구 양덕동,153-5,153,5,비전 스카이,33.23,201609,19,"         8,600",10,2005,해안대로 607
경상남도 창원마산회원구 양덕동,153-5,153,5,비전 스카이,33.23,201609,23,"         8,000",6,2005,해안대로 607
경상남도 창원마산회원구 양덕동,153-5,153,5,비전 스카이,33.23,201609,26,"         8,700",9,2005,해안대로 607
경상남도 창원마산회원구 양덕동,153-5,153,5,비전 스카이,33.23,201609,29,"         8,600",9,2005,해안대로 607
경상남도 창원마산회원구 양덕동,153-5,153,5,비전 스카이,33.23,201610,21,"         8,400",5,2005,해안대로 607
경상남도 창원마산회원구 양덕동,153-5,153,5,비전 스카이,33.23,201703,9,"         8,800",15,2005,해안대로 607
경상남도 창원마산회원구 양덕동,153-5,153,5,비전 스카이,33.23,201705,10,"         7,700",4,2005,해안대로 607
경상남도 창원마산회원구 양덕동,153-5,153,5,비전 스카이,33.23,201706,11,"         8,000",3,2005,해안대로 607
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,23.94,201609,27,"         4,250",6,2004,양덕북4길 56
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,26.41,201702,7,"         4,900",6,2004,양덕북4길 56
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,28.72,201703,1,"         4,470",2,2004,양덕북4길 56
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,26.41,201705,4,"         3,600",4,2004,양덕북4길 56
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,26.41,201705,4,"         3,600",3,2004,양덕북4길 56
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,23.94,201705,4,"         3,500",3,2004,양덕북4길 56
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,25.57,201705,4,"         3,600",4,2004,양덕북4길 56
경상남도 창원마산회원구 양덕동,95-29,95,29,성락오피스텔,21.23,201706,7,"         3,100",3,2004,양덕북4길 56
경상남도 창원마산회원구 양덕동,12-18,12,18,신우오피스텔,24.78,201608,17,"         4,000",7,2003,합성옛길 37-3
경상남도 창원마산회원구 양덕동,12-18,12,18,신우오피스텔,27.72,201609,9,"         4,800",6,2003,합성옛길 37-3
경상남도 창원마산회원구 양덕동,12-18,12,18,신우오피스텔,27.72,201701,14,"         4,200",5,2003,합성옛길 37-3
경상남도 창원마산회원구 양덕동,153-8,153,8,한진오피스텔,119.28,201608,5,"         9,650",11,1991,합포로 274
경상남도 창원마산회원구 양덕동,153-8,153,8,한진오피스텔,28.66,201702,6,"         3,000",6,1991,합포로 274
경상남도 창원마산회원구 양덕동,153-8,153,8,한진오피스텔,27.92,201704,15,"         3,250",10,1991,합포로 274
경상남도 창원마산회원구 양덕동,153-8,153,8,한진오피스텔,26.07,201704,15,"         3,000",10,1991,합포로 274
경상남도 창원마산회원구 합성동,324-2,324,2,	(324-2)	,28.12,201607,11,"         4,800",3,2003,합성남8길 67
경상남도 창원마산회원구 합성동,324-2,324,2,	(324-2)	,42.82,201608,24,"         6,800",4,2003,합성남8길 67
경상남도 창원마산회원구 합성동,324-2,324,2,	(324-2)	,28.12,201609,2,"         4,700",3,2003,합성남8길 67
경상남도 창원마산회원구 회원동,409-3,409,3,금광아일린,84.44,201607,4,"        21,000",8,2016,회원동서로 8
경상남도 창원마산회원구 회원동,409-3,409,3,금광아일린,81.34,201607,18,"        21,000",6,2016,회원동서로 8
경상남도 창원마산회원구 회원동,409-3,409,3,금광아일린,81.34,201608,18,"        21,000",7,2016,회원동서로 8
경상남도 창원마산회원구 회원동,409-3,409,3,금광아일린,84.44,201609,1,"        21,000",6,2016,회원동서로 8
경상남도 창원마산회원구 회원동,409-3,409,3,금광아일린,81.34,201609,8,"        21,000",8,2016,회원동서로 8
경상남도 창원마산회원구 회원동,409-3,409,3,금광아일린,84.28,201609,20,"        21,000",7,2016,회원동서로 8
경상남도 창원마산회원구 회원동,409-3,409,3,금광아일린,84.28,201609,27,"        19,610",6,2016,회원동서로 8
경상남도 창원마산회원구 회원동,409-3,409,3,금광아일린,84.44,201609,27,"        20,000",7,2016,회원동서로 8
경상남도 창원마산회원구 회원동,409-3,409,3,금광아일린,84.28,201609,30,"        20,600",8,2016,회원동서로 8
경상남도 창원마산회원구 회원동,68-4,68,4,신안 시티텔,25.9,201607,20,"         3,950",8,2002,3·15대로 488
경상남도 창원마산회원구 회원동,68-4,68,4,신안 시티텔,32.81,201609,20,"         4,850",6,2002,3·15대로 488
경상남도 창원마산회원구 회원동,68-4,68,4,신안 시티텔,32.81,201609,20,"         4,850",9,2002,3·15대로 488
경상남도 창원마산회원구 회원동,68-4,68,4,신안 시티텔,25.9,201702,3,"         3,900",4,2002,3·15대로 488
경상남도 창원마산회원구 회원동,68-4,68,4,신안 시티텔,25.9,201703,31,"         3,800",4,2002,3·15대로 488
경상남도 창원마산회원구 회원동,68-4,68,4,신안 시티텔,21.88,201704,17,"         4,000",2,2002,3·15대로 488
경상남도 창원마산회원구 회원동,68-4,68,4,신안 시티텔,25.9,201706,15,"         4,000",9,2002,3·15대로 488
경상남도 창원마산회원구 회원동,68-4,68,4,신안 시티텔,32.81,201706,20,"         4,500",10,2002,3·15대로 488
경상남도 창원마산회원구 회원동,25-5,25,5,아세아포스,37,201609,13,"         5,200",7,2005,북성로 178
경상남도 창원마산회원구 회원동,25-5,25,5,아세아포스,38.48,201703,31,"         4,700",11,2005,북성로 178
경상남도 창원마산회원구 회원동,61-2,61,2,회원동신화하니엘,54.96,201610,24,"        15,500",9,2016, 
경상남도 창원마산회원구 회원동,61-2,61,2,회원동신화하니엘,53.72,201703,22,"        15,057",2,2016, 
경상남도 창원마산회원구 회원동,61-2,61,2,회원동신화하니엘,54.96,201704,3,"        14,500",2,2016, 
경상남도 창원마산회원구 회원동,61-2,61,2,회원동신화하니엘,53.72,201704,5,"        13,700",2,2016, 
경상남도 창원마산회원구 회원동,61-2,61,2,회원동신화하니엘,54.96,201706,5,"        13,700",5,2016, 
