시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원성산구 상남동,14-6,14,6,Y-TOP빌딩,25.41,201508,12,"         6,300",6,2002,마디미로22번길 6
경상남도 창원성산구 상남동,14-6,14,6,Y-TOP빌딩,25.41,201511,5,"         6,200",6,2002,마디미로22번길 6
경상남도 창원성산구 상남동,25,25,0,네스트빌딩,28.09,201507,7,"         8,000",9,2003,마디미로38번길 11
경상남도 창원성산구 상남동,25,25,0,네스트빌딩,28.09,201510,17,"         9,000",8,2003,마디미로38번길 11
경상남도 창원성산구 상남동,25,25,0,네스트빌딩,28.09,201510,19,"         8,400",9,2003,마디미로38번길 11
경상남도 창원성산구 상남동,25,25,0,네스트빌딩,28.09,201510,28,"         7,980",10,2003,마디미로38번길 11
경상남도 창원성산구 상남동,25,25,0,네스트빌딩,26.41,201602,1,"         7,500",9,2003,마디미로38번길 11
경상남도 창원성산구 상남동,25,25,0,네스트빌딩,22.63,201606,18,"         6,750",10,2003,마디미로38번길 11
경상남도 창원성산구 상남동,19-6,19,6,대암빌딩,70.52,201508,28,"        10,200",7,2003,마디미동로 35
경상남도 창원성산구 상남동,69-1,69,1,덕산베스트텔,29.84,201601,9,"         5,650",9,2000,상남로 37
경상남도 창원성산구 상남동,69-1,69,1,덕산베스트텔,29.32,201601,22,"         5,500",7,2000,상남로 37
경상남도 창원성산구 상남동,69-1,69,1,덕산베스트텔,28.9,201603,4,"         5,200",9,2000,상남로 37
경상남도 창원성산구 상남동,69-1,69,1,덕산베스트텔,29.84,201604,1,"         5,600",9,2000,상남로 37
경상남도 창원성산구 상남동,69-1,69,1,덕산베스트텔,38.89,201604,12,"         8,400",7,2000,상남로 37
경상남도 창원성산구 상남동,69-1,69,1,덕산베스트텔,29.84,201604,26,"         5,500",6,2000,상남로 37
경상남도 창원성산구 상남동,69-1,69,1,덕산베스트텔,28.9,201605,19,"         5,500",8,2000,상남로 37
경상남도 창원성산구 상남동,69-1,69,1,덕산베스트텔,38.89,201606,3,"         8,300",7,2000,상남로 37
경상남도 창원성산구 상남동,69-1,69,1,덕산베스트텔,29.32,201606,10,"         5,400",6,2000,상남로 37
경상남도 창원성산구 상남동,69-1,69,1,덕산베스트텔,29.84,201606,29,"         5,450",6,2000,상남로 37
경상남도 창원성산구 상남동,78-3,78,3,마이우스 오피스텔,29.45,201507,1,"        10,300",12,2006,중앙대로 104
경상남도 창원성산구 상남동,78-3,78,3,마이우스 오피스텔,22.09,201507,9,"         8,500",9,2006,중앙대로 104
경상남도 창원성산구 상남동,78-3,78,3,마이우스 오피스텔,22.09,201507,17,"         8,300",7,2006,중앙대로 104
경상남도 창원성산구 상남동,78-3,78,3,마이우스 오피스텔,22.09,201507,20,"         5,000",12,2006,중앙대로 104
경상남도 창원성산구 상남동,78-3,78,3,마이우스 오피스텔,44.65,201507,24,"        15,000",6,2006,중앙대로 104
경상남도 창원성산구 상남동,78-3,78,3,마이우스 오피스텔,25.99,201508,18,"         9,000",5,2006,중앙대로 104
경상남도 창원성산구 상남동,78-3,78,3,마이우스 오피스텔,44.65,201508,20,"        15,050",10,2006,중앙대로 104
경상남도 창원성산구 상남동,78-3,78,3,마이우스 오피스텔,22.09,201509,11,"         8,500",9,2006,중앙대로 104
경상남도 창원성산구 상남동,78-3,78,3,마이우스 오피스텔,29.45,201509,11,"        11,500",5,2006,중앙대로 104
경상남도 창원성산구 상남동,78-3,78,3,마이우스 오피스텔,22.09,201510,19,"         8,500",8,2006,중앙대로 104
경상남도 창원성산구 상남동,78-3,78,3,마이우스 오피스텔,22.09,201511,23,"         8,500",10,2006,중앙대로 104
