시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원성산구 상남동,25,25,0,네스트빌딩,28.09,201810,8,"         5,900",8,2003,마디미로38번길 11
경상남도 창원성산구 상남동,25,25,0,네스트빌딩,22.63,201905,22,"         4,800",9,2003,마디미로38번길 11
경상남도 창원성산구 상남동,25,25,0,네스트빌딩,22.63,201906,26,"         4,200",9,2003,마디미로38번길 11
경상남도 창원성산구 상남동,25,25,0,네스트빌딩,22.63,201906,29,"         4,650",9,2003,마디미로38번길 11
경상남도 창원성산구 상남동,19-6,19,6,대암빌딩,33.5,201904,18,"         4,000",8,2003,마디미동로 35
경상남도 창원성산구 상남동,69-1,69,1,덕산베스트텔,29.84,201812,5,"         4,550",8,2000,상남로 37
경상남도 창원성산구 상남동,78-3,78,3,마이우스 오피스텔,46.22,201808,31,"        11,000",5,2006,중앙대로 104
경상남도 창원성산구 상남동,78-3,78,3,마이우스 오피스텔,25.99,201810,4,"         6,000",7,2006,중앙대로 104
경상남도 창원성산구 상남동,78-3,78,3,마이우스 오피스텔,25.99,201901,7,"         7,500",14,2006,중앙대로 104
경상남도 창원성산구 상남동,78-3,78,3,마이우스 오피스텔,25.99,201901,9,"         7,500",14,2006,중앙대로 104
경상남도 창원성산구 상남동,78-3,78,3,마이우스 오피스텔,22.09,201902,18,"         6,200",5,2006,중앙대로 104
경상남도 창원성산구 상남동,78-3,78,3,마이우스 오피스텔,22.09,201904,6,"         6,000",5,2006,중앙대로 104
경상남도 창원성산구 상남동,78-3,78,3,마이우스 오피스텔,22.09,201905,3,"         5,600",5,2006,중앙대로 104
경상남도 창원성산구 상남동,78-3,78,3,마이우스 오피스텔,25.99,201905,16,"         6,200",11,2006,중앙대로 104
경상남도 창원성산구 상남동,78-3,78,3,마이우스 오피스텔,25.99,201906,27,"         6,050",11,2006,중앙대로 104
경상남도 창원성산구 상남동,71-3,71,3,상남 아크로타워,155.37,201807,13,"        38,200",10,2008,중앙대로 48
경상남도 창원성산구 상남동,71-3,71,3,상남 아크로타워,155.37,201807,27,"        45,000",14,2008,중앙대로 48
경상남도 창원성산구 상남동,71-3,71,3,상남 아크로타워,108.9,201901,11,"        25,500",6,2008,중앙대로 48
경상남도 창원성산구 상남동,71-3,71,3,상남 아크로타워,108.9,201905,10,"        32,500",24,2008,중앙대로 48
경상남도 창원성산구 상남동,71-3,71,3,상남 아크로타워,155.37,201905,24,"        40,500",24,2008,중앙대로 48
경상남도 창원성산구 상남동,71-3,71,3,상남 아크로타워,108.9,201906,27,"        28,500",25,2008,중앙대로 48
경상남도 창원성산구 상남동,9-2,9,2,상남리더스빌,35.5,201905,30,"         4,900",4,2002,마디미로9번길 3
경상남도 창원성산구 상남동,9-2,9,2,상남리더스빌,35.5,201906,5,"         4,100",3,2002,마디미로9번길 3
경상남도 창원성산구 상남동,1-2,1,2,상남오피스텔,44.2,201812,12,"         3,000",7,1990,원이대로 648
경상남도 창원성산구 상남동,1-2,1,2,상남오피스텔,31.79,201906,13,"         3,000",4,1990,원이대로 648
경상남도 창원성산구 상남동,69-2,69,2,새롬아이포빌,29.65,201807,9,"         5,000",10,2003,상남로 35
경상남도 창원성산구 상남동,69-2,69,2,새롬아이포빌,29.65,201807,10,"         7,000",11,2003,상남로 35
경상남도 창원성산구 상남동,69-2,69,2,새롬아이포빌,25.94,201809,3,"         5,000",3,2003,상남로 35
경상남도 창원성산구 상남동,69-2,69,2,새롬아이포빌,29.65,201810,8,"         5,300",4,2003,상남로 35
경상남도 창원성산구 상남동,69-2,69,2,새롬아이포빌,29.65,201811,22,"         4,000",7,2003,상남로 35
경상남도 창원성산구 상남동,69-2,69,2,새롬아이포빌,29.65,201811,23,"         5,200",7,2003,상남로 35
경상남도 창원성산구 상남동,69-2,69,2,새롬아이포빌,25.94,201901,24,"         4,700",13,2003,상남로 35
경상남도 창원성산구 상남동,69-2,69,2,새롬아이포빌,25.94,201902,25,"         4,000",6,2003,상남로 35
경상남도 창원성산구 상남동,69-2,69,2,새롬아이포빌,29.65,201903,4,"         4,000",13,2003,상남로 35
경상남도 창원성산구 상남동,69-2,69,2,새롬아이포빌,25.94,201904,10,"         3,700",4,2003,상남로 35
경상남도 창원성산구 상남동,69-2,69,2,새롬아이포빌,29.65,201906,7,"         5,000",5,2003,상남로 35
