시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원의창구 대산면 제동리,822-3,822,3,(822-3),28.68,202003,5,"         6,809",5,2019,가술산단동로 14
경상남도 창원의창구 대산면 제동리,822-3,822,3,(822-3),40.87,202003,5,"         9,749",4,2019,가술산단동로 14
경상남도 창원의창구 대산면 제동리,822-3,822,3,(822-3),57.1,202003,5,"        13,720",4,2019,가술산단동로 14
경상남도 창원의창구 대산면 제동리,822-3,822,3,(822-3),40.87,202003,5,"         9,749",5,2019,가술산단동로 14
경상남도 창원의창구 대산면 제동리,822-3,822,3,(822-3),40.87,202003,5,"         9,749",4,2019,가술산단동로 14
경상남도 창원의창구 대원동,96-6,96,6,대원그린빌,26.45,201912,20,"         3,500",5,2003,대원로27번길 20
경상남도 창원의창구 대원동,121,121,0,더시티세븐,117.52,201907,5,"        31,000",27,2009,원이대로 320
경상남도 창원의창구 대원동,121,121,0,더시티세븐,126.06,201907,8,"        32,800",7,2009,원이대로 320
경상남도 창원의창구 대원동,121,121,0,더시티세븐,117.52,201907,12,"        28,800",3,2009,원이대로 320
경상남도 창원의창구 대원동,121,121,0,더시티세븐,178.37,201907,15,"        51,000",21,2009,원이대로 320
경상남도 창원의창구 대원동,121,121,0,더시티세븐,117.52,201907,22,"        29,500",14,2009,원이대로 320
경상남도 창원의창구 대원동,121,121,0,더시티세븐,153.74,201908,1,"        41,250",15,2009,원이대로 320
경상남도 창원의창구 대원동,121,121,0,더시티세븐,126.06,201908,10,"        32,000",5,2009,원이대로 320
경상남도 창원의창구 대원동,121,121,0,더시티세븐,178.37,201909,1,"        51,500",15,2009,원이대로 320
경상남도 창원의창구 대원동,121,121,0,더시티세븐,178.37,201909,2,"        50,000",29,2009,원이대로 320
경상남도 창원의창구 대원동,121,121,0,더시티세븐,118.91,201909,5,"        30,000",27,2009,원이대로 320
경상남도 창원의창구 대원동,121,121,0,더시티세븐,126.06,201909,19,"        34,500",2,2009,원이대로 320
