시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원마산합포구 동성동,315,315,0,호텔엠에스,33.97,201810,15,"         7,000",4,2006,해안대로 367
경상남도 창원마산합포구 동성동,315,315,0,호텔엠에스,24.5,201811,29,"         2,900",11,2006,해안대로 367
경상남도 창원마산합포구 동성동,315,315,0,호텔엠에스,24.5,201812,28,"         2,900",6,2006,해안대로 367
경상남도 창원마산합포구 동성동,315,315,0,호텔엠에스,32.7,201903,11,"         3,200",6,2006,해안대로 367
경상남도 창원마산합포구 동성동,315,315,0,호텔엠에스,24.5,201903,15,"         2,800",4,2006,해안대로 367
경상남도 창원마산합포구 동성동,315,315,0,호텔엠에스,32.8,201903,18,"         3,100",7,2006,해안대로 367
경상남도 창원마산합포구 동성동,315,315,0,호텔엠에스,24.5,201904,6,"         2,900",8,2006,해안대로 367
경상남도 창원마산합포구 동성동,315,315,0,호텔엠에스,32.7,201904,26,"         3,000",10,2006,해안대로 367
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201812,27,"         7,565",3,2015,3·15대로 353
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201901,7,"         8,000",8,2015,3·15대로 353
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201903,27,"         5,820",6,2015,3·15대로 353
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201903,27,"         5,820",6,2015,3·15대로 353
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201903,27,"         5,820",7,2015,3·15대로 353
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201903,27,"         5,820",7,2015,3·15대로 353
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201903,27,"         5,820",7,2015,3·15대로 353
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201903,27,"         5,820",8,2015,3·15대로 353
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201903,27,"         5,820",10,2015,3·15대로 353
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201903,27,"         5,820",10,2015,3·15대로 353
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201903,27,"         6,265",11,2015,3·15대로 353
