NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
26,경상남도 창원시 의창구 도계동,307-3,0307,0003,고려빌라,83.8400,202112,26,"14,500",-,3,-,-,1992,도계두리길6번길 26,-,중개거래,경남 창원의창구,-,아파트
27,경상남도 창원시 의창구 북면 감계리,227-2,0227,0002,감계아내에코프리미엄1차,84.9832,202112,25,"32,700",-,10,-,-,2014,감계로 277,-,중개거래,경남 창원의창구,-,아파트
28,경상남도 창원시 의창구 동읍 송정리,23-8,0023,0008,동부산훼미리타운4차,78.8516,202112,25,"13,500",-,8,-,-,1999,자여로65번길 14,-,중개거래,경남 창원의창구,-,아파트
29,경상남도 창원시 의창구 동읍 용정리,22-2,0022,0002,동부산3,81.2124,202112,25,"12,800",-,3,-,-,1999,용정길46번길 32,-,중개거래,경남 창원의창구,-,아파트
30,경상남도 창원시 의창구 중동,786,0786,0000,창원중동유니시티3단지,84.7171,202112,23,"93,000",-,31,-,-,2019,중동로 77,20220217,중개거래,경남 창원의창구,-,아파트
31,경상남도 창원시 의창구 팔용동,124-1,0124,0001,극동,49.9050,202112,23,"17,300",-,10,-,-,1994,팔용로 446,-,중개거래,경남 창원의창구,-,아파트
32,경상남도 창원시 의창구 도계동,408-4,0408,0004,화목그린타워,75.1500,202112,23,"17,500",-,4,-,-,2002,태복산로15번길 36,-,중개거래,경남 창원의창구,-,아파트
33,경상남도 창원시 의창구 중동,786,0786,0000,창원중동유니시티3단지,84.7171,202112,23,"93,000",-,31,-,-,2019,중동로 77,-,중개거래,경남 창원의창구,-,아파트
34,경상남도 창원시 의창구 북면 무동리,124-1,0124,0001,창원무동센텀파라디아,59.9932,202112,22,"24,000",-,14,-,-,2018,무동서로 24,-,중개거래,경남 창원의창구,-,아파트
35,경상남도 창원시 의창구 팔용동,124-1,0124,0001,극동,59.3400,202112,22,"20,000",-,11,-,-,1994,팔용로 446,-,중개거래,경남 창원성산구 경남 창원의창구,-,아파트
36,경상남도 창원시 의창구 팔용동,122,0122,0000,벽산블루밍B,84.9050,202112,22,"49,700",-,14,-,-,1999,반계로 104-8,-,중개거래,경남 창원의창구,-,아파트
37,경상남도 창원시 의창구 동읍 무성리,293,0293,0000,동보미리내타운,78.2400,202112,21,"7,200",-,2,-,-,2001,무성길47번길 24,-,중개거래,경남 창원의창구,-,아파트
38,경상남도 창원시 의창구 도계동,313-15,0313,0015,장미,59.7600,202112,21,"10,200",-,5,-,-,1997,하남천서길15번길 20,-,중개거래,경남 창원성산구 경남 창원의창구,-,아파트
39,경상남도 창원시 의창구 북면 동전리,128,0128,0000,창원동전월드메르디앙,67.6322,202112,21,"17,000",-,5,-,-,2016,동전로224번길 3,-,직거래,-,-,아파트
40,경상남도 창원시 의창구 서상동,649,0649,0000,중동대동다숲,131.1125,202112,21,"47,000",-,2,-,-,2005,팔용로 512,20211231,중개거래,경남 창원의창구,-,아파트
41,경상남도 창원시 의창구 도계동,358-2,0358,0002,상아그로리아맨션,59.9000,202112,21,"10,900",-,5,-,-,1992,하남천동길16번길 3-19,-,중개거래,경남 창원의창구,-,아파트
42,경상남도 창원시 의창구 북면 감계리,225-1,0225,0001,창원감계힐스테이트4차,84.9743,202112,21,"37,800",-,18,-,-,2017,감계로 233,-,중개거래,경남 창원의창구,-,아파트
43,경상남도 창원시 의창구 북면 무동리,122-1,0122,0001,휴먼빌2단지,84.9940,202112,20,"24,000",-,10,-,-,2013,동곡로 35,-,직거래,-,-,아파트
44,경상남도 창원시 의창구 북면 무동리,149-1,0149,0001,창원무동코아루파크,74.2148,202112,19,"24,500",-,7,-,-,2018,무동로 213,-,중개거래,경남 창원의창구,-,아파트
45,경상남도 창원시 의창구 봉림동,715,0715,0000,엘에이치피닉스포레,84.9200,202112,18,"49,000",-,15,-,-,2011,대봉로 27,-,중개거래,경남 창원의창구,-,아파트
46,경상남도 창원시 의창구 팔용동,124-1,0124,0001,극동,84.8800,202112,18,"30,000",-,10,-,-,1994,팔용로 446,-,중개거래,경남 창원의창구,-,아파트
47,경상남도 창원시 의창구 팔용동,122,0122,0000,벽산블루밍B,74.0100,202112,18,"37,000",-,17,-,-,1999,반계로 104-8,-,중개거래,경남 창원의창구,-,아파트
48,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,103.7500,202112,18,"64,700",-,11,-,-,2011,도계로 135,-,중개거래,경남 창원의창구,-,아파트
49,경상남도 창원시 의창구 북면 감계리,229-1,0229,0001,휴먼빌,59.9700,202112,18,"24,500",-,6,-,-,2014,감계로 297,-,중개거래,경남 창원의창구,-,아파트
50,경상남도 창원시 의창구 북면 감계리,230-1,0230,0001,창원감계힐스테이트1차,84.8931,202112,18,"35,300",-,7,-,-,2014,동전로 86,-,중개거래,경남 창원의창구,-,아파트
51,경상남도 창원시 의창구 북면 감계리,225-2,0225,0002,창원감계푸르지오,72.8583,202112,18,"32,500",-,17,-,-,2017,감계로 221,-,중개거래,경남 창원의창구,-,아파트
52,경상남도 창원시 의창구 봉림동,715,0715,0000,엘에이치피닉스포레,84.9900,202112,18,"45,500",-,5,-,-,2011,대봉로 27,-,중개거래,경남 창원의창구,-,아파트
53,경상남도 창원시 의창구 봉림동,715,0715,0000,엘에이치피닉스포레,121.8100,202112,18,"54,000",-,11,-,-,2011,대봉로 27,-,중개거래,경남 창원의창구,-,아파트
54,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,84.8776,202112,17,"39,400",-,6,-,-,2019,감계로 342,-,중개거래,경남 창원의창구,-,아파트
55,경상남도 창원시 의창구 북면 감계리,225-2,0225,0002,창원감계푸르지오,72.8583,202112,17,"29,000",-,9,-,-,2017,감계로 221,-,직거래,-,-,아파트
56,경상남도 창원시 의창구 서상동,11-5,0011,0005,무학서문마을,66.5400,202112,17,"16,000",-,4,-,-,1999,서상로12번길 83-15,-,중개거래,경남 창원의창구,-,아파트
57,경상남도 창원시 의창구 서상동,213-2,0213,0002,일심골든타워,84.9400,202112,17,"14,000",-,4,-,-,2019,서상로12번길 29,-,직거래,-,-,아파트
58,경상남도 창원시 의창구 중동,790,0790,0000,창원중동유니시티1단지,59.9816,202112,17,"67,500",-,30,-,-,2019,중동로 34,-,중개거래,경남 창원의창구,-,아파트
59,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,84.8776,202112,17,"39,400",-,6,-,-,2019,감계로 342,20220318,중개거래,경남 창원의창구,-,아파트
60,경상남도 창원시 의창구 소답동,126-5,0126,0005,한려미리내빌라,68.8900,202112,16,"10,500",-,3,-,-,1992,의안로66번길 19,-,중개거래,경남 창원의창구,-,아파트
61,경상남도 창원시 의창구 소답동,119-2,0119,0002,덕산빌라3차,75.8900,202112,16,"13,300",-,4,-,-,2003,의안로32번길 18,-,중개거래,경남 창원성산구,-,아파트
62,경상남도 창원시 의창구 팔용동,124-1,0124,0001,극동,108.7200,202112,16,"34,400",-,10,-,-,1994,팔용로 446,20220317,중개거래,경남 창원마산회원구 경남 창원의창구,-,아파트
63,경상남도 창원시 의창구 팔용동,124-1,0124,0001,극동,49.9050,202112,16,"16,700",-,6,-,-,1994,팔용로 446,-,중개거래,경남 창원성산구 경남 창원의창구,-,아파트
64,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,168.1800,202112,15,"79,000",-,11,-,-,2010,도계로 135,-,중개거래,경남 창원의창구,-,아파트
65,경상남도 창원시 의창구 북면 감계리,230-1,0230,0001,창원감계힐스테이트1차,101.8508,202112,15,"45,000",-,6,-,-,2014,동전로 86,20220223,중개거래,경남 창원의창구,-,아파트
66,경상남도 창원시 의창구 북면 감계리,230-1,0230,0001,창원감계힐스테이트1차,101.8508,202112,15,"45,000",-,6,-,-,2014,동전로 86,-,중개거래,경남 창원의창구,-,아파트
67,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,189.3500,202112,15,"86,900",-,12,-,-,2010,도계로 135,-,중개거래,경남 창원의창구,-,아파트
68,경상남도 창원시 의창구 도계동,307-3,0307,0003,고려빌라,83.8400,202112,15,"15,800",-,1,-,-,1992,도계두리길6번길 26,-,중개거래,경남 창원의창구,-,아파트
69,경상남도 창원시 의창구 도계동,320-2,0320,0002,금강목련,59.9800,202112,15,"12,000",-,7,-,-,1996,하남천서길37번길 6-12,-,중개거래,경남 창원의창구,-,아파트
70,경상남도 창원시 의창구 소답동,146-10,0146,0010,대한맨션,65.4300,202112,15,"13,400",-,6,-,-,1995,의안로56번길 39,-,중개거래,경남 창원의창구,-,아파트
71,경상남도 창원시 의창구 팔용동,122,0122,0000,벽산블루밍B,59.9700,202112,15,"32,000",-,8,-,-,1999,반계로 104-8,-,중개거래,경남 창원의창구,-,아파트
72,경상남도 창원시 의창구 북면 무동리,122-1,0122,0001,휴먼빌2단지,84.9940,202112,15,"23,500",-,13,-,-,2013,동곡로 35,-,직거래,-,-,아파트
73,경상남도 창원시 의창구 동읍 용잠리,357-1,0357,0001,평화맨션,81.9600,202112,14,"8,400",-,4,-,-,1991,의창대로 848,-,직거래,-,-,아파트
74,경상남도 창원시 의창구 동읍 용잠리,250,0250,0000,삼진,49.6000,202112,13,"5,000",-,1,-,-,1989,의창대로915번길 8,-,중개거래,경남 창원의창구,-,아파트
75,경상남도 창원시 의창구 도계동,395-2,0395,0002,상강한주맨션,57.5200,202112,13,"12,800",-,4,-,-,1993,하남천동길16번길 11,-,중개거래,경남 창원의창구,-,아파트
76,경상남도 창원시 의창구 도계동,395-1,0395,0001,보금,70.3800,202112,13,"13,200",-,4,-,-,1990,도계두리길 180-7,-,중개거래,경남 창원의창구,-,아파트
77,경상남도 창원시 의창구 팔용동,124-1,0124,0001,극동,59.3400,202112,13,"20,900",-,15,-,-,1994,팔용로 446,-,중개거래,경남 창원의창구,-,아파트
78,경상남도 창원시 의창구 북면 감계리,225-1,0225,0001,창원감계힐스테이트4차,84.9743,202112,12,"37,900",-,15,-,-,2017,감계로 233,-,중개거래,경남 창원의창구,-,아파트
79,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,168.1800,202112,11,"76,700",-,7,-,-,2010,도계로 135,-,중개거래,경남 창원의창구,-,아파트
80,경상남도 창원시 의창구 팔용동,122,0122,0000,벽산블루밍B,74.0100,202112,11,"35,000",-,16,-,-,1999,반계로 104-8,-,중개거래,경남 창원의창구,-,아파트
81,경상남도 창원시 의창구 팔용동,124-1,0124,0001,극동,108.7200,202112,11,"31,500",-,2,-,-,1994,팔용로 446,-,중개거래,경남 창원성산구 경남 창원의창구,-,아파트
82,경상남도 창원시 의창구 북면 감계리,227-2,0227,0002,감계아내에코프리미엄1차,84.9832,202112,11,"32,000",-,12,-,-,2014,감계로 277,-,중개거래,경남 창원의창구,-,아파트
83,경상남도 창원시 의창구 북면 감계리,225-1,0225,0001,창원감계힐스테이트4차,78.8923,202112,11,"32,800",-,21,-,-,2017,감계로 233,-,중개거래,경남 창원의창구,-,아파트
84,경상남도 창원시 의창구 소답동,142-33,0142,0033,미도상가빌라,62.5650,202112,11,"13,500",-,3,-,-,1995,의창대로289번길 11,-,중개거래,경남 창원의창구,-,아파트
85,경상남도 창원시 의창구 북면 감계리,225-1,0225,0001,창원감계힐스테이트4차,101.9291,202112,11,"45,000",-,5,-,-,2017,감계로 233,-,중개거래,경남 창원의창구,-,아파트
86,경상남도 창원시 의창구 북면 무동리,122-1,0122,0001,휴먼빌2단지,84.9940,202112,10,"22,700",-,10,-,-,2013,동곡로 35,-,중개거래,경남 창원의창구,-,아파트
87,경상남도 창원시 의창구 팔용동,124-2,0124,0002,대동중앙,59.6600,202112,10,"25,700",-,9,-,-,1994,반계로 101,-,중개거래,경남 창원의창구,-,아파트
88,경상남도 창원시 의창구 도계동,305-5,0305,0005,금강빌라,91.3800,202112,10,"15,400",-,3,-,-,1992,도계두리길6번길 11-14,-,중개거래,경남 창원시 의창구,-,아파트
89,경상남도 창원시 의창구 도계동,340-1,0340,0001,해바라기맨션,58.5600,202112,10,"13,500",-,2,-,-,1989,도계로50번길 6-25,-,중개거래,경남 창원의창구,-,아파트
90,경상남도 창원시 의창구 북면 무동리,104-1,0104,0001,창원무동STX칸1차,84.9900,202112,10,"24,000",-,4,-,-,2015,무동서로 76,-,중개거래,경남 창원의창구,-,아파트
91,경상남도 창원시 의창구 북면 신촌리,905-24,0905,0024,춘광2,57.9200,202112,09,"6,700",-,7,-,-,1995,신촌본포로 12-13,-,직거래,-,-,아파트
92,경상남도 창원시 의창구 북면 감계리,225-1,0225,0001,창원감계힐스테이트4차,84.9743,202112,09,"36,400",-,8,-,-,2017,감계로 233,-,중개거래,경남 창원의창구,-,아파트
93,경상남도 창원시 의창구 팔용동,124-2,0124,0002,대동중앙,59.9000,202112,08,"24,800",-,10,-,-,1993,반계로 101,-,중개거래,경남 창원의창구,-,아파트
94,경상남도 창원시 의창구 봉곡동,66,0066,0000,늘푸른마을코오롱,84.3840,202112,08,"29,600",-,7,-,-,1999,지귀로95번길 7,-,중개거래,경남 창원의창구,-,아파트
95,경상남도 창원시 의창구 소답동,133-15,0133,0015,동일그린맨션,84.9000,202112,08,"16,500",-,3,-,-,1992,읍성로 90,-,중개거래,경남 창원의창구,-,아파트
96,경상남도 창원시 의창구 소계동,722-1,0722,0001,경상,46.3500,202112,07,"5,600",-,1,-,-,1984,소계로 113,20220305,중개거래,경남 창원마산회원구,-,아파트
97,경상남도 창원시 의창구 북면 신촌리,995-1,0995,0001,대호,59.8300,202112,07,"5,800",-,6,-,-,1998,천주로 1053,-,중개거래,경남 창원의창구,-,아파트
98,경상남도 창원시 의창구 소계동,722-1,0722,0001,경상,46.3500,202112,07,"5,600",-,1,-,-,1984,소계로 113,-,중개거래,경남 창원마산회원구,-,아파트
99,경상남도 창원시 의창구 도계동,412-4,0412,0004,익산맨션,63.8000,202112,07,"9,700",-,1,-,-,1990,도계로83번길 6-20,-,직거래,-,-,아파트
100,경상남도 창원시 의창구 중동,785,0785,0000,창원중동유니시티2단지,99.1742,202112,07,"80,600",-,42,-,-,2019,중동로 33,20220525,중개거래,경남 창원의창구,-,아파트
101,경상남도 창원시 의창구 도계동,321-9,0321,0009,익산빌라,69.0600,202112,07,"8,000",-,4,-,-,1991,도계두리길86번길 11,-,중개거래,경남 창원성산구 경남 창원의창구,-,아파트
102,경상남도 창원시 의창구 팔용동,124-1,0124,0001,극동,108.7200,202112,07,"33,500",-,2,-,-,1994,팔용로 446,-,중개거래,경남 창원의창구,-,아파트
103,경상남도 창원시 의창구 소답동,110-1,0110,0001,국도그랜드맨션,60.0000,202112,06,"12,300",-,3,-,-,1997,의안로22번길 2,-,중개거래,경남 창원의창구,-,아파트
104,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,168.1800,202112,06,"74,700",-,11,-,-,2010,도계로 135,-,중개거래,경남 창원의창구,-,아파트
105,경상남도 창원시 의창구 도계동,319-2,0319,0002,초원빌라,53.5200,202112,06,"8,300",-,5,-,-,1992,도계두리길 120,-,직거래,-,-,아파트
106,경상남도 창원시 의창구 소답동,146-10,0146,0010,대한맨션,65.4300,202112,06,"12,250",-,3,-,-,1995,의안로56번길 39,-,중개거래,경남 창원의창구,-,아파트
107,경상남도 창원시 의창구 도계동,363-1,0363,0001,제일파크,59.9450,202112,06,"9,200",-,4,-,-,1992,하남천동길 60,-,중개거래,경남 창원성산구 경남 창원의창구,-,아파트
108,경상남도 창원시 의창구 동읍 용정리,20-13,0020,0013,성진까치빌라트5,57.2350,202112,06,"6,800",-,5,-,-,1997,용정길46번길 53,-,중개거래,경남 창원의창구,-,아파트
109,경상남도 창원시 의창구 도계동,347-3,0347,0003,대창빌라,72.6600,202112,04,"10,700",-,4,-,-,1990,원이대로69번길 3,-,중개거래,경남 창원성산구 경남 창원의창구,-,아파트
110,경상남도 창원시 의창구 도계동,412-4,0412,0004,익산맨션,65.5200,202112,04,"8,000",-,5,-,-,1990,도계로83번길 6-20,-,중개거래,경남 창원성산구 경남 창원의창구,-,아파트
111,경상남도 창원시 의창구 도계동,315-1,0315,0001,수림맨션,76.4500,202112,04,"10,600",-,1,-,-,1990,도계두리길 82,-,중개거래,경남 창원성산구 경남 창원의창구,-,아파트
112,경상남도 창원시 의창구 북면 무동리,104-1,0104,0001,창원무동STX칸1차,84.9900,202112,04,"28,000",-,16,-,-,2015,무동서로 76,-,중개거래,경남 창원의창구,-,아파트
113,경상남도 창원시 의창구 북면 무동리,104-1,0104,0001,창원무동STX칸1차,84.9900,202112,04,"25,900",-,12,-,-,2015,무동서로 76,-,중개거래,경남 창원의창구,-,아파트
114,경상남도 창원시 의창구 동정동,277,0277,0000,흥한웰가,116.9500,202112,04,"42,000",-,8,-,-,2004,천주로 33,-,중개거래,경남 창원의창구,-,아파트
115,경상남도 창원시 의창구 북면 감계리,229-1,0229,0001,휴먼빌,84.9300,202112,04,"32,000",-,14,-,-,2014,감계로 297,-,중개거래,경남 창원의창구,-,아파트
116,경상남도 창원시 의창구 동읍 무성리,152,0152,0000,우성전원,66.3850,202112,04,"4,500",-,3,-,-,1991,무성길47번길 9,-,중개거래,경남 창원의창구,-,아파트
117,경상남도 창원시 의창구 중동,790,0790,0000,창원중동유니시티1단지,59.9816,202112,04,"70,500",-,25,-,-,2019,중동로 34,-,중개거래,경남 창원마산합포구 경남 창원의창구,-,아파트
118,경상남도 창원시 의창구 봉곡동,66,0066,0000,늘푸른마을코오롱,84.3840,202112,04,"30,500",-,11,-,-,1999,지귀로95번길 7,-,중개거래,경남 창원의창구,-,아파트
119,경상남도 창원시 의창구 도계동,315-2,0315,0002,청방,59.9400,202112,04,"12,500",-,4,-,-,1994,도계두리길 76,-,중개거래,경남 창원성산구 경남 창원의창구,-,아파트
120,경상남도 창원시 의창구 북면 신촌리,905-24,0905,0024,춘광2,57.9200,202112,03,"6,500",-,15,-,-,1995,신촌본포로 12-13,-,중개거래,경남 창원의창구,-,아파트
121,경상남도 창원시 의창구 북면 무동리,122-1,0122,0001,휴먼빌2단지,59.9910,202112,03,"16,000",-,1,-,-,2013,동곡로 35,-,중개거래,경남 창원의창구,-,아파트
122,경상남도 창원시 의창구 팔용동,124-3,0124,0003,대동차룡,49.9800,202112,03,"18,000",-,8,-,-,1994,반계로 95,-,중개거래,경남 창원의창구,-,아파트
123,경상남도 창원시 의창구 도계동,322-3,0322,0003,강남훼미리,59.4000,202112,03,"12,000",-,9,-,-,1997,하남천서길21번길 8-14,20220208,중개거래,경남 창원의창구,-,아파트
124,경상남도 창원시 의창구 팔용동,124-1,0124,0001,극동,84.8800,202112,03,"31,800",-,13,-,-,1994,팔용로 446,-,중개거래,경남 창원의창구,-,아파트
125,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,103.7500,202112,03,"64,500",-,11,-,-,2011,도계로 135,-,중개거래,경남 창원의창구,-,아파트
126,경상남도 창원시 의창구 서상동,11-5,0011,0005,무학서문마을,84.9300,202112,02,"29,700",-,3,-,-,1999,서상로12번길 83-15,-,중개거래,경남 창원의창구,-,아파트
127,경상남도 창원시 의창구 서상동,213-2,0213,0002,일심골든타워,84.9400,202112,02,"15,000",-,5,-,-,2019,서상로12번길 29,-,중개거래,경남 창원의창구,-,아파트
128,경상남도 창원시 의창구 북면 무동리,123-1,0123,0001,휴먼빌1단지,84.9940,202112,02,"25,300",-,9,-,-,2013,동곡로 33,-,중개거래,경남 창원의창구,-,아파트
129,경상남도 창원시 의창구 북면 감계리,225-1,0225,0001,창원감계힐스테이트4차,78.8923,202112,02,"28,000",-,11,-,-,2017,감계로 233,-,직거래,-,-,아파트
130,경상남도 창원시 의창구 도계동,363-1,0363,0001,제일파크,59.9450,202112,01,"9,000",-,4,-,-,1992,하남천동길 60,-,중개거래,경남 창원의창구,-,아파트
131,경상남도 창원시 의창구 동읍 용잠리,217-4,0217,0004,이조아파트1차,84.6400,202112,01,"8,400",-,1,-,-,2015,의창대로 886,-,직거래,-,-,아파트
132,경상남도 창원시 의창구 팔용동,124-2,0124,0002,대동중앙,59.9000,202112,01,"25,000",-,9,-,-,1993,반계로 101,-,중개거래,경남 창원의창구,-,아파트
133,경상남도 창원시 의창구 팔용동,124-1,0124,0001,극동,59.3400,202112,01,"21,700",-,14,-,-,1994,팔용로 446,-,중개거래,경남 창원의창구,-,아파트
134,경상남도 창원시 의창구 서상동,649,0649,0000,중동대동다숲,84.9338,202112,01,"42,000",-,14,-,-,2005,팔용로 512,-,중개거래,경남 창원의창구,-,아파트
135,경상남도 창원시 의창구 도계동,329,0329,0000,한마음코아,49.4400,202112,01,"11,800",-,9,-,-,1992,도계로50번길 6-46,-,중개거래,경남 창원의창구,-,아파트
136,경상남도 창원시 의창구 팔용동,122,0122,0000,벽산블루밍B,84.9050,202111,30,"43,000",-,17,-,-,1999,반계로 104-8,-,중개거래,경남 창원성산구,-,아파트
137,경상남도 창원시 의창구 팔용동,124-2,0124,0002,대동중앙,59.9000,202111,30,"25,400",-,6,-,-,1993,반계로 101,-,중개거래,경남 창원의창구,-,아파트
138,경상남도 창원시 의창구 북면 무동리,123-1,0123,0001,휴먼빌1단지,59.9910,202111,30,"19,000",-,9,-,-,2013,동곡로 33,-,직거래,-,-,아파트
139,경상남도 창원시 의창구 북면 무동리,123-1,0123,0001,휴먼빌1단지,84.9940,202111,30,"21,000",-,15,-,-,2013,동곡로 33,-,직거래,-,-,아파트
140,경상남도 창원시 의창구 북면 무동리,123-1,0123,0001,휴먼빌1단지,84.9900,202111,30,"24,500",-,7,-,-,2013,동곡로 33,-,중개거래,경남 창원의창구,-,아파트
141,경상남도 창원시 의창구 도계동,420-4,0420,0004,국도그린맨션,65.9400,202111,30,"15,850",-,11,-,-,1997,원이대로103번길 25,-,중개거래,경남 창원의창구,-,아파트
142,경상남도 창원시 의창구 북면 무동리,104-1,0104,0001,창원무동STX칸1차,59.9900,202111,29,"20,700",-,2,-,-,2015,무동서로 76,-,중개거래,경남 창원의창구,-,아파트
143,경상남도 창원시 의창구 북면 무동리,104-1,0104,0001,창원무동STX칸1차,84.9900,202111,29,"25,900",-,7,-,-,2015,무동서로 76,-,중개거래,경남 창원의창구,-,아파트
144,경상남도 창원시 의창구 도계동,414-9,0414,0009,무지개파크,62.9300,202111,27,"9,500",-,1,-,-,1990,도계로83번길 14-20,-,중개거래,경남 창원의창구,-,아파트
145,경상남도 창원시 의창구 중동,786,0786,0000,창원중동유니시티3단지,59.9622,202111,27,"67,000",-,8,-,-,2019,중동로 77,-,중개거래,경남 창원의창구,-,아파트
