NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
22,경상남도 창원시 마산합포구 가포동,747,0747,0000,마창대교반도유보라아이비파크,84.9759,202412,23,"32,000",-,8,개인,개인,2024,가포본동1길 18,-,중개거래,경남 김해시,-,아파트
23,경상남도 창원시 마산합포구 월포동,1,0001,0000,경동메르빌,84.6923,202412,23,"26,800",-,15,개인,개인,2005,중앙동3길 22,20241223,중개거래,경남 창원시 마산합포구,-,아파트
24,경상남도 창원시 마산합포구 현동,620,0620,0000,엘에이치그린품애,84.9100,202412,21,"22,600",-,16,개인,개인,2015,묘촌1길 28,-,중개거래,경남 창원시 마산합포구,-,아파트
25,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202412,21,"37,500",-,9,개인,개인,2019,가포순환로 33,-,중개거래,"경남 창원시 마산합포구, 경남 함안군",-,아파트
26,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202412,21,"33,500",-,1,개인,개인,2019,가포순환로 33,-,중개거래,경남 창원시 마산합포구,-,아파트
27,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202412,21,"35,800",-,25,개인,개인,2019,가포순환로 33,-,중개거래,경남 창원시 마산합포구,-,아파트
28,경상남도 창원시 마산합포구 월영동,708-2,0708,0002,월영동아2,84.9700,202412,21,"18,800",-,6,개인,개인,1998,월영마을로 29,-,중개거래,경남 창원시 마산합포구,-,아파트
29,경상남도 창원시 마산합포구 현동,700,0700,0000,중흥S클래스프라디움3차,105.3198,202412,21,"38,700",-,14,개인,개인,2017,현동1길 8,-,중개거래,경남 창원시 마산합포구,-,아파트
30,경상남도 창원시 마산합포구 월영동,708-2,0708,0002,월영동아2,84.9700,202412,20,"16,900",-,8,개인,개인,1998,월영마을로 29,-,중개거래,경남 창원시 마산합포구,-,아파트
31,경상남도 창원시 마산합포구 현동,700,0700,0000,중흥S클래스프라디움3차,84.9841,202412,20,"30,000",-,14,개인,개인,2017,현동1길 8,-,중개거래,경남 창원시 마산합포구,-,아파트
32,경상남도 창원시 마산합포구 산호동,651,0651,0000,창원칸타빌오션뷰,74.8693,202412,20,"31,000",101,17,개인,개인,2021,합포동6길 8,-,중개거래,경남 창원시 마산합포구,24.12.23,아파트
33,경상남도 창원시 마산합포구 산호동,335-5,0335,0005,일우,23.9400,202412,19,"3,100",-,5,개인,개인,1989,합포동4길 10-1,-,직거래,-,24.12.24,아파트
34,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202412,18,"36,000",-,21,개인,개인,2019,가포순환로 33,-,중개거래,경남 창원시 마산합포구,-,아파트
35,경상남도 창원시 마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,202412,18,"38,000",103동,6,개인,개인,2017,월영남12길 12,-,중개거래,경남 창원시 마산합포구,24.12.20,아파트
36,경상남도 창원시 마산합포구 해운동,66-2,0066,0002,해운한백,46.5200,202412,18,"8,500",-,8,개인,개인,2001,월영동13길 14,-,중개거래,경남 창원시 마산합포구,-,아파트
37,경상남도 창원시 마산합포구 산호동,646,0646,0000,산호경동리인,73.7877,202412,18,"29,800",-,18,개인,개인,2018,산호동로 12,-,중개거래,경남 창원시 마산합포구,-,아파트
38,경상남도 창원시 마산합포구 자산동,22-2,0022,0002,영승,59.8500,202412,18,"6,000",-,4,개인,법인,1992,자산북3길 23,-,중개거래,경남 창원시 마산합포구,-,아파트
39,경상남도 창원시 마산합포구 현동,606,0606,0000,중흥S클래스프라디움2차,84.9995,202412,18,"26,100",-,4,개인,개인,2015,현동9길 14,-,중개거래,경남 창원시 마산합포구,-,아파트
40,경상남도 창원시 마산합포구 중앙동2가,1-498,0001,0498,우방,84.9600,202412,17,"20,300",-,3,개인,개인,1997,중앙동로 10,-,중개거래,경남 창원시 마산합포구,-,아파트
41,경상남도 창원시 마산합포구 현동,700,0700,0000,중흥S클래스프라디움3차,105.3198,202412,17,"36,900",-,5,개인,개인,2017,현동1길 8,-,중개거래,경남 창원시 마산합포구,-,아파트
42,경상남도 창원시 마산합포구 월영동,704-1,0704,0001,현대건설1차,84.9700,202412,17,"16,800",-,12,개인,개인,1998,월영마을로 12,-,중개거래,경남 창원시 마산합포구,-,아파트
43,경상남도 창원시 마산합포구 완월동,330,0330,0000,대광품안애,84.7700,202412,16,"13,000",-,4,개인,개인,2016,완월남14길 26,-,직거래,-,24.12.17,아파트
44,경상남도 창원시 마산합포구 월영동,710-1,0710,0001,현대5,74.5200,202412,16,"14,800",506,1,개인,개인,1998,월영마을로 52,-,중개거래,경남 창원시 마산합포구,24.12.17,아파트
45,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9883,202412,15,"36,000",-,2,개인,개인,2019,가포순환로 33,-,중개거래,경남 창원시 마산합포구,-,아파트
46,경상남도 창원시 마산합포구 교원동,46,0046,0000,무학자이,84.9785,202412,15,"35,900",-,7,개인,개인,2011,노산서18길 19,-,중개거래,경남 창원시 마산합포구,-,아파트
47,경상남도 창원시 마산합포구 현동,608,0608,0000,창원현동하늘채,59.9790,202412,15,"23,400",-,18,개인,개인,2018,현동9길 13,-,중개거래,경남 창원시 마산합포구,-,아파트
48,경상남도 창원시 마산합포구 현동,620,0620,0000,엘에이치그린품애,59.9600,202412,15,"17,800",-,8,개인,개인,2015,묘촌1길 28,-,중개거래,경남 창원시 마산합포구,-,아파트
49,경상남도 창원시 마산합포구 월영동,710-1,0710,0001,현대5,84.9400,202412,14,"21,900",-,20,개인,개인,1998,월영마을로 52,-,중개거래,경남 창원시 마산합포구,-,아파트
50,경상남도 창원시 마산합포구 월영동,710-1,0710,0001,현대5,84.9400,202412,14,"18,500",-,15,개인,개인,1998,월영마을로 52,-,중개거래,경남 창원시 마산합포구,-,아파트
51,경상남도 창원시 마산합포구 월영동,710-1,0710,0001,현대5,74.5200,202412,14,"16,500",-,12,개인,개인,1998,월영마을로 52,-,중개거래,경남 창원시 마산합포구,-,아파트
52,경상남도 창원시 마산합포구 진동면 진동리,592,0592,0000,한일유앤아이,84.9986,202412,14,"18,000",-,9,개인,개인,2008,진북산업로 58,-,중개거래,경남 창원시 마산합포구,-,아파트
53,경상남도 창원시 마산합포구 산호동,18-1,0018,0001,삼성타운,59.6100,202412,13,"15,500",-,15,개인,개인,1996,산호북1길 15,-,중개거래,경남 창원시 마산합포구,-,아파트
54,경상남도 창원시 마산합포구 산호동,651,0651,0000,창원칸타빌오션뷰,74.8693,202412,13,"31,900",-,8,개인,개인,2021,합포동6길 8,-,중개거래,경남 창원시 마산합포구,-,아파트
55,경상남도 창원시 마산합포구 오동동,322,0322,0000,중앙마린파이브아파트,84.6822,202412,13,"31,300",-,15,개인,개인,2014,오동동14길 67,-,중개거래,경남 창원시 마산합포구,-,아파트
56,경상남도 창원시 마산합포구 산호동,646,0646,0000,산호경동리인,73.0884,202412,13,"29,810",-,23,개인,법인,2018,산호동4길 6,-,중개거래,경남 창원시 마산합포구,-,아파트
57,경상남도 창원시 마산합포구 진동면 진동리,201,0201,0000,마산신화하니엘더마린,59.9289,202412,13,"15,700",-,10,개인,개인,2016,동촌길 185,-,중개거래,경남 창원시 마산합포구,-,아파트
58,경상남도 창원시 마산합포구 월영동,708-2,0708,0002,월영동아2,84.9700,202412,13,"18,300",-,5,개인,개인,1998,월영마을로 29,-,중개거래,경남 창원시 마산합포구,-,아파트
59,경상남도 창원시 마산합포구 월영동,710-1,0710,0001,현대5,74.5200,202412,13,"16,000",-,22,개인,개인,1998,월영마을로 52,-,중개거래,경남 창원시 마산합포구,-,아파트
60,경상남도 창원시 마산합포구 해운동,58,0058,0000,경민시티빌,80.1900,202412,13,"19,000",-,18,개인,개인,1998,해안대로 91,-,중개거래,경남 창원시 마산합포구,-,아파트
61,경상남도 창원시 마산합포구 자산동,26-19,0026,0019,자산코랄하우스,157.6050,202412,12,"32,500",-,1,개인,개인,2010,자산서10길 56,20241213,중개거래,경남 창원시 마산합포구,-,아파트
62,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202412,12,"38,500",-,9,개인,개인,2019,가포순환로 33,-,중개거래,경남 창원시 마산합포구,-,아파트
63,경상남도 창원시 마산합포구 교방동,525,0525,0000,창원롯데캐슬프리미어,84.9485,202412,12,"46,200",-,20,개인,개인,2020,노산서18길 80,-,중개거래,경남 창원시 마산합포구,-,아파트
64,경상남도 창원시 마산합포구 완월동,146-3,0146,0003,서광2,59.8400,202412,12,"11,800",-,7,개인,개인,1997,완월남로 54,-,중개거래,경남 창원시 마산합포구,-,아파트
65,경상남도 창원시 마산합포구 자산동,26-19,0026,0019,자산코랄하우스,157.6050,202412,12,"32,500",-,1,개인,개인,2010,자산서10길 56,-,중개거래,경남 창원시 마산합포구,-,아파트
66,경상남도 창원시 마산합포구 해운동,50,0050,0000,두산2,59.3400,202412,11,"13,700",-,15,개인,개인,1993,월영동로 19,-,중개거래,경남 창원시 마산합포구,-,아파트
67,경상남도 창원시 마산합포구 자산동,17-1,0017,0001,자산경남상가,59.9700,202412,11,"8,100",-,8,개인,개인,1994,자산북4길 11,-,중개거래,경남 창원시 성산구,24.12.11,아파트
68,경상남도 창원시 마산합포구 산호동,644,0644,0000,산호베스티움,52.4418,202412,11,"19,200",-,28,개인,개인,2016,회원천북길 491,-,중개거래,경남 창원시 마산합포구,-,아파트
69,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202412,10,"36,500",-,25,개인,개인,2019,가포순환로 33,-,중개거래,경남 창원시 마산합포구,-,아파트
70,경상남도 창원시 마산합포구 자산동,14-6,0014,0006,대림공작2,84.6600,202412,10,"13,900",-,14,개인,개인,1992,자산북4길 8,-,중개거래,경남 창원시 마산합포구,-,아파트
71,경상남도 창원시 마산합포구 중앙동2가,1-498,0001,0498,우방,84.9600,202412,10,"21,500",-,11,개인,개인,1997,중앙동로 10,-,중개거래,경남 창원시 마산합포구,-,아파트
72,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202412,10,"37,200",-,12,개인,개인,2019,가포순환로 33,-,중개거래,경남 창원시 마산합포구,-,아파트
73,경상남도 창원시 마산합포구 월영동,710-1,0710,0001,현대5,74.5200,202412,09,"17,000",-,22,개인,개인,1998,월영마을로 52,-,중개거래,경남 창원시 마산합포구,-,아파트
74,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,149.4602,202412,08,"58,000",138동,18,개인,개인,2019,가포순환로 33,-,중개거래,경남 창원시 마산합포구,24.12.18,아파트
75,경상남도 창원시 마산합포구 오동동,322,0322,0000,중앙마린파이브아파트,84.9754,202412,08,"30,900",-,8,개인,개인,2014,오동동14길 67,-,중개거래,경남 창원시 마산합포구,-,아파트
76,경상남도 창원시 마산합포구 월영동,614-7,0614,0007,월영동아,59.5260,202412,08,"13,500",105,11,개인,개인,1998,월영남로 59,-,중개거래,경남 창원시 마산합포구,24.12.26,아파트
77,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9883,202412,08,"34,800",104동,7,개인,개인,2019,가포순환로 33,-,중개거래,경남 창원시 마산합포구,24.12.23,아파트
78,경상남도 창원시 마산합포구 진동면 진동리,424,0424,0000,마산진동협성엠파이어,71.6764,202412,07,"18,100",-,15,개인,개인,2014,진북산업로 55,-,중개거래,경남 창원시 마산합포구,-,아파트
79,경상남도 창원시 마산합포구 산호동,651,0651,0000,창원칸타빌오션뷰,74.8907,202412,07,"32,900",-,27,개인,개인,2021,합포동6길 8,-,중개거래,경남 창원시 마산합포구,-,아파트
80,경상남도 창원시 마산합포구 해운동,59,0059,0000,해운동성,59.9580,202412,07,"18,600",-,5,개인,개인,1996,월영동16길 17,-,중개거래,경남 창원시 마산합포구,-,아파트
81,경상남도 창원시 마산합포구 중앙동2가,1-500,0001,0500,경동메르빌2차,84.9658,202412,07,"24,900",-,10,개인,개인,2007,중앙동3길 16,-,중개거래,"경남 창원시 마산합포구, 경남 창원시 성산구",-,아파트
82,경상남도 창원시 마산합포구 월영동,709-1,0709,0001,월영현대3,84.9780,202412,07,"21,500",-,11,개인,개인,2002,월영마을로 32,-,중개거래,경남 창원시 마산합포구,-,아파트
83,경상남도 창원시 마산합포구 현동,700,0700,0000,중흥S클래스프라디움3차,84.9841,202412,07,"28,700",-,14,개인,개인,2017,현동1길 8,-,중개거래,경남 창원시 마산합포구,-,아파트
84,경상남도 창원시 마산합포구 완월동,478,0478,0000,화인,84.1200,202412,06,"10,000",102,4,개인,개인,1994,완월남8길 16,-,직거래,-,24.12.11,아파트
85,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,124.6639,202412,06,"53,300",-,8,개인,개인,2019,가포순환로 33,-,중개거래,경남 창원시 마산합포구,-,아파트
86,경상남도 창원시 마산합포구 창포동1가,1,0001,0000,동성아파트,58.5900,202412,06,"11,500",-,13,개인,개인,1992,문화동7길 23,-,중개거래,경남 창원시 마산합포구,-,아파트
87,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9883,202412,05,"36,800",102동,3,개인,개인,2019,가포순환로 33,-,중개거래,경남 창원시 마산합포구,24.12.05,아파트
88,경상남도 창원시 마산합포구 교원동,46,0046,0000,무학자이,59.9626,202412,05,"29,200",-,12,개인,개인,2011,노산서18길 19,-,중개거래,경남 창원시 마산합포구,-,아파트
89,경상남도 창원시 마산합포구 월포동,1,0001,0000,경동메르빌,59.5105,202412,05,"22,200",-,18,개인,개인,2005,중앙동3길 22,-,중개거래,"경남 창원시 마산합포구, 경남 창원시 마산회원구",-,아파트
90,경상남도 창원시 마산합포구 교원동,46,0046,0000,무학자이,84.9785,202412,05,"35,900",-,8,개인,개인,2011,노산서18길 19,-,중개거래,경남 창원시 마산합포구,-,아파트
91,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202412,05,"36,500",-,10,개인,개인,2019,가포순환로 33,-,직거래,-,-,아파트
92,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,124.4567,202412,05,"59,000",135동,19,개인,개인,2019,가포순환로 33,-,직거래,-,24.12.12,아파트
93,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9883,202412,04,"38,800",-,21,개인,개인,2019,가포순환로 33,-,중개거래,경남 창원시 마산합포구,-,아파트
94,경상남도 창원시 마산합포구 현동,210,0210,0000,중흥S클래스프라디움1차,84.9900,202412,04,"25,000",-,6,개인,개인,2014,현동4길 20,-,중개거래,경남 창원시 마산합포구,-,아파트
95,경상남도 창원시 마산합포구 홍문동,12-2,0012,0002,장안리츠빌,84.8526,202412,04,"16,500",-,7,개인,개인,2005,문화남2길 30,-,중개거래,경남 창원시 마산합포구,-,아파트
96,경상남도 창원시 마산합포구 오동동,18-61,0018,0061,기산상가,84.4800,202412,04,"15,900",-,10,개인,개인,1997,오동동14길 29,-,직거래,-,-,아파트
97,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202412,04,"36,000",-,23,개인,개인,2019,가포순환로 33,-,중개거래,경남 창원시 마산합포구,-,아파트
98,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202412,04,"36,000",-,23,개인,개인,2019,가포순환로 33,20241204,중개거래,경남 창원시 마산합포구,-,아파트
99,경상남도 창원시 마산합포구 월영동,534-38,0534,0038,진달래국민주택,65.5700,202412,04,"10,500",-,4,개인,개인,1985,월영남1길 15,-,직거래,-,24.12.06,아파트
100,경상남도 창원시 마산합포구 창포동3가,6-1,0006,0001,리치클하우스,18.4020,202412,04,"4,950",-,4,개인,개인,2011,문화동12길 16,-,중개거래,경남 창원시 마산합포구,-,아파트
101,경상남도 창원시 마산합포구 산호동,651,0651,0000,창원칸타빌오션뷰,63.8376,202412,03,"28,300",-,9,개인,개인,2021,합포동6길 8,-,중개거래,경남 창원시 마산합포구,-,아파트
102,경상남도 창원시 마산합포구 추산동,49-1,0049,0001,신추산,59.7100,202412,03,"7,400",102,6,개인,개인,1996,문신길 169,-,중개거래,경남 창원시 의창구,24.12.16,아파트
103,경상남도 창원시 마산합포구 진동면 진동리,592,0592,0000,한일유앤아이,84.9986,202412,03,"18,700",-,7,개인,개인,2008,진북산업로 58,-,중개거래,경남 창원시 마산합포구,-,아파트
104,경상남도 창원시 마산합포구 월포동,1-1,0001,0001,벽산블루밍,84.9980,202412,03,"33,000",-,5,개인,개인,2007,3·15대로 154,-,중개거래,경남 창원시 마산합포구,-,아파트
105,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202412,02,"36,500",-,10,개인,개인,2019,가포순환로 33,-,중개거래,경남 창원시 마산합포구,-,아파트
106,경상남도 창원시 마산합포구 산호동,651,0651,0000,창원칸타빌오션뷰,74.8693,202412,02,"30,900",103,31,개인,개인,2021,합포동6길 8,-,중개거래,경남 창원시 마산합포구,24.12.13,아파트
107,경상남도 창원시 마산합포구 진동면 사동리,292,0292,0000,건우맨션,59.9500,202412,01,"8,900",-,11,개인,개인,1996,서촌바다길 108,-,중개거래,경남 창원시 마산합포구,-,아파트
108,경상남도 창원시 마산합포구 자산동,15-1,0015,0001,팔도맨션,59.9100,202412,01,"10,500",-,9,개인,개인,1995,자산삼거리로 97,-,중개거래,경남 창원시 마산합포구,-,아파트
109,경상남도 창원시 마산합포구 해운동,38,0038,0000,두산1차,141.5200,202412,01,"22,000",104,2,개인,개인,1991,월영동6길 39,-,중개거래,경남 창원시 마산합포구,24.12.27,아파트
110,경상남도 창원시 마산합포구 현동,700,0700,0000,중흥S클래스프라디움3차,84.9841,202411,30,"33,200",-,17,개인,개인,2017,현동1길 8,-,중개거래,경남 창원시 마산합포구,-,아파트
111,경상남도 창원시 마산합포구 교방동,525,0525,0000,창원롯데캐슬프리미어,84.9302,202411,30,"46,500",-,20,개인,개인,2020,노산서18길 80,-,중개거래,경남 창원시 마산합포구,-,아파트
112,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202411,30,"36,000",-,3,개인,개인,2019,가포순환로 33,-,중개거래,경남 창원시 마산합포구,-,아파트
113,경상남도 창원시 마산합포구 산호동,335-5,0335,0005,일우,22.2300,202411,30,"3,400",-,1,개인,개인,1989,합포동4길 10-1,20241213,직거래,-,-,아파트
114,경상남도 창원시 마산합포구 산호동,335-5,0335,0005,일우,22.2300,202411,30,"3,400",-,1,개인,개인,1989,합포동4길 10-1,-,중개거래,경남 창원시 마산합포구,24.12.13,아파트
115,경상남도 창원시 마산합포구 현동,700,0700,0000,중흥S클래스프라디움3차,84.9841,202411,30,"33,200",-,17,개인,개인,2017,현동1길 8,20241130,중개거래,경남 창원시 마산합포구,-,아파트
116,경상남도 창원시 마산합포구 현동,700,0700,0000,중흥S클래스프라디움3차,84.9841,202411,30,"33,200",-,17,개인,개인,2017,현동1길 8,20241207,중개거래,경남 창원시 마산합포구,-,아파트
117,경상남도 창원시 마산합포구 월영동,708-1,0708,0001,현대3,84.8400,202411,29,"18,000",301,3,개인,개인,1998,월영마을로 27,-,직거래,-,24.12.02,아파트
118,경상남도 창원시 마산합포구 월영동,708-2,0708,0002,월영동아2,59.6250,202411,29,"14,200",-,7,개인,개인,1998,월영마을로 29,-,중개거래,경남 창원시 마산합포구,-,아파트
119,경상남도 창원시 마산합포구 신포동1가,13-1,0013,0001,센트럴,84.8400,202411,29,"24,000",104,10,개인,개인,2001,서성로 23,-,직거래,-,24.12.02,아파트
120,경상남도 창원시 마산합포구 오동동,322,0322,0000,중앙마린파이브아파트,70.1442,202411,29,"28,500",-,17,개인,개인,2014,오동동14길 67,-,중개거래,"경남 창원시 마산합포구, 경남 창원시 마산회원구",-,아파트
121,경상남도 창원시 마산합포구 완월동,330,0330,0000,대광품안애,84.7700,202411,29,"16,000",-,4,개인,개인,2016,완월남14길 26,20241216,직거래,-,-,아파트
122,경상남도 창원시 마산합포구 월영동,593-2,0593,0002,화인아트빌라2,84.9700,202411,29,"12,800",106,13,개인,개인,1992,밤밭고개로 371,-,중개거래,경남 창원시 마산합포구,24.12.19,아파트
123,경상남도 창원시 마산합포구 월포동,1-1,0001,0001,벽산블루밍,84.9980,202411,28,"30,000",102,10,개인,개인,2007,3·15대로 154,-,중개거래,경남 창원시 마산합포구,24.12.13,아파트
124,경상남도 창원시 마산합포구 월영동,708-1,0708,0001,현대3,84.9100,202411,28,"17,000",-,5,개인,개인,1998,월영마을로 27,-,중개거래,경남 창원시 마산합포구,-,아파트
125,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.5262,202411,28,"38,500",-,1,개인,개인,2019,가포순환로 33,-,중개거래,경남 창원시 마산합포구,-,아파트
126,경상남도 창원시 마산합포구 신포동2가,54,0054,0000,삼익,62.6400,202411,28,"13,500",3,9,개인,개인,1979,서성로 43,-,중개거래,경남 창원시 마산합포구,24.12.13,아파트
127,경상남도 창원시 마산합포구 산호동,644,0644,0000,산호베스티움,83.1912,202411,28,"31,000",102동,15,개인,개인,2016,회원천북길 491,-,직거래,-,24.11.29,아파트
128,경상남도 창원시 마산합포구 현동,700,0700,0000,중흥S클래스프라디움3차,84.9841,202411,28,"35,500",-,25,개인,개인,2017,현동1길 8,-,중개거래,경남 창원시 마산합포구,-,아파트
129,경상남도 창원시 마산합포구 중앙동3가,4-198,0004,0198,선화,51.7400,202411,28,"5,800",-,4,개인,개인,1982,중앙북5길 8,-,직거래,-,24.11.28,아파트
130,경상남도 창원시 마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,134.4020,202411,27,"38,000",-,5,개인,개인,2009,노산서18길 142,-,중개거래,경남 창원시 마산합포구,-,아파트
131,경상남도 창원시 마산합포구 현동,700,0700,0000,중흥S클래스프라디움3차,84.9841,202411,27,"36,000",-,17,개인,개인,2017,현동1길 8,-,중개거래,경남 창원시 마산합포구,-,아파트
132,경상남도 창원시 마산합포구 현동,700,0700,0000,중흥S클래스프라디움3차,105.3198,202411,27,"37,300",-,9,개인,개인,2017,현동1길 8,-,중개거래,경남 창원시 마산합포구,-,아파트
133,경상남도 창원시 마산합포구 신포동1가,13-1,0013,0001,센트럴,59.8900,202411,27,"20,900",-,7,개인,개인,2001,서성로 23,-,중개거래,경남 창원시 마산합포구,-,아파트
134,경상남도 창원시 마산합포구 완월동,146-3,0146,0003,서광2,84.7500,202411,27,"14,700",-,4,개인,개인,1997,완월남로 54,-,중개거래,경남 창원시 마산합포구,-,아파트
135,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202411,26,"36,000",-,5,개인,개인,2019,가포순환로 33,-,중개거래,경남 창원시 마산합포구,-,아파트
136,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202411,26,"39,400",-,10,개인,개인,2019,가포순환로 33,20241216,중개거래,경남 창원시 마산합포구,-,아파트
137,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202411,26,"39,400",-,10,개인,개인,2019,가포순환로 33,-,중개거래,경남 창원시 마산합포구,-,아파트
138,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202411,26,"39,400",-,10,개인,개인,2019,가포순환로 33,20241127,중개거래,경남 창원시 마산합포구,-,아파트
