NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
1,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,71.8860,202412,31,"17,000",-,21,개인,개인,2001,호원로 361-3,-,중개거래,경남 창원시 마산회원구,-,아파트
2,경상남도 창원시 마산회원구 양덕동,3-2,0003,0002,남아그린빌라,79.6200,202412,31,"11,000",-,8,개인,개인,1995,양덕동18길 46,-,직거래,-,-,아파트
3,경상남도 창원시 마산회원구 봉암동,277,0277,0000,봉암서광,59.3400,202412,28,"10,800",-,13,개인,개인,2000,봉양로 241,20241231,중개거래,경남 창원시 마산회원구,-,아파트
4,경상남도 창원시 마산회원구 봉암동,277,0277,0000,봉암서광,59.3400,202412,28,"10,800",-,13,개인,개인,2000,봉양로 241,-,중개거래,경남 창원시 마산회원구,-,아파트
5,경상남도 창원시 마산회원구 봉암동,277,0277,0000,봉암서광,59.3400,202412,28,"10,800",-,13,개인,개인,2000,봉양로 241,20241231,중개거래,경남 창원시 마산회원구,-,아파트
6,경상남도 창원시 마산회원구 합성동,144-5,0144,0005,고려맨션,69.7800,202412,26,"9,700",-,1,개인,개인,1986,합성옛길 324,-,중개거래,경남 창원시 마산회원구,-,아파트
7,경상남도 창원시 마산회원구 구암동,87,0087,0000,구암대동,59.9250,202412,26,"15,000",-,3,개인,개인,1998,구암남14길 18,-,중개거래,경남 창원시 마산회원구,-,아파트
8,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,59.9460,202412,26,"16,700",-,13,개인,개인,2001,호원로 361-3,-,중개거래,경남 창원시 마산회원구,-,아파트
9,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,74.9440,202412,26,"50,500",-,9,개인,개인,2015,삼호로 80,-,중개거래,경남 창원시 마산회원구,-,아파트
10,경상남도 창원시 마산회원구 내서읍 삼계리,260,0260,0000,대동이미지2단지,59.9573,202412,26,"13,500",-,13,개인,개인,2003,광려로 29,-,중개거래,경남 창원시 마산회원구,-,아파트
11,경상남도 창원시 마산회원구 구암동,13-7,0013,0007,석보,43.0600,202412,25,"7,600",-,4,개인,개인,1983,구암서6길 36,-,중개거래,경남 창원시 마산회원구,-,아파트
12,경상남도 창원시 마산회원구 내서읍 삼계리,507-1,0507,0001,숲속마을(507-1),75.9500,202412,25,"16,000",-,12,개인,개인,2001,숲속로 30,-,중개거래,경남 창원시 마산회원구,-,아파트
13,경상남도 창원시 마산회원구 내서읍 중리,1038,1038,0000,동신1,105.7800,202412,24,"12,700",106,5,개인,개인,1994,중리상곡로 114,-,직거래,-,24.12.27,아파트
14,경상남도 창원시 마산회원구 내서읍 삼계리,7,0007,0000,THE-푸른,39.7400,202412,24,"9,000",-,11,개인,개인,1998,삼계10길 22,-,직거래,-,-,아파트
15,경상남도 창원시 마산회원구 석전동,252-1,0252,0001,우성,59.4300,202412,23,"8,500",-,5,개인,개인,1985,석전동로 31,-,직거래,-,24.12.24,아파트
16,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,51.5654,202412,23,"32,500",-,31,개인,개인,2019,석전남8길 40,-,중개거래,경남 창원시 마산회원구,-,아파트
17,경상남도 창원시 마산회원구 내서읍 상곡리,195,0195,0000,신성,84.9496,202412,23,"17,200",-,1,개인,개인,2003,상곡로 21,-,중개거래,경남 창원시 마산회원구,-,아파트
18,경상남도 창원시 마산회원구 내서읍 삼계리,304,0304,0000,삼계블루힐스,74.9246,202412,23,"23,300",-,17,개인,개인,2015,광려로 55,-,중개거래,경남 창원시 마산회원구,-,아파트
19,경상남도 창원시 마산회원구 양덕동,64-1,0064,0001,한일타운2,59.9880,202412,23,"20,100",-,12,개인,개인,1996,양덕로 151,-,중개거래,경남 창원시 마산회원구,-,아파트
20,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,59.9460,202412,23,"14,800",-,20,개인,개인,2001,호원로 361-3,-,중개거래,경남 창원시 마산회원구,-,아파트
21,경상남도 창원시 마산회원구 내서읍 호계리,352,0352,0000,현대성우,84.9974,202412,23,"19,800",-,16,개인,개인,2004,광려천북로 58,-,중개거래,경남 창원시 마산회원구,-,아파트
22,경상남도 창원시 마산회원구 내서읍 삼계리,42,0042,0000,한우리2,59.8650,202412,22,"9,150",-,4,개인,개인,2001,삼계1길 18,-,직거래,-,-,아파트
23,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,84.9590,202412,22,"20,000",-,21,개인,개인,2001,호원로 361-3,-,중개거래,경남 창원시 마산회원구,-,아파트
24,경상남도 창원시 마산회원구 내서읍 호계리,80,0080,0000,코오롱하늘채2차,84.9980,202412,20,"24,400",-,1,개인,개인,2005,호원로 359,-,중개거래,경남 창원시 마산회원구,-,아파트
25,경상남도 창원시 마산회원구 회원동,313,0313,0000,e-편한세상창원파크센트럴,59.8849,202412,20,"38,100",-,21,개인,개인,2020,회원남로 65,-,중개거래,경남 창원시 마산합포구,-,아파트
26,경상남도 창원시 마산회원구 내서읍 호계리,80,0080,0000,코오롱하늘채2차,103.9320,202412,20,"30,100",-,5,개인,개인,2005,호원로 359,-,중개거래,경남 창원시 마산회원구,-,아파트
27,경상남도 창원시 마산회원구 합성동,350-6,0350,0006,대화빌아트,80.1190,202412,20,"16,000",-,5,개인,개인,2001,합성남15길 16,-,직거래,-,24.12.20,아파트
28,경상남도 창원시 마산회원구 내서읍 삼계리,34,0034,0000,대동,70.6500,202412,19,"14,100",108,7,개인,개인,1998,삼계5길 30,-,직거래,-,24.12.26,아파트
29,경상남도 창원시 마산회원구 합성동,358,0358,0000,롯데캐슬더퍼스트,84.9948,202412,19,"44,000",-,8,개인,개인,2018,합성북16길 197,-,중개거래,경남 창원시 마산회원구,-,아파트
30,경상남도 창원시 마산회원구 내서읍 삼계리,34,0034,0000,대동,84.9600,202412,19,"20,700",-,6,개인,개인,1998,삼계5길 30,-,중개거래,경남 창원시 마산회원구,-,아파트
31,경상남도 창원시 마산회원구 석전동,260-14,0260,0014,이미지피렌체,84.9381,202412,19,"22,200",-,6,개인,개인,2004,양덕옛1길 37,-,중개거래,경남 창원시 마산회원구,-,아파트
32,경상남도 창원시 마산회원구 구암동,87,0087,0000,구암대동,59.9250,202412,18,"15,000",-,1,개인,개인,1998,구암남14길 13,-,중개거래,경남 창원시 마산회원구,-,아파트
33,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,74.9350,202412,18,"51,900",-,44,개인,개인,2015,삼호로 80,-,중개거래,경남 창원시 마산회원구,-,아파트
34,경상남도 창원시 마산회원구 합성동,358,0358,0000,롯데캐슬더퍼스트,84.9874,202412,18,"45,000",-,5,개인,개인,2018,합성북16길 197,-,중개거래,경남 창원시 마산회원구,-,아파트
35,경상남도 창원시 마산회원구 내서읍 원계리,647,0647,0000,대동다:숲,84.9811,202412,17,"21,800",-,14,개인,개인,2006,광려천남로 267,-,중개거래,경남 창원시 마산회원구,-,아파트
36,경상남도 창원시 마산회원구 내서읍 삼계리,37,0037,0000,대동다:숲,84.9700,202412,17,"19,400",-,6,개인,개인,1999,삼계2길 31,-,중개거래,경남 창원시 마산회원구,-,아파트
37,경상남도 창원시 마산회원구 합성동,694-1,0694,0001,무학,54.3400,202412,17,"8,500",4,4,법인,개인,1987,금강로 35,-,중개거래,경남 창원시 마산회원구,24.12.18,아파트
38,경상남도 창원시 마산회원구 합성동,694-1,0694,0001,무학,49.5600,202412,17,"9,500",2,4,개인,개인,1987,금강로 35,-,직거래,-,24.12.18,아파트
39,경상남도 창원시 마산회원구 회원동,642-1,0642,0001,서광1,58.0500,202412,16,"6,500",-,5,개인,개인,1984,무학로 584,-,중개거래,경남 창원시 마산회원구,-,아파트
40,경상남도 창원시 마산회원구 내서읍 삼계리,42,0042,0000,한우리2,59.8650,202412,16,"10,300",-,9,개인,개인,2001,삼계1길 18,-,중개거래,경남 창원시 마산회원구,-,아파트
41,경상남도 창원시 마산회원구 내서읍 호계리,352,0352,0000,현대성우,65.8752,202412,16,"16,300",-,9,개인,개인,2004,광려천북로 58,-,중개거래,경남 창원시 마산회원구,-,아파트
42,경상남도 창원시 마산회원구 양덕동,153-28,0153,0028,수피아,55.9042,202412,15,"13,300",-,6,개인,개인,2012,양덕남9길 20,-,직거래,-,-,아파트
43,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,84.9952,202412,15,"51,000",-,7,개인,개인,2019,석전남8길 40,-,중개거래,경남 창원시 마산회원구,-,아파트
44,경상남도 창원시 마산회원구 양덕동,79-9,0079,0009,마산양덕4차한일타운,83.6830,202412,15,"32,600",-,10,개인,개인,2004,양덕서로 45,-,중개거래,경남 창원시 마산회원구,-,아파트
45,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,84.9470,202412,14,"60,500",-,35,개인,개인,2015,삼호로 80,-,중개거래,"경남 창원시 마산합포구, 경남 창원시 마산회원구",-,아파트
46,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,84.9409,202412,14,"53,200",-,17,개인,개인,2019,석전남8길 40,-,중개거래,경남 창원시 마산회원구,-,아파트
47,경상남도 창원시 마산회원구 구암동,87,0087,0000,구암대동,84.9900,202412,14,"20,400",-,3,개인,개인,1998,구암남16길 54,-,중개거래,경남 창원시 마산회원구,-,아파트
48,경상남도 창원시 마산회원구 양덕동,910,0910,0000,한일3,59.9322,202412,14,"21,800",-,14,개인,개인,2003,삼호로 151,-,중개거래,경남 창원시 마산회원구,-,아파트
49,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,84.9470,202412,14,"60,500",-,35,개인,개인,2015,삼호로 80,20241220,중개거래,경남 창원시 마산합포구,-,아파트
50,경상남도 창원시 마산회원구 내서읍 삼계리,506,0506,0000,숲속마을주공그린빌4단지,84.5500,202412,14,"18,300",-,3,개인,개인,2002,숲속로 8,-,중개거래,경남 창원시 마산회원구,-,아파트
51,경상남도 창원시 마산회원구 내서읍 삼계리,7,0007,0000,THE-푸른,59.9900,202412,13,"12,700",-,11,개인,개인,1998,삼계10길 22,-,중개거래,경남 창원시 마산회원구,-,아파트
52,경상남도 창원시 마산회원구 내서읍 삼계리,508-1,0508,0001,숲속마을(6단지),59.8500,202412,13,"14,500",-,14,개인,개인,2002,숲속로 27,-,중개거래,경남 창원시 마산회원구,-,아파트
53,경상남도 창원시 마산회원구 내서읍 호계리,790-23,0790,0023,국제한마음,71.3800,202412,13,"10,200",-,9,개인,개인,1992,호계본동로 38,-,중개거래,경남 창원시 마산회원구,-,아파트
54,경상남도 창원시 마산회원구 구암동,87,0087,0000,구암대동,84.9900,202412,12,"21,600",-,20,개인,개인,1998,구암남16길 54,-,중개거래,경남 창원시 마산회원구,-,아파트
55,경상남도 창원시 마산회원구 내서읍 중리,338-1,0338,0001,현대,84.9450,202412,12,"11,250",-,14,개인,개인,1992,호원로 186-1,-,중개거래,경남 창원시 마산회원구,-,아파트
56,경상남도 창원시 마산회원구 합성동,358,0358,0000,롯데캐슬더퍼스트,59.9646,202412,12,"40,000",-,23,개인,개인,2018,합성북16길 197,-,중개거래,경남 창원시 마산회원구,-,아파트
57,경상남도 창원시 마산회원구 양덕동,84-1,0084,0001,메트로시티,195.1910,202412,12,"95,500",-,9,개인,개인,2009,양덕서로 30,-,중개거래,"경남 창원시 마산회원구, 경남 창원시 성산구",-,아파트
58,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,72.1787,202412,11,"44,300",-,23,개인,개인,2019,석전남8길 40,20241219,중개거래,경남 창원시 마산회원구,-,아파트
59,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,72.1787,202412,11,"44,300",-,23,개인,개인,2019,석전남8길 40,-,중개거래,경남 창원시 마산회원구,-,아파트
60,경상남도 창원시 마산회원구 내서읍 삼계리,21,0021,0000,현대,84.3600,202412,10,"22,000",-,2,개인,개인,1998,삼풍로 82,-,중개거래,경남 창원시 마산회원구,-,아파트
61,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,84.9952,202412,10,"53,500",-,17,개인,개인,2019,석전남8길 40,-,중개거래,"경남 창원시 마산합포구, 경남 창원시 마산회원구",-,아파트
62,경상남도 창원시 마산회원구 내서읍 중리,1054,1054,0000,중리백로,59.9200,202412,10,"9,800",-,2,개인,개인,1995,중리상곡로 20-1,-,중개거래,경남 창원시 마산회원구,-,아파트
63,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,84.9590,202412,10,"23,700",-,18,개인,개인,2001,호원로 361-3,-,중개거래,경남 창원시 마산회원구,-,아파트
64,경상남도 창원시 마산회원구 내서읍 삼계리,21,0021,0000,현대,99.4300,202412,09,"27,200",-,8,개인,개인,1998,삼풍로 82,-,중개거래,경남 창원시 마산회원구,-,아파트
65,경상남도 창원시 마산회원구 양덕동,64-1,0064,0001,한일타운2,84.9580,202412,08,"26,800",-,20,개인,개인,1996,양덕로 151,-,중개거래,경남 창원시 마산회원구,-,아파트
66,경상남도 창원시 마산회원구 내서읍 호계리,80,0080,0000,코오롱하늘채2차,103.9320,202412,08,"37,300",-,21,개인,개인,2005,호원로 359,-,중개거래,경남 창원시 마산회원구,-,아파트
67,경상남도 창원시 마산회원구 회원동,313,0313,0000,e-편한세상창원파크센트럴,84.9798,202412,07,"49,800",-,15,개인,개인,2020,회원남로 65,-,중개거래,경남 창원시 마산회원구,-,아파트
68,경상남도 창원시 마산회원구 내서읍 삼계리,290,0290,0000,대동이미지1단지,84.9977,202412,07,"19,000",-,16,개인,개인,2003,광려로 28,-,중개거래,경남 창원시 마산회원구,-,아파트
69,경상남도 창원시 마산회원구 내서읍 삼계리,7,0007,0000,THE-푸른,59.9900,202412,07,"12,200",-,15,개인,개인,1998,삼계10길 22,-,중개거래,경남 창원시 마산회원구,-,아파트
70,경상남도 창원시 마산회원구 양덕동,981,0981,0000,창원롯데캐슬센텀골드,59.9542,202412,07,"37,000",-,6,개인,개인,2023,양덕로 48,-,중개거래,경남 창원시 마산회원구,-,아파트
71,경상남도 창원시 마산회원구 양덕동,84-1,0084,0001,메트로시티,101.2630,202412,07,"56,000",-,16,개인,개인,2009,양덕서로 30,-,중개거래,경남 창원시 마산회원구,-,아파트
72,경상남도 창원시 마산회원구 합성동,358,0358,0000,롯데캐슬더퍼스트,84.9874,202412,06,"43,000",-,2,개인,개인,2018,합성북16길 197,-,중개거래,경남 창원시 마산회원구,-,아파트
73,경상남도 창원시 마산회원구 내서읍 중리,1036,1036,0000,동신2,84.9900,202412,06,"17,500",-,4,개인,개인,1996,중리상곡로 134,-,중개거래,경남 창원시 마산회원구,-,아파트
74,경상남도 창원시 마산회원구 내서읍 호계리,80,0080,0000,코오롱하늘채2차,84.9980,202412,06,"27,600",-,14,개인,개인,2005,호원로 359,-,중개거래,경남 창원시 마산회원구,-,아파트
75,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,101.1400,202412,06,"64,500",207,44,개인,개인,2015,삼호로 80,-,중개거래,경남 창원시 마산회원구,24.12.30,아파트
76,경상남도 창원시 마산회원구 내서읍 중리,1038,1038,0000,동신1,93.2850,202412,06,"14,300",-,15,개인,개인,1994,중리상곡로 114,-,중개거래,"경남 창원시 마산회원구, 경남 창원시 성산구",-,아파트
77,경상남도 창원시 마산회원구 구암동,1344,1344,0000,한성(1344),54.9900,202412,05,"11,000",나,1,개인,개인,1984,구암북11길 60,-,중개거래,경남 창원시 마산회원구,24.12.12,아파트
78,경상남도 창원시 마산회원구 내서읍 삼계리,7,0007,0000,THE-푸른,59.9900,202412,05,"11,400",117,3,법인,개인,1998,삼계10길 22,-,중개거래,"경남 창원시 마산회원구, 경남 창원시 성산구",24.12.27,아파트
79,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,84.9590,202412,05,"19,000",102,20,개인,개인,2001,호원로 361-3,-,중개거래,경남 함안군,24.12.20,아파트
80,경상남도 창원시 마산회원구 내서읍 삼계리,508-1,0508,0001,숲속마을(6단지),84.9000,202412,04,"17,000",603,14,개인,개인,2002,숲속로 27,-,중개거래,경남 창원시 마산회원구,24.12.30,아파트
81,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,59.6825,202412,04,"36,900",-,5,개인,개인,2019,석전남8길 40,-,중개거래,경남 창원시 마산회원구,-,아파트
82,경상남도 창원시 마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,49.7700,202412,03,"7,000",-,8,개인,개인,1993,상곡로 67,-,직거래,-,-,아파트
83,경상남도 창원시 마산회원구 양덕동,84-1,0084,0001,메트로시티,84.8902,202412,03,"52,300",-,25,개인,개인,2009,양덕서로 30,-,중개거래,경남 창원시 마산회원구,-,아파트
84,경상남도 창원시 마산회원구 내서읍 삼계리,506,0506,0000,숲속마을주공그린빌4단지,84.5500,202412,03,"18,300",-,3,개인,개인,2002,숲속로 8,20241214,중개거래,경남 창원시 마산회원구,-,아파트
85,경상남도 창원시 마산회원구 내서읍 호계리,80,0080,0000,코오롱하늘채2차,103.9320,202412,02,"35,800",-,23,개인,개인,2005,호원로 359,-,직거래,-,-,아파트
86,경상남도 창원시 마산회원구 내서읍 중리,1038,1038,0000,동신1,117.1200,202411,30,"20,000",-,7,개인,개인,1994,중리상곡로 114,-,중개거래,"경남 창원시 마산회원구, 경남 함안군",-,아파트
87,경상남도 창원시 마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,41.8500,202411,30,"5,000",-,12,개인,개인,1993,상곡로 67,-,중개거래,경남 창원시 마산회원구,-,아파트
88,경상남도 창원시 마산회원구 내서읍 중리,1054,1054,0000,중리백로,59.9200,202411,30,"9,900",1106,9,개인,개인,1995,중리상곡로 20-1,-,중개거래,경남 창원시 마산회원구,24.12.20,아파트
89,경상남도 창원시 마산회원구 양덕동,77-8,0077,0008,마산양덕동동아위드필하임,79.0133,202411,30,"32,000",-,14,개인,개인,2017,양덕서로 45-1,-,중개거래,경남 창원시 마산회원구,-,아파트
90,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,59.9460,202411,30,"14,000",-,1,개인,개인,2001,호원로 361-3,-,중개거래,경남 창원시 마산회원구,-,아파트
91,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,74.9440,202411,30,"49,000",201,46,개인,개인,2015,삼호로 80,-,중개거래,경남 창원시 마산회원구,24.12.30,아파트
92,경상남도 창원시 마산회원구 양덕동,910,0910,0000,한일3,59.9322,202411,30,"19,900",-,3,개인,개인,2003,삼호로 151,-,중개거래,"경남 창원시 마산합포구, 경남 창원시 마산회원구",-,아파트
93,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,59.6825,202411,29,"39,400",-,33,개인,개인,2019,석전남8길 40,-,중개거래,경남 창원시 마산회원구,-,아파트
94,경상남도 창원시 마산회원구 양덕동,84-1,0084,0001,메트로시티,124.4478,202411,29,"58,800",-,4,개인,개인,2009,양덕서로 30,-,중개거래,경남 창원시 마산회원구,-,아파트
95,경상남도 창원시 마산회원구 양덕동,888-1,0888,0001,우성,84.7200,202411,29,"20,000",-,13,개인,개인,1998,양덕옛2길 16,-,직거래,-,-,아파트
96,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,71.8860,202411,29,"17,000",-,18,개인,개인,2001,호원로 361-3,-,중개거래,경남 창원시 마산회원구,-,아파트
97,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,84.9370,202411,29,"55,000",-,8,개인,개인,2015,삼호로 80,-,중개거래,경남 창원시 마산회원구,-,아파트
98,경상남도 창원시 마산회원구 양덕동,910,0910,0000,한일3,84.9326,202411,28,"23,000",-,1,개인,개인,2003,삼호로 151,-,중개거래,"경남 창원시 마산합포구, 경남 창원시 마산회원구",-,아파트
99,경상남도 창원시 마산회원구 합성동,358,0358,0000,롯데캐슬더퍼스트,84.9874,202411,28,"40,500",102,3,개인,개인,2018,합성북16길 197,-,중개거래,경남 창원시 마산회원구,24.12.20,아파트
100,경상남도 창원시 마산회원구 내서읍 삼계리,507-1,0507,0001,숲속마을(507-1),84.5100,202411,28,"17,500",-,9,개인,개인,2001,숲속로 30,-,중개거래,경남 창원시 마산회원구,-,아파트
101,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,59.9460,202411,28,"16,400",114,9,개인,개인,2001,호원로 361-3,-,중개거래,경남 창원시 마산회원구,24.12.20,아파트
102,경상남도 창원시 마산회원구 내서읍 삼계리,37,0037,0000,대동다:숲,84.9700,202411,28,"19,500",-,8,개인,개인,1999,삼계2길 31,-,중개거래,경남 창원시 마산회원구,-,아파트
103,경상남도 창원시 마산회원구 양덕동,102-1,0102,0001,신성미소지움,84.8083,202411,27,"21,700",101,5,개인,개인,2003,양덕북17길 73,-,직거래,-,24.11.27,아파트
104,경상남도 창원시 마산회원구 내서읍 중리,338-1,0338,0001,현대,74.2950,202411,26,"8,700",6,6,개인,개인,1992,호원로 186-1,-,중개거래,경남 창원시 마산회원구,24.12.05,아파트
105,경상남도 창원시 마산회원구 양덕동,888-1,0888,0001,우성,59.9700,202411,26,"21,000",-,13,개인,개인,1998,양덕옛2길 16,-,중개거래,경남 창원시 마산회원구,-,아파트
106,경상남도 창원시 마산회원구 내서읍 호계리,348,0348,0000,중리2차서광,59.4000,202411,26,"8,250",-,14,개인,개인,1992,호계안길 91,-,중개거래,경남 창원시 마산회원구,-,아파트
107,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,59.6825,202411,25,"39,400",-,17,개인,개인,2019,석전남8길 40,-,중개거래,경남 창원시 마산회원구,-,아파트
108,경상남도 창원시 마산회원구 내서읍 삼계리,21,0021,0000,현대,77.2400,202411,25,"21,500",103,10,개인,개인,1998,삼풍로 82,-,직거래,-,24.11.28,아파트
109,경상남도 창원시 마산회원구 양덕동,74-1,0074,0001,한일타운,84.8600,202411,25,"29,700",-,6,개인,개인,1994,양덕옛2길 58,-,중개거래,경남 창원시 마산회원구,-,아파트
110,경상남도 창원시 마산회원구 내서읍 중리,1038,1038,0000,동신1,117.1200,202411,25,"18,500",105,13,개인,개인,1994,중리상곡로 114,-,직거래,-,24.12.04,아파트
111,경상남도 창원시 마산회원구 양덕동,84-1,0084,0001,메트로시티,134.6541,202411,24,"78,000",-,13,개인,개인,2009,양덕서로 30,-,중개거래,경남 창원시 마산회원구,-,아파트
112,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,72.1787,202411,23,"46,500",-,20,개인,개인,2019,석전남8길 40,-,중개거래,경남 창원시 마산회원구,-,아파트
113,경상남도 창원시 마산회원구 양덕동,535,0535,0000,양덕코오롱하늘채,84.9783,202411,23,"46,400",-,27,개인,개인,2016,양덕서5길 15,-,중개거래,"경남 창원시 마산합포구, 경남 창원시 마산회원구",-,아파트
114,경상남도 창원시 마산회원구 내서읍 삼계리,260,0260,0000,대동이미지2단지,59.9841,202411,23,"12,800",-,16,개인,개인,2003,광려로 29,-,중개거래,경남 창원시 마산회원구,-,아파트
115,경상남도 창원시 마산회원구 회원동,21-4,0021,0004,신우투시스빌리지,84.9875,202411,22,"21,000",-,2,개인,개인,2005,북성로 188,-,중개거래,경남 창원시 마산회원구,-,아파트
116,경상남도 창원시 마산회원구 구암동,87,0087,0000,구암대동,84.9900,202411,22,"19,500",-,5,개인,개인,1998,구암남16길 54,-,중개거래,경남 창원시 마산회원구,-,아파트
117,경상남도 창원시 마산회원구 내서읍 삼계리,38,0038,0000,한우리,59.8650,202411,22,"9,800",-,8,개인,개인,2000,삼계1길 48,-,중개거래,"경남 창원시 마산회원구, 경남 함안군",-,아파트
118,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,71.8860,202411,22,"17,800",-,6,개인,개인,2001,호원로 361-3,-,중개거래,경남 창원시 마산회원구,-,아파트
119,경상남도 창원시 마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,41.8500,202411,22,"5,100",204,4,개인,개인,1993,상곡로 67,-,중개거래,경남 창원시 마산회원구,24.12.02,아파트
120,경상남도 창원시 마산회원구 회원동,415,0415,0000,한효,143.0200,202411,22,"24,000",1,6,개인,개인,1994,회원동3길 38,-,직거래,-,24.12.24,아파트
121,경상남도 창원시 마산회원구 양덕동,84-1,0084,0001,메트로시티,124.4478,202411,21,"61,800",-,18,개인,개인,2009,양덕서로 30,-,중개거래,"경남 창원시 마산합포구, 경남 창원시 마산회원구",-,아파트
122,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,84.9470,202411,20,"57,250",204,32,개인,개인,2015,삼호로 80,-,중개거래,경남 창원시 마산회원구,24.12.16,아파트
123,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,59.6825,202411,20,"39,000",-,22,개인,개인,2019,석전남8길 40,-,중개거래,"경남 창원시 마산회원구, 경남 창원시 성산구",-,아파트
124,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,84.9409,202411,20,"54,000",103,29,개인,개인,2019,석전남8길 40,-,직거래,-,24.12.16,아파트
125,경상남도 창원시 마산회원구 내서읍 호계리,352,0352,0000,현대성우,65.8752,202411,20,"14,500",-,6,개인,개인,2004,광려천북로 58,-,중개거래,경남 창원시 마산회원구,-,아파트
126,경상남도 창원시 마산회원구 회원동,313,0313,0000,e-편한세상창원파크센트럴,103.2221,202411,20,"55,000",-,4,개인,개인,2020,회원남로 65,-,중개거래,경남 창원시 마산회원구,-,아파트
127,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,114.0580,202411,20,"81,000",-,21,개인,개인,2015,삼호로 80,-,중개거래,경남 창원시 마산회원구,-,아파트
128,경상남도 창원시 마산회원구 내서읍 호계리,80,0080,0000,코오롱하늘채2차,84.9980,202411,19,"24,400",-,1,개인,개인,2005,호원로 359,20241220,중개거래,경남 창원시 마산회원구,-,아파트
129,경상남도 창원시 마산회원구 회원동,313,0313,0000,e-편한세상창원파크센트럴,59.8849,202411,19,"37,600",-,12,개인,개인,2020,회원남로 65,-,중개거래,경남 창원시 마산합포구,-,아파트
130,경상남도 창원시 마산회원구 내서읍 원계리,832-49,0832,0049,한일유엔아이,84.4857,202411,19,"20,000",-,2,개인,개인,2005,광려천남로 245,-,직거래,-,-,아파트
131,경상남도 창원시 마산회원구 내서읍 삼계리,290,0290,0000,대동이미지1단지,84.9274,202411,19,"18,100",-,9,개인,개인,2003,광려로 28,-,중개거래,경남 창원시 마산회원구,-,아파트
132,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,59.6947,202411,19,"38,700",-,21,개인,개인,2019,석전남8길 40,-,중개거래,경남 창원시 마산회원구,-,아파트
133,경상남도 창원시 마산회원구 내서읍 호계리,80,0080,0000,코오롱하늘채2차,74.1880,202411,19,"23,200",-,13,개인,개인,2005,호원로 359,-,중개거래,경남 창원시 마산회원구,-,아파트
134,경상남도 창원시 마산회원구 내서읍 삼계리,38,0038,0000,한우리,59.8650,202411,18,"10,750",104,6,개인,개인,2000,삼계1길 48,-,중개거래,경남 창원시 마산회원구,24.12.10,아파트
135,경상남도 창원시 마산회원구 양덕동,148-3,0148,0003,삼성버킹궁,84.8090,202411,18,"20,000",101,11,개인,개인,2002,용마로 142,-,직거래,-,24.12.18,아파트
