NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
352,경상남도 창원시 성산구 사파동,93,0093,0000,동성,49.5000,202411,09,"15,700",-,14,개인,개인,1992,창이대로 737,-,중개거래,경남 창원시 성산구,-,아파트
353,경상남도 창원시 성산구 반림동,18,0018,0000,트리비앙,59.9800,202411,09,"43,300",-,2,개인,개인,2006,원이대로 495,-,중개거래,경남 창원시 성산구,-,아파트
354,경상남도 창원시 성산구 반림동,18,0018,0000,트리비앙,59.9800,202411,09,"43,300",-,2,개인,개인,2006,원이대로 495,-,중개거래,경남 창원시 성산구,-,아파트
355,경상남도 창원시 성산구 반림동,18,0018,0000,트리비앙,84.9900,202411,09,"62,000",-,18,개인,개인,2006,원이대로 495,-,중개거래,경남 창원시 성산구,-,아파트
356,경상남도 창원시 성산구 대원동,40,0040,0000,포레나대원,68.1992,202411,09,"57,000",-,6,개인,개인,2018,창원천로 34,-,중개거래,경남 창원시 성산구,-,아파트
357,경상남도 창원시 성산구 성주동,168,0168,0000,프리빌리지2차,84.9795,202411,09,"44,800",-,14,개인,개인,2010,창원대로1209번길 22,-,중개거래,경남 창원시 진해구,-,아파트
358,경상남도 창원시 성산구 가음동,12,0012,0000,창원센텀푸르지오,84.9004,202411,09,"72,000",-,7,개인,개인,2018,가음정로 59,-,중개거래,경남 창원시 성산구,-,아파트
359,경상남도 창원시 성산구 가음동,13,0013,0000,창원가음한화꿈에그린,84.9763,202411,09,"66,300",-,26,개인,개인,2017,원이대로878번길 9,-,중개거래,경남 창원시 성산구,-,아파트
360,경상남도 창원시 성산구 반림동,10,0010,0000,노블파크,101.9300,202411,08,"55,300",-,6,개인,개인,2007,원이대로 449,-,중개거래,경남 창원시 성산구,-,아파트
361,경상남도 창원시 성산구 신촌동,23-5,0023,0005,동성빌라1차,75.5700,202411,08,"14,300",-,3,개인,개인,1987,신촌로 113,20241112,중개거래,경남 창원시 성산구,-,아파트
362,경상남도 창원시 성산구 반지동,27,0027,0000,까치1차,30.2400,202411,08,"15,000",110,2,개인,개인,1990,창원천로 254,-,중개거래,경남 창원시 성산구,24.11.18,아파트
363,경상남도 창원시 성산구 대원동,40,0040,0000,포레나대원,84.3530,202411,08,"64,300",-,6,개인,개인,2018,창원천로 34,-,중개거래,경남 창원시 성산구,-,아파트
364,경상남도 창원시 성산구 사파정동,1127,1127,0000,성산반도유보라아이비파크,78.9547,202411,08,"51,400",113,4,개인,개인,2022,비음로 191,-,중개거래,경남 창원시 성산구,24.12.26,아파트
365,경상남도 창원시 성산구 신촌동,23-5,0023,0005,동성빌라1차,75.5700,202411,08,"14,300",-,3,개인,개인,1987,신촌로 113,-,중개거래,경남 창원시 성산구,-,아파트
366,경상남도 창원시 성산구 사파동,143,0143,0000,동서,41.9200,202411,08,"23,500",-,2,개인,개인,1989,신사로 116,-,중개거래,경남 창원시 성산구,-,아파트
367,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,59.9700,202411,08,"21,000",-,19,개인,개인,1994,원이대로 774,-,중개거래,경남 창원시 성산구,-,아파트
368,경상남도 창원시 성산구 상남동,44-1,0044,0001,대동,59.8320,202411,08,"28,000",-,22,개인,개인,1994,동산로 115,-,중개거래,경남 창원시 성산구,-,아파트
369,경상남도 창원시 성산구 반림동,10,0010,0000,노블파크,59.9800,202411,07,"44,300",-,6,개인,개인,2007,원이대로 449,-,중개거래,경남 창원시 성산구,-,아파트
370,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,84.9100,202411,07,"37,000",508,15,개인,개인,1994,원이대로 774,-,중개거래,경남 창원시 성산구,24.11.12,아파트
371,경상남도 창원시 성산구 상남동,65-1,0065,0001,꿈에그린,84.9248,202411,07,"60,900",-,10,개인,개인,2014,토월로27번길 18,-,중개거래,경남 창원시 성산구,-,아파트
372,경상남도 창원시 성산구 남양동,24,0024,0000,피오르빌,39.7000,202411,07,"11,900",209,9,개인,개인,1995,대정로 84,-,중개거래,경남 창원시 성산구,24.11.11,아파트
373,경상남도 창원시 성산구 반림동,18,0018,0000,트리비앙,84.9500,202411,07,"62,000",223,16,개인,법인,2006,원이대로 495,-,중개거래,경남 창원시 성산구,24.12.13,아파트
374,경상남도 창원시 성산구 대원동,80-1,0080,0001,대동1차황토방,84.8700,202411,07,"24,200",-,10,개인,개인,1999,창원대로 548,-,중개거래,경남 창원시 성산구,-,아파트
375,경상남도 창원시 성산구 사파동,93,0093,0000,동성,59.9200,202411,07,"21,000",-,19,개인,개인,1992,창이대로 737,-,중개거래,경남 창원시 성산구,-,아파트
376,경상남도 창원시 성산구 대방동,371,0371,0000,대동디지털황토방,84.9026,202411,07,"37,000",205,20,개인,개인,2001,창이대로881번길 8,-,중개거래,경남 창원시 성산구,24.11.29,아파트
377,경상남도 창원시 성산구 대방동,375,0375,0000,덕산타운2,84.8700,202411,07,"31,750",-,10,개인,개인,1996,대암로 272,-,중개거래,경남 창원시 성산구,-,아파트
378,경상남도 창원시 성산구 용호동,62,0062,0000,롯데2단지,55.6500,202411,07,"50,600",-,3,개인,개인,1987,용지로239번길 19-30,-,중개거래,경남 창원시 성산구,-,아파트
379,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,108.5000,202411,06,"40,000",301,12,개인,개인,1994,원이대로 774,-,중개거래,"경남 창원시 성산구, 경남 창원시 의창구",24.12.24,아파트
380,경상남도 창원시 성산구 남양동,24,0024,0000,피오르빌,49.5100,202411,06,"14,200",206,9,개인,개인,1995,대정로 84,-,중개거래,경남 창원시 성산구,24.11.28,아파트
381,경상남도 창원시 성산구 반림동,4-1,0004,0001,현대2차,69.8400,202411,06,"30,000",-,15,개인,개인,1989,반송로 177,-,중개거래,경남 창원시 의창구,-,아파트
382,경상남도 창원시 성산구 반림동,4-1,0004,0001,현대2차,84.7800,202411,06,"39,000",206,2,개인,개인,1989,반송로 177,-,중개거래,경남 창원시 성산구,24.12.27,아파트
383,경상남도 창원시 성산구 반림동,18,0018,0000,트리비앙,101.9300,202411,06,"64,800",-,8,개인,개인,2006,원이대로 495,-,중개거래,경남 창원시 성산구,-,아파트
384,경상남도 창원시 성산구 대방동,358,0358,0000,대동,59.9900,202411,06,"18,200",108,3,개인,개인,1992,대정로 142,-,중개거래,경남 창원시 성산구,24.12.19,아파트
385,경상남도 창원시 성산구 대방동,371,0371,0000,대동디지털황토방,84.9026,202411,06,"38,000",205,16,개인,개인,2001,창이대로881번길 8,-,중개거래,경남 창원시 성산구,24.12.30,아파트
386,경상남도 창원시 성산구 상남동,44-1,0044,0001,대동,59.8320,202411,06,"29,100",-,13,개인,개인,1995,동산로 115,-,중개거래,경남 창원시 성산구,-,아파트
387,경상남도 창원시 성산구 용호동,67-2,0067,0002,무학,56.4300,202411,06,"32,300",10,3,개인,개인,1988,외동반림로 200,-,중개거래,경남 창원시 성산구,24.12.13,아파트
388,경상남도 창원시 성산구 반림동,4-1,0004,0001,현대2차,69.8400,202411,06,"30,000",-,15,개인,개인,1989,반송로 177,20241112,중개거래,경남 창원시 의창구,-,아파트
389,경상남도 창원시 성산구 성주동,153,0153,0000,유니온빌리지,84.9457,202411,06,"37,500",-,15,개인,개인,2005,삼정자로 79,-,중개거래,경남 창원시 성산구,-,아파트
390,경상남도 창원시 성산구 남양동,4,0004,0000,롯데,84.7050,202411,06,"27,700",2,15,개인,개인,1990,대암로 56,-,중개거래,"경남 창원시 마산회원구, 경남 창원시 성산구",24.12.20,아파트
391,경상남도 창원시 성산구 반림동,8,0008,0000,럭키,59.2200,202411,05,"25,400",-,13,개인,개인,1989,반송로 105,-,중개거래,경남 창원시 성산구,-,아파트
392,경상남도 창원시 성산구 반지동,27,0027,0000,까치1차,31.4500,202411,05,"15,400",108,3,개인,개인,1990,창원천로 254,-,중개거래,경남 창원시 성산구,24.11.15,아파트
393,경상남도 창원시 성산구 용호동,70,0070,0000,용지아이파크,127.3672,202411,05,"165,000",-,9,개인,개인,2017,원이대로579번길 13,-,중개거래,경남 창원시 성산구,-,아파트
394,경상남도 창원시 성산구 성주동,153,0153,0000,유니온빌리지,84.9457,202411,05,"37,000",-,9,개인,개인,2005,삼정자로 79,-,중개거래,경남 창원시 성산구,-,아파트
395,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,49.9800,202411,05,"17,000",202,6,개인,개인,1994,원이대로 774,-,직거래,-,24.11.07,아파트
396,경상남도 창원시 성산구 용호동,66,0066,0000,일동,50.9900,202411,05,"28,200",1,4,개인,개인,1986,외동반림로 216,-,직거래,-,24.11.15,아파트
397,경상남도 창원시 성산구 대원동,80-1,0080,0001,대동1차황토방,84.8700,202411,05,"24,250",103,7,개인,개인,1999,창원대로 548,-,중개거래,경남 창원시 성산구,24.12.09,아파트
398,경상남도 창원시 성산구 남양동,23,0023,0000,위드파크아파트,53.8200,202411,05,"17,600",402,14,개인,개인,1998,가양로 99,-,중개거래,경남 창원시 성산구,24.11.07,아파트
399,경상남도 창원시 성산구 대원동,40,0040,0000,포레나대원,68.1992,202411,04,"58,800",-,6,개인,개인,2018,창원천로 34,20241217,중개거래,경남 창원시 성산구,-,아파트
400,경상남도 창원시 성산구 대원동,40,0040,0000,포레나대원,68.1992,202411,04,"58,800",-,6,개인,개인,2018,창원천로 34,-,중개거래,경남 창원시 성산구,-,아파트
401,경상남도 창원시 성산구 반지동,24,0024,0000,까치2차,54.0900,202411,04,"15,500",-,14,개인,개인,1991,창원천로 256,-,중개거래,경남 창원시 성산구,-,아파트
402,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,59.9700,202411,04,"21,500",-,13,개인,개인,1994,원이대로 774,-,중개거래,경남 창원시 성산구,-,아파트
403,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,49.6800,202411,04,"12,800",308,2,개인,개인,1992,대암로 82,-,중개거래,경남 창원시 성산구,24.12.19,아파트
404,경상남도 창원시 성산구 반림동,18,0018,0000,트리비앙,59.9800,202411,04,"47,500",-,11,개인,개인,2006,원이대로 495,-,중개거래,경남 창원시 성산구,-,아파트
405,경상남도 창원시 성산구 가음동,15,0015,0000,창원더샵센트럴파크3단지,71.8621,202411,04,"55,500",-,18,개인,개인,2017,원이대로863번길 7,20241104,중개거래,경남 창원시 성산구,-,아파트
406,경상남도 창원시 성산구 가음동,15,0015,0000,창원더샵센트럴파크3단지,71.8621,202411,04,"55,500",-,18,개인,개인,2017,원이대로863번길 7,-,중개거래,경남 창원시 성산구,-,아파트
407,경상남도 창원시 성산구 가음동,23-3,0023,0003,은아,49.8300,202411,04,"18,500",3,1,개인,개인,1987,원이대로883번길 6,-,중개거래,경남 창원시 성산구,24.12.06,아파트
408,경상남도 창원시 성산구 성주동,153,0153,0000,유니온빌리지,181.4957,202411,04,"73,000",103,5,개인,개인,2005,삼정자로 79,-,중개거래,경남 창원시 성산구,24.11.05,아파트
409,경상남도 창원시 성산구 남양동,24,0024,0000,피오르빌,39.7000,202411,04,"11,400",-,2,개인,개인,1995,대정로 84,-,중개거래,경남 창원시 성산구,-,아파트
410,경상남도 창원시 성산구 가음동,13,0013,0000,창원가음한화꿈에그린,84.9763,202411,03,"70,000",-,12,개인,개인,2017,원이대로878번길 9,-,중개거래,경남 창원시 성산구,-,아파트
411,경상남도 창원시 성산구 가음동,15,0015,0000,창원더샵센트럴파크3단지,84.8797,202411,03,"64,000",-,19,개인,개인,2017,원이대로863번길 7,-,중개거래,경남 창원시 성산구,-,아파트
412,경상남도 창원시 성산구 반림동,10,0010,0000,노블파크,84.9700,202411,03,"56,000",-,13,개인,개인,2007,원이대로 449,-,중개거래,경남 창원시 성산구,-,아파트
413,경상남도 창원시 성산구 반림동,18,0018,0000,트리비앙,76.0300,202411,02,"51,400",-,6,개인,개인,2006,원이대로 495,-,중개거래,경남 창원시 성산구,-,아파트
414,경상남도 창원시 성산구 대원동,40,0040,0000,포레나대원,59.0578,202411,02,"50,000",-,26,개인,개인,2018,창원천로 34,-,중개거래,"경남 창원시 성산구, 경남 창원시 의창구",-,아파트
415,경상남도 창원시 성산구 용호동,70,0070,0000,용지아이파크,84.7312,202411,02,"88,000",103,13,개인,개인,2017,원이대로579번길 13,-,중개거래,경남 창원시 성산구,24.11.12,아파트
416,경상남도 창원시 성산구 남양동,22,0022,0000,성원2차,84.9200,202411,02,"24,900",-,4,개인,개인,1992,대정로 99,-,중개거래,경남 창원시 성산구,-,아파트
417,경상남도 창원시 성산구 대방동,358,0358,0000,대동,59.9900,202411,02,"18,800",108,11,개인,개인,1992,대정로 142,-,중개거래,경남 창원시 성산구,24.12.20,아파트
418,경상남도 창원시 성산구 대방동,371,0371,0000,대동디지털황토방,59.7686,202411,02,"30,700",-,9,개인,개인,2001,창이대로881번길 8,-,중개거래,경남 창원시 성산구,-,아파트
419,경상남도 창원시 성산구 대방동,367,0367,0000,대동황토방,84.1272,202411,02,"34,800",108,2,개인,개인,2001,창이대로881번길 19,-,중개거래,경남 창원시 성산구,24.12.17,아파트
420,경상남도 창원시 성산구 성주동,153,0153,0000,유니온빌리지,101.9710,202411,02,"42,500",-,1,개인,개인,2005,삼정자로 79,-,중개거래,경남 창원시 성산구,-,아파트
421,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,49.9800,202411,02,"16,400",202,9,개인,개인,1994,원이대로 774,-,중개거래,경남 창원시 성산구,24.11.29,아파트
422,경상남도 창원시 성산구 반림동,4-1,0004,0001,현대2차,69.8400,202411,02,"33,700",207,10,개인,개인,1989,반송로 177,-,중개거래,경남 창원시 성산구,24.12.10,아파트
423,경상남도 창원시 성산구 반림동,18,0018,0000,트리비앙,76.0300,202411,02,"58,000",-,18,개인,개인,2006,원이대로 495,-,중개거래,경남 창원시 성산구,-,아파트
424,경상남도 창원시 성산구 반림동,18,0018,0000,트리비앙,59.9800,202411,02,"42,300",-,3,개인,개인,2006,원이대로 495,-,중개거래,경남 창원시 성산구,-,아파트
425,경상남도 창원시 성산구 가음동,15,0015,0000,창원더샵센트럴파크3단지,71.8621,202411,01,"55,500",-,9,개인,개인,2017,원이대로863번길 7,-,중개거래,경남 창원시 성산구,-,아파트
426,경상남도 창원시 성산구 대원동,40,0040,0000,포레나대원,84.3530,202411,01,"67,400",-,15,개인,개인,2018,창원천로 34,-,중개거래,경남 창원시 성산구,-,아파트
427,경상남도 창원시 성산구 신촌동,23-2,0023,0002,성원,52.7100,202411,01,"10,600",-,2,개인,개인,1987,신촌로 123,-,중개거래,경남 창원시 성산구,-,아파트
428,경상남도 창원시 성산구 대방동,374,0374,0000,대방동성,60.0000,202411,01,"23,550",-,19,개인,개인,1996,대암로 282,-,중개거래,경남 창원시 의창구,-,아파트
429,경상남도 창원시 성산구 사파동,93,0093,0000,동성,49.5000,202411,01,"14,000",106,8,개인,개인,1992,창이대로 737,-,중개거래,경남 창원시 성산구,24.11.12,아파트
430,경상남도 창원시 성산구 대원동,40,0040,0000,포레나대원,84.3530,202411,01,"67,400",-,15,개인,개인,2018,창원천로 34,20241217,중개거래,경남 창원시 성산구,-,아파트
431,경상남도 창원시 성산구 대원동,40,0040,0000,포레나대원,84.3530,202411,01,"64,200",-,4,개인,개인,2018,창원천로 34,-,중개거래,경남 창원시 성산구,-,아파트
432,경상남도 창원시 성산구 남양동,24,0024,0000,피오르빌,39.7000,202411,01,"10,500",209,15,개인,개인,1995,대정로 84,-,중개거래,경남 창원시 성산구,24.11.29,아파트
433,경상남도 창원시 성산구 가음동,17,0017,0000,창원더샵센트럴파크1단지,84.8074,202411,01,"62,900",104,9,개인,개인,2017,대정로40번길 7,-,중개거래,경남 창원시 성산구,24.12.26,아파트
434,경상남도 창원시 성산구 용호동,66,0066,0000,일동,59.6100,202411,01,"32,000",14,3,개인,개인,1987,외동반림로 216,-,중개거래,경남 창원시 성산구,24.11.15,아파트
435,경상남도 창원시 성산구 대방동,371,0371,0000,대동디지털황토방,59.7686,202410,31,"30,600",-,16,개인,개인,2001,창이대로881번길 8,-,중개거래,경남 창원시 성산구,-,아파트
436,경상남도 창원시 성산구 남양동,1,0001,0000,동성,135.0800,202410,31,"33,000",-,7,개인,개인,1990,대암로 64,-,중개거래,경남 창원시 성산구,-,아파트
437,경상남도 창원시 성산구 내동,454-11,0454,0011,삼미종합특수강,65.1500,202410,31,"8,000",가,4,개인,개인,1976,연덕로 183,-,직거래,-,24.11.05,아파트
438,경상남도 창원시 성산구 남산동,601-1,0601,0001,대우2차아파트,48.8400,202410,31,"10,200",203,9,개인,개인,1993,정동로162번길 31,-,중개거래,경남 창원시 성산구,24.11.05,아파트
439,경상남도 창원시 성산구 가음동,13,0013,0000,창원가음한화꿈에그린,100.6140,202410,31,"70,250",103,2,개인,법인,2017,원이대로878번길 9,-,직거래,-,24.12.02,아파트
440,경상남도 창원시 성산구 반지동,23,0023,0000,대동그린파크,123.6900,202410,30,"35,000",108,3,개인,개인,1991,창원천로 292,-,중개거래,경남 창원시 마산합포구,24.12.02,아파트
441,경상남도 창원시 성산구 용호동,62,0062,0000,롯데2단지,55.6500,202410,30,"48,600",212,2,개인,개인,1987,용지로239번길 19-30,-,중개거래,경남 창원시 성산구,24.11.15,아파트
442,경상남도 창원시 성산구 반림동,18,0018,0000,트리비앙,59.9800,202410,30,"48,400",-,5,개인,개인,2006,원이대로 495,-,중개거래,경남 창원시 성산구,-,아파트
443,경상남도 창원시 성산구 상남동,44-1,0044,0001,대동,132.1700,202410,30,"44,700",119,3,개인,개인,1995,동산로 115,-,중개거래,경남 창원시 성산구,24.12.17,아파트
444,경상남도 창원시 성산구 상남동,44-1,0044,0001,대동,49.9500,202410,30,"21,700",102,10,개인,개인,1994,동산로 115,-,중개거래,경남 창원시 성산구,24.11.04,아파트
445,경상남도 창원시 성산구 상남동,44-1,0044,0001,대동,59.8320,202410,30,"28,700",-,13,개인,개인,1995,동산로 115,-,중개거래,경남 창원시 성산구,-,아파트
446,경상남도 창원시 성산구 남양동,23,0023,0000,위드파크아파트,58.4510,202410,30,"22,200",-,9,개인,개인,1998,가양로 99,-,중개거래,경남 창원시 성산구,-,아파트
447,경상남도 창원시 성산구 대방동,358,0358,0000,대동,59.9900,202410,30,"18,900",-,14,개인,개인,1992,대정로 142,-,중개거래,경남 창원시 성산구,-,아파트
448,경상남도 창원시 성산구 남양동,23,0023,0000,위드파크아파트,58.4510,202410,30,"22,200",-,11,개인,개인,1998,가양로 99,-,중개거래,경남 창원시 성산구,-,아파트
449,경상남도 창원시 성산구 신촌동,22-1,0022,0001,양곡상가,62.6500,202410,30,"7,000",A-다,10,개인,개인,1979,신촌로 101,-,중개거래,경남 창원시 성산구,24.11.14,아파트
450,경상남도 창원시 성산구 상남동,44-1,0044,0001,대동,59.8320,202410,29,"27,000",116,10,개인,개인,1995,동산로 115,-,중개거래,경남 창원시 성산구,24.11.19,아파트
451,경상남도 창원시 성산구 사파동,93,0093,0000,동성,133.5600,202410,29,"33,200",-,18,개인,개인,1992,창이대로 737,-,중개거래,경남 창원시 성산구,-,아파트
452,경상남도 창원시 성산구 남산동,601-26,0601,0026,남산효성해링턴플레이스,79.3703,202410,29,"30,700",108,7,개인,개인,2018,정동로162번길 78,-,중개거래,경남 창원시 성산구,24.11.12,아파트
453,경상남도 창원시 성산구 상남동,44-1,0044,0001,대동,59.2920,202410,29,"28,750",-,25,개인,개인,1994,동산로 115,-,중개거래,경남 창원시 성산구,-,아파트
454,경상남도 창원시 성산구 반림동,3-1,0003,0001,현대1차,68.7600,202410,29,"33,200",103,5,개인,개인,1989,외동반림로 219,-,중개거래,경남 창원시 성산구,24.11.14,아파트
455,경상남도 창원시 성산구 사파동,148,0148,0000,무궁화,59.7600,202410,29,"30,000",-,2,개인,개인,1988,동산로 148,-,중개거래,경남 창원시 성산구,-,아파트
456,경상남도 창원시 성산구 안민동,108,0108,0000,대동한솔마을,59.1750,202410,29,"16,000",-,4,개인,개인,1999,안민로 161,-,중개거래,경남 창원시 성산구,-,아파트
457,경상남도 창원시 성산구 사파정동,1127,1127,0000,성산반도유보라아이비파크,78.9547,202410,29,"53,000",115,13,개인,개인,2022,비음로 191,-,중개거래,경남 창원시 성산구,24.12.05,아파트
458,경상남도 창원시 성산구 가음정동,391-10,0391,0010,소라,84.8400,202410,28,"18,000",1,3,개인,개인,1990,성산패총로178번길 51,-,중개거래,경남 창원시 성산구,24.10.30,아파트
459,경상남도 창원시 성산구 가음동,8,0008,0000,한림풀에버,84.9905,202410,28,"55,500",-,15,개인,개인,2014,가음정로23번길 10-21,-,중개거래,경남 창원시 성산구,-,아파트
460,경상남도 창원시 성산구 대원동,40,0040,0000,포레나대원,68.2200,202410,28,"59,800",-,9,개인,개인,2018,창원천로 34,-,중개거래,경남 창원시 성산구,-,아파트
461,경상남도 창원시 성산구 안민동,108,0108,0000,대동한솔마을,84.9800,202410,28,"20,300",-,4,개인,개인,1999,안민로 161,-,중개거래,경남 창원시 성산구,-,아파트
462,경상남도 창원시 성산구 대방동,371,0371,0000,대동디지털황토방,84.9026,202410,28,"41,800",-,12,개인,개인,2001,창이대로881번길 8,-,중개거래,경남 창원시 성산구,-,아파트
463,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,84.9600,202410,28,"25,300",301,18,개인,개인,1992,대암로 82,-,중개거래,경남 창원시 성산구,24.12.20,아파트
464,경상남도 창원시 성산구 대방동,376,0376,0000,대방그린빌,49.8650,202410,28,"16,500",7,16,개인,개인,1996,대암로 256,-,직거래,-,24.11.26,아파트
465,경상남도 창원시 성산구 신촌동,34-2,0034,0002,동부산아이존빌2단지,83.7738,202410,28,"25,500",-,12,개인,개인,2005,신촌로 90,-,중개거래,경남 창원시 성산구,-,아파트
466,경상남도 창원시 성산구 반림동,18,0018,0000,트리비앙,75.9800,202410,27,"56,150",-,7,개인,개인,2006,원이대로 495,-,중개거래,경남 창원시 성산구,-,아파트
467,경상남도 창원시 성산구 용호동,70,0070,0000,용지아이파크,114.8070,202410,26,"140,000",-,10,개인,개인,2017,원이대로579번길 13,-,중개거래,경남 창원시 성산구,-,아파트
468,경상남도 창원시 성산구 대원동,81,0081,0000,대원파크빌,52.9200,202410,26,"10,500",101,7,개인,개인,1997,삼동로 121,-,중개거래,경남 창원시 성산구,24.12.13,아파트
469,경상남도 창원시 성산구 상남동,44-1,0044,0001,대동,49.9500,202410,26,"19,400",-,21,개인,개인,1994,동산로 115,-,중개거래,"경남 김해시, 경남 창원시 성산구",-,아파트
470,경상남도 창원시 성산구 상남동,44-1,0044,0001,대동,84.9420,202410,26,"38,300",-,20,개인,개인,1994,동산로 115,-,중개거래,경남 창원시 성산구,-,아파트
471,경상남도 창원시 성산구 안민동,108,0108,0000,대동한솔마을,59.1750,202410,26,"15,200",107,7,개인,개인,1999,안민로 161,-,중개거래,경남 창원시 성산구,24.11.18,아파트
472,경상남도 창원시 성산구 남양동,23,0023,0000,위드파크아파트,53.8200,202410,26,"18,000",401,6,개인,개인,1998,가양로 99,-,중개거래,경남 창원시 성산구,24.12.23,아파트
473,경상남도 창원시 성산구 반림동,8,0008,0000,럭키,49.4850,202410,26,"20,300",3,13,개인,개인,1989,반송로 105,-,중개거래,경남 창원시 성산구,24.12.12,아파트
474,경상남도 창원시 성산구 사파동,148,0148,0000,무궁화,51.5700,202410,26,"25,500",8,5,개인,개인,1988,동산로 148,-,중개거래,경남 창원시 성산구,24.12.16,아파트
475,경상남도 창원시 성산구 성주동,102,0102,0000,한림푸르지오,84.9384,202410,26,"45,800",101,13,개인,개인,2003,외리로34번길 13,-,중개거래,경남 창원시 성산구,24.12.16,아파트
476,경상남도 창원시 성산구 반림동,10,0010,0000,노블파크,84.9500,202410,26,"51,900",115,17,개인,개인,2007,원이대로 449,-,중개거래,경남 창원시 성산구,24.11.29,아파트
477,경상남도 창원시 성산구 반림동,3-1,0003,0001,현대1차,84.4500,202410,26,"40,800",-,4,개인,개인,1990,외동반림로 219,-,중개거래,경남 창원시 성산구,-,아파트
478,경상남도 창원시 성산구 가음동,16,0016,0000,창원더샵센트럴파크2단지,59.7504,202410,26,"48,900",-,21,개인,개인,2017,원이대로863번길 19,-,중개거래,경남 창원시 성산구,-,아파트
479,경상남도 창원시 성산구 대방동,371,0371,0000,대동디지털황토방,84.9026,202410,26,"35,850",-,3,개인,개인,2001,창이대로881번길 8,-,중개거래,경남 창원시 성산구,-,아파트
480,경상남도 창원시 성산구 대방동,355,0355,0000,성원남산3차,49.6800,202410,26,"12,000",308,6,개인,개인,1992,대암로 82,-,중개거래,경남 창원시 성산구,24.10.31,아파트
481,경상남도 창원시 성산구 신촌동,22-1,0022,0001,양곡상가,62.6500,202410,25,"7,500",A-나,6,개인,개인,1979,신촌로 84,-,중개거래,경남 창원시 성산구,24.10.30,아파트
482,경상남도 창원시 성산구 대방동,357,0357,0000,개나리1차,42.1800,202410,25,"11,500",105,3,개인,개인,1992,대정로 149,-,중개거래,경남 창원시 성산구,24.12.20,아파트
483,경상남도 창원시 성산구 대방동,374,0374,0000,대방동성,101.8500,202410,25,"35,000",104,16,개인,개인,1996,대암로 282,-,직거래,-,24.10.25,아파트
484,경상남도 창원시 성산구 대방동,376,0376,0000,대방그린빌,49.8650,202410,25,"13,000",7,3,법인,개인,1996,대암로 256,-,중개거래,경남 창원시 성산구,24.10.25,아파트
485,경상남도 창원시 성산구 신촌동,23-2,0023,0002,성원,52.7100,202410,25,"10,250",-,3,개인,개인,1987,신촌로 123,-,중개거래,경남 창원시 성산구,-,아파트
486,경상남도 창원시 성산구 성주동,101,0101,0000,프리빌리지,134.9342,202410,25,"54,000",-,7,개인,개인,2003,대암로 253,-,중개거래,경남 창원시 성산구,-,아파트
487,경상남도 창원시 성산구 가음동,12,0012,0000,창원센텀푸르지오,59.9573,202410,25,"53,800",-,11,개인,개인,2018,가음정로 59,-,중개거래,경남 창원시 성산구,-,아파트
488,경상남도 창원시 성산구 반림동,10,0010,0000,노블파크,59.9800,202410,25,"42,700",-,10,개인,개인,2007,원이대로 449,-,중개거래,경남 창원시 성산구,-,아파트
489,경상남도 창원시 성산구 반림동,18,0018,0000,트리비앙,84.9900,202410,25,"55,000",201,8,개인,개인,2006,원이대로 495,-,중개거래,경남 창원시 성산구,24.12.17,아파트
490,경상남도 창원시 성산구 반림동,3-1,0003,0001,현대1차,68.8500,202410,25,"33,500",105,11,개인,개인,1990,외동반림로 219,-,직거래,-,24.11.22,아파트
491,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,108.5000,202410,25,"46,000",301,24,개인,개인,1994,원이대로 774,-,중개거래,경남 창원시 성산구,24.11.14,아파트
492,경상남도 창원시 성산구 상남동,45-1,0045,0001,성원,59.9700,202410,25,"19,800",201,23,개인,개인,1994,원이대로 774,-,중개거래,경남 창원시 성산구,24.11.29,아파트
493,경상남도 창원시 성산구 가음정동,391-10,0391,0010,소라,59.9400,202410,25,"9,700",2,1,개인,개인,1990,성산패총로178번길 51,-,중개거래,경남 창원시 성산구,24.11.05,아파트
494,경상남도 창원시 성산구 대방동,356,0356,0000,덕산타운1,49.9400,202410,24,"15,100",104,13,개인,법인,1992,대정로 131,-,중개거래,"경남 창원시 성산구, 경남 창원시 의창구",24.12.12,아파트
495,경상남도 창원시 성산구 외동,853-20,0853,0020,경남맨션,63.1500,202410,24,"9,300",2,4,개인,법인,1983,창원대로780번길 48,-,중개거래,경남 창원시 성산구,24.11.20,아파트
496,경상남도 창원시 성산구 대방동,357,0357,0000,개나리1차,49.4100,202410,24,"16,000",102,9,개인,개인,1992,대정로 149,-,중개거래,경남 창원시 성산구,24.12.16,아파트
