NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
1,경상남도 창원시 마산합포구 월영동,736,0736,0000,월영동SK오션뷰,73.9220,202212,31,"41,000",-,26,-,-,2017,월영남12길 12,-,중개거래,경남 창원마산합포구 경남 창원의창구,-,아파트
2,경상남도 창원시 마산합포구 중앙동3가,1-27,0001,0027,연화,37.2200,202212,31,"4,050",-,4,-,-,1980,중앙북6길 109,-,중개거래,경남 창원마산합포구,-,아파트
3,경상남도 창원시 마산합포구 진동면 진동리,424,0424,0000,마산진동협성엠파이어,84.9789,202212,31,"22,000",-,14,-,-,2014,진북산업로 55,-,중개거래,경남 창원마산합포구,-,아파트
4,경상남도 창원시 마산합포구 교원동,46,0046,0000,무학자이,84.9785,202212,30,"31,500",-,22,-,-,2011,노산서18길 19,-,중개거래,경남 창원마산합포구,-,아파트
5,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202212,30,"37,000",-,17,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
6,경상남도 창원시 마산합포구 오동동,28-1,0028,0001,오동동다:숲,45.1163,202212,30,"14,500",-,5,-,-,2017,오동북3길 5,-,직거래,-,-,아파트
7,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9883,202212,30,"36,000",-,18,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
8,경상남도 창원시 마산합포구 월영동,710-1,0710,0001,현대5,84.9400,202212,30,"19,000",-,1,-,-,1998,월영마을로 52,-,중개거래,경남 창원마산합포구,-,아파트
9,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,124.5005,202212,30,"55,000",-,5,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
10,경상남도 창원시 마산합포구 현동,608,0608,0000,창원현동하늘채,59.9790,202212,30,"17,300",-,2,-,-,2018,현동9길 13,-,직거래,-,-,아파트
11,경상남도 창원시 마산합포구 진북면 지산리,221-7,0221,0007,성원,69.7600,202212,29,"4,600",-,4,-,-,1992,지산2길 31,-,직거래,-,-,아파트
12,경상남도 창원시 마산합포구 진동면 진동리,492,0492,0000,성원맨션,75.3300,202212,28,"8,450",-,4,-,-,1989,진북산업로 10,20230207,중개거래,경남 창원마산합포구,-,아파트
13,경상남도 창원시 마산합포구 교방동,379-5,0379,0005,수영,54.9000,202212,28,"13,000",-,5,-,-,1986,무학로 504,-,직거래,-,-,아파트
14,경상남도 창원시 마산합포구 월영동,602-11,0602,0011,월영라이프,84.5850,202212,28,"9,300",-,4,-,-,1998,월영서3길 95,-,중개거래,경남 창원마산합포구,-,아파트
15,경상남도 창원시 마산합포구 중앙동2가,5-1,0005,0001,현대가동,84.5350,202212,28,"12,500",-,8,-,-,1985,중앙남8길 7,-,중개거래,경남 창원마산합포구,-,아파트
16,경상남도 창원시 마산합포구 진동면 진동리,492,0492,0000,성원맨션,75.3300,202212,28,"8,450",-,4,-,-,1989,진북산업로 10,-,중개거래,경남 창원마산합포구,-,아파트
17,경상남도 창원시 마산합포구 진동면 사동리,292,0292,0000,건우맨션,59.9500,202212,27,"6,000",-,4,-,-,1996,서촌바다길 108,-,직거래,-,-,아파트
18,경상남도 창원시 마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,202212,27,"35,000",-,21,-,-,2017,월영남12길 12,-,중개거래,경남 창원마산합포구,-,아파트
19,경상남도 창원시 마산합포구 자산동,326-2,0326,0002,한우아파트,69.8100,202212,27,"10,000",-,5,-,-,1986,자산서11길 6,-,중개거래,경남 창원마산합포구,-,아파트
20,경상남도 창원시 마산합포구 산호동,335-5,0335,0005,일우,24.3000,202212,26,"3,200",-,3,-,-,1989,합포동4길 10-1,-,직거래,-,-,아파트
21,경상남도 창원시 마산합포구 진동면 진동리,201,0201,0000,마산신화하니엘더마린,84.7458,202212,26,"20,000",-,25,-,-,2016,동촌길 185,-,중개거래,경남 창원마산합포구,-,아파트
22,경상남도 창원시 마산합포구 진동면 진동리,201,0201,0000,마산신화하니엘더마린,59.9289,202212,24,"16,500",-,18,-,-,2016,동촌길 185,-,중개거래,경남 창원마산합포구,-,아파트
23,경상남도 창원시 마산합포구 오동동,322,0322,0000,중앙마린파이브아파트,70.1442,202212,24,"29,000",-,30,-,-,2014,오동동14길 67,-,중개거래,경남 창원마산합포구,-,아파트
24,경상남도 창원시 마산합포구 진동면 진동리,592,0592,0000,한일유앤아이,123.8726,202212,23,"24,800",-,14,-,-,2008,진북산업로 58,-,중개거래,경남 창원마산합포구,-,아파트
25,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202212,23,"36,000",-,20,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
26,경상남도 창원시 마산합포구 자산동,12-5,0012,0005,안성조흔,84.9000,202212,22,"8,400",-,10,-,-,1991,자산삼거리로 84,-,중개거래,경남 창원마산합포구,-,아파트
27,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9883,202212,21,"51,000",-,20,-,-,2019,가포순환로 33,20240311,중개거래,경남 창원시마산합포구,-,아파트
28,경상남도 창원시 마산합포구 진동면 진동리,424,0424,0000,마산진동협성엠파이어,71.6764,202212,21,"18,500",-,2,-,-,2014,진북산업로 55,-,중개거래,경남 창원마산합포구,-,아파트
29,경상남도 창원시 마산합포구 완월동,282-14,0282,0014,완월서광1,84.8600,202212,21,"16,600",-,13,-,-,1995,고운로 168,-,중개거래,경남 창원마산합포구,-,아파트
30,경상남도 창원시 마산합포구 산호동,646,0646,0000,산호경동리인,84.9985,202212,21,"34,200",-,14,-,-,2018,산호동로 12,-,중개거래,경남 창원마산합포구,-,아파트
31,경상남도 창원시 마산합포구 신포동1가,13-1,0013,0001,센트럴,59.8900,202212,20,"15,000",-,4,-,-,2001,서성로 23,-,중개거래,경남 창원마산합포구,-,아파트
32,경상남도 창원시 마산합포구 완월동,478,0478,0000,화인,59.9300,202212,20,"8,500",-,12,-,-,1994,완월남8길 16,-,중개거래,경남 창원마산합포구,-,아파트
33,경상남도 창원시 마산합포구 현동,700,0700,0000,중흥S클래스프라디움3차,106.8746,202212,20,"34,500",-,1,-,-,2017,현동1길 8,-,중개거래,경남 창원마산합포구,-,아파트
34,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,124.6639,202212,19,"50,000",-,20,-,-,2019,가포순환로 33,-,중개거래,-,-,아파트
35,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202212,17,"34,200",-,13,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
36,경상남도 창원시 마산합포구 진동면 진동리,424,0424,0000,마산진동협성엠파이어,59.9980,202212,16,"18,000",-,19,-,-,2014,진북산업로 55,-,중개거래,경남 창원마산합포구,-,아파트
37,경상남도 창원시 마산합포구 자산동,330-5,0330,0005,동성가든,78.3000,202212,16,"7,000",-,1,-,-,1986,자산서14길 85,-,직거래,-,-,아파트
38,경상남도 창원시 마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,84.9308,202212,15,"33,000",-,14,-,-,2009,노산서18길 142,20230106,중개거래,경남 창원마산합포구,-,아파트
39,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202212,15,"36,000",-,12,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
40,경상남도 창원시 마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,202212,15,"36,500",-,10,-,-,2017,월영남12길 12,-,중개거래,경남 창원마산합포구,-,아파트
41,경상남도 창원시 마산합포구 오동동,322,0322,0000,중앙마린파이브아파트,84.9754,202212,15,"30,500",-,7,-,-,2014,오동동14길 67,-,중개거래,경남 창원마산합포구,-,아파트
42,경상남도 창원시 마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,84.9308,202212,15,"33,000",-,14,-,-,2009,노산서18길 142,-,중개거래,경남 창원마산합포구,-,아파트
43,경상남도 창원시 마산합포구 완월동,478,0478,0000,화인,84.1200,202212,14,"10,000",-,10,-,-,1994,완월남8길 16,-,직거래,-,-,아파트
44,경상남도 창원시 마산합포구 월영동,708-2,0708,0002,월영동아2,59.6250,202212,14,"19,000",-,22,-,-,1998,월영마을로 29,-,중개거래,경남 창원마산합포구,-,아파트
45,경상남도 창원시 마산합포구 월영동,708-2,0708,0002,월영동아2,84.9700,202212,14,"21,500",-,12,-,-,1998,월영마을로 29,-,중개거래,경남 창원마산합포구,-,아파트
46,경상남도 창원시 마산합포구 오동동,12-3,0012,0003,서광아침의빛,84.9900,202212,14,"19,600",-,11,-,-,2008,오동동10길 73,-,중개거래,경남 창원마산합포구,-,아파트
47,경상남도 창원시 마산합포구 진동면 진동리,592,0592,0000,한일유앤아이,123.8726,202212,13,"24,000",-,3,-,-,2008,진북산업로 58,-,중개거래,경남 창원마산합포구,-,아파트
48,경상남도 창원시 마산합포구 산호동,644,0644,0000,산호베스티움,52.9634,202212,13,"20,900",-,18,-,-,2016,회원천북길 491,-,중개거래,경남 창원마산합포구,-,아파트
49,경상남도 창원시 마산합포구 산호동,336-8,0336,0008,무학,81.1600,202212,13,"19,200",-,9,-,-,1979,회원천북길 545,-,중개거래,경남 창원마산합포구,-,아파트
50,경상남도 창원시 마산합포구 신포동1가,76,0076,0000,마산만I'PARK,84.9607,202212,13,"39,000",-,31,-,-,2010,제2부두로 17,-,중개거래,경남 창원마산합포구,-,아파트
51,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202212,11,"37,000",-,6,-,-,2019,가포순환로 33,-,직거래,-,-,아파트
52,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,124.6639,202212,10,"50,500",-,2,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
53,경상남도 창원시 마산합포구 진동면 진동리,424,0424,0000,마산진동협성엠파이어,71.2336,202212,10,"19,100",-,7,-,-,2014,진북산업로 55,-,중개거래,경남 창원마산합포구,-,아파트
54,경상남도 창원시 마산합포구 산호동,646,0646,0000,산호경동리인,73.7877,202212,10,"30,500",-,24,-,-,2018,산호동로 12,-,중개거래,경남 창원마산합포구,-,아파트
55,경상남도 창원시 마산합포구 자산동,11-19,0011,0019,대림공작1,84.7600,202212,10,"11,000",-,2,-,-,1991,자산삼거리로 90,-,중개거래,경남 창원마산합포구,-,아파트
56,경상남도 창원시 마산합포구 월영동,708-2,0708,0002,월영동아2,59.6250,202212,10,"17,000",-,16,-,-,1998,월영마을로 29,-,중개거래,경남 창원마산합포구,-,아파트
57,경상남도 창원시 마산합포구 월영동,708-2,0708,0002,월영동아2,84.9700,202212,09,"17,800",-,1,-,-,1998,월영마을로 29,-,중개거래,경남 창원마산합포구,-,아파트
58,경상남도 창원시 마산합포구 월포동,1-1,0001,0001,벽산블루밍,84.9580,202212,09,"35,000",-,22,-,-,2007,3·15대로 154,-,중개거래,경남 창원마산합포구,-,아파트
59,경상남도 창원시 마산합포구 월영동,736,0736,0000,월영동SK오션뷰,73.9220,202212,08,"34,500",-,14,-,-,2017,월영남12길 12,-,직거래,-,-,아파트
60,경상남도 창원시 마산합포구 두월동2가,7-1,0007,0001,두월동상우the헤라우스,68.8602,202212,08,"20,000",-,4,-,-,2016,문화북1길 65,-,직거래,-,-,아파트
61,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202212,08,"36,000",-,20,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
62,경상남도 창원시 마산합포구 진동면 진동리,424,0424,0000,마산진동협성엠파이어,59.9980,202212,07,"16,500",-,9,-,-,2014,진북산업로 55,-,중개거래,경남 창원마산합포구 경남 창원마산회원구,-,아파트
63,경상남도 창원시 마산합포구 산호동,336-8,0336,0008,무학,81.1600,202212,07,"22,000",-,2,-,-,1979,회원천북길 545,-,직거래,-,-,아파트
64,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202212,06,"36,000",-,21,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
65,경상남도 창원시 마산합포구 진동면 진동리,388,0388,0000,부국빌라,84.6600,202212,06,"8,500",-,4,-,-,2003,서동촌길 17,-,중개거래,경남 창원마산합포구,-,아파트
66,경상남도 창원시 마산합포구 진동면 진동리,592,0592,0000,한일유앤아이,84.9915,202212,06,"16,500",-,9,-,-,2008,진북산업로 58,-,중개거래,경남 창원마산합포구,-,아파트
67,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202212,06,"36,000",-,22,-,-,2019,가포순환로 33,20221215,중개거래,경남 창원마산합포구,-,아파트
68,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202212,06,"36,000",-,14,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
69,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202212,06,"35,000",-,20,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
70,경상남도 창원시 마산합포구 월영동,534-38,0534,0038,진달래국민주택,64.7400,202212,05,"12,000",-,2,-,-,1985,월영남1길 15,-,중개거래,경남 창원마산합포구,-,아파트
71,경상남도 창원시 마산합포구 대창동,67-3,0067,0003,중앙캐스빌,84.9784,202212,05,"19,000",-,1,-,-,2004,월영북로 66,-,중개거래,경남 창원마산합포구,-,아파트
72,경상남도 창원시 마산합포구 중앙동3가,1-27,0001,0027,연화,37.2200,202212,05,"4,200",-,1,-,-,1980,중앙북6길 109,-,중개거래,경남 창원마산합포구,-,아파트
73,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202212,05,"35,000",-,5,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
74,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,124.6639,202212,04,"47,000",-,3,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
75,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202212,04,"37,000",-,21,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
76,경상남도 창원시 마산합포구 해운동,49,0049,0000,두산3,59.3400,202212,03,"17,700",-,6,-,-,1995,월영동11길 42,-,중개거래,경남 창원마산합포구,-,아파트
77,경상남도 창원시 마산합포구 완월동,478,0478,0000,화인,59.9300,202212,03,"8,800",-,13,-,-,1994,완월남8길 16,-,중개거래,경남 창원마산합포구,-,아파트
78,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202212,03,"34,800",-,23,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
79,경상남도 창원시 마산합포구 월영동,614-7,0614,0007,월영동아,59.5260,202212,03,"17,500",-,17,-,-,1998,월영남로 43,-,중개거래,경남 창원마산합포구,-,아파트
80,경상남도 창원시 마산합포구 교방동,377-7,0377,0007,청송,59.1500,202212,03,"10,000",-,3,-,-,1984,교방동1길 27,-,중개거래,경남 창원성산구,-,아파트
81,경상남도 창원시 마산합포구 자산동,11-13,0011,0013,한려미리내빌라,70.1100,202212,02,"6,700",-,4,-,-,1992,문신길 14,-,중개거래,경남 창원마산합포구,-,아파트
82,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202212,02,"36,300",-,25,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
83,경상남도 창원시 마산합포구 신흥동,1-2,0001,0002,신한토탈,98.0540,202212,01,"22,000",-,11,-,-,1997,장군천로 38,-,중개거래,경남 창원마산합포구,-,아파트
84,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202211,30,"35,900",-,22,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
85,경상남도 창원시 마산합포구 신포동2가,54,0054,0000,삼익,84.2600,202211,29,"15,000",-,8,-,-,1979,서성로 43,-,직거래,-,-,아파트
86,경상남도 창원시 마산합포구 진북면 지산리,228-3,0228,0003,라인아파트,84.8100,202211,28,"10,000",-,5,-,-,2003,지산2길 42,-,중개거래,경남 창원마산합포구,-,아파트
87,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202211,28,"37,800",-,24,-,-,2019,가포순환로 33,20221214,중개거래,경남 창원마산합포구,-,아파트
88,경상남도 창원시 마산합포구 자산동,256-4,0256,0004,자산,48.2200,202211,28,"6,250",-,3,-,-,1991,자산서14길 26,-,중개거래,경남 창원마산합포구,-,아파트
89,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202211,28,"37,800",-,24,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
90,경상남도 창원시 마산합포구 동성동,316,0316,0000,새롬미리내,84.9700,202211,28,"22,400",-,18,-,-,2005,수산1길 181,-,중개거래,경남 창원마산합포구,-,아파트
91,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202211,27,"36,000",-,5,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
92,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202211,27,"36,000",-,20,-,-,2019,가포순환로 33,20221220,중개거래,경남 창원마산합포구,-,아파트
93,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202211,26,"37,800",-,25,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
94,경상남도 창원시 마산합포구 자산동,256-4,0256,0004,자산,48.2200,202211,26,"7,550",-,3,-,-,1991,자산서14길 26,-,중개거래,경남 창원마산합포구,-,아파트
95,경상남도 창원시 마산합포구 현동,210,0210,0000,중흥S클래스프라디움1차,84.9900,202211,26,"28,000",-,9,-,-,2014,현동4길 20,-,중개거래,경남 창원마산합포구,-,아파트
96,경상남도 창원시 마산합포구 진동면 진동리,424,0424,0000,마산진동협성엠파이어,59.9250,202211,26,"15,800",-,12,-,-,2014,진북산업로 55,-,중개거래,경남 창원시 마산합포구,-,아파트
97,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202211,26,"35,000",-,12,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
98,경상남도 창원시 마산합포구 월영동,710-1,0710,0001,현대5,84.9400,202211,25,"27,000",-,22,-,-,1998,월영마을로 52,-,직거래,-,-,아파트
99,경상남도 창원시 마산합포구 해운동,59,0059,0000,해운동성,53.0750,202211,25,"13,000",-,17,-,-,1996,월영동16길 17,-,직거래,-,-,아파트
100,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,149.4602,202211,24,"60,000",-,12,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구 경남 창원의창구,-,아파트
101,경상남도 창원시 마산합포구 대내동,7-14,0007,0014,대내주공그린빌,45.3200,202211,23,"15,300",-,11,-,-,2004,월영북15길 21,-,중개거래,경남 창원마산합포구,-,아파트
102,경상남도 창원시 마산합포구 산호동,18-1,0018,0001,삼성타운,109.6200,202211,23,"25,000",-,3,-,-,1996,산호북1길 15,-,직거래,-,-,아파트
103,경상남도 창원시 마산합포구 산호동,646,0646,0000,산호경동리인,84.9985,202211,23,"33,300",-,30,-,-,2018,산호동로 12,-,중개거래,경남 창원마산회원구,-,아파트
104,경상남도 창원시 마산합포구 월영동,736,0736,0000,월영동SK오션뷰,73.9220,202211,22,"33,000",-,19,-,-,2017,월영남12길 12,-,중개거래,경남 창원마산합포구,-,아파트
105,경상남도 창원시 마산합포구 산호동,332,0332,0000,국제비치타운,84.7200,202211,22,"23,800",-,11,-,-,1996,합포동5길 23,-,중개거래,경남 창원마산합포구,-,아파트
106,경상남도 창원시 마산합포구 진북면 지산리,228-3,0228,0003,라인아파트,59.3095,202211,22,"7,200",-,1,-,-,2003,지산2길 42,-,중개거래,경남 창원마산합포구,-,아파트
107,경상남도 창원시 마산합포구 산호동,421-1,0421,0001,진웅네스빌,79.2700,202211,22,"15,000",-,4,-,-,2003,합포남2길 11,-,중개거래,경남 창원마산합포구,-,아파트
108,경상남도 창원시 마산합포구 월영동,708-2,0708,0002,월영동아2,59.6250,202211,22,"15,800",-,7,-,-,1998,월영마을로 29,-,중개거래,경남 창원마산합포구,-,아파트
109,경상남도 창원시 마산합포구 해운동,50,0050,0000,두산2,59.3400,202211,21,"17,000",-,7,-,-,1993,월영동로 19,-,중개거래,경남 창원마산합포구,-,아파트
110,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202211,21,"37,000",-,24,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
111,경상남도 창원시 마산합포구 월포동,1,0001,0000,경동메르빌,84.6923,202211,21,"35,000",-,2,-,-,2005,중앙동3길 22,-,직거래,-,-,아파트
112,경상남도 창원시 마산합포구 추산동,49-1,0049,0001,신추산,59.7100,202211,21,"8,000",-,11,-,-,1996,문신길 169,-,직거래,-,-,아파트
113,경상남도 창원시 마산합포구 대창동,67-3,0067,0003,중앙캐스빌,84.9784,202211,21,"21,000",-,4,-,-,2004,월영북로 66,-,중개거래,경남 창원마산합포구,-,아파트
114,경상남도 창원시 마산합포구 현동,210,0210,0000,중흥S클래스프라디움1차,84.9900,202211,19,"28,700",-,15,-,-,2014,현동4길 20,-,중개거래,경남 창원마산합포구,-,아파트
115,경상남도 창원시 마산합포구 산호동,18-1,0018,0001,삼성타운,84.9000,202211,19,"20,000",-,9,-,-,1996,산호북1길 15,-,중개거래,경남 창원마산합포구,-,아파트
116,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202211,19,"35,500",-,16,-,-,2019,가포순환로 33,20230321,중개거래,경남 창원마산합포구,-,아파트
117,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202211,19,"35,500",-,16,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
118,경상남도 창원시 마산합포구 진동면 진동리,424,0424,0000,마산진동협성엠파이어,84.9789,202211,18,"20,100",-,17,-,-,2014,진북산업로 55,-,중개거래,경남 창원마산합포구,-,아파트
119,경상남도 창원시 마산합포구 오동동,18-61,0018,0061,기산상가,84.4800,202211,18,"16,400",-,16,-,-,1997,오동동14길 29,20221202,중개거래,경남 창원마산합포구,-,아파트
120,경상남도 창원시 마산합포구 오동동,18-61,0018,0061,기산상가,84.4800,202211,18,"16,400",-,16,-,-,1997,오동동14길 29,-,중개거래,경남 창원마산합포구,-,아파트
121,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.8685,202211,16,"39,000",-,10,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
122,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.8685,202211,16,"39,000",-,10,-,-,2019,가포순환로 33,20230109,중개거래,경남 창원마산합포구,-,아파트
123,경상남도 창원시 마산합포구 오동동,322,0322,0000,중앙마린파이브아파트,70.1442,202211,15,"29,800",-,22,-,-,2014,오동동14길 67,-,중개거래,경남 창원마산합포구,-,아파트
124,경상남도 창원시 마산합포구 중앙동3가,1-27,0001,0027,연화,37.2200,202211,15,"5,000",-,1,-,-,1980,중앙북6길 109,-,중개거래,경남 창원마산회원구,-,아파트
125,경상남도 창원시 마산합포구 신포동1가,13-1,0013,0001,센트럴,59.8900,202211,15,"22,500",-,11,-,-,2001,서성로 23,-,중개거래,경남 창원마산합포구,-,아파트
126,경상남도 창원시 마산합포구 추산동,49-1,0049,0001,신추산,40.1800,202211,14,"4,400",-,2,-,-,1996,문신길 169,-,중개거래,경남 창원성산구,-,아파트
127,경상남도 창원시 마산합포구 월남동5가,8,0008,0000,월영마크리움주상복합,63.9086,202211,12,"26,000",-,17,-,-,2017,3·15대로 9,-,중개거래,경남 창원마산합포구,-,아파트
128,경상남도 창원시 마산합포구 교방동,382-4,0382,0004,신교방빌라,61.7400,202211,11,"12,300",-,1,-,-,1989,교방동1길 46,-,중개거래,경남 창원마산합포구,-,아파트
129,경상남도 창원시 마산합포구 동성동,316,0316,0000,새롬미리내,84.9700,202211,11,"20,500",-,6,-,-,2005,수산1길 181,-,중개거래,경남 창원마산합포구,-,아파트
130,경상남도 창원시 마산합포구 산호동,38-6,0038,0006,대림,83.7000,202211,11,"7,600",-,4,-,-,1986,산호남로 18,-,중개거래,경남 창원마산합포구,-,아파트
131,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9883,202211,10,"38,500",-,15,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
132,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202211,10,"35,500",-,11,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
133,경상남도 창원시 마산합포구 진동면 진동리,592,0592,0000,한일유앤아이,84.8854,202211,10,"21,000",-,2,-,-,2008,진북산업로 58,-,직거래,-,-,아파트
134,경상남도 창원시 마산합포구 자산동,15-3,0015,0003,시영1,58.2600,202211,10,"6,000",-,3,-,-,1990,자산삼거리로 93,-,직거래,-,-,아파트
135,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202211,09,"35,000",-,22,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
136,경상남도 창원시 마산합포구 신포동1가,13-1,0013,0001,센트럴,59.8900,202211,09,"20,500",-,7,-,-,2001,서성로 23,-,중개거래,경남 창원마산합포구,-,아파트
137,경상남도 창원시 마산합포구 현동,210,0210,0000,중흥S클래스프라디움1차,84.9900,202211,09,"28,000",-,6,-,-,2014,현동4길 20,-,중개거래,경남 창원마산회원구,-,아파트
138,경상남도 창원시 마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,84.9308,202211,09,"28,200",-,17,-,-,2009,노산서18길 142,-,중개거래,경남 창원마산합포구,-,아파트
139,경상남도 창원시 마산합포구 월영동,736,0736,0000,월영동SK오션뷰,59.9959,202211,08,"27,500",-,3,-,-,2017,월영남12길 12,-,중개거래,경남 창원마산합포구,-,아파트
140,경상남도 창원시 마산합포구 완월동,146-3,0146,0003,서광2,59.8400,202211,08,"9,000",-,8,-,-,1997,완월남로 54,-,직거래,-,-,아파트
141,경상남도 창원시 마산합포구 해운동,47,0047,0000,평화리버타운,29.4400,202211,08,"7,000",-,16,-,-,1999,월영동11길 29,-,중개거래,경남 창원마산합포구,-,아파트
142,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202211,07,"35,000",-,4,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
143,경상남도 창원시 마산합포구 월영동,534-38,0534,0038,진달래국민주택,64.5300,202211,07,"11,500",-,1,-,-,1985,월영남1길 15,-,중개거래,경남 창원마산합포구,-,아파트
144,경상남도 창원시 마산합포구 진동면 요장리,393-2,0393,0002,혜창한마음비치,82.1700,202211,07,"9,700",-,14,-,-,1994,요장1길 33,-,중개거래,경남 창원마산합포구,-,아파트
145,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202211,06,"33,000",-,1,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,-,아파트
146,경상남도 창원시 마산합포구 교방동,525,0525,0000,창원롯데캐슬프리미어,84.9302,202211,05,"49,000",-,20,-,-,2020,노산서18길 80,-,직거래,-,-,아파트
