NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
275,경상남도 창원시 의창구 동정동,288,0288,0000,동정오성아파트,84.7200,202209,17,"20,800",-,7,-,-,1996,서상로 27,-,중개거래,경남 창원마산합포구 경남 창원의창구,-,아파트
276,경상남도 창원시 의창구 북면 무동리,124-1,0124,0001,창원무동센텀파라디아,59.9932,202209,17,"21,000",-,2,-,-,2018,무동서로 24,-,중개거래,경남 창원의창구,-,아파트
277,경상남도 창원시 의창구 서상동,649,0649,0000,중동대동다숲,84.9338,202209,17,"37,000",-,2,-,-,2005,팔용로 512,-,중개거래,경남 창원의창구,-,아파트
278,경상남도 창원시 의창구 북면 무동리,124-1,0124,0001,창원무동센텀파라디아,59.9932,202209,17,"21,000",-,5,-,-,2018,무동서로 24,-,중개거래,경남 창원의창구,-,아파트
279,경상남도 창원시 의창구 소답동,148-1,0148,0001,팔도맨션,83.6100,202209,17,"12,300",-,8,-,-,1994,읍성로89번길 34,-,중개거래,경남 창원의창구,-,아파트
280,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,84.5002,202209,16,"37,000",-,5,-,-,2019,감계로 342,-,중개거래,경남 창원의창구,-,아파트
281,경상남도 창원시 의창구 중동,790,0790,0000,창원중동유니시티1단지,59.9816,202209,16,"57,400",-,31,-,-,2019,중동로 34,-,중개거래,경남 창원의창구,-,아파트
282,경상남도 창원시 의창구 북면 감계리,225-2,0225,0002,창원감계푸르지오,72.8583,202209,16,"28,500",-,10,-,-,2017,감계로 221,-,중개거래,경남 창원의창구,-,아파트
283,경상남도 창원시 의창구 도계동,394-19,0394,0019,영남3,77.4900,202209,15,"13,750",-,2,-,-,1991,도계두리길 174,-,직거래,-,-,아파트
284,경상남도 창원시 의창구 동읍 용잠리,250,0250,0000,삼진,52.1500,202209,15,"5,800",-,3,-,-,1989,의창대로915번길 8,-,중개거래,경남 창원마산합포구 경남 창원의창구,-,아파트
285,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,70.8981,202209,14,"32,000",-,5,-,-,2019,감계로 342,-,중개거래,경남 창원의창구,-,아파트
286,경상남도 창원시 의창구 도계동,409-2,0409,0002,경남빌라,83.8900,202209,14,"16,000",-,1,-,-,1990,태복산로27번길 33,-,중개거래,경남 창원의창구,-,아파트
287,경상남도 창원시 의창구 북면 감계리,227-1,0227,0001,창원감계힐스테이트3차,84.7732,202209,14,"32,800",-,17,-,-,2014,감계로 259,-,중개거래,경남 창원의창구,-,아파트
288,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,84.8776,202209,14,"38,000",-,23,-,-,2019,감계로 342,20220930,중개거래,경남 창원의창구,-,아파트
289,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,84.8776,202209,14,"38,000",-,23,-,-,2019,감계로 342,-,중개거래,경남 창원의창구,-,아파트
290,경상남도 창원시 의창구 동정동,256-2,0256,0002,팔도그린,58.6000,202209,13,"11,500",-,10,-,-,1995,천주로36번길 9,-,중개거래,경남 창원의창구,-,아파트
291,경상남도 창원시 의창구 북면 감계리,229-1,0229,0001,휴먼빌,84.9300,202209,13,"29,000",-,5,-,-,2014,감계로 297,-,중개거래,경남 창원의창구,-,아파트
292,경상남도 창원시 의창구 동읍 용정리,20-1,0020,0001,동부산훼미리타운1차,67.8500,202209,13,"11,700",-,13,-,-,1997,용정길46번길 29,-,중개거래,경남 창원의창구,-,아파트
293,경상남도 창원시 의창구 서상동,649,0649,0000,중동대동다숲,84.9338,202209,09,"37,000",-,2,-,-,2005,팔용로 512,20220917,중개거래,경남 창원의창구,-,아파트
294,경상남도 창원시 의창구 팔용동,35-1,0035,0001,힐스테이트아티움시티,84.8605,202209,08,"53,000",-,24,-,-,2020,창원대로397번길 11,-,직거래,-,-,아파트
295,경상남도 창원시 의창구 동읍 무성리,293,0293,0000,동보미리내타운,59.1300,202209,08,"6,300",-,4,-,-,2001,무성길47번길 24,-,중개거래,경남 창원의창구,-,아파트
296,경상남도 창원시 의창구 북면 신촌리,995-1,0995,0001,대호,59.6500,202209,08,"9,600",-,8,-,-,1998,천주로 1053,-,중개거래,경남 창원의창구,-,아파트
297,경상남도 창원시 의창구 북면 신촌리,995-1,0995,0001,대호,59.8300,202209,08,"6,000",-,4,-,-,1998,천주로 1053,-,중개거래,경남 창원의창구,-,아파트
298,경상남도 창원시 의창구 팔용동,124-1,0124,0001,극동,49.9050,202209,08,"17,300",-,5,-,-,1994,팔용로 446,-,중개거래,경남 창원의창구,-,아파트
299,경상남도 창원시 의창구 봉림동,715,0715,0000,엘에이치피닉스포레,121.9100,202209,08,"56,000",-,5,-,-,2011,대봉로 27,-,중개거래,경남 창원의창구,-,아파트
300,경상남도 창원시 의창구 팔용동,124-1,0124,0001,극동,108.7200,202209,07,"31,800",-,4,-,-,1994,팔용로 446,-,중개거래,경남 창원의창구,-,아파트
301,경상남도 창원시 의창구 팔용동,124-1,0124,0001,극동,84.8800,202209,07,"30,000",-,7,-,-,1994,팔용로 446,-,중개거래,경남 창원의창구,-,아파트
302,경상남도 창원시 의창구 북면 감계리,229-1,0229,0001,휴먼빌,59.9700,202209,07,"24,000",-,17,-,-,2014,감계로 297,-,중개거래,경남 창원의창구,-,아파트
303,경상남도 창원시 의창구 북면 신촌리,905-3,0905,0003,춘광1,73.9200,202209,07,"9,600",-,9,-,-,1992,신촌본포로 14,-,중개거래,경남 창원의창구,-,아파트
304,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,84.5002,202209,07,"37,000",-,11,-,-,2019,감계로 342,-,중개거래,경남 창원의창구,-,아파트
305,경상남도 창원시 의창구 팔용동,35-1,0035,0001,힐스테이트아티움시티,84.6211,202209,07,"55,750",-,45,-,-,2020,창원대로397번길 11,-,중개거래,경남 창원성산구,-,아파트
306,경상남도 창원시 의창구 북면 감계리,227-2,0227,0002,감계아내에코프리미엄1차,84.9832,202209,06,"33,000",-,7,-,-,2014,감계로 277,-,중개거래,경남 창원의창구,-,아파트
307,경상남도 창원시 의창구 북면 감계리,230-1,0230,0001,창원감계힐스테이트1차,84.9601,202209,05,"33,900",-,16,-,-,2014,동전로 86,-,중개거래,경남 창원의창구,-,아파트
308,경상남도 창원시 의창구 동읍 용잠리,419,0419,0000,신안맨션,75.8200,202209,05,"10,500",-,2,-,-,1997,동읍로 7,-,중개거래,경남 창원의창구,-,아파트
309,경상남도 창원시 의창구 북면 신촌리,995-1,0995,0001,대호,59.6500,202209,05,"7,300",-,6,-,-,1998,천주로 1053,20220914,중개거래,경남 창원의창구,-,아파트
310,경상남도 창원시 의창구 동읍 용정리,22-2,0022,0002,동부산3,81.2124,202209,05,"14,200",-,10,-,-,1999,용정길46번길 32,-,중개거래,경남 창원의창구,-,아파트
311,경상남도 창원시 의창구 북면 신촌리,995-1,0995,0001,대호,59.6500,202209,05,"7,300",-,6,-,-,1998,천주로 1053,-,중개거래,경남 창원의창구,-,아파트
312,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,84.8776,202209,05,"37,000",-,7,-,-,2019,감계로 342,-,중개거래,경남 창원의창구,-,아파트
313,경상남도 창원시 의창구 팔용동,165-7,0165,0007,상아데파트,84.8500,202209,03,"10,000",-,9,-,-,1991,사화로9번길 26,-,중개거래,경남 창원의창구,-,아파트
314,경상남도 창원시 의창구 북면 무동리,124-1,0124,0001,창원무동센텀파라디아,84.9921,202209,03,"29,500",-,17,-,-,2018,무동서로 24,-,중개거래,경남 창원의창구,-,아파트
315,경상남도 창원시 의창구 북면 감계리,230-1,0230,0001,창원감계힐스테이트1차,84.9601,202209,03,"32,500",-,14,-,-,2014,동전로 86,-,중개거래,경남 창원의창구,-,아파트
316,경상남도 창원시 의창구 도계동,395-1,0395,0001,보금,70.3800,202209,03,"8,850",-,5,-,-,1990,도계두리길 180-7,-,중개거래,경남 창원의창구,-,아파트
317,경상남도 창원시 의창구 중동,790,0790,0000,창원중동유니시티1단지,59.9816,202209,03,"57,000",-,24,-,-,2019,중동로 34,-,중개거래,경남 창원의창구,-,아파트
318,경상남도 창원시 의창구 북면 신촌리,960-1,0960,0001,신한2,84.8700,202209,03,"9,000",-,14,-,-,1998,천주로 1103,-,중개거래,경남 창원의창구,-,아파트
319,경상남도 창원시 의창구 동읍 무성리,152,0152,0000,우성전원,59.3800,202209,02,"3,900",-,4,-,-,1991,무성길47번길 9,-,중개거래,경남 창원의창구,-,아파트
320,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,59.8956,202209,02,"27,000",-,3,-,-,2019,감계로 342,-,중개거래,경남 창원의창구,-,아파트
321,경상남도 창원시 의창구 팔용동,124-2,0124,0002,대동중앙,59.9000,202209,01,"28,500",-,18,-,-,1993,반계로 101,-,중개거래,경남 창원의창구,-,아파트
322,경상남도 창원시 의창구 중동,785,0785,0000,창원중동유니시티2단지,84.3838,202209,01,"81,500",-,20,-,-,2019,중동로 33,-,중개거래,경남 창원의창구,-,아파트
323,경상남도 창원시 의창구 소계동,713-2,0713,0002,초원맨션,56.0850,202209,01,"7,500",-,4,-,-,1983,소계로84번길 8,-,중개거래,경남 창원마산회원구,-,아파트
324,경상남도 창원시 의창구 동정동,288,0288,0000,동정오성아파트,59.9700,202208,31,"14,000",-,11,-,-,1996,서상로 27,-,중개거래,경남 창원의창구,-,아파트
325,경상남도 창원시 의창구 북면 감계리,229-1,0229,0001,휴먼빌,84.9300,202208,30,"26,000",-,2,-,-,2014,감계로 297,-,중개거래,경남 창원의창구,-,아파트
326,경상남도 창원시 의창구 북면 무동리,124-1,0124,0001,창원무동센텀파라디아,72.9942,202208,29,"24,500",-,20,-,-,2018,무동서로 24,-,중개거래,경남 창원의창구,-,아파트
327,경상남도 창원시 의창구 도계동,423-1,0423,0001,영남초원,72.4950,202208,29,"15,500",-,3,-,-,1991,태복산로11번길 27,-,중개거래,경남 창원의창구,-,아파트
328,경상남도 창원시 의창구 소계동,468-1,0468,0001,럭키,54.0600,202208,29,"10,800",-,14,-,-,1991,금강로379번길 16-9,20220907,중개거래,경남 창원마산회원구,-,아파트
329,경상남도 창원시 의창구 동읍 용잠리,215-18,0215,0018,창원1차비룡벨로스텔라,48.7657,202208,29,"9,990",-,7,-,-,2018,의창대로 905,-,직거래,-,-,아파트
330,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,84.8776,202208,27,"40,500",-,22,-,-,2019,감계로 342,-,중개거래,경남 창원의창구,-,아파트
331,경상남도 창원시 의창구 북면 무동리,124-1,0124,0001,창원무동센텀파라디아,59.9932,202208,27,"21,600",-,18,-,-,2018,무동서로 24,-,중개거래,경남 창원의창구,-,아파트
332,경상남도 창원시 의창구 중동,786,0786,0000,창원중동유니시티3단지,84.7171,202208,27,"77,000",-,29,-,-,2019,중동로 77,-,중개거래,경남 창원의창구,-,아파트
333,경상남도 창원시 의창구 팔용동,122,0122,0000,벽산블루밍B,59.9700,202208,27,"31,200",-,12,-,-,1999,반계로 104-8,-,중개거래,경남 창원의창구,-,아파트
334,경상남도 창원시 의창구 도계동,415-1,0415,0001,유일파크,56.4200,202208,27,"11,000",-,2,-,-,1993,도계두리길 214,-,중개거래,경남 창원의창구,-,아파트
335,경상남도 창원시 의창구 중동,788,0788,0000,창원중동유니시티4단지,84.7171,202208,27,"82,700",-,9,-,-,2019,중동로 78,-,중개거래,경남 창원의창구,-,아파트
336,경상남도 창원시 의창구 동정동,288,0288,0000,동정오성아파트,84.7200,202208,27,"20,000",-,3,-,-,1996,서상로 27,-,중개거래,경남 창원의창구,-,아파트
337,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,59.8956,202208,26,"27,700",-,13,-,-,2019,감계로 342,-,중개거래,경남 창원의창구,-,아파트
338,경상남도 창원시 의창구 북면 무동리,104-1,0104,0001,창원무동STX칸1차,84.9900,202208,25,"23,100",-,9,-,-,2015,무동서로 76,-,중개거래,경남 창원의창구,-,아파트
339,경상남도 창원시 의창구 북면 무동리,124-1,0124,0001,창원무동센텀파라디아,59.9932,202208,24,"21,600",-,14,-,-,2018,무동서로 24,-,중개거래,경남 창원의창구,-,아파트
340,경상남도 창원시 의창구 북면 동전리,128,0128,0000,창원동전월드메르디앙,78.7292,202208,24,"21,000",-,6,-,-,2016,동전로224번길 3,-,중개거래,경남 창원의창구,-,아파트
341,경상남도 창원시 의창구 북면 무동리,124-1,0124,0001,창원무동센텀파라디아,72.9942,202208,24,"25,250",-,8,-,-,2018,무동서로 24,-,중개거래,경남 창원의창구,-,아파트
342,경상남도 창원시 의창구 북면 무동리,124-1,0124,0001,창원무동센텀파라디아,59.9932,202208,24,"21,600",-,14,-,-,2018,무동서로 24,20221213,중개거래,경남 창원의창구,-,아파트
343,경상남도 창원시 의창구 팔용동,124-2,0124,0002,대동중앙,59.9000,202208,23,"28,000",-,18,-,-,1993,반계로 101,-,중개거래,경남 창원의창구,-,아파트
344,경상남도 창원시 의창구 북면 감계리,229-1,0229,0001,휴먼빌,59.9700,202208,23,"24,000",-,11,-,-,2014,감계로 297,-,중개거래,경남 창원의창구,-,아파트
345,경상남도 창원시 의창구 도계동,414-4,0414,0004,대한맨션,59.8100,202208,23,"14,200",-,6,-,-,1997,도계로83번길 14-15,-,중개거래,경남 창원의창구,-,아파트
346,경상남도 창원시 의창구 북면 감계리,231-10,0231,0010,창원감계힐스테이트2차,70.1076,202208,23,"30,000",-,4,-,-,2017,감계로 341,-,중개거래,경남 창원마산회원구,-,아파트
347,경상남도 창원시 의창구 도계동,307-8,0307,0008,동광빌라,84.9800,202208,22,"17,000",-,1,-,-,1991,도계로17번길 2,-,중개거래,경남 창원의창구,-,아파트
348,경상남도 창원시 의창구 북면 동전리,128,0128,0000,창원동전월드메르디앙,78.7292,202208,22,"20,000",-,2,-,-,2016,동전로224번길 3,-,중개거래,경남 창원의창구,-,아파트
349,경상남도 창원시 의창구 도계동,321-2,0321,0002,유성빌라(321-2),67.5700,202208,22,"10,500",-,5,-,-,1990,하남천서길51번길 15,-,중개거래,경남 창원의창구,-,아파트
350,경상남도 창원시 의창구 중동,790,0790,0000,창원중동유니시티1단지,84.3838,202208,20,"83,150",-,18,-,-,2019,중동로 34,-,중개거래,경남 창원의창구,-,아파트
351,경상남도 창원시 의창구 동읍 용잠리,250,0250,0000,삼진,52.1500,202208,20,"3,500",-,5,-,-,1989,의창대로915번길 8,-,중개거래,경남 창원성산구 경남 창원의창구,-,아파트
352,경상남도 창원시 의창구 북면 무동리,124-1,0124,0001,창원무동센텀파라디아,72.9942,202208,20,"26,200",-,10,-,-,2018,무동서로 24,-,중개거래,경남 창원의창구,-,아파트
353,경상남도 창원시 의창구 북면 무동리,124-1,0124,0001,창원무동센텀파라디아,59.9932,202208,20,"23,000",-,15,-,-,2018,무동서로 24,-,중개거래,경남 창원의창구,-,아파트
354,경상남도 창원시 의창구 북면 감계리,231-10,0231,0010,창원감계힐스테이트2차,101.3891,202208,20,"44,500",-,2,-,-,2017,감계로 341,-,중개거래,경남 창원의창구,-,아파트
355,경상남도 창원시 의창구 중동,790,0790,0000,창원중동유니시티1단지,59.9816,202208,19,"57,700",-,10,-,-,2019,중동로 34,-,중개거래,경남 창원의창구,-,아파트
356,경상남도 창원시 의창구 중동,790,0790,0000,창원중동유니시티1단지,84.3838,202208,19,"83,000",-,21,-,-,2019,중동로 34,-,중개거래,경남 창원의창구,-,아파트
357,경상남도 창원시 의창구 대산면 가술리,108-1,0108,0001,해강그린,84.3600,202208,18,"9,000",-,5,-,-,1994,진산대로 437,-,중개거래,경남 창원성산구,-,아파트
358,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,59.8956,202208,18,"29,800",-,16,-,-,2019,감계로 342,-,중개거래,경남 창원의창구,-,아파트
359,경상남도 창원시 의창구 팔용동,123-1,0123,0001,벽산블루밍A,59.9700,202208,17,"28,800",-,20,-,-,2000,반계로 104-9,-,중개거래,경남 창원의창구,-,아파트
360,경상남도 창원시 의창구 도계동,316-1,0316,0001,신세계맨션,84.8850,202208,17,"14,200",-,8,-,-,1992,도계두리길 96,-,중개거래,경남 창원의창구,-,아파트
361,경상남도 창원시 의창구 중동,786,0786,0000,창원중동유니시티3단지,59.9622,202208,16,"55,000",-,13,-,-,2019,중동로 77,-,중개거래,경남 김해시 경남 창원의창구,-,아파트
362,경상남도 창원시 의창구 북면 감계리,229-1,0229,0001,휴먼빌,84.9500,202208,13,"31,600",-,17,-,-,2014,감계로 297,-,중개거래,경남 창원의창구,-,아파트
363,경상남도 창원시 의창구 중동,785,0785,0000,창원중동유니시티2단지,84.3838,202208,13,"75,000",-,38,-,-,2019,중동로 33,-,중개거래,경남 창원의창구,-,아파트
364,경상남도 창원시 의창구 도계동,321-9,0321,0009,익산빌라,69.0600,202208,13,"12,300",-,4,-,-,1991,도계두리길86번길 11,-,중개거래,경남 창원의창구,-,아파트
365,경상남도 창원시 의창구 도계동,416-1,0416,0001,국도무궁화맨션,58.9700,202208,13,"16,300",-,12,-,-,1996,도계로95번길 6-5,-,중개거래,경남 창원의창구,-,아파트
366,경상남도 창원시 의창구 팔용동,124-1,0124,0001,극동,108.7200,202208,12,"35,800",-,15,-,-,1994,팔용로 446,-,중개거래,경남 창원의창구,-,아파트
367,경상남도 창원시 의창구 중동,786,0786,0000,창원중동유니시티3단지,59.9622,202208,12,"54,850",-,19,-,-,2019,중동로 77,-,중개거래,경남 창원의창구,-,아파트
368,경상남도 창원시 의창구 도계동,396-7,0396,0007,삼호빌라,122.9800,202208,12,"31,500",-,3,-,-,1993,도계로 75,-,직거래,-,-,아파트
369,경상남도 창원시 의창구 팔용동,35-1,0035,0001,힐스테이트아티움시티,84.8615,202208,12,"49,000",-,4,-,-,2020,창원대로397번길 11,-,중개거래,경남 창원성산구 경남 창원의창구,-,아파트
370,경상남도 창원시 의창구 팔용동,124-1,0124,0001,극동,59.3400,202208,12,"22,800",-,9,-,-,1994,팔용로 446,20221025,중개거래,경남 창원의창구,-,아파트
371,경상남도 창원시 의창구 동읍 용잠리,357-1,0357,0001,평화맨션,81.9600,202208,11,"8,800",-,9,-,-,1991,의창대로 848,-,중개거래,경남 창원의창구,-,아파트
372,경상남도 창원시 의창구 동정동,288,0288,0000,동정오성아파트,59.9700,202208,11,"15,000",-,3,-,-,1996,서상로 27,-,중개거래,경남 창원의창구,-,아파트
373,경상남도 창원시 의창구 북면 감계리,231-10,0231,0010,창원감계힐스테이트2차,84.8572,202208,11,"37,700",-,16,-,-,2017,감계로 341,-,중개거래,경남 창원성산구 경남 창원의창구,-,아파트
374,경상남도 창원시 의창구 봉림동,715,0715,0000,엘에이치피닉스포레,134.9800,202208,11,"67,000",-,5,-,-,2011,대봉로 27,-,중개거래,경남 창원의창구,-,아파트
375,경상남도 창원시 의창구 동정동,288,0288,0000,동정오성아파트,59.9700,202208,10,"17,800",-,9,-,-,1996,서상로 27,-,중개거래,경남 창원의창구,-,아파트
376,경상남도 창원시 의창구 북면 감계리,227-2,0227,0002,감계아내에코프리미엄1차,84.9832,202208,10,"30,000",-,9,-,-,2014,감계로 277,-,중개거래,경남 창원의창구,-,아파트
377,경상남도 창원시 의창구 북면 무동리,123-1,0123,0001,휴먼빌1단지,84.9940,202208,10,"20,000",-,9,-,-,2013,동곡로 33,-,직거래,-,-,아파트
378,경상남도 창원시 의창구 팔용동,124-1,0124,0001,극동,49.9050,202208,10,"17,500",-,14,-,-,1994,팔용로 446,-,중개거래,경남 창원의창구,-,아파트
379,경상남도 창원시 의창구 팔용동,35-1,0035,0001,힐스테이트아티움시티,84.8615,202208,10,"48,000",-,4,-,-,2020,창원대로397번길 11,-,중개거래,경남 창원의창구,-,아파트
380,경상남도 창원시 의창구 동읍 용잠리,419,0419,0000,신안맨션,84.9500,202208,10,"13,100",-,9,-,-,1997,동읍로 7,-,중개거래,경남 창원의창구,-,아파트
381,경상남도 창원시 의창구 도계동,415-1,0415,0001,유일파크,56.4200,202208,10,"14,000",-,6,-,-,1993,도계두리길 214,-,직거래,-,-,아파트
382,경상남도 창원시 의창구 팔용동,124-1,0124,0001,극동,49.9050,202208,10,"17,800",-,8,-,-,1994,팔용로 446,-,중개거래,경남 창원의창구,-,아파트
383,경상남도 창원시 의창구 소답동,146-4,0146,0004,백영빌라,67.9600,202208,09,"10,000",-,3,-,-,1991,의안로62번길 46,-,중개거래,경남 창원의창구,-,아파트
384,경상남도 창원시 의창구 동읍 용정리,20-13,0020,0013,성진까치빌라트5,82.9800,202208,09,"12,800",-,8,-,-,1997,용정길46번길 53,-,중개거래,경남 창원의창구,-,아파트
385,경상남도 창원시 의창구 봉림동,715,0715,0000,엘에이치피닉스포레,121.8100,202208,09,"50,000",-,9,-,-,2011,대봉로 27,-,직거래,-,-,아파트
386,경상남도 창원시 의창구 동읍 용정리,20-9,0020,0009,성진까치빌라트3,82.9900,202208,09,"10,700",-,13,-,-,1995,용정길46번길 49-1,-,중개거래,경남 창원의창구,-,아파트
387,경상남도 창원시 의창구 중동,790,0790,0000,창원중동유니시티1단지,99.1742,202208,08,"95,000",-,3,-,-,2019,중동로 34,-,중개거래,경남 창원의창구,-,아파트
388,경상남도 창원시 의창구 동정동,256-2,0256,0002,팔도그린,68.3200,202208,08,"10,000",-,8,-,-,1995,천주로36번길 9,-,중개거래,경남 창원의창구,-,아파트
389,경상남도 창원시 의창구 북면 감계리,227-2,0227,0002,감계아내에코프리미엄1차,84.9832,202208,06,"30,000",-,7,-,-,2014,감계로 277,-,중개거래,경남 창원의창구,-,아파트
390,경상남도 창원시 의창구 북면 감계리,227-1,0227,0001,창원감계힐스테이트3차,84.7702,202208,06,"30,300",-,5,-,-,2014,감계로 259,-,중개거래,경남 창원의창구,-,아파트
391,경상남도 창원시 의창구 북면 감계리,225-2,0225,0002,창원감계푸르지오,72.8583,202208,06,"30,800",-,16,-,-,2017,감계로 221,-,중개거래,경남 창원의창구,-,아파트
392,경상남도 창원시 의창구 북면 감계리,227-1,0227,0001,창원감계힐스테이트3차,84.7732,202208,05,"29,000",-,1,-,-,2014,감계로 259,-,중개거래,경남 창원마산합포구 경남 창원의창구,-,아파트
393,경상남도 창원시 의창구 북면 감계리,230-1,0230,0001,창원감계힐스테이트1차,84.9601,202208,05,"34,000",-,18,-,-,2014,동전로 86,-,중개거래,경남 창원의창구,-,아파트
394,경상남도 창원시 의창구 동정동,277,0277,0000,흥한웰가,84.9100,202208,04,"36,000",-,18,-,-,2004,천주로 33,20221125,중개거래,경남 창원의창구,-,아파트
395,경상남도 창원시 의창구 도계동,396-7,0396,0007,삼호빌라,122.9800,202208,04,"29,300",-,7,-,-,1993,도계로 75,-,중개거래,경남 창원의창구,-,아파트
396,경상남도 창원시 의창구 동정동,277,0277,0000,흥한웰가,84.9100,202208,04,"36,000",-,18,-,-,2004,천주로 33,-,중개거래,경남 창원의창구,-,아파트
397,경상남도 창원시 의창구 중동,788,0788,0000,창원중동유니시티4단지,84.7886,202208,04,"76,000",-,5,-,-,2019,중동로 78,-,중개거래,경남 창원의창구,-,아파트
398,경상남도 창원시 의창구 동읍 용정리,21-7,0021,0007,동부산훼미리타운5차,59.8579,202208,04,"11,000",-,12,-,-,2000,용정길46번길 24,-,중개거래,경남 창원의창구,-,아파트
399,경상남도 창원시 의창구 소답동,145-6,0145,0006,성원빌라,80.0700,202208,03,"10,100",-,2,-,-,1991,의안로50번길 49,-,중개거래,경남 창원의창구,-,아파트
400,경상남도 창원시 의창구 소답동,129-13,0129,0013,금강목화,84.4800,202208,03,"13,000",-,8,-,-,1997,읍성로89번길 19,-,중개거래,경남 창원의창구,-,아파트
401,경상남도 창원시 의창구 동읍 용잠리,468,0468,0000,동읍다숲아파트,59.8800,202208,03,"19,000",-,6,-,-,2016,용잠로 19,-,중개거래,경남 창원의창구,-,아파트
402,경상남도 창원시 의창구 도계동,394-11,0394,0011,진보백화맨션,78.3200,202208,02,"14,500",-,4,-,-,1996,하남천동길16번길 3-20,-,중개거래,경남 창원의창구,-,아파트
403,경상남도 창원시 의창구 북면 신촌리,905-24,0905,0024,춘광2,57.9200,202208,02,"8,500",-,15,-,-,1995,신촌본포로 12-13,-,중개거래,경남 창원의창구,-,아파트
404,경상남도 창원시 의창구 북면 무동리,122-1,0122,0001,휴먼빌2단지,84.9940,202208,02,"22,900",-,11,-,-,2013,동곡로 35,-,중개거래,경남 창원의창구,-,아파트
405,경상남도 창원시 의창구 동읍 무성리,293,0293,0000,동보미리내타운,78.2400,202208,02,"7,200",-,1,-,-,2001,무성길47번길 24,-,중개거래,경남 창원의창구,-,아파트
406,경상남도 창원시 의창구 북면 감계리,231-10,0231,0010,창원감계힐스테이트2차,70.1076,202208,01,"33,000",-,22,-,-,2017,감계로 341,-,직거래,-,-,아파트
407,경상남도 창원시 의창구 서상동,11-5,0011,0005,무학서문마을,66.5400,202208,01,"17,000",-,7,-,-,1999,서상로12번길 83-15,-,직거래,-,-,아파트
408,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,167.4500,202208,01,"73,000",-,5,-,-,2010,도계로 135,-,중개거래,경남 창원의창구,-,아파트
409,경상남도 창원시 의창구 북면 감계리,225-1,0225,0001,창원감계힐스테이트4차,59.0283,202208,01,"23,000",-,23,-,-,2017,감계로 233,-,직거래,-,-,아파트
410,경상남도 창원시 의창구 중동,785,0785,0000,창원중동유니시티2단지,84.1031,202207,29,"74,500",-,14,-,-,2019,중동로 33,-,중개거래,경남 창원의창구,-,아파트
411,경상남도 창원시 의창구 북면 감계리,227-2,0227,0002,감계아내에코프리미엄1차,84.9867,202207,29,"28,500",-,2,-,-,2014,감계로 277,-,중개거래,경남 창원의창구,-,아파트
412,경상남도 창원시 의창구 소답동,133-15,0133,0015,동일그린맨션,84.9000,202207,29,"17,500",-,2,-,-,1992,읍성로 90,-,중개거래,경남 창원의창구,-,아파트
413,경상남도 창원시 의창구 북면 감계리,229-1,0229,0001,휴먼빌,84.9500,202207,28,"27,700",-,6,-,-,2014,감계로 297,-,중개거래,경남 창원의창구,-,아파트
414,경상남도 창원시 의창구 팔용동,124-1,0124,0001,극동,84.8800,202207,28,"32,500",-,19,-,-,1994,팔용로 446,-,중개거래,경남 창원의창구,-,아파트
415,경상남도 창원시 의창구 동읍 용잠리,215-18,0215,0018,창원1차비룡벨로스텔라,68.3826,202207,28,"17,170",-,10,-,-,2018,의창대로 905,-,직거래,-,-,아파트
416,경상남도 창원시 의창구 북면 신촌리,905-3,0905,0003,춘광1,73.9200,202207,28,"10,700",-,3,-,-,1992,신촌본포로 14,-,중개거래,경남 창원의창구,-,아파트
417,경상남도 창원시 의창구 중동,786,0786,0000,창원중동유니시티3단지,100.3072,202207,28,"96,500",-,31,-,-,2019,중동로 77,-,중개거래,경남 창원의창구,-,아파트
418,경상남도 창원시 의창구 도계동,314-12,0314,0012,리코마리나빌라,63.1500,202207,28,"11,000",-,4,-,-,1995,도계두리길86번길 16,-,중개거래,경남 창원의창구,-,아파트
419,경상남도 창원시 의창구 도계동,421-1,0421,0001,대경,76.8600,202207,27,"6,200",-,5,-,-,1990,원이대로93번길 20,-,중개거래,경남 창원의창구,-,아파트
420,경상남도 창원시 의창구 도계동,396-7,0396,0007,삼호빌라,121.4100,202207,27,"22,000",-,10,-,-,1993,도계로 75,-,직거래,-,-,아파트
