NO,시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
11,경상남도 창원시 의창구 소답동,134-7,0134,0007,이조빌라,46.2800,19.7000,202112,13,"7,000",3,-,-,1993,의안로28번길 29-6,-,중개거래,경남 창원의창구,-,다세대
12,경상남도 창원시 의창구 도계동,320-1,0320,0001,부민상가빌라,71.8600,33.2309,202112,04,"8,300",4,-,-,1992,하남천서길51번길 7,-,중개거래,경남 창원성산구 경남 창원의창구,-,연립
13,경상남도 창원시 의창구 소답동,138-6,0138,0006,대양세종빌라6차,65.7900,33.0430,202112,04,"7,000",5,-,-,2000,의안로12번길 36,-,중개거래,경남 창원의창구,-,다세대
14,경상남도 창원시 의창구 도계동,316-7,0316,0007,동림빌라,61.8600,91.6600,202112,04,"10,500",2,-,-,1995,하남천서길51번길 16,-,중개거래,경남 창원성산구 경남 창원의창구,-,다세대
15,경상남도 창원시 의창구 도계동,321-11,0321,0011,동하초원빌라,57.9400,38.3200,202112,04,"8,500",3,-,-,1997,하남천서길21번길 8-21,-,중개거래,경남 창원성산구 경남 창원의창구,-,다세대
16,경상남도 창원시 의창구 도계동,398-5,0398,0005,리코명작빌라나동,66.5200,31.9800,202111,29,"13,700",2,-,-,1997,원이대로69번길 24-19,-,중개거래,경남 창원의창구,-,연립
17,경상남도 창원시 의창구 동읍 단계리,247-3,0247,0003,경준해피존,84.8184,61.8277,202111,24,"12,000",2,-,-,2012,자여로 121-12,-,중개거래,경남 창원의창구,-,연립
18,경상남도 창원시 의창구 서상동,670-10,0670,0010,(21-10),77.6891,55.1800,202111,24,"10,500",2,-,-,2012,평산로195번길 12-4,-,중개거래,경남 창원의창구,-,다세대
19,경상남도 창원시 의창구 소답동,155-2,0155,0002,대림청실빌라,56.0800,27.6590,202111,24,"5,500",4,-,-,1995,읍성로117번길 20,-,중개거래,경남 창원의창구,-,다세대
20,경상남도 창원시 의창구 동읍 용정리,159-2,0159,0002,동읍자미르하우스,60.6300,88.0350,202111,22,"11,000",4,-,-,2012,자여로115번길 5,-,중개거래,경남 창원의창구,-,연립
21,경상남도 창원시 의창구 도계동,399-4,0399,0004,백상빌라,69.1200,41.1500,202111,21,"11,400",3,-,-,1996,원이대로69번길 24-18,-,중개거래,경남 창원의창구,-,다세대
22,경상남도 창원시 의창구 도계동,341-2,0341,0002,덕암파크(341-2),75.7600,34.3000,202111,20,"13,000",2,-,-,1994,도계로50번길 9,-,중개거래,경남 창원의창구,-,다세대
23,경상남도 창원시 의창구 도계동,324-2,0324,0002,즐거운집(원창),66.2100,46.4480,202111,17,"9,000",4,-,-,1995,하남천서길15번길 7-1,-,중개거래,경남 창원의창구,-,다세대
24,경상남도 창원시 의창구 도계동,396-5,0396,0005,밝은집(원창),78.7900,47.4430,202111,17,"15,500",3,-,-,1995,도계로73번길 8,-,중개거래,경남 창원의창구,-,연립
25,경상남도 창원시 의창구 서상동,10-3,0010,0003,동원빌라,61.8400,50.2150,202111,12,"11,500",2,-,-,1997,의창대로211번길 6-4,-,중개거래,경남 창원의창구,-,연립
26,경상남도 창원시 의창구 팔용동,163-18,0163,0018,대원하이빌B동,84.9800,60.2000,202111,09,"4,000",3,-,-,2011,사화로1번길 12,-,직거래,-,-,연립다세대
27,경상남도 창원시 의창구 서상동,651-5,0651,0005,중동서원래온빌102동,78.0800,22.4600,202111,04,"22,600",3,-,-,2010,의창대로210번길 10,-,중개거래,경남 창원의창구,-,다세대
28,경상남도 창원시 의창구 소답동,110-6,0110,0006,칠성맨션가동,72.7800,29.8093,202111,03,"13,000",3,-,-,1990,의창대로247번길 17,-,중개거래,경남 창원의창구,-,연립다세대
29,경상남도 창원시 의창구 도계동,320-1,0320,0001,부민상가빌라,71.8600,33.2309,202111,03,"6,500",6,-,-,1992,하남천서길51번길 7,-,직거래,-,-,연립다세대
30,경상남도 창원시 의창구 소답동,146-2,0146,0002,대한그린빌라,27.9850,17.0612,202111,01,"4,500",1,-,-,1994,의안로62번길 42,-,직거래,-,-,연립다세대
31,경상남도 창원시 의창구 동읍 용정리,150-6,0150,0006,헬리체자여,76.1728,59.9099,202110,30,"13,500",4,-,-,2018,자여로112번길 21,-,-,-,-,연립
32,경상남도 창원시 의창구 소답동,115-8,0115,0008,이조5차빌라,74.8800,37.2770,202110,30,"11,500",2,-,-,2002,의안로8번길 15,-,-,-,-,다세대
33,경상남도 창원시 의창구 서상동,670-10,0670,0010,(21-10),86.7284,62.7000,202110,29,"11,000",2,-,-,2012,평산로195번길 12-4,-,-,-,-,다세대
34,경상남도 창원시 의창구 도계동,314-21,0314,0021,청송국화빌라,53.0400,18.2803,202110,28,"9,800",4,-,-,1996,하남천서길21번길 22,-,-,-,-,연립다세대
35,경상남도 창원시 의창구 소계동,702-5,0702,0005,소계썬빌,68.4800,45.7600,202110,25,"16,200",3,-,-,2013,소계로106번길 20,-,-,-,-,다세대
36,경상남도 창원시 의창구 소답동,108-25,0108,0025,(108-25),89.9000,39.5212,202110,23,"14,500",4,-,-,1990,의창대로247번길 27,-,-,-,-,다세대
37,경상남도 창원시 의창구 도계동,325-1,0325,0001,초롱빌라,73.4600,74.3700,202110,20,"12,500",4,-,-,1996,하남천서길5번길 12-8,-,-,-,-,연립
38,경상남도 창원시 의창구 도계동,415-3,0415,0003,더좋은집(원창),66.9700,34.5900,202110,18,"13,000",1,-,-,1997,도계두리길 222,-,-,-,-,연립다세대
39,경상남도 창원시 의창구 소답동,138-2,0138,0002,소답이조빌라,84.8000,64.0300,202110,14,"20,000",4,-,-,2010,의안로12번길 30,-,-,-,-,다세대
40,경상남도 창원시 의창구 동읍 용잠리,779-3,0779,0003,소전파크빌,67.2400,74.5000,202110,14,"13,000",3,-,-,2013,동읍로71번길 11,-,-,-,-,다세대
41,경상남도 창원시 의창구 도계동,397-5,0397,0005,덕암파크,71.6500,29.8996,202110,13,"15,200",6,-,-,1994,도계로 80,-,-,-,-,연립
42,경상남도 창원시 의창구 도계동,420-7,0420,0007,동인빌라,67.9300,32.0284,202110,09,"8,400",5,-,-,1997,원이대로93번길 22,-,-,-,-,연립
43,경상남도 창원시 의창구 도계동,360-3,0360,0003,금강초원빌라,82.1800,41.3610,202110,06,"11,500",2,-,-,1994,하남천동길44번길 5-3,-,-,-,-,연립
44,경상남도 창원시 의창구 소답동,130-19,0130,0019,성은빌라,44.9100,21.4995,202110,05,"9,000",4,-,-,1995,의안로56번길 36,-,-,-,-,다세대
45,경상남도 창원시 의창구 도계동,327-8,0327,0008,아주빌라,61.5400,40.1600,202109,30,"11,300",4,-,-,1997,하남천서길5번길 19,-,-,-,-,다세대
46,경상남도 창원시 의창구 서상동,319,0319,0000,백합맨션,65.2500,57.7800,202109,27,"12,000",3,-,-,1984,천주로12번길 14-1,-,-,-,-,연립
47,경상남도 창원시 의창구 서상동,664-3,0664,0003,덕산SJ빌라,84.8100,22.7018,202109,27,"16,800",1,-,-,2010,평산로215번길 11-1,-,-,-,-,다세대
48,경상남도 창원시 의창구 서상동,319-13,0319,0013,덕산세영파크,84.9600,51.0595,202109,23,"21,500",4,-,-,2013,천주로18번길 6,-,-,-,-,연립
49,경상남도 창원시 의창구 팔용동,66,0066,0000,프라임하우스2단지,209.1200,319.6230,202109,17,"97,500",1,-,-,2010,반계로62번길 23,-,-,-,-,연립
50,경상남도 창원시 의창구 소답동,137-2,0137,0002,동림그린빌라,68.6500,37.1300,202109,17,"10,000",3,-,-,1996,의안로18번길 28-1,-,-,-,-,다세대
51,경상남도 창원시 의창구 팔용동,66,0066,0000,프라임하우스2단지,224.2900,342.8090,202109,16,"115,000",1,-,-,2010,반계로62번길 23,-,-,-,-,연립
52,경상남도 창원시 의창구 팔용동,168-4,0168,0004,대한파크,68.1900,30.1670,202109,11,"8,000",5,-,-,1996,의창대로116번길 12,-,-,-,-,다세대
53,경상남도 창원시 의창구 팔용동,168-4,0168,0004,대한파크,68.1900,30.1670,202109,11,"8,000",5,-,-,1996,의창대로116번길 12,20210927,-,-,-,다세대
54,경상남도 창원시 의창구 소계동,704-3,0704,0003,미림맨숀,57.8700,50.7048,202109,09,"6,700",3,-,-,1983,금강로369번길 22-8,-,-,-,-,연립
55,경상남도 창원시 의창구 도계동,335-6,0335,0006,현진빌라,77.5800,42.1360,202109,07,"13,500",3,-,-,2002,도계로12번길 18,-,-,-,-,다세대
56,경상남도 창원시 의창구 동읍 용잠리,132-7,0132,0007,삼우빌라,64.0100,47.2900,202109,04,"6,700",1,-,-,1991,의창대로915번길 21,-,-,-,-,연립
57,경상남도 창원시 의창구 북동,28,0028,0000,정도체리빌라,56.0000,35.0003,202109,04,"9,000",3,-,-,2005,의안로55번길 15,-,-,-,-,다세대
58,경상남도 창원시 의창구 소답동,129-14,0129,0014,(129-14),38.7050,28.2900,202109,04,"4,900",3,-,-,1996,읍성로89번길 21,-,-,-,-,다세대
59,경상남도 창원시 의창구 북면 신촌리,1533-14,1533,0014,거풍센터빌2단지,82.2240,90.1433,202109,02,"12,500",2,-,-,2014,신촌본포로 5-14,-,-,-,-,연립다세대
60,경상남도 창원시 의창구 도계동,417-3,0417,0003,임호아트빌라,79.6200,32.3920,202108,29,"13,200",3,-,-,1996,도계로95번길 6-16,-,-,-,-,연립
61,경상남도 창원시 의창구 대산면 제동리,334-7,0334,0007,제동별장빌라나동,62.0800,62.2487,202108,27,"3,000",2,-,-,1992,제동길 47,-,-,-,-,연립다세대
62,경상남도 창원시 의창구 팔용동,65,0065,0000,프라임하우스1단지,209.1200,329.4931,202108,24,"97,000",1,-,-,2010,반계로62번길 24,-,-,-,-,연립
63,경상남도 창원시 의창구 북면 신촌리,905-19,0905,0019,리치빌,63.5100,55.8000,202108,16,"10,500",5,-,-,2012,신촌본포로 12-20,-,-,-,-,다세대
64,경상남도 창원시 의창구 팔용동,163-18,0163,0018,대원하이빌B동,84.9800,60.2000,202108,15,"19,000",3,-,-,2011,사화로1번길 12,-,-,-,-,다세대
65,경상남도 창원시 의창구 북동,254,0254,0000,홍광상가,74.1050,40.0611,202107,27,"6,000",3,-,-,1987,의안로49번길 33-10,-,-,-,-,연립
66,경상남도 창원시 의창구 북면 신촌리,887-3,0887,0003,올라뷰,76.7000,61.5100,202107,20,"10,008",3,-,-,2015,신리길 25,-,-,-,-,연립다세대
67,경상남도 창원시 의창구 도계동,327-1,0327,0001,환웅수빌리지,67.3400,44.1169,202107,17,"14,000",1,-,-,2015,도계로 35-8,-,-,-,-,다세대
68,경상남도 창원시 의창구 대산면 제동리,270-3,0270,0003,하림빌라,54.0000,55.9300,202107,08,"4,300",1,-,-,1990,진산대로355번길 16-17,-,-,-,-,연립
69,경상남도 창원시 의창구 팔용동,68,0068,0000,프라임하우스4단지,224.2900,330.7238,202107,07,"103,000",1,-,-,2010,반계로62번길 11,-,-,-,-,연립
70,경상남도 창원시 의창구 도계동,323-4,0323,0004,금강백합빌라,84.8500,45.5275,202107,05,"11,250",4,-,-,1997,하남천서길15번길 6,-,-,-,-,연립
71,경상남도 창원시 의창구 서상동,651-5,0651,0005,중동서원래온빌102동,65.5400,18.8500,202107,03,"20,000",2,-,-,2010,의창대로210번길 10,-,-,-,-,다세대
72,경상남도 창원시 의창구 동읍 용잠리,232-13,0232,0013,미도아트빌라,36.1600,22.6900,202107,02,"3,200",5,-,-,1996,용잠로41번길 16-4,-,-,-,-,다세대
73,경상남도 창원시 의창구 소계동,715-4,0715,0004,일산시티아트,75.6000,23.4587,202107,01,"13,700",6,-,-,1997,소계로94번길 6,-,-,-,-,연립
74,경상남도 창원시 의창구 북면 신촌리,1533-9,1533,0009,거풍센터빌1단지,84.5640,91.0813,202106,30,"14,000",4,-,-,2014,신촌본포로 5-10,-,-,-,-,연립다세대
75,경상남도 창원시 의창구 동읍 용정리,19-2,0019,0002,자여서원래온빌,71.3450,54.0000,202106,29,"10,800",2,-,-,2012,용정길46번길 11,-,-,-,-,연립
76,경상남도 창원시 의창구 소답동,112-10,0112,0010,궁전빌라,84.9100,91.2700,202106,26,"11,000",4,-,-,1997,의안로12번길 10,-,-,-,-,다세대
77,경상남도 창원시 의창구 도계동,331-5,0331,0005,성신데파트,82.3500,30.2100,202106,25,"9,000",4,-,-,1992,도계로8번길 1,-,-,-,-,연립다세대
78,경상남도 창원시 의창구 소답동,128-4,0128,0004,성주빌라,58.3200,32.9115,202106,24,"9,000",3,-,-,1991,의안로66번길 32,-,-,-,-,연립
79,경상남도 창원시 의창구 북면 신촌리,905-36,0905,0036,춘광상가빌라,84.0300,40.5170,202106,24,"3,500",6,-,-,1997,신촌본포로 12,-,-,-,-,연립다세대
80,경상남도 창원시 의창구 서상동,517-11,0517,0011,장성,48.6000,40.2400,202106,23,"6,300",2,-,-,1985,읍성로 2,-,-,-,-,연립
81,경상남도 창원시 의창구 북면 신촌리,1386-65,1386,0065,거풍힐링빌,75.9150,82.9375,202106,22,"7,400",3,-,-,2014,천주로 1202-15,-,-,-,-,다세대
82,경상남도 창원시 의창구 북동,2-2,0002,0002,성원큐브타운C동,84.4950,64.9296,202106,19,"22,700",2,-,-,2015,천주로36번길 46-2,-,-,-,-,다세대
83,경상남도 창원시 의창구 동읍 용정리,21-5,0021,0005,대원하이빌2차,82.5900,63.5470,202106,10,"14,500",1,-,-,2012,용정길46번길 20,-,-,-,-,연립
84,경상남도 창원시 의창구 소답동,142-39,0142,0039,영진블루빌B,78.4400,58.2000,202106,06,"16,700",3,-,-,2010,의창대로289번길 15,-,-,-,-,다세대
85,경상남도 창원시 의창구 북면 신촌리,1386-65,1386,0065,거풍힐링빌,75.9150,82.9375,202105,24,"11,000",1,-,-,2014,천주로 1202-15,-,-,-,-,연립다세대
86,경상남도 창원시 의창구 소답동,451-2,0451,0002,써니원빌,74.5200,65.4500,202105,24,"17,500",3,-,-,2017,천주로36번길 45,-,-,-,-,연립다세대
87,경상남도 창원시 의창구 북면 신촌리,1533-14,1533,0014,거풍센터빌2단지,82.2240,90.1433,202105,22,"13,500",4,-,-,2014,신촌본포로 5-14,-,-,-,-,연립
88,경상남도 창원시 의창구 서상동,319,0319,0000,백합맨션,68.4000,60.5900,202105,20,"7,950",3,-,-,1984,천주로12번길 14-1,-,-,-,-,연립
89,경상남도 창원시 의창구 도계동,342-6,0342,0006,기전맨션,59.5100,61.9800,202105,19,"8,000",4,-,-,1996,도계로50번길 5-7,-,-,-,-,연립다세대
90,경상남도 창원시 의창구 팔용동,178-5,0178,0005,유진상가빌라,97.8000,33.7560,202105,19,"18,000",5,-,-,1997,남산로17번길 11,-,-,-,-,연립
91,경상남도 창원시 의창구 소계동,702-25,0702,0025,부전빌라,84.8000,64.2200,202105,16,"11,200",1,-,-,1998,소계로94번길 19-7,-,-,-,-,다세대
92,경상남도 창원시 의창구 북면 화천리,808-1,0808,0001,동양빌라,83.1500,66.9000,202105,14,"7,800",2,-,-,1991,천주로613번길 11,-,-,-,-,다세대
93,경상남도 창원시 의창구 동읍 용잠리,232-13,0232,0013,미도아트빌라,84.4900,53.0000,202105,13,"5,000",2,-,-,1996,용잠로41번길 16-4,-,-,-,-,다세대
94,경상남도 창원시 의창구 소답동,149-19,0149,0019,영진아트빌,77.1000,47.8190,202105,05,"11,800",2,-,-,2004,의안로44번길 49-4,-,-,-,-,다세대
95,경상남도 창원시 의창구 소답동,149-19,0149,0019,영진아트빌,77.1000,47.8190,202105,05,"11,800",2,-,-,2004,의안로44번길 49-4,20210527,-,-,-,다세대
96,경상남도 창원시 의창구 대산면 가술리,387-26,0387,0026,한솔푸르네오,57.3700,52.3018,202105,03,"12,300",4,-,-,2014,가술길1번길 19,-,-,-,-,연립
97,경상남도 창원시 의창구 소계동,702-5,0702,0005,소계썬빌,77.8500,52.0200,202105,01,"16,800",3,-,-,2013,소계로106번길 20,-,-,-,-,다세대
98,경상남도 창원시 의창구 북면 신촌리,879-1,0879,0001,올라빌,81.9255,85.0500,202104,30,"8,630",3,-,-,2013,신리길30번길 20,-,-,-,-,연립
99,경상남도 창원시 의창구 도계동,419-4,0419,0004,경원빌라,64.8000,40.3826,202104,29,"10,500",2,-,-,1993,태복산로27번길 28,-,-,-,-,연립
100,경상남도 창원시 의창구 도계동,424-2,0424,0002,형제빌라,62.7300,36.8610,202104,28,"11,400",2,-,-,1992,태복산로7번길 23,-,-,-,-,연립
101,경상남도 창원시 의창구 소답동,130-9,0130,0009,수양빌라,84.4650,44.0000,202104,27,"15,000",2,-,-,2000,의안로50번길 33,-,-,-,-,연립
102,경상남도 창원시 의창구 소답동,112-14,0112,0014,양빌라,53.6750,32.9800,202104,24,"8,500",1,-,-,2002,의안로8번길 9,-,-,-,-,다세대
103,경상남도 창원시 의창구 소계동,714-1,0714,0001,정원연립B동,48.8300,27.0930,202104,23,"5,450",4,-,-,1983,소계로90번길 10,-,-,-,-,연립
104,경상남도 창원시 의창구 도계동,360-22,0360,0022,자유빌라B,66.2100,35.6500,202104,22,"7,000",5,-,-,2001,하남천동길50번길 14,-,-,-,-,다세대
105,경상남도 창원시 의창구 소답동,152-18,0152,0018,신흥빌라,71.4550,32.1000,202104,17,"8,200",5,-,-,1994,의창대로299번길 19,-,-,-,-,다세대
106,경상남도 창원시 의창구 도계동,342-6,0342,0006,기전맨션,64.5800,67.2600,202104,13,"8,450",4,-,-,1996,도계로50번길 5-7,-,-,-,-,연립다세대
107,경상남도 창원시 의창구 도계동,351-7,0351,0007,중원빌라,64.8400,32.1400,202104,07,"8,000",5,-,-,1996,도계로60번길 13-13,-,-,-,-,연립
108,경상남도 창원시 의창구 소답동,120-1,0120,0001,소답시장,65.2800,34.0100,202104,05,"5,300",3,-,-,1986,읍성로 70,-,-,-,-,연립
109,경상남도 창원시 의창구 도계동,341-2,0341,0002,덕암파크(341-2),75.7600,34.3000,202104,05,"10,000",3,-,-,1994,도계로50번길 9,-,-,-,-,연립다세대
110,경상남도 창원시 의창구 서상동,464,0464,0000,덕산빌라,66.5360,64.1405,202104,01,"19,500",1,-,-,2017,의안로27번길 38,-,-,-,-,다세대
111,경상남도 창원시 의창구 도계동,398-5,0398,0005,리코명작빌라나동,68.3400,32.8600,202103,30,"14,000",3,-,-,1997,원이대로69번길 24-19,-,-,-,-,연립
112,경상남도 창원시 의창구 도계동,352-6,0352,0006,동하빌라,69.1900,71.4700,202103,29,"12,700",4,-,-,1996,도계로60번길 9-19,-,-,-,-,연립
113,경상남도 창원시 의창구 도계동,352-6,0352,0006,동하빌라,69.1900,71.4700,202103,29,"12,700",4,-,-,1996,도계로60번길 9-19,20210615,-,-,-,연립
114,경상남도 창원시 의창구 소답동,137-3,0137,0003,보람빌라,47.5500,27.1574,202103,27,"6,100",4,-,-,1995,의안로18번길 34,-,-,-,-,다세대
115,경상남도 창원시 의창구 도계동,310-3,0310,0003,금강이화빌라,54.5400,26.9834,202103,26,"6,700",6,-,-,1995,하남천서길5번길 32,20210326,-,-,-,연립
116,경상남도 창원시 의창구 도계동,310-3,0310,0003,금강이화빌라,54.5400,26.9834,202103,26,"6,700",6,-,-,1995,하남천서길5번길 32,-,-,-,-,연립
117,경상남도 창원시 의창구 서상동,319-13,0319,0013,덕산세영파크,84.6900,50.8973,202103,24,"20,000",1,-,-,2013,천주로18번길 6,-,-,-,-,연립
118,경상남도 창원시 의창구 도계동,327-8,0327,0008,아주빌라,59.2800,34.7800,202103,23,"8,600",2,-,-,1996,하남천서길5번길 19,-,-,-,-,다세대
119,경상남도 창원시 의창구 서상동,319-13,0319,0013,덕산세영파크,84.6000,50.8432,202103,10,"14,500",1,-,-,2013,천주로18번길 6,-,-,-,-,연립
120,경상남도 창원시 의창구 소답동,124-3,0124,0003,성원주택,77.4500,53.1000,202103,10,"8,500",3,-,-,1997,의안로62번길 18,-,-,-,-,연립다세대
121,경상남도 창원시 의창구 도계동,399-4,0399,0004,백상빌라,69.1200,41.1500,202103,06,"10,500",3,-,-,1996,원이대로69번길 24-18,-,-,-,-,다세대
122,경상남도 창원시 의창구 도계동,360-22,0360,0022,자유빌라B,66.2100,35.6500,202103,05,"9,500",4,-,-,2001,하남천동길50번길 14,-,-,-,-,다세대
123,경상남도 창원시 의창구 소답동,154-7,0154,0007,성창비아트,97.5800,35.5800,202103,02,"10,500",3,-,-,1993,의창대로299번길 12,-,-,-,-,연립다세대
124,경상남도 창원시 의창구 서상동,464,0464,0000,덕산빌라,66.5360,64.1405,202102,27,"20,000",2,-,-,2017,의안로27번길 38,-,-,-,-,다세대
125,경상남도 창원시 의창구 소답동,151-14,0151,0014,황제빌라,69.9300,47.0375,202102,27,"10,700",3,-,-,1994,의창대로317번길 27,-,-,-,-,다세대
126,경상남도 창원시 의창구 도계동,327-11,0327,0011,일호하이파이데파트,78.0000,30.1065,202102,25,"12,000",5,-,-,1991,도계로 41,-,-,-,-,연립다세대
127,경상남도 창원시 의창구 동읍 단계리,292,0292,0000,동아바론하우스2,69.3431,80.3159,202102,24,"12,500",1,-,-,2011,자여로 127,-,-,-,-,연립
128,경상남도 창원시 의창구 팔용동,68,0068,0000,프라임하우스4단지,209.1200,308.3550,202102,24,"95,000",1,-,-,2010,반계로62번길 11,-,-,-,-,연립
129,경상남도 창원시 의창구 도계동,407-8,0407,0008,황제빌라6차,84.1500,32.4300,202102,23,"13,900",3,-,-,1997,원이대로81번길 14,-,-,-,-,연립
130,경상남도 창원시 의창구 도계동,344-8,0344,0008,형제시티빌라(344-8),64.3200,35.8960,202102,23,"12,150",3,-,-,1998,원이대로55번길 21-7,-,-,-,-,다세대
131,경상남도 창원시 의창구 대산면 가술리,387-26,0387,0026,한솔푸르네오,57.3700,52.3018,202102,16,"9,300",5,-,-,2014,가술길1번길 19,-,-,-,-,연립다세대
132,경상남도 창원시 의창구 도계동,360-23,0360,0023,서원래온빌6차,74.4700,67.0062,202102,16,"15,700",2,-,-,2015,도계두리길 150,-,-,-,-,다세대
133,경상남도 창원시 의창구 팔용동,67,0067,0000,프라임하우스3단지,270.3300,397.1837,202102,11,"90,000",1,-,-,2010,반계로62번길 12,-,-,-,-,연립
134,경상남도 창원시 의창구 도계동,310-5,0310,0005,청송그린빌라,60.6600,40.8372,202102,10,"10,250",3,-,-,1995,하남천서길5번길 30,-,-,-,-,다세대
135,경상남도 창원시 의창구 팔용동,184-11,0184,0011,라인빌라,77.0500,51.1100,202102,07,"7,500",3,-,-,1996,의창대로132번길 29-11,-,-,-,-,연립다세대
136,경상남도 창원시 의창구 도계동,396-2,0396,0002,리코그린빌라,50.1700,36.4800,202102,07,"7,700",1,-,-,1993,도계로73번길 18,-,-,-,-,다세대
137,경상남도 창원시 의창구 도계동,357-4,0357,0004,중앙상가빌라,56.9400,23.0300,202102,06,"10,000",6,-,-,1995,도계로 63,-,-,-,-,연립
138,경상남도 창원시 의창구 도계동,311-15,0311,0015,서원드림빌라,74.1030,50.9570,202102,05,"12,000",4,-,-,2001,하남천서길9번길 15,-,-,-,-,연립다세대
139,경상남도 창원시 의창구 팔용동,68,0068,0000,프라임하우스4단지,224.2900,330.7238,202102,05,"99,000",1,-,-,2010,반계로62번길 11,20210413,-,-,-,연립
140,경상남도 창원시 의창구 서상동,400-4,0400,0004,영진블루빌,72.2300,65.3750,202102,04,"18,000",2,-,-,2011,천주로18번길 12,-,-,-,-,다세대
141,경상남도 창원시 의창구 대산면 가술리,387-26,0387,0026,한솔푸르네오,57.8500,52.6981,202102,03,"8,200",2,-,-,2014,가술길1번길 19,-,-,-,-,연립
142,경상남도 창원시 의창구 대산면 가술리,387-26,0387,0026,한솔푸르네오,57.3700,52.3018,202102,02,"8,350",4,-,-,2014,가술길1번길 19,-,-,-,-,연립
143,경상남도 창원시 의창구 도계동,310-3,0310,0003,금강이화빌라,54.5400,26.9834,202101,31,"6,000",6,-,-,1995,하남천서길5번길 32,-,-,-,-,연립
144,경상남도 창원시 의창구 북면 신촌리,887-3,0887,0003,올라뷰,77.7200,62.3500,202101,26,"14,000",5,-,-,2015,신리길 25,-,-,-,-,연립다세대
145,경상남도 창원시 의창구 서상동,421,0421,0000,효성,45.0000,37.9008,202101,26,"6,900",1,-,-,1984,천주로18번길 20-5,-,-,-,-,연립
146,경상남도 창원시 의창구 도계동,396-5,0396,0005,밝은집(원창),78.7100,47.3950,202101,24,"11,500",4,-,-,1995,도계로73번길 8,-,-,-,-,연립
147,경상남도 창원시 의창구 대산면 제동리,334-5,0334,0005,제동별장빌라가동,80.1900,65.2435,202101,23,"3,050",2,-,-,1992,제동길 45,-,-,-,-,연립다세대
148,경상남도 창원시 의창구 팔용동,66,0066,0000,프라임하우스2단지,209.1200,319.6230,202101,23,"98,000",1,-,-,2010,반계로62번길 23,-,-,-,-,연립
149,경상남도 창원시 의창구 도계동,407-8,0407,0008,황제빌라6차,84.1500,32.4300,202101,21,"15,000",4,-,-,1997,원이대로81번길 14,-,-,-,-,연립
150,경상남도 창원시 의창구 북면 신촌리,1386-10,1386,0010,거풍힐링빌,75.9150,87.0000,202101,21,"12,000",4,-,-,2014,천주로 1202-7,-,-,-,-,다세대
151,경상남도 창원시 의창구 서상동,517-10,0517,0010,은하,46.8100,40.4100,202101,21,"7,800",1,-,-,1984,읍성로 6,-,-,-,-,연립
152,경상남도 창원시 의창구 도계동,331-5,0331,0005,성신데파트,81.0900,29.7400,202101,18,"13,500",3,-,-,1992,도계로8번길 1,-,-,-,-,연립다세대
153,경상남도 창원시 의창구 북면 신촌리,905-19,0905,0019,리치빌,84.6250,74.3600,202101,18,"6,900",4,-,-,2012,신촌본포로 12-20,-,-,-,-,연립다세대
