시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원마산회원구 회원동,497-15,0497,0015,새한3,33.42,26.88,201708,31,"         7,010",1,1980,회원남20길 32
경상남도 창원마산회원구 회원동,497-15,0497,0015,새한3,33.42,26.88,201801,5,"         5,875",1,1980,회원남20길 32
경상남도 창원마산회원구 회원동,658-2,0658,0002,연지국민주택,51.9,31.88,201803,10,"         7,100",3,1983,회원남33길 34
경상남도 창원마산회원구 회원동,647-3,0647,0003,진달래,49.05,6.95,201712,20,"         8,000",1,1984,회원서10길 13
경상남도 창원마산회원구 회원동,647-7,0647,0007,청송주택,53.01,41.7,201803,4,"         8,900",2,1985,무학로 555
경상남도 창원마산회원구 회원동,668-2,0668,0002,청호,41.12,35.19,201707,1,"        10,200",2,1981,회원북26길 45
경상남도 창원마산회원구 회원동,668-2,0668,0002,청호,41.12,35.19,201711,12,"         8,800",1,1981,회원북26길 45
경상남도 창원마산회원구 회원동,668-2,0668,0002,청호,41.12,35.19,201801,23,"         9,500",1,1981,회원북26길 45
경상남도 창원마산회원구 회원동,668-2,0668,0002,청호,41.12,35.19,201802,12,"         9,500",1,1981,회원북26길 45
경상남도 창원마산회원구 회원동,668-2,0668,0002,청호,41.12,35.19,201804,5,"         9,100",1,1981,회원북26길 45
경상남도 창원마산회원구 회원동,157-2,0157,0002,태우국민주택,52,54.05,201712,7,"         7,900",2,1982,3·15대로 550-3
경상남도 창원마산회원구 회원동,637-15,0637,0015,한솔빌리지,79.335,51.84,201710,1,"        18,000",1,2014,회원북13길 142
경상남도 창원마산회원구 회원동,637-15,0637,0015,한솔빌리지,79.335,51.84,201710,11,"        17,500",1,2014,회원북13길 142
경상남도 창원마산회원구 회원동,637-15,0637,0015,한솔빌리지,79.335,51.84,201711,10,"        17,500",1,2014,회원북13길 142
경상남도 창원마산회원구 회원동,25-19,0025,0019,회원(25-19),43.8,26.4,201804,28,"         7,800",1,1982,회원동19길 16
경상남도 창원마산회원구 회원동,390-49,0390,0049,회원(390-49),39.74,35.69,201709,6,"         7,300",1,1979,회원북6길 23-10
경상남도 창원마산회원구 회원동,49-1,0049,0001,회원동태화,73.08,36.52,201801,4,"        10,000",3,1980,회원동16길 41
