시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원마산회원구 내서읍 삼계리,739-2,0739,0002,너울림3차,71.28,96.6,201510,15,"        18,979",1,2015,삼계로 150
경상남도 창원마산회원구 내서읍 삼계리,739-2,0739,0002,너울림3차,72.42,98.15,201510,15,"        26,000",4,2015,삼계로 150
경상남도 창원마산회원구 내서읍 삼계리,739-2,0739,0002,너울림3차,72.42,98.15,201510,15,"        18,476",3,2015,삼계로 150
경상남도 창원마산회원구 내서읍 삼계리,739-2,0739,0002,너울림3차,71.28,96.6,201510,15,"        18,979",2,2015,삼계로 150
경상남도 창원마산회원구 내서읍 삼계리,739-2,0739,0002,너울림3차,71.28,96.6,201510,15,"        28,000",4,2015,삼계로 150
경상남도 창원마산회원구 내서읍 삼계리,740-2,0740,0002,너울림빌라1차,80.605,101.12,201508,7,"        22,500",3,2014,삼계로 152
경상남도 창원마산회원구 내서읍 삼계리,739-1,0739,0001,너울림빌라2차,80.605,106.6,201510,20,"        33,932",4,2014,삼계로 152
경상남도 창원마산회원구 내서읍 삼계리,739-1,0739,0001,너울림빌라2차,76.69,101.66,201510,20,"        20,500",1,2014,삼계로 152
경상남도 창원마산회원구 내서읍 삼계리,739-1,0739,0001,너울림빌라2차,80.605,106.6,201510,20,"        36,000",4,2014,삼계로 152
경상남도 창원마산회원구 내서읍 삼계리,385-2,0385,0002,두정숲속애(2단지),59.8869,77.31,201508,14,"        13,850",1,2011,숲속로 55
경상남도 창원마산회원구 내서읍 삼계리,385-2,0385,0002,두정숲속애(2단지),59.8869,77.31,201511,14,"        12,000",4,2011,숲속로 55
경상남도 창원마산회원구 내서읍 삼계리,440,0440,0000,두정숲속애2차(1동),75.385,85.24,201511,13,"        15,800",2,2012,삼계숲길 169
경상남도 창원마산회원구 내서읍 삼계리,440-2,0440,0002,두정숲속애2차(2동),72.154,81.92,201510,15,"        15,500",3,2012,삼계숲길 169-1
경상남도 창원마산회원구 내서읍 삼계리,440-2,0440,0002,두정숲속애2차(2동),72.154,81.92,201602,12,"        16,000",4,2012,삼계숲길 169-1
경상남도 창원마산회원구 내서읍 삼계리,440-2,0440,0002,두정숲속애2차(2동),75.385,85.58,201606,15,"        15,600",2,2012,삼계숲길 169-1
경상남도 창원마산회원구 내서읍 삼계리,842,0842,0000,두정숲속애2차(3동),75.385,95.12,201604,30,"        15,700",1,2012,삼계숲길 169-2
경상남도 창원마산회원구 내서읍 삼계리,326-1,0326,0001,라임하우스(326-1),59.8427,59.57,201509,14,"        15,550",5,2013,광려로 72
경상남도 창원마산회원구 내서읍 삼계리,326-1,0326,0001,라임하우스(326-1),59.96,59.69,201511,12,"        15,300",3,2013,광려로 72
경상남도 창원마산회원구 내서읍 삼계리,326-5,0326,0005,라임하우스(326-5),59.96,76.81,201511,20,"        15,100",4,2013,광려로 76-16
경상남도 창원마산회원구 내서읍 삼계리,326-5,0326,0005,라임하우스(326-5),59.96,76.81,201601,4,"        14,900",4,2013,광려로 76-16
경상남도 창원마산회원구 내서읍 삼계리,341-15,0341,0015,삼계 위드필 타운하우스1단지,113.0167,150.04,201605,28,"        31,240",1,2015,광려로 78-51
경상남도 창원마산회원구 내서읍 삼계리,341-15,0341,0015,삼계 위드필 타운하우스1단지,113.0167,150.04,201606,16,"        31,240",3,2015,광려로 78-51
경상남도 창원마산회원구 내서읍 삼계리,341-14,0341,0014,삼계 위드필 타운하우스2단지,70.8353,92.63,201509,18,"        20,750",3,2015,광려로 78-73
경상남도 창원마산회원구 내서읍 삼계리,341-10,0341,0010,삼계 위드필 타운하우스3단지,70.8353,120.04,201510,1,"        21,250",4,2015,광려로 78-85
경상남도 창원마산회원구 내서읍 삼계리,341-10,0341,0010,삼계 위드필 타운하우스3단지,70.8353,120.24,201510,19,"        20,750",1,2015,광려로 78-85
경상남도 창원마산회원구 내서읍 삼계리,341-10,0341,0010,삼계 위드필 타운하우스3단지,70.8353,120.04,201603,5,"        21,750",4,2015,광려로 78-85
경상남도 창원마산회원구 내서읍 삼계리,341-9,0341,0009,삼계 위드필 타운하우스4단지,74.243,91.75,201510,15,"        22,350",3,2015,광려로 78-91
경상남도 창원마산회원구 내서읍 삼계리,765-4,0765,0004,오션빌리지1동,72.9,85.63,201507,15,"        15,200",3,2012,삼계로 111
경상남도 창원마산회원구 내서읍 삼계리,766,0766,0000,위드필1,59.801,39.32,201508,21,"        15,000",4,2013,삼계로 117
경상남도 창원마산회원구 내서읍 삼계리,766,0766,0000,위드필1,59.8497,39.36,201511,27,"        16,000",2,2013,삼계로 117
경상남도 창원마산회원구 내서읍 삼계리,766-1,0766,0001,위드필2,59.801,32.37,201508,12,"        15,000",2,2013,삼계로 117-1
경상남도 창원마산회원구 내서읍 삼계리,766-1,0766,0001,위드필2,59.801,32.37,201510,5,"        14,700",2,2013,삼계로 117-1
경상남도 창원마산회원구 내서읍 삼계리,766-1,0766,0001,위드필2,59.801,32.37,201603,14,"        15,500",3,2013,삼계로 117-1
경상남도 창원마산회원구 내서읍 상곡리,159,0159,0000,광민빌라(네이트빌),58.74,56.12,201510,16,"        15,600",3,2015,상곡로 94
경상남도 창원마산회원구 내서읍 상곡리,145,0145,0000,수신파크빌,62.88,43.72,201509,14,"        18,000",3,2012,상곡로 91
경상남도 창원마산회원구 내서읍 신감리,1381-1,1381,0001,정도빌,57.2435,88.5,201601,19,"        18,200",2,2015,광려로 88-27
경상남도 창원마산회원구 내서읍 신감리,1381-1,1381,0001,정도빌,57.2435,88.5,201601,20,"        18,200",2,2015,광려로 88-27
경상남도 창원마산회원구 내서읍 신감리,1381-1,1381,0001,정도빌,57.2435,88.5,201601,25,"        18,200",3,2015,광려로 88-27
경상남도 창원마산회원구 내서읍 신감리,1381-1,1381,0001,정도빌,57.2435,88.5,201602,12,"        18,200",1,2015,광려로 88-27
경상남도 창원마산회원구 내서읍 신감리,1381-1,1381,0001,정도빌,57.2435,88.5,201602,22,"        18,200",3,2015,광려로 88-27
경상남도 창원마산회원구 내서읍 신감리,1381-1,1381,0001,정도빌,57.2435,88.5,201603,31,"        18,500",2,2015,광려로 88-27
경상남도 창원마산회원구 내서읍 신감리,1381-1,1381,0001,정도빌,57.2435,88.5,201603,31,"        18,200",2,2015,광려로 88-27
경상남도 창원마산회원구 내서읍 신감리,1381-1,1381,0001,정도빌,57.2435,88.5,201604,25,"        18,500",3,2015,광려로 88-27
경상남도 창원마산회원구 내서읍 신감리,1381-1,1381,0001,정도빌,57.2435,88.5,201605,10,"        17,500",4,2015,광려로 88-27
경상남도 창원마산회원구 내서읍 신감리,1381-1,1381,0001,정도빌,57.2435,88.5,201605,26,"        18,200",4,2015,광려로 88-27
경상남도 창원마산회원구 내서읍 원계리,505-1,0505,0001,명품에브라임,78.464,54.41,201507,14,"        18,500",1,2013,광려천남로 259-35
경상남도 창원마산회원구 내서읍 원계리,505-1,0505,0001,명품에브라임,83.238,57.72,201511,25,"        20,800",4,2013,광려천남로 259-35
경상남도 창원마산회원구 내서읍 원계리,505-1,0505,0001,명품에브라임,78.464,54.41,201511,30,"        18,500",1,2013,광려천남로 259-35
경상남도 창원마산회원구 내서읍 원계리,508,0508,0000,애플하우스,75.5618,70.4,201605,9,"        17,500",3,2012,원계증산길 70-16
경상남도 창원마산회원구 내서읍 원계리,520,0520,0000,유강빌리지2,63.5378,87.25,201512,1,"        17,500",3,2015,원계증산길 43
경상남도 창원마산회원구 내서읍 원계리,520,0520,0000,유강빌리지2,63.5378,87.25,201512,28,"        18,000",2,2015,원계증산길 43
경상남도 창원마산회원구 내서읍 원계리,520,0520,0000,유강빌리지2,63.5378,87.25,201602,16,"        16,200",3,2015,원계증산길 43
경상남도 창원마산회원구 내서읍 원계리,520,0520,0000,유강빌리지2,63.5378,87.25,201602,17,"        20,500",4,2015,원계증산길 43
경상남도 창원마산회원구 내서읍 원계리,520,0520,0000,유강빌리지2,63.5378,87.25,201605,25,"        20,700",4,2015,원계증산길 43
경상남도 창원마산회원구 내서읍 원계리,520,0520,0000,유강빌리지2,63.5378,87.25,201605,30,"        20,700",4,2015,원계증산길 43
경상남도 창원마산회원구 내서읍 원계리,520,0520,0000,유강빌리지2,63.5378,87.25,201606,26,"        17,000",3,2015,원계증산길 43
경상남도 창원마산회원구 내서읍 중리,1278-1,1278,0001,초원빌라,91.52,66.71,201507,8,"        10,100",4,1996,신평안길 5
경상남도 창원마산회원구 봉암동,452-9,0452,0009,봉암동무궁화,53.29,53.77,201508,24,"         8,000",2,1980,봉암북7길 50
경상남도 창원마산회원구 봉암동,452-9,0452,0009,봉암동무궁화,53.29,53.77,201601,30,"         7,800",1,1980,봉암북7길 50
경상남도 창원마산회원구 봉암동,452-9,0452,0009,봉암동무궁화,53.29,53.77,201606,9,"         7,500",1,1980,봉암북7길 50
경상남도 창원마산회원구 봉암동,456-5,0456,0005,봉암동팔용,50.38,44.32,201603,25,"         7,250",2,1981,봉암북3길 8
경상남도 창원마산회원구 봉암동,454-24,0454,0024,한양,61.85,52.79,201511,10,"        10,900",3,1983,봉암북10길 31
경상남도 창원마산회원구 석전동,139-1,0139,0001,(139-1),45.57,26,201605,27,"         8,320",3,2002,석전남1길 40
경상남도 창원마산회원구 석전동,139-1,0139,0001,(139-1),45.57,26,201605,27,"         8,320",4,2002,석전남1길 40
경상남도 창원마산회원구 석전동,160-248,0160,0248,(160-248),41.98,42.01,201512,5,"        11,370",1,1981,석전남2길 9
경상남도 창원마산회원구 석전동,221-11,0221,0011,(221-11),47.5,40,201508,29,"         6,800",1,1981,석전동16길 33
경상남도 창원마산회원구 석전동,221-11,0221,0011,(221-11),54.38,26.5,201603,17,"         7,850",1,1981,석전동16길 33
경상남도 창원마산회원구 석전동,229-14,0229,0014,(229-14),48.69,41.32,201509,14,"         7,800",2,1979,석전동9길 70
경상남도 창원마산회원구 석전동,247-5,0247,0005,(247-5),32.79,36.1,201507,29,"         6,700",2,1979,석전동6길 17
경상남도 창원마산회원구 석전동,247-5,0247,0005,(247-5),37.62,36.1,201509,12,"         6,300",1,1979,석전동6길 17
경상남도 창원마산회원구 석전동,247-5,0247,0005,(247-5),32.79,36.1,201512,15,"         6,800",2,1979,석전동6길 17
경상남도 창원마산회원구 석전동,253-2,0253,0002,(253-2),42.12,36.3,201602,11,"         6,450",1,1978,석전동1길 39
경상남도 창원마산회원구 석전동,285-11,0285,0011,(285-11),42.9,34.87,201509,9,"         4,500",1,1982,석전서8길 19
경상남도 창원마산회원구 석전동,285-11,0285,0011,(285-11),42.9,34.87,201512,6,"         7,000",1,1982,석전서8길 19
경상남도 창원마산회원구 석전동,285-11,0285,0011,(285-11),42.9,34.87,201512,7,"         5,500",3,1982,석전서8길 19
경상남도 창원마산회원구 석전동,251-7,0251,0007,81석전지구,47.54,45.87,201509,1,"         9,200",1,1981,석전동2길 23
경상남도 창원마산회원구 석전동,45-4,0045,0004,건일빌라,64.32,85.43,201604,24,"         9,500",2,1991,회원서1길 79
경상남도 창원마산회원구 석전동,239-19,0239,0019,금강하이츠빌라,95.85,29.1,201509,16,"        16,700",4,1997,석전동9길 31
경상남도 창원마산회원구 석전동,170-2,0170,0002,대우(170-2),60.63,50.31,201512,28,"         9,300",3,1983,석전북7길 32
경상남도 창원마산회원구 석전동,170-3,0170,0003,대우(170-3),62.1,36.78,201601,8,"         9,700",3,1983,석전북7길 29
경상남도 창원마산회원구 석전동,45-2,0045,0002,동원빌라,62.4,30.98,201604,27,"         8,000",3,1992,석전서9길 144
경상남도 창원마산회원구 석전동,226-7,0226,0007,만석상가,62.73,50.89,201512,7,"         8,500",2,1985,석전동15길 7
경상남도 창원마산회원구 석전동,225-21,0225,0021,무진드림빌딩,38.07,10.23,201508,18,"         6,500",4,2002,석전동17길 3
경상남도 창원마산회원구 석전동,252-29,0252,0029,보광주택,69.09,57.8,201508,6,"        11,800",2,1986,석전동1길 17
경상남도 창원마산회원구 석전동,279-2,0279,0002,봉선,49.5,39.28,201510,19,"         7,150",1,1982,석전서8길 97
경상남도 창원마산회원구 석전동,68-1,0068,0001,부흥,35.47,43,201601,5,"         3,000",2,1980,석전남23길 24
경상남도 창원마산회원구 석전동,221-17,0221,0017,성민,54.56,20.33,201511,26,"        10,900",6,1992,석전동17길 52
경상남도 창원마산회원구 석전동,278-10,0278,0010,성진,26.5,34.37,201603,30,"         4,800",2,1982,석전서9길 23
경상남도 창원마산회원구 석전동,278-12,0278,0012,성진나,49.5,53,201511,23,"         8,800",2,1982,석전서9길 13-1
경상남도 창원마산회원구 석전동,278-12,0278,0012,성진나,49.5,53,201605,20,"        10,000",3,1982,석전서9길 13-1
경상남도 창원마산회원구 석전동,258-10,0258,0010,신흥,36.26,29.76,201606,27,"         4,000",1,1979,석전동6길 45
경상남도 창원마산회원구 석전동,163-52,0163,0052,아람,50.325,40.6,201602,17,"         7,300",3,1984,석전북2길 23-11
경상남도 창원마산회원구 석전동,163-52,0163,0052,아람,54.5,43.96,201604,15,"         7,400",1,1984,석전북2길 23-11
경상남도 창원마산회원구 석전동,247-7,0247,0007,이화,34.68,30.57,201603,23,"         6,000",2,1979,석전동6길 21
경상남도 창원마산회원구 석전동,164-8,0164,0008,청운주택,65.58,42.31,201507,13,"        10,000",2,1993,석전북7길 38
경상남도 창원마산회원구 석전동,164-8,0164,0008,청운주택,67.765,43.94,201509,10,"        12,200",3,1993,석전북7길 38
경상남도 창원마산회원구 석전동,226-2,0226,0002,통합상가,61.59,3.6,201510,1,"        13,800",2,1980,석전동15길 23
경상남도 창원마산회원구 석전동,226-2,0226,0002,통합상가,61.59,3.3,201511,13,"         9,000",4,1980,석전동15길 23
경상남도 창원마산회원구 석전동,281-1,0281,0001,하이아트빌2차,70.58,37.35,201603,2,"        10,500",4,2004,석전서8길 91
경상남도 창원마산회원구 석전동,175-2,0175,0002,한진맨션,41.31,23.86,201601,22,"         6,500",5,1997,석전북7길 43
경상남도 창원마산회원구 석전동,194-27,0194,0027,화원주택,47.4,50.48,201509,4,"         3,000",2,1981,석전서6길 133
경상남도 창원마산회원구 석전동,194-27,0194,0027,화원주택,48.1,51.17,201603,10,"         7,500",2,1981,석전서6길 133
경상남도 창원마산회원구 석전동,280-12,0280,0012,화이트빌,59.9483,47.86,201601,4,"        11,700",2,2002,석전서8길 90
경상남도 창원마산회원구 석전동,282-5,0282,0005,황강주택,55.5458,41.19,201602,20,"        11,500",2,2004,석전서8길 45
경상남도 창원마산회원구 양덕동,164-18,0164,0018,(164-18),53.16,65.15,201601,8,"         8,000",2,1979,봉양로 31-3
경상남도 창원마산회원구 양덕동,164-76,0164,0076,(164-76),51.57,58.91,201508,22,"        10,500",2,1985,양덕동4길 15
경상남도 창원마산회원구 양덕동,164-76,0164,0076,(164-76),51.57,58.91,201512,30,"        10,400",1,1985,양덕동4길 15
경상남도 창원마산회원구 양덕동,164-76,0164,0076,(164-76),59.435,67.9,201603,1,"        11,400",3,1985,양덕동4길 15
경상남도 창원마산회원구 양덕동,58-10,0058,0010,(58-10),69.29,81.9,201606,1,"         7,500",1,1979,양덕남7길 12-8
경상남도 창원마산회원구 양덕동,73-3,0073,0003,(73-3),44.43,43.67,201508,1,"        10,945",2,1981,양덕서6길 22
경상남도 창원마산회원구 양덕동,73-3,0073,0003,(73-3),44.43,43.67,201508,20,"        11,000",1,1981,양덕서6길 22
경상남도 창원마산회원구 양덕동,73-3,0073,0003,(73-3),44.43,43.67,201511,19,"        10,800",1,1981,양덕서6길 22
경상남도 창원마산회원구 양덕동,73-3,0073,0003,(73-3),44.43,43.67,201512,24,"         5,500",1,1981,양덕서6길 22
경상남도 창원마산회원구 양덕동,90-18,0090,0018,(90-18),57.99,38.8,201605,2,"         6,750",1,1981,양덕북16길 18
경상남도 창원마산회원구 양덕동,96-17,0096,0017,(96-17),107.65,102.8,201605,20,"        15,000",1,1986,양덕북18길 55
경상남도 창원마산회원구 양덕동,96-17,0096,0017,(96-17),83.3,79.5,201605,21,"        13,800",2,1986,양덕북18길 55
경상남도 창원마산회원구 양덕동,51-31,0051,0031,금천빌딩,43.494,16.17,201507,7,"        14,000",7,2013,양덕로 120
경상남도 창원마산회원구 양덕동,51-31,0051,0031,금천빌딩,25.457,9.46,201604,26,"         7,600",7,2013,양덕로 120
경상남도 창원마산회원구 양덕동,51-31,0051,0031,금천빌딩,49.738,18.49,201605,20,"        16,000",5,2013,양덕로 120
경상남도 창원마산회원구 양덕동,158-14,0158,0014,송학,49.36,28.7,201510,19,"         7,100",4,1979,양덕동1길 10
경상남도 창원마산회원구 양덕동,158-14,0158,0014,송학,57.72,28.7,201511,17,"         8,400",2,1979,양덕동1길 10
경상남도 창원마산회원구 양덕동,158-14,0158,0014,송학,47.44,28.7,201512,8,"         9,000",4,1979,양덕동1길 10
경상남도 창원마산회원구 양덕동,158-14,0158,0014,송학,53.95,28.7,201601,6,"         8,500",3,1979,양덕동1길 10
경상남도 창원마산회원구 양덕동,158-7,0158,0007,타코마,54.94,42.03,201511,3,"         9,300",4,1976,양덕로 65
경상남도 창원마산회원구 양덕동,158-7,0158,0007,타코마,54.94,42.03,201601,30,"        10,500",4,1976,양덕로 65
경상남도 창원마산회원구 양덕동,156-13,0156,0013,터미널,43.64,42.83,201507,21,"         5,000",2,1978,양덕남9길 76-41
경상남도 창원마산회원구 양덕동,12-55,0012,0055,팔용,73.22,41.3,201603,25,"        12,300",2,1978,양덕북20길 5
경상남도 창원마산회원구 양덕동,169-2,0169,0002,팔용아트빌가동,44.858,22.71,201508,13,"        12,700",5,2003,양덕동5길 30
경상남도 창원마산회원구 양덕동,169-2,0169,0002,팔용아트빌가동,42.2356,21.59,201512,7,"        13,100",2,2003,양덕동5길 28
경상남도 창원마산회원구 양덕동,169-2,0169,0002,팔용아트빌가동,42.2356,21.59,201512,30,"        13,100",3,2003,양덕동5길 30
경상남도 창원마산회원구 양덕동,169-2,0169,0002,팔용아트빌가동,42.2356,21.59,201601,8,"        12,500",5,2003,양덕동5길 30
경상남도 창원마산회원구 양덕동,169-2,0169,0002,팔용아트빌가동,42.2356,21.59,201602,22,"        13,500",5,2003,양덕동5길 28
경상남도 창원마산회원구 양덕동,169-44,0169,0044,팔용아트빌다동,42.2356,21.59,201512,18,"         7,000",4,2003,양덕동5길 32
경상남도 창원마산회원구 양덕동,169-44,0169,0044,팔용아트빌다동,42.2356,21.59,201606,15,"        12,800",5,2003,양덕동5길 32
경상남도 창원마산회원구 양덕동,72-9,0072,0009,한효N,48.33,46.54,201512,28,"        11,100",1,1981,양덕서6길 35
경상남도 창원마산회원구 합성동,134-7,0134,0007,(134-7),25.83,13.67,201507,23,"         3,500",2,2003,합성옛길 319
경상남도 창원마산회원구 합성동,205-22,0205,0022,(205-22),74.355,113.4,201508,27,"        10,500",1,1986,합성남8길 40-1
경상남도 창원마산회원구 합성동,316-34,0316,0034,(316-34),46.89,31.6,201603,7,"         8,050",2,1990,합성동13길 48-1
경상남도 창원마산회원구 합성동,316-35,0316,0035,(316-35),47.7,31.5,201507,18,"         8,000",1,1990,합성동13길 52-1
경상남도 창원마산회원구 합성동,316-36,0316,0036,(316-36),46.89,31.5,201510,2,"         8,000",2,1990,합성동13길 54-1
경상남도 창원마산회원구 합성동,88-7,0088,0007,금봉미니,51.9,49.5,201601,2,"         8,700",2,1980,합성서11길 9
경상남도 창원마산회원구 합성동,88-7,0088,0007,금봉미니,51.9,49.5,201605,23,"         8,600",2,1980,합성서11길 9
경상남도 창원마산회원구 합성동,144-3,0144,0003,남도빌라,41.49,36.5,201605,30,"         8,000",1,1980,구암남1길 20
경상남도 창원마산회원구 합성동,144-3,0144,0003,남도빌라,40.36,39.4,201606,1,"         8,000",2,1980,구암남1길 20
경상남도 창원마산회원구 합성동,321-1,0321,0001,대영빌라,63.5,29.85,201508,16,"        14,000",5,1996,합성동11길 81
경상남도 창원마산회원구 합성동,320-13,0320,0013,동마주택,44.46,48.76,201507,31,"         4,500",1,1979,합성동13길 19
경상남도 창원마산회원구 합성동,146-9,0146,0009,목화맨션,83.52,68.9,201606,13,"        13,100",3,1984,합성동12길 12
경상남도 창원마산회원구 합성동,67-12,0067,0012,성산,39.67,35.7,201512,1,"         5,900",2,1980,합포성지길 42
경상남도 창원마산회원구 합성동,67-12,0067,0012,성산,39.67,35.7,201606,1,"         7,300",2,1980,합포성지길 42
경상남도 창원마산회원구 합성동,168-12,0168,0012,성창빌라,61.79,36.21,201511,14,"        12,500",5,2006,합성동3길 63
경상남도 창원마산회원구 합성동,602-6,0602,0006,웰 하우스,40.9986,45.3,201605,23,"        10,900",2,2013,금강로 90
경상남도 창원마산회원구 합성동,156-28,0156,0028,정한,68.32,37.36,201601,3,"        11,200",2,1990,합성동2길 37
경상남도 창원마산회원구 합성동,131-58,0131,0058,조은아트빌B,67.254,33.73,201512,24,"        15,000",4,2003,합성동4길 10
경상남도 창원마산회원구 합성동,129-6,0129,0006,태우,51.9,39.67,201510,20,"         9,990",2,1983,합성서11길 148-1
경상남도 창원마산회원구 합성동,132-4,0132,0004,팔용,34.13,28.67,201510,17,"         5,700",1,1979,합성동5길 10
경상남도 창원마산회원구 합성동,132-4,0132,0004,팔용,34.13,28.67,201606,21,"         5,000",2,1979,합성동5길 10
경상남도 창원마산회원구 회성동,35-21,0035,0021,(35-21),73.72,71,201606,18,"         7,910",1,1986,송평로 6-14
