□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
경상남도 창원의창구 대산면 제동리,3**,단독,8m미만,163.11,463,201504,20,"        30,480",1997,진산대로287번길
경상남도 창원의창구 대산면 제동리,5**,단독,8m미만,99.12,595,201506,12,"        13,000",2004,주남로
경상남도 창원의창구 대원동,1**,다가구,12m미만,320.79,258.8,201504,27,"        57,700",1996,두대로81번길
경상남도 창원의창구 대원동,*,단독,12m미만,72.12,163.2,201504,24,"        38,500",1979,대원로104번길
경상남도 창원의창구 대원동,*,단독,8m미만,105.33,177,201504,6,"        49,700",2002,대원로104번길
경상남도 창원의창구 대원동,2*,단독,12m미만,63.4,184,201506,8,"        43,000",1978,대원로52번길
경상남도 창원의창구 대원동,1*,단독,12m미만,72.1,185,201504,20,"        41,000",1979,대원로52번길
경상남도 창원의창구 대원동,*,단독,8m미만,93.38,187.1,201504,2,"        41,000",1983,대원로82번길
경상남도 창원의창구 대원동,2*,단독,12m미만,72.23,189.3,201505,26,"        44,500",1978,대원로52번가길
경상남도 창원의창구 대원동,2*,단독,12m미만,72.12,190.5,201504,7,"        44,300",1980,대원로52번길
경상남도 창원의창구 대원동,2*,단독,8m미만,72.23,192.1,201503,4,"        41,500",1978,대원로60번길
경상남도 창원의창구 대원동,1*,단독,8m미만,82.49,192.6,201504,24,"        44,900",1980,대원로52번가길
경상남도 창원의창구 대원동,1*,단독,12m미만,72.23,194.1,201504,1,"        40,800",1978,대원로52번길
경상남도 창원의창구 대원동,*,단독,8m미만,72.23,197.2,201503,27,"        44,500",1978,대원로90번길
경상남도 창원의창구 대원동,1*,단독,8m미만,72.23,202.9,201504,3,"        46,500",1978,대원로90번길
경상남도 창원의창구 대원동,3*,단독,8m미만,72.23,203.3,201506,19,"        50,700",1978,대원로57번길
경상남도 창원의창구 대원동,1*,단독,8m미만,72.23,204,201502,25,"        40,550",1978,대원로52번가길
경상남도 창원의창구 대원동,2*,단독,8m미만,72.23,204.3,201504,17,"        47,000",1978,대원로52번가길
경상남도 창원의창구 대원동,1*,단독,8m미만,72.23,206.3,201506,8,"        52,000",1978,대원로64번길
경상남도 창원의창구 대원동,*,단독,8m미만,72.23,207,201505,12,"        58,500",1978,대원로104번길
경상남도 창원의창구 대원동,2*,단독,8m미만,72.23,208.3,201503,5,"        44,000",1978,대원로60번길
경상남도 창원의창구 대원동,2*,단독,8m미만,63.4,210,201503,24,"        45,900",1978,대원로56번길
경상남도 창원의창구 대원동,2*,단독,8m미만,72.23,212.2,201503,3,"        44,900",1978,대원로56번길
경상남도 창원의창구 대원동,*,단독,25m미만,72.23,213.4,201505,12,"        60,000",1978,대원로
경상남도 창원의창구 대원동,1*,단독,12m미만,72.23,215.6,201504,9,"        59,000",1978,대원로64번길
경상남도 창원의창구 대원동,2*,단독,12m미만,72.23,221.4,201504,28,"        48,000",1978,대원로64번길
경상남도 창원의창구 대원동,3*,단독,8m미만,72.23,223.4,201501,17,"        48,000",1978,대원로57번길
경상남도 창원의창구 대원동,1*,단독,12m미만,58.18,223.9,201502,25,"        49,800",1978,대원로64번길
경상남도 창원의창구 대원동,3*,단독,8m미만,92.23,225.7,201505,23,"        50,500",1978,대원로53번길
경상남도 창원의창구 대원동,3*,단독,8m미만,117.83,226.2,201503,16,"        46,000",1978,대원로53번길
경상남도 창원의창구 대원동,1*,단독,8m미만,87.98,227.7,201502,13,"        46,000",1978,대원로64번길
경상남도 창원의창구 대원동,3*,단독,8m미만,110.06,246.2,201503,21,"        57,000",1979,대원로53번길
경상남도 창원의창구 대원동,*,단독,12m미만,72.12,255.8,201505,22,"        59,000",1979,대원로104번길
경상남도 창원의창구 대원동,1**,단독,12m미만,387.69,280.2,201506,8,"        63,000",1997,대원로33번길
경상남도 창원의창구 대원동,9*,단독,12m미만,281.32,285.4,201503,10,"        71,000",2000,두대로67번길
경상남도 창원의창구 대원동,*,단독,8m미만,447.3,324.3,201504,7,"        70,500",1979,대원로82번길
경상남도 창원의창구 대원동,8*,단독,12m미만,1686.42,1886,201501,5,"       309,700",2008,남면로113번길
경상남도 창원의창구 대원동,9*,단독,12m미만,1696.73,3619.1,201503,27,"       320,000",1980,대원로27번길
경상남도 창원의창구 도계동,4**,다가구,12m미만,265.42,130.9,201502,23,"        37,500",2003,도계로83번길
경상남도 창원의창구 도계동,3**,다가구,8m미만,246.72,143.3,201505,20,"        23,800",1991,하남천서길51번길
경상남도 창원의창구 도계동,4**,다가구,12m미만,267.9,158.9,201506,3,"        65,300",2015,도계로95번길
경상남도 창원의창구 도계동,4**,다가구,12m미만,337.34,191.3,201501,9,"        73,000",2013,태복산로15번길
경상남도 창원의창구 도계동,4**,다가구,12m미만,478.29,211.2,201501,21,"        55,000",1991,태복산로23번길
경상남도 창원의창구 도계동,8**,다가구,12m미만,328.02,238.4,201501,14,"        46,350",1997,태복산로31번길
경상남도 창원의창구 도계동,3**,다가구,12m미만,382.64,255.3,201501,31,"        51,000",1997,하남천서길9번길
경상남도 창원의창구 도계동,3**,다가구,12m미만,164.16,325.8,201503,30,"        71,000",1994,도계로50번길
경상남도 창원의창구 도계동,4**,단독,12m미만,147.23,138,201506,3,"        34,400",1990,도계로83번길
경상남도 창원의창구 도계동,3**,단독,12m미만,147.08,138.4,201503,22,"        28,000",1989,하남천동길32번길
경상남도 창원의창구 도계동,3**,단독,12m미만,183.03,163,201503,10,"        28,500",1991,하남천서길21번길
경상남도 창원의창구 도계동,4**,단독,12m미만,466.7,198.8,201502,27,"        48,500",1995,원이대로103번길
경상남도 창원의창구 도계동,8**,단독,12m미만,218.06,231.6,201501,3,"        44,800",1997,태복산로27번길
경상남도 창원의창구 도계동,8**,단독,12m미만,320.32,232,201503,10,"        49,000",1997,태복산로13번길
경상남도 창원의창구 도계동,9**,단독,12m미만,213.4,237.3,201502,6,"        44,000",1995,태복산로31번길
경상남도 창원의창구 도계동,9**,단독,12m미만,221.09,244.1,201504,25,"        46,500",1996,태복산로31번길
경상남도 창원의창구 동읍 금산리,2**,단독,8m미만,131.31,565,201504,11,"        13,200",1987,동읍로
경상남도 창원의창구 동읍 남산리,2**,단독,8m미만,61.76,433,201504,4,"        18,200",1981,용남길10번길
경상남도 창원의창구 동읍 노연리,1**,단독,8m미만,40.95,284,201504,16,"         6,420",1999,노연로228번길
경상남도 창원의창구 동읍 다호리,3*,단독,8m미만,91.62,264,201504,4,"        22,200",2001,주남로64번길
경상남도 창원의창구 동읍 덕산리,5**,단독,8m미만,81,327,201501,17,"        15,300",1943,덕산길
경상남도 창원의창구 동읍 덕산리,3**,단독,8m미만,125.03,453,201506,11,"        21,000",1977,덕산길
경상남도 창원의창구 동읍 덕산리,3**,단독,8m미만,121.61,474,201505,12,"        24,500",1978,덕산길
경상남도 창원의창구 동읍 무성리,1**,단독,8m미만,100.68,397,201504,9,"        25,900",2002,무성길47번길
경상남도 창원의창구 동읍 무성리,1**,단독,8m미만,148.09,456,201502,12,"        19,600",1997,무성길47번길
경상남도 창원의창구 동읍 무점리,4*,단독,8m미만,66.17,118,201503,26,"         2,600",1979,무점길88번길
경상남도 창원의창구 동읍 봉곡리,3**,단독,8m미만,61.28,239,201501,11,"         7,300",1945,동읍로1055번길
경상남도 창원의창구 동읍 봉곡리,8**,단독,8m미만,63,393,201504,11,"        14,500",2003,동읍로1079번길
경상남도 창원의창구 동읍 봉산리,1*,단독,8m미만,49.2,149,201503,2,"        10,500",1991,자여로78번길
경상남도 창원의창구 동읍 봉산리,*,단독,8m미만,49.68,178,201504,18,"         7,900",1992,자여로60번길
경상남도 창원의창구 동읍 봉산리,1*,단독,8m미만,98.87,196,201504,10,"        25,000",2015,자여로78번길
경상남도 창원의창구 동읍 봉산리,1*,단독,8m미만,99.79,222,201504,14,"        26,350",2015,자여로78번길
경상남도 창원의창구 동읍 봉산리,*,단독,8m미만,47.9,275,201503,16,"        22,900",1960,자여로
경상남도 창원의창구 동읍 봉산리,*,단독,8m미만,28.76,430,201503,14,"        22,000",1937,자여로
경상남도 창원의창구 동읍 산남리,4**,단독,8m미만,93.24,486,201503,3,"         9,200",1970,봉강가술로
경상남도 창원의창구 동읍 산남리,1**,단독,8m미만,62.8,903,201504,2,"        12,500",1969,봉강가술로207번길
경상남도 창원의창구 동읍 송정리,2*,다가구,8m미만,162.81,202,201501,26,"        17,800",1995,자여로93번길
경상남도 창원의창구 동읍 송정리,1**,단독,8m미만,37.36,251,201503,30,"        19,000",1966,자여로93번길
경상남도 창원의창구 동읍 신방리,7**,단독,8m미만,35.7,228,201506,2,"         8,970",1967,동읍로112번길
경상남도 창원의창구 동읍 신방리,6*,단독,8m미만,30.74,588,201505,26,"        25,000",1900,신방로
경상남도 창원의창구 동읍 용강리,4**,단독,8m미만,89.26,359,201506,29,"        19,400",1978,의창대로421번길
경상남도 창원의창구 동읍 용잠리,1***,단독,8m미만,49.92,89,201506,3,"         5,192",1977,용잠로35번길
경상남도 창원의창구 동읍 용잠리,2**,단독,12m미만,466.11,208,201505,18,"        47,111",2000,
경상남도 창원의창구 동읍 용잠리,4**,단독,8m미만,84.81,347,201505,19,"        50,000",1991,의창대로
경상남도 창원의창구 동읍 용잠리,4**,단독,8m미만,199.46,471,201505,6,"        29,000",2002,동읍로19번길
경상남도 창원의창구 동읍 용정리,1**,단독,8m미만,34.8,506,201502,6,"        17,500",1932,자여로98번길
경상남도 창원의창구 동읍 월잠리,3**,단독,8m미만,89.39,304,201505,15,"        28,000",1990,주남로61번길
경상남도 창원의창구 동읍 월잠리,3**,단독,8m미만,215.48,546,201504,27,"        30,000",2002,주남로71번길
경상남도 창원의창구 동읍 죽동리,2**,단독,8m미만,50.57,261,201505,7,"         6,250",1940,봉강가술로237번길
경상남도 창원의창구 동읍 죽동리,5**,단독,8m미만,567.89,443,201506,30,"        33,000",1993,죽동길
경상남도 창원의창구 동읍 화양리,8*,단독,8m미만,223.65,440,201501,17,"        33,000",1996,동읍로401번길
경상남도 창원의창구 동읍 화양리,1***,단독,8m미만,142.72,2483,201506,8,"        35,365",2011,백월로
경상남도 창원의창구 동정동,2**,다가구,12m미만,475.11,268,201505,22,"        85,000",2012,의창대로139번길
경상남도 창원의창구 동정동,3**,단독,8m미만,43.01,91,201504,28,"         3,000",1976,의창대로139번길
경상남도 창원의창구 동정동,5**,단독,8m미만,110.74,108,201505,17,"        24,050",1983,서상로11번길
경상남도 창원의창구 동정동,3**,단독,8m미만,44.93,112,201504,27,"        11,500",1977,서상로25번길
경상남도 창원의창구 동정동,4**,단독,8m미만,44.03,153,201505,22,"        15,000",1907,동정길
경상남도 창원의창구 동정동,2**,단독,8m미만,126.78,164,201506,6,"        24,000",1980,서상로
경상남도 창원의창구 동정동,3**,단독,8m미만,42.98,208,201506,29,"        22,900",1965,동정길51번길
경상남도 창원의창구 동정동,3**,단독,8m미만,49.06,277,201501,27,"        19,500",1910,동정길43번길
경상남도 창원의창구 명서동,9*,다가구,12m미만,323.37,217.8,201502,20,"        40,000",1991,원이대로196번길
경상남도 창원의창구 명서동,1**,다가구,25m미만,225.53,228.4,201505,22,"        37,300",1989,우곡로
경상남도 창원의창구 명서동,7*,다가구,12m미만,215.36,229.3,201505,29,"        45,000",1986,명서로134번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,223.15,237.7,201506,3,"        42,000",1989,지귀로59번길
경상남도 창원의창구 명서동,7*,다가구,12m미만,217.03,240.7,201503,31,"        64,900",2010,명서로120번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,235.77,241.3,201505,20,"        60,000",2010,명지로104번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,223.82,242.1,201501,28,"        60,000",2010,명지로104번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,197.92,242.6,201505,19,"        39,500",1988,창이대로99번길
경상남도 창원의창구 명서동,1**,다가구,25m미만,178.33,244.4,201506,13,"        36,700",1988,우곡로
경상남도 창원의창구 명서동,1**,다가구,12m미만,244.98,247.9,201503,30,"        63,000",2014,명서로111번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,244.08,248.2,201502,12,"        71,000",2014,명지로94번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,230.81,249,201504,10,"        46,500",1989,우곡로159번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,241.94,249.1,201503,5,"        55,750",2003,명서로111번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,193.23,250.9,201505,19,"        40,500",1989,명서로107번길
경상남도 창원의창구 명서동,4*,다가구,12m미만,244.36,253.7,201502,23,"        73,500",2014,원이대로189번길
경상남도 창원의창구 명서동,4*,다가구,12m미만,194.8,253.8,201505,29,"        50,000",1989,명서로30번길
경상남도 창원의창구 명서동,1**,다가구,25m미만,255.26,255.7,201502,16,"        49,700",2001,우곡로
경상남도 창원의창구 명서동,1**,다가구,12m미만,148.22,256.1,201504,24,"        43,500",1983,명서로141번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,164.88,256.1,201506,24,"        36,000",1988,원이대로220번길
경상남도 창원의창구 명서동,7*,다가구,12m미만,184.52,257.8,201505,6,"        42,500",1988,명지로93번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,256.36,258,201504,15,"        65,000",2014,명서로115번길
경상남도 창원의창구 명서동,6*,다가구,25m미만,249.86,258.4,201504,6,"        69,000",2013,명서로
경상남도 창원의창구 명서동,*,다가구,12m미만,190.55,261.4,201506,1,"        33,500",1989,우곡로15번길
경상남도 창원의창구 명서동,5*,다가구,12m미만,303.91,262.3,201503,20,"        41,000",1990,명지로67번길
경상남도 창원의창구 명서동,3*,다가구,12m미만,261.02,267.8,201505,31,"        40,750",1989,명지로103번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,206.91,268,201506,11,"        43,500",1988,명지로122번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,265.36,271.9,201502,27,"        56,000",2011,지귀로59번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,254.82,272.8,201506,17,"        70,000",2015,명지로93번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,267.34,277.2,201504,25,"        64,500",2011,명지로115번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,233.37,278.5,201505,25,"        42,300",1988,원이대로206번길
경상남도 창원의창구 명서동,1*,다가구,25m미만,349.53,310.8,201505,15,"        65,000",1992,명지로14번길
경상남도 창원의창구 명서동,1*,다가구,25m미만,428.17,312.7,201504,10,"        64,750",1991,명지로10번길
경상남도 창원의창구 명서동,1*,다가구,12m미만,246.91,313.4,201505,23,"        53,000",1992,도계로163번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,411.81,320.7,201506,23,"        59,500",1991,원이대로224번길
경상남도 창원의창구 명서동,1**,다가구,12m미만,434.28,320.8,201506,1,"        59,000",1991,원이대로224번길
경상남도 창원의창구 명서동,8*,다가구,12m미만,285.35,321,201502,23,"        58,800",2004,우곡로71번길
경상남도 창원의창구 명서동,1**,다가구,25m미만,254.03,327.7,201504,27,"        48,900",1989,원이대로240번길
경상남도 창원의창구 명서동,*,다가구,12m미만,395.4,340.2,201506,29,"        55,500",1991,우곡로3번길
경상남도 창원의창구 명서동,1*,다가구,12m미만,309.59,342.9,201505,11,"        59,500",1990,명지로4번길
경상남도 창원의창구 명서동,1**,단독,12m미만,88.05,210.7,201503,15,"        30,000",1989,명지로121번길
경상남도 창원의창구 명서동,1**,단독,12m미만,94.74,226.1,201506,2,"        40,000",1986,명지로121번길
경상남도 창원의창구 명서동,1**,단독,12m미만,194.75,227.1,201503,3,"        32,500",1989,원이대로206번길
경상남도 창원의창구 명서동,9*,단독,12m미만,225.64,228.6,201506,10,"        34,800",1990,원이대로196번길
경상남도 창원의창구 명서동,1**,단독,12m미만,193.86,229.6,201501,9,"        49,000",1990,지귀로59번길
경상남도 창원의창구 명서동,8*,단독,12m미만,113.01,230.1,201505,11,"        27,000",1987,우곡로3번길
경상남도 창원의창구 명서동,8*,단독,12m미만,230.49,230.1,201503,21,"        43,000",1991,원이대로178번길
경상남도 창원의창구 명서동,1**,단독,25m미만,164.8,234.7,201501,21,"        36,500",1987,명서로
경상남도 창원의창구 명서동,1**,단독,25m미만,221.67,236.2,201504,25,"        50,000",2002,명서로
경상남도 창원의창구 명서동,*,단독,12m미만,164.24,237.2,201504,26,"        31,700",1987,우곡로3번길
경상남도 창원의창구 명서동,1**,단독,12m미만,329.34,238,201503,21,"        61,500",1991,명지로94번길
경상남도 창원의창구 명서동,1**,단독,12m미만,235,238.1,201502,15,"        41,000",1986,명지로94번길
경상남도 창원의창구 명서동,9*,단독,12m미만,319.71,239,201505,26,"        39,000",1991,원이대로196번길
경상남도 창원의창구 명서동,1**,단독,12m미만,130.01,239.2,201503,21,"        41,000",1986,명서로116번길
경상남도 창원의창구 명서동,1**,단독,12m미만,350.97,239.3,201506,5,"        59,000",1990,명지로84번길
경상남도 창원의창구 명서동,1**,단독,25m미만,233.36,240.3,201503,27,"        51,500",2002,명서로
경상남도 창원의창구 명서동,1**,단독,12m미만,222.84,240.4,201506,1,"        43,000",1988,지귀로59번길
경상남도 창원의창구 명서동,1**,단독,12m미만,261.35,241.8,201505,13,"        42,900",1990,명지로104번길
경상남도 창원의창구 명서동,4*,단독,12m미만,241.66,242.4,201504,26,"        65,000",2014,원이대로189번길
경상남도 창원의창구 명서동,1**,단독,12m미만,183.92,243.6,201501,14,"        36,500",1987,원이대로224번길
경상남도 창원의창구 명서동,1**,단독,12m미만,228.41,243.7,201501,19,"        64,500",2009,명서로107번길
경상남도 창원의창구 명서동,1**,단독,12m미만,228.41,243.7,201506,23,"        59,800",2009,명서로107번길
경상남도 창원의창구 명서동,1**,단독,25m미만,311.23,243.8,201504,1,"        45,000",1990,명서로
경상남도 창원의창구 명서동,1**,단독,25m미만,229,244.3,201503,8,"        54,000",2002,명서로
경상남도 창원의창구 명서동,1**,단독,12m미만,198.95,244.7,201504,16,"        43,000",1986,명지로94번길
경상남도 창원의창구 명서동,1**,단독,25m미만,164.51,245.3,201505,19,"        37,000",1988,원이대로200번길
경상남도 창원의창구 명서동,1**,단독,12m미만,329.55,248.3,201506,22,"        37,800",1991,우곡로101번길
경상남도 창원의창구 명서동,1**,단독,12m미만,175.74,249.4,201502,17,"        41,600",1983,명서로111번길
경상남도 창원의창구 명서동,1**,단독,12m미만,167.98,249.9,201501,19,"        43,997",1988,명서로134번길
경상남도 창원의창구 명서동,1**,단독,12m미만,167.98,249.9,201506,20,"        44,900",1988,명서로134번길
경상남도 창원의창구 명서동,5*,단독,12m미만,228.94,250.3,201501,6,"        46,000",1989,명지로77번길
경상남도 창원의창구 명서동,6*,단독,12m미만,246.72,250.4,201506,1,"        41,000",1989,명서로89번길
경상남도 창원의창구 명서동,*,단독,25m미만,199.89,252.7,201506,4,"        41,000",1991,우곡로15번길
경상남도 창원의창구 명서동,1**,단독,25m미만,271.32,253,201502,24,"        39,000",1991,우곡로
경상남도 창원의창구 명서동,1**,단독,12m미만,294.68,254,201502,11,"        49,500",1991,명서로120번길
경상남도 창원의창구 명서동,1**,단독,25m미만,326.15,254.8,201506,8,"        44,000",1993,우곡로85번길
경상남도 창원의창구 명서동,1**,단독,12m미만,327.81,256.2,201504,16,"        41,000",1991,지귀로59번길
경상남도 창원의창구 명서동,7*,단독,25m미만,220.31,257,201503,13,"        38,000",1988,명서로
경상남도 창원의창구 명서동,6*,단독,25m미만,219.19,257.1,201504,25,"        44,700",1993,명서로89번길
경상남도 창원의창구 명서동,8*,단독,12m미만,205.87,257.4,201503,1,"        41,800",1989,원이대로178번길
경상남도 창원의창구 명서동,1**,단독,12m미만,216.17,258.7,201505,7,"        39,000",1986,명지로122번길
경상남도 창원의창구 명서동,1**,단독,12m미만,221.15,261.5,201506,19,"        50,000",1990,원이대로206번길
경상남도 창원의창구 명서동,6*,단독,12m미만,193.87,261.6,201504,30,"        34,700",1987,명지로103번길
경상남도 창원의창구 명서동,9*,단독,12m미만,261.7,262.3,201504,28,"        40,700",1991,원이대로196번길
경상남도 창원의창구 명서동,1**,단독,12m미만,199.24,263,201505,27,"        41,800",1990,명서로89번길
경상남도 창원의창구 명서동,1**,단독,12m미만,183.95,263.2,201503,9,"        35,500",1988,명서로89번길
경상남도 창원의창구 명서동,6*,단독,12m미만,163.3,264.8,201505,24,"        38,000",1988,명지로109번길
경상남도 창원의창구 명서동,3*,단독,12m미만,250.02,266.4,201502,26,"        42,000",1988,명서로
경상남도 창원의창구 명서동,1**,단독,12m미만,315.14,268.6,201503,16,"        36,000",1992,명지로109번길
경상남도 창원의창구 명서동,1**,단독,12m미만,253.78,271.2,201506,30,"        45,000",1992,명지로109번길
경상남도 창원의창구 명서동,1*,단독,12m미만,128.43,273.2,201504,28,"        30,000",1992,우곡로15번길
경상남도 창원의창구 명서동,1*,단독,12m미만,455.4,298.9,201505,21,"        83,000",2011,태복산로4번길
경상남도 창원의창구 명서동,1**,단독,25m미만,412.07,301.4,201504,9,"        57,500",1996,원이대로240번길
경상남도 창원의창구 명서동,8*,단독,12m미만,468.3,312.3,201502,27,"        75,250",2002,명서로4번길
경상남도 창원의창구 명서동,1*,단독,12m미만,235.35,316.3,201505,11,"        39,000",1990,우곡로3번길
경상남도 창원의창구 명서동,1*,단독,12m미만,199.45,317.8,201502,7,"        54,500",1991,명지로4번길
경상남도 창원의창구 명서동,1**,단독,12m미만,321.33,395,201505,26,"        53,000",1990,원이대로210번길
경상남도 창원의창구 명서동,2**,단독,12m미만,1597.77,419.6,201504,10,"       175,000",2002,창이대로103번길
경상남도 창원의창구 봉곡동,4*,다가구,12m미만,215.97,222.4,201503,29,"        66,500",2014,창이대로165번길
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,265.25,231.3,201505,11,"        37,700",1994,봉곡로97번길
경상남도 창원의창구 봉곡동,4*,다가구,12m미만,232.06,242.6,201505,12,"        59,500",2012,창이대로187번길
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,222.89,243.5,201505,20,"        42,500",1989,창이대로321번길
경상남도 창원의창구 봉곡동,2*,다가구,12m미만,241.64,243.7,201504,7,"        74,000",2015,지귀로36번길
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,173.09,244.1,201506,26,"        38,000",1988,사림로29번길
경상남도 창원의창구 봉곡동,7*,다가구,12m미만,245.58,249.8,201506,26,"        55,600",2014,봉곡로23번길
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,246.17,250.6,201504,2,"        72,000",2013,봉곡로124번길
경상남도 창원의창구 봉곡동,5*,다가구,12m미만,249.46,252.5,201501,26,"        65,700",2013,창이대로165번길
경상남도 창원의창구 봉곡동,5*,다가구,12m미만,247.29,254.7,201505,13,"        65,000",2014,창이대로169번길
경상남도 창원의창구 봉곡동,1*,다가구,12m미만,245.73,254.9,201506,18,"        44,000",1990,지귀로60번길
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,353.57,257.2,201505,19,"        59,500",1996,사림로45번길
경상남도 창원의창구 봉곡동,*,다가구,25m미만,199.76,259.5,201502,27,"        49,000",1991,지귀로73번길
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,362.72,260.9,201502,5,"        36,500",1994,창이대로333번길
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,315.12,262.2,201506,1,"        35,000",1991,대봉로
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,258.73,265.4,201504,7,"        72,500",2014,봉곡로4번길
