□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,
,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다.,,,,,,,,,,
□ 검색조건,,,,,,,,,,
계약일자 : 20150701 ~ 20160630,,,,,,,,,,
실거래 구분 : 단독다가구(매매),,,,,,,,,,
주소구분 : 지번주소,,,,,,,,,,
시도 : 경상남도,,,,,,,,,,
시군구 : 창원성산구,,,,,,,,,,
읍면동 : 전체,,,,,,,,,,
면적 : 전체,,,,,,,,,,
금액선택 : 전체,,,,,,,,,,
,,,,,,,,,,
시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명
경상남도 창원성산구 사파동,3*,단독,12m미만,235.3,249.3,201604,7,"        73,500",2011,비음로27번길
경상남도 창원성산구 사파동,1**,단독,12m미만,238.3,249.6,201604,12,"        70,000",2015,창이대로648번길
경상남도 창원성산구 사파동,1**,단독,12m미만,326.86,250.6,201509,8,"        53,000",1995,창이대로706번길
경상남도 창원성산구 사파동,1**,단독,12m미만,244.63,251.7,201606,24,"        70,500",2016,창이대로706번길
경상남도 창원성산구 사파동,1**,단독,12m미만,237.31,252.7,201510,18,"        68,300",2011,동산로192번길
경상남도 창원성산구 사파동,1**,단독,12m미만,199.26,253.4,201605,10,"        40,400",1989,동산로200번길
경상남도 창원성산구 사파동,1**,단독,12m미만,236.33,253.6,201606,22,"        42,000",1990,동산로200번길
경상남도 창원성산구 사파동,1**,단독,12m미만,247.54,253.6,201508,7,"        66,800",2014,창이대로648번길
경상남도 창원성산구 사파동,1**,단독,12m미만,222.94,253.8,201602,25,"        47,500",1996,동산로200번길
경상남도 창원성산구 사파동,7*,단독,12m미만,124.12,254,201604,28,"        47,900",1996,창이대로707번길
경상남도 창원성산구 사파동,1**,단독,12m미만,252.29,254.2,201602,25,"        68,800",2015,창이대로648번길
경상남도 창원성산구 사파동,1**,단독,8m미만,161.76,254.4,201511,2,"        42,500",1989,동산로178번길
경상남도 창원성산구 사파동,6*,단독,12m미만,228.58,255,201604,11,"        46,200",1996,창이대로707번길
경상남도 창원성산구 사파동,1**,단독,12m미만,199.1,256.9,201509,25,"        47,500",1983,
경상남도 창원성산구 사파동,7*,단독,12m미만,353.74,257,201605,30,"        46,500",1996,창이대로707번길
경상남도 창원성산구 사파동,8*,단독,12m미만,250.52,260.8,201511,30,"        66,500",2011,창이대로729번길
경상남도 창원성산구 사파동,2*,단독,12m미만,328.96,263.5,201507,28,"        56,800",1995,비음로4번길
경상남도 창원성산구 사파동,2*,단독,12m미만,246.19,263.8,201603,21,"        55,500",2003,비음로14번길
경상남도 창원성산구 사파동,5*,단독,25m미만,446.12,282.6,201509,3,"        63,000",2002,비음로
경상남도 창원성산구 사파동,1**,단독,25m미만,186.57,287.2,201512,21,"        51,500",1989,신사로
경상남도 창원성산구 사파동,4*,단독,12m미만,382.88,294.3,201606,4,"        58,500",1995,비음로24번길
경상남도 창원성산구 사파동,2*,단독,12m미만,254.13,296.8,201510,20,"        65,500",2001,비음로24번길
경상남도 창원성산구 사파동,1**,단독,25m미만,414.19,332.5,201602,10,"        92,000",1994,신사로
경상남도 창원성산구 사파동,1**,단독,25m미만,316.53,338.8,201605,17,"        59,900",1997,창이대로690번길
경상남도 창원성산구 사파동,5*,단독,25m미만,282.69,348,201511,5,"        72,000",1996,비음로
경상남도 창원성산구 상남동,9*,다가구,12m미만,230.16,251.7,201509,25,"        54,200",2004,동산로73번길
경상남도 창원성산구 상남동,1**,다가구,25m미만,368.38,251.9,201604,11,"        71,500",2001,동산로55번길
경상남도 창원성산구 상남동,1**,다가구,12m미만,366.76,253.7,201601,25,"        64,500",2001,동산로61번길
경상남도 창원성산구 상남동,8*,다가구,12m미만,240.76,253.9,201509,18,"        64,000",2004,단정로58번길
경상남도 창원성산구 상남동,8*,다가구,12m미만,248.94,255.9,201601,4,"        59,000",2004,단정로58번길
경상남도 창원성산구 상남동,1**,다가구,12m미만,243.88,256.5,201511,2,"        59,000",2001,동산로61번길
경상남도 창원성산구 상남동,8*,다가구,12m미만,199.72,259.7,201604,22,"        61,500",1999,동산로73번길
경상남도 창원성산구 상남동,1**,다가구,12m미만,237.71,261.2,201508,17,"        85,000",2015,동산로65번길
경상남도 창원성산구 상남동,1**,단독,12m미만,349.46,247.8,201507,20,"        57,000",1999,동산로61번길
경상남도 창원성산구 상남동,5*,단독,12m미만,226.47,248.6,201509,30,"        56,700",1998,동산로54번길
경상남도 창원성산구 상남동,5*,단독,25m미만,378.84,268.5,201511,2,"        81,000",2000,동산로
경상남도 창원성산구 상남동,5*,단독,25m미만,272.55,289.3,201507,6,"        77,000",2015,동산로48번길
경상남도 창원성산구 상남동,6*,단독,25m미만,52,290.1,201604,8,"        52,250",2009,토월로
경상남도 창원성산구 상남동,3*,단독,12m미만,759.93,646,201602,4,"       324,000",2007,
경상남도 창원성산구 성주동,1**,다가구,12m미만,261.96,263.9,201601,15,"        70,000",2016,삼정자로33번길
경상남도 창원성산구 성주동,1**,다가구,12m미만,410.7,264.1,201507,22,"        80,500",2015,창원대로1137번길
경상남도 창원성산구 성주동,1**,다가구,12m미만,398.51,265.8,201603,14,"        77,000",2015,삼정자로52번길
경상남도 창원성산구 성주동,1**,다가구,25m미만,419.52,267,201602,29,"        86,000",2012,삼정자로63번길
경상남도 창원성산구 성주동,1**,다가구,12m미만,257.12,270.1,201603,1,"        81,500",2011,삼정자로51번길
경상남도 창원성산구 성주동,1**,단독,12m미만,159.47,263.9,201507,28,"        74,000",2010,삼정자로33번길
경상남도 창원성산구 성주동,1**,단독,12m미만,390.45,263.9,201511,27,"        89,000",2010,삼정자로33번길
경상남도 창원성산구 성주동,1**,단독,12m미만,403.08,264.2,201507,7,"        87,000",2015,삼정자로33번길
경상남도 창원성산구 성주동,1**,단독,12m미만,412.5,264.4,201510,29,"        89,800",2013,삼정자로52번길
경상남도 창원성산구 안민동,3**,단독,8m미만,34.38,280,201508,19,"        33,000",1936,안민안길27번길
경상남도 창원성산구 안민동,3**,단독,25m미만,854.64,1275,201509,7,"       160,000",1996,안민로117번길
경상남도 창원성산구 중앙동,5*,다가구,12m미만,232.34,235.7,201509,24,"        71,300",2015,외동반림로46번길
경상남도 창원성산구 중앙동,4*,다가구,12m미만,235.92,237.8,201507,25,"        52,000",2012,외동반림로40번길
경상남도 창원성산구 중앙동,1*,다가구,12m미만,238.08,240,201511,10,"        65,000",2013,외동반림로134번길
경상남도 창원성산구 중앙동,4*,다가구,12m미만,222.34,240.1,201512,23,"        57,000",2005,외동반림로20번길
경상남도 창원성산구 중앙동,1*,다가구,12m미만,239.52,244,201509,5,"        65,500",2011,외동반림로130번길
경상남도 창원성산구 중앙동,1*,다가구,12m미만,242.09,244,201510,20,"        59,500",2012,외동반림로130번길
경상남도 창원성산구 중앙동,4*,다가구,12m미만,364.47,245.6,201603,15,"        60,000",2002,외동반림로38번길
경상남도 창원성산구 중앙동,*,다가구,12m미만,247.4,250.2,201508,5,"        59,500",2011,외동반림로138번길
경상남도 창원성산구 중앙동,6*,다가구,12m미만,238.43,251.7,201603,29,"        64,000",2015,외동반림로80번길
경상남도 창원성산구 중앙동,6*,다가구,12m미만,153.77,253.5,201509,1,"        40,050",1979,외동반림로20번길
경상남도 창원성산구 중앙동,1*,다가구,12m미만,244.55,253.5,201509,5,"        69,000",2012,원이대로538번길
경상남도 창원성산구 중앙동,6*,다가구,12m미만,248.87,256.6,201603,27,"        73,500",2015,외동반림로80번길
경상남도 창원성산구 중앙동,6*,다가구,12m미만,247.06,259.3,201605,7,"        59,000",2012,외동반림로80번길
경상남도 창원성산구 중앙동,8*,단독,12m미만,119.14,32.91,201510,30,"        35,200",1990,용지로113번길
경상남도 창원성산구 중앙동,4*,단독,12m미만,220.67,194.4,201606,5,"        29,000",1989,외동반림로38번길
경상남도 창원성산구 중앙동,3*,단독,12m미만,157.67,201.4,201605,15,"        34,000",1993,외동반림로54번길
경상남도 창원성산구 중앙동,8*,단독,8m미만,799.44,217.9,201605,18,"        85,000",1996,용지로111번길
경상남도 창원성산구 중앙동,5*,단독,12m미만,220.55,230.1,201603,18,"        69,500",2013,외동반림로6번길
경상남도 창원성산구 중앙동,5*,단독,12m미만,149.85,236.6,201508,17,"        37,000",1982,외동반림로46번길
경상남도 창원성산구 중앙동,5*,단독,12m미만,233.8,237.5,201509,3,"        68,000",2015,외동반림로46번길
