□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
13,경상남도 창원시 진해구 경화동,1274-9,1274,0009,대성가동,40.7600,45.8400,202312,07,"2,000",3,-,-,1982,조천로31번길 5,-,중개거래,경남 창원진해구,-,연립
14,경상남도 창원시 진해구 경화동,1280-5,1280,0005,창조빌라,84.7200,56.4700,202312,04,"8,500",4,-,-,1996,조천로31번길 12,-,중개거래,경남 창원진해구,-,연립다세대
15,경상남도 창원시 진해구 이동,512,0512,0000,무지개,59.4900,64.7200,202311,30,"7,500",1,-,-,1985,병암로29번길 3,-,직거래,-,-,연립다세대
16,경상남도 창원시 진해구 경화동,1147-23,1147,0023,(1147-23),62.8100,53.6000,202311,29,"4,650",2,-,-,1979,중초로23번길 18-1,-,중개거래,경남 창원진해구,-,연립
17,경상남도 창원시 진해구 덕산동,57-37,0057,0037,은하덕산원룸,32.5800,13.8000,202311,29,"1,700",4,-,-,2001,동진로 136-22,-,직거래,-,-,다세대
18,경상남도 창원시 진해구 소사동,9-12,0009,0012,동화맨션B동,59.5500,25.7760,202311,27,"4,600",4,-,-,1996,소사로 35,-,중개거래,경남 창원진해구,-,연립다세대
19,경상남도 창원시 진해구 경화동,1199-5,1199,0005,우진그린빌라,64.0960,27.1000,202311,27,"7,800",5,-,-,1995,진해대로 640,-,중개거래,경남 창원진해구,-,연립
20,경상남도 창원시 진해구 경화동,1127-9,1127,0009,유일하우스,37.8600,19.5000,202311,19,"4,000",3,-,-,1992,진해대로583번길 8-4,-,중개거래,경남 창원진해구,-,다세대
21,경상남도 창원시 진해구 풍호동,815-4,0815,0004,브라운하우스,65.1100,45.6700,202311,18,"10,300",3,-,-,2013,진해대로1047번길 7,-,중개거래,경남 창원진해구,-,연립
22,경상남도 창원시 진해구 경화동,1274-9,1274,0009,대성가동,40.7600,45.8400,202311,17,"3,700",2,-,-,1982,조천로31번길 5,-,중개거래,경남 창원진해구,-,연립
23,경상남도 창원시 진해구 경화동,1145-1,1145,0001,경화원룸,28.9800,14.7400,202311,15,"2,950",3,-,-,2001,중초로37번길 9,-,중개거래,경남 창원진해구,-,다세대
24,경상남도 창원시 진해구 경화동,1227-9,1227,0009,행복빌라다동,76.5000,49.2000,202311,13,"11,000",2,-,-,1993,조천로23번길 9,-,직거래,-,-,연립
25,경상남도 창원시 진해구 여좌동,104-1,0104,0001,청송빌라,44.2500,21.6000,202311,11,"5,000",2,-,-,1983,여명로 78,-,중개거래,경남 창원진해구,-,연립다세대
26,경상남도 창원시 진해구 경화동,1227-11,1227,0011,행복빌라가동,70.7100,47.2500,202311,09,"12,500",3,-,-,1993,조천로 17,-,중개거래,경남 창원진해구,-,연립
27,경상남도 창원시 진해구 경화동,1151-1,1151,0001,삼부D,57.6900,52.7800,202311,08,"6,900",1,-,-,1984,경화로37번길 39,-,중개거래,경남 창원진해구,-,연립다세대
28,경상남도 창원시 진해구 인사동,1-16,0001,0016,(1-16),46.7100,51.7885,202311,03,"3,200",1,-,-,1984,충장로130번길 19,-,직거래,-,-,연립
29,경상남도 창원시 진해구 여좌동,44-17,0044,0017,여좌빌라,42.7500,38.0800,202311,01,"3,900",3,-,-,1989,여좌로114번길 5,-,중개거래,경남 창원진해구,-,다세대
30,경상남도 창원시 진해구 이동,334-11,0334,0011,대창빌라,84.7500,61.8574,202311,01,"10,900",1,-,-,2004,해원로8번길 9,-,중개거래,경남 창원시진해구,-,다세대
31,경상남도 창원시 진해구 무송동,5-1,0005,0001,남진나동,48.6000,40.0000,202311,01,"4,200",2,-,-,1987,태평로58번길 12,-,중개거래,경남 창원진해구,-,다세대
32,경상남도 창원시 진해구 경화동,848-7,0848,0007,창성(다),54.7200,48.1700,202310,31,"4,800",1,-,-,1986,조천북로146번길 9-8,-,중개거래,경남 창원진해구,-,연립다세대
33,경상남도 창원시 진해구 경화동,1145-1,1145,0001,경화원룸,28.9800,14.7400,202310,31,"2,500",3,-,-,2001,중초로37번길 9,-,직거래,-,-,다세대
34,경상남도 창원시 진해구 경화동,852-3,0852,0003,안성청운빌라,57.0300,40.2400,202310,30,"11,000",2,-,-,1997,조천북로154번길 12,-,중개거래,경남 창원진해구,-,연립
35,경상남도 창원시 진해구 충무동,27-10,0027,0010,(27-10),65.4900,56.7000,202310,26,"4,000",1,-,-,1980,충장로 144-14,-,직거래,-,-,다세대
36,경상남도 창원시 진해구 회현동,23,0023,0000,충무쉐르빌,191.7500,107.9380,202310,23,"19,000",4,-,-,2003,편백로7번길 19,-,직거래,-,-,연립
37,경상남도 창원시 진해구 경화동,1280-6,1280,0006,유일전원빌라103,59.4200,50.4810,202310,19,"8,000",3,-,-,1996,조천로13번길 17,-,중개거래,경남 창원진해구,-,연립다세대
38,경상남도 창원시 진해구 마천동,153-7,0153,0007,자연애빌,84.8200,65.6875,202310,18,"9,300",2,-,-,2013,마천로36번길 2,-,중개거래,경남 창원진해구,-,연립
39,경상남도 창원시 진해구 경화동,1169-31,1169,0031,동주빌라,91.5100,39.6000,202310,18,"11,000",2,-,-,2003,태백로11번길 12,-,중개거래,경남 창원진해구,-,연립
40,경상남도 창원시 진해구 풍호동,335,0335,0000,동진하이빌,73.9300,40.5648,202310,18,"11,000",4,-,-,2003,충장로603번길 26,-,직거래,-,-,다세대
41,경상남도 창원시 진해구 여좌동,37-24,0037,0024,해성APT,70.5500,45.5000,202310,17,"4,300",2,-,-,1979,여좌로118번길 20,-,직거래,-,-,연립다세대
42,경상남도 창원시 진해구 자은동,305-9,0305,0009,경동빌라2차,59.4000,36.6000,202310,17,"4,050",1,-,-,1995,자은로88번안길 17,-,직거래,-,-,연립
43,경상남도 창원시 진해구 이동,47-10,0047,0010,유일그린빌라,58.8300,27.5000,202310,13,"6,400",1,-,-,1991,충장로439번길 28,-,중개거래,경남 창원진해구,-,다세대
44,경상남도 창원시 진해구 자은동,936-2,0936,0002,유일궁전빌라,69.1500,36.0000,202310,13,"8,000",3,-,-,1993,진해대로901번길 6-3,-,중개거래,경남 창원진해구,-,연립다세대
45,경상남도 창원시 진해구 북부동,547-5,0547,0005,웅천아트빌라,61.3900,35.5800,202310,11,"4,500",3,-,-,1996,웅천로 160-17,-,직거래,-,-,다세대
46,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,74.9600,104.5800,202310,09,"22,800",1,-,-,2003,석동로 80,-,중개거래,경남 창원진해구,-,연립
47,경상남도 창원시 진해구 여좌동,104-1,0104,0001,청송빌라,45.5100,22.2000,202310,07,"4,000",2,-,-,1983,여명로 78,-,중개거래,경남 창원진해구,-,연립다세대
48,경상남도 창원시 진해구 태평동,49,0049,0000,동성가동,52.4800,39.8800,202310,07,"6,700",1,-,-,1984,태평로48번길 3,-,중개거래,경남 창원진해구,-,연립
49,경상남도 창원시 진해구 이동,512,0512,0000,무지개,59.4900,64.7200,202310,06,"9,000",2,-,-,1985,병암로29번길 3,-,중개거래,경남 창원진해구,-,연립다세대
50,경상남도 창원시 진해구 이동,512,0512,0000,무지개,59.4900,64.7200,202310,06,"6,950",4,-,-,1985,병암로29번길 3,-,중개거래,경남 창원진해구,-,연립다세대
51,경상남도 창원시 진해구 경화동,1274-1,1274,0001,대성나동,35.2700,27.2778,202310,06,"2,850",3,-,-,1982,조천로31번길 6,-,중개거래,경남 창원진해구,-,연립
52,경상남도 창원시 진해구 화천동,50-1,0050,0001,중앙상가,80.3900,4.9600,202310,05,"8,000",2,-,-,1980,벚꽃로60번길 9-2,-,직거래,-,-,연립
53,경상남도 창원시 진해구 무송동,5-1,0005,0001,남진나동,48.6000,40.0000,202310,04,"2,800",3,-,-,1987,태평로58번길 12,-,직거래,-,-,다세대
54,경상남도 창원시 진해구 이동,47-10,0047,0010,유일그린빌라,58.8300,27.5000,202310,03,"5,300",1,-,-,1991,충장로439번길 28,-,중개거래,경남 창원진해구,-,다세대
55,경상남도 창원시 진해구 회현동,19,0019,0000,경남빌라,52.4200,32.6500,202309,26,"6,000",3,-,-,1998,편백로7번길 15,-,직거래,-,-,연립
56,경상남도 창원시 진해구 북부동,444-11,0444,0011,동인빌라,46.3200,43.6400,202309,20,"4,100",2,-,-,1990,웅천북로 35,-,중개거래,경남 창원진해구,-,다세대
57,경상남도 창원시 진해구 경화동,1150-8,1150,0008,삼부,43.7400,46.6000,202309,18,"5,700",3,-,-,1984,충장로273번길 25,-,중개거래,경남 창원진해구,-,연립다세대
58,경상남도 창원시 진해구 경화동,1151-5,1151,0005,봉산하이츠빌라,80.0400,36.7900,202309,14,"11,500",2,-,-,1994,충장로285번길 27-1,-,중개거래,경남 창원진해구,-,연립다세대
59,경상남도 창원시 진해구 북부동,547-5,0547,0005,웅천아트빌라,61.3900,35.5800,202309,10,"4,700",3,-,-,1996,웅천로 160-17,-,직거래,-,-,다세대
60,경상남도 창원시 진해구 자은동,657-69,0657,0069,자은,46.7400,47.1000,202309,07,"3,800",1,-,-,1980,진해대로976번길 6-17,-,중개거래,경남 창원진해구,-,연립다세대
61,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,84.9600,127.1800,202309,07,"27,500",2,-,-,2003,석동로 80,-,중개거래,경남 창원진해구,-,연립
62,경상남도 창원시 진해구 경화동,1164-1,1164,0001,중부상가,50.8400,6.6000,202309,07,"5,450",3,-,-,1980,중초로 20,-,중개거래,경남 창원진해구,-,연립다세대
63,경상남도 창원시 진해구 죽곡동,100-2,0100,0002,태성빌라2동,67.4400,57.6700,202309,01,"6,600",2,-,-,1998,어은로35번길 25-4,-,직거래,-,-,다세대
64,경상남도 창원시 진해구 여좌동,760-63,0760,0063,에덴빌라A,79.7700,48.2200,202308,31,"8,500",1,-,-,1993,여명로16번길 27-1,-,중개거래,경남 창원진해구,-,다세대
65,경상남도 창원시 진해구 이동,507-10,0507,0010,청산빌라,84.6300,49.8300,202308,29,"13,000",2,-,-,1998,진해대로728번길 8-38,-,중개거래,경남 창원진해구,-,연립
66,경상남도 창원시 진해구 제황산동,28-549,0028,0549,제황빌라,31.5925,17.2500,202308,24,"3,250",3,-,-,2007,인사로17번길 8,-,중개거래,경남 창원진해구,-,다세대
67,경상남도 창원시 진해구 경화동,1150-8,1150,0008,삼부,41.0400,43.7200,202308,22,"6,000",2,-,-,1984,충장로273번길 25,-,중개거래,경남 창원진해구,-,연립다세대
68,경상남도 창원시 진해구 태백동,2-71,0002,0071,성화태백빌라,113.3800,76.7000,202308,22,"11,000",2,-,-,1993,진해대로563번길 23,-,중개거래,경남 창원진해구,-,연립
69,경상남도 창원시 진해구 경화동,1173-40,1173,0040,가든빌라,68.8600,68.1000,202308,21,"5,000",4,-,-,1994,충장로 255-21,-,중개거래,경남 창원진해구,-,연립다세대
70,경상남도 창원시 진해구 경화동,1473-3,1473,0003,경동빌라,48.6000,32.2580,202308,18,"6,000",2,-,-,1996,조천로31번길 31,-,중개거래,경남 창원진해구,-,연립
71,경상남도 창원시 진해구 경화동,1311-1,1311,0001,경화빌라,67.6800,63.7000,202308,18,"7,900",2,-,-,1988,병암북로3번길 30,-,중개거래,경남 창원진해구,-,연립다세대
72,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,59.8300,83.4700,202308,17,"20,700",1,-,-,2003,석동로 80,-,중개거래,경남 창원진해구,-,연립
73,경상남도 창원시 진해구 여좌동,44-17,0044,0017,여좌빌라,55.7400,49.6300,202308,17,"4,800",1,-,-,1989,여좌로114번길 5,20230911,중개거래,경남 창원시 진해구,-,다세대
74,경상남도 창원시 진해구 여좌동,808-1,0808,0001,수정,61.8000,71.5000,202308,16,"6,000",2,-,-,1983,충장로 173-4,-,직거래,-,-,연립다세대
75,경상남도 창원시 진해구 경화동,1168-2,1168,0002,장미,60.0600,43.0000,202308,14,"5,500",1,-,-,1984,충장로285번길 6,-,중개거래,경남 창원진해구,-,연립
76,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,30.8845,20.7700,202308,07,"4,132",5,-,-,2012,마천로18번길 3,20230825,중개거래,경남 창원진해구,-,다세대
77,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,18.0730,12.1500,202308,07,"2,667",2,-,-,2012,마천로18번길 3,20230825,중개거래,경남 창원진해구,-,다세대
78,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,23.0300,15.4900,202308,07,"3,412",4,-,-,2012,마천로18번길 3,-,중개거래,경남 창원진해구,-,다세대
79,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,28.9800,19.4900,202308,07,"4,268",4,-,-,2012,마천로18번길 3,-,중개거래,경남 창원진해구,-,다세대
80,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,23.0300,15.4900,202308,07,"3,412",2,-,-,2012,마천로18번길 3,-,중개거래,경남 창원진해구,-,다세대
81,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,28.9800,19.4900,202308,07,"4,302",2,-,-,2012,마천로18번길 3,20230825,중개거래,경남 창원진해구,-,다세대
82,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,28.9800,19.4900,202308,07,"4,302",3,-,-,2012,마천로18번길 3,20230825,중개거래,경남 창원진해구,-,다세대
83,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,18.0730,12.1500,202308,07,"2,667",4,-,-,2012,마천로18번길 3,20230825,중개거래,경남 창원진해구,-,다세대
84,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,30.8845,20.7700,202308,07,"4,564",2,-,-,2012,마천로18번길 3,20230825,중개거래,경남 창원진해구,-,다세대
85,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,28.9800,19.4900,202308,07,"4,302",4,-,-,2012,마천로18번길 3,20230825,중개거래,경남 창원진해구,-,다세대
86,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,23.0300,15.4900,202308,07,"3,438",2,-,-,2012,마천로18번길 3,20230825,중개거래,경남 창원진해구,-,다세대
87,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,30.8845,20.7700,202308,07,"4,564",3,-,-,2012,마천로18번길 3,20230825,중개거래,경남 창원진해구,-,다세대
88,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,23.0300,15.4900,202308,07,"3,053",5,-,-,2012,마천로18번길 3,20230825,중개거래,경남 창원진해구,-,다세대
89,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,23.0300,15.4900,202308,07,"3,438",4,-,-,2012,마천로18번길 3,20230825,중개거래,경남 창원진해구,-,다세대
90,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,18.0730,12.1500,202308,07,"2,390",5,-,-,2012,마천로18번길 3,20230825,중개거래,경남 창원진해구,-,다세대
91,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,30.8845,20.7700,202308,07,"4,564",4,-,-,2012,마천로18번길 3,20230825,중개거래,경남 창원진해구,-,다세대
92,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,23.0300,15.4900,202308,07,"3,438",3,-,-,2012,마천로18번길 3,20230825,중개거래,경남 창원진해구,-,다세대
93,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,18.0730,12.1500,202308,07,"2,667",3,-,-,2012,마천로18번길 3,20230825,중개거래,경남 창원진해구,-,다세대
94,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,19.1600,12.8900,202308,07,"2,513",5,-,-,2012,마천로18번길 3,20230825,중개거래,경남 창원진해구,-,다세대
95,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,30.8845,20.7700,202308,07,"4,529",2,-,-,2012,마천로18번길 3,-,중개거래,경남 창원진해구,-,다세대
96,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,23.0300,15.4900,202308,07,"3,029",5,-,-,2012,마천로18번길 3,-,중개거래,경남 창원진해구,-,다세대
97,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,18.0730,12.1500,202308,07,"2,371",5,-,-,2012,마천로18번길 3,-,중개거래,경남 창원진해구,-,다세대
98,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,18.0730,12.1500,202308,07,"2,647",4,-,-,2012,마천로18번길 3,-,중개거래,경남 창원진해구,-,다세대
99,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,30.8845,20.7700,202308,07,"4,529",4,-,-,2012,마천로18번길 3,-,중개거래,경남 창원진해구,-,다세대
100,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,23.0300,15.4900,202308,07,"3,412",3,-,-,2012,마천로18번길 3,-,중개거래,경남 창원진해구,-,다세대
101,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,28.9800,19.4900,202308,07,"4,268",3,-,-,2012,마천로18번길 3,-,중개거래,경남 창원진해구,-,다세대
102,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,18.0730,12.1500,202308,07,"2,647",3,-,-,2012,마천로18번길 3,-,중개거래,경남 창원진해구,-,다세대
103,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,28.9800,19.4900,202308,07,"4,268",2,-,-,2012,마천로18번길 3,-,중개거래,경남 창원진해구,-,다세대
104,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,30.8845,20.7700,202308,07,"4,529",3,-,-,2012,마천로18번길 3,-,중개거래,경남 창원진해구,-,다세대
105,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,19.1600,12.8900,202308,07,"2,494",5,-,-,2012,마천로18번길 3,-,중개거래,경남 창원진해구,-,다세대
106,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,30.8845,20.7700,202308,07,"4,100",5,-,-,2012,마천로18번길 3,-,중개거래,경남 창원진해구,-,다세대
107,경상남도 창원시 진해구 마천동,154-2,0154,0002,H.DSTUDIO,18.0730,12.1500,202308,07,"2,647",2,-,-,2012,마천로18번길 3,-,중개거래,경남 창원진해구,-,다세대
108,경상남도 창원시 진해구 여좌동,93-28,0093,0028,여좌연립,76.5300,78.8000,202308,02,"4,500",2,-,-,1978,여좌천로 72-1,-,직거래,-,-,연립
109,경상남도 창원시 진해구 이동,62-185,0062,0185,대우빌라트,51.5850,20.7700,202308,02,"4,800",3,-,-,2000,이동로54번길 16,-,직거래,-,-,다세대
110,경상남도 창원시 진해구 경화동,1169-31,1169,0031,동주빌라,82.4400,35.6800,202308,01,"6,800",5,-,-,2003,태백로11번길 12,-,중개거래,경남 창원진해구,-,연립
111,경상남도 창원시 진해구 태평동,49,0049,0000,동성가동,52.4800,39.8800,202307,31,"2,500",3,-,-,1984,태평로48번길 3,-,직거래,-,-,연립
112,경상남도 창원시 진해구 경화동,1151-1,1151,0001,삼부D,57.6900,52.7800,202307,30,"3,000",1,-,-,1984,경화로37번길 39,-,중개거래,경남 창원진해구,-,연립다세대
113,경상남도 창원시 진해구 경화동,1280-2,1280,0002,유일전원빌라106,84.7300,65.1700,202307,25,"12,800",1,-,-,1995,조천북로98번길 10,-,중개거래,경남 창원진해구,-,연립다세대
114,경상남도 창원시 진해구 경화동,1155-30,1155,0030,진양맨션,71.1000,50.8100,202307,24,"8,200",3,-,-,1985,태백로 15-6,-,직거래,-,-,연립다세대
115,경상남도 창원시 진해구 경화동,1274-1,1274,0001,대성나동,35.2700,27.2778,202307,23,"2,900",3,-,-,1982,조천로31번길 6,-,중개거래,경남 창원진해구,-,연립
116,경상남도 창원시 진해구 마천동,145-49,0145,0049,드림시티빌1,68.4054,63.1250,202307,21,"12,500",5,-,-,2012,마천로 47-1,-,중개거래,경남 창원진해구,-,연립
117,경상남도 창원시 진해구 이동,554,0554,0000,홍성빌라,76.2900,83.1875,202307,14,"11,000",4,-,-,1997,이동로1번길 3,-,직거래,-,-,연립
118,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,84.9600,127.1900,202307,14,"29,500",4,-,-,2003,석동로 80,-,중개거래,경남 창원진해구,-,연립
119,경상남도 창원시 진해구 경화동,1164-1,1164,0001,중부상가,50.8400,6.6000,202307,13,"4,500",2,-,-,1980,중초로 20,-,중개거래,경남 창원진해구,-,연립다세대
120,경상남도 창원시 진해구 죽곡동,121-1,0121,0001,안성그린토피아,59.7600,41.2730,202307,13,"3,200",2,-,-,1998,어은로35번길 16,-,중개거래,경남 창원진해구,-,연립
121,경상남도 창원시 진해구 북부동,444-11,0444,0011,동인빌라,46.3200,43.6400,202307,11,"5,000",3,-,-,1990,웅천북로 35,-,직거래,-,-,다세대
122,경상남도 창원시 진해구 충의동,54-3,0054,0003,남진다동,48.7800,43.7000,202307,10,"4,000",2,-,-,1987,태평로58번길 10-1,-,중개거래,경남 창원진해구,-,다세대
123,경상남도 창원시 진해구 태평동,56,0056,0000,보성빌라B동,56.3900,31.4600,202307,09,"6,500",4,-,-,1991,태평로 62-1,-,중개거래,경남 창원진해구,-,다세대
124,경상남도 창원시 진해구 풍호동,722-4,0722,0004,뉴중앙골든프라자,71.9700,38.6400,202307,07,"13,300",4,-,-,2016,충장로541번길 6,-,중개거래,경남 창원진해구,-,다세대
125,경상남도 창원시 진해구 자은동,947-16,0947,0016,"혜성빌라A,B",49.8000,24.0400,202307,01,"4,000",4,-,-,1991,진해대로913번길 16,-,중개거래,경남 창원성산구,-,다세대
126,경상남도 창원시 진해구 경화동,860,0860,0000,성호빌라,58.0600,19.2260,202306,29,"6,500",5,-,-,1994,진해대로 664,-,직거래,-,-,연립다세대
127,경상남도 창원시 진해구 경화동,1168-2,1168,0002,장미,60.0600,43.0000,202306,27,"5,500",1,-,-,1984,충장로285번길 6,20230808,중개거래,경남 창원진해구,-,연립
128,경상남도 창원시 진해구 무송동,5-1,0005,0001,남진나동,48.6000,40.3000,202306,27,"4,000",1,-,-,1987,태평로58번길 12,-,중개거래,경남 창원진해구,-,연립
129,경상남도 창원시 진해구 경화동,777-2,0777,0002,성산빌라,84.9200,64.4985,202306,27,"15,700",3,-,-,1997,병암북로4번길 11,-,중개거래,경남 창원진해구,-,연립다세대
130,경상남도 창원시 진해구 경화동,425,0425,0000,예창빌라,71.4300,43.8000,202306,24,"8,700",2,-,-,1992,경화로22번길 28,-,중개거래,경남 창원진해구,-,다세대
131,경상남도 창원시 진해구 이동,331-4,0331,0004,삼희,36.1700,36.3000,202306,23,"4,000",2,-,-,1979,해원로 24,-,직거래,-,-,연립
132,경상남도 창원시 진해구 석동,660,0660,0000,벚꽃그린빌2단지,59.8300,95.7700,202306,23,"19,250",4,-,-,2003,냉천로107번길 14,-,중개거래,경남 창원진해구,-,연립
133,경상남도 창원시 진해구 이동,506-9,0506,0009,두손빌라2차,75.6800,37.2040,202306,19,"10,500",4,-,-,2003,병암로38번길 11,-,중개거래,경남 창원진해구,-,다세대
134,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,74.9600,112.4100,202306,17,"24,300",2,-,-,2003,석동로 80,-,중개거래,경남 창원진해구,-,연립
