□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
12,경상남도 창원시 마산회원구 합성동,129-13,0129,0013,세종,44.0300,26.0600,202112,09,"5,900",3,-,-,1981,합성서1길 153,-,중개거래,경남 창원마산회원구,-,연립다세대
13,경상남도 창원시 마산회원구 회원동,666-11,0666,0011,국희,43.6900,41.2000,202112,06,"6,000",2,-,-,1982,회원북24길 43,-,직거래,-,-,연립
14,경상남도 창원시 마산회원구 회원동,645-5,0645,0005,78화란주택50동,39.6700,53.2500,202112,02,"4,480",1,-,-,1978,회원서3길 21-1,-,중개거래,경남 창원성산구,-,연립
15,경상남도 창원시 마산회원구 내서읍 삼계리,766,0766,0000,위드필1,59.8497,75.5900,202111,29,"10,500",3,-,-,2013,삼계로 117,-,중개거래,경남 창원마산회원구,-,연립
16,경상남도 창원시 마산회원구 회원동,248-16,0248,0016,향기나라창,69.5300,51.7400,202111,27,"10,700",2,-,-,2012,회원서1길 50-8,-,중개거래,경남 창원마산회원구 경남 창원성산구,-,다세대
17,경상남도 창원시 마산회원구 회원동,671-4,0671,0004,신일,61.2000,55.1200,202111,27,"8,800",2,-,-,1984,회원천남길 50,-,중개거래,경남 창원마산회원구,-,연립
18,경상남도 창원시 마산회원구 회원동,645-3,0645,0003,78화란주택55동,39.6700,50.0000,202111,24,"5,200",2,-,-,1980,회원서3길 17,-,중개거래,경남 창원마산합포구 경남 창원마산회원구,-,연립
19,경상남도 창원시 마산회원구 내서읍 원계리,520,0520,0000,유강빌리지2,63.5378,87.2500,202111,23,"8,502",3,-,-,2015,원계증산길 43,-,직거래,-,-,다세대
20,경상남도 창원시 마산회원구 내서읍 삼계리,341-6,0341,0006,삼계위드필타운하우스5단지,74.2430,108.3240,202111,23,"14,300",3,-,-,2015,광려로 78-115,-,중개거래,경남 창원마산회원구,-,연립
21,경상남도 창원시 마산회원구 회원동,645-5,0645,0005,78화란주택50동,39.6700,53.2500,202111,21,"6,350",2,-,-,1978,회원서3길 21-1,-,중개거래,경남 창원마산합포구,-,연립
22,경상남도 창원시 마산회원구 회원동,666-11,0666,0011,국희,43.6900,41.2000,202111,20,"4,000",3,-,-,1982,회원북24길 43,-,직거래,-,-,연립
23,경상남도 창원시 마산회원구 회성동,467-19,0467,0019,(467-19),49.8300,42.0600,202111,19,"4,300",2,-,-,1986,북성로 292-16,-,중개거래,경남 창원마산합포구,-,다세대
24,경상남도 창원시 마산회원구 회원동,645-21,0645,0021,78화란주택38동,61.1300,54.3500,202111,18,"8,000",1,-,-,1978,회원서3길 15-2,-,직거래,-,-,연립
25,경상남도 창원시 마산회원구 합성동,71-30,0071,0030,(71-30),49.5900,46.2000,202111,16,"5,100",1,-,-,1982,금강로 130,-,중개거래,경남 창원마산회원구,-,다세대
26,경상남도 창원시 마산회원구 회원동,645-9,0645,0009,78화란주택12동,70.2200,59.8500,202111,16,"5,500",1,-,-,1978,회원서4길 24-1,-,중개거래,경남 창원마산회원구,-,연립
27,경상남도 창원시 마산회원구 내서읍 신감리,1381-1,1381,0001,정도빌,57.2435,88.5000,202111,11,"7,800",3,-,-,2015,광려로 88-24,-,중개거래,경남 창원마산회원구,-,다세대
28,경상남도 창원시 마산회원구 내서읍 원계리,520,0520,0000,유강빌리지2,63.5378,87.2500,202111,10,"13,000",3,-,-,2015,원계증산길 43,-,중개거래,경남 창원마산회원구,-,다세대
29,경상남도 창원시 마산회원구 합성동,131-58,0131,0058,조은아트빌B,67.2540,33.7250,202111,09,"12,800",2,-,-,2003,합성동4길 10,-,중개거래,경남 창원마산회원구,-,다세대
30,경상남도 창원시 마산회원구 내서읍 삼계리,326-1,0326,0001,라임하우스(326-1),59.9600,59.6900,202111,09,"10,200",5,-,-,2013,광려로 72,-,중개거래,경남 창원마산회원구,-,연립
31,경상남도 창원시 마산회원구 석전동,226-2,0226,0002,통합상가,61.5900,3.3000,202111,03,"9,200",3,-,-,1980,석전동15길 23,20220107,중개거래,경남 창원마산회원구,-,연립
32,경상남도 창원시 마산회원구 구암동,12-5,0012,0005,세화,39.6700,30.7100,202111,02,"5,250",1,-,-,1981,구암서3길 76,-,중개거래,경남 창원마산회원구,-,연립
33,경상남도 창원시 마산회원구 봉암동,456-5,0456,0005,봉암동팔용,50.3800,44.3200,202111,02,"4,800",1,-,-,1981,봉암북3길 8,-,중개거래,경남 창원마산회원구,-,다세대
34,경상남도 창원시 마산회원구 회원동,637-15,0637,0015,한솔빌리지,79.3350,51.8375,202111,01,"11,500",4,-,-,2014,회원북13길 142,-,중개거래,경남 창원마산회원구,-,연립
35,경상남도 창원시 마산회원구 회원동,234-7,0234,0007,건우만복,36.3100,35.3800,202110,30,"3,300",3,-,-,1992,회원서1길 37-40,-,-,-,-,연립다세대
36,경상남도 창원시 마산회원구 석전동,221-11,0221,0011,(221-11),44.2000,37.3000,202110,27,"4,200",2,-,-,1981,석전동16길 33,-,-,-,-,연립
37,경상남도 창원시 마산회원구 회원동,407-27,0407,0027,(407-27),38.0200,30.4667,202110,27,"4,000",2,-,-,1979,회원동1길 14,-,-,-,-,연립
38,경상남도 창원시 마산회원구 석전동,170-3,0170,0003,대우(170-3),62.1000,36.7800,202110,23,"7,900",2,-,-,1983,석전북7길 29,-,-,-,-,연립
39,경상남도 창원시 마산회원구 내서읍 상곡리,207,0207,0000,상안빌라,62.6300,36.7670,202110,23,"5,200",2,-,-,1997,상곡로 68,-,-,-,-,연립
40,경상남도 창원시 마산회원구 회원동,647-3,0647,0003,진달래,49.5000,61.0629,202110,22,"5,800",2,-,-,1984,회원서10길 13,-,-,-,-,연립
41,경상남도 창원시 마산회원구 합성동,266-20,0266,0020,주택,67.8500,123.1000,202110,22,"13,500",1,-,-,1983,합성남7길 19-3,-,-,-,-,연립
42,경상남도 창원시 마산회원구 회원동,647-3,0647,0003,진달래,49.5000,61.0629,202110,21,"5,800",2,-,-,1984,회원서10길 13,-,-,-,-,연립
43,경상남도 창원시 마산회원구 구암동,22-1,0022,0001,삼진,37.0900,33.2000,202110,20,"6,100",1,-,-,1979,구암남3길 16,-,-,-,-,다세대
44,경상남도 창원시 마산회원구 내서읍 삼계리,765,0765,0000,오션빌리지3동,72.9000,81.5000,202110,19,"11,400",1,-,-,2012,삼계로 115,-,-,-,-,다세대
45,경상남도 창원시 마산회원구 회원동,645-21,0645,0021,78화란주택38동,61.1300,54.3500,202110,19,"4,000",1,-,-,1978,회원서3길 15-2,-,-,-,-,연립
46,경상남도 창원시 마산회원구 합성동,322-8,0322,0008,81합성지구태우,46.3100,40.5750,202110,18,"8,450",2,-,-,1982,합성동2길 30,20220405,-,-,-,연립
47,경상남도 창원시 마산회원구 내서읍 신감리,1381-1,1381,0001,정도빌,57.2435,88.5000,202110,15,"13,500",4,-,-,2015,광려로 88-24,-,-,-,-,다세대
48,경상남도 창원시 마산회원구 양덕동,61-37,0061,0037,양덕,37.2200,25.1240,202110,13,"7,350",2,-,-,1981,양덕남2길 12,-,-,-,-,연립
49,경상남도 창원시 마산회원구 내서읍 삼계리,766,0766,0000,위드필1,59.8010,75.5200,202110,11,"10,700",4,-,-,2013,삼계로 117,-,-,-,-,연립
50,경상남도 창원시 마산회원구 석전동,226-1,0226,0001,(226-1),31.9000,28.0994,202110,10,"4,300",2,-,-,1980,석전동17길 23,-,-,-,-,연립
51,경상남도 창원시 마산회원구 회원동,647-3,0647,0003,진달래,49.5000,61.0629,202110,08,"4,500",1,-,-,1984,회원서10길 13,-,-,-,-,연립
52,경상남도 창원시 마산회원구 합성동,167-5,0167,0005,소라,47.4600,44.8880,202110,07,"7,500",2,-,-,1979,합성동12길 42,-,-,-,-,연립
53,경상남도 창원시 마산회원구 내서읍 삼계리,751-4,0751,0004,"T.S휴먼빌라트B,C동",84.6900,100.2500,202110,07,"12,000",2,-,-,2016,삼계로 127-19,-,-,-,-,연립
54,경상남도 창원시 마산회원구 회성동,470-21,0470,0021,주택,26.5000,34.0375,202110,06,"4,000",1,-,-,1982,회성동2길 7-1,-,-,-,-,연립
55,경상남도 창원시 마산회원구 석전동,239-2,0239,0002,명신,64.9100,32.4800,202110,06,"8,300",1,-,-,1983,석전동14길 43,-,-,-,-,연립다세대
56,경상남도 창원시 마산회원구 합성동,207-19,0207,0019,본가빌라,74.4600,34.6000,202110,06,"12,000",2,-,-,2002,합성남3길 67,-,-,-,-,다세대
57,경상남도 창원시 마산회원구 내서읍 삼계리,341-10,0341,0010,삼계위드필타운하우스3단지,70.8353,120.0417,202110,05,"14,500",4,-,-,2015,광려로 78-85,-,-,-,-,연립
58,경상남도 창원시 마산회원구 내서읍 삼계리,765,0765,0000,오션빌리지3동,72.9000,81.5000,202110,02,"11,000",2,-,-,2012,삼계로 115,-,-,-,-,다세대
59,경상남도 창원시 마산회원구 회원동,645-20,0645,0020,78화란주택39동,39.6700,54.8250,202110,01,"5,000",1,-,-,1979,회원서3길 15-3,-,-,-,-,연립
60,경상남도 창원시 마산회원구 내서읍 원계리,505-1,0505,0001,명품에브라임,84.7700,58.7780,202110,01,"13,000",4,-,-,2013,광려천남로 259-35,-,-,-,-,연립
61,경상남도 창원시 마산회원구 회원동,643-7,0643,0007,무학AB,32.6900,33.1300,202109,30,"3,500",2,-,-,1981,회원남33길 37,-,-,-,-,연립
62,경상남도 창원시 마산회원구 내서읍 신감리,1381-1,1381,0001,정도빌,57.2435,88.5000,202109,30,"19,000",2,-,-,2015,광려로 88-24,-,-,-,-,다세대
63,경상남도 창원시 마산회원구 구암동,1339-18,1339,0018,경상A,48.8600,43.4000,202109,28,"6,500",3,-,-,1983,구암북12길 94,-,-,-,-,연립
64,경상남도 창원시 마산회원구 회성동,469-28,0469,0028,(469-28),39.3100,44.1000,202109,27,"3,500",1,-,-,1980,회성동4길 12,-,-,-,-,연립
65,경상남도 창원시 마산회원구 구암동,22-6,0022,0006,성남,46.2800,24.7000,202109,27,"10,000",3,-,-,1982,구암남6길 15,-,-,-,-,연립다세대
66,경상남도 창원시 마산회원구 양덕동,154-10,0154,0010,복지연립,29.6200,41.3250,202109,27,"4,400",2,-,-,1979,양덕남9길 39,-,-,-,-,다세대
67,경상남도 창원시 마산회원구 합성동,132-4,0132,0004,팔용,34.1300,28.6727,202109,21,"3,700",1,-,-,1979,합성동5길 10,-,-,-,-,연립
68,경상남도 창원시 마산회원구 회성동,464-22,0464,0022,(464-22),48.2600,48.9700,202109,21,"4,150",1,-,-,1981,회성남17길 39,-,-,-,-,다세대
69,경상남도 창원시 마산회원구 구암동,1339-18,1339,0018,경상A,48.8600,43.4000,202109,17,"6,200",3,-,-,1983,구암북12길 94,-,-,-,-,연립
70,경상남도 창원시 마산회원구 회원동,645-19,0645,0019,78화란주택40동,66.4600,55.7500,202109,17,"4,000",1,-,-,1978,회원서4길 14-2,-,-,-,-,연립
71,경상남도 창원시 마산회원구 구암동,1339-18,1339,0018,경상A,48.8600,43.4000,202109,17,"5,700",2,-,-,1983,구암북12길 94,-,-,-,-,연립
72,경상남도 창원시 마산회원구 회원동,666-11,0666,0011,국희,43.6900,41.2000,202109,14,"6,300",3,-,-,1982,회원북24길 43,-,-,-,-,연립
73,경상남도 창원시 마산회원구 구암동,27-4,0027,0004,새한,37.7500,36.4000,202109,13,"7,550",2,-,-,1980,구암남6길 20,-,-,-,-,연립
74,경상남도 창원시 마산회원구 양덕동,62-76,0062,0076,국민,46.4800,50.7800,202109,11,"8,500",2,-,-,1982,양덕남5길 22,-,-,-,-,다세대
75,경상남도 창원시 마산회원구 양덕동,73-3,0073,0003,(73-3),44.4300,43.6740,202109,10,"14,435",3,-,-,1981,양덕서6길 22,-,-,-,-,연립
76,경상남도 창원시 마산회원구 내서읍 신감리,1384-2,1384,0002,힐링빌,55.7425,76.6428,202109,10,"18,000",4,-,-,2020,광려로 88,-,-,-,-,다세대
77,경상남도 창원시 마산회원구 내서읍 삼계리,326-1,0326,0001,라임하우스(326-1),59.9600,59.6900,202109,10,"9,000",3,-,-,2013,광려로 72,-,-,-,-,연립
78,경상남도 창원시 마산회원구 회성동,469-28,0469,0028,(469-28),40.8900,44.1000,202109,07,"3,250",2,-,-,1980,회성동4길 12,-,-,-,-,다세대
79,경상남도 창원시 마산회원구 내서읍 신감리,1381-1,1381,0001,정도빌,57.2435,88.5000,202109,06,"18,700",2,-,-,2015,광려로 88-24,-,-,-,-,다세대
80,경상남도 창원시 마산회원구 구암동,22-6,0022,0006,성남,46.2800,24.7000,202109,06,"10,000",3,-,-,1982,구암남6길 15,-,-,-,-,연립다세대
81,경상남도 창원시 마산회원구 회원동,643-25,0643,0025,누리봄빌라,83.0900,64.9070,202109,05,"19,700",4,-,-,2013,무학로 572,-,-,-,-,다세대
82,경상남도 창원시 마산회원구 내서읍 삼계리,326-1,0326,0001,라임하우스(326-1),59.9600,59.6900,202109,04,"9,800",5,-,-,2013,광려로 72,20211112,-,-,-,연립
83,경상남도 창원시 마산회원구 내서읍 삼계리,341-9,0341,0009,삼계위드필타운하우스4단지,74.2430,91.7500,202109,04,"14,900",3,-,-,2015,광려로 78-91,20211006,-,-,-,연립
84,경상남도 창원시 마산회원구 회원동,668-2,0668,0002,청호,39.8700,39.0400,202109,04,"5,200",1,-,-,1981,회원북26길 45,-,-,-,-,연립
85,경상남도 창원시 마산회원구 회성동,455-23,0455,0023,삼성빌라103동,72.3150,49.2125,202109,01,"12,500",2,-,-,2004,회성남11길 18,-,-,-,-,다세대
86,경상남도 창원시 마산회원구 내서읍 상곡리,180-1,0180,0001,드림팰리스,83.7900,80.3720,202109,01,"10,000",1,-,-,2007,상곡로 81,-,-,-,-,연립다세대
87,경상남도 창원시 마산회원구 회성동,578,0578,0000,퀀텀로제,84.9822,64.2329,202108,31,"20,000",1,-,-,2017,회성남20길 47,-,-,-,-,연립
88,경상남도 창원시 마산회원구 구암동,27-20,0027,0020,(27-20),32.4600,26.4000,202108,31,"5,500",2,-,-,1980,구암남2길 40,-,-,-,-,연립
89,경상남도 창원시 마산회원구 양덕동,158-14,0158,0014,송학,46.9800,28.7000,202108,30,"8,900",2,-,-,1979,양덕동1길 10,-,-,-,-,연립
90,경상남도 창원시 마산회원구 회원동,668-2,0668,0002,청호,41.1200,35.1900,202108,25,"7,000",1,-,-,1981,회원북26길 45,-,-,-,-,연립
91,경상남도 창원시 마산회원구 양덕동,73-3,0073,0003,(73-3),44.4300,43.6740,202108,25,"14,000",1,-,-,1981,산호천서길 165,-,-,-,-,연립
92,경상남도 창원시 마산회원구 양덕동,72-9,0072,0009,한효N,49.7500,46.5360,202108,25,"16,080",2,-,-,1981,양덕서6길 35,-,-,-,-,연립
93,경상남도 창원시 마산회원구 회원동,667-2,0667,0002,거북,41.1900,44.8800,202108,24,"8,250",1,-,-,1981,회원북24길 61,-,-,-,-,연립
94,경상남도 창원시 마산회원구 회원동,666-11,0666,0011,국희,43.6900,41.2000,202108,20,"6,500",2,-,-,1982,회원북24길 43,-,-,-,-,연립
95,경상남도 창원시 마산회원구 내서읍 삼계리,765-3,0765,0003,오션빌리지2동,72.9000,81.6250,202108,18,"11,800",2,-,-,2012,삼계로 113,-,-,-,-,다세대
96,경상남도 창원시 마산회원구 구암동,1084,1084,0000,구암동흥림빌라,58.5000,37.2711,202108,15,"6,000",5,-,-,2003,구암동정길 71,-,-,-,-,연립
97,경상남도 창원시 마산회원구 구암동,27-4,0027,0004,새한,37.7500,36.4000,202108,12,"5,900",2,-,-,1980,구암남6길 20,-,-,-,-,연립
98,경상남도 창원시 마산회원구 구암동,22-6,0022,0006,성남,34.9100,18.8000,202108,12,"7,750",4,-,-,1982,구암남6길 15,-,-,-,-,연립다세대
99,경상남도 창원시 마산회원구 양덕동,62-76,0062,0076,국민,46.0000,21.5700,202108,11,"4,800",3,-,-,1982,양덕남5길 22,-,-,-,-,다세대
100,경상남도 창원시 마산회원구 회성동,442-28,0442,0028,삼성주택,48.2600,40.3000,202108,09,"3,500",1,-,-,1982,회성남5길 20,-,-,-,-,연립
101,경상남도 창원시 마산회원구 회원동,668-2,0668,0002,청호,41.1200,35.1900,202108,05,"7,000",1,-,-,1981,회원북26길 45,-,-,-,-,연립
102,경상남도 창원시 마산회원구 회원동,667-2,0667,0002,거북,41.1900,44.8800,202108,05,"6,500",2,-,-,1981,회원북24길 61,-,-,-,-,연립
103,경상남도 창원시 마산회원구 구암동,280-27,0280,0027,청암,42.6400,40.3709,202108,04,"5,600",2,-,-,1979,구암북7길 13,-,-,-,-,다세대
104,경상남도 창원시 마산회원구 내서읍 상곡리,180-1,0180,0001,드림팰리스,83.7900,80.3720,202108,02,"10,000",1,-,-,2007,상곡로 81,-,-,-,-,연립
105,경상남도 창원시 마산회원구 구암동,27-14,0027,0014,한효A,59.0150,49.5667,202107,31,"12,000",1,-,-,1983,구암남7길 18,-,-,-,-,연립
106,경상남도 창원시 마산회원구 회원동,633-3,0633,0003,봉화빌라맨션,79.2000,64.2400,202107,30,"10,000",3,-,-,1985,무학로 628,-,-,-,-,연립
107,경상남도 창원시 마산회원구 회원동,658-10,0658,0010,조은리더스빌,73.8500,39.8600,202107,28,"13,000",3,-,-,2001,회원남로 12,-,-,-,-,다세대
108,경상남도 창원시 마산회원구 양덕동,158-14,0158,0014,송학,46.9800,28.7000,202107,28,"8,000",4,-,-,1979,양덕동1길 10,-,-,-,-,연립
109,경상남도 창원시 마산회원구 구암동,80-8,0080,0008,성경주택,54.2600,57.3000,202107,26,"10,000",2,-,-,1987,구암남5길 80,-,-,-,-,연립
110,경상남도 창원시 마산회원구 구암동,22-1,0022,0001,삼진,37.9500,33.2000,202107,26,"8,500",2,-,-,1979,구암남3길 16,-,-,-,-,다세대
111,경상남도 창원시 마산회원구 회원동,480-31,0480,0031,금강목화,68.8500,50.2500,202107,26,"28,980",2,-,-,1997,회원남14길 56-1,-,-,-,-,다세대
112,경상남도 창원시 마산회원구 석전동,175-2,0175,0002,한진맨션,41.3100,23.8640,202107,24,"4,200",5,-,-,1997,석전북7길 43,-,-,-,-,다세대
113,경상남도 창원시 마산회원구 회성동,455-10,0455,0010,무궁화,42.4500,30.6000,202107,24,"5,000",3,-,-,1982,회성남13길 37,-,-,-,-,연립
114,경상남도 창원시 마산회원구 양덕동,158-7,0158,0007,타코마,54.9400,42.0250,202107,22,"8,000",4,-,-,1976,양덕로 65,-,-,-,-,연립
115,경상남도 창원시 마산회원구 봉암동,454-31,0454,0031,봉덕,43.2100,26.0600,202107,22,"3,100",3,-,-,1981,봉암북10길 29,-,-,-,-,연립
116,경상남도 창원시 마산회원구 석전동,164-8,0164,0008,청운주택,67.7650,43.9400,202107,19,"6,000",4,-,-,1993,석전북7길 38,-,-,-,-,다세대
117,경상남도 창원시 마산회원구 봉암동,194,0194,0000,82주택,52.1500,56.9600,202107,14,"5,000",1,-,-,1982,무역로 271,-,-,-,-,연립
118,경상남도 창원시 마산회원구 회성동,455-12,0455,0012,삼성빌라101동,72.2260,38.0065,202107,14,"9,000",3,-,-,2004,회성남11길 18,-,-,-,-,다세대
119,경상남도 창원시 마산회원구 구암동,268-3,0268,0003,천주,50.7100,46.1600,202107,12,"5,800",3,-,-,1982,구암북1길 70,-,-,-,-,연립
120,경상남도 창원시 마산회원구 회원동,409-3,0409,0003,금광아일린,66.4374,34.6300,202107,12,"18,000",4,-,-,2016,회원동서로 8,-,-,-,-,연립
121,경상남도 창원시 마산회원구 구암동,16-4,0016,0004,수산,36.7600,21.5932,202107,10,"5,450",1,-,-,1979,구암서3길 20,-,-,-,-,연립
122,경상남도 창원시 마산회원구 회원동,409-3,0409,0003,금광아일린,69.3622,36.1546,202107,08,"17,800",3,-,-,2016,회원동서로 8,-,-,-,-,연립
123,경상남도 창원시 마산회원구 합성동,67-10,0067,0010,(67-10),30.4500,23.0685,202107,08,"5,700",2,-,-,1978,합포성지길 50,-,-,-,-,연립
124,경상남도 창원시 마산회원구 구암동,27-14,0027,0014,한효A,59.0150,49.5667,202107,06,"8,000",2,-,-,1983,구암남7길 18,-,-,-,-,연립
125,경상남도 창원시 마산회원구 양덕동,158-7,0158,0007,타코마,54.9400,42.0250,202107,03,"8,300",2,-,-,1976,양덕로 65,-,-,-,-,연립
126,경상남도 창원시 마산회원구 양덕동,158-14,0158,0014,송학,47.4400,28.7000,202107,03,"8,200",4,-,-,1979,양덕동1길 10,-,-,-,-,연립
127,경상남도 창원시 마산회원구 양덕동,158-14,0158,0014,송학,49.3600,28.7000,202107,02,"8,000",1,-,-,1979,양덕동1길 10,-,-,-,-,연립
128,경상남도 창원시 마산회원구 회원동,49-1,0049,0001,회원동태화,76.6800,19.9000,202107,01,"10,000",3,-,-,1980,회원동16길 41,-,-,-,-,연립
129,경상남도 창원시 마산회원구 내서읍 삼계리,385-2,0385,0002,두정숲속애(2단지),59.8869,77.3125,202106,26,"8,700",2,-,-,2011,숲속로 55,-,-,-,-,다세대
130,경상남도 창원시 마산회원구 합성동,144-3,0144,0003,남도빌라,50.4500,43.5000,202106,25,"6,800",2,-,-,1980,구암남1길 20,-,-,-,-,연립
131,경상남도 창원시 마산회원구 구암동,22-1,0022,0001,삼진,37.9500,33.2000,202106,24,"8,000",1,-,-,1979,구암남3길 16,-,-,-,-,다세대
132,경상남도 창원시 마산회원구 내서읍 삼계리,341-10,0341,0010,삼계위드필타운하우스3단지,70.8353,120.0417,202106,19,"14,250",3,-,-,2015,광려로 78-85,-,-,-,-,연립
133,경상남도 창원시 마산회원구 석전동,191-29,0191,0029,청원,64.2800,39.8500,202106,19,"5,500",1,-,-,1984,석전서6길 132,-,-,-,-,연립
134,경상남도 창원시 마산회원구 구암동,19-4,0019,0004,현대,56.4500,58.6444,202106,17,"8,200",1,-,-,1983,구암서1길 45-1,-,-,-,-,연립
135,경상남도 창원시 마산회원구 구암동,8-37,0008,0037,연화,51.0700,47.1400,202106,17,"6,450",1,-,-,1982,구암서3길 104-1,-,-,-,-,연립
136,경상남도 창원시 마산회원구 양덕동,158-14,0158,0014,송학,47.4400,28.7000,202106,16,"7,500",4,-,-,1979,양덕동1길 10,-,-,-,-,연립다세대
137,경상남도 창원시 마산회원구 회원동,645-22,0645,0022,78화란주택37동,39.6700,54.1500,202106,14,"4,700",1,-,-,1978,회원서3길 15-1,-,-,-,-,연립
138,경상남도 창원시 마산회원구 회원동,640-9,0640,0009,78화란주택7동,69.5700,60.0250,202106,10,"3,500",1,-,-,1980,회원서3길 22-1,-,-,-,-,연립
139,경상남도 창원시 마산회원구 양덕동,158-7,0158,0007,타코마,54.9400,42.0250,202106,09,"8,000",1,-,-,1976,양덕로 65,-,-,-,-,연립
140,경상남도 창원시 마산회원구 회원동,49-1,0049,0001,회원동태화,84.8400,44.8254,202106,07,"12,500",3,-,-,1980,회원동16길 41,20210629,-,-,-,연립
141,경상남도 창원시 마산회원구 회성동,459-10,0459,0010,82회성국민주택(신광),42.9100,46.0583,202106,07,"5,300",1,-,-,1982,회성남17길 14,-,-,-,-,연립
142,경상남도 창원시 마산회원구 회원동,49-1,0049,0001,회원동태화,84.8400,44.8254,202106,07,"12,500",3,-,-,1980,회원동16길 41,-,-,-,-,연립
143,경상남도 창원시 마산회원구 양덕동,158-14,0158,0014,송학,49.3600,28.7000,202106,03,"8,000",1,-,-,1979,양덕동1길 10,20210702,-,-,-,연립
