□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
13,경상남도 창원시 마산회원구 구암동,22-6,0022,0006,성남,46.2800,24.7000,202311,16,"7,000",3,-,-,1982,구암남6길 15,-,직거래,-,-,연립
14,경상남도 창원시 마산회원구 내서읍 신감리,1384-2,1384,0002,힐링빌,55.7425,76.6428,202311,15,"8,300",3,-,-,2020,광려로 88,-,직거래,-,-,다세대
15,경상남도 창원시 마산회원구 석전동,277-8,0277,0008,유림,50.0900,31.6300,202311,15,"6,350",5,-,-,2003,석전서1길 3,-,중개거래,경남 창원시마산회원구,-,다세대
16,경상남도 창원시 마산회원구 회원동,658-2,0658,0002,연지국민주택,51.9000,31.8774,202311,01,"5,000",3,-,-,1983,회원남33길 34,-,중개거래,경남 창원마산회원구,-,연립
17,경상남도 창원시 마산회원구 회성동,447-25,0447,0025,(447-25),18.5900,21.4000,202310,30,"2,500",2,-,-,1983,회성남10길 22-2,-,직거래,-,-,연립
18,경상남도 창원시 마산회원구 구암동,278-5,0278,0005,유성,47.5400,38.9300,202310,29,"7,200",1,-,-,1981,구암북2길 18,-,중개거래,경남 창원의창구,-,연립
19,경상남도 창원시 마산회원구 회성동,207-3,0207,0003,동남국민주택,57.0600,54.2083,202310,25,"7,300",1,-,-,1986,회성북1길 50-1,-,직거래,-,-,연립
20,경상남도 창원시 마산회원구 구암동,278-5,0278,0005,유성,47.5400,38.9300,202310,25,"7,900",2,-,-,1981,구암북2길 18,-,직거래,-,-,연립
21,경상남도 창원시 마산회원구 합성동,264-8,0264,0008,(264-8),36.5600,31.8300,202310,24,"2,800",2,-,-,1979,합성남8길 14-1,-,직거래,-,-,연립
22,경상남도 창원시 마산회원구 양덕동,154-10,0154,0010,복지연립,29.6200,41.3250,202310,17,"5,300",2,-,-,1979,양덕남9길 39,-,중개거래,경남 창원마산회원구,-,다세대
23,경상남도 창원시 마산회원구 구암동,1084,1084,0000,구암동흥림빌라,65.2500,41.5718,202310,16,"7,000",4,-,-,2003,구암동정길 71,-,중개거래,경남 창원시의창구,-,연립
24,경상남도 창원시 마산회원구 내서읍 삼계리,326-1,0326,0001,라임하우스(326-1),59.9600,59.6900,202310,14,"9,600",3,-,-,2013,광려로 72,-,중개거래,경남 창원마산회원구,-,연립
25,경상남도 창원시 마산회원구 구암동,1084,1084,0000,구암동흥림빌라,69.1000,44.0246,202310,11,"7,400",2,-,-,2003,구암동정길 71,-,중개거래,경남 창원마산합포구,-,연립
26,경상남도 창원시 마산회원구 구암동,268-3,0268,0003,천주,50.7100,46.1600,202310,11,"5,700",2,-,-,1982,구암북1길 70,-,중개거래,경남 창원의창구,-,연립
27,경상남도 창원시 마산회원구 회성동,420-108,0420,0108,아동,67.0700,64.7500,202310,09,"1,700",2,-,-,1979,회성북9길 46,-,직거래,-,-,연립
28,경상남도 창원시 마산회원구 회성동,420-106,0420,0106,바동,70.6800,63.2500,202309,26,"8,200",2,-,-,1979,회성북9길 40-1,-,중개거래,경남 창원마산회원구,-,연립
29,경상남도 창원시 마산회원구 내서읍 상곡리,180-1,0180,0001,드림팰리스,83.7900,80.3720,202309,25,"10,800",1,-,-,2007,상곡로 81,-,직거래,-,-,연립
30,경상남도 창원시 마산회원구 합성동,316-36,0316,0036,(316-36),46.8900,31.5000,202309,24,"8,300",2,-,-,1990,합성동13길 54-1,-,중개거래,경남 창원마산회원구,-,다세대
31,경상남도 창원시 마산회원구 내서읍 원계리,643,0643,0000,유강빌리지103동,65.6430,65.6250,202309,23,"7,700",4,-,-,2013,원계증산길 70-17,-,중개거래,경남 창원마산합포구 경남 창원마산회원구,-,다세대
32,경상남도 창원시 마산회원구 구암동,83-11,0083,0011,동명,51.9300,44.0600,202309,20,"8,500",1,-,-,1979,구암남8길 17,20231024,중개거래,경남 창원마산회원구,-,연립
33,경상남도 창원시 마산회원구 합성동,134-7,0134,0007,(134-7),25.8300,13.6700,202309,20,"2,000",3,-,-,2003,합성옛길 319,-,중개거래,경남 창원마산회원구,-,다세대
34,경상남도 창원시 마산회원구 구암동,268-8,0268,0008,대지,49.0500,47.9170,202309,19,"5,900",3,-,-,1983,구암북11길 3,-,중개거래,경남 창원의창구,-,연립
35,경상남도 창원시 마산회원구 구암동,278-5,0278,0005,유성,47.5400,38.9300,202309,17,"7,800",2,-,-,1981,구암북2길 18,-,중개거래,경남 창원마산회원구,-,연립
36,경상남도 창원시 마산회원구 양덕동,51-31,0051,0031,금천빌딩,25.7810,9.5817,202309,11,"8,300",6,-,-,2013,양덕로 120,-,직거래,-,-,연립
37,경상남도 창원시 마산회원구 석전동,282-5,0282,0005,황강주택,55.5458,41.1860,202309,11,"6,000",5,-,-,2004,석전서8길 45,-,중개거래,경남 창원마산회원구,-,연립
38,경상남도 창원시 마산회원구 합성동,134-7,0134,0007,(134-7),63.1500,33.4400,202309,10,"7,000",1,-,-,2003,합성옛길 319,-,직거래,-,-,다세대
39,경상남도 창원시 마산회원구 내서읍 감천리,593-1,0593,0001,(593-1),82.0300,257.0000,202309,09,"19,500",1,-,-,2016,감천로 98,-,중개거래,경남 창원마산회원구,-,다세대
40,경상남도 창원시 마산회원구 구암동,19-4,0019,0004,현대,56.4500,58.6444,202309,01,"8,000",3,-,-,1983,구암서1길 45-1,-,중개거래,경남 창원마산회원구,-,연립
41,경상남도 창원시 마산회원구 회원동,233-8,0233,0008,해경,59.6400,41.4946,202309,01,"6,850",4,-,-,2012,회원서1길 35,-,중개거래,경남 창원의창구,-,다세대
42,경상남도 창원시 마산회원구 합성동,67-10,0067,0010,(67-10),32.6000,24.6929,202308,29,"4,150",1,-,-,1978,합포성지길 50,-,직거래,-,-,연립
43,경상남도 창원시 마산회원구 구암동,1034-2,1034,0002,송백화이트빌라,75.3600,45.1590,202308,21,"11,700",2,-,-,1999,구암동6길 22,-,중개거래,경남 창원의창구,-,다세대
44,경상남도 창원시 마산회원구 양덕동,73-3,0073,0003,(73-3),44.4300,43.6740,202308,18,"9,300",1,-,-,1981,양덕서6길 22,-,중개거래,부산 연제구,-,연립
45,경상남도 창원시 마산회원구 합성동,602-6,0602,0006,웰하우스,36.5966,40.4386,202308,16,"5,000",4,-,-,2013,금강로 90,-,중개거래,경남 창원마산회원구,-,다세대
46,경상남도 창원시 마산회원구 구암동,281-7,0281,0007,세종,71.5900,62.9200,202308,16,"15,800",2,-,-,2014,구암북4길 33-1,-,중개거래,경남 창원마산회원구,-,다세대
47,경상남도 창원시 마산회원구 회성동,420-102,0420,0102,타동,62.2800,54.2500,202308,16,"7,000",2,-,-,1979,회성북9길 38,-,중개거래,경남 창원마산회원구,-,연립
48,경상남도 창원시 마산회원구 합성동,601,0601,0000,승벽리치빌,77.6450,45.8948,202308,12,"12,800",2,-,-,2003,합성북10길 19,-,중개거래,경남 창원마산회원구,-,다세대
49,경상남도 창원시 마산회원구 회원동,640-6,0640,0006,78화란주택3동,39.6700,60.5250,202308,10,"5,000",1,-,-,1978,회원서2길 25-2,-,직거래,-,-,연립다세대
50,경상남도 창원시 마산회원구 내서읍 원계리,505-1,0505,0001,명품에브라임,78.4640,54.4060,202308,05,"12,200",3,-,-,2013,광려천남로 259-35,-,중개거래,경남 창원마산회원구,-,연립
51,경상남도 창원시 마산회원구 내서읍 삼계리,385-2,0385,0002,두정숲속애(2단지),59.8869,77.3125,202308,03,"9,000",1,-,-,2011,숲속로 55,-,중개거래,경남 창원마산회원구,-,다세대
52,경상남도 창원시 마산회원구 석전동,170-2,0170,0002,대우(170-2),60.6300,50.3100,202307,27,"5,000",2,-,-,1983,석전북7길 32,-,직거래,-,-,연립
53,경상남도 창원시 마산회원구 합성동,129-13,0129,0013,세종,47.5400,28.1400,202307,25,"8,000",1,-,-,1981,합성서1길 153,-,중개거래,경남 창원마산회원구,-,연립다세대
54,경상남도 창원시 마산회원구 회원동,31-8,0031,0008,대양빌라(가동),78.1650,63.4800,202307,21,"9,300",3,-,-,1984,회원동15길 32,-,중개거래,경남 창원마산회원구,-,연립
55,경상남도 창원시 마산회원구 내서읍 신감리,1384-2,1384,0002,힐링빌,55.7425,76.6428,202307,19,"8,300",4,-,-,2020,광려로 88,-,직거래,-,-,다세대
56,경상남도 창원시 마산회원구 내서읍 신감리,1384-2,1384,0002,힐링빌,55.7425,76.6429,202307,19,"8,300",3,-,-,2020,광려로 88,-,직거래,-,-,다세대
57,경상남도 창원시 마산회원구 내서읍 신감리,1384-2,1384,0002,힐링빌,55.7425,76.6429,202307,19,"8,300",2,-,-,2020,광려로 88,-,직거래,-,-,다세대
58,경상남도 창원시 마산회원구 내서읍 신감리,1384-2,1384,0002,힐링빌,55.7425,76.6429,202307,19,"8,300",1,-,-,2020,광려로 88,-,직거래,-,-,다세대
59,경상남도 창원시 마산회원구 내서읍 신감리,1384-2,1384,0002,힐링빌,55.7425,76.6428,202307,19,"8,300",3,-,-,2020,광려로 88,-,직거래,-,-,다세대
60,경상남도 창원시 마산회원구 내서읍 신감리,1384-2,1384,0002,힐링빌,55.7425,76.6428,202307,19,"8,300",3,-,-,2020,광려로 88,-,직거래,-,-,다세대
61,경상남도 창원시 마산회원구 내서읍 신감리,1384-2,1384,0002,힐링빌,55.7425,76.6428,202307,19,"8,300",4,-,-,2020,광려로 88,-,직거래,-,-,다세대
62,경상남도 창원시 마산회원구 내서읍 신감리,1384-2,1384,0002,힐링빌,55.7425,76.6428,202307,19,"8,300",2,-,-,2020,광려로 88,-,직거래,-,-,다세대
63,경상남도 창원시 마산회원구 내서읍 신감리,1384-2,1384,0002,힐링빌,55.7425,76.6428,202307,19,"8,300",2,-,-,2020,광려로 88,-,직거래,-,-,다세대
64,경상남도 창원시 마산회원구 봉암동,194,0194,0000,82주택,52.1500,56.9600,202307,18,"6,200",1,-,-,1982,무역로 271,-,중개거래,경남 창원마산합포구,-,연립
65,경상남도 창원시 마산회원구 합성동,322-8,0322,0008,81합성지구태우,46.3100,40.5750,202307,18,"8,700",1,-,-,1982,합성동2길 30,-,중개거래,경남 창원마산회원구,-,연립
66,경상남도 창원시 마산회원구 내서읍 삼계리,766,0766,0000,위드필1,59.8497,75.5800,202307,17,"8,500",1,-,-,2013,삼계로 117,-,중개거래,경남 창원마산회원구,-,연립
67,경상남도 창원시 마산회원구 내서읍 원계리,644,0644,0000,유강빌리지101동,56.2800,52.6250,202307,11,"8,450",2,-,-,2013,원계증산길 70-23,-,중개거래,경남 창원마산회원구,-,다세대
68,경상남도 창원시 마산회원구 합성동,131-58,0131,0058,조은아트빌B,67.2540,33.7250,202307,07,"11,500",5,-,-,2003,합성동4길 10,-,중개거래,경남 창원마산회원구,-,다세대
69,경상남도 창원시 마산회원구 구암동,22-1,0022,0001,삼진,36.9300,33.2000,202307,04,"7,100",2,-,-,1979,구암남3길 16,-,중개거래,경남 창원마산회원구,-,다세대
70,경상남도 창원시 마산회원구 봉암동,194,0194,0000,82주택,59.3100,68.2300,202307,03,"8,000",2,-,-,1982,무역로 271,-,직거래,-,-,연립
71,경상남도 창원시 마산회원구 합성동,601,0601,0000,승벽리치빌,77.6450,45.8948,202307,02,"12,800",2,-,-,2003,합성북10길 19,20230812,중개거래,경남 창원마산회원구,-,다세대
72,경상남도 창원시 마산회원구 구암동,1338-7,1338,0007,성창빌라,66.9300,49.8000,202306,25,"9,300",1,-,-,1997,구암북18길 47,-,중개거래,경남 창원의창구,-,다세대
73,경상남도 창원시 마산회원구 내서읍 삼계리,326-1,0326,0001,라임하우스(326-1),59.8427,59.5700,202306,22,"10,200",4,-,-,2013,광려로 72,-,직거래,-,-,연립
74,경상남도 창원시 마산회원구 석전동,239-2,0239,0002,명신,64.9100,32.4800,202306,20,"6,300",5,-,-,1983,석전동14길 43,-,직거래,-,-,연립다세대
75,경상남도 창원시 마산회원구 회성동,470-21,0470,0021,주택,26.5000,34.0375,202306,20,"3,500",1,-,-,1982,회성동2길 7-1,-,직거래,-,-,연립
76,경상남도 창원시 마산회원구 양덕동,51-31,0051,0031,금천빌딩,28.6150,10.6350,202306,17,"7,000",5,-,-,2013,양덕로 120,-,직거래,-,-,연립
77,경상남도 창원시 마산회원구 내서읍 삼계리,765,0765,0000,오션빌리지3동,72.9000,81.5000,202306,14,"10,000",4,-,-,2012,삼계로 115,-,중개거래,경남 창원마산회원구,-,다세대
78,경상남도 창원시 마산회원구 구암동,268-8,0268,0008,대지,49.0500,47.9170,202306,11,"5,800",3,-,-,1983,구암북11길 3,20230615,중개거래,경남 창원의창구,-,연립
79,경상남도 창원시 마산회원구 내서읍 중리,1451-48,1451,0048,의창국민주택,54.9900,52.6833,202306,08,"5,750",1,-,-,1985,광려천서로 149,-,직거래,-,-,연립
80,경상남도 창원시 마산회원구 합성동,322-8,0322,0008,81합성지구태우,46.3100,40.5750,202306,08,"8,300",2,-,-,1982,합성동2길 30,20230816,중개거래,경남 창원마산회원구,-,연립
81,경상남도 창원시 마산회원구 회원동,666-11,0666,0011,국희,43.6900,41.2000,202306,08,"6,100",2,-,-,1982,회원북24길 43,-,중개거래,경남 창원마산회원구,-,연립
82,경상남도 창원시 마산회원구 내서읍 상곡리,207,0207,0000,상안빌라,56.3800,34.0980,202306,02,"4,000",2,-,-,1997,상곡로 68,-,중개거래,경남 창원마산회원구,-,연립
83,경상남도 창원시 마산회원구 회원동,644-38,0644,0038,78화란주택45동,39.6700,47.4750,202305,31,"4,500",2,-,-,1978,회원서4길 12-1,-,직거래,-,-,연립
84,경상남도 창원시 마산회원구 내서읍 원계리,505-1,0505,0001,명품에브라임,84.7200,58.7430,202305,31,"11,500",4,-,-,2013,광려천남로 259-35,-,중개거래,경남 창원마산회원구,-,연립
85,경상남도 창원시 마산회원구 석전동,226-7,0226,0007,만석상가,62.7300,50.8900,202305,24,"5,000",2,-,-,1985,석전동15길 7,-,직거래,-,-,다세대
86,경상남도 창원시 마산회원구 내서읍 중리,1451-48,1451,0048,의창국민주택,54.9900,52.6833,202305,24,"5,000",1,-,-,1985,광려천서로 149,-,중개거래,경남 창원마산회원구,-,연립
87,경상남도 창원시 마산회원구 구암동,1339-18,1339,0018,경상A,48.8600,43.4000,202305,24,"6,300",3,-,-,1983,구암북12길 94,-,직거래,-,-,연립
88,경상남도 창원시 마산회원구 구암동,27-14,0027,0014,한효A,59.0150,49.5667,202305,24,"10,600",2,-,-,1983,구암남7길 18,-,중개거래,경남 창원마산회원구,-,연립
89,경상남도 창원시 마산회원구 양덕동,158-7,0158,0007,타코마,54.9400,42.0250,202305,22,"8,670",4,-,-,1976,양덕로 65,-,직거래,-,-,연립
90,경상남도 창원시 마산회원구 회원동,645-14,0645,0014,78화란주택17동,66.0700,55.4750,202305,16,"5,500",1,-,-,1978,회원서4길 20-2,-,중개거래,경남 창원마산회원구,-,연립
91,경상남도 창원시 마산회원구 양덕동,156-13,0156,0013,터미널,43.6400,42.8313,202305,04,"6,000",2,-,-,1978,양덕남9길 76-41,-,중개거래,경남 창원마산회원구,-,다세대
92,경상남도 창원시 마산회원구 봉암동,194,0194,0000,82주택,59.3100,68.2300,202305,03,"6,900",3,-,-,1982,무역로 271,-,직거래,-,-,연립
93,경상남도 창원시 마산회원구 내서읍 삼계리,531,0531,0000,e조은집,74.5300,60.8800,202305,01,"10,300",2,-,-,2012,삼계본동2길 10,-,중개거래,경남 창원마산회원구,-,다세대
94,경상남도 창원시 마산회원구 회원동,409-3,0409,0003,금광아일린,66.4374,34.6300,202304,29,"18,000",2,-,-,2016,회원동서로 8,-,중개거래,경남 창원마산합포구 경남 창원마산회원구,-,연립
95,경상남도 창원시 마산회원구 석전동,231-20,0231,0020,(231-20),38.2500,28.2500,202304,28,"5,000",2,-,-,1982,석전동13길 42,-,중개거래,경남 창원마산회원구,-,다세대
96,경상남도 창원시 마산회원구 구암동,1034-3,1034,0003,송백챔프빌라,73.1400,41.3750,202304,26,"12,500",2,-,-,2000,구암동1길 134,-,중개거래,경남 창원의창구,-,다세대
97,경상남도 창원시 마산회원구 회원동,640-9,0640,0009,78화란주택7동,69.5700,60.0250,202304,26,"3,800",1,-,-,1980,회원서3길 22-1,-,직거래,-,-,연립
98,경상남도 창원시 마산회원구 석전동,229-14,0229,0014,(229-14),48.6900,41.3167,202304,24,"6,900",1,-,-,1979,석전동9길 70,-,중개거래,경남 창원마산회원구,-,다세대
99,경상남도 창원시 마산회원구 양덕동,73-3,0073,0003,(73-3),44.4300,43.6740,202304,19,"9,750",2,-,-,1981,양덕서6길 22,-,중개거래,부산 연제구,-,연립
100,경상남도 창원시 마산회원구 석전동,194-27,0194,0027,화원주택,54.6400,57.7190,202304,19,"5,000",2,-,-,1981,석전서6길 133,-,중개거래,경남 창원마산회원구,-,연립
101,경상남도 창원시 마산회원구 내서읍 삼계리,751-4,0751,0004,"T.S휴먼빌라트B,C동",84.6900,104.9200,202304,18,"15,500",2,-,-,2016,삼계로 127-19,-,중개거래,경남 창원마산회원구,-,연립
102,경상남도 창원시 마산회원구 내서읍 원계리,508,0508,0000,애플하우스,59.9625,55.9000,202304,18,"7,600",1,-,-,2012,원계증산길 70-16,-,직거래,-,-,연립
103,경상남도 창원시 마산회원구 구암동,22-1,0022,0001,삼진,36.6300,33.2000,202304,15,"7,000",2,-,-,1979,구암남3길 16,-,중개거래,경남 창원마산회원구,-,다세대
104,경상남도 창원시 마산회원구 구암동,1339-3,1339,0003,경상B,49.5200,31.3000,202304,12,"7,000",2,-,-,1983,구암북12길 94,-,직거래,-,-,연립
105,경상남도 창원시 마산회원구 합성동,316-36,0316,0036,(316-36),46.8900,31.5000,202304,10,"6,600",2,-,-,1990,합성동13길 54-1,-,직거래,-,-,다세대
106,경상남도 창원시 마산회원구 구암동,265-4,0265,0004,대웅빌라C동,76.6900,46.7625,202304,10,"10,000",3,-,-,2000,구암북15길 58,-,직거래,-,-,연립
107,경상남도 창원시 마산회원구 양덕동,73-3,0073,0003,(73-3),44.4300,43.6740,202304,06,"8,590",2,-,-,1981,양덕서6길 22,-,중개거래,부산 연제구,-,연립
108,경상남도 창원시 마산회원구 내서읍 삼계리,765-3,0765,0003,오션빌리지2동,72.9000,81.6250,202304,04,"10,900",2,-,-,2012,삼계로 113,-,중개거래,경남 창원마산회원구,-,다세대
109,경상남도 창원시 마산회원구 양덕동,55-20,0055,0020,(55-20),58.8400,21.1000,202304,03,"4,000",2,-,-,1976,양덕로 102,-,중개거래,경남 창원마산합포구 경남 창원마산회원구,-,다세대
110,경상남도 창원시 마산회원구 회원동,248-3,0248,0003,배성빌라,63.1400,39.5200,202304,01,"7,700",4,-,-,1997,회원서1길 50-4,-,중개거래,경남 창원마산회원구,-,다세대
111,경상남도 창원시 마산회원구 내서읍 중리,1451-48,1451,0048,의창국민주택,55.9800,52.6833,202304,01,"6,800",2,-,-,1985,광려천서로 149,-,직거래,-,-,연립
112,경상남도 창원시 마산회원구 구암동,27-20,0027,0020,(27-20),32.4600,26.4000,202304,01,"5,600",2,-,-,1980,구암남2길 40,-,중개거래,경남 창원마산회원구,-,연립
113,경상남도 창원시 마산회원구 봉암동,454-30,0454,0030,경동빌라,47.0400,29.6000,202303,30,"5,800",3,-,-,1997,봉암북3길 37,-,직거래,-,-,연립
114,경상남도 창원시 마산회원구 봉암동,454-31,0454,0031,봉덕,33.4900,21.5500,202303,29,"3,000",2,-,-,1981,봉암북10길 29,-,직거래,-,-,연립다세대
115,경상남도 창원시 마산회원구 회원동,668-2,0668,0002,청호,41.1200,35.1900,202303,28,"5,500",2,-,-,1981,회원북26길 45,-,중개거래,경남 창원마산회원구,-,연립
116,경상남도 창원시 마산회원구 석전동,250-8,0250,0008,(250-8),36.5600,32.8000,202303,21,"4,000",2,-,-,1979,석전동3길 17-2,-,직거래,-,-,다세대
117,경상남도 창원시 마산회원구 구암동,22-6,0022,0006,성남,46.2800,24.7000,202303,21,"10,700",3,-,-,1982,구암남6길 15,-,중개거래,경남 창원마산회원구,-,연립다세대
118,경상남도 창원시 마산회원구 석전동,247-5,0247,0005,(247-5),32.7900,36.1000,202303,20,"5,400",2,-,-,1979,석전동6길 17,-,중개거래,경남 창원마산회원구,-,연립
119,경상남도 창원시 마산회원구 석전동,229-9,0229,0009,(229-9),41.4500,37.5474,202303,20,"3,800",2,-,-,1979,석전동14길 26,-,중개거래,경남 창원마산회원구,-,연립
120,경상남도 창원시 마산회원구 석전동,229-9,0229,0009,(229-9),41.4500,37.5474,202303,20,"3,800",2,-,-,1979,석전동14길 26,20230421,중개거래,경남 창원마산회원구,-,연립
121,경상남도 창원시 마산회원구 구암동,27-20,0027,0020,(27-20),31.8300,22.3000,202303,17,"5,000",2,-,-,1980,구암남2길 40,-,직거래,-,-,연립
122,경상남도 창원시 마산회원구 구암동,22-6,0022,0006,성남,35.8300,19.3000,202303,17,"7,400",4,-,-,1982,구암남6길 15,-,중개거래,경남 창원마산회원구,-,연립
123,경상남도 창원시 마산회원구 구암동,27-14,0027,0014,한효A,59.0150,49.5667,202303,16,"10,500",3,-,-,1983,구암남7길 18,-,중개거래,경남 창원마산합포구 경남 창원마산회원구,-,연립
124,경상남도 창원시 마산회원구 합성동,131-58,0131,0058,조은아트빌B,67.2540,33.7250,202303,16,"12,700",5,-,-,2003,합성동4길 10,-,중개거래,경남 창원마산회원구,-,다세대
125,경상남도 창원시 마산회원구 내서읍 삼계리,341-15,0341,0015,삼계위드필타운하우스1단지,70.8353,94.0415,202303,15,"12,850",2,-,-,2015,광려로 78-51,-,직거래,-,-,연립
126,경상남도 창원시 마산회원구 구암동,80-8,0080,0008,성경주택,50.1600,52.9700,202303,13,"5,050",2,-,-,1987,구암남5길 80,-,중개거래,경남 창원마산회원구,-,연립
127,경상남도 창원시 마산회원구 석전동,270-22,0270,0022,(270-22),42.9000,53.5000,202303,13,"7,000",1,-,-,1982,회성동7길 8-1,-,직거래,-,-,다세대
128,경상남도 창원시 마산회원구 내서읍 상곡리,159,0159,0000,광민빌라(네이트빌),59.5700,56.9138,202303,10,"12,000",3,-,-,2015,상곡로 94,-,직거래,-,-,다세대
129,경상남도 창원시 마산회원구 회원동,647-7,0647,0007,청송주택,50.9400,41.7048,202303,10,"5,100",1,-,-,1985,무학로 555,-,중개거래,경남 창원마산합포구 경남 창원마산회원구,-,연립
130,경상남도 창원시 마산회원구 내서읍 상곡리,159,0159,0000,광민빌라(네이트빌),59.5900,56.9328,202303,10,"12,000",4,-,-,2015,상곡로 94,-,직거래,-,-,다세대
131,경상남도 창원시 마산회원구 내서읍 삼계리,385-2,0385,0002,두정숲속애(2단지),59.8869,77.3125,202303,05,"8,800",1,-,-,2011,숲속로 55,-,중개거래,경남 창원마산회원구,-,다세대
132,경상남도 창원시 마산회원구 내서읍 삼계리,751-4,0751,0004,"T.S휴먼빌라트B,C동",84.6900,100.2500,202303,04,"17,500",3,-,-,2016,삼계로 127-19,-,중개거래,경남 창원마산회원구,-,연립
133,경상남도 창원시 마산회원구 내서읍 상곡리,207,0207,0000,상안빌라,68.7500,40.3600,202303,03,"4,450",4,-,-,1997,상곡로 68,20230306,중개거래,경남 창원마산회원구,-,연립
134,경상남도 창원시 마산회원구 내서읍 원계리,505-1,0505,0001,명품에브라임,83.2380,57.7160,202303,02,"12,000",1,-,-,2013,광려천남로 259-35,-,직거래,-,-,연립
