□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,,,,,,,,,,
계약일자 : 2024-01-01 ~ 2024-12-31,,,,실거래 구분 : 연립다세대(매매),,,,,주소구분 : 지번 주소,,,,,,,,,,,
시도 : 경상남도,,,,시군구 : 창원시 진해구,,,,,읍면동 : 전체,,,,,,,,,,,
단지명 : 전체,,,,면적 : 전체,,,,,금액선택 : 전체,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
NO,시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
92,경상남도 창원시 진해구 이동,62-185,0062,0185,대우빌라트,51.5850,20.7700,202406,17,"5,500",5,개인,개인,2000,이동로54번길 16,20240618,중개거래,경남 창원시진해구,-,다세대
93,경상남도 창원시 진해구 덕산동,21-4,0021,0004,현대,80.5800,50.6070,202406,12,"6,000",2,개인,개인,1991,덕산로 22,-,직거래,-,24.06.19,연립다세대
94,경상남도 창원시 진해구 경화동,1475-2,1475,0002,성호타워빌라,55.5500,35.7400,202406,10,"5,000",3,개인,개인,1993,조천북로80번길 10,-,직거래,-,24.06.21,연립
95,경상남도 창원시 진해구 여좌동,93-28,0093,0028,여좌연립,71.0700,78.8000,202406,05,"6,000",1,개인,개인,1978,여좌천로 72-1,-,중개거래,경남 창원시진해구,24.07.15,연립
96,경상남도 창원시 진해구 여좌동,93-28,0093,0028,여좌연립,71.0700,78.8000,202406,05,"6,000",1,개인,개인,1978,여좌천로 72-1,20240610,중개거래,경남 창원시진해구,-,연립
97,경상남도 창원시 진해구 경화동,922-21,0922,0021,행복빌라(922-21),72.8900,53.3400,202406,04,"9,700",1,개인,개인,1998,경화로38번길 28,-,중개거래,경남 창원시진해구,24.06.20,다세대
98,경상남도 창원시 진해구 자은동,977-1,0977,0001,대동빌라트2단지,76.2300,97.7305,202406,02,"16,000",3,개인,개인,1996,냉천로108번길 5-16,-,중개거래,경남 창원시진해구,24.06.20,연립
99,경상남도 창원시 진해구 경화동,1173-40,1173,0040,가든빌라,68.8600,41.6913,202406,01,"5,500",2,개인,개인,1994,충장로 255-21,-,중개거래,경남 창원시 진해구,24.06.18,연립다세대
100,경상남도 창원시 진해구 경화동,1274-3,1274,0003,대운빌라,63.3600,47.9220,202405,29,"6,500",1,개인,개인,2001,조천로17번길 7,-,중개거래,경남 창원시진해구,24.05.29,다세대
101,경상남도 창원시 진해구 마천동,153-7,0153,0007,자연애빌,84.8200,65.6875,202405,23,"9,300",3,개인,개인,2013,마천로36번길 2,-,중개거래,경남 창원시진해구,24.06.10,연립
102,경상남도 창원시 진해구 경화동,1148-7,1148,0007,중초(1148-7),67.7700,40.0000,202405,20,"5,735",2,개인,개인,1979,중초로29번길 3,-,중개거래,경남 창원시진해구,24.05.31,연립다세대
103,경상남도 창원시 진해구 경화동,1145-20,1145,0020,강남빌라,91.5200,54.2100,202405,20,"7,000",4,개인,개인,1992,중초로29번길 6-1,-,직거래,-,24.05.28,다세대
104,경상남도 창원시 진해구 여좌동,105-40,0105,0040,풍산아트빌라,71.5600,54.1000,202405,16,"6,000",1,개인,개인,1985,여좌로63번길 8-15,-,중개거래,경남 창원시진해구,24.05.20,다세대
105,경상남도 창원시 진해구 여좌동,808-1,0808,0001,수정,61.8000,71.5000,202405,14,"6,000",3,개인,개인,1983,충장로 173-4,-,중개거래,경남 양산시,24.05.24,연립
106,경상남도 창원시 진해구 이동,554,0554,0000,홍성빌라,76.2900,83.1875,202405,13,"12,600",1,개인,개인,1997,이동로1번길 3,-,중개거래,경남 창원시진해구,24.07.05,연립
107,경상남도 창원시 진해구 여좌동,2-23,0002,0023,목화(2-23),65.9000,58.8200,202405,12,"3,000",3,개인,개인,1986,여좌로99번나길 28,-,중개거래,경남 창원시진해구,24.06.03,연립
108,경상남도 창원시 진해구 인사동,1-16,0001,0016,(1-16),51.0300,58.6400,202405,10,"5,100",1,개인,개인,1984,충장로130번길 19,-,중개거래,경남 창원시 진해구,24.06.27,연립
109,경상남도 창원시 진해구 이동,542-45,0542,0045,안성그린파크,54.1500,38.9300,202405,04,"5,000",1,개인,개인,1995,충장로364번가길 4-13,-,중개거래,경남 창원시진해구,24.06.03,연립
110,경상남도 창원시 진해구 석동,660,0660,0000,벚꽃그린빌2단지,59.8300,95.7700,202404,29,"17,600",3,개인,개인,2003,냉천로107번길 14,-,중개거래,경남 창원시진해구,24.06.20,연립
111,경상남도 창원시 진해구 여좌동,126-8,0126,0008,여좌테크노빌,84.4600,46.5570,202404,28,"14,450",2,개인,개인,2002,여좌남로41번길 8,-,직거래,-,24.06.12,다세대
112,경상남도 창원시 진해구 경화동,1280-5,1280,0005,창조빌라,84.7200,56.4700,202404,27,"15,500",3,개인,개인,1996,조천로31번길 12,20240509,중개거래,경남 창원시진해구,-,연립다세대
113,경상남도 창원시 진해구 이동,47-10,0047,0010,유일그린빌라,58.8300,27.5000,202404,26,"7,000",3,개인,개인,1991,충장로439번길 28,-,직거래,-,24.05.09,다세대
114,경상남도 창원시 진해구 마천동,153-7,0153,0007,자연애빌,84.8200,65.6875,202404,24,"9,500",2,법인,개인,2013,마천로36번길 2,-,직거래,-,24.04.24,연립
115,경상남도 창원시 진해구 여좌동,39-2,0039,0002,라인빌라,31.5900,19.9500,202404,22,"4,800",4,개인,개인,1998,여좌천로 94,-,직거래,-,24.04.23,연립다세대
116,경상남도 창원시 진해구 경화동,1136-6,1136,0006,유일아트빌라,66.4100,34.1625,202404,20,"5,980",2,개인,개인,1991,경화로45번길 23-1,-,중개거래,경남 창원시진해구,24.04.29,다세대
117,경상남도 창원시 진해구 여좌동,2-26,0002,0026,장복(2-26),55.8900,66.0000,202404,17,"3,470",1,개인,개인,1983,여좌천로116번길 7-2,-,중개거래,경남 창원시진해구,24.04.17,다세대
118,경상남도 창원시 진해구 석동,118-16,0118,0016,대성주택B동,66.3800,65.6000,202404,12,"6,000",3,개인,개인,1983,냉천로 37-1,-,직거래,-,24.04.12,연립
119,경상남도 창원시 진해구 경화동,1169-31,1169,0031,동주빌라,91.5100,39.6000,202404,11,"9,900",3,개인,개인,2003,태백로11번길 12,-,직거래,-,24.04.11,연립
120,경상남도 창원시 진해구 이동,257-7,0257,0007,이동빌라B동,45.9600,39.3000,202404,11,"5,000",2,개인,개인,1989,충장로407번길 10,-,직거래,-,24.04.26,연립
121,경상남도 창원시 진해구 마천동,153-7,0153,0007,자연애빌,84.8200,65.6875,202404,08,"9,150",4,개인,개인,2013,마천로36번길 2,-,중개거래,경남 창원시진해구,24.04.19,연립
122,경상남도 창원시 진해구 경화동,1136-6,1136,0006,유일아트빌라,66.4100,34.1625,202404,08,"6,000",2,개인,개인,1991,경화로45번길 23-1,-,중개거래,경남 창원시진해구,24.04.26,다세대
123,경상남도 창원시 진해구 경화동,1144-2,1144,0002,삼양프라자,84.3200,42.8410,202403,29,"9,000",2,개인,개인,2000,중초로37번길 21,-,직거래,-,24.04.25,연립
124,경상남도 창원시 진해구 자은동,977-1,0977,0001,대동빌라트2단지,76.2300,97.7305,202403,29,"16,000",3,개인,개인,1996,냉천로108번길 5-16,-,중개거래,경남 창원시진해구,24.04.29,연립
125,경상남도 창원시 진해구 자은동,977-1,0977,0001,대동빌라트2단지,76.2300,97.7305,202403,25,"17,000",2,개인,개인,1996,냉천로108번길 5-16,-,중개거래,경남 창원시진해구,24.05.07,연립
126,경상남도 창원시 진해구 자은동,977-1,0977,0001,대동빌라트2단지,76.2300,97.7305,202403,23,"20,000",1,개인,개인,1996,냉천로108번길 5-16,-,중개거래,경남 창원시진해구,24.04.30,연립
127,경상남도 창원시 진해구 경화동,1280-2,1280,0002,유일전원빌라106,84.7300,65.1700,202403,22,"12,700",1,개인,개인,1995,조천북로98번길 10,-,중개거래,경남 창원시진해구,24.04.15,연립
128,경상남도 창원시 진해구 자은동,936-2,0936,0002,유일궁전빌라,66.5700,34.0000,202403,19,"7,500",1,개인,개인,1993,진해대로901번길 6-3,-,중개거래,경남 창원시 진해구,24.06.17,연립다세대
129,경상남도 창원시 진해구 경화동,1155-7,1155,0007,태백,65.6400,54.7000,202403,15,"7,400",2,개인,개인,1983,태백로 27,-,중개거래,경남 창원시진해구,24.04.04,연립다세대
130,경상남도 창원시 진해구 경화동,669,0669,0000,성호맨션,83.6700,51.2000,202403,09,"5,000",1,개인,개인,1996,경화로33번길 5,-,중개거래,경남 창원시진해구,24.03.12,다세대
131,경상남도 창원시 진해구 경화동,972-11,0972,0011,영신B,76.5900,59.0000,202403,07,"7,500",2,개인,개인,1984,충장로 359,-,중개거래,경남 창원시진해구,24.03.07,연립다세대
132,경상남도 창원시 진해구 경화동,633,0633,0000,경일빌라(633),57.6800,35.5900,202403,06,"4,000",4,개인,개인,1997,충장로305번길 28,-,직거래,-,24.03.13,다세대
133,경상남도 창원시 진해구 여좌동,9-1,0009,0001,경동빌라B,50.7100,24.5000,202403,01,"4,200",2,개인,개인,1992,여좌로123번길 10-9,-,중개거래,경남 창원시진해구,24.03.07,연립다세대
134,경상남도 창원시 진해구 경화동,1167-14,1167,0014,경화로얄빌리지,76.2760,33.6758,202402,19,"13,400",3,개인,개인,2016,충장로273번길 4-1,-,직거래,-,24.03.15,연립
135,경상남도 창원시 진해구 경화동,1171-1,1171,0001,건우,53.1900,50.0000,202402,19,"5,330",2,개인,개인,1984,태백로 12,-,직거래,-,24.02.28,연립
136,경상남도 창원시 진해구 석동,268-12,0268,0012,제일원룸가동,28.3400,13.6010,202402,16,"2,800",1,개인,개인,2001,진해대로802번길 31,-,중개거래,경남 창원시진해구,24.04.02,연립다세대
137,경상남도 창원시 진해구 여좌동,97-23,0097,0023,이송빌라,74.7400,33.7680,202402,15,"5,400",3,개인,개인,1996,여명로 89,-,직거래,-,24.03.11,연립
138,경상남도 창원시 진해구 경화동,867-8,0867,0008,아신빌라가동,69.6900,43.0900,202402,14,"7,000",3,개인,개인,1997,경화시장로45번길 17,-,중개거래,경남 창원시진해구,24.03.26,연립
139,경상남도 창원시 진해구 행암동,180,0180,0000,경남빌라,65.8000,31.6250,202402,14,"3,200",4,개인,개인,1993,행암로217번길 8,-,직거래,-,24.02.23,연립다세대
140,경상남도 창원시 진해구 경화동,1171-1,1171,0001,건우,53.1900,50.0000,202402,12,"3,200",3,개인,개인,1984,태백로 12,-,직거래,-,24.02.13,연립
141,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,84.9600,127.1800,202402,09,"27,500",2,개인,개인,2003,석동로 80,-,중개거래,경남 창원시진해구,24.03.15,연립
142,경상남도 창원시 진해구 경화동,1311-1,1311,0001,경화빌라,67.6800,63.7000,202402,05,"10,500",3,개인,개인,1988,병암북로3번길 30,-,중개거래,경남 창원시진해구,24.04.29,연립다세대
143,경상남도 창원시 진해구 석동,118-15,0118,0015,대성주택C동,50.4250,47.8000,202401,29,"8,200",2,개인,개인,1983,냉천로 39-1,-,중개거래,경남 창원시진해구,24.02.27,연립
144,경상남도 창원시 진해구 경화동,843,0843,0000,신우까치빌라,75.5683,64.5817,202401,25,"8,500",4,개인,개인,1999,조천북로 147,-,직거래,-,24.02.02,연립
145,경상남도 창원시 진해구 자은동,959-2,0959,0002,부길골든프라자,84.6900,31.9799,202401,24,"11,500",6,개인,개인,1998,자은로64번길 3,-,중개거래,경남 창원시진해구,24.02.21,연립다세대
146,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,84.9600,118.5300,202401,22,"27,000",1,개인,개인,2003,석동로 80,-,중개거래,경남 창원시진해구,24.03.05,연립
147,경상남도 창원시 진해구 자은동,407-4,0407,0004,안성명작빌라,84.9900,38.9700,202401,22,"9,300",5,개인,개인,1998,진해대로913번길 29,-,직거래,-,24.02.15,연립다세대
148,경상남도 창원시 진해구 석동,660,0660,0000,벚꽃그린빌2단지,51.7100,76.8400,202401,17,"17,900",2,개인,개인,2003,냉천로107번길 14,-,중개거래,경남 창원시진해구,24.03.14,연립
149,경상남도 창원시 진해구 경화동,1147-23,1147,0023,(1147-23),62.8100,53.6000,202401,15,"4,800",2,개인,개인,1979,중초로23번길 18-1,-,직거래,-,24.01.19,연립
150,경상남도 창원시 진해구 풍호동,335,0335,0000,동진하이빌,73.9300,40.5648,202401,15,"11,000",3,개인,개인,2003,충장로603번길 26,-,직거래,-,24.01.18,다세대
151,경상남도 창원시 진해구 여좌동,39-2,0039,0002,라인빌라,52.5700,33.2100,202401,08,"7,500",2,개인,개인,1998,여좌천로 94,-,중개거래,경남 창원시진해구,24.04.29,연립다세대
152,경상남도 창원시 진해구 이동,334-1,0334,0001,대풍빌리지,56.7400,33.6760,202401,03,"6,400",2,개인,개인,1995,해원로8번길 15,-,중개거래,경남 창원진해구,24.01.31,연립
153,경상남도 창원시 진해구 자은동,284-8,0284,0008,경동빌라5차,32.5000,19.3200,202401,03,"4,100",4,개인,개인,1996,자은로64번가길 17,-,중개거래,경남 창원진해구,24.01.11,연립다세대
154,경상남도 창원시 진해구 경화동,1473-1,1473,0001,조천빌라,73.4700,45.9097,202401,02,"7,300",2,개인,개인,1996,조천로31번길 34,-,중개거래,경남 창원시진해구,24.03.04,연립
155,경상남도 창원시 진해구 경화동,1274-1,1274,0001,대성나동,35.2700,27.2778,202401,02,"3,000",2,개인,개인,1982,조천로31번길 6,-,직거래,-,24.01.03,다세대
156,경상남도 창원시 진해구 태평동,49,0049,0000,동성가동,52.4800,39.8800,202401,02,"5,800",2,개인,개인,1984,태평로48번길 3,-,중개거래,경남 창원시진해구,24.03.12,연립
