□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,,,,,,,,,,
계약일자 : 2022-01-01 ~ 2022-12-31,,,,실거래 구분 : 연립다세대(매매),,,,,주소구분 : 지번 주소,,,,,,,,,,,
시도 : 경상남도,,,,시군구 : 창원시 마산회원구,,,,,읍면동 : 전체,,,,,,,,,,,
단지명 : 전체,,,,면적 : 전체,,,,,금액선택 : 전체,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
NO,시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
32,경상남도 창원시 마산회원구 회성동,470-34,0470,0034,회성,56.5650,50.3500,202210,06,"5,300",1,-,-,1983,회성동1길 12,-,직거래,-,-,연립
33,경상남도 창원시 마산회원구 회원동,637-15,0637,0015,한솔빌리지,79.3350,51.8375,202209,30,"12,000",4,-,-,2014,회원북13길 142,-,직거래,-,-,연립
34,경상남도 창원시 마산회원구 내서읍 원계리,520,0520,0000,유강빌리지2,63.5378,87.2500,202209,26,"14,300",4,-,-,2015,원계증산길 43,20221214,중개거래,경남 창원마산회원구,-,다세대
35,경상남도 창원시 마산회원구 합성동,602-6,0602,0006,웰하우스,39.0649,43.1660,202209,24,"7,500",4,-,-,2013,금강로 90,-,중개거래,경남 창원마산회원구,-,다세대
36,경상남도 창원시 마산회원구 내서읍 호계리,574-3,0574,0003,삼원빌라트,49.3474,35.8664,202209,24,"9,500",3,-,-,2017,호계본동3길 71-4,-,중개거래,경남 창원마산회원구,-,다세대
37,경상남도 창원시 마산회원구 회원동,25-19,0025,0019,회원(25-19),43.2700,26.4000,202209,19,"4,900",2,-,-,1982,회원동19길 16,-,중개거래,경남 창원마산회원구,-,연립
38,경상남도 창원시 마산회원구 회성동,404-15,0404,0015,성민빌라,68.3000,41.9500,202209,17,"8,000",3,-,-,1991,회성남5길 33,-,중개거래,경남 창원마산회원구,-,연립다세대
39,경상남도 창원시 마산회원구 석전동,285-11,0285,0011,(285-11),42.9000,34.8667,202209,16,"4,200",3,-,-,1982,석전서8길 19,-,직거래,-,-,연립
40,경상남도 창원시 마산회원구 회성동,470-21,0470,0021,주택,26.5000,34.0375,202209,15,"3,200",1,-,-,1982,회성동2길 7-1,-,직거래,-,-,연립
41,경상남도 창원시 마산회원구 봉암동,452-18,0452,0018,봉덕상가빌라,57.9600,35.6200,202209,15,"6,570",2,-,-,1986,봉암북5길 29,-,중개거래,경남 창원마산회원구,-,연립
42,경상남도 창원시 마산회원구 회성동,459-10,0459,0010,82회성국민주택(신광),42.9100,46.0583,202209,13,"5,900",1,-,-,1982,회성남17길 14,-,중개거래,경남 창원마산회원구,-,연립
43,경상남도 창원시 마산회원구 합성동,131-58,0131,0058,조은아트빌B,67.2540,33.7250,202208,24,"13,000",3,-,-,2003,합성동4길 10,-,중개거래,경남 창원마산회원구,-,다세대
44,경상남도 창원시 마산회원구 회성동,454-18,0454,0018,(454-18),46.1900,33.7360,202208,19,"8,500",5,-,-,2015,회성남12길 93,-,중개거래,경남 창원마산회원구,-,연립
45,경상남도 창원시 마산회원구 회성동,447-8,0447,0008,지인아트빌라,61.8800,31.7114,202208,17,"11,000",3,-,-,2006,회성남7길 19,-,직거래,-,-,다세대
46,경상남도 창원시 마산회원구 회성동,578,0578,0000,퀀텀로제,84.9822,64.2329,202208,16,"20,000",2,-,-,2017,회성남20길 47,-,직거래,-,-,연립
47,경상남도 창원시 마산회원구 회성동,442-28,0442,0028,삼성주택,48.2600,40.3000,202208,14,"6,150",3,-,-,1982,회성남5길 20,-,중개거래,경남 창원마산회원구,-,연립
48,경상남도 창원시 마산회원구 석전동,282-21,0282,0021,황강파르카,64.1211,37.2837,202208,13,"8,700",2,-,-,2004,석전서8길 45,-,중개거래,경남 창원의창구,-,다세대
49,경상남도 창원시 마산회원구 회성동,442-28,0442,0028,삼성주택,48.2600,40.3000,202208,12,"7,000",3,-,-,1982,회성남5길 20,-,중개거래,경남 창원마산회원구,-,연립
50,경상남도 창원시 마산회원구 내서읍 삼계리,842,0842,0000,두정숲속애2차(3동),75.3850,95.1240,202208,03,"11,300",2,-,-,2012,삼계숲길 169-2,-,중개거래,경남 창원마산회원구,-,다세대
51,경상남도 창원시 마산회원구 구암동,16-3,0016,0003,구암동신진,45.7500,41.2750,202208,01,"5,500",2,-,-,1979,구암서2길 21,-,직거래,-,-,다세대
52,경상남도 창원시 마산회원구 석전동,231-20,0231,0020,(231-20),37.8200,28.2500,202207,27,"6,500",1,-,-,1982,석전동13길 42,-,중개거래,경남 창원마산회원구,-,다세대
53,경상남도 창원시 마산회원구 회성동,459-10,0459,0010,82회성국민주택(신광),42.9100,46.0583,202207,25,"3,300",1,-,-,1982,회성남17길 14,-,직거래,-,-,연립
54,경상남도 창원시 마산회원구 석전동,48-9,0048,0009,성우예은빌,65.1890,65.0500,202207,24,"16,500",4,-,-,2018,회원서1길 61,-,중개거래,경남 창원마산회원구,-,다세대
55,경상남도 창원시 마산회원구 내서읍 신감리,1381-1,1381,0001,정도빌,57.2435,88.5000,202207,18,"18,000",4,-,-,2015,광려로 88-24,-,직거래,-,-,다세대
56,경상남도 창원시 마산회원구 회원동,668-2,0668,0002,청호,41.1200,35.1900,202207,16,"6,500",1,-,-,1981,회원북26길 45,-,중개거래,경남 창원마산회원구,-,연립
57,경상남도 창원시 마산회원구 양덕동,73-3,0073,0003,(73-3),44.4300,43.6740,202207,14,"12,000",3,-,-,1981,양덕서6길 22,-,중개거래,경남 창원마산회원구,-,연립
58,경상남도 창원시 마산회원구 석전동,221-11,0221,0011,(221-11),44.2000,37.3000,202207,12,"3,700",2,-,-,1981,석전동16길 33,-,직거래,-,-,연립
59,경상남도 창원시 마산회원구 내서읍 삼계리,766,0766,0000,위드필1,59.8010,75.5200,202207,09,"10,800",3,-,-,2013,삼계로 117,-,중개거래,경남 창원마산회원구,-,연립
60,경상남도 창원시 마산회원구 내서읍 삼계리,766,0766,0000,위드필1,59.8010,75.5200,202207,09,"10,800",3,-,-,2013,삼계로 117,20220805,중개거래,경남 창원마산회원구,-,연립
61,경상남도 창원시 마산회원구 내서읍 원계리,644,0644,0000,유강빌리지101동,56.2800,52.6250,202207,07,"8,400",1,-,-,2013,원계증산길 70-23,-,중개거래,경남 창원마산회원구,-,다세대
62,경상남도 창원시 마산회원구 회원동,49-14,0049,0014,대림빌라맨숀,83.9700,72.7000,202207,02,"12,500",1,-,-,1985,회원동15길 6,-,중개거래,경남 창원마산회원구,-,연립
63,경상남도 창원시 마산회원구 회원동,640-11,0640,0011,78화란주택25동,39.6700,57.6000,202206,30,"5,800",2,-,-,1980,회원서2길 21-2,-,직거래,-,-,연립
64,경상남도 창원시 마산회원구 내서읍 삼계리,751-4,0751,0004,"T.S휴먼빌라트B,C동",84.6900,100.2500,202206,29,"22,000",4,-,-,2016,삼계로 127-19,-,중개거래,경남 창원마산회원구,-,연립
65,경상남도 창원시 마산회원구 석전동,285-11,0285,0011,(285-11),42.9000,34.8667,202206,24,"3,000",1,-,-,1982,석전서8길 19,-,직거래,-,-,연립
66,경상남도 창원시 마산회원구 석전동,221-11,0221,0011,(221-11),47.5000,40.1000,202206,23,"6,500",2,-,-,1981,석전동16길 33,-,중개거래,경남 창원마산회원구,-,연립
67,경상남도 창원시 마산회원구 석전동,221-17,0221,0017,성민,68.3900,25.4800,202206,18,"10,000",4,-,-,1992,석전동17길 52,-,중개거래,경남 창원마산회원구,-,연립
68,경상남도 창원시 마산회원구 회성동,454-18,0454,0018,(454-18),46.1900,33.7360,202206,17,"9,000",3,-,-,2015,회성남12길 93,-,중개거래,경남 창원마산회원구,-,연립
69,경상남도 창원시 마산회원구 구암동,27-4,0027,0004,새한,36.0000,34.8000,202206,14,"5,000",2,-,-,1980,구암남6길 20,-,직거래,-,-,연립
70,경상남도 창원시 마산회원구 회원동,409-3,0409,0003,금광아일린,69.0210,35.9767,202206,14,"19,700",3,-,-,2016,회원동서로 8,-,중개거래,경남 창원마산회원구,-,연립
71,경상남도 창원시 마산회원구 회원동,68-44,0068,0044,(68-44),50.6400,65.7000,202206,13,"9,500",2,-,-,1979,회원동29길 41,-,중개거래,경남 창원마산회원구,-,연립
72,경상남도 창원시 마산회원구 회원동,68-44,0068,0044,(68-44),33.0600,65.7000,202206,13,"6,500",1,-,-,1979,회원동29길 41,-,중개거래,경남 창원마산회원구,-,연립
73,경상남도 창원시 마산회원구 회원동,68-44,0068,0044,(68-44),60.6600,65.7000,202206,13,"11,000",1,-,-,1979,회원동29길 41,-,중개거래,경남 창원마산회원구,-,연립
74,경상남도 창원시 마산회원구 내서읍 삼계리,740-2,0740,0002,너울림빌라1차,76.3600,95.8900,202206,10,"14,700",1,-,-,2014,삼계로 154,-,직거래,-,-,연립
75,경상남도 창원시 마산회원구 회원동,65-65,0065,0065,회원B,53.9800,49.6800,202206,10,"7,950",2,-,-,1980,회원동로 31,-,중개거래,경남 창원마산합포구,-,연립
76,경상남도 창원시 마산회원구 내서읍 상곡리,156,0156,0000,동은빌,49.3900,67.3000,202206,08,"3,500",2,-,-,2012,상곡로 93-7,-,중개거래,경남 창원마산회원구,-,다세대
77,경상남도 창원시 마산회원구 회원동,480-31,0480,0031,금강목화,68.8500,50.2500,202206,03,"27,065",4,-,-,1997,회원남14길 56-1,-,중개거래,경남 창원마산합포구,-,다세대
78,경상남도 창원시 마산회원구 내서읍 호계리,493-2,0493,0002,(493-2),76.0600,66.2500,202206,02,"9,300",4,-,-,1998,호계본동3길 10,-,직거래,-,-,다세대
79,경상남도 창원시 마산회원구 내서읍 삼계리,788-3,0788,0003,성은,74.7000,86.6670,202206,02,"8,500",4,-,-,2012,삼계숲길 261-80,-,직거래,-,-,다세대
80,경상남도 창원시 마산회원구 석전동,170-2,0170,0002,대우(170-2),55.1100,45.7900,202206,01,"7,200",1,-,-,1983,석전북7길 32,-,중개거래,경남 창원마산회원구,-,연립
81,경상남도 창원시 마산회원구 내서읍 삼계리,766,0766,0000,위드필1,59.8497,75.5900,202205,31,"11,350",4,-,-,2013,삼계로 117,-,중개거래,경남 창원마산회원구,-,연립
82,경상남도 창원시 마산회원구 구암동,16-4,0016,0004,수산,36.7600,21.9814,202205,30,"3,000",2,-,-,1979,구암서3길 20,-,직거래,-,-,다세대
83,경상남도 창원시 마산회원구 내서읍 삼계리,341-15,0341,0015,삼계위드필타운하우스1단지,70.8353,94.0415,202205,30,"17,400",2,-,-,2015,광려로 78-51,-,중개거래,경남 창원마산회원구 경남 창원성산구,-,연립
84,경상남도 창원시 마산회원구 구암동,1339-18,1339,0018,경상A,48.8600,43.4000,202205,28,"6,500",3,-,-,1983,구암북12길 94,-,직거래,-,-,연립
85,경상남도 창원시 마산회원구 내서읍 삼계리,766,0766,0000,위드필1,59.8010,75.5200,202205,28,"10,000",1,-,-,2013,삼계로 117,-,중개거래,경남 창원마산회원구,-,연립
86,경상남도 창원시 마산회원구 구암동,1339-18,1339,0018,경상A,48.8600,43.4000,202205,28,"6,000",2,-,-,1983,구암북12길 94,-,직거래,-,-,연립
87,경상남도 창원시 마산회원구 석전동,250-8,0250,0008,(250-8),36.5600,32.8000,202205,25,"2,500",2,-,-,1979,석전동3길 17-2,-,직거래,-,-,다세대
